TIMESTAMP,GTAVI_OPEN_PRICE_USD,GTAVI_HIGH_PRICE_USD,GTAVI_LOW_PRICE_USD,GTAVI_CLOSE_PRICE_USD,GTAVI_VOLUME_USD,GTAVI_DIVIDENDS_USD,GTAVI_STOCK_SPLITS_USD
2025-01-20 00:00:00+00:00,,,,0.0,592,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,975,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,227,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,316,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,255,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,306,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,348,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,363,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,656,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,427,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,208,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,1151,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,295,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,541,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,607,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,232,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,144,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,204,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,256,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,820,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,3781,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,355,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,660,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,249,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,288,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,515,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,206,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,90,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,279,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1714,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,145,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,293,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,774,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,683,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,345,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,779,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,224,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,177,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,154,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,273,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,99,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,161,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,611,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,102,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,330,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,747,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,184,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,184,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,197,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,74,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,123,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,2457,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,221,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,1286,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,423,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,166,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,111,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,1060,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,3249,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,1228,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,166,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,78,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,974,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,757,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,367,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,215,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,615,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,2826,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,243,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,111,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,583,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,572,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,196,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,1505,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,846,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,277,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,572,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,18416,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,1286,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,8273,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,1279,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,235,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,475,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,293,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,505,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,389,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,262,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,1867,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,1183,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,277,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,321,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,500,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,1507,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,2623,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,2174,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,2759,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,3285,0.0,0.0
2025-06-01 00:00:00+00:00,3.0828500017544835e-13,3.133219866283815e-13,2.993610134088831e-13,2.994228129327148e-13,30,0.0,0.0
