,Time,BTC_Google_Trends_Full_Name,ETH_Google_Trends_Full_Name,DOGE_Google_Trends_Full_Name,LTC_Google_Trends_Full_Name,XMR_Google_Trends_Full_Name
4996,2023-09-06,15.492,2.064,0.353,0.188,1.13e-10
4997,2023-09-07,16.593,2.188,0.347,0.211,1.32e-10
4998,2023-09-08,15.842,1.977,0.301,0.219,1.12e-10
4999,2023-09-09,15.704,1.869,0.293,0.181,1.03e-10
5000,2023-09-10,14.289,1.724,0.288,0.226,1.26e-10
5001,2023-09-11,16.268,2.375,0.279,0.221,1.36e-10
5002,2023-09-12,16.729,2.196,0.312,0.236,1.23e-10
5003,2023-09-13,16.488,2.216,0.303,0.236,1.33e-10
5004,2023-09-14,15.532,2.274,0.309,0.224,1.15e-10
5005,2023-09-15,14.994,2.029,0.305,0.229,1.21e-10
5006,2023-09-16,14.475,1.961,0.282,0.231,1.05e-10
5007,2023-09-17,14.009,1.911,0.288,0.215,8.97e-11
5008,2023-09-18,16.753,2.193,0.31,0.219,1.2e-10
5009,2023-09-19,15.99,2.154,0.273,0.253,1.23e-10
5010,2023-09-20,15.847,2.129,0.316,0.221,1.23e-10
5011,2023-09-21,16.628,2.216,0.274,0.216,1.11e-10
5012,2023-09-22,15.322,2.029,0.27,0.203,1.09e-10
5013,2023-09-23,13.199,1.847,0.263,0.205,1.36e-10
5014,2023-09-24,12.566,1.763,0.249,0.208,1.16e-10
5015,2023-09-25,14.962,2.033,0.279,0.201,1.26e-10
5016,2023-09-26,14.608,1.974,0.262,0.162,9.4e-11
5017,2023-09-27,15.293,1.92,0.268,0.164,1.08e-10
5018,2023-09-28,14.818,2.072,0.282,0.206,9.55e-11
5019,2023-09-29,14.893,2.301,0.307,0.19,9.15e-11
5020,2023-09-30,13.261,1.899,0.231,0.197,9.88e-11
5021,2023-10-01,14.683,2.176,0.266,0.212,1.21e-10
5022,2023-10-02,16.22,2.205,0.296,0.186,8.97e-11
5023,2023-10-03,13.982,2.01,0.23,0.165,9.31e-11
5024,2023-10-04,12.141,1.715,0.228,0.154,8.76e-11
5025,2023-10-05,12.435,1.837,0.21,0.185,8.67e-11
5026,2023-10-06,13.224,1.775,0.24,0.168,8.12e-11
5027,2023-10-07,12.559,1.586,0.22,0.168,8.39e-11
5028,2023-10-08,11.18,1.402,0.188,0.121,8.89e-11
5029,2023-10-09,13.14,1.736,0.222,0.121,6.75e-11
5030,2023-10-10,12.962,1.786,0.223,0.153,7.69e-11
5031,2023-10-11,11.997,1.705,0.204,0.16,7.75e-11
5032,2023-10-12,12.844,1.683,0.249,0.147,7.09e-11
5033,2023-10-13,10.694,1.451,0.193,0.0974,7e-11
5034,2023-10-14,11.198,1.445,0.221,0.136,6.04e-11
5035,2023-10-15,11.022,1.463,0.208,0.0962,7.26e-11
5036,2023-10-16,13.987,1.623,0.242,0.148,5.89e-11
5037,2023-10-17,13.193,1.55,0.201,0.11,6.13e-11
5038,2023-10-18,12.336,1.464,0.197,0.122,6.2e-11
5039,2023-10-19,11.851,1.388,0.201,0.134,6.62e-11
5040,2023-10-20,14.739,1.657,0.225,0.135,5.2e-11
5041,2023-10-21,12.287,1.438,0.199,0.117,4.8e-11
5042,2023-10-22,11.939,1.344,0.187,0.135,4.78e-11
5043,2023-10-23,15.064,1.752,0.351,0.142,4.72e-11
5044,2023-10-24,25.891,3.088,0.426,0.169,6.49e-11
5045,2023-10-25,19.822,2.299,0.336,0.131,5.2e-11
5046,2023-10-26,17.529,2.12,0.44,0.131,5.17e-11
5047,2023-10-27,14.248,1.692,0.322,0.111,6.46e-11
5048,2023-10-28,12.886,1.498,0.284,0.0943,4.63e-11
5049,2023-10-29,10.859,1.304,0.273,0.11,4.19e-11
5050,2023-10-30,12.498,1.069,0.936,0.0656,2.89e-11
5051,2023-10-31,11.799,1.457,0.284,0.109,4.07e-11
5052,2023-11-01,13.529,1.656,0.292,0.108,3.86e-11
5053,2023-11-02,13.672,1.509,0.279,0.0978,3.57e-11
5054,2023-11-03,11.087,1.188,0.243,0.0518,2.98e-11
5055,2023-11-04,8.964,1.142,0.193,0.0804,2.99e-11
5056,2023-11-05,9.713,1.299,0.26,0.0765,3.05e-11
5057,2023-11-06,11.183,1.457,0.328,0.0983,4.2e-11
5058,2023-11-07,11.771,1.325,0.307,0.0942,3.06e-11
5059,2023-11-08,11.451,1.391,0.313,0.0912,4.18e-11
5060,2023-11-09,16.018,2.648,0.392,0.109,4.38e-11
5061,2023-11-10,16.036,3.271,0.369,0.126,4.35e-11
5062,2023-11-11,13.628,2.199,0.491,0.117,4e-11
5063,2023-11-12,12.441,1.927,0.377,0.126,3.99e-11
5064,2023-11-13,13.69,2.156,0.358,0.122,4.67e-11
5065,2023-11-14,14.338,2.067,0.322,0.115,3.7e-11
5066,2023-11-15,14.313,2.199,0.343,0.115,3.71e-11
5067,2023-11-16,14.07,1.984,0.426,0.111,3.65e-11
5068,2023-11-17,12.113,1.691,0.491,0.106,3.82e-11
5069,2023-11-18,11.503,1.51,0.48,0.105,2.57e-11
5070,2023-11-19,10.486,1.483,0.366,0.104,3.31e-11
5071,2023-11-20,13.129,1.769,0.399,0.107,4.19e-11
5072,2023-11-21,12.675,1.691,0.362,0.104,3.61e-11
5073,2023-11-22,12.672,1.76,0.35,0.0972,3.06e-11
5074,2023-11-23,11.516,1.615,0.317,0.103,3.16e-11
5075,2023-11-24,11.968,1.77,0.32,0.104,2.81e-11
5076,2023-11-25,10.977,1.538,0.368,0.0937,4.04e-11
5077,2023-11-26,11.037,1.497,0.325,0.0992,3.01e-11
5078,2023-11-27,11.171,1.426,0.34,0.0907,3.29e-11
5079,2023-11-28,9.534,1.333,0.321,0.0876,2.74e-11
5080,2023-11-29,9.935,1.444,0.316,0.0811,3.2e-11
5081,2023-11-30,9.547,1.339,0.351,0.0811,3.29e-11
5082,2023-12-01,9.77,1.539,0.349,0.0974,2.94e-11
5083,2023-12-02,10.648,1.603,0.366,0.0985,2.88e-11
5084,2023-12-03,10.735,1.633,0.347,0.0913,3.08e-11
5085,2023-12-04,17.625,2.98,0.572,0.128,3.72e-11
5086,2023-12-05,16.613,2.724,0.618,0.114,3.64e-11
5087,2023-12-06,16.423,2.716,0.968,0.12,2.87e-11
5088,2023-12-07,12.706,2.356,0.603,0.106,2.84e-11
5089,2023-12-08,11.86,2.643,0.648,0.125,2.66e-11
5090,2023-12-09,11.867,2.21,0.585,0.111,2.38e-11
5091,2023-12-10,9.746,1.841,0.49,0.105,1.98e-11
5092,2023-12-11,13.082,2.069,0.495,0.106,2.65e-11
5093,2023-12-12,10.606,1.684,0.391,0.0918,2.28e-11
5094,2023-12-13,10.244,1.631,0.432,0.0864,2.29e-11
5095,2023-12-14,10.558,1.772,0.448,0.093,2.24e-11
5096,2023-12-15,9.053,1.458,0.365,0.0819,2.47e-11
5097,2023-12-16,8.14,1.313,0.305,0.0726,2.74e-11
5098,2023-12-17,8.413,1.238,0.318,0.0776,2.34e-11
5099,2023-12-18,8.611,1.341,0.311,0.0753,2.11e-11
5100,2023-12-19,8.514,1.359,0.316,0.0697,2.17e-11
5101,2023-12-20,8.874,1.511,0.326,0.076,2.47e-11
5102,2023-12-21,9.056,1.363,0.32,0.0914,1.73e-11
5103,2023-12-22,7.633,1.409,0.347,0.0778,2.1e-11
5104,2023-12-23,6.895,1.223,0.295,0.0784,1.92e-11
5105,2023-12-24,6.698,1.293,0.405,0.0747,1.91e-11
5106,2023-12-25,6.481,1.224,0.338,0.07,1.77e-11
5107,2023-12-26,7.13,1.189,0.301,0.0565,2.12e-11
5108,2023-12-27,7.722,1.387,0.308,0.0846,1.97e-11
5109,2023-12-28,7.307,1.643,0.338,0.0702,1.77e-11
5110,2023-12-29,5.584,1.183,0.259,0.0569,1.5e-11
5111,2023-12-30,5.828,0.974,0.261,0.0399,1.52e-11
5112,2023-12-31,4.318,0.944,0.234,0.0371,1.51e-11
5113,2024-01-01,5.501,1.107,0.279,0.0383,1.38e-11
5114,2024-01-02,8.752,1.68,0.326,0.0523,1.64e-11
5115,2024-01-03,9.264,1.548,0.304,0.0603,1.81e-11
5116,2024-01-04,7.587,1.286,0.313,0.0497,1.43e-11
5117,2024-01-05,7.597,1.107,0.275,0.049,1.5e-11
5118,2024-01-06,6.314,0.999,0.267,0.036,1.56e-11
5119,2024-01-07,6.387,1.011,0.277,0.0358,1.82e-11
5120,2024-01-08,10.454,1.389,0.305,0.0454,1.96e-11
5121,2024-01-09,12.734,1.541,0.382,0.044,2.06e-11
5122,2024-01-10,17.909,2.161,0.334,0.049,1.54e-11
5123,2024-01-11,19.996,3.477,0.478,0.0752,1.65e-11
5124,2024-01-12,12.74,2.532,0.377,0.0616,1.58e-11
5125,2024-01-13,9.926,1.884,0.312,0.05,1.62e-11
5126,2024-01-14,8.135,1.537,0.266,0.0352,2.07e-11
5127,2024-01-15,8.375,1.703,0.262,0.0429,1.64e-11
5128,2024-01-16,7.784,1.549,0.269,0.0352,1.51e-11
5129,2024-01-17,7.028,1.391,0.271,0.0347,1.57e-11
5130,2024-01-18,7.488,1.307,0.258,0.027,1.54e-11
5131,2024-01-19,7.265,1.204,0.258,0.0309,1.47e-11
5132,2024-01-20,6.097,1.062,0.3,0.0323,1.24e-11
5133,2024-01-21,5.9,1.069,0.443,0.0307,1.43e-11
5134,2024-01-22,7.296,1.096,0.293,0.0277,1.39e-11
5135,2024-01-23,8.019,1.313,0.298,0.0292,1.27e-11
5136,2024-01-24,6.531,1.074,0.254,0.0282,1.31e-11
5137,2024-01-25,5.379,1.036,0.254,0.0213,1.2e-11
5138,2024-01-26,6.189,1.073,0.256,0.0283,1.16e-11
5139,2024-01-27,4.906,0.898,0.237,0.0241,1.2e-11
5140,2024-01-28,4.945,0.941,0.238,0.0271,1.63e-11
5141,2024-01-29,5.461,0.817,0.245,0.0244,1.27e-11
5142,2024-01-30,6.214,1.084,0.272,0.0248,1.27e-11
5143,2024-01-31,5.685,0.849,0.233,0.0248,1.34e-11
5144,2024-02-01,4.14,0.859,0.226,0.0236,1.09e-11
5145,2024-02-02,5.021,0.847,0.224,0.022,1.01e-11
5146,2024-02-03,3.804,0.797,0.217,0.0231,1.16e-11
5147,2024-02-04,4.612,0.825,0.2,0.0172,9.61e-12
5148,2024-02-05,5.001,0.847,0.223,0.0212,1.08e-11
5149,2024-02-06,4.964,0.953,0.233,0.0226,5.22e-11
5150,2024-02-07,4.976,0.964,0.221,0.0194,3.63e-11
5151,2024-02-08,6.001,1.095,0.238,0.021,2.6e-11
5152,2024-02-09,7.413,1.265,0.253,0.0211,1.7e-11
5153,2024-02-10,6.009,1.07,0.248,0.0233,1.55e-11
5154,2024-02-11,6.475,1.15,0.265,0.026,1.58e-11
5155,2024-02-12,8.57,1.409,0.276,0.0249,1.79e-11
5156,2024-02-13,8.977,1.49,0.281,0.0275,1.61e-11
5157,2024-02-14,8.973,1.723,0.299,0.026,1.57e-11
5158,2024-02-15,9.135,1.82,0.33,0.025,1.44e-11
5159,2024-02-16,7.862,1.225,0.288,0.0236,1.18e-11
5160,2024-02-17,6.59,1.168,0.244,0.0192,1.3e-11
5161,2024-02-18,5.968,1.199,0.264,0.0209,1.31e-11
5162,2024-02-19,6.518,1.377,0.331,0.0211,1.49e-11
5163,2024-02-20,6.849,1.702,0.324,0.0211,1.38e-11
5164,2024-02-21,6.311,1.687,0.288,0.0189,1.27e-11
5165,2024-02-22,6.249,1.552,0.265,0.0203,1.08e-11
5166,2024-02-23,5.959,1.314,0.259,0.0177,9.6e-12
5167,2024-02-24,5.421,1.223,0.251,0.0145,9.51e-12
5168,2024-02-25,5.427,1.477,0.245,0.0159,1.03e-11
5169,2024-02-26,7.245,1.915,0.308,0.0148,1.19e-11
5170,2024-02-27,11.88,2.413,0.576,0.026,1.14e-11
5171,2024-02-28,18.527,3.265,0.992,0.0326,1.38e-11
5172,2024-02-29,16.305,3.095,1.347,0.0295,1.3e-11
5173,2024-03-01,12.129,2.387,1.051,0.0301,1.07e-11
5174,2024-03-02,9.752,2.056,1.128,0.0328,1.06e-11
5175,2024-03-03,9.518,1.948,1.013,0.0303,1.05e-11
5176,2024-03-04,16.981,2.979,1.861,0.0336,1.19e-11
5177,2024-03-05,20.087,3.661,2.251,0.0346,1.24e-11
5178,2024-03-06,15.222,3.326,1.26,0.0303,1.08e-11
5179,2024-03-07,12.129,2.857,0.979,0.0292,1.05e-11
5180,2024-03-08,12.503,2.991,0.934,0.025,1.05e-11
5181,2024-03-09,10.629,2.289,0.926,0.0261,9.47e-12
5182,2024-03-10,10.937,2.344,0.887,0.0257,9.18e-12
5183,2024-03-11,16.276,3.405,1.039,0.0391,1.07e-11
5184,2024-03-12,14.37,3.079,0.893,0.033,1.08e-11
5185,2024-03-13,13.375,3.152,0.838,0.0293,9.37e-12
5186,2024-03-14,12.602,2.552,1.117,0.0257,7.88e-12
5187,2024-03-15,13.363,2.379,0.888,0.0228,8.49e-12
5188,2024-03-16,10.471,1.859,0.769,0.0231,8.79e-12
5189,2024-03-17,10.151,1.854,0.675,0.0205,8.68e-12
5190,2024-03-18,10.071,1.965,0.634,0.0188,7.34e-12
5191,2024-03-19,12.955,2.162,0.604,0.019,8.45e-12
5192,2024-03-20,11.863,2.306,0.625,0.0162,7.41e-12
5193,2024-03-21,10.154,1.951,0.626,0.0155,6.83e-12
5194,2024-03-22,9.171,1.617,0.59,0.0166,6.48e-12
5195,2024-03-23,8.027,1.54,0.62,0.017,6.88e-12
5196,2024-03-24,7.705,1.56,0.672,0.0192,7.52e-12
5197,2024-03-25,10.071,1.872,0.798,0.0218,6.97e-12
5198,2024-03-26,9.578,1.778,0.759,0.022,7.63e-12
5199,2024-03-27,9.172,1.722,0.753,0.0233,7.17e-12
5200,2024-03-28,9.131,1.734,1.591,0.0213,6.14e-12
5201,2024-03-29,8.644,1.459,1.14,0.0303,6.49e-12
5202,2024-03-30,7.556,1.323,0.843,0.026,6.32e-12
5203,2024-03-31,7.562,1.491,0.836,0.0244,5.74e-12
5204,2024-04-01,8.548,1.506,0.849,0.0251,6.38e-12
5205,2024-04-02,9.951,1.525,0.776,0.0266,5.76e-12
5206,2024-04-03,8.598,1.431,0.677,0.0219,5.66e-12
5207,2024-04-04,8.138,1.401,0.633,0.0216,5.48e-12
5208,2024-04-05,7.813,1.249,0.587,0.0177,5.24e-12
5209,2024-04-06,6.722,1.161,0.575,0.0193,4.96e-12
5210,2024-04-07,7.058,1.201,0.715,0.0198,5.18e-12
5211,2024-04-08,9.192,1.66,0.699,0.0193,4.84e-12
5212,2024-04-09,8.058,1.453,0.59,0.0189,4.73e-12
5213,2024-04-10,7.966,1.405,0.547,0.0174,4.8e-12
5214,2024-04-11,8.246,1.321,0.571,0.0187,5.03e-12
5215,2024-04-12,9.055,1.416,0.608,0.0191,5.09e-12
5216,2024-04-13,10.177,1.53,0.604,0.0188,4.99e-12
5217,2024-04-14,11.066,1.558,0.606,0.0198,5.01e-12
5218,2024-04-15,10.222,1.563,0.586,0.0173,4.64e-12
5219,2024-04-16,9.876,1.336,0.5,0.0134,4.63e-12
5220,2024-04-17,9.968,1.342,0.468,0.0137,4.36e-12
5221,2024-04-18,10.566,1.299,0.49,0.0173,4.41e-12
5222,2024-04-19,15.654,1.342,0.549,0.0151,4.34e-12
5223,2024-04-20,14.162,1.283,0.489,0.0168,4.5e-12
5224,2024-04-21,8.215,1.116,0.425,0.0137,4.21e-12
5225,2024-04-22,8.712,1.33,0.453,0.0145,4.43e-12
5226,2024-04-23,7.644,1.196,0.436,0.0146,4.17e-12
5227,2024-04-24,7.239,1.254,0.424,0.0111,4.13e-12
5228,2024-04-25,7.019,1.107,0.391,0.00825,3.79e-12
5229,2024-04-26,6.297,1.069,0.37,0.0125,3.13e-12
5230,2024-04-27,5.853,1.019,0.353,0.0111,3.59e-12
5231,2024-04-28,5.775,1.121,0.349,0.00824,3.44e-12
5232,2024-04-29,6.368,1.119,0.372,0.0081,3.12e-12
5233,2024-04-30,7.636,1.154,0.389,0.00793,3.35e-12
5234,2024-05-01,9.106,1.215,0.414,0.00812,3.1e-12
5235,2024-05-02,7.642,1.131,0.371,0.00704,3.38e-12
5236,2024-05-03,7.109,1.125,0.378,0.00756,3.12e-12
5237,2024-05-04,6.237,1.037,0.515,0.00741,3.2e-12
5238,2024-05-05,5.873,0.927,0.46,0.00728,3.17e-12
5239,2024-05-06,6.522,1.074,0.458,0.00706,3.09e-12
5240,2024-05-07,6.109,1.047,0.379,0.00707,3.11e-12
5241,2024-05-08,5.821,0.969,0.313,0.00688,3.78e-12
5242,2024-05-09,5.632,0.891,0.352,0.0068,3.33e-12
5243,2024-05-10,5.774,0.98,0.358,0.00682,2.92e-12
5244,2024-05-11,5.217,0.843,0.291,0.00566,2.36e-12
5245,2024-05-12,5.016,0.824,0.281,0.00575,2.77e-12
5246,2024-05-13,5.851,1.027,0.391,0.00665,2.27e-12
5247,2024-05-14,5.481,0.915,0.387,0.00602,2.74e-12
5248,2024-05-15,6.23,1.081,0.397,0.0067,3.02e-12
5249,2024-05-16,6.443,1.076,0.367,0.00688,2.58e-12
5250,2024-05-17,6.214,1.138,0.36,0.00689,2.31e-12
5251,2024-05-18,5.377,1.044,0.31,0.00693,2.39e-12
5252,2024-05-19,5.137,0.906,0.262,0.00566,2.06e-12
5253,2024-05-20,6.529,1.735,0.356,0.00723,2.56e-12
5254,2024-05-21,7.975,3.567,0.469,0.00813,2.62e-12
5255,2024-05-22,6.867,2.616,0.41,0.00715,2.42e-12
5256,2024-05-23,6.473,5.101,0.371,0.00728,2.37e-12
5257,2024-05-24,6.211,3.192,1.028,0.00704,2.44e-12
5258,2024-05-25,5.149,1.76,0.701,0.00704,2.47e-12
5259,2024-05-26,5.109,1.71,0.446,0.00698,2.15e-12
5260,2024-05-27,5.745,1.973,0.421,0.00752,2.21e-12
5261,2024-05-28,5.884,1.749,0.369,0.00723,2.34e-12
5262,2024-05-29,5.646,1.563,0.363,0.00734,2.49e-12
5263,2024-05-30,5.469,1.478,0.343,0.00736,2.09e-12
5264,2024-05-31,5.087,1.363,0.306,0.00706,2.17e-12
5265,2024-06-01,4.566,1.211,0.278,0.00588,2.4e-12
5266,2024-06-02,4.655,1.205,0.267,0.00708,2.57e-12
5267,2024-06-03,5.618,1.4,0.339,0.00719,2.98e-12
5268,2024-06-04,5.527,1.288,0.314,0.00701,2.5e-12
5269,2024-06-05,6.54,1.461,0.366,0.00722,2.55e-12
5270,2024-06-06,6.042,1.518,0.316,0.00699,2.21e-12
5271,2024-06-07,6.18,1.702,0.321,0.00729,2.75e-12
5272,2024-06-08,5.354,1.202,0.305,0.00715,2.51e-12
5273,2024-06-09,4.809,1.104,0.279,0.00699,2.48e-12
5274,2024-06-10,5.411,1.195,0.309,0.00677,2.83e-12
5275,2024-06-11,6.144,1.307,0.309,0.0068,2.73e-12
5276,2024-06-12,5.956,1.268,0.316,0.007,2.58e-12
5277,2024-06-13,5.52,1.178,0.269,0.00622,2.19e-12
5278,2024-06-14,5.475,1.094,0.27,0.00662,2.43e-12
5279,2024-06-15,4.805,1.039,0.256,0.00643,2.28e-12
5280,2024-06-16,4.633,1.089,0.247,0.00609,2.44e-12
5281,2024-06-17,5.397,1.1,0.274,0.00674,2.4e-12
5282,2024-06-18,5.794,1.155,0.336,0.00719,2.34e-12
5283,2024-06-19,5.267,1.164,0.272,0.00674,2.24e-12
5284,2024-06-20,5.213,1.141,0.27,0.00702,2.25e-12
5285,2024-06-21,5.153,0.998,0.256,0.00667,2.1e-12
5286,2024-06-22,4.323,0.889,0.235,0.0062,2.01e-12
5287,2024-06-23,4.364,0.924,0.232,0.00607,1.87e-12
5288,2024-06-24,6.792,1.196,0.268,0.00697,2.16e-12
5289,2024-06-25,6.054,1.126,0.266,0.0068,1.78e-12
5290,2024-06-26,5.233,1.0,0.254,0.00632,1.64e-12
5291,2024-06-27,5.011,1.022,0.247,0.00623,1.89e-12
5292,2024-06-28,5.062,0.974,0.238,0.00608,1.47e-12
5293,2024-06-29,4.174,0.843,0.222,0.00678,1.48e-12
5294,2024-06-30,4.305,0.891,0.223,0.00651,1.74e-12
5295,2024-07-01,4.979,1.051,0.243,0.00643,1.66e-12
5296,2024-07-02,4.846,0.983,0.24,0.00636,2.31e-12
5297,2024-07-03,5.306,1.032,0.244,0.00641,1.99e-12
5298,2024-07-04,6.799,1.178,0.26,0.00642,1.53e-12
5299,2024-07-05,8.288,1.348,0.334,0.00767,1.79e-12
5300,2024-07-06,5.687,1.032,0.265,0.0062,1.46e-12
5301,2024-07-07,5.453,0.994,0.25,0.00648,1.65e-12
5302,2024-07-08,6.569,1.194,0.258,0.00623,1.71e-12
5303,2024-07-09,5.715,1.098,0.25,0.00623,1.31e-12
5304,2024-07-10,5.681,1.099,0.241,0.0064,1.38e-12
5305,2024-07-11,6.231,1.132,0.262,0.00577,1.23e-12
5306,2024-07-12,6.14,1.039,0.257,0.0057,1.34e-12
5307,2024-07-13,4.866,1.016,0.276,0.00533,1.14e-12
5308,2024-07-14,6.149,1.033,0.317,0.00548,1.08e-12
5309,2024-07-15,6.703,1.38,0.345,0.00488,1.14e-12
5310,2024-07-16,7.146,1.388,0.335,0.00526,8.76e-13
5311,2024-07-17,6.272,1.329,0.314,0.00551,9.53e-13
5312,2024-07-18,5.768,1.204,0.298,0.005,8.24e-13
5313,2024-07-19,6.494,1.309,1.143,0.00505,9.03e-13
5314,2024-07-20,5.751,1.959,0.368,0.00505,9.7e-13
5315,2024-07-21,6.155,1.326,0.358,0.00501,9.35e-13
5316,2024-07-22,6.429,1.44,0.356,0.00509,9.94e-13
5317,2024-07-23,6.705,2.2,0.326,0.00489,9.05e-13
5318,2024-07-24,6.027,1.607,0.306,0.005,9.64e-13
5319,2024-07-25,6.148,2.43,0.298,0.00456,9.02e-13
5320,2024-07-26,6.147,1.415,0.284,0.00456,9.8e-13
5321,2024-07-27,7.556,1.21,0.317,0.00456,9.49e-13
5322,2024-07-28,6.54,1.127,0.283,0.0038,1.02e-12
5323,2024-07-29,7.505,1.411,0.317,0.00466,1.09e-12
5324,2024-07-30,6.039,1.228,0.292,0.00419,8.98e-13
5325,2024-07-31,5.504,1.135,0.265,0.00419,9.6e-13
5326,2024-08-01,5.756,1.26,0.269,0.00368,8.74e-13
5327,2024-08-02,5.936,1.134,0.271,0.0041,8.7e-13
5328,2024-08-03,5.919,1.128,0.266,0.00394,9.57e-13
5329,2024-08-04,6.458,1.654,0.272,0.00394,1.02e-12
5330,2024-08-05,18.125,3.634,0.559,0.00511,1.03e-12
5331,2024-08-06,10.4,2.139,0.369,0.00376,9.48e-13
5332,2024-08-07,8.119,2.159,0.31,0.00351,8.86e-13
5333,2024-08-08,7.237,1.673,0.326,0.007,8.8e-13
5334,2024-08-09,6.567,1.433,0.308,0.00339,9e-13
5335,2024-08-10,5.766,1.129,0.28,0.00263,8.34e-13
5336,2024-08-11,5.806,1.162,0.294,0.00332,7.96e-13
5337,2024-08-12,6.274,1.327,0.314,0.00238,8.21e-13
5338,2024-08-13,5.984,1.241,0.317,0.00297,8.17e-13
5339,2024-08-14,5.79,1.228,0.33,0.00301,7.91e-13
5340,2024-08-15,6.185,1.175,0.323,0.00308,0.00337
5341,2024-08-16,5.484,1.144,0.317,0.00289,0.0035
5342,2024-08-17,4.885,0.993,0.333,0.00293,0.00337
5343,2024-08-18,4.972,1.032,0.307,0.00283,0.000638
5344,2024-08-19,5.302,1.146,0.293,0.00231,0.00444
5345,2024-08-20,5.799,1.147,0.385,0.00265,0.00427
5346,2024-08-21,5.385,1.115,0.324,0.00254,0.00434
5347,2024-08-22,5.327,1.107,0.318,0.00234,0.00747
5348,2024-08-23,6.043,1.208,0.357,0.00237,0.00787
5349,2024-08-24,5.44,1.202,0.315,0.0025,0.00782
5350,2024-08-25,5.05,1.096,0.359,0.00234,0.00747
5351,2024-08-26,5.388,1.139,0.527,0.00213,0.00995
5352,2024-08-27,5.377,1.118,0.344,0.00215,0.00954
5353,2024-08-28,5.631,1.162,0.326,0.00217,0.00924
5354,2024-08-29,5.228,1.445,0.3,0.00199,0.00947
5355,2024-08-30,5.089,1.078,0.294,0.00216,0.0867
5356,2024-08-31,4.435,0.903,0.269,0.0022,0.0522
5357,2024-09-01,4.479,1.363,0.257,0.00225,0.011
5358,2024-09-02,4.983,1.041,0.274,0.00206,0.013
5359,2024-09-03,5.099,1.023,0.268,0.00204,0.0132
5360,2024-09-04,5.494,1.08,0.257,0.00213,0.013
5361,2024-09-05,5.176,1.047,0.25,0.002,0.0127
5362,2024-09-06,6.201,1.157,0.271,0.00195,0.0128
5363,2024-09-07,5.369,1.094,0.346,0.00207,0.0141
5364,2024-09-08,5.019,0.972,0.268,0.00223,0.0141
5365,2024-09-09,5.448,1.086,0.299,0.00222,0.0143
5366,2024-09-10,4.988,0.964,0.268,0.00217,0.0142
5367,2024-09-11,5.131,0.997,0.227,0.00209,0.013
5368,2024-09-12,4.889,1.346,0.252,0.00212,0.0134
5369,2024-09-13,4.995,1.058,0.263,0.00217,0.0139
5370,2024-09-14,4.832,0.892,0.273,0.00238,0.0141
5371,2024-09-15,4.47,0.854,0.21,0.00204,0.0155
5372,2024-09-16,5.01,1.043,0.25,0.00198,0.018
5373,2024-09-17,5.195,1.001,0.229,0.00217,0.0177
5374,2024-09-18,5.434,1.386,0.234,0.00205,0.0181
5375,2024-09-19,6.068,1.184,0.28,0.00216,0.0188
5376,2024-09-20,5.696,1.141,0.27,0.00209,0.0173
5377,2024-09-21,4.742,0.918,0.266,0.00205,0.0148
5378,2024-09-22,4.517,0.909,0.265,0.00206,0.0169
5379,2024-09-23,5.145,1.14,0.263,0.00211,0.0172
5380,2024-09-24,5.015,1.092,0.259,0.00215,0.0178
5381,2024-09-25,4.93,0.978,0.265,0.00215,0.0193
5382,2024-09-26,5.317,1.042,0.327,0.00205,0.0167
5383,2024-09-27,5.691,1.01,0.391,0.00211,0.0163
5384,2024-09-28,4.798,1.212,0.409,0.00219,0.0165
5385,2024-09-29,4.534,0.834,0.33,0.00194,0.0152
5386,2024-09-30,4.983,1.211,0.276,0.00199,0.0157
5387,2024-10-01,5.407,0.923,0.278,0.0018,0.0162
5388,2024-10-02,5.114,0.844,0.255,0.00195,0.0191
5389,2024-10-03,5.059,0.851,0.274,0.00166,0.0149
5390,2024-10-04,4.865,0.811,0.267,0.00193,0.0158
5391,2024-10-05,4.299,0.724,0.234,0.0019,0.0163
5392,2024-10-06,4.195,0.707,0.235,0.00177,0.0176
5393,2024-10-07,4.913,0.854,0.27,0.00185,0.0154
5394,2024-10-08,4.978,0.765,0.236,0.00163,0.0152
5395,2024-10-09,5.286,0.784,0.245,0.00175,0.0208
5396,2024-10-10,4.925,0.755,0.234,0.00157,0.0194
5397,2024-10-11,5.034,0.789,0.248,0.00175,0.0194
5398,2024-10-12,3.946,0.858,0.223,0.00153,0.0146
5399,2024-10-13,3.821,0.666,0.236,0.00147,0.0141
5400,2024-10-14,5.001,0.926,0.272,0.00168,0.0154
5401,2024-10-15,4.92,0.864,0.265,0.00181,0.0161
5402,2024-10-16,5.397,0.96,0.395,0.00205,0.0178
5403,2024-10-17,4.685,0.857,0.335,0.00186,0.014
5404,2024-10-18,5.153,0.941,0.529,0.00189,0.0136
5405,2024-10-19,4.448,0.791,0.514,0.00186,0.0141
5406,2024-10-20,4.592,0.913,0.405,0.00187,0.0138
5407,2024-10-21,5.158,0.972,0.423,0.00165,0.0137
5408,2024-10-22,4.818,0.893,0.386,0.00161,0.0131
5409,2024-10-23,4.705,0.903,0.33,0.00161,0.0131
5410,2024-10-24,4.911,0.871,0.332,0.00136,0.0123
5411,2024-10-25,4.792,0.887,0.325,0.0015,0.0125
