TIMESTAMP,AIBABYDOGE_OPEN_PRICE_USD,AIBABYDOGE_HIGH_PRICE_USD,AIBABYDOGE_LOW_PRICE_USD,AIBABYDOGE_CLOSE_PRICE_USD,AIBABYDOGE_VOLUME_USD,AIBABYDOGE_DIVIDENDS_USD,AIBABYDOGE_STOCK_SPLITS_USD
2024-07-05 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,442,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,1734,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,480,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,274,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,883,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,596,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,278,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,1077,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,775,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,173,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,386,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,333,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,598,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,199,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,296,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,405,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,430,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,168,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,166,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,755,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,477,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,394,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,336,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,775,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,959,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,168,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,370,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,373,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,608,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,494,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,1553,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,1239,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,191,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1134,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,413,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,272,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,311,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,1301,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,228,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,418,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,485,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1704,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,247,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1201,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,546,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,5320,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,2569,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,6882,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,36369,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,6178,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,11799,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,2699,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,2090,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,915,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,4524,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,2088,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1699,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,334,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,932,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,336,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,769,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1270,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1163,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,334,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,202,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,193,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,446,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,122,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,2693,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,100,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,2347,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,279,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,548,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,3485,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,801,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,193,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,894,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,564,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,3301,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,165,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,199,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,283,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,74,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,85,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,276,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,127,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,338,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,628,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,209,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,292,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,2542,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,2922,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,108,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1153,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,122,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,167,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,234,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,168,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,432,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,590,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,143,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,175,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,443,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,561,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,643,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-06-01 00:00:00+00:00,2.74820991701466e-13,2.74820991701466e-13,2.6478358351386677e-13,2.6478358351386677e-13,34,0.0,0.0
