TIMESTAMP,ANT_OPEN_PRICE_USDT,ANT_HIGH_PRICE_USDT,ANT_LOW_PRICE_USDT,ANT_CLOSE_PRICE_USDT,ANT_FIRST_TRADE_PRICE_USDT,ANT_HIGH_TRADE_PRICE_USDT,ANT_LOW_TRADE_PRICE_USDT,ANT_LAST_TRADE_PRICE_USDT,ANT_TOTAL_TRADE_COUNT,ANT_TOTAL_TRADES_BUY,ANT_TOTAL_TRADES_SELL,ANT_VOLUME_USDT,ANT_QUOTE_VOLUME,ANT_VOLUME_BUY,ANT_QUOTE_VOLUME_BUY,ANT_VOLUME_SELL,ANT_QUOTE_VOLUME_SELL
2021-11-13,5.688,6.4,5.556,5.575,5.693,6.4,5.556,5.575,354824,209821,145003,6684347.6,39966938.0333,3245677.8,19427405.4343,3438669.8,20539532.599
2021-11-14,5.575,5.619,5.306,5.452,5.579,5.619,5.306,5.452,33659,21771,11888,763818.6,4178179.4651,373186.6,2043134.3041,390632.0,2135045.161
2021-11-15,5.452,6.08,5.401,5.82,5.451,6.08,5.401,5.82,167275,90986,76289,2339087.9,13556441.2427,1108355.4,6424153.4951,1230732.5,7132287.7476
2021-11-16,5.82,5.82,4.86,5.019,5.82,5.82,4.86,5.019,49637,34848,14789,1268034.1,6634269.2966,602079.5,3163969.1015,665954.6,3470300.1951
2021-11-17,5.019,5.048,4.731,4.868,5.018,5.048,4.731,4.868,21713,12651,9062,595155.3,2895014.3057,293558.5,1428161.1183,301596.8,1466853.1874
2021-11-18,4.868,5.124,4.31,4.36,4.862,5.124,4.31,4.36,35816,22106,13710,859564.4,4077421.8045,429005.7,2033824.4846,430558.7,2043597.3199
2021-11-19,4.36,4.702,4.201,4.649,4.349,4.702,4.201,4.649,23860,12314,11546,551031.1,2457499.1303,295647.4,1317745.3471,255383.7,1139753.7832
2021-11-20,4.649,4.722,4.418,4.701,4.645,4.722,4.418,4.701,22635,12929,9706,518733.1,2386791.6648,243699.8,1122012.6431,275033.3,1264779.0217
2021-11-21,4.701,5.78,4.585,5.125,4.697,5.78,4.585,5.125,267271,150265,117006,2977474.2,15818791.1057,1454368.2,7736097.0531,1523106.0,8082694.0526
2021-11-22,5.125,5.203,4.755,4.787,5.137,5.203,4.755,4.787,30970,19971,10999,619792.7,3043745.9224,321202.1,1578526.5455,298590.6,1465219.3769
2021-11-23,4.787,5.15,4.66,4.877,4.788,5.15,4.66,4.877,24132,12976,11156,527075.5,2544324.4766,275417.5,1330139.2941,251658.0,1214185.1825
2021-11-24,4.877,5.431,4.805,4.974,4.884,5.431,4.805,4.974,65439,35481,29958,1063067.8,5346820.7181,495607.8,2492502.9152,567460.0,2854317.8029
2021-11-25,4.974,5.39,4.966,5.312,4.993,5.39,4.966,5.312,71119,36676,34443,1138151.9,5900810.0115,557771.7,2891312.8979,580380.2,3009497.1136
2021-11-26,5.312,5.64,4.633,5.074,5.313,5.64,4.633,5.074,121597,67186,54411,1971906.8,10085090.186,925260.7,4733334.1735,1046646.1,5351756.0125
2021-11-27,5.074,9.0,5.004,6.498,5.086,9.0,5.004,6.498,1863582,1067354,796228,30108316.44,221771706.835509,14813949.94,109139321.105469,15294366.5,112632385.73004
2021-11-28,6.498,6.93,5.475,5.884,6.498,6.93,5.475,5.884,130593,70210,60383,5303861.1,31960903.7432,2470010.8,14889647.2056,2833850.3,17071256.5376
2021-11-29,5.884,6.271,5.785,5.948,5.879,6.271,5.785,5.948,82497,46995,35502,2341840.2,14028456.0625,1192603.8,7146411.2771,1149236.4,6882044.7854
2021-11-30,5.948,6.38,5.471,5.55,5.954,6.38,5.471,5.55,74611,43251,31360,2199171.6,12813096.5071,1035136.9,6031079.1076,1164034.7,6782017.3995
2021-12-01,5.55,5.823,5.321,5.38,5.532,5.823,5.321,5.38,53391,29935,23456,1536979.3,8603367.8127,714252.6,3999355.1667,822726.7,4604012.646
2021-12-02,5.38,5.436,5.101,5.255,5.38,5.436,5.101,5.255,34251,18471,15780,1128855.2,5939098.1697,516894.5,2719401.7749,611960.7,3219696.3948
2021-12-03,5.255,5.575,4.681,4.779,5.275,5.575,4.681,4.779,47963,26563,21400,1450875.3,7547656.1464,648001.7,3367541.9116,802873.6,4180114.2348
2021-12-04,4.779,4.799,3.399,4.197,4.768,4.799,3.399,4.197,41111,22380,18731,1893533.19,7862989.88557,889525.3,3699560.12152,1004007.89,4163429.76405
2021-12-05,4.197,4.251,3.751,3.922,4.187,4.251,3.751,3.922,26990,14426,12564,1228292.4,4901075.2337,612857.9,2442614.2784,615434.5,2458460.9553
2021-12-06,3.922,4.345,3.731,4.26,3.93,4.345,3.731,4.26,52237,27263,24974,2100681.9,8525664.2559,1018388.2,4135622.0926,1082293.7,4390042.1633
2021-12-07,4.26,4.396,4.026,4.098,4.265,4.396,4.026,4.098,25900,14956,10944,757873.5,3202078.0724,387051.5,1636201.206,370822.0,1565876.8664
2021-12-08,4.098,6.33,4.022,4.975,4.093,6.33,4.022,4.975,497580,269542,228038,15045218.1,80717022.6822,7484940.3,40292294.3791,7560277.8,40424728.3031
2021-12-09,4.975,5.098,4.402,4.629,4.976,5.098,4.402,4.629,88338,46853,41485,3554258.7,16870909.7025,1622612.6,7707384.9274,1931646.1,9163524.7751
2021-12-10,4.629,4.679,4.082,4.105,4.62,4.679,4.082,4.105,31528,17246,14282,1566234.3,6866042.1412,764975.5,3356003.6593,801258.8,3510038.4819
2021-12-11,4.105,4.384,4.041,4.278,4.102,4.384,4.041,4.278,19617,10242,9375,681321.5,2869633.6652,318149.7,1342330.7741,363171.8,1527302.8911
2021-12-12,4.278,4.869,4.22,4.487,4.277,4.869,4.22,4.487,47966,25252,22714,1479459.6,6684398.6517,719782.2,3249981.2843,759677.4,3434417.3674
2021-12-13,4.487,5.375,4.275,5.105,4.477,5.375,4.275,5.105,160951,84095,76856,5417264.1,26469091.0239,2669843.3,13056133.8104,2747420.8,13412957.2135
2021-12-14,5.105,6.16,4.794,6.001,5.105,6.16,4.794,6.001,318688,173697,144991,7745431.9,42497046.6665,3738681.9,20512762.1434,4006750.0,21984284.5231
2021-12-15,6.001,7.295,5.526,7.248,6.008,7.295,5.526,7.248,405848,226374,179474,7195955.4,45984263.8614,3482047.3,22321912.4606,3713908.1,23662351.4008
2021-12-16,7.248,7.633,6.196,6.253,7.248,7.633,6.196,6.253,273939,153917,120022,5547149.7,38870436.619,2637317.0,18503912.2669,2909832.7,20366524.3521
2021-12-17,6.253,6.554,5.583,5.702,6.25,6.554,5.583,5.702,80070,43559,36511,2987668.0,18114055.3303,1444796.9,8769068.217,1542871.1,9344987.1133
2021-12-18,5.702,6.2,5.491,5.825,5.702,6.2,5.491,5.825,61596,33130,28466,1557975.6,9176628.5836,758729.5,4470114.4114,799246.1,4706514.1722
2021-12-19,5.825,6.2,5.582,5.597,5.823,6.2,5.582,5.597,39491,21418,18073,1063480.5,6247559.8158,521737.4,3074605.3599,541743.1,3172954.4559
2021-12-20,5.597,5.834,5.189,5.745,5.597,5.834,5.189,5.745,46956,24749,22207,1480289.6,8077629.4172,707250.6,3869017.0352,773039.0,4208612.382
2021-12-21,5.745,7.449,5.57,6.977,5.755,7.449,5.57,6.977,331996,181260,150736,7288342.4,49780359.5392,3497924.9,23889673.6881,3790417.5,25890685.8511
2021-12-22,6.977,9.3,6.925,8.653,6.977,9.3,6.925,8.653,785258,456716,328542,10403658.81,87592891.236363,5224720.11,44054975.809963,5178938.7,43537915.4264
2021-12-23,8.653,10.77,7.773,9.9,8.645,10.77,7.773,9.9,652249,374815,277434,9112313.69,85256763.403607,4509858.6,42266876.100717,4602455.09,42989887.30289
2021-12-24,9.9,11.98,9.593,10.726,9.921,11.98,9.593,10.726,705458,401814,303644,9620313.96,105597723.070584,4782711.03,52593248.253064,4837602.93,53004474.81752
2021-12-25,10.726,11.307,9.645,9.95,10.731,11.307,9.645,9.95,190763,102810,87953,3873013.2,39731491.8944,1842236.4,18904414.0625,2030776.8,20827077.8319
2021-12-26,9.95,10.54,9.249,9.838,9.95,10.54,9.249,9.838,171424,92596,78828,3008239.0,29477474.6369,1471788.7,14420451.2235,1536450.3,15057023.4134
2021-12-27,9.838,10.656,9.303,9.35,9.837,10.656,9.303,9.35,248452,138145,110307,3469778.0,34733297.2367,1711797.1,17156982.8133,1757980.9,17576314.4234
2021-12-28,9.35,13.89,8.946,12.238,9.363,13.89,8.946,12.238,1126633,629574,497059,15358998.48,180989362.440513,7540026.87,88999297.309103,7818971.61,91990065.13141
2021-12-29,12.238,13.687,10.702,10.846,12.219,13.687,10.702,10.846,499802,260046,239756,9150811.0,110226742.8983,4530168.3,54486696.9483,4620642.7,55740045.95
2021-12-30,10.846,12.664,10.688,11.239,10.855,12.664,10.688,11.239,312163,160990,151173,5108734.6,59823024.0874,2512920.5,29449488.5731,2595814.1,30373535.5143
2021-12-31,11.239,14.13,11.211,13.541,11.24,14.13,11.211,13.541,493425,264820,228605,6845242.75,87068856.464091,3478856.64,44252022.284791,3366386.11,42816834.1793
2022-01-01,13.541,14.293,12.659,13.079,13.542,14.293,12.659,13.079,291625,160497,131128,3851651.05,51221978.028171,1896607.75,25213749.641171,1955043.3,26008228.387
2022-01-02,13.079,13.54,12.363,13.048,13.074,13.54,12.363,13.048,202782,103535,99247,2811492.4,36130587.6461,1384689.5,17801624.8166,1426802.9,18328962.8295
2022-01-03,13.048,13.911,11.6,11.968,13.05,13.911,11.6,11.968,306430,166641,139789,5146252.8,65249519.0571,2566086.0,32499103.8722,2580166.8,32750415.1849
2022-01-04,11.968,12.428,10.989,11.041,11.968,12.428,10.989,11.041,175288,92577,82711,2859071.5,33743721.6594,1381165.6,16324244.3905,1477905.9,17419477.2689
2022-01-05,11.041,11.727,9.4,10.253,11.059,11.727,9.4,10.253,189629,95895,93734,3644793.2,39600491.4703,1723907.7,18818871.417,1920885.5,20781620.0533
2022-01-06,10.253,11.819,9.987,10.853,10.262,11.819,9.987,10.853,343932,174092,169840,6581810.7,72482438.7225,3290717.8,36258557.1561,3291092.9,36223881.5664
2022-01-07,10.853,11.022,9.1,9.307,10.84,11.022,9.1,9.307,201029,108248,92781,4925990.4,49104833.5331,2321717.6,23173127.2849,2604272.8,25931706.2482
2022-01-08,9.307,10.242,7.796,8.077,9.31,10.242,7.796,8.077,176467,91548,84919,5364237.9,47965152.278,2558613.3,22955310.7932,2805624.6,25009841.4848
2022-01-09,8.077,8.431,7.83,8.214,8.074,8.431,7.83,8.214,128379,68469,59910,5071968.4,41203126.6028,2528607.5,20541737.8622,2543360.9,20661388.7406
2022-01-10,8.214,8.222,6.93,7.445,8.214,8.222,6.93,7.445,108450,54802,53648,3804849.9,28600272.9846,1865431.9,14017610.076,1939418.0,14582662.9086
2022-01-11,7.445,8.439,7.201,8.3,7.44,8.439,7.201,8.3,139940,71893,68047,4203068.3,33013048.4134,2008185.8,15751390.747,2194882.5,17261657.6664
2022-01-12,8.3,9.695,8.076,9.439,8.297,9.695,8.076,9.439,186444,97750,88694,4181295.8,36679680.9173,2097751.7,18408991.8606,2083544.1,18270689.0567
2022-01-13,9.439,9.54,8.351,8.486,9.45,9.54,8.351,8.486,148545,78767,69778,3982178.1,35638543.2069,1844020.3,16516519.5518,2138157.8,19122023.6551
2022-01-14,8.486,8.878,8.122,8.417,8.491,8.878,8.122,8.417,90200,47097,43103,2570288.6,21746264.5814,1224607.3,10370881.5245,1345681.3,11375383.0569
2022-01-15,8.417,8.664,8.172,8.227,8.42,8.664,8.172,8.227,53620,29767,23853,1436841.7,12081354.0333,709186.8,5966642.3202,727654.9,6114711.7131
2022-01-16,8.227,8.383,7.852,8.065,8.222,8.383,7.852,8.065,73080,39931,33149,1831017.0,14895624.0244,898432.4,7311223.3995,932584.6,7584400.6249
2022-01-17,8.065,8.137,7.203,7.448,8.062,8.137,7.203,7.448,105276,57017,48259,3223124.3,24161275.5993,1679520.7,12583432.3119,1543603.6,11577843.2874
2022-01-18,7.448,8.07,7.061,7.351,7.443,8.07,7.061,7.351,141393,71226,70167,3734789.6,28358201.5133,1799963.7,13667338.9005,1934825.9,14690862.6128
2022-01-19,7.351,7.51,6.607,6.632,7.349,7.51,6.607,6.632,75792,38240,37552,2503239.1,17372489.5652,1168211.9,8108680.3179,1335027.2,9263809.2473
2022-01-20,6.632,7.487,6.532,6.702,6.632,7.487,6.532,6.702,104254,54194,50060,2967568.3,20795879.3564,1461466.6,10248816.9569,1506101.7,10547062.3995
2022-01-21,6.702,6.749,5.023,5.291,6.694,6.749,5.023,5.291,149384,77648,71736,6843172.3,39753391.5288,3286104.7,19068889.4405,3557067.6,20684502.0883
2022-01-22,5.291,5.373,4.0,4.495,5.297,5.373,4.0,4.495,110311,56970,53341,4897109.4,22526184.8899,2352841.9,10811657.7987,2544267.5,11714527.0912
2022-01-23,4.495,4.841,4.3,4.717,4.498,4.841,4.3,4.717,63350,32338,31012,2778562.4,12637654.9157,1344227.4,6113392.2008,1434335.0,6524262.7149
2022-01-24,4.717,5.375,3.958,5.275,4.721,5.375,3.958,5.275,174683,89615,85068,7070552.1,33484660.5012,3570533.5,16932399.1492,3500018.6,16552261.352
2022-01-25,5.275,5.5,4.872,5.065,5.279,5.5,4.872,5.065,93749,51602,42147,4232996.3,21830699.8711,2071232.6,10691800.5145,2161763.7,11138899.3566
2022-01-26,5.065,5.499,4.771,4.922,5.065,5.499,4.771,4.922,108554,57774,50780,4150972.8,21216375.9513,2038021.4,10427537.4884,2112951.4,10788838.4629
2022-01-27,4.922,5.37,4.539,5.288,4.917,5.37,4.539,5.288,82559,44621,37938,3462573.3,17110183.5636,1742804.4,8610279.8811,1719768.9,8499903.6825
2022-01-28,5.288,5.489,5.037,5.276,5.294,5.489,5.037,5.276,76127,42049,34078,2983301.3,15696114.2373,1475141.1,7765264.7937,1508160.2,7930849.4436
2022-01-29,5.276,6.377,5.253,6.283,5.269,6.377,5.253,6.283,166483,88235,78248,5266632.0,30989181.2303,2655479.7,15630519.1548,2611152.3,15358662.0755
2022-01-30,6.283,7.115,5.951,6.894,6.282,7.115,5.951,6.894,205711,111045,94666,6414431.6,42229338.9455,3268697.9,21523616.4751,3145733.7,20705722.4704
2022-01-31,6.894,7.939,6.215,7.778,6.893,7.939,6.215,7.778,236170,124949,111221,6076387.7,42454228.5495,2917638.1,20370356.7844,3158749.6,22083871.7651
2022-02-01,7.778,8.12,7.291,7.536,7.778,8.12,7.291,7.536,178347,96166,82181,4078723.5,31341892.2264,2055826.7,15805374.772,2022896.8,15536517.4544
2022-02-02,7.536,8.855,7.251,7.762,7.529,8.855,7.251,7.762,264021,142987,121034,5677318.8,46322536.128,2892766.8,23634080.3705,2784552.0,22688455.7575
2022-02-03,7.762,8.033,7.257,7.737,7.761,8.033,7.257,7.737,127417,66821,60596,3395939.1,25923286.3566,1666979.3,12743439.7114,1728959.8,13179846.6452
2022-02-04,7.737,8.457,7.229,7.863,7.739,8.457,7.229,7.863,176151,88337,87814,4934691.3,38498957.4869,2470105.3,19287775.6409,2464586.0,19211181.846
2022-02-05,7.863,8.8,7.554,8.735,7.857,8.8,7.554,8.735,225226,117808,107418,4599441.6,37280125.0132,2271632.7,18448175.4594,2327808.9,18831949.5538
2022-02-06,8.735,8.883,7.653,8.003,8.741,8.883,7.653,8.003,122646,69452,53194,2892662.2,23868633.2803,1407513.8,11620810.4042,1485148.4,12247822.8761
2022-02-07,8.003,8.207,7.638,7.725,8.005,8.207,7.638,7.725,112615,59635,52980,2858446.5,22618088.0032,1328780.9,10526407.3186,1529665.6,12091680.6846
2022-02-08,7.725,8.063,7.165,7.555,7.729,8.063,7.165,7.555,106351,56497,49854,2606771.1,19825331.6037,1286782.2,9795103.7865,1319988.9,10030227.8172
2022-02-09,7.555,7.881,7.239,7.866,7.561,7.881,7.239,7.866,79287,40817,38470,1862306.2,14150699.3334,920257.1,6994151.6661,942049.1,7156547.6673
2022-02-10,7.866,7.882,6.904,6.949,7.881,7.882,6.904,6.949,91278,51321,39957,2028827.6,14940431.7186,968828.7,7138909.9338,1059998.9,7801521.7848
2022-02-11,6.949,6.985,5.921,6.088,6.94,6.985,5.921,6.088,109598,59342,50256,3968362.8,26014748.2855,1935625.2,12705392.6039,2032737.6,13309355.6816
2022-02-12,6.088,6.474,5.782,6.191,6.082,6.474,5.782,6.191,98829,51513,47316,2926839.3,18132920.3967,1441768.2,8938375.4707,1485071.1,9194544.926
2022-02-13,6.191,6.364,5.677,5.757,6.188,6.364,5.677,5.757,53723,27638,26085,1805531.6,10853314.2039,898670.5,5395666.7658,906861.1,5457647.4381
2022-02-14,5.757,5.988,5.393,5.811,5.754,5.988,5.393,5.811,70117,36584,33533,2898948.3,16479912.2477,1420743.8,8077443.7344,1478204.5,8402468.5133
2022-02-15,5.811,6.41,5.81,6.407,5.81,6.41,5.81,6.407,56777,28568,28209,1860328.5,11398026.898,972425.1,5954960.2653,887903.4,5443066.6327
2022-02-16,6.407,6.43,5.849,5.97,6.409,6.43,5.849,5.97,49620,27312,22308,1696404.6,10360582.1055,839990.1,5126166.4105,856414.5,5234415.695
2022-02-17,5.97,6.09,5.191,5.283,5.972,6.09,5.191,5.283,59831,32009,27822,2001385.5,11279067.4689,929830.2,5242648.8818,1071555.3,6036418.5871
2022-02-18,5.283,5.832,5.238,5.392,5.286,5.832,5.238,5.392,69763,36269,33494,2115753.2,11769418.226,1068202.5,5944194.2097,1047550.7,5825224.0163
2022-02-19,5.392,5.553,5.145,5.362,5.391,5.553,5.145,5.362,35793,18710,17083,1429119.5,7622732.4945,685250.6,3659193.5863,743868.9,3963538.9082
2022-02-20,5.362,5.478,4.759,4.864,5.363,5.478,4.759,4.864,46305,24528,21777,1715184.5,8559478.5553,823836.7,4114709.7333,891347.8,4444768.822
2022-02-21,4.864,5.15,4.413,4.441,4.866,5.15,4.413,4.441,51110,28096,23014,1892020.1,9175354.2015,927681.4,4506649.9483,964338.7,4668704.2532
2022-02-22,4.441,4.934,4.352,4.813,4.442,4.934,4.352,4.813,56305,28740,27565,2009116.0,9379191.6689,1017154.7,4751269.6582,991961.3,4627922.0107
2022-02-23,4.813,5.179,4.705,4.832,4.816,5.179,4.705,4.832,51378,27344,24034,1946527.7,9609109.7404,944411.2,4664156.5035,1002116.5,4944953.2369
2022-02-24,4.832,4.995,4.089,4.959,4.836,4.995,4.089,4.959,92073,47905,44168,3616187.4,16124092.03,1739293.9,7778156.9538,1876893.5,8345935.0762
2022-02-25,4.959,5.5,4.892,5.416,4.957,5.5,4.892,5.416,115531,60567,54964,3698486.9,19046204.1336,1861742.6,9597785.9134,1836744.3,9448418.2202
2022-02-26,5.416,5.764,5.346,5.417,5.421,5.764,5.346,5.417,91717,48877,42840,2518178.4,14018309.8446,1225377.6,6824823.3651,1292800.8,7193486.4795
2022-02-27,5.417,5.509,4.78,4.835,5.427,5.509,4.78,4.835,68442,35517,32925,2290464.3,11896579.8736,1096192.3,5693512.1524,1194272.0,6203067.7212
2022-02-28,4.835,5.442,4.714,5.398,4.842,5.442,4.714,5.398,60839,30462,30377,2131835.2,10677761.7544,1089092.0,5453445.2266,1042743.2,5224316.5278
2022-03-01,5.398,5.885,5.261,5.651,5.399,5.885,5.261,5.651,101019,52195,48824,3028049.8,16789997.4917,1463448.0,8125709.883,1564601.8,8664287.6087
2022-03-02,5.651,5.67,5.198,5.253,5.656,5.67,5.198,5.253,53386,28864,24522,1791938.0,9706867.8477,832486.5,4512183.4367,959451.5,5194684.411
2022-03-03,5.253,5.311,4.835,5.092,5.253,5.311,4.835,5.092,48758,24771,23987,1978958.8,10002884.1354,951638.9,4810252.746,1027319.9,5192631.3894
2022-03-04,5.092,5.212,4.645,4.726,5.092,5.212,4.645,4.726,51995,26852,25143,1890765.7,9401451.5291,888114.8,4420836.5404,1002650.9,4980614.9887
2022-03-05,4.726,4.964,4.577,4.881,4.73,4.964,4.577,4.881,30920,15487,15433,1332092.6,6407358.7394,646600.0,3109886.8712,685492.6,3297471.8682
2022-03-06,4.881,4.928,4.53,4.595,4.88,4.928,4.53,4.595,28454,15204,13250,1254085.2,5911961.4281,589949.7,2782490.1868,664135.5,3129471.2413
2022-03-07,4.595,4.759,4.24,4.42,4.597,4.759,4.24,4.42,42950,22351,20599,2095178.6,9445459.5528,1064143.4,4795443.0462,1031035.2,4650016.5066
2022-03-08,4.42,4.649,4.291,4.407,4.42,4.649,4.291,4.407,39964,21590,18374,1991120.2,8915879.7787,1048665.8,4684492.249,942454.4,4231387.5297
2022-03-09,4.407,5.038,4.4,4.747,4.406,5.038,4.4,4.747,48764,25075,23689,2069192.6,9798386.1937,1048612.6,4966668.7315,1020580.0,4831717.4622
2022-03-10,4.747,4.849,4.301,4.521,4.75,4.849,4.301,4.521,34995,18361,16634,1632642.3,7357598.7554,787696.4,3551721.5301,844945.9,3805877.2253
2022-03-11,4.521,4.58,4.355,4.366,4.523,4.58,4.355,4.366,25994,13316,12678,1017799.5,4537758.1394,510656.4,2276032.2553,507143.1,2261725.8841
2022-03-12,4.366,4.533,4.311,4.325,4.361,4.533,4.311,4.325,19274,9701,9573,806302.5,3581092.0881,357552.4,1587685.2319,448750.1,1993406.8562
2022-03-13,4.325,4.483,4.22,4.265,4.325,4.483,4.22,4.265,18909,10024,8885,809207.4,3540506.1498,412717.3,1805388.6866,396490.1,1735117.4632
2022-03-14,4.265,4.452,4.188,4.448,4.268,4.452,4.188,4.448,20649,9989,10660,1101851.2,4766660.7781,512885.3,2218719.5503,588965.9,2547941.2278
2022-03-15,4.448,4.519,4.185,4.419,4.447,4.519,4.185,4.419,24100,12739,11361,1136775.4,4937270.4634,574478.1,2496107.6784,562297.3,2441162.785
2022-03-16,4.419,4.715,4.36,4.711,4.425,4.715,4.36,4.711,44028,22983,21045,1828696.8,8292406.4904,913618.1,4144362.4675,915078.7,4148044.0229
2022-03-17,4.711,4.8,4.521,4.546,4.711,4.8,4.521,4.546,25230,14487,10743,1021482.6,4742306.5192,519712.1,2414436.0229,501770.5,2327870.4963
2022-03-18,4.546,4.755,4.403,4.705,4.547,4.755,4.403,4.705,26386,12918,13468,1032712.5,4708602.8769,470113.5,2139748.7422,562599.0,2568854.1347
2022-03-19,4.705,5.045,4.683,4.994,4.705,5.045,4.683,4.994,45885,24396,21489,1702579.0,8309404.9882,891735.3,4355896.6089,810843.7,3953508.3793
2022-03-20,4.994,5.007,4.6,4.67,4.992,5.007,4.6,4.67,32971,19203,13768,1315563.6,6250589.5786,633716.2,3011046.1558,681847.4,3239543.4228
2022-03-21,4.67,4.93,4.501,4.821,4.669,4.93,4.501,4.821,36336,17824,18512,1189124.4,5655265.4233,580453.3,2765526.5005,608671.1,2889738.9228
2022-03-22,4.821,5.05,4.761,4.805,4.82,5.05,4.761,4.805,33737,18280,15457,1128866.5,5560925.4059,536300.5,2643161.3699,592566.0,2917764.036
2022-03-23,4.805,5.149,4.751,5.049,4.806,5.149,4.751,5.049,48160,25217,22943,1756350.9,8718242.8538,865614.7,4293903.07,890736.2,4424339.7838
2022-03-24,5.049,5.249,4.972,5.221,5.045,5.249,4.972,5.221,38807,21554,17253,1173808.6,5985187.8431,596090.7,3040412.2653,577717.9,2944775.5778
2022-03-25,5.221,5.538,5.127,5.34,5.221,5.538,5.127,5.34,98419,55823,42596,3482565.2,18683579.2072,1886993.2,10130754.6398,1595572.0,8552824.5674
2022-03-26,5.34,5.6,5.298,5.518,5.343,5.6,5.298,5.518,60913,33572,27341,2281286.0,12448528.4766,1172477.1,6401661.4532,1108808.9,6046867.0234
2022-03-27,5.518,5.599,5.257,5.58,5.515,5.599,5.257,5.58,49304,27327,21977,1313493.8,7171677.5434,639084.0,3491959.838,674409.8,3679717.7054
2022-03-28,5.58,5.782,5.159,5.288,5.58,5.782,5.159,5.288,92549,52825,39724,2442839.5,13707563.6079,1163314.1,6533426.104,1279525.4,7174137.5039
2022-03-29,5.288,5.585,5.233,5.417,5.289,5.585,5.233,5.417,58426,29929,28497,1495000.7,8079383.3027,726990.0,3930185.4414,768010.7,4149197.8613
2022-03-30,5.417,5.545,5.21,5.443,5.421,5.545,5.21,5.443,45207,23189,22018,1249008.9,6780850.097,618208.1,3356257.9579,630800.8,3424592.1391
2022-03-31,5.443,5.708,5.054,5.136,5.423,5.708,5.054,5.136,68888,39270,29618,2017869.6,10871374.1438,974605.2,5253166.3584,1043264.4,5618207.7854
2022-04-01,5.136,5.296,4.839,5.227,5.139,5.296,4.839,5.227,51714,26824,24890,1634989.0,8317359.1209,805811.3,4102537.0733,829177.7,4214822.0476
2022-04-02,5.227,5.607,5.19,5.272,5.23,5.607,5.19,5.272,80252,41577,38675,2510204.7,13574870.7776,1214928.8,6571615.5039,1295275.9,7003255.2737
2022-04-03,5.272,6.345,5.169,5.974,5.274,6.345,5.169,5.974,220109,117619,102490,6557180.4,38813642.3087,3220329.6,19087765.5888,3336850.8,19725876.7199
2022-04-04,5.974,6.19,5.343,5.759,5.975,6.19,5.343,5.759,135372,70541,64831,4843816.2,28223515.113,2244102.4,13111249.3998,2599713.8,15112265.7132
2022-04-05,5.759,6.221,5.572,5.618,5.762,6.221,5.572,5.618,142041,74321,67720,4657826.7,27590149.9377,2295182.2,13604391.5078,2362644.5,13985758.4299
2022-04-06,5.618,5.656,4.732,4.771,5.614,5.656,4.732,4.771,87582,46749,40833,3462565.2,17991808.7577,1694749.3,8801602.5039,1767815.9,9190206.2538
2022-04-07,4.771,5.005,4.677,4.909,4.769,5.005,4.677,4.909,37562,19807,17755,1824141.4,8829317.9172,876473.5,4242452.1772,947667.9,4586865.74
2022-04-08,4.909,4.977,4.49,4.565,4.908,4.977,4.49,4.565,29483,14745,14738,1449789.7,6928928.9514,648838.1,3104820.9602,800951.6,3824107.9912
2022-04-09,4.565,4.747,4.549,4.732,4.56,4.747,4.549,4.732,17570,8524,9046,638317.1,2970900.3141,287502.7,1338590.7133,350814.4,1632309.6008
2022-04-10,4.732,4.814,4.56,4.576,4.736,4.814,4.56,4.576,19292,10212,9080,912235.2,4274026.2412,454202.9,2128644.6765,458032.3,2145381.5647
2022-04-11,4.576,4.648,4.092,4.166,4.574,4.648,4.092,4.166,29820,15348,14472,1388210.7,6046211.497,646356.3,2814567.9559,741854.4,3231643.5411
