TIMESTAMP,THETA_OPEN_PRICE_USD,THETA_HIGH_PRICE_USD,THETA_LOW_PRICE_USD,THETA_CLOSE_PRICE_USD
2022-06-23,1.23576,1.30569,1.21766,1.27672
2022-06-24,1.27772,1.42088,1.27672,1.4059
2022-06-25,1.4089,1.54881,1.36563,1.46997
2022-06-26,1.46997,1.50105,1.36217,1.40613
2022-06-27,1.40813,1.41409,1.29181,1.33181
2022-06-28,1.33181,1.37475,1.25869,1.29646
2022-06-29,1.29439,1.29439,1.20136,1.2415
2022-06-30,1.24351,1.2505,1.10662,1.13863
2022-07-01,1.13863,1.22577,1.13253,1.17071
2022-07-02,1.16971,1.18857,1.13575,1.18757
2022-07-03,1.18757,1.2304,1.14651,1.21042
2022-07-04,1.21242,1.2465,1.17547,1.23951
2022-07-05,1.23552,1.26848,1.15673,1.21067
2022-07-06,1.21067,1.22465,1.17958,1.21866
2022-07-07,1.21966,1.29609,1.21566,1.27523
2022-07-08,1.27623,1.30908,1.21627,1.24026
2022-07-09,1.24026,1.28423,1.23613,1.27324
2022-07-10,1.27411,1.27623,1.19328,1.21127
2022-07-11,1.20957,1.20957,1.15276,1.15926
2022-07-12,1.15919,1.15919,1.10378,1.10789
2022-07-13,1.10792,1.14286,1.05384,1.12199
2022-07-14,1.12299,1.1723,1.09213,1.14831
2022-07-15,1.14931,1.19029,1.14431,1.16965
2022-07-16,1.16965,1.19474,1.13366,1.18065
2022-07-17,1.18168,1.21373,1.15578,1.17969
2022-07-18,1.18068,1.29788,1.17468,1.25871
2022-07-19,1.25871,1.353,1.25089,1.34422
2022-07-20,1.344,1.36514,1.21405,1.25306
2022-07-21,1.25406,1.28315,1.19105,1.26432
2022-07-22,1.26232,1.31025,1.21113,1.23127
2022-07-23,1.23127,1.31608,1.21311,1.28124
2022-07-24,1.28213,1.34305,1.28124,1.31725
2022-07-25,1.31626,1.33027,1.17613,1.1951
2022-07-26,1.19511,1.20116,1.13999,1.16017
2022-07-27,1.16016,1.2623,1.16016,1.2613
2022-07-28,1.2583,1.3703,1.24615,1.35127
2022-07-29,1.35028,1.47593,1.34134,1.43059
2022-07-30,1.43057,1.50055,1.40049,1.42747
2022-07-31,1.42749,1.44929,1.35838,1.37432
2022-08-01,1.37532,1.44849,1.31318,1.43243
2022-08-02,1.43143,1.57955,1.35419,1.38624
2022-08-03,1.38728,1.43842,1.3233,1.41135
2022-08-04,1.41132,1.45232,1.36323,1.39604
2022-08-05,1.39604,1.65413,1.39113,1.60631
2022-08-06,1.60831,1.63807,1.53723,1.56334
2022-08-07,1.56334,1.70032,1.51736,1.67832
2022-08-08,1.67832,1.71531,1.60432,1.62219
2022-08-09,1.62218,1.65221,1.49325,1.53932
2022-08-10,1.53931,1.62872,1.47241,1.60747
2022-08-11,1.60847,1.63747,1.5686,1.59475
2022-08-12,1.58979,1.64582,1.54462,1.60574
2022-08-13,1.60674,1.64282,1.57654,1.59062
2022-08-14,1.59164,1.63654,1.50739,1.53147
2022-08-15,1.53046,1.57543,1.47727,1.49536
2022-08-16,1.49437,1.50832,1.43411,1.44213
2022-08-17,1.44213,1.52021,1.37208,1.3881
2022-08-18,1.3881,1.42706,1.37712,1.38901
2022-08-19,1.38714,1.392,1.18412,1.18712
2022-08-20,1.18804,1.24416,1.15669,1.191
2022-08-21,1.19098,1.24599,1.18285,1.22998
2022-08-22,1.22998,1.24005,1.15292,1.1838
2022-08-23,1.18482,1.23893,1.172,1.23602
2022-08-24,1.22688,1.26006,1.19495,1.23711
2022-08-25,1.24611,1.2909,1.22298,1.25904
2022-08-26,1.26104,1.30012,1.18499,1.20612
2022-08-27,1.20611,1.20812,1.10413,1.11203
2022-08-28,1.11201,1.15205,1.11002,1.127
2022-08-29,1.12499,1.1862,1.0819,1.17908
2022-08-30,1.17912,1.19799,1.11702,1.1521
2022-08-31,1.1531,1.19811,1.14711,1.17599
2022-09-01,1.17799,1.17901,1.12301,1.15693
2022-09-02,1.15895,1.17914,1.11708,1.13015
2022-09-03,1.13118,1.14611,1.122,1.138
2022-09-04,1.138,1.17212,1.131,1.162
2022-09-05,1.162,1.17912,1.153,1.16512
2022-09-06,1.16612,1.20912,1.074,1.085
2022-09-07,1.084,1.12515,1.05297,1.11708
2022-09-08,1.11808,1.13217,1.0891,1.12217
2022-09-09,1.122,1.21229,1.11812,1.17739
2022-09-10,1.17945,1.2083,1.17047,1.18224
2022-09-11,1.18025,1.20839,1.15445,1.16329
2022-09-12,1.16428,1.22424,1.15724,1.18221
2022-09-13,1.18135,1.20531,1.08903,1.10002
2022-09-14,1.09702,1.11804,1.07701,1.1093
2022-09-15,1.10729,1.11716,1.06678,1.0869
2022-09-16,1.08692,1.09197,1.05989,1.07989
2022-09-17,1.083,1.11811,1.07789,1.11411
2022-09-18,1.113,1.124,1.0339,1.051
2022-09-19,1.0479,1.06411,1.0099,1.05121
2022-09-20,1.05311,1.058,1.0202,1.0381
2022-09-21,1.03401,1.10311,1.017,1.031
2022-09-22,1.032,1.109,1.017,1.093
2022-09-23,1.09389,1.159,1.089,1.14089
2022-09-24,1.14189,1.15991,1.10406,1.1081
2022-09-25,1.10711,1.12906,1.07498,1.076
2022-09-26,1.082,1.107,1.052,1.084
2022-09-27,1.084,1.15412,1.07089,1.08289
2022-09-28,1.083,1.10889,1.05489,1.098
2022-09-29,1.099,1.101,1.068,1.08711
2022-09-30,1.087,1.10711,1.06789,1.07
2022-10-01,1.06911,1.078,1.05289,1.061
2022-10-02,1.062,1.06711,1.035,1.047
2022-10-03,1.0471,1.06221,1.019,1.06011
2022-10-04,1.06011,1.08933,1.05621,1.08032
2022-10-05,1.08132,1.08433,1.05,1.07522
2022-10-06,1.07522,1.10724,1.07315,1.07818
2022-10-07,1.07818,1.08421,1.04805,1.06415
2022-10-08,1.06411,1.07007,1.04826,1.04827
2022-10-09,1.04926,1.06321,1.04,1.06321
2022-10-10,1.06221,1.07221,1.033,1.0389
2022-10-11,1.039,1.039,0.9829,1.01891
2022-10-12,1.0189,1.03195,1.00892,1.01603
2022-10-13,1.01703,1.01901,0.91993,1.01008
2022-10-14,1.01069,1.03617,0.97923,0.97924
2022-10-15,0.97924,1.03868,0.97865,0.99975
2022-10-16,1.00105,1.01505,0.98705,0.99804
2022-10-17,0.99804,1.0251,0.99601,1.01502
2022-10-18,1.015,1.02808,0.97901,1.00205
2022-10-19,1.0021,1.02705,0.98801,1.017
2022-10-20,1.017,1.01703,0.96592,0.97693
2022-10-21,0.97693,0.99308,0.94297,0.98908
2022-10-22,0.99008,1.00806,0.98209,0.99609
2022-10-23,0.99609,1.01611,0.9831,1.00914
2022-10-24,1.01212,1.06612,0.99613,1.05404
2022-10-25,1.05204,1.09837,1.04506,1.07334
2022-10-26,1.08137,1.13029,1.0713,1.12832
2022-10-27,1.12331,1.15123,1.08192,1.11307
2022-10-28,1.11307,1.17621,1.09505,1.15324
2022-10-29,1.15621,1.23847,1.14832,1.22129
2022-10-30,1.22129,1.25036,1.15222,1.16723
2022-10-31,1.16523,1.19295,1.13508,1.16691
2022-11-01,1.16894,1.20484,1.15179,1.20188
2022-11-02,1.20287,1.24374,1.11496,1.13693
2022-11-03,1.13793,1.27986,1.13594,1.22999
2022-11-04,1.229,1.33603,1.22288,1.2951
2022-11-05,1.29509,1.31711,1.26811,1.29308
2022-11-06,1.29608,1.32403,1.2301,1.2321
2022-11-07,1.23009,1.23906,1.16109,1.20014
2022-11-08,1.20136,1.23062,0.94122,1.02005
2022-11-09,1.01905,1.05251,0.86188,0.88756
2022-11-10,0.88845,1.11606,0.87972,1.01525
2022-11-11,1.01294,1.16017,0.922,0.946
2022-11-12,0.94666,0.96102,0.88341,0.89638
2022-11-13,0.8726,0.90409,0.86487,0.87477
2022-11-14,0.87178,0.909,0.82276,0.89066
2022-11-15,0.89062,0.94196,0.88376,0.91708
2022-11-16,0.92985,0.93694,0.875106,0.896184
2022-11-17,0.89117,0.901314,0.866228,0.88331
2022-11-18,0.88331,0.917174,0.876351,0.895968
2022-11-19,0.895968,0.90306,0.879032,0.900063
2022-11-20,0.901062,0.911877,0.840024,0.84771
2022-11-21,0.84672,0.85376,0.809125,0.829004
2022-11-22,0.830003,0.852087,0.80103,0.847964
2022-11-23,0.846906,0.881993,0.84589,0.874038
2022-11-24,0.876035,0.90009,0.870207,0.890243
2022-11-25,0.888244,0.928359,0.867444,0.920484
2022-11-26,0.917477,0.939445,0.90542,0.910463
2022-11-27,0.909463,0.980362,0.906474,0.96838
2022-11-28,0.96738,0.96741,0.886512,0.918642
2022-11-29,0.918642,0.959482,0.909636,0.929656
2022-11-30,0.926657,0.963058,0.918899,0.962038
2022-12-01,0.963039,0.967039,0.917991,0.922055
2022-12-02,0.922055,0.929093,0.888098,0.916055
2022-12-03,0.917055,0.924129,0.877088,0.883088
2022-12-04,0.883088,0.90209,0.882088,0.888178
2022-12-05,0.888089,0.909273,0.875,0.879026
2022-12-06,0.878088,0.9,0.873,0.898
2022-12-07,0.895982,0.906,0.85406,0.876
2022-12-08,0.875,0.880132,0.84,0.874061
2022-12-09,0.874061,0.882018,0.852043,0.855026
2022-12-10,0.855026,0.867017,0.849983,0.850983
2022-12-11,0.851983,0.871,0.840084,0.84817
2022-12-12,0.846085,0.85117,0.808081,0.828075
2022-12-13,0.828058,0.848813,0.794206,0.842798
2022-12-14,0.842798,0.854838,0.821016,0.827058
2022-12-15,0.827,0.832166,0.810081,0.820164
2022-12-16,0.820164,0.841084,0.737074,0.752075
2022-12-17,0.752075,0.755151,0.71305,0.751098
2022-12-18,0.751098,0.760091,0.741074,0.752098
2022-12-19,0.75409,0.761122,0.715021,0.73
2022-12-20,0.723993,0.775046,0.723986,0.773031
2022-12-21,0.772031,0.777031,0.753992,0.763038
2022-12-22,0.765031,0.786882,0.759924,0.783867
2022-12-23,0.782875,0.788921,0.776915,0.778914
2022-12-24,0.778922,0.784937,0.770923,0.777946
2022-12-25,0.777953,0.777961,0.750902,0.757901
2022-12-26,0.756917,0.773853,0.755932,0.768846
2022-12-27,0.768846,0.777852,0.747686,0.7507
2022-12-28,0.750707,0.763679,0.725782,0.745597
2022-12-29,0.750602,0.753631,0.714707,0.718676
2022-12-30,0.719676,0.732641,0.70671,0.727636
2022-12-31,0.727629,0.736631,0.719626,0.71964
2023-01-01,0.719633,0.734677,0.715585,0.731663
2023-01-02,0.732655,0.755705,0.721697,0.748768
2023-01-03,0.751759,0.752767,0.727801,0.731914
2023-01-04,0.732114,0.758189,0.732114,0.744054
2023-01-05,0.744554,0.778966,0.744554,0.753036
2023-01-06,0.753928,0.758772,0.7307,0.757765
2023-01-07,0.755758,0.769784,0.755751,0.767816
2023-01-08,0.767816,0.787882,0.758871,0.785882
2023-01-09,0.786906,0.829917,0.784859,0.804992
2023-01-10,0.807,0.823008,0.79196,0.813114
2023-01-11,0.814122,0.820107,0.779883,0.816984
2023-01-12,0.817,0.864922,0.809943,0.844084
2023-01-13,0.844084,0.892116,0.8329,0.879079
2023-01-14,0.879079,0.954143,0.876079,0.906045
2023-01-15,0.906091,0.9383,0.889178,0.927278
2023-01-16,0.928278,0.956363,0.881053,0.915018
2023-01-17,0.914009,0.98701,0.903072,0.962106
2023-01-18,0.963106,0.971146,0.870922,0.880956
2023-01-19,0.880947,0.895,0.861991,0.888964
2023-01-20,0.888062,1.00916,0.887,0.994169
2023-01-21,0.996179,1.04817,0.986463,1.0142
2023-01-22,1.01215,1.07317,0.9951,1.0592
2023-01-23,1.06021,1.12311,1.04713,1.07116
2023-01-24,1.07115,1.08918,0.987148,0.99803
2023-01-25,0.99603,1.0652,0.972146,1.03417
2023-01-26,1.03316,1.08118,1.02406,1.04909
2023-01-27,1.04909,1.19226,1.01823,1.11748
2023-01-28,1.11739,1.12451,1.06518,1.0692
2023-01-29,1.06622,1.1182,1.06124,1.10204
2023-01-30,1.10406,1.12306,0.99609,1.01107
2023-01-31,1.01106,1.039,1.0051,1.02009
2023-02-01,1.01909,1.08407,0.97101,1.07806
2023-02-02,1.07806,1.13311,1.05707,1.07622
2023-02-03,1.07722,1.13217,1.06417,1.11809
2023-02-04,1.11809,1.13511,1.09609,1.13409
2023-02-05,1.13409,1.17321,1.0713,1.09327
2023-02-06,1.09427,1.11028,1.06719,1.08603
2023-02-07,1.08604,1.19504,1.06309,1.18907
2023-02-08,1.18907,1.20312,1.10512,1.13809
2023-02-09,1.13207,1.20899,1.01719,1.02809
2023-02-10,1.0291,1.06712,1.0291,1.04816
2023-02-11,1.04816,1.08411,1.04315,1.0801
2023-02-12,1.0791,1.10911,1.05415,1.07211
2023-02-13,1.07411,1.07817,1.00073,1.03456
2023-02-14,1.03457,1.07843,1.02051,1.07241
2023-02-15,1.07443,1.16217,1.05944,1.15122
2023-02-16,1.15122,1.24612,1.13536,1.13539
2023-02-17,1.13639,1.2291,1.12313,1.20711
2023-02-18,1.20712,1.26024,1.18728,1.2002
2023-02-19,1.20019,1.2322,1.17133,1.20226
2023-02-20,1.20128,1.29914,1.17034,1.28105
2023-02-21,1.28305,1.30222,1.20923,1.23422
2023-02-22,1.23621,1.25114,1.13519,1.18308
2023-02-23,1.184,1.22716,1.16912,1.18715
2023-02-24,1.18718,1.26815,1.16013,1.18099
2023-02-25,1.181,1.24505,1.14521,1.17908
2023-02-26,1.17908,1.23609,1.17907,1.21307
2023-02-27,1.21306,1.23306,1.15603,1.17207
2023-02-28,1.17306,1.18306,1.12623,1.13319
2023-03-01,1.13522,1.20106,1.12112,1.19215
2023-03-02,1.19317,1.20116,1.13397,1.17311
2023-03-03,1.17311,1.17508,1.04109,1.05207
2023-03-04,1.05207,1.06505,0.99705,1.01807
2023-03-05,1.02407,1.03905,1.00213,1.00311
2023-03-06,1.00311,1.02001,0.96413,1.01894
2023-03-07,1.01989,1.03199,0.97486,0.98895
2023-03-08,0.989,1.011,0.94195,0.95096
2023-03-09,0.9509,0.98781,0.86978,0.87808
2023-03-10,0.87709,0.91731,0.85093,0.91329
2023-03-11,0.91322,0.94305,0.86534,0.90037
2023-03-12,0.9006,0.976796,0.89959,0.972177
2023-03-13,0.97236,1.03089,0.95752,1.02608
2023-03-14,1.02701,1.107,1.01427,1.06939
2023-03-15,1.07055,1.1046,0.977126,1.00318
2023-03-16,1.00318,1.03648,0.997509,1.02053
2023-03-17,1.02052,1.08403,1.0052,1.07922
2023-03-18,1.08696,1.1008,1.03678,1.04713
2023-03-19,1.04814,1.09327,1.03595,1.07224
2023-03-20,1.07222,1.08531,1.00653,1.02071
2023-03-21,1.02173,1.05913,0.986676,1.04833
2023-03-22,1.04733,1.05427,0.965956,0.994718
2023-03-23,0.994718,1.0521,0.99169,1.04718
2023-03-24,1.0482,1.05811,0.993071,1.01502
2023-03-25,1.01513,1.0212,0.985112,1.00097
2023-03-26,1.00097,1.03093,0.996956,1.01615
2023-03-27,1.01612,1.02484,0.942631,0.970456
2023-03-28,0.966464,0.982029,0.956201,0.972379
2023-03-29,0.972379,1.05323,0.970378,1.0382
2023-03-30,1.04031,1.0542,1.00019,1.01628
2023-03-31,1.01527,1.03822,0.992288,1.03621
2023-04-01,1.03621,1.0784,1.03531,1.07839
2023-04-02,1.0774,1.09046,1.0297,1.03364
2023-04-03,1.03364,1.07828,1.01634,1.0384
2023-04-04,1.03942,1.13042,1.0384,1.10056
2023-04-05,1.10055,1.13233,1.07832,1.09339
2023-04-06,1.09339,1.09925,1.06931,1.07438
2023-04-07,1.07439,1.08956,1.04761,1.05778
2023-04-08,1.05678,1.0686,1.04785,1.05641
2023-04-09,1.05641,1.06555,1.0346,1.05163
2023-04-10,1.05173,1.07278,1.03232,1.06687
2023-04-11,1.06787,1.09099,1.06191,1.06505
2023-04-12,1.06505,1.06916,1.02305,1.04782
2023-04-13,1.04782,1.08219,1.03702,1.07303
2023-04-14,1.07502,1.11712,1.07217,1.11092
2023-04-15,1.1129,1.14106,1.10604,1.127
2023-04-16,1.12501,1.15679,1.11289,1.14378
2023-04-17,1.14378,1.14378,1.08954,1.10866
2023-04-18,1.10665,1.24336,1.10564,1.23921
2023-04-19,1.23819,1.2423,1.09639,1.11561
2023-04-20,1.11661,1.11954,1.02112,1.03108
2023-04-21,1.03007,1.04405,0.9735,0.9879
2023-04-22,0.98789,1.03808,0.9849,1.03509
2023-04-23,1.03209,1.0421,0.99222,1.01005
2023-04-24,1.00505,1.03601,0.98119,1.00302
2023-04-25,1.00303,1.02725,0.97406,1.02724
2023-04-26,1.02724,1.06422,0.95418,1.00032
2023-04-27,1.00032,1.0331,0.99133,1.01235
2023-04-28,1.01132,1.01434,0.98448,1.00377
2023-04-29,1.00377,1.03372,1.00177,1.02259
2023-04-30,1.0196,1.02543,0.99158,0.99757
2023-05-01,0.99757,0.99955,0.96147,0.97926
2023-05-02,0.97925,0.992585,0.97401,0.9836
2023-05-03,0.985611,0.997269,0.956315,0.993258
2023-05-04,0.995269,1.01622,0.988425,0.990356
2023-05-05,0.990366,1.0107,0.980372,1.00291
2023-05-06,1.00291,1.00602,0.94244,0.960669
2023-05-07,0.959629,0.967285,0.949109,0.956127
2023-05-08,0.956528,0.960141,0.856582,0.885673
2023-05-09,0.887674,0.905905,0.885673,0.896896
2023-05-10,0.896403,0.933653,0.869956,0.92092
2023-05-11,0.92092,0.927927,0.876788,0.893893
2023-05-12,0.894894,0.908454,0.868347,0.905724
2023-05-13,0.905724,0.914457,0.898539,0.904452
2023-05-14,0.906453,0.909545,0.888444,0.891535
2023-05-15,0.891535,0.922645,0.88144,0.913639
2023-05-16,0.913639,0.919643,0.896627,0.906453
2023-05-17,0.907363,0.94047,0.904362,0.937469
2023-05-18,0.937469,0.938469,0.896358,0.918367
2023-05-19,0.918367,0.921461,0.907363,0.911264
2023-05-20,0.912456,0.913457,0.890712,0.892803
2023-05-21,0.892803,0.893893,0.838503,0.847508
2023-05-22,0.848509,0.862517,0.839419,0.856514
2023-05-23,0.85612,0.875175,0.853136,0.867052
2023-05-24,0.867052,0.871096,0.831983,0.844949
2023-05-25,0.843958,0.847932,0.822033,0.842025
2023-05-26,0.841025,0.849331,0.830066,0.843169
2023-05-27,0.845253,0.848271,0.836251,0.846313
2023-05-28,0.846338,0.8702,0.845253,0.8692
2023-05-29,0.8702,0.884133,0.855111,0.861258
2023-05-30,0.860249,0.882344,0.857249,0.87134
2023-05-31,0.87234,0.877263,0.824231,0.827132
2023-06-01,0.827132,0.847152,0.819197,0.836226
2023-06-02,0.838243,0.857343,0.827165,0.84722
2023-06-03,0.84722,0.850238,0.828331,0.833333
2023-06-04,0.833317,0.850263,0.831266,0.845279
2023-06-05,0.845279,0.850255,0.745291,0.773232
2023-06-06,0.773232,0.810162,0.768223,0.803225
2023-06-07,0.803233,0.804201,0.752083,0.752083
2023-06-08,0.751083,0.776054,0.743119,0.762137
2023-06-09,0.761145,0.770969,0.745851,0.752849
2023-06-10,0.751865,0.75294,0.573109,0.658382
2023-06-11,0.653379,0.664312,0.64429,0.655262
2023-06-12,0.654268,0.655334,0.626238,0.655026
2023-06-13,0.651026,0.667967,0.635841,0.641917
2023-06-14,0.642923,0.653882,0.606866,0.617944
2023-06-15,0.617951,0.653326,0.615926,0.648461
2023-06-16,0.648461,0.664348,0.630312,0.651485
2023-06-17,0.651485,0.667466,0.647546,0.654731
2023-06-18,0.654725,0.657803,0.636879,0.644852
2023-06-19,0.645845,0.660815,0.635631,0.6448
2023-06-20,0.6448,0.661093,0.622726,0.657099
2023-06-21,0.657099,0.717029,0.656098,0.712036
2023-06-22,0.712028,0.737066,0.704225,0.71415
2023-06-23,0.71515,0.764397,0.710156,0.750435
2023-06-24,0.752436,0.770424,0.730496,0.740466
2023-06-25,0.740459,0.87936,0.735448,0.764244
2023-06-26,0.763229,0.769285,0.724145,0.727153
2023-06-27,0.72516,0.756076,0.723137,0.748135
2023-06-28,0.747142,0.750075,0.673108,0.696993
2023-06-29,0.696993,0.715943,0.689896,0.69593
2023-06-30,0.69591,0.739867,0.667766,0.728752
2023-07-01,0.729745,0.761,0.714728,0.758
2023-07-02,0.757992,0.770969,0.738,0.753068
2023-07-03,0.752068,0.781281,0.752023,0.766054
2023-07-04,0.765054,0.778117,0.74912,0.768169
2023-07-05,0.767161,0.790016,0.725094,0.731117
2023-07-06,0.73111,0.769992,0.710071,0.724935
2023-07-07,0.724949,0.733022,0.704028,0.724072
2023-07-08,0.723072,0.735066,0.708021,0.715114
2023-07-09,0.715114,0.73814,0.715071,0.725131
2023-07-10,0.725123,0.747097,0.698944,0.734985
2023-07-11,0.73514,0.748045,0.724065,0.743015
2023-07-12,0.74503,0.775031,0.74103,0.754977
2023-07-13,0.753977,0.831233,0.750947,0.822321
2023-07-14,0.818319,0.844414,0.777404,0.794389
2023-07-15,0.793396,0.814244,0.787283,0.798231
2023-07-16,0.799232,0.804241,0.771378,0.775357
2023-07-17,0.775364,0.789103,0.755159,0.778132
2023-07-18,0.776132,0.78411,0.745045,0.756166
2023-07-19,0.756174,0.785,0.752218,0.773992
2023-07-20,0.773992,0.811016,0.767069,0.784929
2023-07-21,0.784992,0.840958,0.782945,0.808016
2023-07-22,0.808016,0.815,0.796096,0.80208
2023-07-23,0.802088,0.832983,0.785118,0.821975
2023-07-24,0.821984,0.833967,0.773915,0.781906
2023-07-25,0.781906,0.844823,0.779883,0.828934
2023-07-26,0.828934,0.856889,0.815878,0.823033
2023-07-27,0.828033,0.832992,0.786819,0.791786
2023-07-28,0.791786,0.796984,0.769769,0.796984
2023-07-29,0.795984,0.819,0.790976,0.81
2023-07-30,0.809992,0.824008,0.778008,0.800928
2023-07-31,0.799928,0.818934,0.776852,0.782867
2023-08-01,0.784874,0.786874,0.75538,0.765609
2023-08-02,0.767616,0.782749,0.73852,0.758567
2023-08-03,0.75756,0.769222,0.756561,0.761383
2023-08-04,0.763381,0.769469,0.752511,0.757507
2023-08-05,0.756508,0.760505,0.742034,0.742183
2023-08-06,0.746149,0.754406,0.721321,0.721538
2023-08-07,0.72669,0.732047,0.692071,0.716161
2023-08-08,0.716147,0.737911,0.71111,0.73489
2023-08-09,0.73489,0.745642,0.72973,0.738357
2023-08-10,0.73536,0.745523,0.731261,0.739216
2023-08-11,0.739216,0.744203,0.733178,0.743189
2023-08-12,0.74219,0.758355,0.731583,0.733589
2023-08-13,0.733582,0.745388,0.729474,0.738424
2023-08-14,0.737424,0.756167,0.734427,0.748139
2023-08-15,0.748146,0.761886,0.67826,0.721206
2023-08-16,0.721206,0.721206,0.657309,0.665254
2023-08-17,0.664255,0.689117,0.566972,0.601657
2023-08-18,0.601657,0.64471,0.597119,0.625737
2023-08-19,0.625743,0.631867,0.618734,0.622838
2023-08-20,0.622838,0.631886,0.615945,0.626962
2023-08-21,0.625962,0.627975,0.602897,0.623913
2023-08-22,0.622907,0.626912,0.596815,0.6058
2023-08-23,0.605794,0.64976,0.603789,0.639878
2023-08-24,0.639878,0.645903,0.619647,0.628679
2023-08-25,0.628679,0.636745,0.620764,0.635637
2023-08-26,0.63367,0.645574,0.632721,0.63665
2023-08-27,0.636656,0.637681,0.605709,0.605709
2023-08-28,0.605709,0.620491,0.590699,0.618715
2023-08-29,0.618678,0.651007,0.605582,0.648123
2023-08-30,0.64711,0.654111,0.641026,0.643987
2023-08-31,0.654948,0.669946,0.610914,0.617926
2023-09-01,0.61792,0.620839,0.590835,0.602692
2023-09-02,0.602692,0.614877,0.598946,0.606933
2023-09-03,0.607939,0.611884,0.600922,0.607891
2023-09-04,0.60889,0.622869,0.596833,0.598832
2023-09-05,0.597833,0.629647,0.597833,0.626674
2023-09-06,0.627692,0.633594,0.61771,0.630615
2023-09-07,0.630647,0.63467,0.618604,0.62768
2023-09-08,0.627705,0.636803,0.623744,0.632911
2023-09-09,0.632911,0.638764,0.626824,0.627837
2023-09-10,0.627805,0.627824,0.59988,0.608769
2023-09-11,0.609768,0.61078,0.575816,0.582813
2023-09-12,0.582802,0.602819,0.580832,0.587953
2023-09-13,0.586947,0.59703,0.575908,0.592118
2023-09-14,0.594119,0.608176,0.58493,0.606176
2023-09-15,0.607176,0.610988,0.595994,0.609994
2023-09-16,0.609982,0.625987,0.609982,0.614055
2023-09-17,0.61308,0.615129,0.590824,0.593542
2023-09-18,0.594349,0.618831,0.592613,0.600102
2023-09-19,0.60109,0.617142,0.596119,0.609085
2023-09-20,0.610085,0.617074,0.5861,0.596036
2023-09-21,0.597024,0.602054,0.580052,0.589976
2023-09-22,0.589982,0.599876,0.585988,0.598858
2023-09-23,0.598858,0.694986,0.598564,0.637838
2023-09-24,0.638745,0.647358,0.623781,0.628025
2023-09-25,0.628131,0.644039,0.615799,0.627062
2023-09-26,0.627562,0.657509,0.627562,0.637075
2023-09-27,0.637026,0.642057,0.622589,0.625936
2023-09-28,0.626536,0.649121,0.626536,0.642987
2023-09-29,0.642949,0.647955,0.630975,0.644929
2023-09-30,0.644935,0.651935,0.64,0.645129
2023-10-01,0.645123,0.668033,0.645123,0.660079
2023-10-02,0.661079,0.677007,0.623137,0.628182
2023-10-03,0.627588,0.637506,0.621537,0.633394
2023-10-04,0.632994,0.635157,0.60363,0.620531
2023-10-05,0.620431,0.6234,0.612045,0.619573
2023-10-06,0.619167,0.632428,0.614529,0.628451
2023-10-07,0.628658,0.629164,0.608377,0.619453
2023-10-08,0.619353,0.620447,0.607567,0.615351
2023-10-09,0.614744,0.618434,0.585146,0.591124
2023-10-10,0.591124,0.598096,0.587059,0.593065
2023-10-11,0.594059,0.596072,0.580907,0.591834
2023-10-12,0.592858,0.59982,0.580762,0.584784
2023-10-13,0.586277,0.589576,0.577886,0.585365
2023-10-14,0.584677,0.592047,0.57969,0.591106
2023-10-15,0.589988,0.601976,0.587006,0.599024
2023-10-16,0.600024,0.618136,0.596054,0.605248
2023-10-17,0.606248,0.609262,0.59023,0.596521
2023-10-18,0.596321,0.601805,0.583311,0.584034
2023-10-19,0.585117,0.587135,0.56218,0.56322
2023-10-20,0.563225,0.592337,0.562242,0.587247
2023-10-21,0.58624,0.610783,0.586081,0.606797
2023-10-22,0.607003,0.615708,0.594056,0.609201
2023-10-23,0.608213,0.635254,0.608213,0.632322
2023-10-24,0.631328,0.680054,0.631322,0.66292
2023-10-25,0.660914,0.668906,0.643058,0.65335
2023-10-26,0.653157,0.673521,0.628907,0.6467
2023-10-27,0.648013,0.662773,0.633127,0.642841
2023-10-28,0.643955,0.676929,0.641935,0.675015
2023-10-29,0.674915,0.697453,0.660132,0.689641
2023-10-30,0.689534,0.6984,0.673109,0.691628
2023-10-31,0.692235,0.736262,0.664793,0.717901
2023-11-01,0.717201,0.829323,0.714579,0.756742
2023-11-02,0.758935,0.777644,0.734139,0.757491
2023-11-03,0.756491,0.772939,0.731666,0.755995
2023-11-04,0.755895,0.770154,0.745665,0.770154
2023-11-05,0.771747,0.799227,0.767691,0.792433
2023-11-06,0.793619,0.82963,0.78261,0.819229
2023-11-07,0.820221,0.832233,0.791142,0.815367
2023-11-08,0.815267,0.898735,0.813917,0.884303
2023-11-09,0.884595,0.936956,0.850136,0.915574
2023-11-10,0.916174,1.01851,0.911173,1.01653
2023-11-11,1.01653,1.17758,1.0012,1.02896
2023-11-12,1.02885,1.03839,0.982061,0.9994
2023-11-13,0.9994,1.00559,0.911191,0.922968
2023-11-14,0.921758,0.940538,0.876818,0.91972
2023-11-15,0.91972,0.978835,0.905827,0.960761
2023-11-16,0.96118,0.972443,0.913073,0.939394
2023-11-17,0.939003,1.00484,0.898263,0.926515
2023-11-18,0.926506,0.933308,0.866581,0.924153
2023-11-19,0.922752,0.981381,0.906908,0.959122
2023-11-20,0.960723,0.978616,0.934813,0.965675
2023-11-21,0.965666,0.976683,0.855325,0.863328
2023-11-22,0.865329,0.952371,0.856325,0.950304
2023-11-23,0.950595,0.958464,0.919239,0.940032
