TIMESTAMP,PEPEG_OPEN_PRICE_USD,PEPEG_HIGH_PRICE_USD,PEPEG_LOW_PRICE_USD,PEPEG_CLOSE_PRICE_USD,PEPEG_VOLUME_USD,PEPEG_DIVIDENDS_USD,PEPEG_STOCK_SPLITS_USD
2024-08-24 00:00:00+00:00,,,,0.0,1726,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,670,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,330,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,1037,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,1437,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,719,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,439,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,2338,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,1102,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,353,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,337,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,331,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,347,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,421,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,593,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,211,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,285,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,441,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,1012,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,712,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,193,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,168,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,650,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,691,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,259,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,220,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,246,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,274,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,569,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1715,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,177,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,2854,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,5591,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,2259,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,930,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1141,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1208,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,416,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,258,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,557,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,178,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,947,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,841,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,980,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,826,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,54,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,214,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,266,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,1039,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,164,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,136,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,153,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,160,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,217,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,192,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,396,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,572,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,121,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,494,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,184,0.0,0.0
2025-06-01 00:00:00+00:00,8.378608917780639e-11,8.378608917780639e-11,8.378608917780639e-11,8.378608917780639e-11,5,0.0,0.0
