TIMESTAMP,IMX_OPEN_PRICE_USD,IMX_HIGH_PRICE_USD,IMX_LOW_PRICE_USD,IMX_CLOSE_PRICE_USD
2024-09-22,1.61516,1.69397,1.58713,1.641
2024-09-23,1.641,1.86761,1.62508,1.78291
2024-09-24,1.78291,1.81182,1.72983,1.77591
2024-09-25,1.77591,1.80395,1.72786,1.75472
2024-09-26,1.75472,1.84969,1.69659,1.77118
2024-09-27,1.77018,1.86634,1.75216,1.79932
2024-09-28,1.79932,1.83122,1.72324,1.76119
2024-09-29,1.76265,1.85237,1.73317,1.84426
2024-09-30,1.84363,1.84537,1.68083,1.72945
2024-10-01,1.72845,1.76699,1.52457,1.57859
2024-10-02,1.57659,1.65497,1.52589,1.5516
2024-10-03,1.55058,1.6027,1.46778,1.50182
2024-10-04,1.50182,1.58283,1.48679,1.56698
2024-10-05,1.56797,1.57986,1.48376,1.50176
2024-10-06,1.50176,1.55881,1.48482,1.49275
2024-10-07,1.49575,1.58072,1.47154,1.53454
2024-10-08,1.53554,1.53554,1.41222,1.43696
2024-10-09,1.43795,1.46909,1.3568,1.37378
2024-10-10,1.37179,1.44144,1.36365,1.44144
2024-10-11,1.44244,1.49681,1.43145,1.49679
2024-10-12,1.49381,1.57953,1.47438,1.54454
2024-10-13,1.54454,1.56451,1.46027,1.49139
2024-10-14,1.49315,1.6575,1.47838,1.63974
2024-10-15,1.63974,1.68873,1.54358,1.55061
2024-10-16,1.55061,1.59766,1.50441,1.53169
2024-10-17,1.53368,1.54958,1.46052,1.48548
2024-10-18,1.48548,1.5618,1.48548,1.5388
2024-10-19,1.5388,1.62168,1.53182,1.55063
2024-10-20,1.55164,1.67568,1.53639,1.62746
2024-10-21,1.62849,1.6573,1.54392,1.55735
2024-10-22,1.55636,1.56136,1.48392,1.49992
2024-10-23,1.49792,1.51592,1.41398,1.45146
2024-10-24,1.45146,1.48818,1.44164,1.4711
2024-10-25,1.47041,1.4751,1.38388,1.42145
2024-10-26,1.42144,1.42443,1.28242,1.33225
2024-10-27,1.33125,1.35617,1.31522,1.34314
2024-10-28,1.34266,1.36704,1.27808,1.35704
2024-10-29,1.35564,1.44564,1.33506,1.41155
2024-10-30,1.41256,1.41657,1.35639,1.37856
2024-10-31,1.37956,1.38657,1.18353,1.19943
2024-11-01,1.19796,1.20928,1.10621,1.10923
2024-11-02,1.10823,1.12146,1.05253,1.0687
2024-11-03,1.0687,1.14738,1.03654,1.10457
2024-11-04,1.10456,1.11755,1.02066,1.05328
2024-11-05,1.05148,1.10874,1.04048,1.08887
2024-11-06,1.08687,1.24074,1.07787,1.23774
2024-11-07,1.23874,1.28566,1.18763,1.21961
2024-11-08,1.21961,1.25378,1.15193,1.19478
2024-11-09,1.19578,1.40063,1.19077,1.28637
2024-11-10,1.28639,1.37116,1.24046,1.30072
2024-11-11,1.30373,1.39267,1.289,1.36756
2024-11-12,1.36654,1.51472,1.2511,1.37289
2024-11-13,1.37089,1.372,1.2002,1.23035
2024-11-14,1.22934,1.28247,1.15033,1.18214
2024-11-15,1.18114,1.25239,1.1363,1.24636
2024-11-16,1.24636,1.38155,1.24307,1.35946
2024-11-17,1.36048,1.3804,1.276,1.28504
2024-11-18,1.28405,1.40694,1.27804,1.37924
2024-11-19,1.37924,1.42677,1.32452,1.37673
2024-11-20,1.37775,1.39987,1.24916,1.28489
2024-11-21,1.28288,1.39749,1.23306,1.36939
2024-11-22,1.37279,1.44058,1.32415,1.42146
2024-11-23,1.42348,1.66897,1.42348,1.59872
2024-11-24,1.59872,1.78868,1.54787,1.73774
2024-11-25,1.74074,1.81964,1.62758,1.68958
2024-11-26,1.68458,1.74833,1.59847,1.66938
2024-11-27,1.66937,1.77348,1.61521,1.75175
2024-11-28,1.75175,1.92298,1.70168,1.9061
2024-11-29,1.90608,2.03013,1.79016,1.93339
2024-11-30,1.93341,2.03494,1.90065,1.97579
2024-12-01,1.97779,2.13,1.94476,2.01603
2024-12-02,2.01703,2.07664,1.86902,2.0147
2024-12-03,2.00972,2.15413,1.92394,2.09538
2024-12-04,2.09734,2.24999,2.01174,2.10482
2024-12-05,2.10484,2.19749,1.96469,2.0713
2024-12-06,2.07005,2.17887,2.0022,2.14204
2024-12-07,2.14003,2.15721,2.03975,2.05944
2024-12-08,2.06342,2.09069,1.98399,2.06616
2024-12-09,2.06716,2.08014,1.53778,1.73452
2025-01-27,1.22082,1.22082,1.0565,1.18869
2025-01-28,1.18971,1.19783,1.05946,1.0763
2025-01-29,1.0763,1.12597,1.04173,1.09097
2025-01-30,1.08898,1.14603,1.07197,1.12511
2025-01-31,1.12511,1.18818,1.10293,1.12767
2025-02-01,1.12568,1.14171,1.02176,1.02675
2025-02-02,1.02675,1.03591,0.847042,0.880736
2025-02-03,0.883735,0.903001,0.641601,0.895895
2025-02-04,0.895895,0.903903,0.789576,0.8164
2025-02-05,0.8174,0.840294,0.790087,0.794064
2025-02-06,0.795064,0.822965,0.756661,0.769054
2025-02-07,0.769054,0.821634,0.739644,0.746022
2025-02-08,0.745022,0.801196,0.742993,0.795764
2025-02-09,0.802688,0.84807,0.774877,0.803196
2025-02-10,0.803196,0.836225,0.787557,0.807721
2025-02-11,0.808037,0.872805,0.776876,0.782014
2025-02-12,0.778914,0.840908,0.748993,0.82705
2025-02-13,0.827358,0.849393,0.78197,0.796708
2025-02-14,0.796016,0.843677,0.794679,0.813838
2025-02-15,0.81213,0.828575,0.782686,0.791455
2025-02-16,0.790663,0.827942,0.785663,0.801188
2025-02-17,0.79958,0.865,0.785008,0.812024
2025-02-18,0.811532,0.815892,0.716635,0.738242
2025-02-19,0.73755,0.757795,0.724791,0.730805
2025-02-20,0.731198,0.75394,0.718479,0.740011
2025-02-21,0.739911,0.798904,0.691814,0.698746
2025-02-22,0.703,0.726869,0.693102,0.721206
2025-02-23,0.719815,0.7233,0.682041,0.687093
2025-02-24,0.687093,0.703328,0.6302,0.636962
2025-02-25,0.634956,0.702328,0.595993,0.683609
2025-02-26,0.684735,0.737114,0.681291,0.716392
2025-02-27,0.715893,0.71978,0.674819,0.690632
2025-02-28,0.691031,0.732787,0.641964,0.723521
2025-03-01,0.722694,0.723793,0.687618,0.698481
2025-03-02,0.698581,0.757397,0.683258,0.751649
2025-03-03,0.751649,0.756721,0.629496,0.640459
2025-03-04,0.638924,0.641294,0.564305,0.614865
2025-03-05,0.615964,0.658093,0.602977,0.65438
2025-03-06,0.653873,0.665693,0.613426,0.629494
2025-03-07,0.629811,0.630994,0.5957,0.608838
2025-03-08,0.608638,0.608638,0.571588,0.57651
2025-03-09,0.575439,0.578936,0.506696,0.510745
2025-03-10,0.509994,0.554967,0.48566,0.494753
2025-03-11,0.495053,0.534066,0.455781,0.525558
2025-03-12,0.51835,0.576156,0.49931,0.54257
2025-03-13,0.54247,0.54538,0.505052,0.518156
2025-03-14,0.518162,0.558506,0.513864,0.557606
2025-03-15,0.557806,0.590712,0.542278,0.569189
2025-03-16,0.569089,0.574106,0.542905,0.545267
2025-03-17,0.544173,0.583407,0.544173,0.57116
2025-03-18,0.57136,0.57706,0.547852,0.565825
2025-03-19,0.565604,0.60124,0.559732,0.59748
2025-03-20,0.5974,0.601068,0.556649,0.562724
2025-03-21,0.562724,0.569672,0.531581,0.53228
2025-03-22,0.53228,0.618115,0.531434,0.60032
2025-03-23,0.60092,0.603958,0.570029,0.585824
2025-03-24,0.585724,0.641636,0.580584,0.637036
2025-03-25,0.637008,0.75105,0.621143,0.700126
2025-03-26,0.69923,0.728131,0.6371,0.643077
2025-03-27,0.642836,0.720056,0.623438,0.631037
2025-03-28,0.629974,0.632937,0.567659,0.580963
2025-03-29,0.582209,0.586736,0.537623,0.544619
2025-03-30,0.544519,0.560819,0.532081,0.53378
2025-03-31,0.533726,0.540784,0.517993,0.526789
2025-04-01,0.526789,0.547081,0.521691,0.530894
2025-04-02,0.531847,0.534219,0.497051,0.504197
2025-04-03,0.504397,0.50546,0.45794,0.466908
2025-04-04,0.467108,0.475105,0.440065,0.447126
2025-04-05,0.447126,0.449465,0.416933,0.417333
2025-04-06,0.417133,0.424288,0.373776,0.375575
2025-04-07,0.375674,0.41386,0.348884,0.397409
2025-04-08,0.397709,0.408541,0.372898,0.375366
2025-04-09,0.375,0.432096,0.361418,0.426057
2025-04-10,0.426457,0.426862,0.38164,0.392788
2025-04-11,0.393188,0.428616,0.392392,0.417924
2025-04-12,0.418624,0.438425,0.413822,0.432627
2025-04-13,0.432927,0.439012,0.410418,0.414217
2025-04-14,0.415175,0.4332,0.404279,0.419542
2025-04-15,0.419484,0.4216,0.39888,0.403781
2025-04-16,0.40058,0.416358,0.392361,0.411259
2025-04-17,0.413359,0.423085,0.40064,0.418842
2025-04-18,0.419942,0.448655,0.416942,0.4429
2025-04-19,0.440944,0.4828,0.4376,0.4764
2025-04-20,0.4768,0.489851,0.4662,0.479404
2025-04-21,0.478704,0.5066,0.468647,0.471147
2025-04-22,0.471147,0.608161,0.446455,0.54642
2025-04-23,0.55191,0.690276,0.54708,0.577531
2025-04-24,0.581232,0.642221,0.553555,0.603381
2025-04-25,0.603381,0.616246,0.579016,0.587311
2025-04-26,0.587152,0.627814,0.584762,0.624262
2025-04-27,0.623662,0.626325,0.575057,0.580258
2025-04-28,0.580358,0.60202,0.559356,0.582942
2025-04-29,0.5829,0.593841,0.567113,0.578042
2025-04-30,0.578042,0.5861,0.551255,0.558688
2025-05-01,0.558888,0.610183,0.557189,0.590841
2025-05-02,0.590841,0.6784,0.585058,0.651935
2025-05-03,0.652035,0.660834,0.5591,0.5792
2025-05-04,0.575,0.578042,0.542691,0.551945
2025-05-05,0.55169,0.570415,0.534433,0.545572
2025-05-06,0.545572,0.555944,0.510349,0.5168
2025-05-07,0.516948,0.540338,0.516048,0.527947
2025-05-08,0.528147,0.623113,0.527947,0.612155
2025-05-09,0.612816,0.666866,0.607518,0.660702
2025-05-10,0.660768,0.735853,0.653738,0.735226
2025-05-11,0.734827,0.813919,0.705859,0.721556
2025-05-12,0.721156,0.762847,0.69889,0.715385
2025-05-13,0.715785,0.759124,0.664167,0.7549
2025-05-14,0.7538,0.766847,0.7099,0.728082
