TIMESTAMP,APE_OPEN_PRICE_USD,APE_HIGH_PRICE_USD,APE_LOW_PRICE_USD,APE_CLOSE_PRICE_USD
2025-03-01,0.637553,0.644484,0.601699,0.626624
2025-03-02,0.625624,0.686794,0.608635,0.684589
2025-03-03,0.684589,0.688724,0.554556,0.573426
2025-03-04,0.573483,0.575539,0.498651,0.547885
2025-03-05,0.547879,0.579988,0.543804,0.576983
2025-03-06,0.576712,0.59257,0.554222,0.566794
2025-03-07,0.56723,0.586747,0.5293,0.562958
2025-03-08,0.562058,0.562558,0.524058,0.534024
2025-03-09,0.533573,0.54182,0.461223,0.470565
2025-03-10,0.471264,0.528683,0.450285,0.464874
2025-03-11,0.464575,0.505968,0.421904,0.499165
2025-03-12,0.49887,0.534215,0.482222,0.516376
2025-03-13,0.516776,0.517993,0.481765,0.501769
2025-03-14,0.500864,0.5339,0.49946,0.525505
2025-03-15,0.525305,0.543105,0.51162,0.532289
2025-03-16,0.531989,0.537611,0.49857,0.49897
2025-03-17,0.49947,0.57242,0.49617,0.545862
2025-03-18,0.545762,0.548967,0.510667,0.522838
2025-03-19,0.522634,0.5407,0.514594,0.5379
2025-03-20,0.538686,0.543741,0.513074,0.522444
2025-03-21,0.522444,0.536139,0.504548,0.510245
2025-03-22,0.510294,0.543682,0.507046,0.531787
2025-03-23,0.53244,0.556633,0.527589,0.540138
2025-03-24,0.540338,0.563731,0.535893,0.558144
2025-03-25,0.558895,0.576194,0.549855,0.567602
2025-03-26,0.567243,0.585111,0.5417,0.552666
2025-03-27,0.552745,0.571386,0.544846,0.555589
2025-03-28,0.555489,0.557488,0.487103,0.501309
2025-03-29,0.501349,0.504868,0.462376,0.467672
2025-03-30,0.467173,0.484109,0.464621,0.474515
2025-03-31,0.473768,0.481107,0.460416,0.470212
2025-04-01,0.469912,0.496752,0.467066,0.480304
2025-04-02,0.480352,0.482255,0.4502,0.455127
2025-04-03,0.455127,0.456291,0.420091,0.442019
2025-04-04,0.442019,0.450424,0.428149,0.447725
2025-04-05,0.448176,0.44932,0.435226,0.437781
2025-04-06,0.436725,0.442123,0.382609,0.388667
2025-04-07,0.387467,0.416858,0.348884,0.401607
2025-04-08,0.402307,0.411739,0.379448,0.384358
2025-04-09,0.384258,0.427329,0.364112,0.425857
2025-04-10,0.425957,0.426462,0.395923,0.405685
2025-04-11,0.405685,0.429671,0.404781,0.424921
2025-04-12,0.425572,0.44862,0.419719,0.444022
2025-04-13,0.443722,0.446221,0.416417,0.421474
2025-04-14,0.421573,0.438924,0.413041,0.421226
2025-04-15,0.421326,0.428643,0.407422,0.412983
2025-04-16,0.411982,0.420874,0.40046,0.416958
2025-04-17,0.416758,0.423158,0.4047,0.417842
2025-04-18,0.418242,0.435556,0.409659,0.4322
2025-04-19,0.432443,0.469953,0.4298,0.461
2025-04-20,0.461,0.488849,0.454345,0.470406
2025-04-21,0.470406,0.485246,0.464039,0.466147
2025-04-22,0.465847,0.494904,0.454055,0.492408
2025-04-23,0.492508,0.517755,0.487041,0.512505
2025-04-24,0.512205,0.525057,0.50065,0.516955
2025-04-25,0.517155,0.543409,0.514454,0.522914
2025-04-26,0.523114,0.564113,0.523114,0.549655
2025-04-27,0.549355,0.556,0.514051,0.523252
2025-04-28,0.522752,0.5513,0.506201,0.545145
2025-04-29,0.5457,0.5638,0.5287,0.530147
2025-04-30,0.529947,0.5438,0.517003,0.528694
2025-05-01,0.529794,0.546591,0.527147,0.540646
2025-05-02,0.541146,0.552955,0.531353,0.540746
2025-05-03,0.540246,0.547745,0.4949,0.50335
2025-05-04,0.5033,0.5057,0.4821,0.488702
2025-05-05,0.488602,0.501349,0.478109,0.486608
2025-05-06,0.486408,0.49775,0.4612,0.469353
2025-05-07,0.471353,0.496751,0.469653,0.4829
2025-05-08,0.483352,0.574128,0.482852,0.562775
2025-05-09,0.563831,0.635946,0.556333,0.630811
2025-05-10,0.631474,0.665667,0.628311,0.664934
2025-05-11,0.664734,0.688094,0.642072,0.664867
2025-05-12,0.665267,0.716185,0.644471,0.670499
2025-05-13,0.670899,0.714671,0.635836,0.7055
2025-05-14,0.706,0.726055,0.661434,0.670199
