TIMESTAMP,LTC_CLOSE_PRICE_USD,LTC_OPEN_PRICE_USD,LTC_HIGH_PRICE_USD,LTC_LOW_PRICE_USD
2023-05-18,90.38,93.96,94.16,89.31
2023-05-19,91.8,90.45,93.28,90.29
2023-05-20,92.43,91.58,92.75,90.65
2023-05-21,92.22,92.4,93.36,91.28
2023-05-22,90.85,92.18,92.79,89.92
2023-05-23,91.7,90.83,93.09,90.42
2023-05-24,85.83,91.67,91.86,84.88
2023-05-25,86.57,85.83,86.71,83.0
2023-05-26,87.16,86.6,88.2,86.08
2023-05-27,88.58,87.15,88.79,86.92
2023-05-28,91.46,88.54,92.24,88.22
2023-05-29,90.86,91.55,92.16,90.23
2023-05-30,92.24,90.86,93.3,90.57
2023-05-31,90.45,92.22,92.68,88.12
2023-06-01,94.18,90.44,95.85,89.43
2023-06-02,95.48,94.08,95.63,92.81
2023-06-03,96.02,95.44,97.43,94.22
2023-06-04,94.25,95.98,96.47,94.1
2023-06-05,87.7,94.09,94.54,84.03
2023-06-06,90.92,87.64,91.34,85.89
2023-06-07,88.83,90.92,91.2,87.5
2023-06-08,88.5,88.75,89.51,87.22
2023-06-09,89.29,88.46,89.95,87.11
2023-06-10,77.17,89.3,89.33,74.86
2023-06-11,77.69,77.13,78.95,76.18
2023-06-12,77.5,77.68,77.85,75.35
2023-06-13,77.49,77.49,79.53,76.34
2023-06-14,73.17,77.49,78.12,71.53
2023-06-15,74.62,73.09,75.11,72.14
2023-06-16,76.12,74.55,76.84,74.2
2023-06-17,76.87,76.12,77.76,75.73
2023-06-18,77.2,76.89,78.45,76.4
2023-06-19,77.51,77.14,77.73,76.21
2023-06-20,80.31,77.47,80.84,75.87
2023-06-21,85.12,80.35,87.27,80.01
2023-06-22,85.97,85.05,88.84,84.33
2023-06-23,91.27,85.95,92.96,85.24
2023-06-24,89.67,91.27,93.71,86.7
2023-06-25,88.22,89.71,90.4,86.8
2023-06-26,87.19,88.2,90.23,86.12
2023-06-27,88.07,87.22,89.37,86.95
2023-06-28,82.98,88.09,88.09,81.66
2023-06-29,84.71,82.98,85.73,82.98
2023-06-30,108.66,84.74,111.26,84.3
2023-07-01,107.12,108.89,112.63,104.29
2023-07-02,113.35,107.05,113.84,105.1
2023-07-03,107.28,113.58,114.76,105.62
2023-07-04,104.26,107.13,109.42,104.18
2023-07-05,102.54,104.14,106.59,98.78
2023-07-06,95.32,102.56,105.93,95.18
2023-07-07,98.23,95.4,98.58,94.66
2023-07-08,97.79,98.1,98.47,96.63
2023-07-09,95.12,97.74,98.37,94.79
2023-07-10,96.76,95.09,97.79,92.46
2023-07-11,96.77,96.76,98.2,95.6
2023-07-12,96.21,96.71,97.82,94.29
2023-07-13,101.84,96.24,104.17,95.64
2023-07-14,95.14,101.8,103.44,92.35
2023-07-15,94.78,95.08,95.76,93.92
2023-07-16,92.87,94.78,95.33,91.94
2023-07-17,92.18,92.84,93.56,89.65
2023-07-18,91.58,92.26,92.93,89.51
2023-07-19,91.99,91.55,94.17,91.45
2023-07-20,92.37,92.01,94.94,91.55
2023-07-21,94.1,92.34,94.74,91.79
2023-07-22,92.09,94.11,96.29,91.41
2023-07-23,93.15,92.1,93.54,91.58
2023-07-24,89.14,93.15,93.35,87.75
2023-07-25,89.45,89.07,90.09,88.6
2023-07-26,90.66,89.45,91.11,88.62
2023-07-27,90.59,90.62,91.91,89.7
2023-07-28,91.45,90.59,91.98,90.55
2023-07-29,94.37,91.44,94.87,90.87
2023-07-30,94.03,94.46,95.96,91.22
2023-07-31,92.22,94.1,95.02,91.18
2023-08-01,93.97,92.24,93.97,89.36
2023-08-02,87.55,94.01,94.5,86.16
2023-08-03,82.65,87.4,88.38,81.69
2023-08-04,82.2,82.45,83.87,81.15
2023-08-05,83.12,82.21,83.42,81.47
2023-08-06,82.58,83.11,83.49,81.95
2023-08-07,82.48,82.57,83.43,80.16
2023-08-08,83.88,82.47,85.35,81.79
2023-08-09,84.06,83.85,84.53,83.19
2023-08-10,83.14,84.08,84.38,82.68
2023-08-11,83.58,83.14,83.65,82.78
2023-08-12,83.48,83.57,84.0,83.27
2023-08-13,81.98,83.48,83.76,81.32
2023-08-14,82.11,81.89,83.1,81.53
2023-08-15,79.32,82.11,82.24,77.96
2023-08-16,74.6,79.25,79.6,73.31
2023-08-17,64.81,74.57,75.82,57.2
2023-08-18,63.97,64.64,65.88,63.43
2023-08-19,64.15,63.99,64.93,63.57
2023-08-20,65.25,64.17,65.84,63.98
2023-08-21,66.98,65.25,67.09,64.8
2023-08-22,64.8,67.02,67.2,62.58
2023-08-23,65.65,64.84,66.75,64.08
2023-08-24,64.88,65.65,65.89,63.91
2023-08-25,65.13,64.83,65.37,63.71
2023-08-26,65.01,65.14,65.57,64.91
2023-08-27,65.39,64.99,65.93,64.85
2023-08-28,65.51,65.39,65.72,64.12
2023-08-29,68.86,65.53,70.5,64.61
2023-08-30,67.66,68.84,69.03,66.65
2023-08-31,63.87,67.6,68.3,63.38
2023-09-01,62.99,63.88,64.22,61.95
2023-09-02,64.59,62.99,64.64,62.97
2023-09-03,63.92,64.6,64.82,63.59
2023-09-04,63.75,63.93,64.92,63.12
2023-09-05,63.14,63.74,63.76,62.58
2023-09-06,62.86,63.17,63.68,61.72
2023-09-07,63.72,62.86,64.45,62.56
2023-09-08,62.61,63.73,64.09,61.64
2023-09-09,63.05,62.6,63.23,62.53
2023-09-10,61.12,63.05,63.05,60.28
2023-09-11,58.85,61.12,61.62,57.79
2023-09-12,59.95,58.82,61.29,58.65
2023-09-13,61.98,59.95,62.7,59.67
2023-09-14,62.82,61.98,63.36,61.95
2023-09-15,65.89,62.83,66.19,62.57
2023-09-16,65.39,65.91,66.81,64.42
2023-09-17,63.57,65.4,65.4,62.94
2023-09-18,65.87,63.54,67.64,63.05
2023-09-19,67.28,65.85,68.27,65.68
2023-09-20,64.56,67.26,67.77,63.72
2023-09-21,64.69,64.54,65.01,62.98
2023-09-22,64.36,64.64,65.87,64.1
2023-09-23,65.06,64.38,65.24,64.38
2023-09-24,63.56,65.09,65.09,63.31
2023-09-25,64.34,63.54,65.01,62.91
2023-09-26,63.8,64.37,65.03,63.18
2023-09-27,63.54,63.77,65.5,63.19
2023-09-28,65.2,63.54,65.5,63.15
2023-09-29,65.57,65.22,66.48,64.92
2023-09-30,65.96,65.55,66.59,65.35
2023-10-01,68.13,65.98,68.76,65.85
2023-10-02,65.97,68.23,68.37,65.24
2023-10-03,65.5,66.03,66.91,65.28
2023-10-04,64.42,65.47,65.51,63.58
2023-10-05,64.8,64.4,65.2,63.93
2023-10-06,65.48,64.84,65.92,64.39
2023-10-07,65.45,65.5,66.23,64.99
2023-10-08,65.33,65.42,65.97,64.98
2023-10-09,63.05,65.32,65.36,61.68
2023-10-10,63.58,63.07,63.82,62.59
2023-10-11,61.55,63.6,63.75,61.18
2023-10-12,61.15,61.52,61.52,60.47
2023-10-13,61.58,61.12,62.11,61.07
2023-10-14,61.62,61.56,61.96,61.4
2023-10-15,61.62,61.62,62.1,61.39
2023-10-16,63.19,61.63,66.2,61.57
2023-10-17,62.07,63.19,63.31,61.56
2023-10-18,60.22,62.09,62.64,60.04
2023-10-19,61.79,60.22,61.88,59.92
2023-10-20,63.37,61.74,64.21,61.58
2023-10-21,64.75,63.39,65.31,63.35
2023-10-22,65.27,64.74,66.29,63.35
2023-10-23,69.03,65.19,69.74,64.87
2023-10-24,69.14,69.18,72.73,67.55
2023-10-25,68.69,69.07,70.4,67.85
2023-10-26,68.75,68.68,70.59,67.24
2023-10-27,66.99,68.72,68.79,65.82
2023-10-28,67.72,66.99,68.38,66.96
2023-10-29,68.79,67.73,69.23,67.07
2023-10-30,69.2,68.82,69.76,67.67
2023-10-31,68.9,69.22,70.48,68.06
2023-11-01,69.97,68.88,70.39,66.62
2023-11-02,69.38,69.98,70.77,67.7
2023-11-03,69.43,69.38,69.53,67.65
2023-11-04,70.44,69.39,70.63,68.76
2023-11-05,71.6,70.48,72.3,69.91
2023-11-06,74.46,71.61,74.93,70.88
2023-11-07,73.45,74.47,74.48,71.18
2023-11-08,73.06,73.41,74.3,72.46
2023-11-09,73.86,73.06,76.11,69.01
2023-11-10,73.28,73.78,75.46,71.26
2023-11-11,75.23,73.23,75.91,71.05
2023-11-12,74.88,75.21,76.75,72.5
2023-11-13,71.12,74.88,75.95,70.74
2023-11-14,70.6,71.08,72.52,68.32
2023-11-15,73.98,70.62,74.27,70.5
2023-11-16,70.99,74.08,74.32,69.91
2023-11-17,70.27,70.91,71.65,68.09
2023-11-18,69.85,70.28,70.32,67.6
2023-11-19,70.52,69.8,70.66,68.56
2023-11-20,69.5,70.56,70.98,68.71
2023-11-21,66.18,69.5,71.86,65.5
2023-11-22,68.67,66.11,69.08,66.11
2023-11-23,69.49,68.75,70.65,68.42
2023-11-24,70.73,69.52,71.74,69.44
2023-11-25,71.87,70.76,72.14,70.52
2023-11-26,70.01,71.78,71.8,69.11
2023-11-27,69.22,70.01,70.49,68.0
2023-11-28,69.76,69.21,70.23,67.84
2023-11-29,70.0,69.72,70.42,69.18
2023-11-30,69.42,70.01,70.15,69.13
2023-12-01,71.58,69.45,72.19,69.21
2023-12-02,72.21,71.59,72.7,71.33
2023-12-03,72.31,72.22,72.74,71.33
2023-12-04,72.91,72.34,75.05,71.9
2023-12-05,74.34,72.95,74.35,71.35
2023-12-06,72.48,74.42,74.79,72.24
2023-12-07,74.02,72.38,74.5,72.06
2023-12-08,78.5,74.01,78.77,73.38
2023-12-09,76.31,78.46,79.51,75.89
2023-12-10,77.18,76.4,78.93,76.4
2023-12-11,72.69,77.17,77.49,71.23
2023-12-12,72.37,72.64,73.7,71.04
2023-12-13,73.13,72.41,74.02,70.27
2023-12-14,72.93,73.24,74.04,71.39
2023-12-15,70.92,72.93,72.93,70.65
2023-12-16,72.21,70.95,72.51,70.65
2023-12-17,71.19,72.22,73.62,70.93
2023-12-18,70.88,71.19,71.53,68.27
2023-12-19,70.64,70.86,71.64,69.77
2023-12-20,69.84,70.72,71.89,69.5
2023-12-21,70.91,69.78,71.07,68.95
2023-12-22,73.55,70.94,73.78,70.41
2023-12-23,72.48,73.6,74.05,71.41
2023-12-24,71.08,72.48,72.94,70.33
2023-12-25,72.19,71.12,72.73,70.61
2023-12-26,73.21,72.25,74.38,71.13
2023-12-27,75.99,73.25,77.26,72.21
2023-12-28,76.53,75.82,77.48,74.53
2023-12-29,73.24,76.53,77.76,72.97
2023-12-30,73.2,73.24,74.0,72.47
2023-12-31,72.82,73.21,74.23,72.15
2024-01-01,74.7,72.78,74.76,72.08
2024-01-02,72.94,74.64,75.87,72.53
2024-01-03,65.21,73.02,73.6,58.3
2024-01-04,66.42,65.24,66.98,64.58
2024-01-05,66.0,66.42,66.71,63.69
2024-01-06,65.64,66.03,66.07,63.27
2024-01-07,64.23,65.65,66.35,63.71
2024-01-08,67.74,64.27,68.34,61.09
2024-01-09,66.99,67.71,67.76,64.33
2024-01-10,70.07,66.95,71.09,65.15
2024-01-11,71.88,70.11,74.56,69.54
2024-01-12,72.87,71.94,77.05,70.53
2024-01-13,72.0,72.99,73.56,71.02
2024-01-14,69.76,71.98,72.27,69.59
2024-01-15,69.13,69.89,71.57,69.0
2024-01-16,69.48,69.16,70.45,68.51
2024-01-17,69.46,69.49,69.97,68.53
2024-01-18,68.06,69.48,70.33,66.55
2024-01-19,71.27,68.1,71.54,67.08
2024-01-20,71.35,71.38,72.74,70.47
2024-01-21,71.73,71.37,72.3,70.51
2024-01-22,67.35,71.9,72.68,66.84
2024-01-23,65.51,67.34,68.42,63.25
2024-01-24,66.09,65.4,66.35,64.89
2024-01-25,65.47,66.09,66.13,64.6
2024-01-26,67.01,65.46,67.54,65.21
2024-01-27,68.04,67.09,68.33,66.37
2024-01-28,68.35,68.04,68.49,67.35
2024-01-29,68.42,68.31,68.76,66.85
2024-01-30,67.51,68.41,68.72,67.21
2024-01-31,66.75,67.49,70.0,66.25
2024-02-01,67.55,66.76,68.12,65.74
2024-02-02,68.03,67.56,68.43,67.35
2024-02-03,68.78,68.06,69.14,67.9
2024-02-04,66.95,68.84,68.89,66.65
2024-02-05,67.69,66.91,68.25,66.61
2024-02-06,68.29,67.71,68.8,67.57
2024-02-07,68.62,68.3,68.83,67.75
2024-02-08,70.54,68.66,70.65,68.4
2024-02-09,70.62,70.5,71.95,70.11
2024-02-10,70.79,70.69,71.16,69.97
2024-02-11,71.54,70.8,73.04,70.62
2024-02-12,72.85,71.56,73.44,70.34
2024-02-13,68.96,72.89,73.15,68.25
2024-02-14,69.82,68.94,70.75,68.44
2024-02-15,69.76,69.82,70.89,69.05
2024-02-16,70.58,69.8,70.99,68.91
2024-02-17,69.97,70.63,70.7,68.23
2024-02-18,70.78,69.98,71.33,69.83
2024-02-19,71.28,70.8,71.72,70.49
2024-02-20,69.64,71.3,71.46,67.65
2024-02-21,68.94,69.67,69.68,67.41
2024-02-22,68.85,68.91,69.72,67.92
2024-02-23,68.8,68.8,69.09,67.56
2024-02-24,70.37,68.77,70.67,68.63
2024-02-25,70.14,70.42,70.59,69.76
2024-02-26,71.92,70.16,72.95,69.11
2024-02-27,73.97,71.95,76.36,71.95
2024-02-28,74.44,73.97,77.9,71.02
2024-02-29,79.86,74.53,84.88,73.92
2024-03-01,84.86,80.11,86.11,80.08
2024-03-02,94.41,84.84,94.5,84.49
2024-03-03,90.65,94.45,94.45,85.73
2024-03-04,88.89,90.67,92.59,87.58
2024-03-05,82.01,88.87,91.78,74.31
2024-03-06,85.79,81.97,87.33,79.9
2024-03-07,88.0,85.84,89.56,83.5
2024-03-08,88.37,88.0,89.26,84.72
2024-03-09,90.69,88.3,90.92,86.93
2024-03-10,87.45,90.75,90.8,85.41
2024-03-11,103.92,87.45,105.67,84.18
2024-03-12,97.53,103.87,104.27,92.46
2024-03-13,97.25,97.57,98.84,94.29
2024-03-14,94.09,97.21,98.08,90.04
2024-03-15,89.73,94.08,95.38,83.74
2024-03-16,84.11,89.73,90.74,82.44
2024-03-17,85.92,84.51,86.79,80.94
2024-03-18,86.73,85.67,87.99,80.81
2024-03-19,78.59,86.67,87.73,77.22
2024-03-20,84.65,78.44,85.21,77.09
2024-03-21,85.75,84.65,86.93,83.62
2024-03-22,83.37,85.69,86.17,80.72
2024-03-23,85.26,83.35,87.47,82.96
2024-03-24,89.66,85.25,90.48,85.25
2024-03-25,90.61,89.69,91.98,88.6
2024-03-26,95.77,90.6,96.98,87.63
2024-03-27,93.53,95.81,98.74,92.39
2024-03-28,94.09,93.6,96.46,93.43
2024-03-29,108.83,94.1,110.0,92.95
2024-03-30,102.84,108.87,108.88,101.18
2024-03-31,105.06,102.75,106.61,101.41
2024-04-01,99.24,104.92,112.6,97.33
2024-04-02,106.75,99.15,108.91,93.79
2024-04-03,98.28,106.74,109.65,96.56
2024-04-04,98.41,98.32,104.1,96.37
2024-04-05,97.82,98.21,100.15,95.19
2024-04-06,101.55,97.86,102.41,97.19
2024-04-07,101.24,101.61,105.77,100.27
2024-04-08,103.31,101.1,105.9,99.77
2024-04-09,97.56,103.29,103.41,96.57
2024-04-10,96.7,97.56,98.27,94.0
2024-04-11,98.76,96.49,99.91,94.93
2024-04-12,86.12,98.63,99.53,80.53
2024-04-13,77.18,86.1,86.51,70.9
2024-04-14,79.78,77.31,80.29,73.82
2024-04-15,78.05,79.55,82.77,75.72
2024-04-16,79.94,78.01,80.4,75.5
2024-04-17,80.19,79.93,80.78,76.4
2024-04-18,80.76,80.14,82.41,78.72
2024-04-19,80.87,80.66,82.08,76.12
2024-04-20,85.08,80.84,85.92,80.28
2024-04-21,84.13,85.05,85.68,82.83
2024-04-22,85.39,84.16,86.49,83.98
2024-04-23,85.02,85.42,86.15,84.07
2024-04-24,83.2,85.0,87.7,82.37
2024-04-25,83.78,83.23,85.03,82.02
2024-04-26,88.1,83.85,88.53,83.13
2024-04-27,83.88,88.18,88.45,83.33
2024-04-28,83.96,83.89,85.42,83.64
2024-04-29,83.51,84.0,85.54,81.79
2024-04-30,79.5,83.45,84.52,77.47
2024-05-01,80.15,79.52,80.89,74.66
2024-05-02,80.04,80.25,81.27,78.66
2024-05-03,81.85,80.13,82.62,79.37
2024-05-04,81.66,81.85,82.97,81.57
2024-05-05,81.32,81.66,81.74,80.39
2024-05-06,80.78,81.34,84.04,80.09
2024-05-07,80.86,80.76,82.58,80.01
2024-05-08,81.69,80.8,82.17,79.35
2024-05-09,83.08,81.67,83.14,80.75
2024-05-10,80.22,83.11,83.48,79.66
2024-05-11,81.39,80.17,82.24,80.16
2024-05-12,81.41,81.37,82.17,80.92
2024-05-13,80.62,81.46,82.54,78.99
2024-05-14,78.79,80.6,81.37,78.66
2024-05-15,82.45,78.76,82.84,78.26
2024-05-16,82.43,82.54,83.24,81.4
2024-05-17,84.15,82.41,84.19,81.93
2024-05-18,83.84,84.04,84.74,83.52
2024-05-19,82.37,83.9,84.38,81.79
2024-05-20,88.66,82.42,89.05,82.42
2024-05-21,88.25,88.71,89.48,87.06
2024-05-22,85.77,88.34,88.48,84.91
2024-05-23,85.48,85.77,87.93,81.74
2024-05-24,85.0,85.34,86.47,84.02
2024-05-25,84.98,84.95,85.96,84.45
2024-05-26,83.91,84.95,85.25,83.6
2024-05-27,85.24,83.9,86.41,83.82
2024-05-28,83.43,85.16,85.51,82.14
2024-05-29,83.6,83.43,84.17,82.72
2024-05-30,84.42,83.58,85.49,81.96
2024-05-31,83.21,84.49,84.7,82.11
2024-06-01,83.47,83.24,83.73,82.95
2024-06-02,83.11,83.51,83.51,82.22
2024-06-03,82.82,83.14,84.27,82.68
2024-06-04,83.65,82.78,83.69,81.17
2024-06-05,85.42,83.68,85.45,83.51
2024-06-06,84.19,85.46,85.82,84.18
2024-06-07,80.13,84.22,84.83,75.89
2024-06-08,79.98,80.01,80.45,79.01
2024-06-09,80.49,79.98,80.71,79.52
2024-06-10,79.67,80.49,80.49,79.09
2024-06-11,77.31,79.67,79.79,75.88
2024-06-12,78.5,77.37,79.26,76.37
2024-06-13,79.16,78.46,79.78,77.34
2024-06-14,77.61,79.16,80.27,76.39
2024-06-15,79.24,77.61,79.46,77.47
2024-06-16,78.99,79.26,80.13,78.63
2024-06-17,76.59,79.03,79.23,75.25
2024-06-18,72.66,76.6,76.74,70.79
2024-06-19,73.73,72.66,74.95,72.5
2024-06-20,74.73,73.77,75.35,73.26
2024-06-21,74.16,74.72,74.72,72.19
2024-06-22,74.56,74.18,74.88,73.57
2024-06-23,73.36,74.61,75.06,73.36
2024-06-24,69.68,73.38,73.44,67.81
2024-06-25,71.34,69.62,71.95,69.42
2024-06-26,71.01,71.36,71.95,70.46
2024-06-27,73.28,71.04,73.34,70.56
2024-06-28,72.9,73.26,74.72,72.61
2024-06-29,74.94,72.92,76.76,72.88
2024-06-30,75.31,74.9,75.98,74.13
2024-07-01,74.37,75.33,75.96,74.22
2024-07-02,76.04,74.39,76.16,74.3
2024-07-03,72.16,76.05,76.21,71.81
2024-07-04,65.37,72.03,72.41,65.11
2024-07-05,61.84,65.38,65.51,57.39
2024-07-06,65.41,61.83,65.65,61.43
2024-07-07,61.98,65.39,65.55,61.68
2024-07-08,64.93,62.04,66.17,59.31
2024-07-09,65.29,64.8,66.27,64.28
2024-07-10,66.97,65.32,67.27,64.54
2024-07-11,67.35,66.93,69.1,66.46
2024-07-12,69.25,67.4,69.41,66.8
2024-07-13,69.81,69.3,70.6,69.14
2024-07-14,69.94,69.83,70.48,69.26
2024-07-15,72.29,69.93,72.52,69.74
2024-07-16,73.2,72.39,74.01,70.34
2024-07-17,71.38,73.18,74.23,71.23
2024-07-18,71.64,71.48,72.93,70.56
2024-07-19,73.4,71.63,74.12,69.7
2024-07-20,73.04,73.47,73.88,72.33
2024-07-21,73.97,73.06,74.09,71.56
2024-07-22,71.24,74.04,74.6,70.77
2024-07-23,72.9,71.26,73.05,70.5
2024-07-24,71.25,72.93,73.65,70.75
2024-07-25,68.83,71.27,71.64,67.35
2024-07-26,71.31,68.79,71.68,68.79
2024-07-27,71.29,71.38,72.32,70.45
2024-07-28,71.07,71.32,71.76,70.36
2024-07-29,73.7,71.1,76.69,71.06
2024-07-30,71.7,73.66,74.54,71.19
2024-07-31,70.15,71.7,72.89,69.97
2024-08-01,69.62,70.14,71.42,66.06
2024-08-02,65.07,69.58,69.95,64.23
2024-08-03,64.68,64.93,66.36,62.62
2024-08-04,62.46,64.58,65.19,60.46
2024-08-05,56.09,62.51,62.57,50.37
2024-08-06,58.25,56.08,59.29,56.03
2024-08-07,55.92,58.23,59.49,55.44
2024-08-08,61.17,55.9,61.88,55.28
2024-08-09,60.74,61.14,61.23,59.43
2024-08-10,61.17,60.72,61.55,60.15
2024-08-11,59.69,61.17,62.27,58.96
2024-08-12,61.51,59.72,62.0,59.31
2024-08-13,63.44,61.49,63.45,61.15
2024-08-14,64.07,63.42,64.68,62.72
2024-08-15,65.27,64.09,66.86,63.6
2024-08-16,66.51,65.33,66.76,64.4
2024-08-17,67.55,66.55,67.84,65.9
2024-08-18,66.35,67.6,68.11,66.14
2024-08-19,66.32,66.38,67.42,66.01
2024-08-20,64.41,66.34,67.29,63.22
2024-08-21,64.3,64.49,64.75,62.06
2024-08-22,63.78,64.29,64.35,62.63
2024-08-23,66.11,63.78,66.78,63.53
2024-08-24,66.57,66.12,67.98,65.44
2024-08-25,64.86,66.59,66.86,64.43
2024-08-26,63.08,64.82,65.08,63.08
2024-08-27,60.45,62.99,63.96,59.26
2024-08-28,61.8,60.34,62.37,59.48
2024-08-29,62.51,61.8,63.89,61.09
2024-08-30,64.9,62.51,65.4,61.58
2024-08-31,64.97,64.94,66.36,64.87
2024-09-01,63.58,64.97,65.1,62.92
2024-09-02,65.37,63.53,65.71,62.65
2024-09-03,64.33,65.39,66.38,64.32
2024-09-04,65.41,64.34,66.21,62.25
2024-09-05,66.1,65.4,68.43,64.44
2024-09-06,63.04,66.07,66.79,61.26
2024-09-07,62.07,62.97,64.15,61.67
2024-09-08,60.9,62.01,62.29,60.01
2024-09-09,61.42,60.88,61.75,59.67
2024-09-10,61.51,61.38,61.77,60.36
2024-09-11,62.18,61.54,62.41,60.13
2024-09-12,62.84,62.16,63.12,61.53
2024-09-13,64.92,62.85,64.98,62.42
2024-09-14,65.91,64.97,66.74,64.88
2024-09-15,63.25,65.93,66.31,62.96
2024-09-16,62.62,63.2,63.73,62.11
2024-09-17,63.78,62.59,64.03,61.96
2024-09-18,64.82,63.74,64.82,62.45
2024-09-19,65.43,64.8,66.05,64.7
2024-09-20,65.33,65.48,66.44,64.36
2024-09-21,66.84,65.35,67.13,64.85
2024-09-22,68.71,66.89,68.77,66.52
2024-09-23,66.95,68.64,69.27,66.69
2024-09-24,66.69,66.96,67.16,65.69
2024-09-25,66.56,66.72,67.84,65.92
2024-09-26,68.57,66.57,68.57,65.65
2024-09-27,71.11,68.55,71.19,68.32
2024-09-28,69.97,71.08,71.49,69.02
2024-09-29,69.27,69.98,70.3,68.52
2024-09-30,66.89,69.29,69.35,66.34
2024-10-01,63.43,66.83,68.55,62.06
2024-10-02,62.95,63.35,64.75,62.28
2024-10-03,63.45,62.9,63.97,62.0
2024-10-04,64.95,63.45,65.18,63.34
2024-10-05,66.28,64.97,66.36,64.72
2024-10-06,67.04,66.43,67.65,66.14
2024-10-07,64.7,67.07,67.97,64.52
2024-10-08,65.69,64.76,66.16,64.59
2024-10-09,64.57,65.73,65.96,64.14
2024-10-10,64.29,64.52,65.08,63.41
2024-10-11,65.54,64.32,65.89,64.31
2024-10-12,66.19,65.59,66.63,65.12
2024-10-13,64.8,66.2,66.3,64.47
2024-10-14,66.84,64.78,67.34,64.16
2024-10-15,70.88,66.85,71.56,65.42
2024-10-16,70.07,70.91,72.97,69.37
2024-10-17,72.79,70.21,73.97,69.98
2024-10-18,73.04,72.77,74.82,71.91
2024-10-19,74.84,73.06,76.05,73.06
2024-10-20,74.27,74.91,75.62,73.7
2024-10-21,70.74,74.28,74.54,70.35
2024-10-22,70.04,70.77,71.6,69.42
2024-10-23,70.04,70.03,70.42,67.99
2024-10-24,71.16,70.07,71.33,69.3
2024-10-25,68.85,71.23,72.27,67.05
2024-10-26,68.47,68.66,69.71,68.09
2024-10-27,71.07,68.45,71.2,68.03
2024-10-28,70.79,71.06,71.55,69.64
2024-10-29,73.98,70.91,74.35,70.71
2024-10-30,71.76,73.99,74.26,71.49
2024-10-31,69.29,71.79,72.07,68.49
2024-11-01,70.24,69.33,71.05,67.77
2024-11-02,69.19,70.29,71.23,68.87
2024-11-03,66.84,69.2,69.29,65.29
2024-11-04,65.55,66.78,67.72,64.46
2024-11-05,65.4,65.54,67.28,64.88
2024-11-06,71.03,65.4,71.61,65.4
2024-11-07,71.44,70.93,72.34,69.96
2024-11-08,72.78,71.57,73.03,70.68
2024-11-09,73.98,72.76,74.18,71.62
2024-11-10,76.52,74.01,78.19,73.66
2024-11-11,80.01,76.5,80.24,74.64
2024-11-12,76.61,80.14,82.71,74.14
2024-11-13,75.4,76.71,77.88,71.88
2024-11-14,82.23,75.42,84.67,74.28
2024-11-15,83.7,82.34,87.14,78.91
2024-11-16,95.38,83.59,98.35,82.88
2024-11-17,87.17,95.45,97.18,85.06
2024-11-18,89.18,87.13,94.62,86.49
2024-11-19,86.63,89.19,90.08,85.11
2024-11-20,83.41,86.65,87.75,82.43
2024-11-21,89.5,83.38,91.68,81.69
2024-11-22,92.11,89.48,92.62,87.8
2024-11-23,99.47,92.2,106.08,92.1
2024-11-24,96.93,99.22,103.0,91.75
2024-11-25,92.19,96.96,99.15,91.12
2024-11-26,92.96,92.39,95.24,88.12
2024-11-27,97.22,92.75,98.89,91.51
2024-11-28,95.52,97.23,98.25,93.72
2024-11-29,104.63,95.59,104.63,94.75
2024-11-30,102.65,104.73,104.8,100.44
2024-12-01,119.57,102.75,121.16,99.36
2024-12-02,132.9,119.56,139.2,115.25
2024-12-03,130.76,132.78,134.89,122.31
2024-12-04,133.77,131.06,135.12,122.07
2024-12-05,135.77,133.17,146.43,125.04
2024-12-06,135.92,136.13,139.19,130.17
2024-12-07,133.8,135.94,138.57,131.76
2024-12-08,134.83,133.49,135.76,130.21
2024-12-09,110.82,134.89,134.95,101.88
2024-12-10,109.8,110.44,114.76,101.49
2024-12-11,117.34,109.84,118.64,106.15
2024-12-12,119.16,117.31,124.98,116.52
2024-12-13,124.56,119.43,125.0,117.22
2024-12-14,118.21,124.52,124.98,115.46
2024-12-15,121.12,118.09,122.14,114.71
2024-12-16,118.01,121.22,123.88,115.53
2024-12-17,125.31,118.01,131.33,114.61
2024-12-18,108.48,125.69,128.87,107.99
2024-12-19,99.38,108.48,111.66,94.88
2024-12-20,101.43,99.52,103.3,86.99
2024-12-21,101.48,101.17,105.96,98.06
2024-12-22,99.79,101.51,103.88,96.93
2024-12-23,106.77,99.79,107.62,98.03
2024-12-24,108.35,106.68,110.77,104.01
2024-12-25,109.79,108.14,110.65,106.92
2024-12-26,102.24,109.85,110.32,101.09
2024-12-27,100.6,102.28,106.47,99.75
2024-12-28,100.77,100.58,101.74,98.68
2024-12-29,98.34,100.87,101.56,96.96
2024-12-30,99.4,98.31,103.03,97.48
2024-12-31,103.26,99.35,104.74,97.82
2025-01-01,105.11,103.29,108.03,102.1
2025-01-02,105.13,105.08,108.2,104.62
2025-01-03,112.73,105.19,114.78,104.12
2025-01-04,111.21,112.81,112.81,110.1
2025-01-05,115.44,111.26,116.1,110.64
2025-01-06,114.01,115.73,117.08,111.73
2025-01-07,102.69,113.82,114.84,102.16
2025-01-08,101.4,102.88,104.96,97.36
2025-01-09,102.22,101.17,105.71,100.0
2025-01-10,103.92,102.33,106.26,102.11
2025-01-11,104.39,103.99,104.95,102.18
