TIMESTAMP,XEM_OPEN_PRICE_USDT,XEM_HIGH_PRICE_USDT,XEM_LOW_PRICE_USDT,XEM_CLOSE_PRICE_USDT,XEM_FIRST_TRADE_PRICE_USDT,XEM_HIGH_TRADE_PRICE_USDT,XEM_LOW_TRADE_PRICE_USDT,XEM_LAST_TRADE_PRICE_USDT,XEM_TOTAL_TRADE_COUNT,XEM_TOTAL_TRADES_BUY,XEM_TOTAL_TRADES_SELL,XEM_VOLUME_USDT,XEM_QUOTE_VOLUME,XEM_VOLUME_BUY,XEM_QUOTE_VOLUME_BUY,XEM_VOLUME_SELL,XEM_QUOTE_VOLUME_SELL
2023-09-11,0.02446,0.02459,0.02325,0.02358,0.0245,0.02459,0.02325,0.02358,5760,3012,2748,23477646.0,557206.13585,11672072.0,277118.48036,11805574.0,280087.65549
2023-09-12,0.02358,0.02456,0.02355,0.0239,0.02359,0.02456,0.02355,0.0239,4181,2186,1995,14894650.0,360030.81517,7814290.0,188863.28905,7080360.0,171167.52612
2023-09-13,0.0239,0.02458,0.02389,0.02445,0.02389,0.02458,0.02389,0.02445,2857,1504,1353,9065831.0,219521.75102,4745822.0,114966.88319,4320009.0,104554.86783
2023-09-14,0.02445,0.02539,0.02436,0.02524,0.02447,0.02539,0.02436,0.02524,3843,1913,1930,12942368.0,321824.71818,6153208.0,152883.48277,6789160.0,168941.23541
2023-09-15,0.02524,0.02599,0.02491,0.02592,0.02527,0.02599,0.02491,0.02592,13042,6646,6396,51639824.0,1314284.05972,25231269.0,644890.45696,26408555.0,669393.60276
2023-09-16,0.02592,0.02667,0.02544,0.02602,0.02591,0.02667,0.02544,0.02602,5312,2732,2580,14406221.0,376235.50244,6395231.0,167068.38214,8010990.0,209167.1203
2023-09-17,0.02602,0.02605,0.02483,0.02518,0.02605,0.02605,0.02483,0.02518,2894,1425,1469,7900732.0,201103.37659,3378642.0,85974.09203,4522090.0,115129.28456
2023-09-18,0.02518,0.02614,0.02481,0.02571,0.02516,0.02614,0.02481,0.02571,4272,2265,2007,14614543.0,374757.39385,7468374.0,191471.74287,7146169.0,183285.65098
2023-09-19,0.02571,0.02607,0.02555,0.02595,0.02574,0.02607,0.02555,0.02595,3902,1848,2054,14516413.0,375170.65195,6227232.0,161064.30072,8289181.0,214106.35123
2023-09-20,0.02595,0.02605,0.02545,0.026,0.02591,0.02605,0.02545,0.026,4670,2246,2424,14301231.0,368736.92249,7221443.0,186241.89376,7079788.0,182495.02873
2023-09-21,0.026,0.0261,0.02505,0.02513,0.02602,0.0261,0.02505,0.02513,4490,2008,2482,12621319.0,322470.56275,5646358.0,144407.3284,6974961.0,178063.23435
2023-09-22,0.02513,0.02578,0.02479,0.02573,0.02513,0.02578,0.02479,0.02573,5718,2446,3272,11946303.0,302391.8641,6377785.0,161610.86858,5568518.0,140780.99552
2023-09-23,0.02573,0.02643,0.02568,0.02628,0.02574,0.02643,0.02568,0.02628,8388,4258,4130,22518173.0,587471.6389,13308915.0,347430.42858,9209258.0,240041.21032
2023-09-24,0.02628,0.0265,0.02574,0.02612,0.02625,0.0265,0.02574,0.02612,11504,5581,5923,33373801.0,870699.85198,15678021.0,409453.65228,17695780.0,461246.1997
2023-09-25,0.02612,0.02728,0.0251,0.02563,0.02696,0.02728,0.0251,0.02563,18791,9065,9726,62809070.0,1638793.05075,25649983.0,670562.89245,37159087.0,968230.1583
2023-09-26,0.02563,0.02571,0.02479,0.02525,0.02562,0.02571,0.02479,0.02525,4108,2171,1937,13751104.0,345432.10453,6684428.0,167892.66573,7066676.0,177539.4388
2023-09-27,0.02525,0.02547,0.02483,0.02514,0.02523,0.02547,0.02483,0.02514,4783,2441,2342,16076646.0,404574.8185,7334439.0,184808.21233,8742207.0,219766.60617
2023-09-28,0.02514,0.02591,0.02505,0.0259,0.02516,0.02591,0.02505,0.0259,5499,2910,2589,15438511.0,393855.81287,8046086.0,205266.77711,7392425.0,188589.03576
2023-09-29,0.0259,0.02643,0.02588,0.02626,0.02591,0.02643,0.02588,0.02626,4956,2509,2447,17171378.0,448877.78003,8128074.0,212549.66049,9043304.0,236328.11954
2023-09-30,0.02626,0.02653,0.02612,0.02617,0.02621,0.02653,0.02612,0.02617,2958,1468,1490,9443290.0,248567.07166,4771849.0,125746.35879,4671441.0,122820.71287
2023-10-01,0.02617,0.02764,0.02614,0.0272,0.02617,0.02764,0.02614,0.0272,7302,3712,3590,24673200.0,661584.90195,12224943.0,327542.08813,12448257.0,334042.81382
2023-10-02,0.0272,0.03,0.02627,0.02654,0.0277,0.03,0.02627,0.02654,27500,13790,13710,135321875.0,3850629.71232,66102825.0,1881726.08838,69219050.0,1968903.62394
2023-10-03,0.02654,0.02655,0.02584,0.02599,0.02651,0.02655,0.02584,0.02599,6700,3634,3066,20731890.0,542621.20308,10089773.0,264264.33121,10642117.0,278356.87187
2023-10-04,0.02599,0.026,0.02445,0.02535,0.02599,0.026,0.02445,0.02535,11081,5701,5380,37914241.0,955086.28745,18705842.0,471701.31562,19208399.0,483384.97183
2023-10-05,0.02535,0.02559,0.02494,0.02502,0.02534,0.02559,0.02494,0.02502,4960,2557,2403,16011726.0,403665.95147,7991249.0,201510.57403,8020477.0,202155.37744
2023-10-06,0.02502,0.02758,0.02502,0.02607,0.02503,0.02758,0.02502,0.02607,55940,32618,23322,166099427.0,4358362.99257,81294257.0,2131879.99806,84805170.0,2226482.99451
2023-10-07,0.02607,0.02607,0.02528,0.02557,0.02607,0.02607,0.02528,0.02557,11024,7037,3987,22167538.0,568147.74881,10416475.0,267205.57751,11751063.0,300942.1713
2023-10-08,0.02557,0.0259,0.0251,0.02567,0.0256,0.0259,0.0251,0.02567,7216,3759,3457,24270808.0,619059.80259,12882687.0,328702.40781,11388121.0,290357.39478
2023-10-09,0.02567,0.02591,0.02438,0.0249,0.02566,0.02591,0.02438,0.0249,7292,3781,3511,23804849.0,596285.02468,11858415.0,296890.36011,11946434.0,299394.66457
2023-10-10,0.0249,0.02542,0.0248,0.02509,0.02493,0.02542,0.0248,0.02509,8062,4145,3917,27987516.0,703304.52273,14279927.0,359100.73529,13707589.0,344203.78744
2023-10-11,0.02509,0.0254,0.02443,0.02473,0.02511,0.0254,0.02443,0.02473,6870,3554,3316,24381911.0,604710.19857,10865641.0,269657.52308,13516270.0,335052.67549
2023-10-12,0.02473,0.0248,0.02414,0.02449,0.02474,0.0248,0.02414,0.02449,4893,2582,2311,13284622.0,325035.69812,6593485.0,161364.64145,6691137.0,163671.05667
2023-10-13,0.02449,0.02517,0.0244,0.02477,0.02448,0.02517,0.0244,0.02477,6490,3646,2844,24017124.0,595401.54615,12469734.0,309222.56187,11547390.0,286178.98428
2023-10-14,0.02477,0.02523,0.02465,0.02493,0.02477,0.02523,0.02465,0.02493,7431,3878,3553,29639170.0,739008.70578,15796661.0,394104.51422,13842509.0,344904.19156
2023-10-15,0.02493,0.02604,0.02485,0.02582,0.02494,0.02604,0.02485,0.02582,9376,4829,4547,35392583.0,905934.33922,18845023.0,482420.79313,16547560.0,423513.54609
2023-10-16,0.02582,0.02682,0.02571,0.02615,0.02582,0.02682,0.02571,0.02615,8919,4612,4307,30245073.0,789140.13778,15009559.0,391784.5837,15235514.0,397355.55408
2023-10-17,0.02615,0.02685,0.02584,0.02684,0.02619,0.02685,0.02584,0.02684,8875,4193,4682,37582946.0,987659.01539,17333268.0,455828.67242,20249678.0,531830.34297
2023-10-18,0.02684,0.02687,0.02589,0.02599,0.02687,0.02687,0.02589,0.02599,6417,3272,3145,28508543.0,752889.1309,13877968.0,367013.66411,14630575.0,385875.46679
2023-10-19,0.02599,0.026,0.02541,0.02596,0.02599,0.026,0.02541,0.02596,3981,1903,2078,18669355.0,479458.40064,8923406.0,228942.20557,9745949.0,250516.19507
2023-10-20,0.02596,0.0271,0.02563,0.02693,0.02598,0.0271,0.02563,0.02693,5075,2685,2390,20874970.0,556157.01367,9259631.0,246731.32489,11615339.0,309425.68878
2023-10-21,0.02693,0.02833,0.02693,0.02781,0.02701,0.02833,0.02694,0.02781,11403,5466,5937,69755655.0,1931765.30424,37080562.0,1025462.643,32675093.0,906302.66124
2023-10-22,0.02781,0.02795,0.02673,0.02793,0.02789,0.02795,0.02673,0.02793,5347,2624,2723,28205092.0,770792.35184,14358306.0,392303.71559,13846786.0,378488.63625
2023-10-23,0.02793,0.02926,0.02748,0.02888,0.02793,0.02926,0.02748,0.02888,8461,4122,4339,53809206.0,1510810.48183,22546325.0,634675.95874,31262881.0,876134.52309
2023-10-24,0.02888,0.02916,0.02753,0.02845,0.02888,0.02916,0.02753,0.02845,13767,7225,6542,58661696.0,1673423.73738,30559923.0,872926.16548,28101773.0,800497.5719
2023-10-25,0.02845,0.02949,0.02758,0.02846,0.02845,0.02949,0.02758,0.02846,9151,4495,4656,72610046.0,2081321.41739,34755015.0,997186.83727,37855031.0,1084134.58012
2023-10-26,0.02846,0.02894,0.02754,0.0286,0.02847,0.02894,0.02754,0.0286,5734,2608,3126,38221936.0,1081177.59346,17653202.0,499431.10377,20568734.0,581746.48969
2023-10-27,0.0286,0.02864,0.02793,0.02831,0.02861,0.02864,0.02793,0.02831,3322,1627,1695,23806325.0,673364.94085,9978475.0,282220.3237,13827850.0,391144.61715
2023-10-28,0.02831,0.02939,0.02823,0.02908,0.0283,0.02939,0.02823,0.02908,3702,1920,1782,24246322.0,701119.10756,11627559.0,335420.55085,12618763.0,365698.55671
2023-10-29,0.02908,0.0304,0.02865,0.03027,0.02907,0.0304,0.02865,0.03027,5550,3017,2533,22633354.0,667084.038,11434991.0,336832.71178,11198363.0,330251.32622
2023-10-30,0.03027,0.03309,0.02977,0.03087,0.03034,0.03309,0.02977,0.03087,18447,8869,9578,114736074.0,3558705.73362,56829120.0,1761628.38586,57906954.0,1797077.34776
2023-10-31,0.03087,0.03296,0.02882,0.03174,0.03109,0.03296,0.02882,0.03174,16315,7856,8459,118446980.0,3635756.38796,59840471.0,1838508.18463,58606509.0,1797248.20333
2023-11-01,0.03174,0.03258,0.03047,0.03246,0.03174,0.03258,0.03047,0.03246,10687,5788,4899,65833755.0,2063192.16097,33371840.0,1045071.38743,32461915.0,1018120.77354
2023-11-02,0.03246,0.03298,0.03107,0.0322,0.03248,0.03298,0.03107,0.0322,9947,5140,4807,65389210.0,2102345.57596,32248197.0,1036145.10733,33141013.0,1066200.46863
2023-11-03,0.0322,0.0322,0.03079,0.03198,0.0322,0.0322,0.03079,0.03198,6376,3129,3247,50096178.0,1575756.1678,22819459.0,717322.96615,27276719.0,858433.20165
2023-11-04,0.03198,0.03319,0.03178,0.03309,0.03201,0.03319,0.03178,0.03309,4757,2311,2446,27122748.0,882704.74932,12892522.0,419393.49784,14230226.0,463311.25148
2023-11-05,0.03309,0.03397,0.03259,0.0333,0.03309,0.03397,0.03259,0.0333,7762,3765,3997,42361514.0,1404254.42283,19443442.0,644287.28502,22918072.0,759967.13781
2023-11-06,0.0333,0.03375,0.03203,0.03366,0.03328,0.03375,0.03203,0.03366,6497,3479,3018,39849959.0,1318676.30867,21213022.0,701959.43304,18636937.0,616716.87563
2023-11-07,0.03366,0.03374,0.0321,0.03313,0.03374,0.03374,0.0321,0.03313,7725,3709,4016,47680540.0,1575946.38626,21212975.0,700513.62901,26467565.0,875432.75725
2023-11-08,0.03313,0.03613,0.03287,0.03572,0.03312,0.03613,0.03287,0.03572,19468,9848,9620,133519791.0,4652465.17841,73941198.0,2575998.4688,59578593.0,2076466.70961
2023-11-09,0.03572,0.045,0.03236,0.03785,0.03591,0.045,0.03236,0.03785,119255,65719,53536,461971230.0,18220004.14385,241414674.0,9514318.6502,220556556.0,8705685.49365
2023-11-10,0.03785,0.03828,0.03579,0.03819,0.03785,0.03828,0.03579,0.03819,10984,5422,5562,66227181.0,2443089.93794,31538055.0,1162925.61825,34689126.0,1280164.31969
2023-11-11,0.03819,0.03819,0.03606,0.03692,0.03819,0.03819,0.03606,0.03692,10387,5493,4894,72922377.0,2688986.35098,34616680.0,1276292.89667,38305697.0,1412693.45431
2023-11-12,0.03692,0.03696,0.03554,0.03618,0.0369,0.03696,0.03554,0.03618,6478,3470,3008,35664528.0,1287435.92965,17019685.0,614052.34029,18644843.0,673383.58936
2023-11-13,0.03618,0.03811,0.03571,0.03627,0.03621,0.03811,0.03571,0.03627,11791,5934,5857,71741520.0,2635537.45361,37366302.0,1370364.46448,34375218.0,1265172.98913
2023-11-14,0.03627,0.03869,0.03378,0.03473,0.03631,0.03869,0.03378,0.03473,24413,11823,12590,162814126.0,5952096.35043,76213588.0,2783339.83039,86600538.0,3168756.52004
2023-11-15,0.03473,0.03634,0.0343,0.03631,0.03474,0.03634,0.0343,0.03631,7625,4071,3554,54082353.0,1905308.49639,28384454.0,999766.88753,25697899.0,905541.60886
2023-11-16,0.03631,0.03759,0.03534,0.03636,0.03627,0.03759,0.03534,0.03636,10593,5282,5311,81908407.0,2985134.36236,40319316.0,1468009.73542,41589091.0,1517124.62694
2023-11-17,0.03636,0.03776,0.03445,0.03649,0.03663,0.03776,0.03445,0.03649,10933,5698,5235,76998524.0,2785185.42347,36933489.0,1333225.73889,40065035.0,1451959.68458
2023-11-18,0.03649,0.03661,0.03446,0.03628,0.03641,0.03661,0.03446,0.03628,5713,2996,2717,37365498.0,1339590.89758,17239631.0,617487.05944,20125867.0,722103.83814
2023-11-19,0.03628,0.03859,0.03547,0.03823,0.03629,0.03859,0.03547,0.03823,8455,4519,3936,38066467.0,1410042.17615,17646444.0,653894.17891,20420023.0,756147.99724
2023-11-20,0.03823,0.0392,0.03734,0.03816,0.03828,0.0392,0.03734,0.03816,9395,4992,4403,34223366.0,1315359.71089,18141492.0,697174.66538,16081874.0,618185.04551
2023-11-21,0.03816,0.03913,0.0333,0.03338,0.03805,0.03913,0.0333,0.03338,16100,7872,8228,45710770.0,1651765.33813,20760948.0,751872.87328,24949822.0,899892.46485
2023-11-22,0.03338,0.03647,0.03308,0.03595,0.03338,0.03647,0.03308,0.03595,9259,4902,4357,30252563.0,1041028.9309,15587111.0,537359.71689,14665452.0,503669.21401
2023-11-23,0.03595,0.03607,0.03484,0.03573,0.03598,0.03607,0.03484,0.03573,9114,4782,4332,30558870.0,1085658.09842,14773333.0,524624.3381,15785537.0,561033.76032
2023-11-24,0.03573,0.03643,0.03534,0.03634,0.03575,0.03643,0.03534,0.03634,7510,3755,3755,14682004.0,526313.22043,7351314.0,263739.95624,7330690.0,262573.26419
2023-11-25,0.03634,0.03787,0.03605,0.03674,0.03652,0.03787,0.03605,0.03674,15516,7512,8004,33970276.0,1254825.45539,16048291.0,593090.47689,17921985.0,661734.9785
2023-11-26,0.03674,0.03685,0.03531,0.03626,0.03679,0.03685,0.03531,0.03626,10050,5301,4749,18998585.0,689707.62522,9243586.0,335673.54167,9754999.0,354034.08355
2023-11-27,0.03626,0.03651,0.03423,0.03518,0.03624,0.03651,0.03423,0.03518,8347,4474,3873,18379385.0,648579.72184,8544731.0,301172.97104,9834654.0,347406.7508
2023-11-28,0.03518,0.0358,0.03396,0.03541,0.03517,0.0358,0.03396,0.03541,6659,3398,3261,11849854.0,414560.57716,5687672.0,199045.99905,6162182.0,215514.57811
2023-11-29,0.03541,0.03674,0.03524,0.03649,0.03545,0.03674,0.03524,0.03649,11606,6439,5167,32796720.0,1177586.66541,18312550.0,656468.26351,14484170.0,521118.4019
2023-11-30,0.03649,0.03765,0.03498,0.03556,0.03655,0.03765,0.03498,0.03556,13219,6552,6667,50183288.0,1811423.97919,24268455.0,875747.38134,25914833.0,935676.59785
2023-12-01,0.03556,0.037,0.0351,0.03679,0.03557,0.037,0.0351,0.03679,7151,3716,3435,20157092.0,730224.72002,10755381.0,389500.64105,9401711.0,340724.07897
2023-12-02,0.03679,0.03747,0.03645,0.03725,0.03681,0.03747,0.03645,0.03725,5633,3224,2409,16268869.0,600024.65191,8236907.0,303644.85296,8031962.0,296379.79895
2023-12-03,0.03725,0.03784,0.03631,0.03748,0.03728,0.03784,0.03631,0.03748,7720,3711,4009,24289268.0,899630.56707,11075216.0,409803.3037,13214052.0,489827.26337
2023-12-04,0.03748,0.03833,0.03605,0.0378,0.03747,0.03833,0.03605,0.0378,17248,7824,9424,72650928.0,2703776.31228,30488989.0,1133692.22923,42161939.0,1570084.08305
2023-12-05,0.0378,0.0401,0.03754,0.03853,0.03784,0.0401,0.03754,0.03853,34334,17078,17256,160708111.0,6239144.00847,81670026.0,3168931.04236,79038085.0,3070212.96611
2023-12-06,0.03853,0.03885,0.03697,0.03788,0.03855,0.03885,0.03697,0.03788,16242,8411,7831,70916515.0,2706364.74976,35627104.0,1360008.32695,35289411.0,1346356.42281
2023-12-07,0.03788,0.03992,0.03709,0.03954,0.03787,0.03992,0.03709,0.03954,25094,12032,13062,88759384.0,3433655.27845,43746192.0,1692097.76151,45013192.0,1741557.51694
2023-12-08,0.03954,0.04076,0.03878,0.0406,0.03954,0.04076,0.03878,0.0406,13159,6635,6524,28544725.0,1134770.94723,14133954.0,561912.10594,14410771.0,572858.84129
2023-12-09,0.0406,0.04163,0.04002,0.04066,0.04057,0.04163,0.04002,0.04066,19923,10291,9632,40199890.0,1641658.63691,20813380.0,850022.91912,19386510.0,791635.71779
2023-12-10,0.04066,0.04227,0.03892,0.04037,0.04097,0.04227,0.03892,0.04037,21303,10094,11209,58232181.0,2376586.39075,26862347.0,1098043.51664,31369834.0,1278542.87411
2023-12-11,0.04037,0.04047,0.03342,0.03696,0.0404,0.04047,0.03342,0.03696,20873,10489,10384,100063135.0,3687150.64833,50444509.0,1854836.48996,49618626.0,1832314.15837
2023-12-12,0.03696,0.03825,0.03614,0.03762,0.03695,0.03825,0.03614,0.03762,10996,5334,5662,40413181.0,1507355.74186,19861185.0,740479.12042,20551996.0,766876.62144
2023-12-13,0.03762,0.0389,0.03564,0.03855,0.03764,0.0389,0.03564,0.03855,14228,6398,7830,53274743.0,1962343.50312,26654615.0,980693.40841,26620128.0,981650.09471
2023-12-14,0.03855,0.04029,0.0372,0.03989,0.03853,0.04029,0.0372,0.03989,10557,5038,5519,23403524.0,904014.73742,11075638.0,426787.99459,12327886.0,477226.74283
2023-12-15,0.03989,0.04149,0.03882,0.0392,0.03993,0.04149,0.03882,0.0392,21219,10149,11070,67749597.0,2746935.82653,30780816.0,1246814.58505,36968781.0,1500121.24148
2023-12-16,0.0392,0.04042,0.03827,0.03899,0.03922,0.04042,0.03827,0.03899,11856,6306,5550,35255581.0,1385427.19779,18209556.0,714750.38759,17046025.0,670676.8102
2023-12-17,0.03899,0.03907,0.03723,0.0373,0.03899,0.03907,0.03723,0.0373,10952,5440,5512,34768832.0,1333951.10946,17150502.0,657953.78568,17618330.0,675997.32378
2023-12-18,0.0373,0.03759,0.03455,0.03695,0.0373,0.03759,0.03455,0.03695,13233,7299,5934,50202266.0,1806549.53856,25616742.0,922744.74759,24585524.0,883804.79097
2023-12-19,0.03695,0.03732,0.03597,0.03633,0.03692,0.03732,0.03597,0.03633,8209,4274,3935,33499389.0,1232272.52142,16590575.0,610550.63694,16908814.0,621721.88448
2023-12-20,0.03633,0.03785,0.03583,0.03738,0.03636,0.03785,0.03583,0.03738,8974,4347,4627,28753784.0,1064329.22292,13305119.0,492250.2895,15448665.0,572078.93342
2023-12-21,0.03738,0.03914,0.03718,0.03912,0.03742,0.03914,0.03718,0.03912,10977,5686,5291,28305222.0,1086451.08738,15124817.0,580901.95635,13180405.0,505549.13103
2023-12-22,0.03912,0.04064,0.03793,0.0396,0.03932,0.04064,0.03793,0.0396,25336,12424,12912,105128288.0,4131815.75665,50694347.0,1992761.25267,54433941.0,2139054.50398
2023-12-23,0.0396,0.04078,0.03909,0.0399,0.03962,0.04078,0.03909,0.0399,18271,9253,9018,73077462.0,2921338.15593,37040271.0,1480134.51894,36037191.0,1441203.63699
2023-12-24,0.0399,0.04,0.03773,0.03862,0.03999,0.04,0.03773,0.03862,17981,9456,8525,59325194.0,2321572.43471,30074216.0,1175473.4786,29250978.0,1146098.95611
2023-12-25,0.03862,0.04027,0.03828,0.03995,0.03862,0.04027,0.03828,0.03995,14340,6487,7853,32297744.0,1278605.00954,14228017.0,563312.44184,18069727.0,715292.5677
2023-12-26,0.03995,0.04052,0.03725,0.03903,0.03997,0.04052,0.03725,0.03903,18468,10232,8236,43888333.0,1711285.18359,20200429.0,789111.83073,23687904.0,922173.35286
2023-12-27,0.03903,0.04109,0.03738,0.04101,0.03903,0.04109,0.03738,0.04101,17244,9657,7587,35577612.0,1392995.53488,17310909.0,677475.79609,18266703.0,715519.73879
2023-12-28,0.04101,0.0415,0.03844,0.03893,0.04105,0.0415,0.03844,0.03893,15217,7959,7258,34619847.0,1376499.13133,18560430.0,736502.28416,16059417.0,639996.84717
2023-12-29,0.03893,0.03997,0.0376,0.0383,0.03898,0.03997,0.0376,0.0383,12881,6344,6537,30255865.0,1172258.21078,13737840.0,531379.86075,16518025.0,640878.35003
2023-12-30,0.0383,0.03888,0.03734,0.03847,0.03827,0.03888,0.03734,0.03847,7067,3253,3814,15226388.0,582430.33341,7897084.0,301841.35378,7329304.0,280588.97963
2023-12-31,0.03847,0.04021,0.03753,0.03907,0.03842,0.04021,0.03753,0.03907,12577,4940,7637,26227450.0,1026569.53335,8893047.0,348226.97123,17334403.0,678342.56212
2024-01-01,0.03907,0.04029,0.03903,0.04026,0.03904,0.04029,0.03903,0.04026,10869,4579,6290,24085324.0,957975.79802,9846459.0,391746.67727,14238865.0,566229.12075
2024-01-02,0.04026,0.04111,0.03975,0.04016,0.04023,0.04111,0.03975,0.04016,11701,6427,5274,21588913.0,872180.42024,11785253.0,476441.72724,9803660.0,395738.693
2024-01-03,0.04016,0.04189,0.03206,0.03779,0.0402,0.04189,0.03206,0.03779,32326,19029,13297,69912614.0,2618946.84636,38392915.0,1431741.25401,31519699.0,1187205.59235
2024-01-04,0.03779,0.04134,0.03615,0.03744,0.03779,0.04134,0.03615,0.03744,25596,12268,13328,69746852.0,2660394.18437,33469889.0,1272427.01083,36276963.0,1387967.17354
2024-01-05,0.03744,0.03754,0.03437,0.03574,0.0375,0.03754,0.03437,0.03574,15835,7452,8383,45231725.0,1612991.72851,21568323.0,767979.94187,23663402.0,845011.78664
2024-01-06,0.03574,0.03581,0.0335,0.03481,0.0358,0.03581,0.0335,0.03481,13791,6354,7437,38256568.0,1330150.63196,21484643.0,748242.75531,16771925.0,581907.87665
2024-01-07,0.03481,0.03557,0.03269,0.0331,0.03482,0.03557,0.03269,0.0331,12413,6550,5863,34357104.0,1168101.26278,17953222.0,610416.31005,16403882.0,557684.95273
2024-01-08,0.0331,0.03465,0.0305,0.03464,0.03312,0.03465,0.0305,0.03464,15254,7916,7338,43884522.0,1422172.51609,24062311.0,780009.46756,19822211.0,642163.04853
2024-01-09,0.03464,0.03481,0.03167,0.03321,0.03465,0.03481,0.03167,0.03321,13904,7231,6673,84045771.0,2776137.35027,40694725.0,1340987.84105,43351046.0,1435149.50922
2024-01-10,0.03321,0.03606,0.03228,0.03526,0.03325,0.03606,0.03228,0.03526,15710,8109,7601,79829797.0,2715033.05135,38126687.0,1295484.57329,41703110.0,1419548.47806
2024-01-11,0.03526,0.0373,0.03506,0.03679,0.03528,0.0373,0.03506,0.03679,13687,7480,6207,64018752.0,2324861.85809,31110992.0,1127929.32633,32907760.0,1196932.53176
2024-01-12,0.03679,0.03749,0.03355,0.03431,0.03683,0.03749,0.03355,0.03431,18794,10515,8279,75875171.0,2720267.43347,38115401.0,1366300.0253,37759770.0,1353967.40817
2024-01-13,0.03431,0.03664,0.03315,0.03654,0.03431,0.03664,0.03315,0.03654,8983,4713,4270,33267682.0,1167030.49565,17624312.0,617868.28006,15643370.0,549162.21559
2024-01-14,0.03654,0.03801,0.03447,0.03469,0.03654,0.03801,0.03447,0.03469,21165,9795,11370,69681279.0,2522433.81823,35865315.0,1300165.89828,33815964.0,1222267.91995
2024-01-15,0.03469,0.03568,0.03444,0.0347,0.03464,0.03568,0.03444,0.0347,8993,4553,4440,28091763.0,985719.44962,14678946.0,514726.62533,13412817.0,470992.82429
2024-01-16,0.0347,0.03869,0.03464,0.03797,0.0347,0.03869,0.03464,0.03797,30492,15005,15487,105882837.0,3901857.71014,54940380.0,2022093.8915,50942457.0,1879763.81864
2024-01-17,0.03797,0.04093,0.03758,0.04012,0.03798,0.04093,0.03758,0.04012,35212,18198,17014,128672562.0,5065488.63029,66419392.0,2613397.85901,62253170.0,2452090.77128
2024-01-18,0.04012,0.04381,0.03838,0.0409,0.04011,0.04381,0.03838,0.0409,65591,33791,31800,150454202.0,6200134.92121,76378863.0,3149514.04682,74075339.0,3050620.87439
2024-01-19,0.0409,0.04897,0.04023,0.04041,0.04089,0.04897,0.04023,0.04041,229838,121452,108386,434005085.0,19488976.54114,214635396.0,9646870.35781,219369689.0,9842106.18333
2024-01-20,0.04041,0.04491,0.03773,0.04457,0.04044,0.04491,0.03773,0.04457,56437,28492,27945,132446893.0,5189708.24095,73580569.0,2883855.65403,58866324.0,2305852.58692
2024-01-21,0.04457,0.04988,0.04339,0.04494,0.04454,0.04988,0.04339,0.04494,175215,89691,85524,410117722.0,19133565.60577,202992150.0,9474715.71687,207125572.0,9658849.8889
2024-01-22,0.04494,0.04807,0.04166,0.04219,0.04494,0.04807,0.04166,0.04219,67768,33731,34037,147675975.0,6710046.34002,74460391.0,3388794.40038,73215584.0,3321251.93964
2024-01-23,0.04219,0.04445,0.03962,0.04419,0.04218,0.04445,0.03962,0.04419,46333,23099,23234,85503581.0,3614476.21033,42419065.0,1796146.6485,43084516.0,1818329.56183
2024-01-24,0.04419,0.05465,0.04405,0.05017,0.04419,0.05465,0.04405,0.05017,199000,102592,96408,381662329.0,19463266.63498,191274418.0,9738953.7491,190387911.0,9724312.88588
2024-01-25,0.05017,0.05302,0.038,0.03924,0.05014,0.05302,0.038,0.03924,173419,89070,84349,342324011.0,15534737.82749,162455609.0,7385765.76675,179868402.0,8148972.06074
2024-01-26,0.03924,0.042,0.03781,0.04064,0.03923,0.042,0.03781,0.04064,112258,59968,52290,380978592.0,15307621.89439,183415520.0,7377234.92006,197563072.0,7930386.97433
2024-01-27,0.04064,0.04107,0.03851,0.03972,0.04064,0.04107,0.03851,0.03972,31808,16011,15797,98030021.0,3869601.43899,45762177.0,1808368.6925,52267844.0,2061232.74649
2024-01-28,0.03972,0.03972,0.03696,0.0374,0.03968,0.03968,0.03696,0.0374,28283,14259,14024,81294619.0,3124293.89707,36557833.0,1407058.21354,44736786.0,1717235.68353
2024-01-29,0.0374,0.03807,0.03603,0.03784,0.03738,0.03807,0.03603,0.03784,26454,13638,12816,86508691.0,3202106.68453,40378629.0,1494971.05019,46130062.0,1707135.63434
2024-01-30,0.03784,0.03787,0.03618,0.03645,0.03785,0.03787,0.03618,0.03645,20810,10958,9852,94276002.0,3488346.79008,42357331.0,1568485.03456,51918671.0,1919861.75552
2024-01-31,0.03645,0.03754,0.03524,0.0357,0.03646,0.03754,0.03524,0.0357,43327,22342,20985,155698488.0,5656918.35376,76725312.0,2786944.93906,78973176.0,2869973.4147
2024-02-01,0.0357,0.03611,0.03428,0.03591,0.03571,0.03611,0.03428,0.03591,22268,11622,10646,78851605.0,2777005.71438,39587766.0,1394745.62603,39263839.0,1382260.08835
2024-02-02,0.03591,0.03643,0.03512,0.03633,0.03595,0.03643,0.03512,0.03633,15307,7825,7482,49865787.0,1789076.21864,25693187.0,921890.28972,24172600.0,867185.92892
2024-02-03,0.03633,0.0364,0.03535,0.03578,0.03635,0.0364,0.03535,0.03578,11328,5976,5352,32572967.0,1168424.50666,16240476.0,582361.44435,16332491.0,586063.06231
