TIMESTAMP,BABYPEPE_OPEN_PRICE_USD,BABYPEPE_HIGH_PRICE_USD,BABYPEPE_LOW_PRICE_USD,BABYPEPE_CLOSE_PRICE_USD,BABYPEPE_VOLUME_USD,BABYPEPE_DIVIDENDS_USD,BABYPEPE_STOCK_SPLITS_USD
2024-04-08 00:00:00+00:00,,,,0.0,11311,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,6236,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,2764,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,7853,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,17975,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,30250,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,17218,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,2058,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,1939,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,1101,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,4102,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,5303,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,18641,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,7932,0.0,0.0
