TIMESTAMP,ETH_MARKET_CAP_USD,ETH_PRICE_USD,ETH_SUPPLY
2023-02-09,189162718041.6619,1545.78,120505150.88319206
2023-02-10,185247985447.0153,1513.79,120504292.64919208
2023-02-11,188307326330.60904,1538.79,120504204.352273
2023-02-12,185447454472.6256,1515.42,120504199.66385517
2023-02-13,184339973072.76468,1506.37,120503446.05528788
2023-02-14,190430508903.82312,1556.14,120499661.77657652
2023-02-15,205017446236.79807,1675.34,120497468.44529012
2023-02-16,200498187883.55344,1638.41,120495148.47980212
2023-02-17,207337650362.9156,1694.3,120493237.89131954
2023-02-18,207053743528.91806,1691.98,120492229.17625713
2023-02-19,205740674421.6797,1681.25,120491462.30920184
2023-02-20,208467159017.13846,1703.53,120490024.27526116
2023-02-21,203096180161.9012,1659.64,120488452.92022169
2023-02-22,201094147487.6775,1643.28,120486523.94092032
2023-02-23,201988698762.0403,1650.59,120484364.67067954
2023-02-24,196759673323.80188,1607.86,120482947.6157317
2023-02-25,195156578700.79877,1594.76,120482510.12875871
2023-02-26,200872651207.7053,1641.47,120482132.33971944
2023-02-27,199891214652.24844,1633.45,120481507.6713901
2023-02-28,196374196372.46906,1604.71,120480758.25003164
2023-03-01,203824303292.19656,1665.59,120479320.50798896
2023-03-02,201643605110.37094,1647.77,120478248.6104735
2023-03-03,192078881771.9034,1569.61,120476965.11334848
2023-03-04,191749696692.82877,1566.92,120476341.8084754
2023-03-05,191484145904.1328,1564.75,120475472.214953
2023-03-06,191626099321.1316,1565.91,120473753.50898376
2023-03-07,191102340161.86032,1561.63,120472231.0273989
2023-03-08,187549833527.83124,1532.6,120470622.54954188
2023-03-09,175930456851.94217,1437.65,120468693.59865674
2023-03-10,175176635258.22467,1431.49,120467270.44450976
2023-03-11,181488667369.25528,1483.07,120459757.27369753
2023-03-12,194736837131.56967,1591.33,120459121.05427787
2023-03-13,205711304749.1972,1681.01,120457710.50342652
2023-03-14,208667851779.10217,1705.17,120456360.78318952
2023-03-15,202676438592.67218,1656.21,120455333.85222904
2023-03-16,205220586471.46875,1677.0,120454648.01518828
2023-03-17,219455087734.65372,1793.32,120453903.7215492
2023-03-18,215769193838.1,1763.2,120453878.57480556
2023-03-19,218436939088.59372,1785.0,120453854.86089876
2023-03-20,212740446363.34216,1738.45,120453538.4925564
2023-03-21,221184227202.0609,1807.45,120453422.60976642
2023-03-22,212790619553.83313,1738.86,120453188.21615005
2023-03-23,222387160037.49,1817.28,120452662.5652344
2023-03-24,214366791977.06064,1751.74,120452089.4366412
2023-03-25,213404935203.25876,1743.88,120452099.4967688
2023-03-26,217306206698.0175,1775.76,120452108.52623338
2023-03-27,210012738031.53,1716.16,120451059.5849653
2023-03-28,217033313491.2009,1773.53,120450066.8223248
2023-03-29,219478338725.36905,1793.51,120448731.89611436
2023-03-30,219541973015.7478,1794.03,120447174.6215153
2023-03-31,222990462059.73468,1822.21,120446168.37876244
2023-04-01,222908471724.0544,1821.54,120445774.92437196
2023-04-02,219726757205.11688,1795.54,120445497.9247008
2023-04-03,221618653607.53125,1811.0,120444352.29395564
2023-04-04,229036943382.06937,1871.62,120443071.54423036
2023-04-05,233671232952.5372,1909.49,120441247.08143212
2023-04-06,229216832626.02466,1873.09,120440011.00154497
2023-04-07,228202355189.025,1864.8,120439321.80878963
2023-04-08,226378988022.40314,1849.9,120438955.69498485
2023-04-09,227579473385.12527,1859.71,120438625.42290162
2023-04-10,233870701978.1475,1911.12,120437924.61288656
2023-04-11,231479521143.53064,1891.58,120436950.26158237
2023-04-12,234808084024.88065,1918.78,120436351.1285762
2023-04-13,246440921800.6575,2013.84,120434966.57281516
2023-04-14,257181655774.77844,2101.61,120433694.46656756
2023-04-15,256057042065.96936,2092.42,120432970.67703958
2023-04-16,259455357919.46527,2120.19,120432050.56786308
2023-04-17,254031758401.03033,2075.87,120430410.49209122
2023-04-18,257508393381.14624,2104.28,120426987.53453372
2023-04-19,236974097370.465,1936.48,120421403.96650957
2023-04-20,237792776990.9147,1943.17,120416403.39758888
2023-04-21,226288431532.24878,1849.16,120414111.38578495
2023-04-22,229384484506.4456,1874.46,120412063.24385716
2023-04-23,227911105936.9069,1862.42,120409599.39288878
2023-04-24,225474646857.2128,1842.51,120406862.93432672
2023-04-25,228407942896.4025,1866.48,120404719.8192426
2023-04-26,228447102459.7125,1866.8,120402365.58005089
2023-04-27,233661443061.70966,1909.41,120400391.36279006
2023-04-28,231622698296.88278,1892.75,120398310.83095464
2023-04-29,233638192070.99442,1909.22,120396453.6557528
2023-04-30,228854606665.4072,1870.13,120393806.39364783
2023-05-01,224132208077.49188,1831.54,120388656.83279955
2023-05-02,229055299427.3709,1871.77,120381752.23670126
2023-05-03,233231911601.6531,1905.9,120375788.95926592
2023-05-04,229886216411.355,1878.56,120369607.06205676
2023-05-05,244299383182.14188,1996.34,120356889.43324134
2023-05-06,232753430687.45905,1901.99,120344500.62625286
2023-05-07,230004918837.63843,1879.53,120334833.96577863
2023-05-08,226870930036.485,1853.92,120325347.97711064
2023-05-09,226272522959.65408,1849.03,120317627.39554548
2023-05-10,225500345320.635,1842.72,120309610.09024625
2023-05-11,219725533468.76343,1795.53,120301201.75822064
2023-05-12,221278454901.2756,1808.22,120296128.17033757
2023-05-13,219812418749.85748,1796.24,120293559.94360077
2023-05-14,220299465818.5256,1800.22,120291142.31335118
2023-05-15,222334539374.29214,1816.85,120286967.90699112
2023-05-16,223273145157.37875,1824.52,120282914.876474
2023-05-17,222991685796.08807,1822.22,120279263.49302824
2023-05-18,220341072854.54248,1800.56,120275606.37108085
2023-05-19,221830359996.67596,1812.73,120272686.1217
2023-05-20,222722463798.33188,1820.02,120271019.41387191
2023-05-21,220935808722.3131,1805.42,120269343.38896872
2023-05-22,222450794327.86877,1817.8,120266341.0866208
2023-05-23,226938235535.9241,1854.47,120262716.52119696
2023-05-24,220271319882.39655,1799.99,120260059.44576164
2023-05-25,221020246530.70032,1806.11,120258039.81432337
2023-05-26,223783443216.76215,1828.69,120256707.00552388
2023-05-27,224060007632.63904,1830.95,120255978.55508472
2023-05-28,233636968334.64093,1909.21,120254861.67047736
2023-05-29,231654515442.07214,1893.01,120252947.68543372
2023-05-30,232661650460.95123,1901.24,120250004.785689
2023-05-31,229333087579.60123,1874.04,120247826.335771
2023-06-01,227875617582.6572,1862.13,120245578.13488728
2023-06-02,233411800845.60843,1907.37,120244169.75675596
2023-06-03,231605565987.9347,1892.61,120243464.43861644
2023-06-04,231322882890.29065,1890.3,120243065.85933612
2023-06-05,225466080702.73874,1842.44,120241270.95579304
2023-06-06,230816256039.9675,1886.16,120240341.62124506
2023-06-07,224241120612.94778,1832.43,120239774.35748424
2023-06-08,225927429307.98468,1846.21,120239193.7435384
2023-06-09,225226228377.46503,1840.48,120238917.36690389
2023-06-10,214457348467.215,1752.48,120238352.54701214
2023-06-11,214539338802.89526,1753.15,120238476.33031905
2023-06-12,213250744422.72562,1742.62,120238574.90289672
2023-06-13,212838345271.61722,1739.25,120238739.794332
2023-06-14,202002159861.92807,1650.7,120238339.43675378
2023-06-15,203802276037.8347,1665.41,120238248.32770485
2023-06-16,210104518258.0378,1716.91,120238108.14976443
2023-06-17,211369861647.49216,1727.25,120238239.46431933
2023-06-18,210541392136.215,1720.48,120238605.66766085
2023-06-19,212529963710.5509,1736.73,120238613.42732234
2023-06-20,219377992344.3872,1792.69,120238610.2421534
2023-06-21,231248234972.73093,1889.69,120238368.04221506
2023-06-22,229134842290.3444,1872.42,120238573.7329475
2023-06-23,231712031050.68372,1893.48,120238585.39318852
2023-06-24,229564373750.40094,1875.93,120239012.71445341
2023-06-25,232443825390.03937,1899.46,120239625.63110024
2023-06-26,227515839094.74658,1859.19,120240120.57579917
2023-06-27,231254353654.49808,1889.74,120240214.39034964
2023-06-28,223640266063.41,1827.52,120240179.26162235
2023-06-29,226627406502.15094,1851.93,120238793.94285788
2023-06-30,236606976464.43372,1933.48,120237714.24331342
2023-07-01,235483586491.9781,1924.3,120237912.01336968
2023-07-02,237091576060.395,1937.44,120238382.92477351
2023-07-03,239342027214.36658,1955.83,120238209.6381002
2023-07-04,236956965061.51688,1936.34,120237195.85843648
2023-07-05,233767908124.45877,1910.28,120233976.6689538
2023-07-06,226006972170.9581,1846.86,120231805.84143384
2023-07-07,228928030846.61343,1870.73,120230519.45302916
2023-07-08,228302701570.00687,1865.62,120230542.0488322
2023-07-09,227995543745.29407,1863.11,120230761.0359296
2023-07-10,230146872254.63718,1880.69,120230530.26498544
2023-07-11,229891111356.76877,1878.6,120230271.08423077
2023-07-12,229066313054.55188,1871.86,120229447.8374614
2023-07-13,245439905463.54562,2005.66,120228087.81668632
2023-07-14,237298387504.12598,1939.13,120227564.86495367
2023-07-15,236413626120.59064,1931.9,120228123.46563026
2023-07-16,235364884065.69467,1923.33,120228511.2729056
2023-07-17,233918427695.9316,1911.51,120228290.5825863
2023-07-18,232256593727.96344,1897.93,120227197.660517
2023-07-19,231149112328.10248,1888.88,120226600.60472427
2023-07-20,231491758507.065,1891.68,120225886.31953636
2023-07-21,231519904443.19406,1891.91,120224961.38878672
2023-07-22,228381020696.6269,1866.26,120225072.9955142
2023-07-23,231127085073.74063,1888.7,120225069.2878237
2023-07-24,226371645604.2825,1849.84,120223794.96799208
2023-07-25,227311475123.7225,1857.52,120222774.30574888
2023-07-26,229076102945.37936,1871.94,120222076.64352652
2023-07-27,227731216692.9516,1860.95,120220910.588262
2023-07-28,229366128461.14407,1874.31,120219086.04897144
2023-07-29,230177465663.4731,1880.94,120218907.4411261
2023-07-30,227824220655.8128,1861.71,120218916.44505057
2023-07-31,227134033352.47406,1856.07,120218491.38762188
2023-08-01,229198476580.72314,1872.94,120218173.73917036
2023-08-02,225052457815.27686,1839.06,120217747.29516196
2023-08-03,224487091619.98877,1834.44,120217471.48600128
2023-08-04,223640266063.41,1827.52,120217527.49706012
2023-08-05,224544607228.60034,1834.91,120217928.8613941
2023-08-06,223676978154.01312,1827.82,120218504.2786081
2023-08-07,223585197927.50528,1827.07,120218142.3021202
2023-08-08,227092426316.45718,1855.73,120217706.56638688
2023-08-09,226896628499.9072,1854.13,120217488.5020907
2023-08-10,226475663194.32468,1850.69,120217239.4394568
2023-08-11,226025328216.25967,1847.01,120217375.22426048
2023-08-12,226274970432.36093,1849.05,120217993.0085843
2023-08-13,225057352760.69064,1839.1,120218627.78520624
2023-08-14,225659431046.58188,1844.02,120218526.78068116
2023-08-15,223603553972.80685,1827.22,120217934.68164755
2023-08-16,220967625867.5025,1805.68,120216879.69248416
2023-08-17,205815322339.23935,1681.86,120214934.83283652
2023-08-18,203269950724.0894,1661.06,120214427.582312
2023-08-19,204323587724.39905,1669.67,120215028.3108426
2023-08-20,206246077535.64935,1685.38,120215584.6943048
2023-08-21,204029890999.57407,1667.27,120215317.15187222
2023-08-22,199982994878.75623,1634.2,120214133.43416384
2023-08-23,205524073087.12125,1679.48,120213888.64011513
2023-08-24,203200197751.94342,1660.49,120213922.04352516
2023-08-25,202276276805.09808,1652.94,120213689.14080268
2023-08-26,201463715866.4156,1646.3,120214469.71912368
2023-08-27,202846537945.8,1657.6,120215272.54346156
2023-08-28,202189391524.0041,1652.23,120214646.660712
2023-08-29,211641531117.9553,1729.47,120213429.9198232
2023-08-30,208713130024.17935,1705.54,120213178.507285
2023-08-31,201386620476.14905,1645.67,120213026.77740309
2023-09-01,199285465157.29688,1628.5,120213319.47823088
2023-09-02,200310956221.4775,1636.88,120214234.33851264
2023-09-03,200170226540.83218,1635.73,120215164.83633706
2023-09-04,199440879674.18344,1629.77,120215682.30545332
2023-09-05,199938940370.0325,1633.84,120216043.21701244
2023-09-06,199756603653.3703,1632.35,120216212.69691186
2023-09-07,201626472801.4228,1647.63,120216433.00474548
2023-09-08,200219175994.96967,1636.13,120216965.06230883
2023-09-09,200115158404.9275,1635.28,120218071.03708117
2023-09-10,197853693623.775,1616.8,120219269.56184644
2023-09-11,189890841171.9572,1551.73,120219237.45727412
2023-09-12,194942424838.9472,1593.01,120219827.27401794
2023-09-13,196775581896.39655,1607.99,120220067.90582296
2023-09-14,199103128440.63467,1627.01,120220355.1074246
2023-09-15,200873874944.05878,1641.48,120220820.56668586
2023-09-16,200063761478.08313,1634.86,120221944.89721692
2023-09-17,198619752581.0269,1623.06,120223185.62020259
2023-09-18,200439448538.58844,1637.93,120223726.10161611
2023-09-19,201122293423.80655,1643.51,120224632.15798257
2023-09-20,198537762245.34656,1622.39,120225327.24662448
2023-09-21,193844733329.91373,1584.04,120225567.29516613
2023-09-22,194952214729.7747,1593.09,120226814.21660963
2023-09-23,195052561110.75656,1593.91,120228234.35862689
2023-09-24,193450690224.1069,1580.82,120229694.904949
2023-09-25,194326885453.16806,1587.98,120230634.58767498
2023-09-26,194974241984.13654,1593.27,120231351.01243572
2023-09-27,195520028397.76965,1597.73,120232358.59669656
2023-09-28,202271381859.6844,1652.9,120233422.09765118
2023-09-29,204050694517.58252,1667.44,120234679.29271142
2023-09-30,204482673450.34595,1670.97,120236100.54010382
2023-10-01,212127354450.27002,1733.44,120237560.83057085
2023-10-02,203482880849.5875,1662.8,120238151.92189336
2023-10-03,202768218819.18002,1656.96,120239238.0685588
2023-10-04,201523678947.7341,1646.79,120240537.82640304
2023-10-05,197232035556.22876,1611.72,120241890.72290596
2023-10-06,201418437621.33844,1645.93,120243318.90417452
2023-10-07,200036839278.30753,1634.64,120244963.03706616
2023-10-08,199910794433.90344,1633.61,120246594.48031986
2023-10-09,193380937251.9609,1580.25,120248021.66362073
2023-10-10,191842700655.68997,1567.68,120249514.68338405
2023-10-11,191700747238.69122,1566.52,120250953.1510563
2023-10-12,188385645457.22906,1539.43,120252374.1407368
2023-10-13,189938566889.74124,1552.12,120253813.6368396
2023-10-14,190293450432.23807,1555.02,120255537.33054914
2023-10-15,190656900129.20905,1557.99,120257233.66020234
2023-10-16,195808830177.1809,1600.09,120258359.25372083
2023-10-17,191563688767.10623,1565.4,120259738.1996971
2023-10-18,191350758641.6081,1563.66,120261027.19118018
2023-10-19,191826792083.0953,1567.55,120262353.51327844
2023-10-20,196392552417.77063,1604.86,120263262.7551925
2023-10-21,199400496374.52002,1629.44,120264684.15813488
2023-10-22,203651756466.36188,1664.18,120266109.10984989
2023-10-23,216150999580.3725,1766.32,120266184.09288213
2023-10-24,218461413815.6625,1785.2,120265648.67745076
2023-10-25,218763676694.9616,1787.67,120265294.67618728
2023-10-26,220727773542.22876,1803.72,120264989.12794112
2023-10-27,217822623439.1681,1779.98,120265325.45944092
2023-10-28,217407776815.35278,1776.59,120266185.21454768
2023-10-29,219745113250.41846,1795.69,120267010.70458238
2023-10-30,221477923926.88596,1809.85,120266991.97909763
2023-10-31,222163216284.8109,1815.45,120266715.85148004
2023-11-01,226101199870.1728,1847.63,120266247.06345068
2023-11-02,220436524290.11066,1801.34,120265803.79383548
2023-11-03,224397758866.1878,1833.71,120265771.89907707
2023-11-04,227275986769.4728,1857.23,120266357.50242488
2023-11-05,231687556323.615,1893.28,120266643.57405303
2023-11-06,232711823651.44217,1901.65,120265757.38233276
2023-11-07,230811361094.5537,1886.12,120265123.4428612
2023-11-08,231169915846.11093,1889.05,120264041.10420524
2023-11-09,259570389136.68845,2121.13,120261039.77480148
2023-11-10,254356048534.69125,2078.52,120259201.19978304
2023-11-11,251297931387.45093,2053.53,120258407.7407524
2023-11-12,250303033732.10623,2045.4,120257705.75590944
2023-11-13,252077451444.59064,2059.9,120255134.35679604
2023-11-14,242258190944.60806,1979.66,120253494.772787
2023-11-15,252044410563.0478,2059.63,120252171.69392455
2023-11-16,240040780672.17935,1961.54,120250798.47030012
2023-11-17,240049346826.65344,1961.61,120250149.85501462
2023-11-18,240301436515.4616,1963.67,120250138.64052452
2023-11-19,246272046183.88312,2012.46,120250300.46555306
2023-11-20,247515362318.9756,2022.62,120248402.77803768
2023-11-21,236641241082.33,1933.76,120246438.31773049
2023-11-22,252588973240.32748,2064.08,120244574.80369473
2023-11-23,252411531469.07904,2062.63,120243409.24790794
2023-11-24,254811278458.17,2082.24,120242703.37884736
2023-11-25,255033998474.4956,2084.06,120242646.42014512
2023-11-26,252458033450.50967,2063.01,120242393.09974036
2023-11-27,248133349177.4616,2027.67,120241283.30922464
2023-11-28,250755816182.87808,2049.1,120239386.24986511
2023-11-29,248316909630.4772,2029.17,120237690.99838375
2023-11-30,251224507206.2447,2052.93,120235249.73754507
2023-12-01,255541849061.17215,2088.21,120232914.5538464
2023-12-02,265012344700.425,2165.6,120231627.11495247
2023-12-03,268460833744.4119,2193.78,120230462.44026244
2023-12-04,274514657484.8672,2243.25,120227781.90800102
2023-12-05,280710434642.3212,2293.88,120224093.11531337
2023-12-06,273255432777.18,2232.96,120220399.92608216
2023-12-07,288406512569.08966,2356.77,120217470.83385023
2023-12-08,288672063357.7856,2358.94,120215291.0759066
2023-12-09,286492588912.3135,2341.13,120213998.7624968
2023-12-10,287860726155.45654,2352.31,120213035.13387913
2023-12-11,272171202368.0344,2224.1,120211452.76118082
2023-12-12,269507128326.60095,2202.33,120209227.7457724
2023-12-13,276652524894.3225,2260.72,120206495.15336388
2023-12-14,283421010665.1853,2316.03,120204017.7826245
2023-12-15,271708630026.43503,2220.32,120200305.10920937
2023-12-16,272543218219.47937,2227.14,120197146.71613276
2023-12-17,268590549797.87622,2194.84,120195281.17463896
2023-12-18,271516503418.9453,2218.75,120191342.7660338
2023-12-19,266453906124.7744,2177.38,120187897.94218384
2023-12-20,269470416235.9978,2202.03,120184407.57066277
2023-12-21,274102258333.75873,2239.88,120182386.16826244
2023-12-22,284705933836.2947,2326.53,120181208.6348341
2023-12-23,282626805771.80444,2309.54,120181222.44601408
2023-12-24,277227680980.43805,2265.42,120181316.95676409
2023-12-25,278002306092.16406,2271.75,120181353.87479684
2023-12-26,273008238033.7856,2230.94,120181751.19031125
2023-12-27,291290859154.14185,2380.34,120181190.92276672
2023-12-28,287020019280.645,2345.44,120180380.0487837
2023-12-29,281415306781.90125,2299.64,120180228.02140953
2023-12-30,280437541435.5047,2291.65,120180554.11339737
2023-12-31,279178316727.8175,2281.36,120181444.67841202
2024-01-01,287902333191.47345,2352.65,120182526.58825064
2024-01-02,288346549487.77124,2356.28,120182908.6205616
2024-01-03,270515487081.8334,2210.57,120181648.57164998
2024-01-04,277723294203.5803,2269.47,120181642.57886373
2024-01-05,277813850693.7347,2270.21,120181957.4866099
2024-01-06,274328649559.14468,2241.73,120182444.81842992
2024-01-07,272003550487.61343,2222.73,120181655.05795541
2024-01-08,285456084220.9519,2332.66,120181454.25757936
2024-01-09,286962503672.03345,2344.97,120181616.31123236
2024-01-10,316297911536.6372,2584.69,120179907.67030808
2024-01-11,320461062611.03156,2618.71,120178843.88068987
2024-01-12,308639769436.8253,2522.11,120178649.92459927
2024-01-13,315465770816.2997,2577.89,120179229.47159529
2024-01-14,302377910516.28564,2470.94,120178265.02920642
2024-01-15,307172509549.0537,2510.12,120178257.12239848
2024-01-16,316569581007.1003,2586.91,120177162.49673802
2024-01-17,309371563776.1809,2528.09,120175713.10302952
2024-01-18,302091556209.58124,2468.6,120174478.52676414
2024-01-19,304716470687.7047,2490.05,120173757.61990468
2024-01-20,302300815126.01904,2470.31,120174424.59375548
2024-01-21,300470105541.27655,2455.35,120175371.51472032
2024-01-22,282871553042.4919,2311.54,120175792.00397035
2024-01-23,274278476368.65372,2241.32,120176537.978577
2024-01-24,273398609930.53217,2234.13,120177609.13953488
2024-01-25,271363536374.76562,2217.5,120177405.56940112
2024-01-26,277461414623.94464,2267.33,120177727.74090764
2024-01-27,277539733750.5647,2267.97,120178703.20754258
2024-01-28,276148345516.70624,2256.6,120179807.67916831
2024-01-29,283602123645.4941,2317.51,120180716.4755838
2024-01-30,286733664973.9406,2343.1,120180267.31878424
2024-01-31,279228489918.3085,2281.77,120180018.03765146
2024-02-01,281868089232.6731,2303.34,120179451.11487529
2024-02-02,282419994328.0735,2307.85,120179577.3968042
2024-02-03,280953958176.6553,2295.87,120180015.84082608
2024-02-04,280074091738.5337,2288.68,120180703.75023375
2024-02-05,281356567436.9363,2299.16,120181055.9674522
2024-02-06,290294737762.4437,2372.2,120179622.2057124
2024-02-07,296674075372.91345,2424.33,120177752.01957873
2024-02-08,296118499068.4528,2419.79,120174171.65455568
2024-02-09,304419102753.8194,2487.62,120169406.7861084
2024-02-10,306040553422.1241,2500.87,120168034.59484506
2024-02-11,306902063814.9441,2507.91,120167477.64653894
2024-02-12,325582399250.1675,2660.56,120165575.43996352
2024-02-13,323262195124.05005,2641.6,120164720.52288568
2024-02-14,339893995903.619,2777.51,120164339.4738359
2024-02-15,345748350618.46405,2825.35,120163042.59730025
2024-02-16,343141792185.64215,2804.05,120162579.4776532
2024-02-17,341055321703.03125,2787.0,120162921.78514896
2024-02-18,352607392879.48126,2881.4,120162981.05276044
2024-02-19,360390356087.34375,2945.0,120161860.8099408
2024-02-20,368989551442.94904,3015.27,120160341.6291516
2024-02-21,363286940035.9303,2968.67,120158535.82244971
2024-02-22,363409313671.27405,2969.67,120155880.15136208
2024-02-23,357587999837.97186,2922.1,120153966.72634935
2024-02-24,366184747720.8703,2992.35,120153438.9089279
2024-02-25,380925875834.3784,3112.81,120152853.24831426
2024-02-26,388932782794.92,3178.24,120151046.31918308
2024-02-27,396942137228.1684,3243.69,120148390.5507346
2024-02-28,414398736309.95435,3386.34,120144470.9786706
2024-02-29,409002058991.295,3342.24,120139577.5812311
2024-03-01,420463573677.5906,3435.9,120136279.52325831
2024-03-02,418794397291.5019,3422.26,120133598.88552344
2024-03-03,427031366686.4897,3489.57,120130639.99327548
2024-03-04,444442687523.19836,3631.85,120124637.41538216
2024-03-05,435396828398.5884,3557.93,120117299.22990236
2024-03-06,467612911639.1841,3821.19,120111530.84550115
2024-03-07,474131755193.9456,3874.46,120106672.28252432
2024-03-08,476274517548.81464,3891.97,120102660.34890296
2024-03-09,478882299717.99,3913.28,120099295.91234452
2024-03-10,475037320095.4894,3881.86,120095592.07611756
2024-03-11,497540607898.8516,4065.75,120090972.54334211
2024-03-12,486977315695.9791,3979.43,120087116.87128328
2024-03-13,490944668953.8233,4011.85,120083247.59102651
2024-03-14,474907604042.02496,3880.8,120080105.38913156
2024-03-15,457975987855.8638,3742.44,120078040.183885
2024-03-16,430764986300.8275,3520.08,120076918.65345888
2024-03-17,445637054204.15344,3641.61,120076296.55596673
2024-03-18,430793132236.95654,3520.31,120074929.914457
2024-03-19,386509784815.1138,3158.44,120073166.38188057
2024-03-20,430346468467.9519,3516.66,120071805.623205
2024-03-21,427338524511.20245,3492.08,120070987.72526224
2024-03-22,408370611032.9213,3337.08,120070811.7657876
2024-03-23,407564168776.0059,3330.49,120071263.9319675
2024-03-24,422733604613.21716,3454.45,120071730.18018413
2024-03-25,439438829573.99255,3590.96,120071454.57011996
2024-03-26,439027654159.2375,3587.6,120070619.29675636
2024-03-27,428279577766.9959,3499.77,120069332.49105193
2024-03-28,435784752822.62805,3561.1,120068227.1786996
2024-03-29,429713796773.22473,3511.49,120067928.66243
2024-03-30,429232868386.3237,3507.56,120068047.05546509
2024-03-31,446171826990.60565,3645.98,120068294.94243293
2024-04-01,428983226170.22253,3505.52,120068153.27665016
2024-04-02,401312099746.29376,3279.4,120066681.67034727
2024-04-03,405330849930.9825,3312.24,120065855.6599868
2024-04-04,407402635577.3521,3329.17,120065600.26898688
2024-04-05,406172780542.1475,3319.12,120065961.39306767
2024-04-06,410245375126.3875,3352.4,120067056.96801448
2024-04-07,422660180432.0109,3453.85,120067925.47733824
2024-04-08,452133870504.55316,3694.7,120067946.72793822
2024-04-09,428898788361.83527,3504.83,120067615.3712941
2024-04-10,433883066529.38635,3545.56,120068053.98368238
2024-04-11,428700543072.57837,3503.21,120068443.56992093
2024-04-12,396382889714.6475,3239.12,120067914.43627048
2024-04-13,368529426574.0566,3011.51,120065810.44195804
2024-04-14,386487757560.75195,3158.26,120066967.10504672
2024-04-15,379725390471.65625,3103.0,120067866.0183586
2024-04-16,377574061962.3131,3085.42,120069127.60434268
2024-04-17,365299986337.335,2985.12,120069586.01221022
2024-04-18,375159630136.9809,3065.69,120070763.35323536
2024-04-19,374212458199.4203,3057.95,120072044.55338894
2024-04-20,386338461725.6325,3157.04,120073725.45213076
2024-04-21,385245665162.0128,3148.11,120075421.28951596
2024-04-22,391785312234.7828,3201.55,120076829.24032554
2024-04-23,394016183607.09937,3219.78,120078041.65567932
2024-04-24,384143078707.5656,3139.1,120079017.85879116
2024-04-25,386146335118.14276,3155.47,120080298.56684773
2024-04-26,383038044780.41156,3130.07,120082024.08420189
2024-04-27,398109581709.34784,3253.23,120083889.0509667
2024-04-28,399235419154.5103,3262.43,120085676.51173031
2024-04-29,393520570383.95715,3215.73,120087238.47873671
2024-04-30,368523307892.28937,3011.46,120088230.54663087
2024-05-01,363305296081.23193,2968.82,120089755.36255924
2024-05-02,365457848326.9284,2986.41,120091407.94446377
2024-05-03,379819618170.87085,3103.77,120093175.61406232
2024-05-04,381502255656.8475,3117.52,120095071.97223192
2024-05-05,383897107700.5247,3137.09,120096980.46711501
2024-05-06,374853696048.6216,3063.19,120098841.0691824
2024-05-07,367844134216.1316,3005.91,120100682.00371084
2024-05-08,363854753703.9253,2973.31,120102657.92693704
2024-05-09,371517790749.1509,3035.93,120104670.5132002
2024-05-10,356055881923.4681,2909.58,120106510.90518044
2024-05-11,356329998866.63806,2911.82,120108532.16093056
2024-05-12,358306333077.4397,2927.97,120110642.02080312
2024-05-13,361021804045.7175,2950.16,120112279.58864994
2024-05-14,352514388916.62,2880.64,120114039.66393328
2024-05-15,371215527869.8519,3033.46,120115769.98307428
2024-05-16,360411159605.3522,2945.17,120117739.06060192
2024-05-17,378555498517.76996,3093.44,120119627.53517254
2024-05-18,382260972195.9788,3123.72,120121759.57655013
2024-05-19,375770274577.3463,3070.68,120123914.04004157
2024-05-20,448080855701.9681,3661.58,120124877.3613536
2024-05-21,463717758826.1925,3789.36,120125893.68677762
2024-05-22,457228284943.91345,3736.33,120127251.12564614
2024-05-23,462769363152.27844,3781.61,120128511.58083712
2024-05-24,456103671235.1044,3727.14,120130145.83839786
2024-05-25,458806904839.84784,3749.23,120132167.54339357
2024-05-26,467998388590.51685,3824.34,120134106.90286274
2024-05-27,476187632267.72064,3891.26,120135015.25480464
2024-05-28,469962485437.78406,3840.39,120135823.0445554
2024-05-29,460396538362.96313,3762.22,120137069.65871356
2024-05-30,458530340423.9709,3746.97,120138199.94998635
2024-05-31,459959664484.78595,3758.65,120139496.75797336
2024-06-01,466587420575.00336,3812.81,120141279.35693271
2024-06-02,462457310382.1519,3779.06,120142911.19869876
2024-06-03,460898270267.8725,3766.32,120144166.28125292
2024-06-04,466332883413.4884,3810.73,120145685.60755782
2024-06-05,473152766111.1956,3866.46,120146380.8123778
2024-06-06,466494416612.14215,3812.05,120146922.75342973
2024-06-07,449942158695.5466,3676.79,120147851.79810864
2024-06-08,450437771918.6888,3680.84,120149622.56893414
2024-06-09,453516692583.9375,3706.0,120151473.42980117
2024-06-10,448620523433.8341,3665.99,120152975.86232072
2024-06-11,427979762360.4038,3497.32,120154119.19147772
2024-06-12,435558361597.2422,3559.25,120154958.3980004
2024-06-13,424366068908.7028,3467.79,120156023.83348376
2024-06-14,425828433851.0606,3479.74,120157538.42557156
2024-06-15,436459031553.37213,3566.61,120159584.52095048
2024-06-16,443282585460.13965,3622.37,120161729.71667114
2024-06-17,429541249947.39,3510.08,120163530.29916964
2024-06-18,426138039148.48035,3482.27,120165084.95071292
2024-06-19,435524096979.3459,3558.97,120166827.17507504
2024-06-20,429646491273.7856,3510.94,120168336.20902348
2024-06-21,430422340121.865,3517.28,120170362.54574406
2024-06-22,427604075299.8984,3494.25,120172624.32160214
