TIMESTAMP,ANT_CLOSE_PRICE_USD,ANT_OPEN_PRICE_USD,ANT_HIGH_PRICE_USD,ANT_LOW_PRICE_USD
2023-01-18,2.474,2.5792,2.638,2.3601
2023-01-19,2.6851,2.474,2.735,2.472
2023-01-20,2.957,2.6851,2.9979,2.662
2023-01-21,2.9821,2.953,3.0719,2.9131
2023-01-22,3.024,2.9821,3.124,2.9651
2023-01-23,3.058,3.024,3.16,2.9291
2023-01-24,2.869,3.058,3.0859,2.812
2023-01-25,2.919,2.869,2.9589,2.787
2023-01-26,3.0,2.92,3.001,2.8704
2023-01-27,3.0301,3.0,3.083,2.894
2023-01-28,2.935,3.0301,3.101,2.9231
2023-01-29,3.036,2.935,3.0499,2.8951
2023-01-30,3.0729,3.036,3.153,2.8922
2023-01-31,3.201,3.0729,3.233,3.0641
2023-02-01,3.091,3.201,3.219,2.92
2023-02-02,3.089,3.091,3.2999,3.065
2023-02-03,3.142,3.089,3.1699,3.01
2023-02-04,3.098,3.142,3.2238,3.076
2023-02-05,2.9079,3.098,3.109,2.838
2023-02-06,2.8723,2.9079,2.9537,2.825
2023-02-07,3.064,2.8743,3.0779,2.8663
2023-02-08,2.964,3.064,3.122,2.866
2023-02-09,2.712,2.9689,3.0447,2.6439
2023-02-10,2.8381,2.712,2.9819,2.594
2023-02-11,2.8381,2.8381,2.9148,2.808
2023-02-12,2.751,2.8381,2.8595,2.7211
2023-02-13,2.7149,2.751,2.764,2.551
2023-02-14,2.803,2.7149,2.816,2.6811
2023-02-15,2.9679,2.803,2.9849,2.77
2023-02-16,2.796,2.9659,3.0279,2.787
2023-02-17,3.039,2.79,3.063,2.783
2023-02-18,3.0109,3.038,3.115,2.9851
2023-02-19,3.054,3.0109,3.1529,2.982
2023-02-20,3.095,3.054,3.156,2.9813
2023-02-21,2.924,3.096,3.108,2.8571
2023-02-22,2.961,2.924,2.961,2.8301
2023-02-23,2.986,2.961,3.019,2.9022
2023-02-24,2.8678,2.984,3.033,2.792
2023-02-25,2.8488,2.8678,2.8678,2.7541
2023-02-26,2.809,2.8488,2.8999,2.7802
2023-02-27,2.6799,2.809,2.809,2.639
2023-02-28,2.664,2.6799,2.735,2.6562
2023-03-01,2.742,2.664,2.744,2.6351
2023-03-02,2.665,2.742,2.7539,2.637
2023-03-03,2.476,2.665,2.669,2.405
2023-03-04,2.405,2.476,2.5169,2.347
2023-03-05,2.355,2.405,2.467,2.342
2023-03-06,2.398,2.355,2.4149,2.313
2023-03-07,2.3719,2.398,2.4417,2.3031
2023-03-08,2.1829,2.3719,2.3739,2.141
2023-03-09,2.052,2.1829,2.2729,2.028
2023-03-10,2.078,2.052,2.088,1.918
2023-03-11,2.1181,2.078,2.1191,1.9732
2023-03-12,2.33,2.1181,2.343,2.0971
2023-03-13,2.3831,2.33,2.43,2.2533
2023-03-14,2.404,2.3831,2.51,2.3081
2023-03-15,2.294,2.404,2.452,2.2131
2023-03-16,2.345,2.294,2.355,2.2631
2023-03-17,2.4767,2.345,2.4805,2.322
2023-03-18,2.3741,2.4767,2.5037,2.3551
2023-03-19,2.4444,2.3741,2.5019,2.3691
2023-03-20,2.352,2.4444,2.4866,2.303
2023-03-21,2.384,2.352,2.3955,2.2622
2023-03-22,2.311,2.384,2.407,2.24
2023-03-23,2.445,2.311,2.448,2.298
2023-03-24,2.4021,2.445,2.462,2.3467
2023-03-25,2.319,2.4021,2.4229,2.293
2023-03-26,2.388,2.319,2.399,2.304
2023-03-27,2.219,2.388,2.398,2.179
2023-03-28,2.286,2.219,2.3063,2.171
2023-03-29,2.48,2.286,2.4999,2.282
2023-03-30,2.48,2.48,2.5589,2.4313
2023-03-31,2.5562,2.48,2.5909,2.4551
2023-04-01,2.546,2.5562,2.62,2.4861
2023-04-02,2.561,2.546,2.5859,2.4821
2023-04-03,2.606,2.561,2.6179,2.449
2023-04-04,2.704,2.606,2.7159,2.592
2023-04-05,2.798,2.704,2.8069,2.6812
2023-04-06,2.954,2.798,2.975,2.7511
2023-04-07,2.997,2.954,3.5149,2.9151
2023-04-08,3.183,2.997,3.3169,2.963
2023-04-09,3.142,3.183,3.235,3.044
2023-04-10,3.116,3.141,3.1679,3.0481
2023-04-11,3.293,3.117,3.367,3.081
2023-04-12,3.3,3.293,3.363,3.1711
2023-04-13,3.604,3.3,3.6839,3.283
2023-04-14,3.6411,3.604,3.9629,3.5792
2023-04-15,3.5639,3.6411,3.698,3.532
2023-04-16,3.5261,3.5649,3.5769,3.4742
2023-04-17,3.636,3.5261,3.6489,3.4361
2023-04-18,3.8391,3.636,3.8699,3.5882
2023-04-19,3.5989,3.8391,3.887,3.5521
2023-04-20,3.452,3.595,3.775,3.446
2023-04-21,3.2819,3.452,3.491,3.1842
2023-04-22,3.3059,3.2819,3.3298,3.2041
2023-04-23,3.2939,3.3059,3.4759,3.21
2023-04-24,3.139,3.2939,3.3218,3.09
2023-04-25,3.2871,3.139,3.363,2.9811
2023-04-26,3.2541,3.2871,3.5,3.163
2023-04-27,3.33,3.2541,3.3969,3.2412
2023-04-28,3.273,3.33,3.3539,3.2401
2023-04-29,3.331,3.273,3.348,3.24
2023-04-30,3.245,3.331,3.3419,3.2391
2023-05-01,3.09,3.245,3.254,3.0211
2023-05-02,3.076,3.091,3.189,3.0421
2023-05-03,2.916,3.076,3.076,2.797
2023-05-04,2.8729,2.916,2.916,2.8251
2023-05-05,3.041,2.8729,3.079,2.8729
2023-05-06,2.972,3.041,3.153,2.9272
2023-05-07,3.006,2.972,3.03,2.9002
2023-05-08,2.7748,3.003,3.03,2.6513
2023-05-09,2.8749,2.7748,2.9816,2.7432
2023-05-10,3.2812,2.8749,3.3699,2.745
2023-05-11,3.022,3.2772,3.3257,2.98
2023-05-12,3.1949,3.022,3.2807,2.9771
2023-05-13,3.107,3.1939,3.1939,3.07
2023-05-14,3.1099,3.107,3.147,3.04
2023-05-15,3.218,3.1099,3.261,3.075
2023-05-16,3.256,3.218,3.275,3.1182
2023-05-17,3.2462,3.256,3.337,3.2121
2023-05-18,3.187,3.2462,3.318,3.174
2023-05-19,3.348,3.187,3.372,3.1561
2023-05-20,3.43,3.348,3.472,3.331
2023-05-21,3.4381,3.43,3.531,3.4152
2023-05-22,3.526,3.4381,3.571,3.3891
2023-05-23,3.657,3.526,3.7379,3.508
2023-05-24,3.576,3.657,3.657,3.493
2023-05-25,3.5101,3.576,3.669,3.5001
2023-05-26,3.356,3.5101,3.5151,3.35
2023-05-27,3.4799,3.356,3.4979,3.35
2023-05-28,3.543,3.4799,3.596,3.4241
2023-05-29,3.588,3.543,3.677,3.516
2023-05-30,3.569,3.588,3.6089,3.507
2023-05-31,3.512,3.569,3.59,3.438
2023-06-01,3.576,3.512,3.6248,3.4372
2023-06-02,3.565,3.576,3.6088,3.5371
2023-06-03,3.565,3.565,3.58,3.49
2023-06-04,3.5594,3.565,3.7398,3.5424
2023-06-05,3.335,3.5594,3.587,3.181
2023-06-06,3.574,3.335,3.591,3.2671
2023-06-07,3.3569,3.574,3.576,3.2481
2023-06-08,3.38,3.3569,3.409,3.2491
2023-06-09,3.3858,3.38,3.421,3.314
2023-06-10,3.101,3.3858,3.3899,2.6803
2023-06-11,3.145,3.101,3.2,3.0401
2023-06-12,3.0639,3.145,3.1692,3.0411
2023-06-13,3.0108,3.0639,3.1428,2.9221
2023-06-14,2.9912,3.0108,3.0988,2.9323
2023-06-15,3.2891,2.9912,3.3479,2.9762
2023-06-16,3.438,3.2891,3.482,3.2672
2023-06-17,3.765,3.438,3.986,3.419
2023-06-18,3.776,3.765,3.9598,3.751
2023-06-19,3.975,3.777,4.1401,3.775
2023-06-20,4.36,3.975,4.495,3.9531
2023-06-21,4.5153,4.36,4.9581,4.2742
2023-06-22,4.295,4.5153,4.674,4.28
2023-06-23,4.3087,4.295,4.4846,4.1991
2023-06-24,4.1069,4.3087,4.3687,4.0432
2023-06-25,4.048,4.1069,4.1827,4.0091
2023-06-26,3.9907,4.048,4.1108,3.9091
2023-06-27,3.98,3.9907,4.0499,3.93
2023-06-28,3.8839,3.98,4.085,3.77
2023-06-29,3.923,3.8839,3.986,3.837
2023-06-30,4.011,3.9269,4.094,3.742
2023-07-01,4.094,4.011,4.139,3.9471
2023-07-02,3.9739,4.094,4.094,3.8781
2023-07-03,4.1381,3.9739,4.2919,3.94
2023-07-04,4.181,4.1381,4.24,4.0862
2023-07-05,4.16,4.181,4.2939,4.029
2023-07-06,4.0951,4.16,4.4948,4.0951
2023-07-07,4.02,4.0951,4.1389,3.9731
2023-07-08,4.045,4.02,4.0577,3.9724
2023-07-09,3.988,4.045,4.095,3.9681
2023-07-10,4.0392,3.988,4.1299,3.885
2023-07-11,4.096,4.0392,4.1179,3.9924
2023-07-12,4.081,4.096,4.147,4.026
2023-07-13,4.2659,4.081,4.319,4.033
2023-07-14,4.2029,4.2659,4.434,4.0391
2023-07-15,4.268,4.2029,4.4,4.156
2023-07-16,4.203,4.268,4.308,4.1851
2023-07-17,4.3598,4.203,4.4486,4.1841
2023-07-18,4.036,4.3598,4.3829,4.0041
2023-07-19,4.0801,4.036,4.1503,3.9871
2023-07-20,4.1921,4.0801,4.2629,4.074
2023-07-21,4.219,4.1921,4.2718,4.1621
2023-07-22,4.196,4.219,4.2879,4.1621
2023-07-23,4.064,4.196,4.217,4.0603
2023-07-24,4.0519,4.064,4.071,3.872
2023-07-25,4.0868,4.0519,4.27,4.009
2023-07-26,4.0164,4.0868,4.0947,3.9867
2023-07-27,4.19,4.0164,4.196,3.9801
2023-07-28,4.241,4.19,4.32,4.1753
2023-07-29,4.348,4.241,4.3697,4.2331
2023-07-30,4.353,4.348,4.411,4.204
2023-07-31,4.4155,4.353,4.4467,4.308
2023-08-01,4.48,4.4155,4.5306,4.2782
2023-08-02,4.431,4.48,4.6627,4.362
2023-08-03,4.199,4.431,4.529,4.1813
2023-08-04,3.987,4.199,4.199,3.93
2023-08-05,4.126,3.987,4.1469,3.9492
2023-08-06,4.19,4.126,4.208,4.088
2023-08-07,4.305,4.19,4.3919,4.1881
2023-08-08,4.364,4.305,4.385,4.2221
2023-08-09,4.4211,4.364,4.467,4.349
2023-08-10,4.476,4.4211,4.5059,4.326
2023-08-11,4.1761,4.476,4.5689,4.1512
2023-08-12,4.231,4.1781,4.2609,4.0592
2023-08-13,4.387,4.231,4.631,4.225
2023-08-14,4.3759,4.385,4.5899,4.3471
2023-08-15,4.1901,4.3769,4.3769,4.093
2023-08-16,4.2119,4.1901,4.271,4.0481
2023-08-17,4.2436,4.2119,4.3611,3.8974
2023-08-18,4.136,4.2436,4.4221,4.027
2023-08-19,4.4506,4.136,4.5481,4.1291
2023-08-20,4.366,4.4506,4.529,4.335
2023-08-21,4.269,4.366,4.366,4.153
2023-08-22,4.2458,4.269,4.426,4.1572
2023-08-23,4.1791,4.2458,4.2458,4.1362
2023-08-24,4.2161,4.1791,4.2909,4.1474
2023-08-25,4.26,4.2161,4.273,4.1322
2023-08-26,4.175,4.26,4.289,4.1581
2023-08-27,4.3057,4.175,4.3147,4.144
2023-08-28,4.1078,4.3057,4.3346,4.0062
2023-08-29,4.224,4.1078,4.247,4.048
2023-08-30,4.2528,4.221,4.314,4.1783
2023-08-31,4.2708,4.2528,4.3187,4.096
2023-09-01,4.2948,4.2738,4.306,4.166
2023-09-02,4.2581,4.2948,4.3849,4.2061
2023-09-03,4.3027,4.2581,4.3157,4.1491
2023-09-04,4.2929,4.3027,4.395,4.215
2023-09-05,4.304,4.2929,4.349,4.206
2023-09-06,4.319,4.304,4.4347,4.2761
2023-09-07,4.409,4.319,4.4309,4.2241
2023-09-08,4.348,4.409,4.4229,4.2771
2023-09-09,4.306,4.348,4.378,4.301
2023-09-10,4.2949,4.306,4.346,4.224
2023-09-11,4.1419,4.2949,4.3098,4.091
2023-09-12,4.179,4.1419,4.2898,4.133
2023-09-13,4.1451,4.179,4.266,4.1371
2023-09-14,4.1003,4.1451,4.2248,4.0825
2023-09-15,4.237,4.1003,4.258,4.0575
2023-09-16,4.312,4.237,4.378,4.237
2023-09-17,4.294,4.312,4.3519,4.2496
2023-09-18,4.3061,4.294,4.4479,4.26
2023-09-19,4.405,4.3061,4.4349,4.2961
2023-09-20,4.394,4.405,4.47,4.3431
2023-09-21,4.353,4.394,4.428,4.2901
2023-09-22,4.561,4.353,4.586,4.296
2023-09-23,4.729,4.561,4.73,4.5261
2023-09-24,4.803,4.729,4.934,4.698
2023-09-25,4.894,4.803,5.083,4.768
2023-09-26,4.9741,4.894,4.9845,4.8541
2023-09-27,4.9598,4.9741,5.0549,4.8414
2023-09-28,5.087,4.9598,5.1909,4.9528
2023-09-29,5.0651,5.087,5.1639,5.0061
2023-09-30,5.098,5.0651,5.153,4.9682
2023-10-01,5.152,5.098,5.1989,5.021
2023-10-02,4.9639,5.152,5.231,4.8069
2023-10-03,4.904,4.9639,5.044,4.8364
2023-10-04,4.913,4.904,4.9618,4.803
2023-10-05,4.7939,4.913,4.9419,4.6862
2023-10-06,4.834,4.7939,4.9049,4.791
2023-10-07,4.793,4.834,4.848,4.7691
2023-10-08,4.8071,4.793,4.873,4.73
2023-10-09,4.627,4.8071,4.842,4.5602
2023-10-10,4.657,4.627,4.713,4.574
2023-10-11,4.615,4.657,4.6978,4.5482
2023-10-12,4.639,4.615,4.659,4.577
2023-10-13,4.568,4.634,4.673,4.513
2023-10-14,4.568,4.568,4.652,4.542
2023-10-15,4.5991,4.568,4.6429,4.545
2023-10-16,4.6716,4.5991,4.8398,4.5851
2023-10-17,4.587,4.6716,4.6856,4.504
2023-10-18,4.563,4.587,4.647,4.517
2023-10-19,4.585,4.563,4.624,4.4761
2023-10-20,4.7449,4.579,4.7879,4.558
2023-10-21,4.834,4.7449,4.897,4.7449
2023-10-22,4.9319,4.834,4.9638,4.7811
2023-10-23,4.9923,4.9319,5.052,4.8561
2023-10-24,5.0401,4.9923,5.368,4.9466
2023-10-25,4.9307,5.0401,5.1827,4.783
2023-10-26,4.7829,4.9307,4.9719,4.6051
2023-10-27,4.8328,4.7829,4.8368,4.6692
2023-10-28,4.931,4.8328,4.969,4.8328
2023-10-29,4.875,4.931,4.956,4.8541
2023-10-30,4.786,4.873,4.8939,4.6983
2023-10-31,4.826,4.786,4.908,4.684
2023-11-01,4.907,4.826,4.983,4.7061
2023-11-02,4.547,4.907,5.019,4.5232
2023-11-03,4.6467,4.547,4.6657,4.3973
2023-11-04,4.732,4.6467,4.7759,4.6248
2023-11-05,4.8021,4.732,4.8709,4.6971
2023-11-06,4.871,4.8021,4.9049,4.7322
2023-11-07,4.8779,4.871,4.9928,4.7921
2023-11-08,4.8281,4.8779,4.9258,4.8252
2023-11-09,5.371,4.8281,5.4468,4.8032
2023-11-10,5.3641,5.371,5.462,5.242
2023-11-11,5.2528,5.3641,5.3879,5.1561
2023-11-12,5.2749,5.2528,5.3798,5.107
2023-11-13,5.2599,5.2749,5.4225,5.1641
2023-11-14,5.0669,5.2599,5.313,4.9788
2023-11-15,5.229,5.0669,5.2589,5.0589
2023-11-16,5.061,5.229,5.3139,5.0074
2023-11-17,5.0171,5.061,5.1701,4.8693
2023-11-18,5.0079,5.0171,5.0477,4.878
2023-11-19,5.1236,5.0079,5.1372,4.9482
2023-11-20,5.18,5.1236,5.2504,5.0942
2023-11-21,4.9192,5.18,5.2079,4.9192
2023-11-22,5.2479,4.9192,5.3085,4.9132
2023-11-23,5.239,5.2479,5.314,5.192
2023-11-24,5.302,5.239,5.412,5.23
2023-11-25,5.33,5.302,5.348,5.257
2023-11-26,5.279,5.33,5.374,5.207
2023-11-27,5.169,5.276,5.304,5.052
2023-11-28,5.221,5.169,5.272,5.09
2023-11-29,5.173,5.221,5.285,5.148
2023-11-30,5.219,5.177,5.221,5.155
2023-12-01,5.3,5.219,5.369,5.2
2023-12-02,5.498,5.3,5.517,5.294
2023-12-03,5.587,5.495,5.62,5.445
2023-12-04,5.728,5.587,5.782,5.577
2023-12-05,5.842,5.728,5.842,5.565
2023-12-06,5.67,5.842,5.879,5.625
2023-12-07,5.96,5.67,6.026,5.603
2023-12-08,5.985,5.968,6.059,5.937
2023-12-09,5.938,5.985,6.108,5.906
2023-12-10,5.98,5.938,6.027,5.874
2023-12-11,5.661,5.984,5.997,5.248
2023-12-12,5.596,5.661,5.719,5.48
2023-12-13,5.723,5.596,5.784,5.445
2023-12-14,5.879,5.723,5.896,5.67
2023-12-15,5.627,5.879,5.891,5.619
2023-12-16,5.659,5.633,5.744,5.6
2023-12-17,5.576,5.659,5.694,5.569
2023-12-18,5.609,5.576,5.631,5.37
2023-12-19,5.524,5.613,5.735,5.433
2023-12-20,5.5799,5.524,5.7315,5.4958
2023-12-21,5.677,5.5799,5.771,5.5446
2023-12-22,5.8991,5.677,5.9307,5.6632
2023-12-23,5.8574,5.8991,5.914,5.7463
2023-12-24,5.7488,5.8574,5.8878,5.6744
2023-12-25,5.771,5.7488,5.8446,5.7185
2023-12-26,5.6581,5.7672,5.7836,5.4929
2023-12-27,6.0287,5.6579,6.056,5.5846
2023-12-28,5.9635,6.0287,6.1967,5.9177
2023-12-29,5.8537,5.9635,6.0406,5.7356
2023-12-30,5.8336,5.8537,5.8946,5.7606
2023-12-31,5.782,5.8336,5.9032,5.7303
2024-01-01,5.955,5.782,5.9584,5.7499
2024-01-02,5.9902,5.955,6.1662,5.9473
2024-01-03,5.6088,5.9902,6.07,5.1926
2024-01-04,5.7471,5.6088,5.8116,5.5744
2024-01-05,5.7418,5.7471,5.7766,5.5843
2024-01-06,5.6782,5.7418,5.7608,5.5958
2024-01-07,5.6141,5.6782,5.7306,5.5795
2024-01-08,5.9203,5.6141,5.9901,5.4666
2024-01-09,5.9495,5.9199,6.0177,5.6859
2024-01-10,6.5098,5.9495,6.6344,5.9462
2024-01-11,6.6262,6.5103,6.772,6.4644
2024-01-12,6.4094,6.6258,6.8761,6.2445
2024-01-13,6.5315,6.4094,6.5664,6.3343
2024-01-14,6.2809,6.531,6.5457,6.2788
2024-01-15,6.3835,6.2809,6.4777,6.2767
2024-01-16,6.581,6.3835,6.6375,6.3328
2024-01-17,6.4334,6.581,6.5916,6.3571
2024-01-18,6.2592,6.4334,6.4569,6.1456
2024-01-19,6.3307,6.2596,6.3586,6.113
2024-01-20,6.2526,6.3307,6.3346,6.2105
2024-01-21,6.2125,6.2526,6.3009,6.2067
2024-01-22,5.868,6.2139,6.242,5.8424
2024-01-23,5.7037,5.868,5.9729,5.4844
2024-01-24,5.6752,5.7037,5.7446,5.5825
2024-01-25,5.6377,5.6752,5.6821,5.5073
2024-01-26,5.7522,5.6377,5.7787,5.5893
2024-01-27,5.7516,5.7486,5.7888,5.7047
2024-01-28,5.7195,5.7516,5.842,5.6834
2024-01-29,5.863,5.72,5.8775,5.6694
2024-01-30,5.9368,5.863,6.0525,5.8104
2024-01-31,5.7911,5.9368,5.9653,5.7466
2024-02-01,5.8413,5.7911,5.8595,5.6896
2024-02-02,5.861,5.8476,5.905,5.8087
2024-02-03,5.8282,5.861,5.9286,5.822
2024-02-04,5.8047,5.8282,5.858,5.7724
2024-02-05,5.8353,5.8047,5.9353,5.754
2024-02-06,6.0231,5.8353,6.06,5.5457
2024-02-07,6.146,6.0231,6.2035,5.9665
2024-02-08,6.1397,6.146,6.2426,6.1218
2024-02-09,6.3062,6.1397,6.4008,6.1397
2024-02-10,6.3385,6.3085,6.4127,6.2691
2024-02-11,6.3641,6.3399,6.449,6.3209
2024-02-12,6.7411,6.3647,6.7738,6.2713
2024-02-13,6.7031,6.7419,6.8277,6.5881
2024-02-14,7.0421,6.7031,7.0723,6.6595
2024-02-15,7.1539,7.0421,7.271,7.0014
2024-02-16,7.1119,7.1539,7.2464,7.005
2024-02-17,7.0694,7.1119,7.1119,6.896
2024-02-18,7.2974,7.0706,7.327,7.0155
2024-02-19,7.4567,7.2974,7.5761,7.2418
2024-02-20,7.4913,7.4571,7.5096,7.3611
2024-02-21,7.4508,7.4913,7.4949,7.3623
2024-02-22,7.4355,7.4508,7.4939,7.396
2024-02-23,7.4082,7.4354,7.4426,7.4008
2024-02-24,7.4207,7.4079,7.4209,7.403
2024-02-25,7.5264,7.4207,7.5339,7.4184
2024-02-26,7.493,7.5264,7.5434,7.4732
2024-02-27,7.6174,7.4925,7.6308,7.4892
2024-02-28,7.8176,7.6171,7.8176,7.5884
2024-02-29,7.6358,7.8176,7.9244,7.5917
2024-03-01,7.6186,7.6358,7.6537,7.6093
2024-03-02,7.5915,7.6184,7.6741,7.5892
2024-03-03,7.7484,7.5914,7.7581,7.5704
2024-03-04,7.8558,7.7475,7.8599,7.6401
2024-03-05,8.2872,7.8566,8.3812,7.6767
2024-03-06,8.2479,8.2872,8.6629,8.2025
2024-03-07,7.8675,8.2473,8.2642,7.8412
2024-03-08,7.9089,7.8695,7.9426,7.8019
2024-03-09,7.7722,7.9089,7.9759,7.7641
2024-03-10,7.8645,7.7719,7.865,7.7109
2024-03-11,8.4095,7.8643,8.4722,7.8447
2024-03-12,7.909,8.4095,8.4273,7.7759
2024-03-13,7.897,7.909,7.9346,7.7673
2024-03-14,8.4395,7.8964,8.4627,7.8625
2024-03-15,9.493,8.4406,9.655,8.0536
2024-03-16,8.96,9.493,9.585,8.807
2024-03-17,9.262,8.96,9.328,8.645
2024-03-18,8.941,9.262,9.262,8.762
2024-03-19,8.028,8.941,9.014,7.991
2024-03-20,8.921,8.028,8.957,7.776
2024-03-21,8.852,8.918,9.096,8.646
2024-03-22,8.467,8.855,8.99,8.26
2024-03-23,8.466,8.474,8.707,8.311
2024-03-24,8.755,8.466,8.795,8.385
2024-03-25,9.104,8.756,9.264,8.679
2024-03-26,9.091,9.104,9.317,8.979
2024-03-27,8.885,9.091,9.296,8.768
2024-03-28,9.05,8.885,9.158,8.81
2024-03-29,8.896,9.05,9.104,8.811
2024-03-30,8.884,8.896,9.03,8.835
2024-03-31,9.242,8.884,9.263,8.884
2024-04-01,8.9,9.242,9.242,8.663
2024-04-02,8.3081,8.9,8.907,8.171
2024-04-03,8.9799,8.3087,9.1221,8.1418
2024-04-04,11.4657,8.9816,12.2166,8.8398
2024-04-05,9.5792,11.4625,11.7998,9.3884
2024-04-06,9.3219,9.5793,9.8358,9.1846
2024-04-07,9.1432,9.3268,9.4993,8.9842
2024-04-08,9.4095,9.1286,9.4573,8.9398
2024-04-09,8.9064,9.4097,9.4937,8.8632
2024-04-10,9.5331,8.8993,9.6805,8.7912
2024-04-11,9.1401,9.5331,9.8293,9.1029
2024-04-12,8.2254,9.1401,9.1796,7.4056
2024-04-13,7.6442,8.2172,8.3503,6.6118
2024-04-14,7.9933,7.6416,8.0482,7.3454
2024-04-15,9.4567,7.99,10.0613,7.8712
2024-04-16,8.2935,9.4569,9.6307,8.1413
2024-04-17,7.8926,8.2891,8.3144,7.763
2024-04-18,8.0931,7.8926,8.3034,7.7377
2024-04-19,8.0993,8.094,8.2918,7.545
2024-04-20,8.3798,8.1001,8.4907,8.0207
2024-04-21,8.2063,8.3799,8.5649,8.0419
2024-04-22,8.3544,8.2066,8.4529,8.1467
2024-04-23,8.2404,8.3537,8.4459,8.1271
2024-04-24,7.9533,8.2363,8.4568,7.8795
2024-04-25,7.9975,7.9542,8.1648,7.8165
2024-04-26,7.9357,7.9975,8.0361,7.8894
2024-04-27,8.2533,7.9355,8.3294,7.7537
2024-04-28,8.2709,8.2503,8.4827,8.2239
2024-04-29,8.1486,8.2731,8.3384,7.8952
2024-04-30,7.6377,8.1458,8.226,7.4131
2024-05-01,7.5459,7.6378,7.6651,7.1263
2024-05-02,7.5698,7.5456,7.6313,7.3402
2024-05-03,7.8619,7.5648,7.9201,7.4967
2024-05-04,7.8832,7.8616,8.039,7.8322
2024-05-05,7.9628,7.8832,8.0482,7.7907
2024-05-06,7.7561,7.9629,8.1736,7.7285
2024-05-07,7.6269,7.7595,7.9225,7.6185
2024-05-08,7.5348,7.6268,7.6885,7.4408
2024-05-09,7.6942,7.5327,7.7444,7.4659
2024-05-10,7.3551,7.6946,7.748,7.2841
2024-05-11,7.3915,7.351,7.459,7.3053
2024-05-12,7.4288,7.3916,7.4951,7.3476
2024-05-13,7.4742,7.429,7.6068,7.2553
2024-05-14,7.3098,7.4741,7.5005,7.2539
2024-05-15,7.7026,7.3102,7.7172,7.2416
2024-05-16,7.4682,7.7015,7.726,7.4122
2024-05-17,7.8431,7.4677,7.8976,7.4299
2024-05-18,7.9071,7.8441,7.9727,7.8178
2024-05-19,7.7768,7.9076,7.9504,7.7342
2024-05-20,9.2544,7.7778,9.3359,7.7134
2024-05-21,9.6559,9.2542,9.7537,9.1887
2024-05-22,9.3284,9.6563,9.7354,9.2275
2024-05-23,9.544,9.3284,9.9311,8.9548
2024-05-24,9.4326,9.5442,9.6901,9.1227
2024-05-25,9.4606,9.4353,9.5064,9.3462
2024-05-26,9.6036,9.4601,9.7858,9.4061
2024-05-27,9.7882,9.6028,10.0166,9.596
2024-05-28,9.8382,9.7856,9.9722,9.5992
2024-05-29,9.5518,9.8383,9.9065,9.4505
2024-05-30,9.4385,9.553,9.7356,9.331
2024-05-31,9.5024,9.4386,9.8746,9.3877
2024-06-01,9.5922,9.5026,9.735,9.4488
2024-06-02,9.5691,9.5923,9.6885,9.4839
2024-06-03,9.5212,9.5687,10.3772,9.4554
2024-06-04,9.6341,9.5213,9.7046,9.4468
2024-06-05,9.7428,9.6339,9.7742,9.5077
2024-06-06,9.5859,9.741,9.7965,9.5366
2024-06-07,9.2308,9.5863,9.6708,9.0423
2024-06-08,9.283,9.2309,9.4172,9.221
2024-06-09,9.3764,9.2822,9.4189,9.2449
2024-06-10,9.2213,9.3763,9.4101,9.2045
2024-06-11,8.8149,9.2207,9.2447,8.6535
2024-06-12,9.0097,8.8149,9.2376,8.7706
2024-06-13,8.7828,9.0095,9.0455,8.6593
2024-06-14,8.8844,8.7823,9.2186,8.5419
2024-06-15,8.9855,8.8796,9.0549,8.7402
2024-06-16,9.2523,8.985,9.3369,8.948
2024-06-17,8.8398,9.2611,9.3423,8.7154
2024-06-18,8.8801,8.8392,8.993,8.459
2024-06-19,8.9803,8.88,9.026,8.7916
2024-06-20,8.8492,8.979,9.1317,8.823
2024-06-21,8.9249,8.8487,8.9341,8.7624
2024-06-22,8.8552,8.9246,9.0159,8.8467
2024-06-23,8.688,8.8561,8.9787,8.6798
2024-06-24,8.4308,8.6886,8.7114,8.2387
2024-06-25,8.6401,8.4303,8.7644,8.4011
2024-06-26,8.5245,8.6388,8.6554,8.4265
2024-06-27,8.7512,8.5247,8.7638,8.491
2024-06-28,8.5445,8.7514,8.8863,8.544
2024-06-29,8.5399,8.5445,8.7417,8.4864
2024-06-30,8.7696,8.5401,8.8122,8.4502
2024-07-01,8.6911,8.7705,8.8812,8.662
2024-07-02,8.6762,8.6876,8.7649,8.6162
2024-07-03,8.3273,8.6761,8.6993,8.2013
2024-07-04,7.7618,8.3274,8.3619,7.7556
2024-07-05,7.5559,7.7635,7.8449,7.149
2024-07-06,7.7779,7.5559,7.8167,7.4267
2024-07-07,7.4114,7.7827,7.891,7.3966
2024-07-08,7.6281,7.4119,7.8196,7.16
2024-07-09,7.7759,7.6284,7.8814,7.5862
2024-07-10,7.8587,7.7758,7.9815,7.683
2024-07-11,7.8431,7.8536,8.121,7.7654
2024-07-12,7.8912,7.8387,7.9978,7.7145
2024-07-13,8.0214,7.8946,8.0735,7.8518
2024-07-14,8.1979,8.0214,8.2581,7.9969
2024-07-15,8.7475,8.1981,8.7584,8.174
2024-07-16,8.6416,8.7474,8.7778,8.4451
2024-07-17,8.6083,8.6475,8.8334,8.4765
2024-07-18,9.9128,8.6083,10.98,8.4555
2024-07-19,9.4724,9.9128,10.2678,9.2318
