,Time,BTC_Confirmed_Transaction_Count,ETH_Confirmed_Transaction_Count,XRP_Confirmed_Transaction_Count,DOGE_Confirmed_Transaction_Count,LTC_Confirmed_Transaction_Count,BCH_Confirmed_Transaction_Count,XMR_Confirmed_Transaction_Count,DASH_Confirmed_Transaction_Count,ZEC_Confirmed_Transaction_Count
4956,2022-07-30,232567.0,1179749.0,1221197.0,58188.0,96768.0,31063.0,23554.0,13465.0,11081.0
4957,2022-07-31,208890.0,1158247.0,1102385.0,56154.0,91680.0,30580.0,25236.0,12838.0,11008.0
4958,2022-08-01,249474.0,1342202.0,1126161.0,51578.0,100357.0,31510.0,28975.0,12767.0,10652.0
4959,2022-08-02,266813.0,1206185.0,1188660.0,41062.0,98898.0,32604.0,30156.0,14196.0,11746.0
4960,2022-08-03,281892.0,1250888.0,1104189.0,41514.0,96138.0,29348.0,28059.0,15016.0,12743.0
4961,2022-08-04,279575.0,1459603.0,1039772.0,48270.0,99391.0,30407.0,27308.0,13402.0,11455.0
4962,2022-08-05,268313.0,1206783.0,1177674.0,59435.0,105978.0,30664.0,26296.0,16778.0,11132.0
4963,2022-08-06,237516.0,1148225.0,1188140.0,56220.0,96368.0,30814.0,21315.0,15165.0,14200.0
4964,2022-08-07,196002.0,1166932.0,1127205.0,46570.0,91066.0,30459.0,23297.0,14930.0,14003.0
4965,2022-08-08,256438.0,1166900.0,1144696.0,51298.0,101780.0,32372.0,29083.0,12260.0,13899.0
4966,2022-08-09,256090.0,1125139.0,1043969.0,62238.0,100931.0,31350.0,27178.0,15818.0,15426.0
4967,2022-08-10,264418.0,1160380.0,1105314.0,51581.0,104492.0,31015.0,32995.0,18996.0,8240.0
4968,2022-08-11,287216.0,1098707.0,1016947.0,51401.0,101002.0,30695.0,25566.0,18731.0,6693.0
4969,2022-08-12,273507.0,1130848.0,964541.0,47176.0,103304.0,31916.0,61305.0,16537.0,6811.0
4970,2022-08-13,233169.0,1106236.0,983519.0,45830.0,100679.0,31285.0,47536.0,14442.0,6458.0
4971,2022-08-14,205217.0,1102367.0,1001920.0,46472.0,90405.0,32274.0,9288.0,12194.0,5913.0
4972,2022-08-15,241789.0,1104408.0,1040126.0,47792.0,99491.0,33080.0,18289.0,13265.0,5726.0
4973,2022-08-16,273748.0,1086312.0,1065131.0,51180.0,98769.0,34289.0,20555.0,14487.0,5025.0
4974,2022-08-17,255998.0,1099261.0,1038584.0,42185.0,99846.0,34155.0,27398.0,13807.0,5617.0
4975,2022-08-18,291777.0,1117868.0,1025421.0,45380.0,97140.0,32834.0,29639.0,14020.0,6369.0
4976,2022-08-19,279732.0,1093309.0,1223376.0,45596.0,100977.0,34598.0,40914.0,14116.0,4472.0
4977,2022-08-20,222573.0,1096088.0,1062312.0,46225.0,95768.0,33424.0,23031.0,11136.0,4090.0
4978,2022-08-21,205289.0,1077250.0,996762.0,40216.0,90221.0,32336.0,20702.0,11170.0,4537.0
4979,2022-08-22,250389.0,1059940.0,1007686.0,45754.0,97083.0,31287.0,22080.0,15470.0,4838.0
4980,2022-08-23,256756.0,1075718.0,961354.0,37501.0,95206.0,33802.0,20152.0,13669.0,5173.0
4981,2022-08-24,256460.0,1043820.0,995947.0,35895.0,97262.0,32736.0,17654.0,13295.0,5143.0
4982,2022-08-25,260301.0,1074563.0,996035.0,35166.0,103502.0,32049.0,21934.0,13402.0,6076.0
4983,2022-08-26,262546.0,1057768.0,1113284.0,36353.0,102631.0,33178.0,19518.0,12707.0,6463.0
4984,2022-08-27,225275.0,1047949.0,1015755.0,31421.0,98498.0,31862.0,14984.0,11962.0,6273.0
4985,2022-08-28,201948.0,1025044.0,992692.0,29315.0,91128.0,29738.0,14759.0,12957.0,6564.0
4986,2022-08-29,252078.0,1083202.0,1038319.0,23664.0,97971.0,30758.0,18707.0,13545.0,5512.0
4987,2022-08-30,262283.0,1051964.0,1010841.0,25084.0,102889.0,27587.0,19714.0,13323.0,4899.0
4988,2022-08-31,260279.0,1035135.0,985554.0,25054.0,105751.0,24223.0,18379.0,14499.0,4818.0
4989,2022-09-01,267884.0,1085160.0,1024339.0,29614.0,107471.0,24608.0,17617.0,15071.0,4933.0
4990,2022-09-02,270459.0,1083200.0,1011303.0,30805.0,110142.0,25037.0,16345.0,14389.0,5010.0
4991,2022-09-03,242450.0,1035586.0,941397.0,27021.0,102826.0,23016.0,13757.0,15784.0,4727.0
4992,2022-09-04,204370.0,1113119.0,953227.0,21538.0,91499.0,21373.0,15210.0,12954.0,4667.0
4993,2022-09-05,250026.0,1091323.0,1007305.0,23449.0,102333.0,22933.0,18414.0,16565.0,4807.0
4994,2022-09-06,267983.0,1076929.0,1066262.0,32316.0,103230.0,24956.0,18952.0,17660.0,5444.0
4995,2022-09-07,265093.0,1068296.0,1026810.0,31271.0,111180.0,23575.0,18055.0,16067.0,4703.0
4996,2022-09-08,262736.0,1078333.0,1084876.0,27376.0,120455.0,24165.0,16830.0,14465.0,4180.0
4997,2022-09-09,290702.0,1093966.0,1223387.0,27485.0,143220.0,25150.0,16368.0,13731.0,5189.0
4998,2022-09-10,241779.0,998158.0,1206914.0,24644.0,112974.0,23938.0,13851.0,13029.0,4624.0
4999,2022-09-11,220178.0,1024482.0,1190364.0,25833.0,111327.0,22466.0,14917.0,12353.0,5113.0
5000,2022-09-12,268818.0,1068969.0,1184675.0,25204.0,127616.0,23551.0,17722.0,12821.0,5095.0
5001,2022-09-13,259971.0,1093205.0,1184571.0,25364.0,120385.0,23690.0,18843.0,13683.0,5052.0
5002,2022-09-14,270182.0,1109172.0,1103513.0,24357.0,111046.0,23828.0,18112.0,14059.0,4767.0
5003,2022-09-15,276894.0,1265640.0,1204063.0,24994.0,109470.0,23206.0,17598.0,13957.0,3826.0
5004,2022-09-16,261233.0,1311849.0,1211550.0,26768.0,102436.0,24600.0,16484.0,12467.0,4515.0
5005,2022-09-17,247693.0,1322077.0,1195620.0,23784.0,98431.0,22619.0,13967.0,11627.0,4501.0
5006,2022-09-18,212242.0,1156893.0,1269428.0,24023.0,90934.0,21869.0,15357.0,10592.0,4587.0
5007,2022-09-19,253665.0,1138210.0,1318756.0,27356.0,95506.0,22717.0,19086.0,11965.0,4989.0
5008,2022-09-20,269621.0,1149031.0,1267179.0,29566.0,96821.0,24370.0,19915.0,12590.0,5091.0
5009,2022-09-21,260783.0,1100130.0,1263833.0,29431.0,99301.0,22561.0,17921.0,12487.0,4450.0
5010,2022-09-22,245666.0,1118297.0,1282969.0,24463.0,99390.0,24963.0,17126.0,15726.0,5007.0
5011,2022-09-23,281284.0,1119895.0,1563850.0,25266.0,101254.0,23479.0,16647.0,12290.0,5202.0
5012,2022-09-24,227894.0,1109206.0,1224841.0,25346.0,96193.0,22036.0,13715.0,10907.0,4707.0
5013,2022-09-25,211862.0,1107217.0,1260707.0,23835.0,118505.0,19580.0,14995.0,10022.0,4293.0
5014,2022-09-26,259161.0,1141218.0,1163011.0,23783.0,210466.0,19860.0,19199.0,11657.0,5360.0
5015,2022-09-27,270988.0,1214294.0,1124382.0,25105.0,193967.0,21816.0,18638.0,12427.0,4114.0
5016,2022-09-28,263898.0,1109706.0,1128252.0,24088.0,137941.0,24832.0,18971.0,12714.0,3746.0
5017,2022-09-29,267199.0,1129558.0,1232582.0,24294.0,97996.0,26850.0,18053.0,13762.0,3838.0
5018,2022-09-30,286503.0,1225886.0,1246119.0,25030.0,102405.0,26086.0,16846.0,12921.0,3536.0
5019,2022-10-01,241812.0,1158038.0,1182616.0,23801.0,100179.0,19612.0,13046.0,11394.0,3245.0
5020,2022-10-02,213489.0,1163876.0,1182291.0,25644.0,92343.0,19514.0,12597.0,11686.0,3294.0
5021,2022-10-03,273666.0,1307142.0,1213081.0,23471.0,97523.0,19921.0,19521.0,12938.0,4269.0
5022,2022-10-04,278581.0,1185269.0,1231981.0,28927.0,97766.0,25478.0,19253.0,13903.0,4696.0
5023,2022-10-05,266846.0,1169356.0,1247690.0,28819.0,98305.0,24144.0,19946.0,13473.0,4690.0
5024,2022-10-06,278045.0,1202667.0,1275607.0,28834.0,98834.0,22289.0,18722.0,13166.0,5075.0
5025,2022-10-07,270020.0,1180358.0,1332992.0,29886.0,101646.0,24263.0,16133.0,11755.0,4534.0
5026,2022-10-08,235323.0,1180084.0,1286986.0,29829.0,98392.0,24116.0,11491.0,10548.0,4036.0
5027,2022-10-09,211080.0,1068531.0,1238898.0,30468.0,90629.0,23365.0,13244.0,10726.0,4061.0
5028,2022-10-10,258118.0,1123390.0,1276658.0,27044.0,95967.0,22152.0,23820.0,12096.0,4895.0
5029,2022-10-11,266294.0,1130309.0,1291415.0,29249.0,102121.0,22031.0,20374.0,12772.0,5033.0
5030,2022-10-12,261059.0,1074204.0,1464767.0,30859.0,105430.0,23628.0,17307.0,11285.0,4678.0
5031,2022-10-13,280950.0,1124129.0,1436642.0,30037.0,107083.0,21947.0,18919.0,11954.0,4687.0
5032,2022-10-14,284492.0,1071895.0,1382918.0,28680.0,111773.0,24148.0,16678.0,11372.0,4357.0
5033,2022-10-15,241606.0,1037870.0,1333600.0,24966.0,103831.0,21870.0,14304.0,10784.0,4085.0
5034,2022-10-16,212775.0,980678.0,1360469.0,24802.0,95152.0,22217.0,13287.0,10255.0,4132.0
5035,2022-10-17,260321.0,1073063.0,1300821.0,26886.0,100260.0,23400.0,20580.0,11508.0,4243.0
5036,2022-10-18,257552.0,1062562.0,1332975.0,26294.0,102232.0,22468.0,19140.0,11445.0,4250.0
5037,2022-10-19,263366.0,1088602.0,1288984.0,26813.0,100214.0,18944.0,21408.0,11589.0,4331.0
5038,2022-10-20,263841.0,1155589.0,1194378.0,26158.0,99295.0,18021.0,27324.0,12550.0,4183.0
5039,2022-10-21,270585.0,1116822.0,1213760.0,25820.0,102771.0,19043.0,24787.0,11604.0,4215.0
5040,2022-10-22,232961.0,959417.0,1125045.0,26340.0,99558.0,17214.0,20623.0,10900.0,3806.0
5041,2022-10-23,217717.0,1009771.0,1230038.0,23917.0,94268.0,17476.0,24197.0,9858.0,3969.0
5042,2022-10-24,264350.0,1039240.0,1103597.0,24758.0,96216.0,18148.0,30982.0,11087.0,4699.0
5043,2022-10-25,248418.0,1048003.0,1064258.0,28226.0,103869.0,19837.0,32416.0,11921.0,4304.0
5044,2022-10-26,305914.0,1104723.0,1069434.0,28031.0,102893.0,25052.0,27724.0,107430.0,4581.0
5045,2022-10-27,267860.0,1111785.0,1066950.0,32202.0,102139.0,19829.0,24511.0,11642.0,4198.0
5046,2022-10-28,282876.0,1059633.0,981806.0,31503.0,105439.0,18869.0,25861.0,11243.0,4044.0
5047,2022-10-29,252518.0,1038800.0,1049384.0,47803.0,101574.0,18238.0,21398.0,9677.0,3579.0
5048,2022-10-30,222003.0,1033475.0,1099933.0,38678.0,93328.0,18225.0,16605.0,9725.0,3821.0
5049,2022-10-31,283952.0,1063248.0,1263950.0,35102.0,96811.0,18021.0,21800.0,10365.0,4555.0
5050,2022-11-01,276048.0,1071986.0,1342745.0,37844.0,106422.0,20743.0,21747.0,13167.0,7099.0
5051,2022-11-02,257345.0,1015945.0,1310548.0,28429.0,111214.0,20021.0,21678.0,11981.0,7440.0
5052,2022-11-03,296875.0,1093977.0,1188385.0,26020.0,106863.0,19418.0,20601.0,12156.0,6938.0
5053,2022-11-04,281386.0,1014135.0,1219768.0,28139.0,111049.0,21081.0,19183.0,12055.0,7194.0
5054,2022-11-05,257047.0,952067.0,1323684.0,33312.0,108148.0,15874.0,19858.0,9941.0,6764.0
5055,2022-11-06,223267.0,962845.0,1262152.0,25535.0,100881.0,13834.0,16269.0,10792.0,6834.0
5056,2022-11-07,264725.0,1106711.0,1226231.0,24140.0,105347.0,16934.0,24296.0,12308.0,7533.0
5057,2022-11-08,295615.0,1132048.0,1352747.0,26510.0,105736.0,19484.0,20158.0,13090.0,7339.0
5058,2022-11-09,292116.0,1219648.0,1389385.0,26090.0,101789.0,16855.0,18874.0,13888.0,7717.0
5059,2022-11-10,292684.0,1184632.0,1259925.0,26480.0,113861.0,15777.0,19741.0,13114.0,7296.0
5060,2022-11-11,284333.0,1118967.0,1214454.0,27172.0,146962.0,23842.0,16976.0,13173.0,7156.0
5061,2022-11-12,239087.0,1033438.0,1097970.0,26557.0,141580.0,16998.0,14981.0,10567.0,6832.0
5062,2022-11-13,227515.0,1133442.0,1198090.0,26533.0,124673.0,15925.0,15660.0,12084.0,6390.0
5063,2022-11-14,242293.0,1192824.0,1275437.0,32306.0,126890.0,13760.0,18213.0,13651.0,5344.0
5064,2022-11-15,282935.0,1136911.0,1200588.0,24031.0,111205.0,16367.0,18445.0,13625.0,3839.0
5065,2022-11-16,268223.0,1083796.0,1157694.0,23909.0,102033.0,20193.0,18935.0,15936.0,4507.0
5066,2022-11-17,248327.0,1103401.0,1113490.0,21915.0,106504.0,22213.0,18922.0,14436.0,5487.0
5067,2022-11-18,281952.0,1008485.0,1117943.0,21434.0,108106.0,18066.0,17582.0,66639.0,4225.0
5068,2022-11-19,260547.0,911890.0,1004093.0,20201.0,96511.0,13954.0,14830.0,11192.0,3532.0
5069,2022-11-20,229774.0,927233.0,1229986.0,21515.0,91990.0,15044.0,15869.0,10940.0,3763.0
5070,2022-11-21,270650.0,963954.0,1185648.0,21515.0,95942.0,14123.0,18920.0,12074.0,4370.0
5071,2022-11-22,253109.0,962924.0,1102866.0,21840.0,99021.0,15391.0,19007.0,12657.0,4122.0
5072,2022-11-23,273856.0,972566.0,1186610.0,21935.0,102754.0,18185.0,19221.0,14619.0,4412.0
5073,2022-11-24,254510.0,990202.0,1094370.0,20076.0,98638.0,17889.0,16147.0,13499.0,4305.0
5074,2022-11-25,258218.0,999123.0,1005986.0,22826.0,103353.0,19842.0,15424.0,13011.0,3782.0
5075,2022-11-26,229626.0,934988.0,1068222.0,22104.0,95250.0,14689.0,14095.0,14656.0,3215.0
5076,2022-11-27,222536.0,881336.0,1025430.0,24440.0,92051.0,13346.0,15407.0,11387.0,3269.0
5077,2022-11-28,262497.0,1087721.0,1099680.0,21972.0,107147.0,14627.0,17882.0,13875.0,4131.0
5078,2022-11-29,271381.0,1047387.0,1091512.0,24857.0,104926.0,12662.0,18234.0,13308.0,4165.0
5079,2022-11-30,271278.0,1026508.0,1138442.0,24170.0,103847.0,13832.0,17121.0,13904.0,4643.0
5080,2022-12-01,285314.0,984139.0,1101028.0,23168.0,110430.0,13857.0,16519.0,14053.0,4094.0
5081,2022-12-02,271600.0,1032952.0,1071407.0,22411.0,108958.0,25818.0,16619.0,12319.0,3806.0
5082,2022-12-03,250820.0,963761.0,1069725.0,21370.0,102159.0,30181.0,23590.0,11464.0,3840.0
5083,2022-12-04,219670.0,962172.0,1067224.0,20108.0,93833.0,21917.0,23924.0,11125.0,3690.0
5084,2022-12-05,273918.0,1008205.0,1234843.0,21224.0,100058.0,23162.0,29725.0,11983.0,4217.0
5085,2022-12-06,262303.0,1049066.0,1101195.0,20150.0,98109.0,29133.0,30727.0,12689.0,5749.0
5086,2022-12-07,272156.0,972121.0,1183673.0,19396.0,95507.0,16653.0,29365.0,12543.0,4137.0
5087,2022-12-08,263671.0,923887.0,1176121.0,19671.0,98964.0,22705.0,28242.0,13291.0,3917.0
5088,2022-12-09,265516.0,1932711.0,1214195.0,20522.0,107123.0,31011.0,25575.0,11830.0,3967.0
5089,2022-12-10,241514.0,1103199.0,1133650.0,18471.0,106405.0,15807.0,24646.0,13055.0,3585.0
5090,2022-12-11,217641.0,1068092.0,1136499.0,17923.0,94042.0,16027.0,24867.0,11326.0,3890.0
5091,2022-12-12,262503.0,1182001.0,1287687.0,23967.0,100837.0,14470.0,27779.0,12393.0,4852.0
5092,2022-12-13,287059.0,1151038.0,1290067.0,21442.0,113231.0,16605.0,25327.0,12355.0,4608.0
5093,2022-12-14,276293.0,1095120.0,1192639.0,20343.0,113271.0,13371.0,20699.0,14444.0,4706.0
5094,2022-12-15,276574.0,1080176.0,1222726.0,20190.0,112267.0,14979.0,20542.0,13535.0,4483.0
5095,2022-12-16,254046.0,1153272.0,1153102.0,21198.0,117523.0,13425.0,19426.0,12218.0,4297.0
5096,2022-12-17,263062.0,1040618.0,1201842.0,20771.0,114385.0,14668.0,15638.0,11006.0,4605.0
5097,2022-12-18,212528.0,916817.0,1198072.0,18705.0,105745.0,12683.0,16016.0,13960.0,4024.0
5098,2022-12-19,258960.0,994746.0,1162984.0,21412.0,111898.0,15523.0,24183.0,12394.0,4379.0
5099,2022-12-20,268753.0,992470.0,1119218.0,21329.0,108356.0,14796.0,18157.0,11961.0,3467.0
5100,2022-12-21,272348.0,1029079.0,1151383.0,21606.0,103323.0,11390.0,17876.0,12402.0,4120.0
5101,2022-12-22,271046.0,989565.0,1273174.0,22559.0,103338.0,10804.0,14618.0,12502.0,4418.0
5102,2022-12-23,273794.0,1044772.0,1270276.0,22050.0,121170.0,9837.0,14534.0,13150.0,4355.0
5103,2022-12-24,213250.0,911507.0,1261321.0,19349.0,109120.0,10502.0,10457.0,11148.0,4687.0
5104,2022-12-25,205173.0,836424.0,1291376.0,18892.0,87618.0,11978.0,11476.0,10858.0,5345.0
5105,2022-12-26,223375.0,937653.0,1241194.0,21162.0,97996.0,11473.0,14884.0,11141.0,5711.0
5106,2022-12-27,239244.0,1025274.0,1121972.0,21150.0,99798.0,12147.0,17144.0,12903.0,4838.0
5107,2022-12-28,272781.0,977389.0,1130971.0,22263.0,104022.0,13492.0,16435.0,14323.0,4960.0
5108,2022-12-29,265814.0,945627.0,1077724.0,21055.0,104611.0,10622.0,15386.0,13493.0,4602.0
5109,2022-12-30,290857.0,944771.0,1032880.0,21821.0,109688.0,14455.0,14890.0,16829.0,4604.0
5110,2022-12-31,242169.0,865806.0,1090451.0,20737.0,102000.0,13957.0,11366.0,14315.0,4323.0
5111,2023-01-01,187361.0,742785.0,1121265.0,19038.0,87394.0,12224.0,10880.0,11536.0,4939.0
5112,2023-01-02,229191.0,920276.0,1314268.0,19869.0,96346.0,12541.0,18105.0,12275.0,5375.0
5113,2023-01-03,271901.0,948116.0,1188838.0,20767.0,96397.0,15778.0,18296.0,12351.0,4877.0
5114,2023-01-04,277793.0,1046389.0,1262609.0,20444.0,120317.0,14875.0,16173.0,15387.0,4746.0
5115,2023-01-05,279234.0,1142818.0,1361256.0,20714.0,107874.0,10962.0,15867.0,14031.0,4757.0
5116,2023-01-06,275891.0,1028132.0,1236689.0,21205.0,110053.0,12857.0,15113.0,12793.0,4876.0
5117,2023-01-07,245394.0,957607.0,1147506.0,20829.0,95106.0,10096.0,13138.0,11938.0,4561.0
5118,2023-01-08,228335.0,1184114.0,1097634.0,19993.0,88746.0,11171.0,13597.0,14638.0,4526.0
5119,2023-01-09,287195.0,1093675.0,1165835.0,22462.0,100592.0,14756.0,18072.0,13155.0,5068.0
5120,2023-01-10,302640.0,1061055.0,1147428.0,20825.0,98256.0,14724.0,18895.0,15553.0,4316.0
5121,2023-01-11,287347.0,1083178.0,1317612.0,21101.0,103496.0,13709.0,17916.0,16150.0,4703.0
5122,2023-01-12,315829.0,1085563.0,1268257.0,22284.0,103174.0,13333.0,16908.0,15640.0,4483.0
5123,2023-01-13,316390.0,1076328.0,1177630.0,21280.0,101871.0,11567.0,15464.0,14299.0,4293.0
5124,2023-01-14,309709.0,1107804.0,1254044.0,24508.0,102085.0,11142.0,15034.0,13973.0,4555.0
5125,2023-01-15,251923.0,1000777.0,1139083.0,20947.0,90486.0,9871.0,14076.0,14241.0,4328.0
5126,2023-01-16,302657.0,1057284.0,1172371.0,20294.0,99040.0,9589.0,17898.0,14983.0,5127.0
5127,2023-01-17,308559.0,1018353.0,1181655.0,19647.0,104841.0,11850.0,17300.0,16363.0,4212.0
5128,2023-01-18,299905.0,1118225.0,1065662.0,23240.0,93939.0,11075.0,16952.0,16372.0,4377.0
5129,2023-01-19,298774.0,1007125.0,1110008.0,21633.0,95526.0,10655.0,16262.0,16498.0,4064.0
5130,2023-01-20,295690.0,1024504.0,1183113.0,23925.0,101569.0,10732.0,15605.0,14431.0,4536.0
5131,2023-01-21,287722.0,994076.0,1351317.0,24295.0,98396.0,11850.0,14627.0,12577.0,4120.0
5132,2023-01-22,250609.0,889814.0,1277311.0,22187.0,91420.0,10592.0,14371.0,12214.0,4214.0
5133,2023-01-23,293551.0,947725.0,1361006.0,21407.0,94552.0,10930.0,17424.0,13566.0,4264.0
5134,2023-01-24,292841.0,1032293.0,1374594.0,20263.0,96425.0,11099.0,17415.0,14566.0,4280.0
5135,2023-01-25,306506.0,1020705.0,1323620.0,18934.0,97092.0,9368.0,18291.0,13931.0,4356.0
5136,2023-01-26,296108.0,1048864.0,1315950.0,19619.0,97291.0,16118.0,16647.0,14475.0,4455.0
5137,2023-01-27,303025.0,1100192.0,1431994.0,19855.0,102396.0,11916.0,16049.0,13896.0,4357.0
5138,2023-01-28,268681.0,964429.0,1421266.0,19109.0,97656.0,9779.0,14668.0,12892.0,4066.0
5139,2023-01-29,258422.0,998228.0,1405905.0,19420.0,97567.0,9337.0,15064.0,12812.0,4316.0
5140,2023-01-30,309771.0,1074566.0,1221809.0,18663.0,94105.0,10609.0,17863.0,14422.0,4733.0
5141,2023-01-31,313385.0,1086364.0,1153514.0,21975.0,101875.0,11962.0,18511.0,15364.0,4592.0
5142,2023-02-01,345424.0,1064236.0,1186913.0,21885.0,103465.0,11634.0,17321.0,16307.0,4232.0
5143,2023-02-02,340024.0,1104114.0,1057268.0,22714.0,99973.0,20538.0,17839.0,16421.0,4451.0
5144,2023-02-03,315818.0,1072608.0,1067080.0,34900.0,98923.0,11847.0,17047.0,14140.0,4124.0
5145,2023-02-04,304359.0,1064597.0,1089755.0,26679.0,94078.0,11372.0,14225.0,12737.0,3962.0
5146,2023-02-05,253961.0,1069625.0,1210319.0,20438.0,87093.0,10879.0,14132.0,11700.0,4395.0
5147,2023-02-06,301829.0,1077149.0,1336429.0,21833.0,90538.0,11410.0,16609.0,13243.0,4537.0
5148,2023-02-07,300287.0,1142836.0,1258474.0,23072.0,107295.0,11922.0,16142.0,14571.0,4373.0
5149,2023-02-08,316825.0,1121215.0,1311924.0,22761.0,92041.0,10428.0,15609.0,14773.0,4495.0
5150,2023-02-09,369337.0,1082467.0,1316691.0,24476.0,101382.0,13330.0,15634.0,13440.0,4711.0
5151,2023-02-10,299945.0,1071635.0,1282105.0,24190.0,100037.0,13248.0,14785.0,12703.0,3787.0
5152,2023-02-11,277285.0,961493.0,1199173.0,22871.0,111781.0,12918.0,13334.0,12157.0,3908.0
5153,2023-02-12,262366.0,953020.0,1277100.0,22422.0,107505.0,11022.0,13370.0,11574.0,3931.0
5154,2023-02-13,299173.0,1054742.0,1312326.0,25613.0,107826.0,12002.0,16919.0,13873.0,5501.0
5155,2023-02-14,302499.0,1141796.0,1446339.0,23017.0,104542.0,13232.0,15933.0,14387.0,4470.0
5156,2023-02-15,325297.0,1160879.0,1499175.0,25425.0,94630.0,15868.0,16387.0,13829.0,4461.0
5157,2023-02-16,344532.0,1138195.0,1318828.0,25236.0,95266.0,12550.0,16729.0,11881.0,4304.0
5158,2023-02-17,321095.0,1066755.0,1347857.0,23051.0,97531.0,10980.0,15652.0,12174.0,4227.0
5159,2023-02-18,276630.0,972865.0,1297476.0,22158.0,97188.0,9870.0,13270.0,12896.0,4219.0
5160,2023-02-19,240244.0,1002399.0,1341319.0,21152.0,87952.0,9487.0,13695.0,12340.0,4741.0
5161,2023-02-20,269934.0,1059640.0,1347943.0,21391.0,84636.0,10288.0,16764.0,11087.0,4807.0
5162,2023-02-21,290290.0,1084290.0,1460825.0,21535.0,93401.0,12804.0,15901.0,11960.0,4567.0
5163,2023-02-22,282179.0,1080839.0,1487364.0,21030.0,127595.0,11281.0,16186.0,13352.0,9562.0
5164,2023-02-23,290557.0,1093537.0,1382201.0,20448.0,96629.0,13133.0,15191.0,13542.0,9682.0
5165,2023-02-24,294427.0,1095771.0,1402834.0,39752.0,106002.0,11102.0,14725.0,11303.0,7275.0
5166,2023-02-25,258306.0,995229.0,1208573.0,37712.0,109466.0,10655.0,12979.0,12135.0,5702.0
5167,2023-02-26,276935.0,982721.0,1296119.0,25309.0,114685.0,12126.0,14117.0,10814.0,12887.0
5168,2023-02-27,292608.0,1034112.0,1296283.0,24638.0,105133.0,23745.0,17415.0,11109.0,14645.0
5169,2023-02-28,332221.0,1044634.0,1425318.0,31422.0,108618.0,15924.0,17693.0,11709.0,14929.0
5170,2023-03-01,381762.0,1081357.0,1448393.0,30692.0,159554.0,11823.0,17781.0,12907.0,16084.0
5171,2023-03-02,329903.0,1088950.0,1568760.0,31826.0,175353.0,16263.0,17068.0,12295.0,11222.0
5172,2023-03-03,355105.0,1092189.0,1330790.0,48592.0,141744.0,14279.0,15733.0,12844.0,7399.0
5173,2023-03-04,306148.0,971157.0,1263809.0,58557.0,134242.0,11395.0,12856.0,11497.0,7213.0
5174,2023-03-05,286483.0,940858.0,1203129.0,34785.0,126749.0,9568.0,14499.0,10020.0,6211.0
5175,2023-03-06,315884.0,1037182.0,1264221.0,37174.0,124966.0,10191.0,17522.0,11642.0,6881.0
5176,2023-03-07,361917.0,1035152.0,1284847.0,66479.0,153274.0,11518.0,18266.0,13397.0,5697.0
5177,2023-03-08,292360.0,1011772.0,1317970.0,60643.0,143353.0,11845.0,16773.0,13872.0,6421.0
5178,2023-03-09,336719.0,1037747.0,1353696.0,54196.0,126612.0,12155.0,16415.0,13741.0,6711.0
5179,2023-03-10,329198.0,1065950.0,1359578.0,37437.0,125746.0,12169.0,16117.0,14820.0,7104.0
5180,2023-03-11,319542.0,1031282.0,1331713.0,24181.0,108446.0,11746.0,12949.0,12334.0,6912.0
5181,2023-03-12,265394.0,974883.0,1212609.0,21371.0,95479.0,10830.0,14616.0,13904.0,6623.0
5182,2023-03-13,332950.0,1173725.0,1228833.0,40614.0,98405.0,42777.0,20312.0,12876.0,6704.0
5183,2023-03-14,327746.0,1105574.0,1252057.0,23057.0,100862.0,158360.0,18947.0,14718.0,6624.0
5184,2023-03-15,344912.0,1076742.0,1176929.0,22164.0,98260.0,12004.0,18423.0,13790.0,6737.0
5185,2023-03-16,294915.0,1042763.0,1391067.0,20397.0,98864.0,11327.0,17139.0,13707.0,6420.0
5186,2023-03-17,338676.0,1068367.0,1451894.0,24690.0,102745.0,11482.0,17165.0,15120.0,6614.0
5187,2023-03-18,296728.0,1023641.0,1796184.0,21246.0,99208.0,92214.0,15016.0,14625.0,5916.0
5188,2023-03-19,268983.0,992358.0,2359386.0,20712.0,90405.0,163750.0,15990.0,12494.0,5696.0
5189,2023-03-20,341134.0,1123422.0,1505651.0,20791.0,94485.0,9732.0,20307.0,13636.0,6505.0
5190,2023-03-21,327787.0,1081542.0,1517372.0,20370.0,95678.0,13541.0,19925.0,15011.0,5828.0
5191,2023-03-22,297416.0,1073049.0,1549771.0,19896.0,100376.0,45374.0,20568.0,14230.0,6031.0
5192,2023-03-23,295062.0,1077305.0,1505588.0,24303.0,103462.0,9918.0,17888.0,14359.0,5568.0
5193,2023-03-24,291933.0,1084231.0,1566521.0,24529.0,102473.0,10174.0,18589.0,13991.0,5205.0
5194,2023-03-25,290052.0,1052415.0,1365483.0,19693.0,103005.0,11834.0,21029.0,13096.0,4883.0
5195,2023-03-26,261099.0,1011463.0,1319055.0,19572.0,89552.0,9637.0,21239.0,12455.0,4859.0
5196,2023-03-27,296409.0,1100122.0,1440413.0,25709.0,91814.0,10842.0,26950.0,13935.0,5432.0
5197,2023-03-28,316147.0,1149677.0,1486913.0,28745.0,92827.0,11637.0,22371.0,14908.0,4553.0
5198,2023-03-29,334490.0,1165012.0,1506518.0,28519.0,95838.0,11119.0,26269.0,14628.0,4586.0
