,Time,BTC_Average_Transaction_Value_USD,ETH_Average_Transaction_Value_USD,XRP_Average_Transaction_Value_USD,DOGE_Average_Transaction_Value_USD,LTC_Average_Transaction_Value_USD,BCH_Average_Transaction_Value_USD,XMR_Average_Transaction_Value_USD,DASH_Average_Transaction_Value_USD,ZEC_Average_Transaction_Value_USD
2197,2016-07-22,7212.0,844.79,,532.896,9748.0,,,661.0,
2198,2016-07-23,6123.0,842.498,,850.278,8418.0,,,524.505,
2199,2016-07-24,6616.0,2944.0,,515.05,12597.0,,,494.184,
2200,2016-07-25,5283.0,2382.0,,415.061,10283.0,,,600.697,
2201,2016-07-26,6337.0,4308.0,,356.035,13285.0,,,864.935,
2202,2016-07-27,6971.0,2971.0,,334.8,12839.0,,,1175.0,
2203,2016-07-28,6935.0,2002.0,,172.996,9550.0,,,2102.0,
2204,2016-07-29,6057.0,1433.0,,165.187,10170.0,,,814.001,
2205,2016-07-30,6169.0,1133.0,,231.932,9686.0,,,613.897,
2206,2016-07-31,6148.0,903.552,,108.249,10230.0,,,739.726,
2207,2016-08-01,4759.0,1370.0,,156.499,11568.0,,,1599.0,
2208,2016-08-02,8385.0,2112.0,,189.655,12692.0,,,971.48,
2209,2016-08-03,5732.0,1697.0,,182.406,16189.0,,,806.067,
2210,2016-08-04,7424.0,843.334,,212.885,13811.0,,,626.377,
2211,2016-08-05,5752.0,1061.0,,146.806,10294.0,,,580.824,
2212,2016-08-06,4472.0,467.262,,197.738,7621.0,,,672.521,
2213,2016-08-07,5744.0,532.821,,1126.0,11362.0,,,921.639,
2214,2016-08-08,4933.0,542.116,,143.572,4803.0,,,438.719,
2215,2016-08-09,5678.0,785.552,,177.029,7160.0,,,645.821,
2216,2016-08-10,5238.0,1268.0,,185.312,12797.0,,,1099.0,
2217,2016-08-11,5245.0,957.2,,131.259,15275.0,,,1537.0,
2218,2016-08-12,4847.0,610.577,,238.206,6537.0,,,1048.0,
2219,2016-08-13,5602.0,566.919,,188.259,8821.0,,,880.583,
2220,2016-08-14,4944.0,454.603,,263.015,5088.0,,,1607.0,
2221,2016-08-15,5824.0,378.196,,196.272,7622.0,,,895.946,
2222,2016-08-16,6221.0,212.477,,419.825,7097.0,,,704.701,
2223,2016-08-17,4826.0,431.932,,326.627,7754.0,,,744.053,
2224,2016-08-18,5576.0,269.657,,229.476,4932.0,,,1049.0,
2225,2016-08-19,5549.0,256.615,,226.461,4122.0,,,1443.0,
2226,2016-08-20,5856.0,415.944,,236.742,5023.0,,,1090.0,
2227,2016-08-21,4204.0,925.6,,134.071,5351.0,,,805.054,
2228,2016-08-22,5062.0,565.56,,175.231,5079.0,,,1110.0,
2229,2016-08-23,5109.0,1024.0,,215.97,10298.0,,,722.757,
2230,2016-08-24,5262.0,236.185,,144.057,8176.0,,,772.014,
2231,2016-08-25,5246.0,207.24,,151.447,9175.0,,,660.828,
2232,2016-08-26,5336.0,468.032,,113.508,7480.0,,,683.744,
2233,2016-08-27,4398.0,225.574,,123.28,5537.0,,,1112.0,
2234,2016-08-28,4268.0,215.059,,116.102,6590.0,,,1365.0,
2235,2016-08-29,4373.0,287.226,,133.141,6012.0,,,1095.0,
2236,2016-08-30,4186.0,202.963,,117.841,6133.0,,,998.49,
2237,2016-08-31,4545.0,270.251,,129.017,6341.0,,,974.461,
2238,2016-09-01,4314.0,507.632,,125.413,7106.0,,,1565.0,
2239,2016-09-02,4046.0,382.011,,103.659,6038.0,,,1694.0,
2240,2016-09-03,4161.0,332.366,,116.996,5576.0,,,1743.0,
2241,2016-09-04,3823.0,359.725,,125.973,8850.0,,,633.077,
2242,2016-09-05,4556.0,222.921,,144.387,6184.0,,,403.964,
2243,2016-09-06,4183.0,227.9,,192.314,7907.0,,,1023.0,
2244,2016-09-07,3898.0,209.715,,191.791,4486.0,,,636.292,
2245,2016-09-08,4450.0,310.277,,187.803,4686.0,,,546.46,
2246,2016-09-09,4972.0,148.749,,211.679,4253.0,,,435.657,
2247,2016-09-10,4768.0,182.194,,131.471,3614.0,,,1022.0,
2248,2016-09-11,5178.0,231.701,,189.175,4825.0,,,765.423,
2249,2016-09-12,4865.0,242.654,,146.68,5118.0,,,630.178,
2250,2016-09-13,5059.0,269.577,,123.109,5633.0,,,545.037,
2251,2016-09-14,4996.0,166.849,,203.309,4380.0,,,667.312,
2252,2016-09-15,4083.0,140.774,,263.866,3854.0,,,570.957,
2253,2016-09-16,5477.0,481.641,,456.263,2962.0,,,479.836,
2254,2016-09-17,4156.0,215.189,,242.709,3100.0,,,669.435,
2255,2016-09-18,5159.0,528.111,,144.115,3497.0,,,324.662,
2256,2016-09-19,5660.0,293.34,,179.139,3087.0,,,517.525,
2257,2016-09-20,5739.0,932.872,,204.262,2048.0,,,430.447,
2258,2016-09-21,4666.0,1253.0,,256.606,3406.0,,,649.988,
2259,2016-09-22,6015.0,470.304,,225.228,2969.0,,,556.982,
2260,2016-09-23,6051.0,773.052,,344.228,3168.0,,,662.937,
2261,2016-09-24,5874.0,401.721,,223.735,2428.0,,,367.212,
2262,2016-09-25,5731.0,834.5,,204.555,3466.0,,,480.181,
2263,2016-09-26,5968.0,430.352,,255.368,3690.0,,,379.757,
2264,2016-09-27,4473.0,315.696,,272.222,4300.0,,,625.908,
2265,2016-09-28,6551.0,772.636,,235.851,2965.0,,,912.784,
2266,2016-09-29,4579.0,686.073,,194.421,2203.0,,,1114.0,
2267,2016-09-30,5939.0,335.384,,528.001,3202.0,,,1319.0,
2268,2016-10-01,4389.0,203.615,,229.25,3114.0,,,1245.0,
2269,2016-10-02,4500.0,463.873,,271.563,3197.0,,,570.71,
2270,2016-10-03,4701.0,169.604,,245.03,3345.0,,,760.568,
2271,2016-10-04,4388.0,165.647,,289.365,3126.0,,,590.989,
2272,2016-10-05,5268.0,329.301,,156.03,3214.0,,,956.379,
2273,2016-10-06,5100.0,325.751,,178.895,1925.0,,,654.597,
2274,2016-10-07,5474.0,271.735,,174.934,2224.0,,,753.7,
2275,2016-10-08,5852.0,342.183,,305.657,3804.0,,,750.337,
2276,2016-10-09,7902.0,718.076,,199.967,6843.0,,,620.834,
2277,2016-10-10,7188.0,679.766,,180.344,4062.0,,,810.788,
2278,2016-10-11,6863.0,668.496,,358.172,5685.0,,,562.531,
2279,2016-10-12,7452.0,1035.0,,284.993,3817.0,,,452.858,
2280,2016-10-13,5778.0,377.346,,208.082,4392.0,,,697.253,
2281,2016-10-14,5366.0,748.228,,236.681,4915.0,,,697.254,
2282,2016-10-15,10353.0,408.528,,197.463,4436.0,,,559.478,
2283,2016-10-16,7958.0,545.56,,94.082,6447.0,,,682.919,
2284,2016-10-17,5079.0,572.356,,188.164,2753.0,,,470.574,
2285,2016-10-18,6354.0,686.867,,188.917,3132.0,,,634.694,
2286,2016-10-19,6157.0,337.619,,327.867,2178.0,,,873.477,
2287,2016-10-20,5735.0,202.025,,195.297,2757.0,,,669.625,
2288,2016-10-21,7546.0,129.394,,172.923,3872.0,,,730.831,
2289,2016-10-22,3998.0,160.139,,189.281,7234.0,,,446.274,
2290,2016-10-23,6406.0,146.703,,282.632,6421.0,,,638.14,
2291,2016-10-24,10712.0,148.118,,175.308,3685.0,,,650.717,
2292,2016-10-25,8584.0,267.435,,242.402,2828.0,,,600.564,
2293,2016-10-26,6574.0,237.333,,319.494,3806.0,,,940.533,
2294,2016-10-27,7299.0,238.153,,263.225,3187.0,,,670.371,
2295,2016-10-28,4272.0,417.273,,207.271,4334.0,,,635.247,6984.0
2296,2016-10-29,4613.0,497.171,,998.445,8451.0,,,557.031,1629.0
2297,2016-10-30,4545.0,654.879,,214.686,4439.0,,,423.575,490.979
2298,2016-10-31,5218.0,307.354,,350.466,3577.0,,,607.415,940.519
2299,2016-11-01,5389.0,629.221,,262.502,5153.0,,,1972.0,1660.0
2300,2016-11-02,12914.0,1077.0,,171.873,4357.0,,,367.371,1128.0
2301,2016-11-03,18160.0,2562.0,,173.895,7824.0,,,686.602,1224.0
2302,2016-11-04,16600.0,403.061,,147.14,4053.0,,,417.651,715.046
2303,2016-11-05,17125.0,253.42,,123.626,3965.0,,,391.479,415.667
2304,2016-11-06,17148.0,164.38,,103.931,3493.0,,,637.554,381.923
2305,2016-11-07,11474.0,166.324,,1211.0,3692.0,,,665.431,609.035
2306,2016-11-08,8338.0,176.003,,304.399,2255.0,,,818.214,258.308
2307,2016-11-09,7225.0,532.458,,314.11,3596.0,,,526.441,442.861
2308,2016-11-10,4629.0,268.484,,284.72,4956.0,,,612.376,466.381
2309,2016-11-11,3913.0,952.341,,219.856,2342.0,,,705.261,315.708
2310,2016-11-12,2937.0,307.309,,165.473,4030.0,,,569.835,298.501
2311,2016-11-13,3582.0,291.924,,180.136,6947.0,,,440.835,239.224
2312,2016-11-14,4010.0,121.916,,253.945,4489.0,,,593.84,256.72
2313,2016-11-15,4453.0,229.404,,241.197,5308.0,,,389.622,233.131
2314,2016-11-16,4870.0,263.292,,220.61,6798.0,,,401.265,318.057
2315,2016-11-17,4290.0,786.204,,242.429,6907.0,,,340.502,225.972
2316,2016-11-18,4319.0,238.982,,237.272,5043.0,,,1839.0,234.335
2317,2016-11-19,3347.0,210.525,,197.897,4648.0,,,452.982,186.806
2318,2016-11-20,3574.0,145.219,,200.955,5178.0,,,421.657,181.332
2319,2016-11-21,4022.0,148.006,,215.882,5429.0,,,350.88,161.517
2320,2016-11-22,4444.0,477.062,,231.637,7024.0,,,566.208,190.279
2321,2016-11-23,4618.0,371.99,,208.952,5687.0,,,422.279,255.731
2322,2016-11-24,4271.0,215.997,,223.214,5518.0,,,575.921,278.805
2323,2016-11-25,3411.0,245.377,,191.7,5350.0,,,485.56,446.547
2324,2016-11-26,3209.0,160.874,,231.479,5603.0,,,485.261,294.695
2325,2016-11-27,2930.0,145.392,,151.333,4223.0,,,588.497,252.849
2326,2016-11-28,3714.0,144.74,,244.825,4372.0,,,436.083,268.136
2327,2016-11-29,3606.0,229.997,,149.252,4321.0,,,333.327,286.225
2328,2016-11-30,3442.0,254.43,,184.578,4516.0,,,666.102,315.217
2329,2016-12-01,4717.0,236.689,,228.137,3745.0,,,747.59,338.184
2330,2016-12-02,4340.0,632.879,,203.732,4381.0,,,476.123,345.575
2331,2016-12-03,3275.0,918.134,,246.543,4952.0,,,513.802,252.188
2332,2016-12-04,2846.0,326.906,,187.39,3600.0,,,537.738,286.429
2333,2016-12-05,4671.0,632.574,,249.279,8838.0,,,885.034,416.975
2334,2016-12-06,3900.0,886.558,,184.53,5716.0,,,613.161,311.086
2335,2016-12-07,3795.0,453.009,,175.827,3402.0,,,339.266,256.288
2336,2016-12-08,3862.0,536.303,,254.077,3979.0,,,441.327,254.147
2337,2016-12-09,4360.0,509.012,,221.67,4679.0,,,410.224,242.869
2338,2016-12-10,3609.0,288.277,,276.261,6036.0,,,274.739,227.069
2339,2016-12-11,3547.0,406.27,,251.563,4362.0,,,608.067,341.857
2340,2016-12-12,4876.0,228.734,,244.992,3607.0,,,543.038,263.548
2341,2016-12-13,4171.0,207.727,,277.512,3490.0,,,3957.0,256.529
2342,2016-12-14,4489.0,186.236,,212.262,4077.0,,,469.488,553.58
2343,2016-12-15,5623.0,366.103,,231.932,5274.0,,,485.705,295.841
2344,2016-12-16,5251.0,252.338,,292.362,4064.0,,,435.874,249.693
2345,2016-12-17,4368.0,600.552,,378.222,5544.0,,,438.155,249.735
2346,2016-12-18,4713.0,461.348,,221.944,7056.0,,,535.205,247.018
2347,2016-12-19,5178.0,233.849,,380.238,5538.0,,,697.341,331.617
2348,2016-12-20,5165.0,239.27,,157.961,6241.0,,,954.019,339.263
2349,2016-12-21,7100.0,316.193,,166.188,4235.0,,,1259.0,329.308
2350,2016-12-22,6660.0,459.405,,175.612,7425.0,,,1155.0,345.654
2351,2016-12-23,7725.0,1032.0,,138.639,10656.0,,,469.254,366.243
2352,2016-12-24,5688.0,451.068,,203.151,11824.0,,,611.459,284.473
2353,2016-12-25,4877.0,208.252,,218.413,11042.0,,,527.52,265.913
2354,2016-12-26,5537.0,173.387,,255.625,11851.0,,,492.758,261.407
2355,2016-12-27,6885.0,239.386,,150.743,6951.0,,,714.938,416.69
2356,2016-12-28,6419.0,480.251,,185.692,11214.0,,,951.508,478.739
2357,2016-12-29,5645.0,798.526,,215.498,7216.0,,,471.427,296.54
2358,2016-12-30,7317.0,605.893,,136.674,15058.0,,,621.658,671.326
2359,2016-12-31,5247.0,1234.0,,172.26,9457.0,,,464.924,317.64
2360,2017-01-01,5828.0,386.626,,218.03,7589.0,,,625.773,296.141
2361,2017-01-02,5552.0,589.583,,128.919,11349.0,,,987.924,258.368
2362,2017-01-03,6573.0,973.094,,126.818,7873.0,,,743.456,1174.0
2363,2017-01-04,8114.0,1620.0,,391.863,12360.0,,,1215.0,446.828
2364,2017-01-05,10856.0,1708.0,,310.555,16527.0,,,1214.0,476.287
2365,2017-01-06,8305.0,1695.0,,399.868,9557.0,,,1908.0,416.794
2366,2017-01-07,6632.0,986.595,,219.2,6817.0,,,562.13,508.486
2367,2017-01-08,5866.0,584.796,,194.062,6844.0,,,580.032,808.06
2368,2017-01-09,6912.0,996.16,,320.52,8692.0,,,585.878,597.521
2369,2017-01-10,6547.0,990.588,,397.152,24328.0,,,520.653,283.313
2370,2017-01-11,11077.0,1024.0,,837.419,12341.0,,,972.174,391.885
2371,2017-01-12,9502.0,855.015,,627.328,8687.0,,,942.1,419.079
2372,2017-01-13,7045.0,470.43,,717.859,5764.0,,,764.771,401.168
2373,2017-01-14,5109.0,214.286,,345.045,5879.0,,,809.227,310.458
2374,2017-01-15,5963.0,136.361,,276.874,3815.0,,,939.377,450.268
2375,2017-01-16,6440.0,170.313,,228.295,4443.0,,,1440.0,390.344
2376,2017-01-17,6891.0,332.893,,197.524,5527.0,,,1413.0,535.703
2377,2017-01-18,5762.0,197.436,,113.051,13047.0,,,902.913,686.34
2378,2017-01-19,7709.0,235.112,,111.89,2092.0,,,1854.0,927.927
2379,2017-01-20,7739.0,619.681,,168.079,12132.0,,,1636.0,451.436
2380,2017-01-21,5319.0,233.975,,118.326,5483.0,,,1217.0,516.985
2381,2017-01-22,4410.0,222.53,,64.963,11292.0,,,1483.0,370.805
2382,2017-01-23,5962.0,204.775,,190.336,6473.0,,,1271.0,1115.0
2383,2017-01-24,6369.0,165.903,,205.493,4220.0,,,4011.0,540.26
2384,2017-01-25,5662.0,214.611,,96.413,5974.0,,,5647.0,350.099
2385,2017-01-26,6121.0,239.553,,105.611,4718.0,,,1298.0,383.058
2386,2017-01-27,6250.0,229.537,,72.632,6129.0,,,1189.0,412.407
2387,2017-01-28,4645.0,139.218,,68.162,3786.0,,,818.394,394.285
2388,2017-01-29,5209.0,213.998,,127.015,3187.0,,,1248.0,420.004
2389,2017-01-30,5469.0,160.632,,143.723,38828.0,,,1534.0,259.111
2390,2017-01-31,5457.0,309.278,,214.021,11444.0,,,5634.0,362.926
2391,2017-02-01,5743.0,302.842,,139.939,6002.0,,,1238.0,255.95
2392,2017-02-02,7053.0,298.939,,113.277,3160.0,,,1586.0,365.411
2393,2017-02-03,7600.0,411.022,,140.279,6113.0,,,2127.0,310.376
2394,2017-02-04,7563.0,436.906,,135.214,5487.0,,,1334.0,1815.0
2395,2017-02-05,6261.0,178.978,,129.091,2766.0,,,1873.0,318.066
2396,2017-02-06,7422.0,325.586,,239.033,4358.0,,,1883.0,306.09
2397,2017-02-07,6502.0,279.469,,144.111,2799.0,,,1046.0,454.649
2398,2017-02-08,6666.0,264.543,,170.509,3620.0,,,1373.0,257.525
2399,2017-02-09,9404.0,309.709,,154.601,5076.0,,,1354.0,310.513
2400,2017-02-10,8848.0,346.311,,165.149,8790.0,,,2057.0,288.133
2401,2017-02-11,5412.0,226.223,,123.671,6488.0,,,1224.0,265.645
2402,2017-02-12,4018.0,301.96,,113.528,1261.0,,,1048.0,353.368
2403,2017-02-13,5486.0,242.606,,165.903,1589.0,,,1846.0,337.668
2404,2017-02-14,6123.0,733.817,,114.747,1660.0,,,1315.0,356.247
2405,2017-02-15,5971.0,970.113,,117.244,1233.0,,,1834.0,288.938
2406,2017-02-16,10824.0,611.275,,163.129,1619.0,,,3076.0,277.573
2407,2017-02-17,8159.0,665.733,,135.825,878.488,,,2359.0,258.424
2408,2017-02-18,4620.0,613.109,,121.09,677.749,,,8655.0,350.986
2409,2017-02-19,5913.0,619.206,,85.634,879.96,,,3464.0,282.296
2410,2017-02-20,5807.0,621.493,,163.511,1345.0,,,2098.0,299.855
2411,2017-02-21,6877.0,815.459,,140.09,1963.0,,,1772.0,294.557
2412,2017-02-22,10108.0,676.205,,97.722,3778.0,,,4454.0,429.291
2413,2017-02-23,11688.0,696.245,,121.685,1130.0,,,2632.0,577.081
2414,2017-02-24,6575.0,1233.0,,155.913,5129.0,,,3027.0,617.17
2415,2017-02-25,4389.0,797.653,,105.716,1912.0,,,3911.0,584.473
2416,2017-02-26,4926.0,1021.0,,95.427,1939.0,,,5663.0,567.865
2417,2017-02-27,7807.0,2543.0,,134.879,2705.0,,,2919.0,537.397
2418,2017-02-28,7145.0,2943.0,,153.232,2224.0,,,2978.0,493.998
2419,2017-03-01,9495.0,3135.0,,120.7,3570.0,,,6129.0,619.619
2420,2017-03-02,10294.0,4424.0,,166.566,4042.0,,,6856.0,1016.0
2421,2017-03-03,17161.0,5054.0,,177.355,3379.0,,,3965.0,837.256
2422,2017-03-04,9513.0,3528.0,,119.284,1518.0,,,3303.0,600.365
2423,2017-03-05,5534.0,3025.0,,98.782,877.585,,,2790.0,411.276
2424,2017-03-06,8471.0,5234.0,,88.929,1213.0,,,3655.0,651.543
2425,2017-03-07,8012.0,3167.0,,107.789,995.41,,,3824.0,1501.0
2426,2017-03-08,10156.0,3640.0,,129.807,3227.0,,,4229.0,472.829
2427,2017-03-09,22060.0,3995.0,,103.926,2544.0,,,4936.0,696.667
2428,2017-03-10,10720.0,3768.0,,363.287,1120.0,,,3979.0,630.479
2429,2017-03-11,6866.0,4856.0,,107.505,1399.0,,,5878.0,819.154
2430,2017-03-12,6487.0,8068.0,,487.306,1620.0,,,5139.0,661.922
2431,2017-03-13,9400.0,6260.0,,736.896,2785.0,,,5083.0,1928.0
2432,2017-03-14,10786.0,2900.0,,796.405,5735.0,,,5964.0,650.939
2433,2017-03-15,9702.0,2924.0,,590.172,4103.0,,,13106.0,995.348
2434,2017-03-16,12352.0,11586.0,,602.509,6786.0,,,9978.0,1126.0
2435,2017-03-17,12087.0,6931.0,,173.654,6526.0,,,8960.0,1340.0
2436,2017-03-18,10342.0,10231.0,,161.909,1713.0,,,9637.0,2553.0
2437,2017-03-19,23940.0,2433.0,,201.607,1051.0,,,6401.0,2324.0
2438,2017-03-20,12360.0,3568.0,,574.519,2293.0,,,8510.0,2976.0
2439,2017-03-21,23443.0,6691.0,,324.717,1922.0,,,5719.0,1657.0
2440,2017-03-22,17585.0,5988.0,,285.751,2072.0,,,19195.0,1170.0
2441,2017-03-23,8622.0,5867.0,,255.023,988.338,,,5024.0,830.315
2442,2017-03-24,13359.0,8386.0,,863.755,3032.0,,,14144.0,2006.0
2443,2017-03-25,12926.0,7254.0,,443.337,1845.0,,,6761.0,1103.0
2444,2017-03-26,7769.0,6098.0,,796.934,1094.0,,,9285.0,759.216
2445,2017-03-27,10093.0,5884.0,,281.689,1792.0,,,5103.0,936.169
2446,2017-03-28,8287.0,6509.0,,205.244,849.568,,,5766.0,1184.0
2447,2017-03-29,6606.0,7453.0,,355.196,1390.0,,,6178.0,943.914
2448,2017-03-30,7771.0,9473.0,,483.837,9286.0,,,3207.0,1028.0
2449,2017-03-31,14560.0,7149.0,,665.742,11299.0,,,4461.0,1210.0
2450,2017-04-01,12102.0,6018.0,,426.293,7897.0,,,4923.0,751.647
2451,2017-04-02,17971.0,8501.0,,568.32,8969.0,,,4234.0,1141.0
2452,2017-04-03,16357.0,7746.0,,3666.0,9479.0,,,4409.0,2135.0
2453,2017-04-04,11050.0,4257.0,,1225.0,13014.0,,,5387.0,1678.0
2454,2017-04-05,8180.0,6401.0,,1871.0,20162.0,,,5241.0,1138.0
2455,2017-04-06,8191.0,8038.0,,869.558,10358.0,,,3650.0,1457.0
2456,2017-04-07,23719.0,2381.0,,1260.0,6887.0,,,2708.0,995.973
2457,2017-04-08,51509.0,4171.0,,350.833,6922.0,,,3087.0,1067.0
2458,2017-04-09,7573.0,3984.0,,832.666,4649.0,,,2354.0,1316.0
2459,2017-04-10,9230.0,4944.0,,311.483,3679.0,,,3460.0,950.689
2460,2017-04-11,7975.0,4929.0,,341.008,2952.0,,,2668.0,2173.0
2461,2017-04-12,9059.0,4375.0,,408.183,8932.0,,,4299.0,1296.0
2462,2017-04-13,11160.0,3393.0,,989.407,6394.0,,,6511.0,968.332
2463,2017-04-14,9046.0,4230.0,,1794.0,5774.0,,,12509.0,2156.0
2464,2017-04-15,7063.0,2283.0,,410.962,4980.0,,,3285.0,1348.0
2465,2017-04-16,10723.0,1237.0,,719.058,2890.0,,,3936.0,1092.0
2466,2017-04-17,11903.0,1596.0,,1553.0,10300.0,,,5910.0,1594.0
2467,2017-04-18,9867.0,5065.0,,767.744,6373.0,,,3801.0,1284.0
2468,2017-04-19,8537.0,5698.0,,901.47,4298.0,,,2534.0,1115.0
2469,2017-04-20,10227.0,6313.0,,1009.0,3004.0,,,2516.0,1522.0
2470,2017-04-21,8893.0,4707.0,,490.005,11579.0,,,1857.0,1315.0
2471,2017-04-22,8132.0,4617.0,,259.019,50676.0,,,1979.0,1378.0
2472,2017-04-23,8058.0,4433.0,,1202.0,73068.0,,,2988.0,1253.0
2473,2017-04-24,10957.0,5333.0,,533.007,55748.0,,,2592.0,1431.0
2474,2017-04-25,12666.0,4235.0,,522.073,47301.0,,,5695.0,1607.0
2475,2017-04-26,9390.0,6477.0,,1002.0,31813.0,,,4568.0,1880.0
2476,2017-04-27,11669.0,8420.0,,985.432,8139.0,,,6985.0,2183.0
2477,2017-04-28,10661.0,9072.0,,1869.0,24679.0,,,8698.0,3797.0
2478,2017-04-29,8154.0,10757.0,,3386.0,55107.0,,,13652.0,3591.0
2479,2017-04-30,8564.0,12244.0,,1567.0,6546.0,,,9900.0,1043.0
2480,2017-05-01,11828.0,17177.0,,1240.0,10205.0,,,17497.0,1889.0
2481,2017-05-02,10919.0,14107.0,,1119.0,9996.0,,,49297.0,2001.0
2482,2017-05-03,13004.0,17937.0,,1465.0,32246.0,,,26858.0,1168.0
2483,2017-05-04,12370.0,16961.0,,1230.0,70008.0,,,9284.0,2426.0
2484,2017-05-05,16439.0,19787.0,,2477.0,35101.0,,,7230.0,3968.0
2485,2017-05-06,11431.0,14810.0,,2391.0,20369.0,,,4413.0,2037.0
2486,2017-05-07,10790.0,17264.0,,9233.0,38624.0,,,5625.0,2772.0
2487,2017-05-08,16993.0,14662.0,,9182.0,17644.0,,,5190.0,4607.0
2488,2017-05-09,16153.0,14448.0,,9593.0,18533.0,,,5342.0,3194.0
2489,2017-05-10,21413.0,14773.0,,11415.0,67525.0,,,3067.0,2347.0
2490,2017-05-11,18589.0,16948.0,,6354.0,12774.0,,,3174.0,6085.0
2491,2017-05-12,17055.0,14870.0,,1829.0,11286.0,,,3254.0,4151.0
2492,2017-05-13,15576.0,11337.0,,6197.0,8640.0,,,3044.0,1318.0
2493,2017-05-14,12245.0,10878.0,,1484.0,10425.0,,,2267.0,1582.0
2494,2017-05-15,16277.0,12390.0,,2875.0,16636.0,,,2446.0,2992.0
2495,2017-05-16,20530.0,16487.0,,4202.0,12973.0,,,2735.0,1900.0
2496,2017-05-17,22805.0,8729.0,,5115.0,6414.0,,,4791.0,2544.0
2497,2017-05-18,20627.0,6343.0,,4737.0,20237.0,,,4267.0,3045.0
2498,2017-05-19,17729.0,10381.0,,4487.0,12124.0,,,5842.0,5196.0
2499,2017-05-20,15796.0,9195.0,,11987.0,12018.0,,,8299.0,4436.0
2500,2017-05-21,14502.0,11434.0,,33476.0,5030.0,,,5094.0,3461.0
2501,2017-05-22,21786.0,24288.0,,39540.0,6913.0,,,8899.0,6008.0
2502,2017-05-23,24693.0,14124.0,,13824.0,29366.0,,,21092.0,9655.0
2503,2017-05-24,25205.0,15571.0,,33835.0,18013.0,,,18122.0,6911.0
2504,2017-05-25,25900.0,15487.0,,23438.0,15239.0,,,22270.0,6537.0
2505,2017-05-26,19993.0,17206.0,,14057.0,13407.0,,,9432.0,4260.0
2506,2017-05-27,16494.0,12010.0,,29836.0,26533.0,,,9167.0,4942.0
2507,2017-05-28,19514.0,10693.0,,30944.0,7758.0,,,7483.0,4189.0
2508,2017-05-29,17331.0,11633.0,,6760.0,4375.0,,,6613.0,4973.0
2509,2017-05-30,24826.0,12834.0,,6562.0,6063.0,,,7061.0,4966.0
2510,2017-05-31,23148.0,24343.0,,10048.0,32664.0,,,10796.0,6020.0
2511,2017-06-01,25031.0,18668.0,,8326.0,152523.0,,,8200.0,9349.0
2512,2017-06-02,26029.0,18622.0,,30717.0,39981.0,,,6862.0,6563.0
2513,2017-06-03,26472.0,19436.0,,31158.0,20896.0,,,8907.0,4347.0
2514,2017-06-04,32912.0,18283.0,,22090.0,11665.0,,,5309.0,3794.0
2515,2017-06-05,29158.0,22077.0,,11908.0,18398.0,,,6579.0,11960.0
2516,2017-06-06,24152.0,25988.0,,8282.0,13646.0,,,28678.0,16417.0
2517,2017-06-07,21655.0,22481.0,,11699.0,32056.0,,,118340.0,18949.0
2518,2017-06-08,21533.0,21150.0,,13273.0,28468.0,,,371229.0,25186.0
2519,2017-06-09,25863.0,19786.0,,12254.0,23235.0,,,7569.0,10318.0
2520,2017-06-10,27325.0,15709.0,,7792.0,20905.0,,,7629.0,12689.0
2521,2017-06-11,29877.0,17174.0,,7541.0,24562.0,,,11683.0,8454.0
2522,2017-06-12,30093.0,32847.0,,18175.0,22352.0,,,8975.0,7293.0
2523,2017-06-13,30971.0,29424.0,,23712.0,16847.0,,,9299.0,12634.0
2524,2017-06-14,30143.0,19839.0,,12698.0,23041.0,,,13299.0,16742.0
2525,2017-06-15,24914.0,25846.0,,8887.0,23793.0,,,11814.0,8502.0
2526,2017-06-16,31373.0,25663.0,,6502.0,24379.0,,,10717.0,10783.0
2527,2017-06-17,25734.0,15178.0,,5730.0,35901.0,,,9403.0,7340.0
2528,2017-06-18,27742.0,13992.0,,4254.0,30195.0,,,11514.0,9437.0
2529,2017-06-19,29453.0,13875.0,,3765.0,51499.0,,,12618.0,12790.0
2530,2017-06-20,30023.0,16951.0,,4695.0,64133.0,,,6996.0,10521.0
2531,2017-06-21,35391.0,8684.0,,4280.0,30146.0,,,10997.0,8800.0
2532,2017-06-22,32427.0,9612.0,,3159.0,98010.0,,,8129.0,5864.0
2533,2017-06-23,25030.0,12067.0,,2619.0,102681.0,,,7160.0,11991.0
2534,2017-06-24,26338.0,14477.0,,2749.0,25224.0,,,7261.0,7312.0
2535,2017-06-25,26535.0,5223.0,,4480.0,58177.0,,,8133.0,6724.0
2536,2017-06-26,36022.0,8712.0,,7463.0,45413.0,,,10640.0,12214.0
2537,2017-06-27,25784.0,11285.0,,5141.0,31141.0,,,14347.0,31463.0
2538,2017-06-28,25473.0,11128.0,,3659.0,26652.0,,,12443.0,26897.0
2539,2017-06-29,35095.0,12954.0,,3748.0,22958.0,,,11210.0,42416.0
2540,2017-06-30,32823.0,11510.0,,3384.0,20106.0,,,12574.0,35134.0
2541,2017-07-01,25549.0,10076.0,,3201.0,23329.0,,,10895.0,7995.0
2542,2017-07-02,22251.0,7597.0,,3924.0,23600.0,,,28531.0,28818.0
2543,2017-07-03,28153.0,22757.0,,3562.0,35736.0,,,13907.0,22821.0
2544,2017-07-04,23152.0,19767.0,,3056.0,46762.0,,,8757.0,13512.0
