,Time,BTC_Median_Transaction_Value_USD,ETH_Median_Transaction_Value_USD,XRP_Median_Transaction_Value_USD,DOGE_Median_Transaction_Value_USD,LTC_Median_Transaction_Value_USD,BCH_Median_Transaction_Value_USD,XMR_Median_Transaction_Value_USD,DASH_Median_Transaction_Value_USD,ZEC_Median_Transaction_Value_USD
1814,2015-07-05,157.536,,,0.688,316.361,,,12.303,
1815,2015-07-06,138.021,,,0.92,515.832,,,11.58,
1816,2015-07-07,134.29,,,1.164,346.956,,,12.831,
1817,2015-07-08,150.737,,,1.511,493.058,,,12.835,
1818,2015-07-09,95.974,,,1.111,704.943,,,15.29,
1819,2015-07-10,62.953,,,1.264,747.027,,,27.561,
1820,2015-07-11,46.596,,,0.583,271.112,,,30.057,
1821,2015-07-12,12.873,,,0.831,300.876,,,13.143,
1822,2015-07-13,40.582,,,1.077,282.562,,,10.678,
1823,2015-07-14,99.464,,,1.892,244.511,,,10.75,
1824,2015-07-15,91.77,,,1.398,345.673,,,15.882,
1825,2015-07-16,100.965,,,1.735,367.598,,,49.845,
1826,2015-07-17,67.196,,,1.759,328.252,,,16.164,
1827,2015-07-18,21.602,,,1.028,264.765,,,12.029,
1828,2015-07-19,18.328,,,0.608,70.802,,,20.204,
1829,2015-07-20,67.731,,,1.196,130.443,,,10.185,
1830,2015-07-21,54.738,,,1.351,185.396,,,20.991,
1831,2015-07-22,64.012,,,1.512,136.255,,,9.083,
1832,2015-07-23,105.1,,,1.359,74.872,,,9.275,
1833,2015-07-24,100.234,,,1.716,427.593,,,142.462,
1834,2015-07-25,63.596,,,1.235,405.281,,,13.649,
1835,2015-07-26,76.529,,,0.755,91.372,,,12.933,
1836,2015-07-27,99.471,,,0.968,110.102,,,33.688,
1837,2015-07-28,99.073,,,1.414,213.088,,,18.701,
1838,2015-07-29,110.169,,,2.038,207.759,,,18.951,
1839,2015-07-30,108.501,,,1.875,226.336,,,12.205,
1840,2015-07-31,95.867,,,1.924,202.271,,,10.554,
1841,2015-08-01,53.549,,,1.406,198.287,,,8.702,
1842,2015-08-02,48.114,,,1.166,144.349,,,13.891,
1843,2015-08-03,72.779,,,1.723,140.074,,,11.238,
1844,2015-08-04,129.195,,,1.694,210.49,,,31.835,
1845,2015-08-05,123.216,,,1.345,111.201,,,35.486,
1846,2015-08-06,81.601,,,1.613,161.294,,,17.854,
1847,2015-08-07,98.181,45.711,,2.539,203.62,,,25.554,
1848,2015-08-08,70.7,0.17,,2.28,115.915,,,11.572,
1849,2015-08-09,70.711,7.956,,1.531,145.927,,,11.075,
1850,2015-08-10,97.62,0.368,,1.791,97.369,,,10.526,
1851,2015-08-11,104.25,0.0393,,1.788,111.454,,,11.037,
1852,2015-08-12,97.851,7.874,,1.542,100.616,,,8.402,
1853,2015-08-13,78.0,11.37,,1.545,81.833,,,3.851,
1854,2015-08-14,80.466,20.381,,1.493,83.025,,,6.999,
1855,2015-08-15,62.346,17.961,,3.151,58.666,,,6.832,
1856,2015-08-16,80.013,9.872,,3.15,91.767,,,6.908,
1857,2015-08-17,108.44,10.289,,1.094,108.457,,,0.0844,
1858,2015-08-18,111.296,7.684,,1.406,141.066,,,7.942,
1859,2015-08-19,102.556,6.626,,1.292,224.779,,,7.296,
1860,2015-08-20,100.942,6.744,,1.392,140.635,,,7.463,
1861,2015-08-21,82.089,7.477,,1.065,107.587,,,8.845,
1862,2015-08-22,58.619,5.86,,0.879,63.637,,,6.145,
1863,2015-08-23,60.678,5.02,,0.674,84.222,,,10.287,
1864,2015-08-24,92.561,3.888,,1.255,290.131,,,9.044,
1865,2015-08-25,95.281,4.074,,0.698,474.708,,,7.732,
1866,2015-08-26,85.958,3.187,,0.699,92.668,,,6.19,
1867,2015-08-27,86.861,2.832,,1.198,100.959,,,7.059,
1868,2015-08-28,93.071,3.048,,1.026,148.668,,,8.159,
1869,2015-08-29,59.507,3.68,,0.64,66.263,,,7.08,
1870,2015-08-30,70.795,2.631,,0.257,51.747,,,6.808,
1871,2015-08-31,76.852,2.075,,0.682,51.383,,,10.468,
1872,2015-09-01,80.966,2.188,,0.718,32.595,,,27.056,
1873,2015-09-02,157.627,1.682,,0.441,104.902,,,7.187,
1874,2015-09-03,87.814,1.548,,1.569,96.407,,,7.192,
1875,2015-09-04,84.001,1.411,,0.852,51.987,,,23.895,
1876,2015-09-05,40.338,2.102,,0.445,25.808,,,9.299,
1877,2015-09-06,59.806,2.904,,0.528,30.408,,,6.033,
1878,2015-09-07,76.555,2.551,,2.162,58.114,,,13.946,
1879,2015-09-08,98.809,2.893,,1.552,85.635,,,13.157,
1880,2015-09-09,106.895,2.455,,0.477,146.099,,,7.219,
1881,2015-09-10,85.45,2.701,,0.758,173.902,,,10.611,
1882,2015-09-11,27.27,2.12,,0.561,87.579,,,6.939,
1883,2015-09-12,34.27,2.059,,0.881,71.118,,,8.019,
1884,2015-09-13,18.351,1.507,,0.257,27.795,,,8.726,
1885,2015-09-14,30.079,1.81,,0.712,84.838,,,11.763,
1886,2015-09-15,39.88,1.836,,0.582,91.878,,,16.481,
1887,2015-09-16,30.494,1.825,,0.718,68.556,,,14.373,
1888,2015-09-17,0.0917,2.243,,1.172,147.286,,,7.009,
1889,2015-09-18,35.358,1.733,,0.827,172.046,,,12.027,
1890,2015-09-19,59.52,1.614,,1.222,193.038,,,5.922,
1891,2015-09-20,61.996,1.452,,0.313,29.184,,,9.878,
1892,2015-09-21,82.014,1.312,,0.265,208.892,,,24.018,
1893,2015-09-22,100.984,1.031,,0.866,167.79,,,5.332,
1894,2015-09-23,99.52,1.083,,0.549,213.617,,,6.075,
1895,2015-09-24,110.16,1.693,,0.44,261.282,,,13.018,
1896,2015-09-25,106.67,1.571,,0.55,100.43,,,6.064,
1897,2015-09-26,74.749,1.274,,0.646,173.271,,,5.388,
1898,2015-09-27,76.111,1.287,,0.25,57.034,,,5.848,
1899,2015-09-28,118.082,1.311,,0.622,206.353,,,5.887,
1900,2015-09-29,125.514,1.241,,0.672,594.812,,,11.047,
1901,2015-09-30,109.67,1.441,,0.689,224.484,,,7.796,
1902,2015-10-01,127.828,1.395,,0.607,150.534,,,7.535,
1903,2015-10-02,112.467,1.247,,0.69,198.269,,,5.538,
1904,2015-10-03,78.666,1.213,,0.83,226.067,,,6.337,
1905,2015-10-04,80.727,0.82,,0.277,70.611,,,6.583,
1906,2015-10-05,102.943,1.244,,0.537,231.58,,,8.642,
1907,2015-10-06,123.107,0.936,,0.565,308.919,,,7.737,
1908,2015-10-07,110.704,0.864,,0.493,234.845,,,7.047,
1909,2015-10-08,101.672,0.907,,1.047,214.286,,,7.846,
1910,2015-10-09,98.981,1.045,,0.816,183.531,,,6.777,
1911,2015-10-10,61.227,0.933,,0.386,68.676,,,4.9,
1912,2015-10-11,82.801,0.902,,0.291,209.509,,,6.729,
1913,2015-10-12,110.788,1.224,,0.447,157.084,,,6.748,
1914,2015-10-13,92.739,1.182,,0.439,317.871,,,5.756,
1915,2015-10-14,109.421,0.941,,0.73,108.58,,,8.712,
1916,2015-10-15,126.479,0.849,,0.817,315.484,,,6.731,
1917,2015-10-16,118.993,0.745,,0.689,461.54,,,5.788,
1918,2015-10-17,86.587,0.843,,0.896,203.563,,,11.774,
1919,2015-10-18,80.996,0.779,,0.46,632.451,,,5.878,
1920,2015-10-19,120.157,0.712,,1.551,445.775,,,5.83,
1921,2015-10-20,109.959,0.987,,1.133,697.917,,,5.94,
1922,2015-10-21,107.948,0.899,,1.519,42.538,,,5.735,
1923,2015-10-22,123.089,0.926,,1.152,775.834,,,7.741,
1924,2015-10-23,93.728,1.104,,1.256,313.785,,,7.686,
1925,2015-10-24,66.411,1.101,,1.757,74.764,,,6.489,
1926,2015-10-25,91.195,1.352,,0.795,301.467,,,5.602,
1927,2015-10-26,117.283,1.453,,1.089,162.815,,,4.433,
1928,2015-10-27,119.085,2.21,,0.953,50.916,,,10.259,
1929,2015-10-28,115.107,1.598,,0.622,380.7,,,10.505,
1930,2015-10-29,110.48,2.159,,1.293,876.68,,,5.518,
1931,2015-10-30,132.333,2.299,,1.107,1128.0,,,6.177,
1932,2015-10-31,89.62,1.949,,1.017,625.714,,,5.863,
1933,2015-11-01,116.382,2.25,,0.461,289.605,,,9.274,
1934,2015-11-02,120.05,2.967,,1.093,186.832,,,4.899,
1935,2015-11-03,159.407,2.282,,1.458,207.931,,,12.354,
1936,2015-11-04,204.537,2.565,,1.941,157.802,,,13.703,
1937,2015-11-05,164.033,1.934,,2.007,311.125,,,10.593,
1938,2015-11-06,133.084,1.129,,1.051,53.852,,,9.758,
1939,2015-11-07,86.653,0.0891,,1.238,57.084,,,7.752,
1940,2015-11-08,96.225,0.183,,0.519,41.902,,,5.393,
1941,2015-11-09,110.696,2.101,,0.33,42.835,,,5.46,
1942,2015-11-10,122.202,1.664,,4.063,316.222,,,8.006,
1943,2015-11-11,123.168,0.9,,2.949,100.883,,,6.649,
1944,2015-11-12,133.822,1.04,,4.104,69.389,,,6.219,
1945,2015-11-13,126.871,1.556,,2.324,49.757,,,4.092,
1946,2015-11-14,96.933,1.897,,1.324,35.153,,,5.967,
1947,2015-11-15,107.244,1.985,,0.644,45.942,,,4.822,
1948,2015-11-16,130.201,1.987,,3.072,55.929,,,4.742,
1949,2015-11-17,114.316,2.127,,3.1,83.719,,,4.4,
1950,2015-11-18,113.063,2.036,,1.519,29.471,,,4.216,
1951,2015-11-19,105.242,1.29,,1.486,43.465,,,4.768,
1952,2015-11-20,98.598,1.85,,0.945,81.635,,,4.264,
1953,2015-11-21,79.782,2.007,,0.966,42.372,,,4.06,
1954,2015-11-22,82.6,1.757,,0.344,39.753,,,4.588,
1955,2015-11-23,115.197,1.582,,2.657,304.345,,,4.406,
1956,2015-11-24,108.621,1.964,,2.937,106.322,,,3.457,
1957,2015-11-25,128.921,1.757,,2.973,147.836,,,3.771,
1958,2015-11-26,147.459,1.732,,2.16,69.184,,,4.691,
1959,2015-11-27,147.944,1.703,,2.95,105.499,,,4.67,
1960,2015-11-28,75.422,2.142,,2.76,31.056,,,6.634,
1961,2015-11-29,97.621,1.822,,0.657,94.236,,,4.428,
1962,2015-11-30,150.74,1.043,,1.889,226.314,,,4.555,
1963,2015-12-01,146.016,1.827,,2.709,297.802,,,2.914,
1964,2015-12-02,146.944,1.717,,1.112,687.441,,,3.475,
1965,2015-12-03,115.963,1.774,,1.643,1205.0,,,4.615,
1966,2015-12-04,117.923,1.611,,1.301,1546.0,,,4.715,
1967,2015-12-05,129.801,1.641,,0.64,429.61,,,3.141,
1968,2015-12-06,190.581,1.187,,0.918,349.611,,,4.76,
1969,2015-12-07,198.276,1.74,,0.668,42.922,,,3.537,
1970,2015-12-08,177.696,1.631,,1.508,422.995,,,3.94,
1971,2015-12-09,251.091,1.684,,1.576,238.894,,,4.518,
1972,2015-12-10,269.242,1.493,,1.518,913.956,,,3.478,
1973,2015-12-11,268.653,1.392,,1.688,652.806,,,4.94,
1974,2015-12-12,190.416,1.342,,1.991,310.119,,,4.084,
1975,2015-12-13,254.9,1.803,,1.618,1137.0,,,3.649,
1976,2015-12-14,219.558,,,2.039,184.358,,,5.8,
1977,2015-12-15,209.696,,,2.697,346.719,,,6.838,
1978,2015-12-16,213.286,1.021,,2.699,27.686,,,3.472,
1979,2015-12-17,232.901,1.395,,2.523,37.192,,,4.711,
1980,2015-12-18,245.411,1.24,,2.678,44.805,,,4.313,
1981,2015-12-19,151.534,1.28,,1.998,16.883,,,4.318,
1982,2015-12-20,222.668,0.969,,1.553,16.127,,,5.352,
1983,2015-12-21,249.933,0.558,,1.824,220.079,,,6.915,
1984,2015-12-22,244.393,,,1.767,28.852,,,5.224,
1985,2015-12-23,258.198,,,1.805,180.498,,,5.276,
1986,2015-12-24,291.35,0.195,,2.337,72.491,,,10.166,
1987,2015-12-25,308.912,1.028,,1.447,24.084,,,6.984,
1988,2015-12-26,109.723,0.906,,1.25,34.808,,,8.378,
1989,2015-12-27,85.938,,,0.483,10.394,,,5.678,
1990,2015-12-28,124.794,0.861,,0.372,25.306,,,10.569,
1991,2015-12-29,123.618,0.881,,2.7,28.361,,,6.521,
1992,2015-12-30,107.503,,,4.964,31.371,,,12.928,
1993,2015-12-31,104.33,1.26,,3.576,41.303,,,7.721,
1994,2016-01-01,99.324,1.548,,1.874,35.825,,,7.05,
1995,2016-01-02,74.207,1.348,,1.929,14.109,,,6.9,
1996,2016-01-03,91.521,1.32,,1.512,9.627,,,7.714,
1997,2016-01-04,93.149,1.238,,1.918,16.438,,,4.558,
1998,2016-01-05,110.589,,,1.863,21.87,,,5.958,
1999,2016-01-06,114.298,,,1.731,13.8,,,6.219,
2000,2016-01-07,118.683,,,1.452,94.009,,,6.906,
2001,2016-01-08,114.43,1.089,,2.257,56.708,,,6.762,
2002,2016-01-09,74.476,1.097,,2.352,250.236,,,6.493,
2003,2016-01-10,85.17,1.28,,1.388,139.292,,,10.823,
2004,2016-01-11,108.896,1.222,,1.358,17.304,,,5.072,
2005,2016-01-12,108.444,1.504,,1.418,25.497,,,7.654,
2006,2016-01-13,121.374,,,1.16,50.189,,,8.596,
2007,2016-01-14,120.637,1.264,,0.818,28.551,,,11.383,
2008,2016-01-15,116.102,1.726,,0.663,80.21,,,12.147,
2009,2016-01-16,75.922,1.603,,0.749,30.945,,,15.276,
2010,2016-01-17,77.99,1.607,,0.296,24.482,,,13.561,
2011,2016-01-18,91.385,1.517,,0.482,19.024,,,15.203,
2012,2016-01-19,120.745,0.724,,0.602,21.019,,,13.763,
2013,2016-01-20,105.614,2.3,,0.461,16.387,,,14.007,
2014,2016-01-21,122.14,2.096,,0.837,33.893,,,15.39,
2015,2016-01-22,122.007,1.566,,1.041,47.823,,,16.629,
2016,2016-01-23,120.367,2.43,,1.02,21.954,,,15.089,
2017,2016-01-24,163.556,2.787,,0.966,31.892,,,13.568,
2018,2016-01-25,111.21,2.306,,0.871,28.542,,,12.236,
2019,2016-01-26,157.879,2.743,,2.714,44.79,,,12.408,
2020,2016-01-27,153.774,0.789,,4.517,47.887,,,12.624,
2021,2016-01-28,110.332,2.485,,3.22,44.83,,,12.03,
2022,2016-01-29,120.316,2.617,,2.695,44.819,,,12.174,
2023,2016-01-30,141.865,2.862,,2.394,22.328,,,11.995,
2024,2016-01-31,132.166,2.825,,1.959,28.079,,,11.196,
2025,2016-02-01,155.405,2.481,,1.707,25.118,,,11.152,
2026,2016-02-02,114.539,2.417,,1.713,26.82,,,11.027,
2027,2016-02-03,98.022,2.857,,1.265,17.474,,,10.703,
2028,2016-02-04,147.05,2.824,,1.131,30.626,,,10.874,
2029,2016-02-05,138.438,2.727,,1.448,25.072,,,10.798,
2030,2016-02-06,148.611,,,1.923,24.839,,,10.403,
2031,2016-02-07,138.86,3.137,,0.657,18.567,,,10.217,
2032,2016-02-08,181.746,3.702,,0.662,24.671,,,9.941,
2033,2016-02-09,205.305,4.171,,1.026,23.543,,,9.505,
2034,2016-02-10,206.339,5.933,,0.839,23.03,,,8.921,
2035,2016-02-11,149.286,5.424,,0.897,26.559,,,8.254,
2036,2016-02-12,140.145,7.511,,0.572,12.9,,,8.135,
2037,2016-02-13,143.206,5.632,,1.157,15.681,,,7.99,
2038,2016-02-14,154.082,5.7,,0.568,20.473,,,8.049,
2039,2016-02-15,196.379,6.162,,0.476,26.952,,,7.762,
2040,2016-02-16,200.731,5.478,,3.808,18.333,,,7.5,
2041,2016-02-17,176.735,4.321,,1.098,30.685,,,7.091,
2042,2016-02-18,176.76,4.594,,1.504,39.518,,,6.724,
2043,2016-02-19,186.092,4.937,,1.346,32.296,,,7.212,
2044,2016-02-20,202.225,5.004,,2.908,88.848,,,6.951,
2045,2016-02-21,219.441,5.185,,0.633,85.237,,,6.4,
2046,2016-02-22,204.59,5.735,,0.602,49.227,,,7.945,
2047,2016-02-23,181.651,6.424,,0.824,96.732,,,7.682,
2048,2016-02-24,168.434,6.402,,1.084,75.781,,,7.666,
2049,2016-02-25,165.218,6.935,,0.766,56.504,,,6.824,
2050,2016-02-26,173.562,6.329,,1.289,50.709,,,9.841,
2051,2016-02-27,107.454,6.839,,0.586,38.971,,,7.728,
2052,2016-02-28,256.579,7.431,,0.367,68.797,,,7.499,
2053,2016-02-29,329.906,7.29,,0.722,35.97,,,7.642,
2054,2016-03-01,284.384,7.82,,0.995,41.468,,,7.709,
2055,2016-03-02,284.898,8.957,,0.842,37.696,,,6.298,
2056,2016-03-03,207.207,10.375,,1.115,81.442,,,7.866,
2057,2016-03-04,185.649,10.143,,2.408,201.541,,,20.973,
2058,2016-03-05,419.867,13.827,,2.213,43.152,,,21.927,
2059,2016-03-06,126.118,11.914,,0.438,42.831,,,14.095,
2060,2016-03-07,137.622,11.423,,0.974,86.245,,,8.65,
2061,2016-03-08,134.193,10.439,,1.522,131.885,,,8.716,
2062,2016-03-09,125.536,11.334,,1.393,225.291,,,8.22,
2063,2016-03-10,112.258,14.029,,1.167,38.37,,,11.276,
2064,2016-03-11,115.3,11.562,,1.091,29.593,,,10.239,
2065,2016-03-12,106.473,14.599,,1.515,265.455,,,10.038,
2066,2016-03-13,99.511,15.336,,0.446,35.03,,,16.592,
2067,2016-03-14,122.993,15.095,,0.575,32.886,,,10.938,
2068,2016-03-15,124.686,13.784,,1.374,69.215,,,10.667,
2069,2016-03-16,198.875,14.504,,1.678,82.178,,,25.719,
2070,2016-03-17,152.866,12.562,,1.398,43.794,,,14.105,
2071,2016-03-18,127.145,11.125,,1.761,99.8,,,11.337,
2072,2016-03-19,103.256,10.689,,1.924,28.767,,,11.447,
2073,2016-03-20,102.527,10.505,,0.434,34.301,,,11.522,
2074,2016-03-21,119.573,11.4,,0.737,69.914,,,12.27,
2075,2016-03-22,105.838,11.942,,0.49,40.71,,,24.53,
2076,2016-03-23,111.536,12.251,,1.061,85.61,,,25.046,
2077,2016-03-24,125.047,11.45,,0.687,23.298,,,25.459,
2078,2016-03-25,114.183,10.675,,0.733,66.209,,,27.509,
2079,2016-03-26,98.45,10.822,,0.48,41.025,,,26.797,
2080,2016-03-27,99.331,11.187,,0.44,49.42,,,26.145,
2081,2016-03-28,121.983,11.47,,0.78,151.408,,,25.935,
2082,2016-03-29,125.342,11.919,,2.0,34.917,,,24.563,
2083,2016-03-30,123.555,12.141,,2.482,30.493,,,23.761,
2084,2016-03-31,124.453,12.138,,1.856,41.707,,,22.868,
2085,2016-04-01,123.434,11.86,,0.577,19.15,,,22.415,
2086,2016-04-02,110.222,11.818,,0.231,12.745,,,22.412,
2087,2016-04-03,104.453,11.885,,0.203,53.968,,,21.533,
2088,2016-04-04,123.973,11.526,,0.267,46.167,,,20.879,
2089,2016-04-05,121.912,10.716,,0.432,45.255,,,20.885,
2090,2016-04-06,129.969,10.882,,0.412,73.626,,,20.002,
2091,2016-04-07,126.065,10.601,,0.585,61.842,,,19.114,
2092,2016-04-08,132.915,9.993,,1.041,66.699,,,18.255,
2093,2016-04-09,99.467,9.851,,0.97,24.611,,,17.402,
2094,2016-04-10,101.692,8.875,,0.707,44.342,,,15.895,
2095,2016-04-11,128.625,8.693,,1.079,33.699,,,14.953,
2096,2016-04-12,129.996,7.966,,1.358,81.219,,,14.082,
2097,2016-04-13,136.326,7.797,,1.541,68.24,,,13.486,
2098,2016-04-14,131.661,8.467,,2.207,62.779,,,12.787,
2099,2016-04-15,146.428,8.363,,1.582,84.492,,,11.676,
2100,2016-04-16,107.392,8.464,,1.286,127.519,,,11.058,
2101,2016-04-17,113.723,7.771,,0.716,24.04,,,10.908,
2102,2016-04-18,128.269,9.226,,0.474,53.079,,,10.171,
2103,2016-04-19,133.018,9.178,,1.676,81.156,,,9.748,
2104,2016-04-20,134.059,8.731,,2.05,171.749,,,9.394,
2105,2016-04-21,133.213,8.47,,0.762,107.656,,,8.765,
2106,2016-04-22,137.192,8.165,,1.572,273.101,,,8.076,
2107,2016-04-23,103.667,8.156,,0.82,16.164,,,7.657,
2108,2016-04-24,97.899,8.272,,0.514,105.257,,,12.524,
2109,2016-04-25,127.01,7.885,,0.807,319.421,,,22.325,
2110,2016-04-26,126.838,7.455,,1.108,263.56,,,18.046,
2111,2016-04-27,119.287,7.753,,1.665,233.148,,,16.552,
2112,2016-04-28,111.561,7.542,,1.016,379.542,,,17.517,
2113,2016-04-29,100.948,7.533,,1.261,341.308,,,15.03,
2114,2016-04-30,94.884,8.278,,1.344,337.484,,,16.387,
2115,2016-05-01,83.691,8.798,,0.408,92.657,,,15.297,
2116,2016-05-02,126.299,9.714,,0.982,332.792,,,14.373,
2117,2016-05-03,133.861,9.797,,1.707,298.807,,,15.829,
2118,2016-05-04,140.974,9.627,,2.353,168.001,,,13.774,
2119,2016-05-05,129.022,9.62,,0.856,156.401,,,13.188,
2120,2016-05-06,126.861,9.691,,2.235,320.754,,,13.042,
2121,2016-05-07,120.602,9.462,,0.981,403.365,,,12.941,
2122,2016-05-08,114.291,9.344,,1.498,374.156,,,12.945,
2123,2016-05-09,130.831,9.489,,0.446,417.234,,,12.815,
2124,2016-05-10,137.421,9.413,,0.677,401.22,,,10.529,
2125,2016-05-11,139.332,9.728,,0.598,348.515,,,13.229,
2126,2016-05-12,148.858,10.206,,1.085,345.055,,,19.786,
2127,2016-05-13,153.7,10.869,,1.409,198.725,,,13.269,
2128,2016-05-14,116.051,10.409,,1.164,167.593,,,14.599,
2129,2016-05-15,133.195,10.162,,1.275,338.933,,,14.046,
2130,2016-05-16,167.541,10.59,,0.484,264.793,,,14.444,
2131,2016-05-17,155.718,11.887,,2.304,359.547,,,15.223,
2132,2016-05-18,135.844,13.139,,1.357,298.222,,,16.353,
2133,2016-05-19,140.816,14.002,,2.104,329.998,,,29.283,
2134,2016-05-20,132.37,14.488,,2.235,319.734,,,31.411,
2135,2016-05-21,113.54,13.619,,1.28,160.63,,,35.838,
2136,2016-05-22,107.369,14.102,,0.754,283.696,,,15.897,
2137,2016-05-23,130.167,14.323,,1.201,155.333,,,16.3,
2138,2016-05-24,118.229,13.224,,4.287,344.265,,,20.112,
2139,2016-05-25,118.198,12.415,,2.597,416.398,,,18.541,
2140,2016-05-26,139.342,6.539,,3.193,366.011,,,15.615,
2141,2016-05-27,150.604,11.466,,2.478,369.611,,,19.536,
2142,2016-05-28,138.155,1.088,,2.233,411.07,,,22.952,
2143,2016-05-29,139.838,7.086,,1.42,474.328,,,22.199,
2144,2016-05-30,126.556,12.442,,2.282,230.291,,,16.473,
2145,2016-05-31,151.827,13.187,,2.217,140.932,,,22.973,
2146,2016-06-01,121.691,13.884,,2.862,138.143,,,20.892,
2147,2016-06-02,116.842,13.832,,2.87,152.621,,,18.508,
2148,2016-06-03,130.044,13.66,,4.406,49.261,,,31.33,
2149,2016-06-04,126.434,9.642,,3.222,102.91,,,24.691,
2150,2016-06-05,129.065,13.731,,1.626,163.006,,,20.671,
2151,2016-06-06,148.047,13.845,,2.363,130.87,,,16.215,
2152,2016-06-07,147.721,7.2,,3.187,281.545,,,20.882,
2153,2016-06-08,148.887,14.462,,4.577,169.379,,,15.272,
2154,2016-06-09,160.8,14.377,,4.063,117.947,,,15.123,
2155,2016-06-10,171.654,13.285,,2.839,196.562,,,17.47,
2156,2016-06-11,157.753,13.842,,3.6,275.649,,,29.899,
2157,2016-06-12,157.646,11.301,,3.266,655.264,,,31.029,
2158,2016-06-13,184.923,16.594,,5.561,250.504,,,39.361,
2159,2016-06-14,171.5,16.92,,9.106,412.672,,,26.541,
2160,2016-06-15,169.974,18.318,,3.826,122.207,,,33.911,
2161,2016-06-16,209.84,19.523,,6.346,467.914,,,85.493,
2162,2016-06-17,193.031,5.215,,9.082,354.894,,,26.931,
2163,2016-06-18,159.051,7.916,,4.983,223.654,,,30.224,
2164,2016-06-19,150.866,9.709,,3.484,339.23,,,23.968,
2165,2016-06-20,192.185,8.304,,3.393,169.784,,,18.03,
2166,2016-06-21,208.464,11.957,,5.187,331.042,,,25.61,
2167,2016-06-22,233.783,14.186,,6.38,573.527,,,21.8,
2168,2016-06-23,184.295,13.009,,6.659,653.572,,,14.662,
2169,2016-06-24,216.648,7.111,,5.937,504.666,,,19.802,
2170,2016-06-25,165.975,14.171,,5.935,400.386,,,18.021,
2171,2016-06-26,140.997,7.945,,2.898,415.858,,,41.421,
2172,2016-06-27,162.682,13.856,,5.343,206.574,,,13.684,
2173,2016-06-28,161.826,13.095,,4.908,178.286,,,13.505,
2174,2016-06-29,183.789,3.932,,8.155,95.886,,,13.692,
2175,2016-06-30,195.127,1.244,,4.473,104.102,,,13.962,
2176,2016-07-01,185.15,12.126,,6.241,207.549,,,14.117,
2177,2016-07-02,186.925,11.995,,2.613,433.931,,,15.241,
2178,2016-07-03,152.129,11.858,,2.589,543.242,,,14.692,
2179,2016-07-04,200.473,11.532,,3.401,584.491,,,14.254,
2180,2016-07-05,181.323,10.462,,3.637,306.517,,,14.478,
2181,2016-07-06,170.971,10.581,,4.214,250.695,,,12.774,
2182,2016-07-07,178.018,10.047,,6.04,599.527,,,13.426,
2183,2016-07-08,184.772,8.186,,5.806,330.364,,,12.811,
2184,2016-07-09,140.04,10.819,,3.076,340.639,,,10.833,
2185,2016-07-10,128.633,10.854,,2.482,246.109,,,9.8,
2186,2016-07-11,201.352,10.561,,4.094,198.086,,,13.448,
2187,2016-07-12,163.146,9.986,,2.896,319.739,,,12.01,
2188,2016-07-13,196.125,10.451,,2.244,143.832,,,13.146,
2189,2016-07-14,188.938,6.678,,2.596,223.601,,,9.776,
2190,2016-07-15,216.696,11.889,,4.499,36.388,,,12.57,
2191,2016-07-16,165.414,7.066,,1.208,45.879,,,10.976,
2192,2016-07-17,157.608,11.295,,3.92,163.116,,,12.279,
2193,2016-07-18,227.995,11.326,,5.135,176.358,,,15.776,
2194,2016-07-19,238.024,11.636,,10.372,206.788,,,16.274,
2195,2016-07-20,210.515,2.708,,9.315,140.496,,,16.153,
2196,2016-07-21,234.571,9.753,,3.262,90.383,,,16.437,
2197,2016-07-22,247.283,13.462,,1.196,264.195,,,17.938,
2198,2016-07-23,207.8,13.559,,0.929,192.422,,,17.974,
2199,2016-07-24,196.826,13.547,,0.826,410.353,,,17.925,
2200,2016-07-25,207.107,13.378,,1.775,231.813,,,17.586,
2201,2016-07-26,229.058,13.045,,1.853,99.576,,,17.413,
2202,2016-07-27,239.752,12.551,,1.683,326.572,,,17.563,
2203,2016-07-28,231.0,12.733,,1.311,213.819,,,17.874,
2204,2016-07-29,261.94,10.944,,1.186,352.685,,,18.152,
2205,2016-07-30,237.837,11.48,,2.327,203.495,,,17.857,
2206,2016-07-31,210.89,12.15,,2.096,375.785,,,17.685,
2207,2016-08-01,209.399,11.575,,3.601,527.965,,,19.723,
2208,2016-08-02,270.347,10.357,,1.188,502.387,,,18.726,
2209,2016-08-03,217.449,3.944,,1.428,179.058,,,14.788,
2210,2016-08-04,209.275,10.722,,2.164,298.671,,,8.731,
2211,2016-08-05,186.638,10.934,,1.994,220.954,,,11.465,
2212,2016-08-06,178.387,10.699,,1.832,130.699,,,16.277,
2213,2016-08-07,207.689,10.897,,1.641,371.092,,,12.507,
2214,2016-08-08,182.989,10.952,,0.618,90.382,,,11.928,
2215,2016-08-09,205.026,11.66,,1.281,92.519,,,13.466,
2216,2016-08-10,175.258,10.932,,0.953,134.973,,,17.617,
2217,2016-08-11,177.694,9.494,,0.502,108.708,,,20.497,
2218,2016-08-12,215.464,7.02,,0.638,153.794,,,13.206,
2219,2016-08-13,210.047,7.518,,0.409,141.315,,,15.261,
2220,2016-08-14,196.67,11.449,,1.391,92.375,,,20.808,
2221,2016-08-15,212.707,9.57,,0.324,114.037,,,11.768,
2222,2016-08-16,200.447,4.601,,0.312,89.668,,,23.873,
2223,2016-08-17,177.838,5.529,,0.623,122.696,,,24.234,
