,Time,BTC_Average_Hash_Rate_Hashes_Per_Second,ETH_Average_Hash_Rate_Hashes_Per_Second,XRP_Average_Hash_Rate_Hashes_Per_Second,DOGE_Average_Hash_Rate_Hashes_Per_Second,LTC_Average_Hash_Rate_Hashes_Per_Second,BCH_Average_Hash_Rate_Hashes_Per_Second,XMR_Average_Hash_Rate_Hashes_Per_Second,DASH_Average_Hash_Rate_Hashes_Per_Second,ZEC_Average_Hash_Rate_Hashes_Per_Second
5375,2023-09-22,3.8937843457708e+20,,,814089405628370.0,803562960536220.0,2.9551163646249073e+18,2245852148.0,2382842521363591.0,8567758402.0
5376,2023-09-23,4.0384053802743e+20,,,851400792422980.0,817070345341550.0,3.080786899485262e+18,2393030630.0,2506114583054839.0,8426362982.0
5377,2023-09-24,4.4997550627198e+20,,,813083814160620.0,875480554748522.0,3.2028216754504934e+18,2577953966.0,2442455077356500.0,7796918185.0
5378,2023-09-25,3.9809591247526e+20,,,791499620996290.0,787840230296690.0,3.3205253854295316e+18,2652571898.0,2230119085850800.0,7962016933.0
5379,2023-09-26,4.1112229056791e+20,,,839292249922620.0,843848727058090.0,3.454197428402107e+18,2449742087.0,2603010528521400.0,8290241881.0
5380,2023-09-27,4.1736241696928e+20,,,790654001385204.0,837396013181160.0,3.788772881248309e+18,2636056921.0,2441717728025000.0,7804686962.0
5381,2023-09-28,4.3413007624544e+20,,,824567846906016.0,814495276787430.0,4.0818172255127245e+18,2625331193.0,2375226349835400.0,8123067729.0
5382,2023-09-29,4.0599319747726e+20,,,811931185500170.0,800903977455250.0,3.288943590929456e+18,2539237548.0,2482707116767200.0,8219739038.0
5383,2023-09-30,4.1356460622788e+20,,,821877086103130.0,863311762479560.0,3.5531443752664663e+18,2688104760.0,2393396299412600.0,8312383602.0
5384,2023-10-01,3.9392274333139e+20,,,801327179392510.0,796494575243370.0,3.6645578470626284e+18,2764736496.0,2466176720062843.0,8684497436.0
5385,2023-10-02,4.2488138474241e+20,,,755582366429300.0,792284023509210.0,3.4734668556592614e+18,2912589758.0,2424685928169225.0,8400992637.0
5386,2023-10-03,4.6001000504555e+20,,,797335071720190.0,789398041526020.0,3.524690331408504e+18,2790855400.0,2554762750360600.0,8339498151.0
5387,2023-10-04,4.2338629198928e+20,,,830183800964360.0,786759182144820.0,2.9505327106582574e+18,2748923277.0,2656369981666500.0,8175597907.0
5388,2023-10-05,3.8230625943091e+20,,,800809030019600.0,765683409385150.0,3.286073204693662e+18,2861246143.0,2550172181441053.0,8128686432.0
5389,2023-10-06,4.3826461915138e+20,,,782830364636021.0,843853214985940.0,3.357978617766375e+18,2990277888.0,2701995580757737.0,8465140571.0
5390,2023-10-07,4.64568030595e+20,,,842197863774640.0,804101984723360.0,3.379078749449151e+18,2763150594.0,2431047228490000.0,8459179433.0
5391,2023-10-08,4.5929084015525e+20,,,818503404471610.0,837214837366650.0,3.2450002547330857e+18,2859071612.0,2517697024679100.0,8941128245.0
5392,2023-10-09,4.1641516245522e+20,,,773762233985400.0,771131568794290.0,3.0167577761683395e+18,3015392497.0,2612385675343443.0,8639066255.0
5393,2023-10-10,4.7373819155134e+20,,,840539393515610.0,773855150339860.0,3.17390623426438e+18,2857973119.0,2554489337128233.0,8746173081.0
5394,2023-10-11,4.8155374582706e+20,,,828496284098490.0,817990081932200.0,3.078957536523968e+18,3180542376.0,2476753601714390.0,8923990981.0
5395,2023-10-12,4.3782526464057e+20,,,811098518645170.0,813197362170627.0,3.333147126194402e+18,3139311704.0,2620870767097437.0,8847308552.0
5396,2023-10-13,4.294217487857e+20,,,823595682079390.0,816147146004480.0,3.1711693559915704e+18,3069896234.0,2540829008834777.0,8433348189.0
5397,2023-10-14,4.0894347896511e+20,,,876198220513520.0,866727100935720.0,3.442431592829896e+18,3176968264.0,2466524322096978.0,8683406481.0
5398,2023-10-15,4.6692601435061e+20,,,843850743320330.0,907871467619510.0,3.288850633091189e+18,3054035365.0,2296737383857580.0,8830473693.0
5399,2023-10-16,4.335488053427e+20,,,832504456770470.0,834220326744213.0,3.7394385311118054e+18,3251855082.0,2616194273558600.0,8935659124.0
5400,2023-10-17,4.6857473488682e+20,,,806967171821780.0,802973661203700.0,3.7218051482148127e+18,3110594826.0,2349655695595769.0,9072492630.0
5401,2023-10-18,4.4382074154703e+20,,,823173828780710.0,799992182463360.0,3.5359991838095923e+18,2897591146.0,2410163542351751.0,8219954183.0
5402,2023-10-19,4.6996136711976e+20,,,784821292877592.0,827156534976373.0,3.48852568225457e+18,2559885926.0,2351860800958267.0,8714982392.0
5403,2023-10-20,3.9872558265203e+20,,,768019380281640.0,796075935959360.0,3.5815698434666353e+18,2541382632.0,2253221991933300.0,8870326195.0
5404,2023-10-21,4.2934454800289e+20,,,823221816077830.0,813320889425290.0,3.490522921536391e+18,2635538036.0,2252981191709100.0,8517287810.0
5405,2023-10-22,4.6378196991699e+20,,,815479738878990.0,782092747416450.0,3.5784616569526953e+18,2624803027.0,2295904910435368.0,8744391749.0
5406,2023-10-23,4.7133343623661e+20,,,861210945135730.0,840801253246740.0,3.3339269177779005e+18,2873589299.0,2421971953228900.0,8277944081.0
5407,2023-10-24,4.3558644931357e+20,,,801305014825500.0,796002712113250.0,2.709976934802999e+18,2619883005.0,2612301568218689.0,8559951074.0
5408,2023-10-25,4.2309722769203e+20,,,834055450685560.0,835080559580280.0,3.004651954901593e+18,2403632716.0,2616018312878184.0,8719276592.0
5409,2023-10-26,4.4209176901456e+20,,,803609997653720.0,805324251581750.0,3.0945091862253204e+18,2330025945.0,2625168942285910.0,8750012054.0
5410,2023-10-27,4.3009935694385e+20,,,857643982192120.0,841256411671510.0,3.0075298201048197e+18,2460031045.0,2857783273701043.0,8389107710.0
5411,2023-10-28,5.119179926559e+20,,,851068065343810.0,874287671624840.0,3.033518753098748e+18,2624652864.0,2750432608383161.0,8440382555.0
5412,2023-10-29,4.4624080843299e+20,,,809914212151830.0,834960590879120.0,3.1062330308794245e+18,2320404952.0,2688032800164800.0,8452912877.0
5413,2023-10-30,4.5197836638983e+20,,,797322212332030.0,786271800600550.0,3.1981335748078787e+18,2434830296.0,2517472210505000.0,8995900442.0
5414,2023-10-31,4.9221574225668e+20,,,763035918552310.0,776510484242780.0,3.2948715992099333e+18,2418958207.0,2413847955489100.0,8505194346.0
5415,2023-11-01,4.7720251218789e+20,,,808095205954290.0,744111934568260.0,2.9210156986482954e+18,2386498215.0,2566323398082239.0,8772394205.0
5416,2023-11-02,4.2920562225017e+20,,,883823489820050.0,815553374513280.0,2.8306748031048044e+18,2628221538.0,2610478491341884.0,8993016805.0
5417,2023-11-03,4.5533214128049e+20,,,818402883542347.0,839278665161240.0,2.923460697620694e+18,2518571810.0,2448270771026500.0,8167532013.0
5418,2023-11-04,4.6991678814634e+20,,,803956216676700.0,800970557654470.0,2.766904358315368e+18,2577362565.0,2343760988575568.0,8836177289.0
5419,2023-11-05,5.2671912666932e+20,,,822253889861050.0,888166046802580.0,2.8013310320193966e+18,2519642669.0,2531960137340386.0,8663433668.0
5420,2023-11-06,4.3110721749287e+20,,,835252342091041.0,838811645799920.0,2.866353859381497e+18,2617997842.0,2429560104214800.0,8800867218.0
5421,2023-11-07,4.2204633874364e+20,,,819950407693890.0,840419044553800.0,3.044971224119272e+18,2445079634.0,2475962882438598.0,8767440558.0
5422,2023-11-08,4.4961393910131e+20,,,845349058278730.0,866742771701500.0,2.5968774423166833e+18,2491689685.0,2352155573619600.0,8555313809.0
5423,2023-11-09,4.2375776301239e+20,,,808116711046100.0,811893297935030.0,2.186470998228359e+18,2329489664.0,2434909291813952.0,8634060763.0
5424,2023-11-10,4.7640561353201e+20,,,816593854850470.0,771889635183350.0,2.731301917800217e+18,2376758157.0,2301081231406500.0,8553149483.0
5425,2023-11-11,4.8735185422896e+20,,,829362506592870.0,821945680602510.0,2.7558781011368253e+18,2609458433.0,2602927614043700.0,8163818794.0
5426,2023-11-12,4.8187645733333e+20,,,789997147257520.0,783437313166520.0,2.6738162855436964e+18,2515300595.0,2370409800535342.0,8167930549.0
5427,2023-11-13,4.7382493809751e+20,,,827424100217390.0,829457291847520.0,2.8440210145917993e+18,2371148200.0,2486476522326743.0,8017890481.0
5428,2023-11-14,4.2275118023847e+20,,,824340845682820.0,844971372213400.0,2.92680898155055e+18,2275342947.0,2363720136063213.0,8266315414.0
5429,2023-11-15,4.6112061729442e+20,,,821724889459000.0,843381305747000.0,2.77642183636729e+18,2307720034.0,2248885398684300.0,8448314773.0
5430,2023-11-16,4.6828295825206e+20,,,848220727643080.0,836364245582320.0,2.126686754671757e+18,2453076047.0,2019117782409400.0,8536417750.0
5431,2023-11-17,4.8131443559376e+20,,,869570413309209.0,887774125929370.0,2.1805852039098936e+18,2397755997.0,2106126493944191.0,8674926196.0
5432,2023-11-18,4.9007182358267e+20,,,821559423364050.0,835460820939480.0,2.4993550092325755e+18,2450852686.0,1902598462280200.0,8136008855.0
5433,2023-11-19,5.3717945080346e+20,,,869169432915200.0,829306931091070.0,2.7475931444190474e+18,2500622109.0,1951266157986557.0,8256856851.0
5434,2023-11-20,5.1900098132876e+20,,,829465015896010.0,824308239369201.0,2.599880374486314e+18,2389098191.0,1871731847696100.0,8389694786.0
5435,2023-11-21,4.9340532749614e+20,,,846613839698300.0,817619627341800.0,2.612145231721426e+18,2412189128.0,1752663774446000.0,8585754325.0
5436,2023-11-22,4.9066452735116e+20,,,831527552851380.0,865758458421280.0,2.8122537725442e+18,2474631647.0,1827766321655000.0,8609197721.0
5437,2023-11-23,4.8600781911145e+20,,,880496203708760.0,860328182897160.0,2.2153326460940234e+18,2301551641.0,1907252848023169.0,9023057757.0
5438,2023-11-24,4.84656003353e+20,,,855983326261930.0,820343838553811.0,2.8494971769690404e+18,2329543285.0,1931150956540100.0,8580298063.0
5439,2023-11-25,5.2219976271819e+20,,,819749110871719.0,836504163987620.0,2.5674630592964434e+18,2269309367.0,1746466422727500.0,8733809195.0
5440,2023-11-26,5.2917812612776e+20,,,826383916374760.0,815438924441780.0,3.050904267122675e+18,2576287910.0,1729446575744900.0,8789634210.0
5441,2023-11-27,4.511453769208e+20,,,792637277381230.0,816846247892150.0,2.743607423793855e+18,2452032814.0,1567822728041381.0,8317815040.0
5442,2023-11-28,4.9055896358929e+20,,,861001839618110.0,798232838082230.0,2.697358909888841e+18,2392820750.0,1589989683246600.0,8763299886.0
5443,2023-11-29,4.8847139905982e+20,,,829351044981790.0,827710563086920.0,2.7606101025764925e+18,2373657087.0,1436789431051900.0,8896324699.0
5444,2023-11-30,4.3631809876871e+20,,,876471675676990.0,885358154096030.0,2.6978469811723223e+18,2363515862.0,1538876861332200.0,8516760914.0
5445,2023-12-01,5.2723066296684e+20,,,744087020171940.0,876710293226280.0,2.470250785792083e+18,2321315358.0,1454597767399400.0,8701482678.0
5446,2023-12-02,4.946392478697e+20,,,747647009231160.0,745380162520980.0,2.8238144332343757e+18,2205165640.0,1775139149356200.0,8499323033.0
5447,2023-12-03,4.9219382138147e+20,,,694733569533490.0,762414388644790.0,2.0918600562105344e+18,2310316715.0,1627988531548500.0,8662421452.0
5448,2023-12-04,5.8031370041944e+20,,,749946549138070.0,707302957136130.0,2.7763475487331113e+18,2299847061.0,1566057648862654.0,8438827423.0
5449,2023-12-05,5.0421434689351e+20,,,763841373739580.0,782012028813860.0,1.9960859134026084e+18,2184277837.0,1560785539235000.0,8672916184.0
5450,2023-12-06,4.2295685247261e+20,,,777494458062900.0,744711377901270.0,1.5852773253882255e+18,2366020509.0,1706766078374722.0,8638168741.0
5451,2023-12-07,4.3891248300215e+20,,,822886800216380.0,796446017389638.0,2.8650036324396877e+18,2368057588.0,1658808132943600.0,9001541888.0
5452,2023-12-08,4.1540785585365e+20,,,780444035492880.0,796368727414793.0,2.7863272229545585e+18,2376743248.0,1579606652319200.0,8611645832.0
5453,2023-12-09,5.0806753096333e+20,,,866451390128930.0,816661430702680.0,2.9455244366625935e+18,2239682170.0,1650098189881800.0,8519925943.0
5454,2023-12-10,5.0822342012162e+20,,,884131070935340.0,891332248841490.0,2.441026293285568e+18,2212836607.0,1807006323699000.0,8585672869.0
5455,2023-12-11,4.8048946951672e+20,,,895929074152740.0,892231728008970.0,2.2776814626410808e+18,2270607399.0,1830814151323000.0,9377940595.0
5456,2023-12-12,5.0822020182719e+20,,,851235707979180.0,848436168111160.0,2.45387155500004e+18,2344612871.0,1817279437980300.0,8988693455.0
5457,2023-12-13,4.8522752111796e+20,,,860552258076060.0,873804313872250.0,2.1616207066328714e+18,2317393605.0,1761245537769300.0,8446813552.0
5458,2023-12-14,5.2755599705238e+20,,,804810686903850.0,868718936988360.0,1.4998477848300682e+18,2392456773.0,1759733433170900.0,8962460650.0
5459,2023-12-15,4.8942930741546e+20,,,760142275475530.0,793590136088030.0,1.7135772682283725e+18,2339093403.0,1640554610900324.0,8853231601.0
5460,2023-12-16,5.3866747147387e+20,,,792679100603866.0,757066359363410.0,2.479716049345397e+18,2440627270.0,1523241262812400.0,9237209894.0
5461,2023-12-17,5.0968782879168e+20,,,752022352005420.0,696656927220070.0,1.305368989606908e+18,2236754313.0,1692620140873200.0,9354214086.0
5462,2023-12-18,5.2879677839437e+20,,,698346396547420.0,714371027230790.0,2.446394376217119e+18,2310841776.0,1701021164173400.0,9276145282.0
5463,2023-12-19,5.4155422096258e+20,,,670116569129340.0,677833125235350.0,2.040115458975887e+18,2308312097.0,1556126968922791.0,9134751113.0
5464,2023-12-20,5.2019093082918e+20,,,657570032762080.0,659928487106694.0,1.6028973066371092e+18,2323874874.0,1513464402385900.0,9253368846.0
5465,2023-12-21,4.9959966720323e+20,,,701197020187730.0,591224712314060.0,1.8979755767632402e+18,2258903867.0,1444590107976836.0,8700942032.0
5466,2023-12-22,5.2066293934207e+20,,,754412563566440.0,670613097069910.0,2.4391100610737725e+18,2114713643.0,1650233424765719.0,8582580455.0
5467,2023-12-23,6.1394050953013e+20,,,780698366444120.0,719293628769380.0,3.190558459676276e+18,2219172943.0,1462613824078673.0,9148476490.0
5468,2023-12-24,5.6605297758348e+20,,,882552890335420.0,738885457183080.0,2.6696629600308495e+18,2133023143.0,1441319732762800.0,9061101338.0
5469,2023-12-25,5.4875085600432e+20,,,884595765304360.0,841343813659273.0,2.451508473405964e+18,2273872635.0,1628856633381200.0,9152259433.0
5470,2023-12-26,5.21709750424e+20,,,899859491971060.0,776785930741190.0,2.4113783274993254e+18,2313830246.0,1563278394281900.0,9022302885.0
5471,2023-12-27,4.7821463390979e+20,,,873086772448130.0,797088627528680.0,2.468970741587739e+18,2244774361.0,1745901233600300.0,8597915172.0
5472,2023-12-28,4.1270950359987e+20,,,893793660866540.0,843184875921910.0,2.888241866947135e+18,2230961451.0,1735920948317000.0,8551309024.0
5473,2023-12-29,5.1868346549175e+20,,,892656073063570.0,803519576043450.0,3.003619332882027e+18,2168253486.0,1862900230252300.0,8654919663.0
5474,2023-12-30,5.0311627670137e+20,,,914366818769510.0,823858820976160.0,2.792111600009427e+18,2218054044.0,2078474400736040.0,8487186996.0
5475,2023-12-31,5.838015863721e+20,,,913472889787020.0,838809288254240.0,2.3761176429404257e+18,2088543633.0,1829751275092700.0,9038806836.0
5476,2024-01-01,5.3357944679277e+20,,,891532475303640.0,817484650478260.0,2.6836891504585713e+18,2141115095.0,1863532476471600.0,8989564173.0
5477,2024-01-02,5.117784550492e+20,,,955774565169860.0,903635892987670.0,2.7669915504241853e+18,2376112697.0,1810751623535000.0,8554465345.0
5478,2024-01-03,5.2263180179528e+20,,,898894175202100.0,880360994923270.0,2.504930275831314e+18,2160150416.0,1623813462085425.0,9398050431.0
5479,2024-01-04,5.8347108872835e+20,,,916679105687266.0,845618728608600.0,2.3477107359842166e+18,2146643295.0,1603070780273800.0,9572428651.0
5480,2024-01-05,5.6587236082488e+20,,,906713307006860.0,782334679284700.0,2.506807631539324e+18,2126762014.0,1570761758028300.0,8695608364.0
5481,2024-01-06,5.1789657724217e+20,,,957453802506900.0,816772166544990.0,2.843314280753925e+18,2072210513.0,1602277714614447.0,8772514625.0
5482,2024-01-07,4.7799137716717e+20,,,889173037070250.0,776973790915990.0,2.556443077062888e+18,2200235873.0,1722319665677500.0,9052142338.0
5483,2024-01-08,4.2502962712027e+20,,,929711900493340.0,819298961040964.0,2.369759151980625e+18,2189659519.0,1660303958564100.0,9128962890.0
5484,2024-01-09,5.050245736978e+20,,,953011374429000.0,815814903230900.0,2.5425521803757517e+18,2206289978.0,1636899644367100.0,8875791690.0
5485,2024-01-10,5.0894290812442e+20,,,935833680828670.0,862381726144820.0,2.7402898587472466e+18,2281847129.0,1684004248767000.0,8472273601.0
5486,2024-01-11,5.8178671784192e+20,,,920406575591880.0,889587063894810.0,3.345268571349469e+18,2364960404.0,1700636242670600.0,8488640993.0
5487,2024-01-12,5.7971646271774e+20,,,921744894050840.0,898812492312090.0,3.66864003262768e+18,2309222389.0,1634822449736400.0,8766311309.0
5488,2024-01-13,6.0559519871905e+20,,,910079879349570.0,936712132772930.0,2.710928617111586e+18,2247525797.0,1659982019008300.0,7868574912.0
5489,2024-01-14,5.2202304493613e+20,,,906704831733950.0,949454310120770.0,1.7253899120911542e+18,2321936029.0,1715980263266100.0,7750992381.0
5490,2024-01-15,4.4276724678467e+20,,,879370763439128.0,824895722424840.0,2.9606241189056573e+18,2081995219.0,1602570585844600.0,8108195236.0
5491,2024-01-16,4.7663075523743e+20,,,900182086903280.0,825115251382940.0,2.985732837757609e+18,2263925089.0,1673292382616188.0,8576898204.0
5492,2024-01-17,4.0079831027949e+20,,,847418295407648.0,826317728005647.0,2.5523157973645066e+18,2313665436.0,1704359714748400.0,8240015828.0
5493,2024-01-18,4.7562124371024e+20,,,923424943793491.0,844083721858339.0,2.6153106594191247e+18,2320221045.0,1598991126572700.0,8199259953.0
5494,2024-01-19,5.3220924474251e+20,,,936743163718360.0,873208067733520.0,3.0799273919386076e+18,2249996796.0,1742554104351800.0,3864792886.0
5495,2024-01-20,5.0412596907725e+20,,,962169720854210.0,963270123811930.0,2.7441590237391985e+18,2164424089.0,1680142878167000.0,8383882520.0
5496,2024-01-21,4.783441828376e+20,,,954048207864880.0,933973430859310.0,2.580656871157957e+18,2299447774.0,1783533106722200.0,8350997849.0
5497,2024-01-22,5.2683290737942e+20,,,912282158034070.0,910433569718860.0,2.7565548184976773e+18,2342788631.0,1784117014649400.0,7968922380.0
5498,2024-01-23,5.5959351864249e+20,,,913384108022840.0,872475672466120.0,2.881358590719112e+18,2270621962.0,1609209098874300.0,8638775886.0
5499,2024-01-24,5.1699076162247e+20,,,918597713019520.0,862687124019974.0,2.918678960126322e+18,2287547199.0,1619520177588300.0,8535815741.0
5500,2024-01-25,5.9711910526518e+20,,,966111587770310.0,937509495805120.0,2.9833122847689226e+18,2388037760.0,1508386111058500.0,9450196988.0
5501,2024-01-26,5.6507311142072e+20,,,927119044576720.0,902137889644000.0,2.6861187154058506e+18,2160914347.0,1557177076638228.0,8924617833.0
5502,2024-01-27,5.6859432092818e+20,,,950881966372980.0,910405478794790.0,2.730113472813093e+18,2218734260.0,1722336976742664.0,9090972153.0
5503,2024-01-28,5.7520883517605e+20,,,956436911516740.0,936254442257430.0,2.624941289770265e+18,2259028963.0,1890085122377300.0,8776677953.0
5504,2024-01-29,5.6759432965799e+20,,,942827207794470.0,928344791679150.0,2.5740472740991524e+18,2337350956.0,1896865055045100.0,8775942180.0
5505,2024-01-30,5.3027549868667e+20,,,1013004221745800.0,964715013334580.0,2.638638257605438e+18,2271668133.0,1896362206599600.0,8888085191.0
5506,2024-01-31,4.7530702919212e+20,,,920291448312580.0,1005713262036600.0,2.5736619486173926e+18,2203592126.0,2004788494991800.0,8600957657.0
5507,2024-02-01,4.8757725998256e+20,,,965066909821000.0,917494545682060.0,2.673706121139879e+18,2251717907.0,2123478101710936.0,8773001969.0
5508,2024-02-02,6.3351633251699e+20,,,956657989229230.0,919381518943620.0,2.8927533765339023e+18,2222444004.0,2361613331296200.0,8860636159.0
5509,2024-02-03,6.4938097245748e+20,,,933286547231750.0,887833583949860.0,3.204574995034644e+18,2317309655.0,2083536253552800.0,8828901610.0
5510,2024-02-04,5.8240291586551e+20,,,939107036947950.0,925844349039280.0,2.8884975198158484e+18,2221899083.0,2092548168328300.0,8659048726.0
5511,2024-02-05,5.8606730042149e+20,,,961269971987004.0,955913543764590.0,2.8692570046075945e+18,2393383749.0,2017524806526200.0,8920198546.0
5512,2024-02-06,5.9516049177226e+20,,,909890239299310.0,947048610943273.0,2.8361001254043167e+18,2208056615.0,1878273430689157.0,9350150048.0
5513,2024-02-07,6.2032885438296e+20,,,966134119357390.0,951385408383270.0,2.7325843764758344e+18,2306850377.0,1914631216217500.0,8352736990.0
5514,2024-02-08,5.7383700951733e+20,,,961492845635370.0,1027521593922400.0,2.7711773843544346e+18,2255087064.0,2091703792005700.0,8735188711.0
5515,2024-02-09,5.7167906580573e+20,,,992710103396020.0,956275534877160.0,2.6767211430796365e+18,2251671543.0,2153881548894700.0,8825482392.0
5516,2024-02-10,5.940014600739e+20,,,980862191570380.0,996550476682013.0,2.5983505205919585e+18,2308846064.0,2733672387513405.0,8623327331.0
5517,2024-02-11,5.4467828627782e+20,,,956950165585540.0,968255682134740.0,3.5150226056939996e+18,2173795154.0,2056576419814000.0,9054951008.0
5518,2024-02-12,6.0956374385741e+20,,,968196037081670.0,1003048794190500.0,3.218670549942298e+18,2088100836.0,1828917341934884.0,8386901872.0
5519,2024-02-13,5.7435023066701e+20,,,987426062734390.0,996864121675000.0,2.56005773978013e+18,2309751728.0,1669414984925300.0,9125533472.0
5520,2024-02-14,5.1546054211025e+20,,,1008318572251600.0,960568052404690.0,2.519075676552204e+18,2234548148.0,1733187380090900.0,8542835073.0
5521,2024-02-15,5.9192982380042e+20,,,983614356795920.0,984579505309900.0,2.9794664822138173e+18,2303405147.0,1725471626254118.0,8776397524.0
5522,2024-02-16,5.7820069576971e+20,,,938167676880950.0,920512659384960.0,3.3549482429777357e+18,2285253614.0,1882585954776800.0,9280154506.0
5523,2024-02-17,5.7567751691646e+20,,,980374908732190.0,990550410627120.0,2.864863996632858e+18,2261728624.0,1902635984108500.0,8560778006.0
5524,2024-02-18,5.4179969052366e+20,,,973700589286810.0,954436373749230.0,2.966572461966097e+18,2218474813.0,1873330540949900.0,8523706009.0
5525,2024-02-19,5.3568504209059e+20,,,946934727951130.0,930852822735420.0,2.9442516778406707e+18,2249398381.0,1901164215004300.0,9437888799.0
5526,2024-02-20,5.4949156387861e+20,,,973605690142360.0,944303913634910.0,2.9924321002965315e+18,2178667845.0,1832538618297200.0,8462360859.0
5527,2024-02-21,5.881876492359e+20,,,989594727779470.0,998836068852410.0,2.720259019970302e+18,2164235314.0,1699776844692175.0,8777883670.0
5528,2024-02-22,5.457228585951e+20,,,939105707879560.0,1012577754396600.0,2.9202104309294213e+18,2147482377.0,1772203269041000.0,9081583214.0
5529,2024-02-23,5.9898941347433e+20,,,1006525654975600.0,946533436670240.0,3.055104075993159e+18,2129003558.0,1919383502799501.0,9271167062.0
5530,2024-02-24,5.7351970144537e+20,,,957841207612937.0,1028495150861700.0,3.1396240341052467e+18,2212365878.0,2171885569879900.0,9382352413.0
5531,2024-02-25,6.2600734877216e+20,,,965517287068020.0,974656354650180.0,2.946638816885993e+18,2135323267.0,2318735213580400.0,8457581001.0
5532,2024-02-26,6.1858578179582e+20,,,942154263993460.0,988209487281140.0,2.8745801394851343e+18,1964017941.0,2351473252197500.0,9364355624.0
5533,2024-02-27,5.4730230917782e+20,,,965868639843940.0,948544682264090.0,2.9862839955201e+18,2020880965.0,2109899538720300.0,8723157254.0
5534,2024-02-28,5.732485208345e+20,,,1004905164640700.0,978606077930864.0,2.6319096568204744e+18,1952888295.0,1942759367628200.0,8550803411.0
5535,2024-02-29,5.5313191882342e+20,,,980848154797530.0,969456592545880.0,2.403160871647445e+18,1899446045.0,2083108530485527.0,8794164241.0
5536,2024-03-01,5.7783854011024e+20,,,920502310792280.0,928407899248640.0,2.7625791561606236e+18,2109773779.0,2001584615173400.0,8756622119.0
5537,2024-03-02,5.5535880674636e+20,,,1027007083475600.0,976526034014540.0,6.012165609080867e+18,2122552306.0,2307094082282459.0,8810927117.0
5538,2024-03-03,5.7218282303453e+20,,,961362537460490.0,932534335622150.0,7.058102267062864e+18,2090753468.0,2384388525979300.0,9352192051.0
5539,2024-03-04,5.3085593786731e+20,,,980864206168680.0,890467796472140.0,2.4539699064365076e+18,1949410302.0,2251470605695800.0,9231593899.0
5540,2024-03-05,6.0004292797438e+20,,,992522796695800.0,915264134726850.0,2.633787838854805e+18,1960053802.0,2137726250170400.0,8445187622.0
5541,2024-03-06,5.9428993700535e+20,,,920047160546540.0,950958173069530.0,2.869557704961343e+18,2029239631.0,2250853372485500.0,9065499705.0
5542,2024-03-07,6.4812987768521e+20,,,981837701055730.0,995010149819520.0,3.8347570088774835e+18,2065923483.0,2389342991961200.0,9002970970.0
5543,2024-03-08,6.3775479077839e+20,,,1049074561604000.0,1063983904119300.0,3.7306008205101896e+18,1977934944.0,2850541990264585.0,8975527705.0
5544,2024-03-09,6.4855110098079e+20,,,1012854829652100.0,1088775259846218.0,3.5836300973352504e+18,2131170120.0,2927515783960607.0,8982902672.0
5545,2024-03-10,5.8297316509079e+20,,,974013544509840.0,993829500810640.0,3.181486226373201e+18,2187950193.0,3004611496421900.0,8797149710.0
5546,2024-03-11,6.4425079585401e+20,,,1026958863529600.0,992406851599040.0,3.2335262011623455e+18,2098581023.0,2843725350304524.0,8827466637.0
5547,2024-03-12,5.9792997099838e+20,,,971450513627230.0,983926174456520.0,3.093032480371683e+18,2067163859.0,2205326337371500.0,8883929742.0
5548,2024-03-13,5.9472190264506e+20,,,1002565559172500.0,959899228061780.0,3.410385953831856e+18,2069894347.0,2409205133990000.0,8654659686.0
5549,2024-03-14,6.3477158575158e+20,,,987567180864780.0,963933067063040.0,4.0420750672453683e+18,2028851209.0,2479565628787300.0,8522308303.0
5550,2024-03-15,5.5699509116766e+20,,,1048010501705200.0,993431289259860.0,3.375083006020791e+18,1924559386.0,2710780057158900.0,8481658845.0
5551,2024-03-16,5.483681176249e+20,,,1060556372688600.0,1007915692243800.0,3.4234847343036564e+18,2007095566.0,2783520407898928.0,8747084334.0
5552,2024-03-17,6.1809260764229e+20,,,1033797828513100.0,1004331140669600.0,3.5036464526851825e+18,2057826255.0,2490714743968200.0,8561661996.0
5553,2024-03-18,6.2610363107694e+20,,,1033852875085281.0,1022474419190000.0,3.3549071521542845e+18,2061006155.0,2382271142064800.0,8903027759.0
5554,2024-03-19,5.8943715984387e+20,,,993610755609320.0,938651913549220.0,3.1900305953640417e+18,2054916330.0,2462284214163707.0,8806977799.0
5555,2024-03-20,6.941436290997e+20,,,995693459404590.0,942728557582770.0,3.589498735501701e+18,2023001448.0,2580942818010400.0,8362087381.0
5556,2024-03-21,5.4746477274289e+20,,,995088967959260.0,915084103880540.0,4.323013241251131e+18,1912847967.0,2734813110614649.0,8419055659.0
5557,2024-03-22,5.2171288451245e+20,,,1093970073649200.0,1001115665025900.0,3.7598737670810793e+18,2030786709.0,2436988760912802.0,8321712157.0
5558,2024-03-23,5.969982885589e+20,,,1075607009239400.0,1026558883721445.0,5.383802372573575e+18,2035627890.0,2579128451139201.0,8681180979.0
5559,2024-03-24,7.2786322956454e+20,,,1030911792817300.0,1015204442884300.0,4.547916282204338e+18,1965857046.0,2780752519230800.0,9001716169.0
5560,2024-03-25,6.0087930969626e+20,,,1048968417222200.0,1056686908480700.0,4.3501770927791877e+18,1966458247.0,2892853623831100.0,8508134906.0
