,Time,BTC_Top_100_Richest_Percentage_of_Total_Coins,ETH_Top_100_Richest_Percentage_of_Total_Coins,XRP_Top_100_Richest_Percentage_of_Total_Coins,DOGE_Top_100_Richest_Percentage_of_Total_Coins,LTC_Top_100_Richest_Percentage_of_Total_Coins,BCH_Top_100_Richest_Percentage_of_Total_Coins,XMR_Top_100_Richest_Percentage_of_Total_Coins,DASH_Top_100_Richest_Percentage_of_Total_Coins,ZEC_Top_100_Richest_Percentage_of_Total_Coins
5172,2023-03-03,14.926,,,67.4,43.328,34.053,,25.805,
5173,2023-03-04,14.93,,,67.323,43.3,34.061,,25.797,
5174,2023-03-05,14.903,,,67.335,43.292,34.072,,25.858,
5175,2023-03-06,14.92,,,67.355,43.289,34.117,,25.829,
5176,2023-03-07,14.834,,,67.233,43.291,34.177,,25.724,
5177,2023-03-08,14.795,,,67.183,43.267,34.234,,25.788,
5178,2023-03-09,14.819,,,67.224,43.25,34.229,,25.804,
5179,2023-03-10,14.758,,,67.212,43.091,34.037,,25.685,
5180,2023-03-11,14.728,,,67.058,42.946,33.917,,25.469,
5181,2023-03-12,14.736,,,66.967,42.764,33.942,,25.436,
5182,2023-03-13,14.854,,,67.046,42.785,33.896,,25.548,
5183,2023-03-14,14.875,,,66.955,42.77,33.834,,25.56,
5184,2023-03-15,14.89,,,66.991,42.733,33.932,,25.936,
5185,2023-03-16,14.81,,,67.042,42.72,33.897,,25.938,
5186,2023-03-17,14.815,,,66.962,42.531,33.826,,25.922,
5187,2023-03-18,14.836,,,66.957,42.553,33.812,,25.911,
5188,2023-03-19,14.812,,,66.959,42.541,33.814,,25.96,
5189,2023-03-20,14.823,,,66.911,42.361,33.716,,26.036,
5190,2023-03-21,14.8,,,66.923,42.288,33.703,,26.159,
5191,2023-03-22,14.819,,,66.956,42.25,33.719,,26.117,
5192,2023-03-23,14.842,,,66.978,42.431,33.642,,26.107,
5193,2023-03-24,14.814,,,66.927,42.396,33.523,,26.013,
5194,2023-03-25,14.843,,,66.916,296713.0,33.532,,26.01,
5195,2023-03-26,14.854,,,66.928,68192.0,33.547,,25.981,
5196,2023-03-27,14.79,,,66.934,16054.0,33.563,,25.993,
5197,2023-03-28,14.783,,,66.894,10926.0,33.533,,26.012,
5198,2023-03-29,14.778,,,66.784,7892.0,33.514,,25.932,
5199,2023-03-30,14.789,,,66.865,6961.0,33.558,,25.86,
5200,2023-03-31,14.783,,,66.912,21118.0,33.616,,25.909,
5201,2023-04-01,14.802,,,67.0,13544.0,33.601,,25.923,
5202,2023-04-02,14.804,,,67.092,10618.0,33.608,,25.925,
5203,2023-04-03,14.814,,,66.956,8944.0,33.565,,25.824,
5204,2023-04-04,14.801,,,66.863,7720.0,33.594,,25.788,
5205,2023-04-05,14.811,,,66.931,5930.0,33.542,,25.899,
5206,2023-04-06,14.816,,,66.807,4688.0,33.649,,25.837,
5207,2023-04-07,14.832,,,66.834,4334.0,33.649,,25.909,
5208,2023-04-08,14.828,,,66.722,4026.0,33.663,,25.939,
5209,2023-04-09,14.826,,,66.716,3758.0,33.798,,25.923,
5210,2023-04-10,14.812,,,66.731,3486.0,33.826,,25.892,
5211,2023-04-11,14.946,,,66.803,3390.0,33.825,,25.848,
5212,2023-04-12,14.921,,,66.808,3234.0,33.838,,25.882,
5213,2023-04-13,14.94,,,66.815,3150.0,33.869,,25.863,
5214,2023-04-14,14.853,,,66.754,2942.0,33.903,,25.758,
5215,2023-04-15,14.874,,,66.736,2822.0,33.897,,25.88,
5216,2023-04-16,14.876,,,66.766,2599.0,33.915,,25.766,
5217,2023-04-17,14.879,,,66.751,2415.0,33.893,,25.769,
5218,2023-04-18,14.849,,,66.636,2250.0,33.89,,25.852,
5219,2023-04-19,14.867,,,66.652,2137.0,33.965,,25.914,
5220,2023-04-20,14.874,,,66.631,2043.0,34.019,,25.757,
5221,2023-04-21,14.917,,,66.586,1923.0,33.997,,25.918,
5222,2023-04-22,14.936,,,66.586,1864.0,33.972,,25.904,
5223,2023-04-23,14.901,,,66.446,1764.0,33.963,,25.854,
5224,2023-04-24,14.918,,,66.483,1684.0,34.015,,25.823,
5225,2023-04-25,14.911,,,66.486,1611.0,33.966,,25.783,
5226,2023-04-26,14.895,,,66.483,1544.0,34.686,,25.813,
5227,2023-04-27,14.919,,,66.509,1452.0,35.206,,25.884,
5228,2023-04-28,14.924,,,66.568,1390.0,35.21,,25.851,
5229,2023-04-29,14.929,,,66.604,1329.0,35.206,,25.782,
5230,2023-04-30,14.927,,,66.613,1277.0,35.292,,25.959,
5231,2023-05-01,14.937,,,66.628,44.673,35.399,,26.004,
5232,2023-05-02,14.904,,,66.578,44.678,35.397,,25.956,
5233,2023-05-03,14.89,,,66.585,44.619,35.403,,25.956,
5234,2023-05-04,14.914,,,66.492,44.489,35.378,,25.889,
5235,2023-05-05,14.882,,,66.497,44.375,35.384,,26.044,
5236,2023-05-06,14.891,,,66.454,44.196,35.399,,26.05,
5237,2023-05-07,14.693,,,66.413,44.092,35.389,,26.089,
5238,2023-05-08,14.621,,,66.404,43.928,35.316,,25.941,
5239,2023-05-09,14.582,,,66.411,43.851,35.37,,26.009,
5240,2023-05-10,14.584,,,66.375,43.743,35.331,,25.896,
5241,2023-05-11,14.604,,,66.384,43.634,35.343,,26.107,
5242,2023-05-12,14.549,,,66.388,43.564,35.354,,26.021,
5243,2023-05-13,14.552,,,66.382,26578.0,35.362,,25.924,
5244,2023-05-14,14.618,,,66.376,9858.0,35.376,,26.025,
5245,2023-05-15,14.58,,,66.375,8642.0,35.397,,26.053,
5246,2023-05-16,14.59,,,66.823,43.306,35.249,,25.99,
5247,2023-05-17,14.607,,,66.831,43.224,35.237,,26.066,
5248,2023-05-18,14.625,,,66.811,43.141,35.258,,26.02,
5249,2023-05-19,14.637,,,66.695,43.057,35.269,,26.067,
5250,2023-05-20,14.639,,,66.691,42.957,35.259,,26.113,
5251,2023-05-21,14.639,,,66.722,44.139,35.305,,26.086,
5252,2023-05-22,14.593,,,66.662,44.07,35.313,,26.083,
5253,2023-05-23,14.605,,,66.652,43.98,35.183,,26.076,
5254,2023-05-24,14.64,,,66.669,43.783,35.182,,26.073,
5255,2023-05-25,14.672,,,66.711,43.717,35.194,,25.95,
5256,2023-05-26,14.628,,,66.732,43.596,35.26,,26.002,
5257,2023-05-27,14.625,,,66.722,43.638,35.308,,26.066,
5258,2023-05-28,14.633,,,66.747,43.559,35.303,,26.03,
5259,2023-05-29,14.636,,,66.743,43.311,35.365,,25.928,
5260,2023-05-30,14.659,,,66.75,43.292,35.327,,25.91,
5261,2023-05-31,14.696,,,66.78,43.292,35.333,,25.875,
5262,2023-06-01,14.658,,,66.787,43.292,35.368,,26.015,
5263,2023-06-02,14.697,,,66.811,43.292,35.362,,26.01,
5264,2023-06-03,14.735,,,66.815,43.41,35.776,,25.965,
5265,2023-06-04,14.793,,,66.82,43.262,35.795,,25.939,
5266,2023-06-05,14.728,,,66.733,43.431,35.733,,25.783,
5267,2023-06-06,14.704,,,66.85,43.386,35.784,,25.778,
5268,2023-06-07,14.687,,,66.686,43.332,35.679,,25.674,
5269,2023-06-08,14.675,,,66.68,43.334,35.56,,25.689,
5270,2023-06-09,14.694,,,66.672,43.263,35.598,,25.78,
5271,2023-06-10,14.676,,,66.366,42.61,35.08,,25.59,
5272,2023-06-11,14.662,,,66.404,42.515,35.07,,25.578,
5273,2023-06-12,14.654,,,66.526,42.631,35.07,,25.533,
5274,2023-06-13,14.681,,,66.639,42.658,35.193,,25.741,
5275,2023-06-14,14.63,,,66.606,42.675,35.188,,25.625,
5276,2023-06-15,14.649,,,66.618,42.628,35.224,,25.589,
5277,2023-06-16,14.616,,,66.607,42.637,35.225,,25.527,
5278,2023-06-17,14.613,,,66.61,42.608,35.221,,25.488,
5279,2023-06-18,14.597,,,66.598,42.586,35.22,,25.452,
5280,2023-06-19,14.571,,,66.578,42.571,35.233,,25.553,
5281,2023-06-20,14.546,,,66.569,42.503,35.239,,25.389,
5282,2023-06-21,14.57,,,66.414,42.76,35.483,,25.495,
5283,2023-06-22,14.557,,,66.349,42.783,35.324,,25.351,
5284,2023-06-23,14.559,,,66.3,42.918,35.366,,25.653,
5285,2023-06-24,14.563,,,66.329,42.808,35.637,,25.698,
5286,2023-06-25,14.579,,,66.35,42.787,35.796,,25.611,
5287,2023-06-26,14.534,,,66.421,42.796,35.527,,25.546,
5288,2023-06-27,14.522,,,66.392,42.834,35.707,,25.588,
5289,2023-06-28,14.551,,,66.42,42.817,35.703,,25.582,
5290,2023-06-29,14.578,,,66.447,42.83,35.76,,25.601,
5291,2023-06-30,14.607,,,66.649,43.095,35.654,,25.703,
5292,2023-07-01,14.626,,,66.607,43.285,35.646,,25.81,
5293,2023-07-02,14.618,,,66.623,43.414,35.707,,25.71,
5294,2023-07-03,14.577,,,66.335,43.339,35.844,,25.591,
5295,2023-07-04,14.598,,,66.888,43.389,36.029,,25.607,
5296,2023-07-05,14.61,,,66.934,43.396,36.076,,25.706,
5297,2023-07-06,14.614,,,67.0,43.401,36.36,,25.701,
5298,2023-07-07,14.593,,,67.011,43.388,36.293,,25.701,
5299,2023-07-08,14.603,,,67.01,43.395,36.31,,25.701,
5300,2023-07-09,14.602,,,67.017,43.439,36.357,,25.699,
5301,2023-07-10,14.598,,,67.033,43.43,36.51,,25.748,
5302,2023-07-11,14.597,,,66.993,43.42,36.474,,25.7,
5303,2023-07-12,14.603,,,67.014,43.384,36.399,,25.801,
5304,2023-07-13,14.607,,,67.03,43.419,36.367,,25.715,
5305,2023-07-14,14.627,,,67.018,43.372,36.193,,25.764,
5306,2023-07-15,14.619,,,67.111,43.304,36.126,,25.701,
5307,2023-07-16,14.623,,,67.102,43.294,36.195,,25.621,
5308,2023-07-17,14.63,,,67.098,43.399,36.353,,25.771,
5309,2023-07-18,14.634,,,67.158,43.358,36.301,,25.63,
5310,2023-07-19,14.615,,,67.164,43.336,36.304,,25.64,
5311,2023-07-20,14.618,,,67.166,43.356,36.375,,25.643,
5312,2023-07-21,14.664,,,67.041,43.372,36.446,,25.587,
5313,2023-07-22,14.662,,,67.119,43.44,36.468,,25.618,
5314,2023-07-23,14.667,,,67.113,43.469,36.49,,25.579,
5315,2023-07-24,14.682,,,67.062,43.432,36.393,,25.69,
5316,2023-07-25,14.682,,,67.089,43.419,36.416,,25.59,
5317,2023-07-26,14.697,,,67.065,43.375,36.398,,25.542,
5318,2023-07-27,14.718,,,67.105,43.331,36.387,,25.57,
5319,2023-07-28,14.724,,,67.135,43.339,36.606,,25.497,
5320,2023-07-29,14.727,,,67.01,43.299,36.592,,25.593,
5321,2023-07-30,14.726,,,67.051,43.271,36.5,,25.524,
5322,2023-07-31,14.731,,,67.066,43.234,36.597,,25.578,
5323,2023-08-01,14.761,,,67.029,43.207,36.558,,25.629,
5324,2023-08-02,14.752,,,67.026,43.103,36.622,,25.556,
5325,2023-08-03,14.702,,,67.079,43.029,36.609,,25.589,
5326,2023-08-04,14.695,,,67.034,42.963,36.606,,25.69,
5327,2023-08-05,14.714,,,67.067,42.96,36.535,,25.636,
5328,2023-08-06,14.716,,,66.949,42.953,36.561,,25.492,
5329,2023-08-07,14.711,,,66.945,42.976,36.64,,25.643,
5330,2023-08-08,14.706,,,66.915,42.918,36.654,,25.598,
5331,2023-08-09,14.698,,,66.875,42.942,36.717,,25.541,
5332,2023-08-10,14.722,,,66.877,42.938,36.611,,25.622,
5333,2023-08-11,14.727,,,66.904,42.919,36.475,,25.652,
5334,2023-08-12,14.727,,,66.939,42.936,36.471,,25.616,
5335,2023-08-13,14.727,,,66.975,42.873,36.451,,25.585,
5336,2023-08-14,14.731,,,67.022,42.879,36.351,,25.534,
5337,2023-08-15,14.771,,,67.038,42.825,36.325,,25.615,
5338,2023-08-16,14.793,,,67.123,42.805,36.302,,25.517,
5339,2023-08-17,14.824,,,67.044,42.727,36.304,,25.53,
5340,2023-08-18,14.792,,,67.072,42.503,36.327,,25.495,
5341,2023-08-19,14.788,,,67.111,42.516,36.299,,25.549,
5342,2023-08-20,14.784,,,67.113,42.525,36.255,,25.473,
5343,2023-08-21,14.761,,,67.133,42.516,36.264,,25.516,
5344,2023-08-22,14.752,,,66.933,42.51,36.235,,25.461,
5345,2023-08-23,14.73,,,67.092,42.582,36.254,,25.419,
5346,2023-08-24,14.71,,,67.118,42.574,36.301,,25.244,
5347,2023-08-25,14.683,,,67.12,42.564,36.333,,25.208,
5348,2023-08-26,526083.0,,,67.12,42.552,36.342,,25.256,
5349,2023-08-27,224354.0,,,67.119,42.553,36.345,,25.216,
5350,2023-08-28,141800.0,,,67.142,42.558,36.34,,25.15,
5351,2023-08-29,95338.0,,,67.108,42.564,36.316,,25.076,
5352,2023-08-30,75543.0,,,67.116,42.571,36.401,,25.203,
5353,2023-08-31,61093.0,,,67.167,42.571,36.364,,25.167,
5354,2023-09-01,50972.0,,,67.174,42.519,36.39,,25.113,
5355,2023-09-02,43592.0,,,67.12,42.505,36.416,,25.121,
5356,2023-09-03,37886.0,,,67.106,42.515,36.406,,25.173,
5357,2023-09-04,33717.0,,,67.094,42.526,36.418,,25.243,
5358,2023-09-05,30895.0,,,67.101,42.529,36.418,,25.167,
5359,2023-09-06,28256.0,,,67.086,42.477,36.399,,25.215,
5360,2023-09-07,14.678,,,67.057,42.454,36.444,,25.35,
5361,2023-09-08,14.679,,,67.01,42.695,36.457,,25.393,
5362,2023-09-09,14.677,,,67.018,42.688,36.479,,25.409,
5363,2023-09-10,14.671,,,66.972,42.684,36.476,,25.415,
5364,2023-09-11,14.683,,,66.956,42.685,36.473,,25.287,
5365,2023-09-12,14.678,,,67.001,42.71,36.608,,25.322,
5366,2023-09-13,14.674,,,66.996,42.41,36.516,,25.366,
5367,2023-09-14,14.671,,,66.994,42.417,36.496,,25.452,
5368,2023-09-15,14.663,,,66.941,42.414,36.478,,25.447,
5369,2023-09-16,14.661,,,66.939,42.426,36.438,,25.436,
5370,2023-09-17,14.656,,,66.925,42.414,36.457,,25.433,
5371,2023-09-18,14.636,,,66.895,42.381,36.406,,25.438,
5372,2023-09-19,14.635,,,66.848,42.363,36.442,,25.437,
5373,2023-09-20,14.616,,,66.848,42.26,36.472,,25.416,
5374,2023-09-21,14.617,,,66.849,42.25,36.499,,25.434,
5375,2023-09-22,14.633,,,66.846,42.188,36.523,,25.417,
5376,2023-09-23,14.588,,,66.85,42.17,36.575,,25.405,
5377,2023-09-24,14.587,,,66.835,42.154,36.583,,25.399,
5378,2023-09-25,14.588,,,66.834,42.146,36.545,,25.418,
5379,2023-09-26,14.586,,,66.841,42.133,36.597,,25.309,
5380,2023-09-27,14.596,,,66.894,42.194,36.697,,25.28,
5381,2023-09-28,14.589,,,66.911,42.164,36.649,,25.293,
5382,2023-09-29,14.589,,,66.887,42.153,36.562,,25.292,
5383,2023-09-30,14.592,,,66.946,42.156,36.573,,25.383,
5384,2023-10-01,14.595,,,66.962,42.203,36.596,,25.266,
5385,2023-10-02,14.603,,,66.968,42.254,36.59,,25.269,
5386,2023-10-03,14.596,,,66.887,42.221,36.627,,25.228,
5387,2023-10-04,14.606,,,66.889,42.281,36.538,,25.216,
5388,2023-10-05,14.596,,,66.851,42.29,36.469,,25.179,
5389,2023-10-06,14.598,,,66.853,42.339,36.462,,25.18,
5390,2023-10-07,14.594,,,66.871,42.335,36.349,,25.176,
5391,2023-10-08,14.597,,,66.874,42.324,36.322,,25.266,
5392,2023-10-09,14.593,,,66.914,42.324,36.336,,25.271,
5393,2023-10-10,14.605,,,66.921,42.306,36.379,,25.267,
5394,2023-10-11,14.631,,,66.93,42.306,36.426,,25.239,
5395,2023-10-12,14.662,,,66.921,42.303,36.394,,25.25,
5396,2023-10-13,14.664,,,66.881,42.256,36.387,,25.229,
5397,2023-10-14,14.659,,,66.895,42.244,36.406,,25.25,
5398,2023-10-15,14.67,,,66.91,42.232,36.424,,25.276,
5399,2023-10-16,14.636,,,66.891,42.233,36.372,,25.345,
5400,2023-10-17,14.623,,,66.881,42.233,36.373,,25.223,
5401,2023-10-18,14.62,,,66.864,42.25,36.367,,25.212,
5402,2023-10-19,14.606,,,66.826,42.149,36.375,,25.173,
5403,2023-10-20,14.605,,,66.835,42.11,36.446,,25.385,
5404,2023-10-21,14.614,,,66.819,42.031,36.423,,25.416,
5405,2023-10-22,14.624,,,66.859,42.059,36.469,,25.409,
5406,2023-10-23,14.612,,,66.544,42.014,36.483,,25.447,
5407,2023-10-24,14.612,,,66.564,42.017,36.547,,25.537,
5408,2023-10-25,14.638,,,66.668,41.907,36.407,,25.619,
5409,2023-10-26,14.635,,,66.653,41.734,36.409,,25.695,
5410,2023-10-27,14.63,,,66.704,41.744,36.359,,25.763,
5411,2023-10-28,14.639,,,66.705,41.737,36.419,,25.831,
5412,2023-10-29,14.641,,,66.756,41.71,36.489,,25.929,
5413,2023-10-30,14.63,,,66.737,41.697,36.536,,25.961,
5414,2023-10-31,14.635,,,66.724,41.702,36.464,,26.039,
5415,2023-11-01,14.635,,,66.742,41.606,36.471,,25.97,
5416,2023-11-02,14.641,,,66.714,41.681,36.387,,26.04,
5417,2023-11-03,14.653,,,66.799,41.613,36.3,,26.059,
5418,2023-11-04,14.655,,,66.716,41.603,36.327,,26.105,
5419,2023-11-05,14.653,,,66.746,41.558,36.285,,26.033,
5420,2023-11-06,14.652,,,66.659,41.572,36.269,,26.099,
5421,2023-11-07,14.673,,,66.623,41.616,36.257,,26.122,
5422,2023-11-08,14.678,,,66.675,41.641,36.302,,26.127,
5423,2023-11-09,14.587,,,66.694,41.719,36.261,,26.092,
5424,2023-11-10,14.714,,,66.766,41.712,36.265,,26.019,
5425,2023-11-11,14.768,,,66.789,41.696,36.256,,25.948,
5426,2023-11-12,14.769,,,66.771,41.682,36.282,,25.965,
5427,2023-11-13,14.755,,,66.764,41.611,36.364,,25.887,
5428,2023-11-14,14.767,,,66.771,41.595,36.365,,25.863,
5429,2023-11-15,14.761,,,66.818,41.601,36.389,,25.788,
5430,2023-11-16,14.745,,,66.731,41.571,36.393,,25.64,
5431,2023-11-17,14.771,,,66.563,41.522,36.36,,25.816,
5432,2023-11-18,14.78,,,66.485,41.531,36.369,,25.881,
5433,2023-11-19,14.781,,,66.437,41.52,36.363,,25.845,
5434,2023-11-20,14.748,,,66.506,41.551,36.411,,25.803,
5435,2023-11-21,14.682,,,66.377,41.443,36.346,,25.691,
5436,2023-11-22,14.643,,,66.325,41.348,36.293,,25.275,
5437,2023-11-23,14.668,,,66.314,41.333,36.336,,25.332,
5438,2023-11-24,14.634,,,66.147,41.336,36.389,,25.353,
5439,2023-11-25,14.645,,,66.142,41.288,36.404,,25.328,
5440,2023-11-26,14.637,,,66.118,41.223,36.404,,25.393,
5441,2023-11-27,14.629,,,66.06,41.274,36.303,,25.399,
5442,2023-11-28,14.603,,,66.086,41.359,36.279,,25.408,
5443,2023-11-29,14.618,,,66.024,41.364,36.162,,25.431,
5444,2023-11-30,14.632,,,66.107,41.349,36.135,,25.489,
5445,2023-12-01,14.63,,,66.083,41.364,36.133,,25.507,
5446,2023-12-02,14.631,,,66.124,41.37,36.174,,25.514,
5447,2023-12-03,14.632,,,66.098,41.373,36.232,,25.542,
5448,2023-12-04,14.64,,,66.025,41.292,36.25,,25.555,
5449,2023-12-05,14.63,,,66.125,41.403,36.235,,25.582,
5450,2023-12-06,14.664,,,66.22,41.444,36.186,,25.612,
5451,2023-12-07,14.7,,,66.216,41.426,36.189,,25.663,
5452,2023-12-08,14.698,,,66.239,41.471,36.18,,25.677,
5453,2023-12-09,14.711,,,66.227,41.518,36.205,,25.66,
5454,2023-12-10,14.718,,,66.259,41.411,36.174,,25.714,
5455,2023-12-11,14.727,,,66.314,41.42,36.132,,25.724,
5456,2023-12-12,14.773,,,66.395,41.377,36.062,,25.697,
5457,2023-12-13,14.761,,,66.304,41.331,35.89,,25.753,
5458,2023-12-14,14.748,,,66.264,41.349,35.925,,25.794,
5459,2023-12-15,14.753,,,66.274,41.474,35.984,,25.852,
5460,2023-12-16,14.775,,,66.226,41.451,35.999,,25.875,
5461,2023-12-17,14.762,,,66.271,41.452,35.998,,25.904,
5462,2023-12-18,14.786,,,66.284,41.287,36.039,,25.947,
5463,2023-12-19,14.796,,,66.219,41.216,36.042,,26.172,
5464,2023-12-20,14.796,,,66.209,41.438,36.031,,26.35,
5465,2023-12-21,14.784,,,66.228,41.52,36.092,,26.402,
5466,2023-12-22,14.766,,,66.119,41.518,36.145,,26.433,
5467,2023-12-23,14.763,,,66.125,41.489,36.131,,26.406,
5468,2023-12-24,14.765,,,66.124,41.49,36.146,,26.48,
5469,2023-12-25,14.781,,,66.121,41.489,36.159,,26.503,
5470,2023-12-26,14.763,,,65.78,41.471,36.213,,26.564,
5471,2023-12-27,14.714,,,65.788,41.536,35.812,,26.675,
5472,2023-12-28,14.689,,,65.788,41.656,35.772,,26.675,
5473,2023-12-29,14.679,,,65.743,41.564,35.88,,27.076,
5474,2023-12-30,14.756,,,65.687,41.573,35.988,,27.144,
5475,2023-12-31,14.843,,,65.647,41.583,35.953,,27.23,
5476,2024-01-01,14.826,,,65.635,41.616,35.991,,27.103,
5477,2024-01-02,14.829,,,65.63,41.64,35.953,,27.239,
5478,2024-01-03,14.848,,,65.669,41.688,35.97,,27.249,
5479,2024-01-04,14.83,,,67.166,41.592,36.008,,27.358,
5480,2024-01-05,14.879,,,67.148,41.528,36.011,,27.229,
5481,2024-01-06,14.894,,,67.102,41.507,35.997,,27.425,
5482,2024-01-07,14.893,,,67.107,41.486,35.994,,27.492,
5483,2024-01-08,14.894,,,67.169,2813586.0,35.987,,27.559,
5484,2024-01-09,14.915,,,67.126,41.448,35.968,,27.622,
5485,2024-01-10,14.942,,,67.18,41.481,35.953,,27.638,
5486,2024-01-11,14.948,,,67.189,41.429,35.893,,27.697,
5487,2024-01-12,14.998,,,67.22,41.341,35.873,,27.767,
5488,2024-01-13,14.986,,,67.216,41.343,35.806,,27.766,
5489,2024-01-14,14.978,,,67.25,41.302,35.787,,27.786,
5490,2024-01-15,14.986,,,67.215,41.251,35.79,,27.793,
5491,2024-01-16,14.98,,,67.204,41.268,35.811,,27.822,
5492,2024-01-17,14.981,,,67.119,41.13,35.794,,27.869,
5493,2024-01-18,14.975,,,67.077,16016122.0,35.758,,27.883,
5494,2024-01-19,15.002,,,67.109,728810.0,35.78,,27.847,
5495,2024-01-20,15.006,,,67.116,374385.0,35.783,,28.013,
5496,2024-01-21,15.001,,,67.094,258993.0,35.772,,28.066,
5497,2024-01-22,15.034,,,66.967,202983.0,35.844,,28.1,
5498,2024-01-23,15.062,,,66.932,166076.0,35.873,,28.064,
5499,2024-01-24,15.016,,,66.944,139047.0,36.044,,28.062,
5500,2024-01-25,15.03,,,66.937,118569.0,36.027,,28.107,
5501,2024-01-26,15.036,,,66.878,41.152,36.023,,28.095,
5502,2024-01-27,15.028,,,66.879,41.136,36.013,,28.083,
5503,2024-01-28,2245646.0,,,66.902,41.168,36.008,,28.128,
5504,2024-01-29,265547.0,,,66.889,41.187,36.063,,28.133,
5505,2024-01-30,149054.0,,,66.807,41.193,36.073,,28.175,
5506,2024-01-31,15.053,,,66.815,41.21,36.051,,28.238,
5507,2024-02-01,15.027,,,66.829,41.397,36.051,,28.242,
5508,2024-02-02,15.017,,,66.804,41.544,36.008,,28.185,
5509,2024-02-03,15.012,,,66.821,41.645,36.013,,28.162,
5510,2024-02-04,15.024,,,66.8,41.716,36.052,,28.172,
5511,2024-02-05,15.054,,,66.819,41.747,36.063,,28.222,
5512,2024-02-06,15.042,,,66.806,41.798,36.066,,28.251,
5513,2024-02-07,15.02,,,66.825,41.82,36.095,,28.227,
5514,2024-02-08,14.999,,,66.784,41.898,36.099,,28.22,
5515,2024-02-09,14.981,,,66.807,41.874,36.066,,28.261,
5516,2024-02-10,14.965,,,66.859,42.11,36.071,,28.274,
5517,2024-02-11,14.978,,,66.848,42.174,36.218,,28.27,
5518,2024-02-12,14.984,,,66.815,42.246,36.129,,28.268,
5519,2024-02-13,14.961,,,66.794,42.278,36.03,,28.227,
5520,2024-02-14,14.943,,,66.838,42.481,36.147,,28.229,
5521,2024-02-15,14.849,,,66.728,42.448,36.001,,28.348,
5522,2024-02-16,14.838,,,66.63,42.436,35.976,,28.437,
5523,2024-02-17,14.838,,,66.658,42.414,35.948,,28.424,
5524,2024-02-18,14.841,,,66.667,42.397,35.956,,28.453,
5525,2024-02-19,14.845,,,66.695,42.42,35.959,,28.439,
5526,2024-02-20,14.88,,,66.407,42.447,35.751,,28.488,
5527,2024-02-21,14.883,,,66.456,42.469,35.775,,28.468,
5528,2024-02-22,14.888,,,66.375,42.439,35.672,,28.478,
5529,2024-02-23,14.879,,,66.439,42.449,35.722,,28.417,
5530,2024-02-24,14.893,,,66.492,42.427,35.707,,28.552,
5531,2024-02-25,14.89,,,66.55,42.462,35.717,,28.578,
5532,2024-02-26,14.861,,,66.559,42.498,35.771,,28.624,
5533,2024-02-27,14.828,,,66.469,42.69,35.884,,28.631,
5534,2024-02-28,14.799,,,66.455,42.637,35.824,,28.58,
5535,2024-02-29,14.832,,,66.668,42.806,35.834,,28.605,
5536,2024-03-01,14.798,,,66.711,42.816,35.96,,28.636,
5537,2024-03-02,14.798,,,66.692,42.803,36.421,,28.625,
5538,2024-03-03,14.803,,,66.637,42.639,36.495,,28.699,
5539,2024-03-04,14.808,,,66.618,42.671,36.185,,28.847,
5540,2024-03-05,14.831,,,66.478,42.237,36.24,,28.891,
5541,2024-03-06,14.827,,,66.46,42.394,36.294,,28.872,
5542,2024-03-07,14.819,,,66.563,42.359,36.251,,28.933,
5543,2024-03-08,14.764,,,66.534,42.202,36.28,,29.022,
5544,2024-03-09,14.748,,,66.408,42.205,36.299,,29.126,
5545,2024-03-10,14.747,,,66.42,42.178,36.319,,29.112,
5546,2024-03-11,14.763,,,66.413,42.286,36.407,,29.135,
5547,2024-03-12,14.778,,,66.433,42.33,36.386,,29.114,
5548,2024-03-13,14.713,,,66.438,42.312,36.432,,29.097,
5549,2024-03-14,14.729,,,66.305,42.233,36.613,,29.021,
5550,2024-03-15,14.764,,,66.387,42.155,36.508,,28.912,
5551,2024-03-16,14.778,,,66.448,42.1,36.501,,28.976,
5552,2024-03-17,14.786,,,66.437,42.098,36.504,,28.971,
5553,2024-03-18,14.781,,,66.415,42.116,36.554,,28.977,
5554,2024-03-19,14.794,,,66.364,42.309,36.526,,28.913,
5555,2024-03-20,14.796,,,66.279,42.234,36.528,,28.87,
5556,2024-03-21,14.791,,,66.119,42.285,36.554,,28.87,
5557,2024-03-22,14.805,,,66.11,42.289,36.642,,28.941,
5558,2024-03-23,14.708,,,66.045,42.274,36.795,,28.977,
5559,2024-03-24,14.71,,,66.037,42.282,36.919,,28.981,
5560,2024-03-25,14.692,,,65.672,42.292,37.013,,29.009,
5561,2024-03-26,14.688,,,65.782,42.288,36.948,,29.065,
5562,2024-03-27,14.706,,,65.695,42.479,37.208,,29.03,
5563,2024-03-28,14.706,,,65.51,42.551,37.021,,29.035,
5564,2024-03-29,14.718,,,65.356,42.794,37.107,,29.111,
5565,2024-03-30,14.725,,,65.405,42.883,36.994,,29.061,
5566,2024-03-31,14.752,,,65.404,42.856,37.138,,28.978,
5567,2024-04-01,14.733,,,65.962,42.868,37.894,,28.987,
5568,2024-04-02,14.742,,,66.059,42.901,37.859,,28.942,
5569,2024-04-03,14.74,,,66.0,42.72,37.849,,28.953,
5570,2024-04-04,14.74,,,66.032,42.693,37.986,,28.946,
5571,2024-04-05,14.739,,,65.973,42.552,38.04,,28.948,
5572,2024-04-06,14.71,,,65.97,42.508,38.006,,28.992,
5573,2024-04-07,14.711,,,65.9,42.569,37.864,,29.014,
