,Time,BTC_Average_Block_Size_Bytes,ETH_Average_Block_Size_Bytes,XRP_Average_Block_Size_Bytes,DOGE_Average_Block_Size_Bytes,LTC_Average_Block_Size_Bytes,BCH_Average_Block_Size_Bytes,XMR_Average_Block_Size_Bytes,DASH_Average_Block_Size_Bytes,ZEC_Average_Block_Size_Bytes
650,2010-10-15,450.746,,,,,,,,
651,2010-10-16,487.981,,,,,,,,
652,2010-10-17,406.5,,,,,,,,
653,2010-10-18,653.683,,,,,,,,
654,2010-10-19,1084.0,,,,,,,,
655,2010-10-20,787.659,,,,,,,,
656,2010-10-21,890.903,,,,,,,,
657,2010-10-22,1182.0,,,,,,,,
658,2010-10-23,821.537,,,,,,,,
659,2010-10-24,707.171,,,,,,,,
660,2010-10-25,575.99,,,,,,,,
661,2010-10-26,554.826,,,,,,,,
662,2010-10-27,828.333,,,,,,,,
663,2010-10-28,647.174,,,,,,,,
664,2010-10-29,648.83,,,,,,,,
665,2010-10-30,394.782,,,,,,,,
666,2010-10-31,460.128,,,,,,,,
667,2010-11-01,500.271,,,,,,,,
668,2010-11-02,368.341,,,,,,,,
669,2010-11-03,440.447,,,,,,,,
670,2010-11-04,432.716,,,,,,,,
671,2010-11-05,624.639,,,,,,,,
672,2010-11-06,447.642,,,,,,,,
673,2010-11-07,447.195,,,,,,,,
674,2010-11-08,763.556,,,,,,,,
675,2010-11-09,465.521,,,,,,,,
676,2010-11-10,468.025,,,,,,,,
677,2010-11-11,429.356,,,,,,,,
678,2010-11-12,386.84,,,,,,,,
679,2010-11-13,364.704,,,,,,,,
680,2010-11-14,479.965,,,,,,,,
681,2010-11-15,8706.0,,,,,,,,
682,2010-11-16,10873.0,,,,,,,,
683,2010-11-17,424.0,,,,,,,,
684,2010-11-18,1294.0,,,,,,,,
685,2010-11-19,14500.0,,,,,,,,
686,2010-11-20,18970.0,,,,,,,,
687,2010-11-21,16354.0,,,,,,,,
688,2010-11-22,546.804,,,,,,,,
689,2010-11-23,672.486,,,,,,,,
690,2010-11-24,5420.0,,,,,,,,
691,2010-11-25,9437.0,,,,,,,,
692,2010-11-26,1833.0,,,,,,,,
693,2010-11-27,664.289,,,,,,,,
694,2010-11-28,634.238,,,,,,,,
695,2010-11-29,611.005,,,,,,,,
696,2010-11-30,564.658,,,,,,,,
697,2010-12-01,788.479,,,,,,,,
698,2010-12-02,615.58,,,,,,,,
699,2010-12-03,604.603,,,,,,,,
700,2010-12-04,498.55,,,,,,,,
701,2010-12-05,408.146,,,,,,,,
702,2010-12-06,421.975,,,,,,,,
703,2010-12-07,672.054,,,,,,,,
704,2010-12-08,542.458,,,,,,,,
705,2010-12-09,569.915,,,,,,,,
706,2010-12-10,623.333,,,,,,,,
707,2010-12-11,881.874,,,,,,,,
708,2010-12-12,973.058,,,,,,,,
709,2010-12-13,1673.0,,,,,,,,
710,2010-12-14,953.509,,,,,,,,
711,2010-12-15,837.857,,,,,,,,
712,2010-12-16,804.312,,,,,,,,
713,2010-12-17,905.211,,,,,,,,
714,2010-12-18,790.72,,,,,,,,
715,2010-12-19,952.538,,,,,,,,
716,2010-12-20,1608.0,,,,,,,,
717,2010-12-21,852.138,,,,,,,,
718,2010-12-22,1147.0,,,,,,,,
719,2010-12-23,1038.0,,,,,,,,
720,2010-12-24,919.885,,,,,,,,
721,2010-12-25,915.28,,,,,,,,
722,2010-12-26,1065.0,,,,,,,,
723,2010-12-27,1025.0,,,,,,,,
724,2010-12-28,1033.0,,,,,,,,
725,2010-12-29,899.552,,,,,,,,
726,2010-12-30,971.817,,,,,,,,
727,2010-12-31,870.284,,,,,,,,
728,2011-01-01,1029.0,,,,,,,,
729,2011-01-02,942.686,,,,,,,,
730,2011-01-03,2401.0,,,,,,,,
731,2011-01-04,1697.0,,,,,,,,
732,2011-01-05,2377.0,,,,,,,,
733,2011-01-06,1461.0,,,,,,,,
734,2011-01-07,1596.0,,,,,,,,
735,2011-01-08,2198.0,,,,,,,,
736,2011-01-09,2063.0,,,,,,,,
737,2011-01-10,2207.0,,,,,,,,
738,2011-01-11,2225.0,,,,,,,,
739,2011-01-12,1839.0,,,,,,,,
740,2011-01-13,1939.0,,,,,,,,
741,2011-01-14,1966.0,,,,,,,,
742,2011-01-15,1836.0,,,,,,,,
743,2011-01-16,1609.0,,,,,,,,
744,2011-01-17,1254.0,,,,,,,,
745,2011-01-18,1766.0,,,,,,,,
746,2011-01-19,1613.0,,,,,,,,
747,2011-01-20,1341.0,,,,,,,,
748,2011-01-21,2105.0,,,,,,,,
749,2011-01-22,3070.0,,,,,,,,
750,2011-01-23,2135.0,,,,,,,,
751,2011-01-24,2231.0,,,,,,,,
752,2011-01-25,1574.0,,,,,,,,
753,2011-01-26,1606.0,,,,,,,,
754,2011-01-27,1786.0,,,,,,,,
755,2011-01-28,2015.0,,,,,,,,
756,2011-01-29,2931.0,,,,,,,,
757,2011-01-30,6347.0,,,,,,,,
758,2011-01-31,2956.0,,,,,,,,
759,2011-02-01,2500.0,,,,,,,,
760,2011-02-02,1813.0,,,,,,,,
761,2011-02-03,1442.0,,,,,,,,
762,2011-02-04,1444.0,,,,,,,,
763,2011-02-05,1483.0,,,,,,,,
764,2011-02-06,1675.0,,,,,,,,
765,2011-02-07,1240.0,,,,,,,,
766,2011-02-08,1484.0,,,,,,,,
767,2011-02-09,1861.0,,,,,,,,
768,2011-02-10,3598.0,,,,,,,,
769,2011-02-11,3763.0,,,,,,,,
770,2011-02-12,2978.0,,,,,,,,
771,2011-02-13,2663.0,,,,,,,,
772,2011-02-14,3688.0,,,,,,,,
773,2011-02-15,2882.0,,,,,,,,
774,2011-02-16,2511.0,,,,,,,,
775,2011-02-17,2839.0,,,,,,,,
776,2011-02-18,3227.0,,,,,,,,
777,2011-02-19,3009.0,,,,,,,,
778,2011-02-20,2795.0,,,,,,,,
779,2011-02-21,2800.0,,,,,,,,
780,2011-02-22,3133.0,,,,,,,,
781,2011-02-23,2778.0,,,,,,,,
782,2011-02-24,3118.0,,,,,,,,
783,2011-02-25,2723.0,,,,,,,,
784,2011-02-26,2153.0,,,,,,,,
785,2011-02-27,2862.0,,,,,,,,
786,2011-02-28,3671.0,,,,,,,,
787,2011-03-01,6694.0,,,,,,,,
788,2011-03-02,3746.0,,,,,,,,
789,2011-03-03,4971.0,,,,,,,,
790,2011-03-04,3056.0,,,,,,,,
791,2011-03-05,2956.0,,,,,,,,
792,2011-03-06,2275.0,,,,,,,,
793,2011-03-07,2935.0,,,,,,,,
794,2011-03-08,4383.0,,,,,,,,
795,2011-03-09,3875.0,,,,,,,,
796,2011-03-10,4853.0,,,,,,,,
797,2011-03-11,4738.0,,,,,,,,
798,2011-03-12,6039.0,,,,,,,,
799,2011-03-13,6715.0,,,,,,,,
800,2011-03-14,7520.0,,,,,,,,
801,2011-03-15,8164.0,,,,,,,,
802,2011-03-16,6890.0,,,,,,,,
803,2011-03-17,6614.0,,,,,,,,
804,2011-03-18,6128.0,,,,,,,,
805,2011-03-19,8004.0,,,,,,,,
806,2011-03-20,10145.0,,,,,,,,
807,2011-03-21,10663.0,,,,,,,,
808,2011-03-22,5947.0,,,,,,,,
809,2011-03-23,9125.0,,,,,,,,
810,2011-03-24,5100.0,,,,,,,,
811,2011-03-25,4239.0,,,,,,,,
812,2011-03-26,8068.0,,,,,,,,
813,2011-03-27,6579.0,,,,,,,,
814,2011-03-28,6298.0,,,,,,,,
815,2011-03-29,5578.0,,,,,,,,
816,2011-03-30,4042.0,,,,,,,,
817,2011-03-31,3856.0,,,,,,,,
818,2011-04-01,3431.0,,,,,,,,
819,2011-04-02,3464.0,,,,,,,,
820,2011-04-03,3456.0,,,,,,,,
821,2011-04-04,4554.0,,,,,,,,
822,2011-04-05,3842.0,,,,,,,,
823,2011-04-06,4426.0,,,,,,,,
824,2011-04-07,4021.0,,,,,,,,
825,2011-04-08,4064.0,,,,,,,,
826,2011-04-09,3939.0,,,,,,,,
827,2011-04-10,3786.0,,,,,,,,
828,2011-04-11,4677.0,,,,,,,,
829,2011-04-12,5537.0,,,,,,,,
830,2011-04-13,4755.0,,,,,,,,
831,2011-04-14,6229.0,,,,,,,,
832,2011-04-15,7021.0,,,,,,,,
833,2011-04-16,6083.0,,,,,,,,
834,2011-04-17,4530.0,,,,,,,,
835,2011-04-18,7338.0,,,,,,,,
836,2011-04-19,8158.0,,,,,,,,
837,2011-04-20,9021.0,,,,,,,,
838,2011-04-21,4583.0,,,,,,,,
839,2011-04-22,4342.0,,,,,,,,
840,2011-04-23,5413.0,,,,,,,,
841,2011-04-24,5720.0,,,,,,,,
842,2011-04-25,5920.0,,,,,,,,
843,2011-04-26,6437.0,,,,,,,,
844,2011-04-27,10574.0,,,,,,,,
845,2011-04-28,7457.0,,,,,,,,
846,2011-04-29,6671.0,,,,,,,,
847,2011-04-30,9515.0,,,,,,,,
848,2011-05-01,9311.0,,,,,,,,
849,2011-05-02,5718.0,,,,,,,,
850,2011-05-03,6037.0,,,,,,,,
851,2011-05-04,5889.0,,,,,,,,
852,2011-05-05,6576.0,,,,,,,,
853,2011-05-06,6067.0,,,,,,,,
854,2011-05-07,6313.0,,,,,,,,
855,2011-05-08,5293.0,,,,,,,,
856,2011-05-09,6088.0,,,,,,,,
857,2011-05-10,7906.0,,,,,,,,
858,2011-05-11,7044.0,,,,,,,,
859,2011-05-12,8346.0,,,,,,,,
860,2011-05-13,9332.0,,,,,,,,
861,2011-05-14,7606.0,,,,,,,,
862,2011-05-15,7677.0,,,,,,,,
863,2011-05-16,7941.0,,,,,,,,
864,2011-05-17,7332.0,,,,,,,,
865,2011-05-18,8108.0,,,,,,,,
866,2011-05-19,11485.0,,,,,,,,
867,2011-05-20,9384.0,,,,,,,,
868,2011-05-21,8926.0,,,,,,,,
869,2011-05-22,8084.0,,,,,,,,
870,2011-05-23,8098.0,,,,,,,,
871,2011-05-24,7590.0,,,,,,,,
872,2011-05-25,8473.0,,,,,,,,
873,2011-05-26,9552.0,,,,,,,,
874,2011-05-27,11232.0,,,,,,,,
875,2011-05-28,12685.0,,,,,,,,
876,2011-05-29,10621.0,,,,,,,,
877,2011-05-30,14269.0,,,,,,,,
878,2011-05-31,17075.0,,,,,,,,
879,2011-06-01,14496.0,,,,,,,,
880,2011-06-02,16036.0,,,,,,,,
881,2011-06-03,19976.0,,,,,,,,
882,2011-06-04,16676.0,,,,,,,,
883,2011-06-05,15696.0,,,,,,,,
884,2011-06-06,18223.0,,,,,,,,
885,2011-06-07,21023.0,,,,,,,,
886,2011-06-08,30590.0,,,,,,,,
887,2011-06-09,23463.0,,,,,,,,
888,2011-06-10,21062.0,,,,,,,,
889,2011-06-11,17432.0,,,,,,,,
890,2011-06-12,22634.0,,,,,,,,
891,2011-06-13,21641.0,,,,,,,,
892,2011-06-14,22532.0,,,,,,,,
893,2011-06-15,19346.0,,,,,,,,
894,2011-06-16,30098.0,,,,,,,,
895,2011-06-17,26360.0,,,,,,,,
896,2011-06-18,24209.0,,,,,,,,
897,2011-06-19,22042.0,,,,,,,,
898,2011-06-20,18420.0,,,,,,,,
899,2011-06-21,15767.0,,,,,,,,
900,2011-06-22,16688.0,,,,,,,,
901,2011-06-23,16781.0,,,,,,,,
902,2011-06-24,19842.0,,,,,,,,
903,2011-06-25,27948.0,,,,,,,,
904,2011-06-26,28768.0,,,,,,,,
905,2011-06-27,32342.0,,,,,,,,
906,2011-06-28,27938.0,,,,,,,,
907,2011-06-29,24028.0,,,,,,,,
908,2011-06-30,21075.0,,,,,,,,
909,2011-07-01,26405.0,,,,,,,,
910,2011-07-02,21836.0,,,,,,,,
911,2011-07-03,20632.0,,,,,,,,
912,2011-07-04,23763.0,,,,,,,,
913,2011-07-05,28817.0,,,,,,,,
914,2011-07-06,30089.0,,,,,,,,
915,2011-07-07,29076.0,,,,,,,,
916,2011-07-08,21879.0,,,,,,,,
917,2011-07-09,22741.0,,,,,,,,
918,2011-07-10,28584.0,,,,,,,,
919,2011-07-11,27149.0,,,,,,,,
920,2011-07-12,24650.0,,,,,,,,
921,2011-07-13,19742.0,,,,,,,,
922,2011-07-14,26259.0,,,,,,,,
923,2011-07-15,20295.0,,,,,,,,
924,2011-07-16,23518.0,,,,,,,,
925,2011-07-17,21468.0,,,,,,,,
926,2011-07-18,26922.0,,,,,,,,
927,2011-07-19,29217.0,,,,,,,,
928,2011-07-20,25840.0,,,,,,,,
929,2011-07-21,24217.0,,,,,,,,
930,2011-07-22,25247.0,,,,,,,,
931,2011-07-23,22377.0,,,,,,,,
932,2011-07-24,21589.0,,,,,,,,
933,2011-07-25,26192.0,,,,,,,,
934,2011-07-26,21452.0,,,,,,,,
935,2011-07-27,20821.0,,,,,,,,
936,2011-07-28,23957.0,,,,,,,,
937,2011-07-29,18658.0,,,,,,,,
938,2011-07-30,17043.0,,,,,,,,
939,2011-07-31,19639.0,,,,,,,,
940,2011-08-01,22490.0,,,,,,,,
941,2011-08-02,25036.0,,,,,,,,
942,2011-08-03,22088.0,,,,,,,,
943,2011-08-04,27020.0,,,,,,,,
944,2011-08-05,22205.0,,,,,,,,
945,2011-08-06,25981.0,,,,,,,,
946,2011-08-07,22344.0,,,,,,,,
947,2011-08-08,27122.0,,,,,,,,
948,2011-08-09,28096.0,,,,,,,,
949,2011-08-10,22969.0,,,,,,,,
950,2011-08-11,22551.0,,,,,,,,
951,2011-08-12,22234.0,,,,,,,,
952,2011-08-13,24048.0,,,,,,,,
953,2011-08-14,25934.0,,,,,,,,
954,2011-08-15,29663.0,,,,,,,,
955,2011-08-16,27557.0,,,,,,,,
956,2011-08-17,25513.0,,,,,,,,
957,2011-08-18,21901.0,,,,,,,,
958,2011-08-19,26966.0,,,,,,,,
959,2011-08-20,20429.0,,,,,,,,
960,2011-08-21,20215.0,,,,,,,,
961,2011-08-22,20774.0,,,,,,,,
962,2011-08-23,20568.0,,,,,,,,
963,2011-08-24,23538.0,,,,,,,,
964,2011-08-25,23423.0,,,,,,,,
965,2011-08-26,22888.0,,,,,,,,
966,2011-08-27,24865.0,,,,,,,,
967,2011-08-28,21153.0,,,,,,,,
968,2011-08-29,24765.0,,,,,,,,
969,2011-08-30,21702.0,,,,,,,,
970,2011-08-31,19005.0,,,,,,,,
971,2011-09-01,23727.0,,,,,,,,
972,2011-09-02,18295.0,,,,,,,,
973,2011-09-03,17043.0,,,,,,,,
974,2011-09-04,40082.0,,,,,,,,
975,2011-09-05,19751.0,,,,,,,,
976,2011-09-06,23091.0,,,,,,,,
977,2011-09-07,22239.0,,,,,,,,
978,2011-09-08,21843.0,,,,,,,,
979,2011-09-09,25378.0,,,,,,,,
980,2011-09-10,21751.0,,,,,,,,
981,2011-09-11,23373.0,,,,,,,,
982,2011-09-12,23149.0,,,,,,,,
983,2011-09-13,18928.0,,,,,,,,
984,2011-09-14,17926.0,,,,,,,,
985,2011-09-15,18159.0,,,,,,,,
986,2011-09-16,22055.0,,,,,,,,
987,2011-09-17,17035.0,,,,,,,,
988,2011-09-18,15648.0,,,,,,,,
989,2011-09-19,24197.0,,,,,,,,
990,2011-09-20,28040.0,,,,,,,,
991,2011-09-21,25558.0,,,,,,,,
992,2011-09-22,17917.0,,,,,,,,
993,2011-09-23,20038.0,,,,,,,,
994,2011-09-24,20754.0,,,,,,,,
995,2011-09-25,18980.0,,,,,,,,
996,2011-09-26,17949.0,,,,,,,,
997,2011-09-27,19815.0,,,,,,,,
998,2011-09-28,16758.0,,,,,,,,
999,2011-09-29,17981.0,,,,,,,,
1000,2011-09-30,19718.0,,,,,,,,
1001,2011-10-01,16107.0,,,,,,,,
1002,2011-10-02,17234.0,,,,,,,,
1003,2011-10-03,17961.0,,,,,,,,
1004,2011-10-04,22567.0,,,,,,,,
1005,2011-10-05,16864.0,,,,,,,,
1006,2011-10-06,20231.0,,,,,,,,
1007,2011-10-07,17816.0,,,,199.0,,,,
1008,2011-10-08,19107.0,,,,134.0,,,,
1009,2011-10-09,18126.0,,,,,,,,
1010,2011-10-10,19617.0,,,,,,,,
1011,2011-10-11,28941.0,,,,,,,,
1012,2011-10-12,21467.0,,,,134.0,,,,
1013,2011-10-13,21866.0,,,,145.075,,,,
1014,2011-10-14,18859.0,,,,182.773,,,,
1015,2011-10-15,17322.0,,,,326.503,,,,
1016,2011-10-16,17994.0,,,,929.83,,,,
1017,2011-10-17,22701.0,,,,907.877,,,,
1018,2011-10-18,17659.0,,,,926.676,,,,
1019,2011-10-19,16455.0,,,,1012.0,,,,
1020,2011-10-20,16210.0,,,,1045.0,,,,
1021,2011-10-21,16133.0,,,,870.534,,,,
1022,2011-10-22,21968.0,,,,939.054,,,,
1023,2011-10-23,20946.0,,,,830.992,,,,
1024,2011-10-24,19191.0,,,,981.126,,,,
1025,2011-10-25,16888.0,,,,1012.0,,,,
1026,2011-10-26,18914.0,,,,1421.0,,,,
1027,2011-10-27,19152.0,,,,912.834,,,,
1028,2011-10-28,21304.0,,,,1525.0,,,,
1029,2011-10-29,21625.0,,,,1271.0,,,,
1030,2011-10-30,18430.0,,,,968.761,,,,
1031,2011-10-31,15811.0,,,,1218.0,,,,
1032,2011-11-01,15344.0,,,,1060.0,,,,
1033,2011-11-02,15187.0,,,,902.419,,,,
1034,2011-11-03,19311.0,,,,941.158,,,,
1035,2011-11-04,18858.0,,,,979.066,,,,
1036,2011-11-05,17047.0,,,,1084.0,,,,
1037,2011-11-06,13222.0,,,,1114.0,,,,
1038,2011-11-07,17965.0,,,,1130.0,,,,
1039,2011-11-08,17935.0,,,,1284.0,,,,
1040,2011-11-09,16878.0,,,,1248.0,,,,
1041,2011-11-10,19738.0,,,,1180.0,,,,
1042,2011-11-11,18852.0,,,,2233.0,,,,
1043,2011-11-12,15267.0,,,,921.344,,,,
1044,2011-11-13,14693.0,,,,1812.0,,,,
1045,2011-11-14,18321.0,,,,1306.0,,,,
1046,2011-11-15,16307.0,,,,29110.0,,,,
1047,2011-11-16,19326.0,,,,122796.0,,,,
1048,2011-11-17,16104.0,,,,103421.0,,,,
1049,2011-11-18,16547.0,,,,32346.0,,,,
1050,2011-11-19,16669.0,,,,13566.0,,,,
1051,2011-11-20,16809.0,,,,15576.0,,,,
1052,2011-11-21,16482.0,,,,71107.0,,,,
1053,2011-11-22,16771.0,,,,58503.0,,,,
1054,2011-11-23,16868.0,,,,34905.0,,,,
1055,2011-11-24,20044.0,,,,23231.0,,,,
1056,2011-11-25,16813.0,,,,11468.0,,,,
1057,2011-11-26,17245.0,,,,33021.0,,,,
1058,2011-11-27,17992.0,,,,18461.0,,,,
1059,2011-11-28,20051.0,,,,8412.0,,,,
1060,2011-11-29,21708.0,,,,4381.0,,,,
1061,2011-11-30,20324.0,,,,860.533,,,,
1062,2011-12-01,16205.0,,,,933.806,,,,
1063,2011-12-02,18462.0,,,,979.997,,,,
1064,2011-12-03,16279.0,,,,1152.0,,,,
1065,2011-12-04,16798.0,,,,921.11,,,,
1066,2011-12-05,16426.0,,,,894.596,,,,
1067,2011-12-06,19732.0,,,,1139.0,,,,
1068,2011-12-07,19390.0,,,,945.646,,,,
1069,2011-12-08,16777.0,,,,1021.0,,,,
1070,2011-12-09,16002.0,,,,1363.0,,,,
1071,2011-12-10,16405.0,,,,725.529,,,,
1072,2011-12-11,17486.0,,,,842.743,,,,
1073,2011-12-12,18903.0,,,,760.706,,,,
1074,2011-12-13,18567.0,,,,1126.0,,,,
1075,2011-12-14,15597.0,,,,963.648,,,,
1076,2011-12-15,17162.0,,,,661.143,,,,
1077,2011-12-16,19790.0,,,,650.897,,,,
1078,2011-12-17,14451.0,,,,682.117,,,,
1079,2011-12-18,13389.0,,,,911.132,,,,
1080,2011-12-19,17231.0,,,,876.386,,,,
1081,2011-12-20,24892.0,,,,775.82,,,,
1082,2011-12-21,16244.0,,,,636.036,,,,
1083,2011-12-22,17238.0,,,,611.069,,,,
1084,2011-12-23,16560.0,,,,927.719,,,,
1085,2011-12-24,13281.0,,,,1026.0,,,,
1086,2011-12-25,12809.0,,,,868.175,,,,
1087,2011-12-26,13660.0,,,,799.851,,,,
1088,2011-12-27,16052.0,,,,966.782,,,,
1089,2011-12-28,14277.0,,,,817.355,,,,
1090,2011-12-29,16723.0,,,,578.489,,,,
1091,2011-12-30,14876.0,,,,636.209,,,,
1092,2011-12-31,16162.0,,,,682.432,,,,
1093,2012-01-01,16992.0,,,,938.963,,,,
1094,2012-01-02,19040.0,,,,663.6,,,,
1095,2012-01-03,18131.0,,,,687.479,,,,
1096,2012-01-04,19270.0,,,,648.539,,,,
1097,2012-01-05,24596.0,,,,811.803,,,,
1098,2012-01-06,21672.0,,,,968.509,,,,
1099,2012-01-07,16620.0,,,,648.798,,,,
1100,2012-01-08,20340.0,,,,845.556,,,,
1101,2012-01-09,20310.0,,,,924.965,,,,
1102,2012-01-10,29590.0,,,,1511.0,,,,
1103,2012-01-11,27435.0,,,,896.459,,,,
1104,2012-01-12,20122.0,,,,1056.0,,,,
1105,2012-01-13,21679.0,,,,566.504,,,,
1106,2012-01-14,19891.0,,,,509.414,,,,
1107,2012-01-15,20803.0,,,,803.303,,,,
1108,2012-01-16,19623.0,,,,804.635,,,,
1109,2012-01-17,19495.0,,,,698.806,,,,
1110,2012-01-18,24735.0,,,,778.143,,,,
1111,2012-01-19,21161.0,,,,2534.0,,,,
1112,2012-01-20,20794.0,,,,622.733,,,,
1113,2012-01-21,18234.0,,,,804.257,,,,
1114,2012-01-22,16542.0,,,,624.226,,,,
1115,2012-01-23,15148.0,,,,538.32,,,,
1116,2012-01-24,24017.0,,,,579.273,,,,
1117,2012-01-25,24961.0,,,,516.262,,,,
1118,2012-01-26,22014.0,,,,589.374,,,,
1119,2012-01-27,21301.0,,,,640.743,,,,
1120,2012-01-28,19058.0,,,,546.613,,,,
1121,2012-01-29,17906.0,,,,446.849,,,,
1122,2012-01-30,15711.0,,,,511.779,,,,
1123,2012-01-31,21845.0,,,,699.776,,,,
1124,2012-02-01,20782.0,,,,8686.0,,,,
1125,2012-02-02,21620.0,,,,10617.0,,,,
1126,2012-02-03,20689.0,,,,12310.0,,,,
1127,2012-02-04,21023.0,,,,9512.0,,,,
1128,2012-02-05,21191.0,,,,9444.0,,,,
1129,2012-02-06,18669.0,,,,10590.0,,,,
1130,2012-02-07,22061.0,,,,16858.0,,,,
1131,2012-02-08,21060.0,,,,13157.0,,,,
1132,2012-02-09,23140.0,,,,2368.0,,,,
1133,2012-02-10,27452.0,,,,1534.0,,,,
1134,2012-02-11,23083.0,,,,775.577,,,,
1135,2012-02-12,19537.0,,,,863.23,,,,
1136,2012-02-13,26315.0,,,,829.865,,,,
1137,2012-02-14,31811.0,,,,833.494,,,,
1138,2012-02-15,29958.0,,,,714.156,,,,
1139,2012-02-16,32471.0,,,,998.525,,,,
1140,2012-02-17,18727.0,,,,878.922,,,,
1141,2012-02-18,16254.0,,,,754.184,,,,
1142,2012-02-19,16419.0,,,,883.229,,,,
1143,2012-02-20,19033.0,,,,911.598,,,,
1144,2012-02-21,22881.0,,,,817.011,,,,
1145,2012-02-22,19503.0,,,,715.101,,,,
1146,2012-02-23,22490.0,,,,1038.0,,,,
1147,2012-02-24,22187.0,,,,754.49,,,,
1148,2012-02-25,18085.0,,,,1057.0,,,,
1149,2012-02-26,17935.0,,,,573.906,,,,
1150,2012-02-27,19487.0,,,,890.681,,,,
1151,2012-02-28,19261.0,,,,828.137,,,,
1152,2012-02-29,16963.0,,,,1319.0,,,,
1153,2012-03-01,22607.0,,,,1055.0,,,,
1154,2012-03-02,27956.0,,,,861.96,,,,
1155,2012-03-03,20162.0,,,,559.931,,,,
1156,2012-03-04,21450.0,,,,562.03,,,,
1157,2012-03-05,24312.0,,,,547.34,,,,
1158,2012-03-06,23307.0,,,,945.163,,,,
1159,2012-03-07,19153.0,,,,792.985,,,,
1160,2012-03-08,19867.0,,,,1233.0,,,,
1161,2012-03-09,18631.0,,,,739.415,,,,
1162,2012-03-10,18252.0,,,,745.845,,,,
1163,2012-03-11,19326.0,,,,727.503,,,,
1164,2012-03-12,17821.0,,,,1221.0,,,,
1165,2012-03-13,24723.0,,,,729.788,,,,
1166,2012-03-14,26045.0,,,,19580.0,,,,
1167,2012-03-15,25002.0,,,,62469.0,,,,
1168,2012-03-16,20130.0,,,,650.344,,,,
1169,2012-03-17,18060.0,,,,613.332,,,,
1170,2012-03-18,16294.0,,,,706.802,,,,
1171,2012-03-19,21062.0,,,,808.412,,,,
1172,2012-03-20,18939.0,,,,773.949,,,,
1173,2012-03-21,19543.0,,,,755.138,,,,
1174,2012-03-22,19158.0,,,,1001.0,,,,
1175,2012-03-23,21334.0,,,,889.626,,,,
1176,2012-03-24,14728.0,,,,633.273,,,,
1177,2012-03-25,17983.0,,,,949.61,,,,
1178,2012-03-26,21019.0,,,,748.354,,,,
1179,2012-03-27,19457.0,,,,896.431,,,,
1180,2012-03-28,22204.0,,,,658.218,,,,
1181,2012-03-29,23767.0,,,,555.312,,,,
1182,2012-03-30,20294.0,,,,809.358,,,,
1183,2012-03-31,16095.0,,,,656.418,,,,
1184,2012-04-01,18447.0,,,,730.174,,,,
1185,2012-04-02,26376.0,,,,670.074,,,,
1186,2012-04-03,27200.0,,,,572.893,,,,
1187,2012-04-04,23402.0,,,,596.183,,,,
1188,2012-04-05,29840.0,,,,585.885,,,,
1189,2012-04-06,25348.0,,,,596.85,,,,
1190,2012-04-07,21073.0,,,,501.933,,,,
1191,2012-04-08,17845.0,,,,633.605,,,,
1192,2012-04-09,20114.0,,,,547.4,,,,
1193,2012-04-10,25257.0,,,,756.258,,,,
1194,2012-04-11,26241.0,,,,678.482,,,,
1195,2012-04-12,29407.0,,,,658.085,,,,
1196,2012-04-13,26228.0,,,,676.328,,,,
1197,2012-04-14,25286.0,,,,634.218,,,,
1198,2012-04-15,29537.0,,,,509.681,,,,
1199,2012-04-16,27346.0,,,,711.153,,,,
1200,2012-04-17,28954.0,,,,630.18,,,,
1201,2012-04-18,32905.0,,,,626.15,,,,
1202,2012-04-19,23558.0,,,,566.661,,,,
1203,2012-04-20,28147.0,,,,529.089,,,,
1204,2012-04-21,22122.0,,,,783.637,,,,
1205,2012-04-22,21101.0,,,,510.093,,,,
1206,2012-04-23,24795.0,,,,747.188,,,,
1207,2012-04-24,24958.0,,,,936.209,,,,
1208,2012-04-25,27268.0,,,,612.892,,,,
1209,2012-04-26,27323.0,,,,852.129,,,,
1210,2012-04-27,24958.0,,,,670.85,,,,
1211,2012-04-28,21852.0,,,,731.398,,,,
1212,2012-04-29,18880.0,,,,560.492,,,,
1213,2012-04-30,23316.0,,,,701.34,,,,
1214,2012-05-01,28094.0,,,,707.344,,,,
1215,2012-05-02,31454.0,,,,1356.0,,,,
1216,2012-05-03,38871.0,,,,893.979,,,,
1217,2012-05-04,39016.0,,,,966.825,,,,
1218,2012-05-05,34066.0,,,,648.59,,,,
1219,2012-05-06,34626.0,,,,556.666,,,,
1220,2012-05-07,47573.0,,,,693.395,,,,
1221,2012-05-08,44137.0,,,,604.446,,,,
1222,2012-05-09,47735.0,,,,629.106,,,,
1223,2012-05-10,41691.0,,,,635.137,,,,
1224,2012-05-11,59536.0,,,,708.825,,,,
1225,2012-05-12,61767.0,,,,759.171,,,,
1226,2012-05-13,45873.0,,,,619.047,,,,
1227,2012-05-14,89490.0,,,,691.831,,,,
1228,2012-05-15,77261.0,,,,633.384,,,,
1229,2012-05-16,70625.0,,,,666.5,,,,
1230,2012-05-17,67869.0,,,,752.042,,,,
1231,2012-05-18,75596.0,,,,1012.0,,,,
1232,2012-05-19,104530.0,,,,686.538,,,,
1233,2012-05-20,99269.0,,,,573.667,,,,
1234,2012-05-21,110218.0,,,,822.87,,,,
1235,2012-05-22,90642.0,,,,604.519,,,,
