TIMESTAMP,ETH_CLOSE_PRICE_USD,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD
2024-02-17,2785.92,2802.41,2804.2,2721.19
2024-02-18,2880.29,2786.42,2892.81,2765.95
2024-02-19,2944.99,2882.01,2983.95,2859.99
2024-02-20,3015.58,2944.98,3030.91,2880.02
2024-02-21,2971.31,3015.73,3016.96,2871.94
2024-02-22,2972.55,2968.58,3031.85,2907.22
2024-02-23,2922.24,2971.99,2992.83,2906.41
2024-02-24,2992.27,2923.79,3006.0,2907.22
2024-02-25,3112.6,2992.66,3117.97,2984.24
2024-02-26,3176.05,3114.35,3194.2,3038.08
2024-02-27,3242.22,3177.19,3285.72,3166.0
2024-02-28,3383.06,3242.54,3482.96,3183.07
2024-02-29,3339.21,3383.2,3520.87,3300.32
2024-03-01,3433.54,3342.62,3449.64,3339.8
2024-03-02,3420.67,3433.89,3460.03,3395.03
2024-03-03,3488.68,3420.54,3491.57,3364.37
2024-03-04,3626.6,3487.97,3638.59,3445.56
2024-03-05,3555.91,3626.55,3820.49,3235.32
2024-03-06,3814.4,3557.2,3899.99,3503.46
2024-03-07,3869.87,3820.12,3933.05,3736.25
2024-03-08,3883.29,3868.88,3991.96,3825.15
2024-03-09,3905.21,3883.87,3941.53,3872.94
2024-03-10,3878.46,3908.91,3962.01,3793.7
2024-03-11,4065.25,3878.39,4082.0,3755.6
2024-03-12,3979.94,4065.39,4091.67,3844.53
2024-03-13,4004.35,3982.49,4078.63,3936.02
2024-03-14,3881.7,4005.79,4009.95,3729.43
2024-03-15,3741.19,3885.84,3931.39,3591.16
2024-03-16,3523.7,3742.55,3778.62,3476.98
2024-03-17,3644.7,3533.44,3678.1,3421.54
2024-03-18,3520.33,3640.38,3641.65,3454.8
2024-03-19,3165.05,3518.66,3546.25,3151.22
2024-03-20,3514.66,3156.74,3531.19,3063.51
2024-03-21,3492.84,3517.79,3582.9,3413.53
2024-03-22,3334.13,3497.49,3541.59,3254.49
2024-03-23,3332.9,3333.48,3430.0,3275.81
2024-03-24,3455.34,3328.55,3469.6,3300.71
2024-03-25,3590.81,3456.73,3651.2,3421.07
2024-03-26,3587.49,3592.52,3677.31,3544.39
2024-03-27,3500.41,3587.95,3661.83,3462.43
2024-03-28,3559.4,3500.51,3609.71,3470.6
2024-03-29,3509.73,3560.61,3583.15,3475.0
2024-03-30,3506.8,3511.54,3564.01,3487.64
2024-03-31,3647.07,3505.38,3652.88,3505.09
2024-04-01,3502.8,3643.43,3645.0,3421.99
2024-04-02,3278.0,3504.41,3505.4,3216.53
2024-04-03,3310.63,3278.01,3366.8,3203.14
2024-04-04,3327.4,3310.84,3435.39,3254.39
2024-04-05,3317.86,3325.95,3344.2,3212.88
2024-04-06,3352.0,3318.61,3394.8,3307.21
2024-04-07,3454.19,3351.76,3459.46,3344.9
2024-04-08,3694.93,3457.27,3727.81,3409.59
2024-04-09,3507.03,3695.39,3723.8,3459.95
2024-04-10,3545.11,3502.53,3560.0,3419.11
2024-04-11,3502.52,3543.27,3615.15,3479.21
2024-04-12,3240.01,3501.41,3551.21,3151.0
2024-04-13,3004.06,3237.14,3296.56,2862.97
2024-04-14,3152.35,3005.75,3168.41,2914.0
2024-04-15,3100.8,3144.77,3272.89,3030.63
2024-04-16,3083.39,3098.14,3124.97,2998.02
2024-04-17,2985.8,3084.0,3123.75,2917.57
2024-04-18,3064.43,2985.71,3089.6,2955.25
2024-04-19,3056.46,3062.19,3122.38,2872.01
2024-04-20,3156.64,3056.3,3168.88,3020.78
2024-04-21,3147.81,3156.13,3195.4,3116.79
2024-04-22,3200.2,3146.95,3233.81,3130.19
2024-04-23,3220.1,3198.09,3262.5,3153.79
2024-04-24,3141.01,3218.8,3292.33,3112.07
2024-04-25,3155.8,3140.4,3189.02,3078.6
2024-04-26,3130.86,3157.93,3165.84,3104.75
2024-04-27,3255.55,3131.39,3282.99,3073.92
2024-04-28,3261.64,3258.6,3347.4,3250.61
2024-04-29,3216.25,3263.61,3286.73,3119.53
2024-04-30,3014.35,3216.8,3250.41,2927.97
2024-05-01,2973.1,3015.52,3023.04,2818.96
2024-05-02,2987.02,2974.37,3014.49,2896.96
2024-05-03,3102.14,2986.59,3125.61,2958.96
2024-05-04,3117.21,3102.98,3166.1,3095.38
2024-05-05,3136.3,3117.12,3170.61,3074.45
2024-05-06,3061.76,3136.64,3219.97,3048.6
2024-05-07,3006.38,3063.26,3128.24,3004.0
2024-05-08,2974.81,3004.35,3036.7,2941.75
2024-05-09,3036.24,2975.73,3057.01,2953.13
2024-05-10,2909.81,3037.21,3052.88,2882.69
2024-05-11,2912.45,2909.81,2943.25,2889.45
2024-05-12,2929.29,2911.66,2953.85,2903.15
2024-05-13,2951.04,2931.39,2993.14,2864.98
2024-05-14,2881.94,2950.6,2958.88,2866.01
2024-05-15,3034.71,2883.59,3041.1,2864.41
2024-05-16,2944.95,3032.56,3040.59,2924.15
2024-05-17,3092.01,2944.68,3116.53,2933.34
2024-05-18,3122.86,3087.66,3145.53,3084.69
2024-05-19,3072.06,3125.06,3135.98,3058.3
2024-05-20,3661.15,3071.09,3679.31,3048.29
2024-05-21,3790.49,3671.75,3832.99,3630.79
2024-05-22,3739.09,3789.99,3810.52,3654.56
2024-05-23,3785.6,3744.17,3941.4,3645.94
2024-05-24,3728.27,3780.71,3829.2,3635.24
2024-05-25,3749.26,3728.9,3776.6,3709.61
2024-05-26,3825.9,3749.15,3881.59,3733.8
2024-05-27,3894.21,3826.84,3975.99,3824.23
2024-05-28,3845.56,3894.21,3929.2,3775.0
2024-05-29,3769.65,3847.76,3886.39,3745.7
2024-05-30,3747.91,3767.15,3824.91,3703.7
2024-05-31,3762.59,3748.31,3845.0,3724.51
2024-06-01,3815.93,3765.83,3832.37,3753.29
2024-06-02,3782.1,3816.67,3838.4,3753.56
2024-06-03,3767.07,3780.92,3849.56,3759.01
2024-06-04,3810.24,3765.86,3831.38,3743.13
2024-06-05,3865.15,3811.99,3885.19,3778.06
2024-06-06,3812.93,3866.41,3878.44,3765.31
2024-06-07,3678.31,3812.7,3840.9,3607.76
2024-06-08,3681.57,3677.01,3709.41,3670.29
2024-06-09,3706.32,3681.31,3718.96,3668.45
2024-06-10,3667.86,3705.86,3711.9,3650.39
2024-06-11,3498.0,3666.06,3672.99,3433.02
2024-06-12,3559.94,3497.3,3652.9,3464.2
2024-06-13,3470.2,3560.07,3561.2,3433.0
2024-06-14,3481.79,3469.2,3530.93,3368.18
2024-06-15,3568.75,3483.82,3592.87,3474.3
2024-06-16,3625.14,3568.0,3650.01,3541.47
2024-06-17,3511.47,3625.44,3637.0,3470.79
2024-06-18,3484.6,3512.4,3515.81,3373.0
2024-06-19,3561.32,3485.07,3585.77,3466.8
2024-06-20,3512.87,3560.59,3624.42,3486.66
2024-06-21,3517.92,3513.59,3543.06,3447.55
2024-06-22,3495.85,3519.48,3520.79,3476.0
2024-06-23,3420.73,3496.07,3520.18,3410.21
2024-06-24,3352.21,3418.98,3433.21,3245.99
2024-06-25,3395.0,3351.31,3425.01,3337.16
2024-06-26,3370.61,3394.9,3424.69,3328.48
2024-06-27,3450.44,3372.0,3472.6,3364.0
2024-06-28,3380.14,3450.09,3487.03,3369.68
2024-06-29,3378.59,3382.14,3408.32,3374.8
2024-06-30,3437.81,3378.33,3459.1,3356.73
2024-07-01,3442.69,3439.79,3522.02,3426.67
2024-07-02,3421.7,3443.16,3463.92,3403.01
2024-07-03,3295.01,3421.7,3432.09,3256.63
2024-07-04,3057.66,3299.4,3313.21,3051.85
2024-07-05,2981.23,3057.3,3108.73,2822.15
2024-07-06,3068.81,2980.82,3080.08,2955.53
2024-07-07,2930.08,3067.6,3072.19,2923.28
2024-07-08,3019.6,2932.16,3083.99,2825.98
2024-07-09,3064.94,3017.01,3108.71,3004.55
2024-07-10,3101.11,3066.17,3149.76,3026.33
2024-07-11,3099.8,3099.6,3214.0,3057.59
2024-07-12,3133.22,3101.41,3157.41,3048.54
2024-07-13,3174.99,3134.08,3200.0,3113.38
2024-07-14,3243.4,3176.4,3265.73,3165.3
2024-07-15,3484.73,3245.99,3490.81,3233.69
2024-07-16,3442.95,3483.39,3494.49,3347.78
2024-07-17,3387.8,3444.96,3514.6,3378.58
2024-07-18,3425.89,3389.78,3489.45,3374.6
2024-07-19,3504.45,3425.62,3539.4,3377.86
2024-07-20,3517.01,3505.29,3538.21,3480.0
2024-07-21,3535.49,3518.99,3544.64,3415.67
2024-07-22,3439.99,3536.4,3559.6,3424.79
2024-07-23,3482.51,3439.52,3537.86,3396.68
2024-07-24,3335.11,3482.51,3487.0,3311.63
2024-07-25,3175.47,3336.08,3342.0,3088.93
2024-07-26,3275.06,3174.9,3285.71,3173.0
2024-07-27,3246.82,3274.63,3326.8,3199.83
2024-07-28,3270.16,3248.8,3282.49,3201.61
2024-07-29,3318.13,3270.94,3396.64,3260.59
2024-07-30,3278.89,3320.2,3366.0,3237.57
2024-07-31,3231.71,3279.54,3348.6,3216.4
2024-08-01,3204.97,3232.03,3242.01,3082.02
2024-08-02,2990.32,3203.31,3217.3,2967.31
2024-08-03,2904.64,2985.65,3017.52,2863.5
2024-08-04,2688.48,2902.91,2931.21,2638.92
2024-08-05,2415.8,2692.25,2696.88,2166.41
2024-08-06,2461.86,2419.42,2548.2,2419.42
2024-08-07,2342.8,2461.87,2550.38,2311.81
2024-08-08,2683.8,2338.48,2716.33,2322.95
2024-08-09,2598.85,2682.13,2703.76,2556.88
2024-08-10,2610.29,2598.78,2640.29,2579.83
2024-08-11,2553.49,2609.92,2713.55,2546.0
2024-08-12,2722.6,2555.0,2747.27,2518.4
2024-08-13,2702.44,2720.19,2737.49,2612.8
2024-08-14,2663.0,2702.86,2761.71,2635.9
2024-08-15,2569.39,2662.4,2675.15,2525.11
2024-08-16,2592.4,2569.9,2627.41,2552.9
2024-08-17,2614.32,2592.68,2626.61,2588.3
2024-08-18,2612.07,2614.53,2682.0,2596.78
2024-08-19,2637.09,2611.22,2647.6,2565.15
2024-08-20,2572.45,2638.39,2692.61,2557.87
2024-08-21,2630.7,2573.87,2658.99,2541.79
2024-08-22,2622.89,2631.4,2644.17,2587.38
2024-08-23,2762.97,2623.75,2794.8,2622.01
2024-08-24,2768.89,2762.8,2818.2,2735.85
2024-08-25,2748.28,2767.87,2792.09,2734.8
2024-08-26,2680.16,2746.12,2761.65,2668.68
2024-08-27,2457.88,2680.21,2699.73,2395.19
2024-08-28,2527.6,2456.11,2553.0,2421.62
2024-08-29,2528.71,2528.87,2594.59,2509.6
2024-08-30,2525.48,2526.2,2540.8,2437.08
2024-08-31,2513.6,2526.39,2532.96,2493.87
2024-09-01,2427.4,2513.01,2515.79,2403.65
2024-09-02,2538.15,2427.14,2560.51,2425.62
2024-09-03,2423.11,2538.33,2551.76,2419.75
2024-09-04,2450.71,2426.6,2488.75,2318.34
2024-09-05,2369.14,2451.43,2465.65,2351.6
2024-09-06,2225.63,2368.8,2407.29,2151.55
2024-09-07,2273.58,2225.95,2310.54,2222.8
2024-09-08,2296.15,2273.71,2332.33,2243.26
2024-09-09,2359.63,2297.0,2377.63,2274.4
2024-09-10,2387.79,2358.59,2396.91,2324.0
2024-09-11,2340.2,2388.4,2388.4,2278.77
2024-09-12,2361.76,2339.9,2387.39,2316.36
2024-09-13,2439.2,2361.73,2459.28,2337.8
2024-09-14,2417.54,2438.65,2440.35,2384.43
2024-09-15,2317.1,2418.19,2428.61,2295.26
2024-09-16,2295.67,2314.15,2334.19,2254.43
2024-09-17,2341.77,2294.77,2392.39,2264.55
2024-09-18,2372.02,2339.53,2372.02,2279.09
2024-09-19,2464.47,2375.0,2491.51,2373.31
2024-09-20,2561.4,2466.36,2570.48,2438.99
2024-09-21,2613.15,2562.48,2619.74,2530.09
2024-09-22,2580.99,2613.27,2631.28,2527.75
2024-09-23,2647.6,2579.79,2701.54,2544.89
2024-09-24,2652.37,2648.16,2669.17,2592.99
2024-09-25,2580.31,2652.87,2672.0,2557.87
2024-09-26,2632.01,2579.01,2664.98,2560.45
2024-09-27,2694.48,2631.66,2726.62,2615.92
2024-09-28,2675.7,2694.87,2703.75,2651.37
2024-09-29,2657.61,2676.34,2683.69,2634.65
2024-09-30,2603.52,2658.21,2661.6,2579.29
2024-10-01,2449.59,2602.23,2656.69,2422.1
2024-10-02,2365.6,2446.37,2498.64,2355.11
2024-10-03,2349.61,2364.11,2402.61,2311.65
2024-10-04,2414.41,2349.91,2440.7,2339.92
2024-10-05,2415.0,2414.41,2427.29,2390.06
2024-10-06,2440.21,2415.46,2455.87,2407.13
2024-10-07,2422.65,2440.06,2520.01,2407.01
2024-10-08,2440.89,2422.71,2461.83,2403.23
2024-10-09,2370.02,2441.59,2472.0,2355.19
2024-10-10,2385.48,2370.84,2417.71,2333.01
2024-10-11,2436.54,2385.11,2470.58,2382.24
2024-10-12,2476.44,2438.95,2489.5,2434.36
2024-10-13,2468.92,2477.54,2484.1,2437.4
2024-10-14,2630.59,2469.09,2651.31,2444.56
2024-10-15,2607.79,2631.24,2681.64,2540.19
2024-10-16,2611.11,2607.66,2645.39,2589.74
2024-10-17,2605.59,2613.99,2647.1,2578.04
2024-10-18,2641.71,2603.6,2675.23,2596.72
2024-10-19,2647.34,2641.95,2662.61,2631.2
2024-10-20,2747.32,2648.9,2757.57,2635.79
2024-10-21,2666.71,2747.03,2766.09,2656.61
2024-10-22,2622.94,2666.7,2671.34,2607.57
2024-10-23,2524.6,2625.55,2625.55,2463.69
2024-10-24,2535.82,2524.3,2561.81,2509.01
2024-10-25,2441.15,2537.6,2564.09,2387.0
2024-10-26,2482.5,2445.47,2506.42,2430.73
2024-10-27,2507.34,2482.51,2525.39,2465.7
2024-10-28,2567.41,2507.81,2587.6,2473.1
2024-10-29,2638.6,2567.9,2679.57,2561.31
2024-10-30,2658.58,2638.79,2719.91,2600.6
2024-10-31,2519.13,2659.49,2668.37,2506.61
2024-11-01,2511.92,2518.44,2584.16,2471.5
2024-11-02,2492.4,2512.33,2523.45,2472.09
2024-11-03,2457.72,2494.21,2496.34,2411.71
2024-11-04,2398.93,2457.01,2490.15,2362.88
2024-11-05,2422.47,2397.3,2478.69,2380.75
2024-11-06,2721.86,2422.49,2740.39,2422.02
2024-11-07,2894.11,2719.39,2914.9,2700.01
2024-11-08,2961.67,2896.11,2981.55,2887.19
2024-11-09,3127.73,2961.31,3153.35,2954.56
2024-11-10,3186.01,3126.21,3247.62,3076.65
2024-11-11,3372.2,3182.99,3384.62,3107.6
2024-11-12,3242.21,3374.16,3440.0,3209.12
2024-11-13,3187.0,3244.6,3326.57,3117.82
2024-11-14,3058.05,3188.35,3238.4,3038.57
2024-11-15,3089.44,3056.62,3128.5,3015.75
2024-11-16,3132.01,3089.13,3215.95,3072.91
2024-11-17,3075.35,3133.27,3160.09,3037.37
2024-11-18,3207.5,3072.6,3220.6,3052.17
2024-11-19,3105.96,3213.01,3219.69,3066.31
2024-11-20,3069.7,3106.85,3158.3,3031.0
2024-11-21,3356.41,3069.96,3386.47,3034.34
2024-11-22,3327.78,3355.36,3424.45,3261.15
2024-11-23,3394.01,3327.77,3495.03,3317.0
2024-11-24,3361.56,3392.05,3448.61,3285.33
2024-11-25,3412.0,3360.57,3544.64,3301.61
2024-11-26,3326.42,3417.9,3460.29,3254.47
2024-11-27,3653.79,3323.85,3684.66,3303.79
2024-11-28,3578.34,3653.2,3661.31,3530.7
2024-11-29,3592.04,3582.35,3642.94,3538.99
2024-11-30,3702.78,3591.73,3733.17,3573.0
2024-12-01,3707.8,3703.6,3743.82,3660.79
2024-12-02,3643.49,3712.99,3756.4,3561.78
2024-12-03,3615.01,3643.07,3669.34,3510.6
2024-12-04,3836.01,3617.68,3885.59,3616.2
2024-12-05,3785.1,3837.01,3950.2,3696.01
2024-12-06,3998.87,3789.68,4084.99,3780.6
2024-12-07,3996.22,4000.0,4024.0,3969.34
2024-12-08,4002.82,3998.99,4015.19,3924.72
2024-12-09,3719.1,4005.0,4005.0,3550.5
2024-12-10,3629.0,3711.63,3778.62,3521.81
2024-12-11,3831.49,3630.79,3848.09,3564.8
2024-12-12,3881.61,3831.81,3985.39,3797.6
2024-12-13,3906.81,3881.69,3966.55,3853.79
2024-12-14,3871.19,3909.37,3942.99,3828.23
2024-12-15,3960.0,3867.39,3973.52,3832.0
2024-12-16,3987.04,3960.0,4102.92,3885.99
2024-12-17,3892.8,3987.61,4040.79,3851.36
2024-12-18,3627.8,3894.85,3902.36,3620.6
2024-12-19,3418.88,3632.02,3719.54,3337.17
2024-12-20,3474.2,3418.72,3496.32,3103.74
2024-12-21,3338.56,3470.5,3555.18,3294.13
2024-12-22,3281.56,3337.88,3401.89,3223.32
2024-12-23,3421.92,3282.64,3463.52,3220.24
2024-12-24,3493.29,3420.03,3539.52,3359.78
2024-12-25,3496.59,3490.78,3546.5,3442.66
2024-12-26,3335.92,3497.2,3512.64,3304.88
2024-12-27,3334.2,3334.42,3439.1,3308.68
2024-12-28,3404.65,3333.87,3427.77,3322.3
2024-12-29,3355.67,3406.53,3412.4,3327.25
2024-12-30,3361.41,3354.01,3437.12,3305.57
2024-12-31,3337.43,3361.7,3449.15,3317.12
2025-01-01,3360.04,3336.14,3373.0,3315.72
2025-01-02,3455.13,3360.6,3494.62,3355.52
2025-01-03,3608.78,3455.23,3626.0,3424.79
2025-01-04,3656.02,3609.51,3669.59,3575.02
2025-01-05,3634.99,3656.88,3672.24,3596.53
2025-01-06,3687.73,3638.58,3742.05,3611.01
2025-01-07,3380.44,3684.0,3700.67,3358.95
2025-01-08,3327.01,3385.48,3414.85,3218.3
2025-01-09,3218.05,3325.53,3356.66,3160.6
2025-01-10,3267.04,3223.61,3320.99,3197.91
2025-01-11,3282.83,3266.31,3319.32,3218.8
2025-01-12,3267.3,3283.78,3299.57,3225.0
2025-01-13,3137.6,3267.45,3337.89,2943.46
2025-01-14,3223.95,3136.91,3254.06,3127.17
2025-01-15,3450.81,3227.3,3469.62,3187.63
2025-01-16,3306.98,3451.7,3459.99,3267.32
2025-01-17,3472.9,3308.05,3525.21,3308.05
2025-01-18,3308.7,3476.87,3493.5,3233.79
2025-01-19,3216.85,3304.78,3445.63,3133.42
2025-01-20,3282.69,3210.15,3449.6,3150.69
2025-01-21,3327.54,3285.88,3364.92,3204.61
2025-01-22,3242.6,3327.0,3365.61,3223.06
2025-01-23,3338.4,3239.0,3344.32,3189.5
2025-01-24,3311.03,3342.12,3423.8,3276.29
2025-01-25,3318.15,3303.52,3350.2,3272.36
2025-01-26,3234.15,3320.34,3359.1,3234.01
2025-01-27,3179.1,3225.02,3252.94,3030.82
2025-01-28,3077.71,3182.78,3223.0,3041.03
2025-01-29,3113.21,3078.87,3171.08,3055.5
2025-01-30,3247.2,3113.99,3281.85,3093.25
2025-01-31,3298.55,3247.35,3434.05,3214.11
2025-02-01,3119.17,3299.19,3331.32,3103.0
2025-02-02,2869.98,3116.31,3163.0,2789.6
2025-02-03,2882.03,2868.73,2904.4,2262.3
2025-02-04,2731.75,2878.99,2885.0,2635.91
2025-02-05,2785.58,2729.39,2822.49,2702.48
2025-02-06,2688.2,2791.74,2854.18,2666.73
2025-02-07,2622.68,2685.5,2797.1,2564.78
2025-02-08,2631.51,2619.0,2666.99,2590.01
2025-02-09,2628.13,2635.11,2681.92,2535.09
2025-02-10,2660.98,2630.0,2691.51,2563.31
2025-02-11,2603.09,2665.03,2724.48,2580.17
2025-02-12,2737.87,2602.21,2789.59,2553.51
2025-02-13,2675.19,2736.91,2756.22,2617.53
2025-02-14,2725.51,2676.18,2789.35,2665.34
2025-02-15,2693.04,2725.48,2738.09,2675.49
2025-02-16,2662.87,2692.47,2724.25,2656.7
2025-02-17,2743.42,2659.58,2845.98,2647.4
2025-02-18,2671.35,2744.6,2754.4,2610.55
2025-02-19,2716.09,2671.99,2735.97,2657.11
2025-02-20,2738.04,2715.02,2767.27,2707.47
2025-02-21,2662.32,2739.9,2841.54,2618.86
2025-02-22,2763.22,2661.0,2795.3,2654.73
2025-02-23,2819.72,2763.48,2837.86,2745.94
2025-02-24,2510.59,2820.6,2838.2,2492.1
2025-02-25,2495.98,2512.48,2533.08,2339.5
2025-02-26,2337.95,2495.7,2507.1,2258.27
2025-02-27,2307.24,2339.6,2379.91,2232.23
2025-02-28,2236.81,2307.85,2312.62,2078.11
2025-03-01,2217.41,2237.63,2280.29,2144.56
2025-03-02,2518.1,2217.39,2546.36,2179.8
2025-03-03,2149.01,2522.92,2522.92,2099.58
2025-03-04,2170.2,2147.63,2221.71,2001.16
2025-03-05,2241.6,2170.49,2272.71,2156.19
2025-03-06,2202.38,2241.12,2319.8,2177.63
2025-03-07,2141.53,2202.2,2248.72,2105.4
2025-03-08,2203.58,2141.03,2232.27,2106.79
2025-03-09,2019.82,2202.81,2211.44,1993.9
2025-03-10,1865.02,2021.83,2144.69,1820.52
2025-03-11,1923.24,1865.47,1961.16,1767.05
2025-03-12,1908.2,1922.52,1955.55,1833.66
2025-03-13,1864.59,1908.82,1916.32,1823.65
2025-03-14,1911.64,1863.7,1945.24,1861.62
2025-03-15,1937.17,1912.18,1954.52,1904.29
2025-03-16,1887.01,1937.63,1940.61,1863.35
2025-03-17,1926.3,1887.19,1951.98,1880.5
2025-03-18,1931.72,1926.9,1934.56,1873.21
2025-03-19,2056.05,1932.3,2069.4,1927.7
2025-03-20,1983.9,2057.25,2066.34,1952.86
2025-03-21,1965.74,1983.23,1996.72,1938.49
2025-03-22,1980.78,1964.6,2005.8,1964.6
2025-03-23,2005.93,1980.28,2019.69,1977.01
2025-03-24,2081.2,2003.9,2101.3,1978.43
2025-03-25,2066.15,2080.51,2094.95,2038.51
2025-03-26,2009.53,2066.15,2078.2,1982.57
2025-03-27,2003.63,2009.52,2036.77,1988.0
2025-03-28,1896.64,2003.78,2015.92,1864.54
2025-03-29,1827.69,1896.9,1912.8,1801.44
2025-03-30,1806.92,1828.13,1849.0,1773.34
2025-03-31,1821.92,1808.07,1851.52,1778.43
2025-04-01,1904.97,1822.43,1925.76,1818.01
2025-04-02,1795.68,1904.76,1953.71,1783.0
2025-04-03,1816.85,1795.4,1843.96,1752.64
2025-04-04,1817.04,1816.02,1835.44,1760.63
2025-04-05,1805.88,1816.98,1827.28,1766.7
2025-04-06,1580.69,1807.13,1816.34,1538.52
2025-04-07,1553.05,1579.9,1633.07,1422.88
2025-04-08,1473.39,1552.05,1618.54,1450.48
2025-04-09,1669.39,1474.2,1685.55,1388.21
2025-04-10,1522.11,1668.57,1668.8,1474.94
2025-04-11,1566.86,1521.96,1587.89,1507.5
2025-04-12,1644.11,1567.14,1666.46,1546.67
2025-04-13,1597.88,1645.19,1648.45,1566.74
2025-04-14,1623.77,1597.21,1690.52,1596.08
2025-04-15,1588.78,1623.85,1660.41,1584.73
2025-04-16,1577.15,1586.97,1612.02,1538.58
2025-04-17,1583.63,1576.71,1616.11,1563.75
2025-04-18,1588.6,1583.48,1600.63,1573.75
2025-04-19,1613.31,1588.88,1627.61,1585.12
2025-04-20,1587.29,1613.02,1619.05,1566.8
2025-04-21,1579.57,1587.96,1655.87,1566.22
2025-04-22,1756.24,1579.15,1766.55,1545.19
2025-04-23,1795.08,1756.9,1831.2,1745.56
2025-04-24,1769.64,1794.44,1802.51,1725.57
2025-04-25,1784.45,1768.41,1825.79,1739.3
2025-04-26,1820.68,1785.31,1835.72,1779.6
2025-04-27,1791.45,1820.94,1854.61,1785.04
2025-04-28,1799.28,1791.28,1826.46,1748.47
2025-04-29,1798.4,1799.99,1842.08,1781.31
2025-04-30,1793.58,1798.06,1816.4,1736.2
2025-05-01,1838.38,1793.62,1872.79,1792.52
2025-05-02,1842.03,1838.11,1870.04,1813.43
2025-05-03,1833.96,1842.2,1848.21,1812.61
2025-05-04,1808.86,1833.52,1849.67,1803.79
2025-05-05,1820.31,1808.87,1831.98,1783.48
2025-05-06,1816.63,1820.06,1820.41,1754.3
2025-05-07,1811.2,1817.51,1849.1,1788.84
2025-05-08,2208.38,1811.0,2225.0,1809.04
2025-05-09,2345.27,2207.14,2486.01,2185.36
2025-05-10,2583.93,2345.31,2597.67,2321.31
2025-05-11,2515.32,2582.21,2594.8,2440.48
2025-05-12,2495.68,2514.58,2621.1,2413.49
2025-05-13,2680.04,2495.06,2734.25,2418.52
2025-05-14,2609.71,2679.55,2719.26,2549.05
2025-05-15,2548.24,2609.74,2644.71,2480.46
2025-05-16,2537.16,2548.81,2647.07,2531.52
2025-05-17,2475.08,2536.1,2536.58,2449.76
2025-05-18,2498.89,2475.71,2585.11,2341.52
2025-05-19,2528.3,2499.9,2543.32,2352.5
2025-05-20,2472.19,2528.29,2587.39,2465.39
