TIMESTAMP,WAVES_OPEN_PRICE_USDT,WAVES_HIGH_PRICE_USDT,WAVES_LOW_PRICE_USDT,WAVES_CLOSE_PRICE_USDT,WAVES_FIRST_TRADE_PRICE_USDT,WAVES_HIGH_TRADE_PRICE_USDT,WAVES_LOW_TRADE_PRICE_USDT,WAVES_LAST_TRADE_PRICE_USDT,WAVES_TOTAL_TRADE_COUNT,WAVES_TOTAL_TRADES_BUY,WAVES_TOTAL_TRADES_SELL,WAVES_VOLUME_USDT,WAVES_QUOTE_VOLUME,WAVES_VOLUME_BUY,WAVES_QUOTE_VOLUME_BUY,WAVES_VOLUME_SELL,WAVES_QUOTE_VOLUME_SELL
2019-06-18,2.4414,2.444,2.3455,2.3877,2.444,2.444,2.3455,2.3877,4287,1777,2510,228794.42,545282.208188,83672.56,199748.973697,145121.86,345533.234491
2019-06-19,2.3877,2.4336,2.3555,2.4335,2.3877,2.4336,2.3555,2.4335,3769,2003,1766,214604.03,515173.035126,103963.99,249769.647683,110640.04,265403.387443
2019-06-20,2.4335,2.4441,2.3259,2.3716,2.4299,2.4441,2.3259,2.3716,4969,2253,2716,278388.59,662567.096388,98599.65,236148.665065,179788.94,426418.431323
2019-06-21,2.3716,2.4333,2.3159,2.34,2.3713,2.4333,2.3159,2.34,5899,3001,2898,440084.05,1045260.140504,220552.25,525812.006587,219531.8,519448.133917
2019-06-22,2.34,2.4929,2.3043,2.41,2.3379,2.4929,2.3043,2.41,10783,5761,5022,716404.57,1720806.163644,370633.68,893417.001163,345770.89,827389.162481
2019-06-23,2.41,2.4536,2.351,2.3636,2.4198,2.4536,2.351,2.3636,7824,3909,3915,441370.22,1060052.422529,219191.4,527525.814182,222178.82,532526.608347
2019-06-24,2.3636,2.4225,2.3,2.3652,2.3702,2.4225,2.3,2.3652,5994,3342,2652,398014.94,946301.940839,225865.73,538786.434398,172149.21,407515.506441
2019-06-25,2.3652,2.4028,2.2855,2.3049,2.3662,2.4028,2.2855,2.3049,7208,3244,3964,665050.12,1549394.036793,216005.63,505390.013886,449044.49,1044004.022907
2019-06-26,2.3049,2.3666,1.9917,2.1854,2.315,2.3666,1.9917,2.1854,14653,7204,7449,1131088.94,2569629.092547,534820.75,1217204.906027,596268.19,1352424.18652
2019-06-27,2.1854,2.1926,1.8335,1.854,2.1846,2.1926,1.8335,1.854,13437,6427,7010,1173335.56,2345129.042385,573810.26,1150958.753866,599525.3,1194170.288519
2019-06-28,1.854,2.0222,1.84,2.0077,1.8657,2.0222,1.84,2.0077,8644,5444,3200,894708.27,1739896.815286,533219.0,1038987.864453,361489.27,700908.950833
2019-06-29,2.0077,2.0202,1.865,1.9655,2.0082,2.0202,1.865,1.9655,7199,3237,3962,853291.0,1646730.893635,362737.42,700955.965798,490553.58,945774.927837
2019-06-30,1.9655,1.98,1.807,1.8208,1.9725,1.98,1.807,1.8208,8722,4167,4555,811722.05,1545904.830637,349058.73,667622.084625,462663.32,878282.746012
2019-07-01,1.8208,1.95,1.7862,1.8845,1.8309,1.95,1.7862,1.8845,7504,4148,3356,569100.2,1067375.744541,305674.39,574740.738957,263425.81,492635.005584
2019-07-02,1.8845,1.9227,1.7055,1.8233,1.8748,1.9227,1.7055,1.8233,7778,4274,3504,609021.98,1096961.806478,332225.02,598628.993481,276796.96,498332.812997
2019-07-03,1.8233,1.956,1.7936,1.9484,1.8201,1.956,1.7936,1.9484,7114,3817,3297,681500.94,1290633.774541,376036.22,714796.595997,305464.72,575837.178544
2019-07-04,1.9484,1.9484,1.8093,1.8185,1.939,1.9458,1.8093,1.8185,3887,1857,2030,277066.98,523300.555851,108944.52,206931.407156,168122.46,316369.148695
2019-07-05,1.8185,1.8542,1.7665,1.7886,1.8185,1.8542,1.7665,1.7886,4960,2415,2545,322979.91,583045.152216,150117.27,271505.097182,172862.64,311540.055034
2019-07-06,1.7886,2.2,1.769,1.9468,1.7851,2.2,1.769,1.9468,24960,13425,11535,2581472.68,5252331.757488,1248850.19,2542540.55143,1332622.49,2709791.206058
2019-07-07,1.9468,2.275,1.9102,2.0511,1.9468,2.275,1.9102,2.0511,35405,19051,16354,4211284.55,8906451.025655,2021084.99,4289120.718135,2190199.56,4617330.30752
2019-07-08,2.0511,2.0664,1.8675,1.8878,2.0506,2.0664,1.8675,1.8878,19831,8786,11045,2718738.24,5321167.573249,990013.11,1942564.973318,1728725.13,3378602.599931
2019-07-09,1.8878,1.9007,1.781,1.8193,1.8928,1.9007,1.781,1.8193,10265,4898,5367,973960.34,1792456.079241,360119.62,664084.591988,613840.72,1128371.487253
2019-07-10,1.8193,1.8444,1.6656,1.7116,1.817,1.8444,1.6656,1.7116,9433,4491,4942,997611.73,1754738.874182,450086.36,792789.696139,547525.37,961949.178043
2019-07-11,1.7116,1.7116,1.4568,1.4892,1.7099,1.7108,1.4568,1.4892,8003,4646,3357,746714.99,1151209.652578,366776.36,564361.018358,379938.63,586848.63422
2019-07-12,1.4892,1.7722,1.4692,1.6211,1.4842,1.7722,1.4692,1.6211,11123,6495,4628,1420788.46,2318735.296627,767377.68,1253933.855671,653410.78,1064801.440956
2019-07-13,1.6211,1.6433,1.51,1.5463,1.6212,1.6433,1.51,1.5463,5733,3174,2559,485730.78,767089.575913,213327.84,338573.047503,272402.94,428516.52841
2019-07-14,1.5463,1.7145,1.45,1.4768,1.5471,1.7145,1.45,1.4768,10594,5974,4620,1136437.02,1823154.205127,561279.38,905984.599654,575157.64,917169.605473
2019-07-15,1.4768,1.5918,1.3,1.4903,1.4768,1.5918,1.3,1.4903,17192,9987,7205,1969873.2,2920906.358335,952742.67,1421218.241259,1017130.53,1499688.117076
2019-07-16,1.4903,1.66,1.432,1.446,1.4902,1.66,1.432,1.446,23595,13730,9865,2643209.22,4071220.609191,1350003.72,2080233.025641,1293205.5,1990987.58355
2019-07-17,1.446,1.4579,1.3423,1.404,1.4398,1.4579,1.3423,1.404,14614,7488,7126,1533317.34,2152275.781534,711906.77,999730.860253,821410.57,1152544.921281
2019-07-18,1.404,1.5376,1.3725,1.491,1.4045,1.5376,1.3725,1.491,14914,8723,6191,1396330.9,2022369.215603,768322.2,1118462.676324,628008.7,903906.539279
2019-07-19,1.491,1.4982,1.4211,1.4608,1.491,1.4982,1.4211,1.4608,10726,7015,3711,698573.52,1019289.656577,399128.86,583704.010242,299444.66,435585.646335
2019-07-20,1.4608,1.533,1.4441,1.489,1.4628,1.533,1.4441,1.489,11139,5932,5207,798240.26,1186372.875931,393373.93,586221.887532,404866.33,600150.988399
2019-07-21,1.489,1.5019,1.4171,1.4651,1.4931,1.5019,1.4171,1.4651,9144,5099,4045,742259.61,1086620.599002,372863.75,546104.834856,369395.86,540515.764146
2019-07-22,1.4651,1.476,1.3959,1.428,1.4652,1.476,1.3959,1.428,5649,3342,2307,478653.45,688982.388959,226100.16,326487.532998,252553.29,362494.855961
2019-07-23,1.428,1.4436,1.312,1.3659,1.428,1.4436,1.312,1.3659,5828,3161,2667,594764.47,825372.704527,269827.06,375091.481813,324937.41,450281.222714
2019-07-24,1.3659,1.402,1.2999,1.3741,1.3653,1.402,1.2999,1.3741,5449,3289,2160,355388.4,478601.077803,175335.87,236344.678954,180052.53,242256.398849
2019-07-25,1.3741,1.4279,1.3672,1.4083,1.3723,1.4279,1.3672,1.4083,3344,1920,1424,331088.6,465832.079139,172252.13,242679.851789,158836.47,223152.22735
2019-07-26,1.4083,1.432,1.3653,1.4249,1.4018,1.432,1.3653,1.4249,2577,1470,1107,189105.4,266184.901503,104408.55,147314.255176,84696.85,118870.646327
2019-07-27,1.4249,1.45,1.3216,1.35,1.4234,1.45,1.3216,1.35,2698,1253,1445,255352.57,350621.800232,99983.03,137750.671604,155369.54,212871.128628
2019-07-28,1.35,1.3628,1.2845,1.3528,1.3539,1.3628,1.2845,1.3528,1747,965,782,234727.49,312870.71476,86128.61,115150.763713,148598.88,197719.951047
2019-07-29,1.3528,1.44,1.343,1.3817,1.3489,1.44,1.343,1.3817,5089,2488,2601,555255.85,769993.582496,227095.07,315054.597865,328160.78,454938.984631
2019-07-30,1.3817,1.3876,1.351,1.3704,1.3734,1.3876,1.351,1.3704,2265,1186,1079,202992.29,278179.177233,92975.71,127629.633196,110016.58,150549.544037
2019-07-31,1.3704,1.411,1.3609,1.372,1.3637,1.411,1.3609,1.372,2574,1396,1178,250515.04,347246.94768,122883.81,170510.657774,127631.23,176736.289906
2019-08-01,1.372,1.3933,1.3478,1.3592,1.372,1.3933,1.3478,1.3592,3448,1811,1637,275823.62,378556.981281,122797.24,168695.450577,153026.38,209861.530704
2019-08-02,1.3592,1.3857,1.3401,1.353,1.3593,1.3857,1.3401,1.353,3347,1869,1478,379715.51,516401.205347,174973.9,238264.008606,204741.61,278137.196741
2019-08-03,1.353,1.3872,1.3431,1.3699,1.3501,1.3872,1.3431,1.3699,2722,1296,1426,281298.62,382669.269263,130533.12,177810.799363,150765.5,204858.4699
2019-08-04,1.3699,1.3787,1.3136,1.3577,1.3712,1.3787,1.3136,1.3577,2894,1593,1301,178161.05,240257.216661,95988.25,129795.2655,82172.8,110461.951161
2019-08-05,1.3577,1.4475,1.35,1.4137,1.3617,1.4475,1.35,1.4137,6775,3763,3012,490067.74,688153.110073,288899.78,405452.669359,201167.96,282700.440714
2019-08-06,1.4137,1.4306,1.3313,1.3584,1.4093,1.4306,1.3313,1.3584,6419,2790,3629,603364.24,830963.256049,231368.76,318840.375003,371995.48,512122.881046
2019-08-07,1.3584,1.3729,1.3117,1.3625,1.3577,1.3729,1.3117,1.3625,4273,1727,2546,326314.86,440737.902021,131732.13,178242.137039,194582.73,262495.764982
2019-08-08,1.3625,1.3817,1.2944,1.3392,1.3624,1.3817,1.2944,1.3392,4436,2188,2248,337596.11,453834.077692,170652.91,230041.314696,166943.2,223792.762996
2019-08-09,1.3392,1.348,1.2706,1.2891,1.336,1.348,1.2706,1.2891,3820,1807,2013,173044.5,227026.283244,89690.27,117673.485548,83354.23,109352.797696
2019-08-10,1.2891,1.3249,1.2707,1.304,1.289,1.3249,1.2707,1.304,3093,1605,1488,174199.42,227219.461129,111609.47,145893.026418,62589.95,81326.434711
2019-08-11,1.304,1.3704,1.3007,1.3226,1.3007,1.3704,1.3007,1.3226,4073,2018,2055,192010.26,257297.033569,105461.9,141423.265667,86548.36,115873.767902
2019-08-12,1.3226,1.3437,1.2802,1.3107,1.315,1.3437,1.2802,1.3107,5889,2420,3469,319373.76,419725.371848,129848.71,171284.169426,189525.05,248441.202422
2019-08-13,1.3107,1.3156,1.2711,1.2838,1.3156,1.3156,1.2711,1.2838,3832,1908,1924,263840.45,341381.205327,146712.15,189810.261057,117128.3,151570.94427
2019-08-14,1.2838,1.304,1.1797,1.2067,1.2867,1.304,1.1797,1.2067,5635,2724,2911,371850.32,463559.491977,189901.72,236911.282728,181948.6,226648.209249
2019-08-15,1.2067,1.2222,1.1498,1.213,1.2048,1.2222,1.1498,1.213,1981,887,1094,151997.78,180667.31422,72669.88,86573.999215,79327.9,94093.315005
2019-08-16,1.213,1.2212,1.1566,1.2023,1.2081,1.2212,1.1566,1.2023,2622,1290,1332,197411.37,233468.360457,123565.78,146311.160736,73845.59,87157.199721
2019-08-17,1.2023,1.23,1.1789,1.2016,1.196,1.23,1.1789,1.2016,1744,989,755,93168.98,112753.925002,59922.65,72581.652664,33246.33,40172.272338
2019-08-18,1.2016,1.2705,1.1903,1.26,1.2016,1.2705,1.1903,1.26,2085,1102,983,140382.38,173953.46038,67751.85,83938.772406,72630.53,90014.687974
2019-08-19,1.26,1.278,1.2317,1.2585,1.2596,1.278,1.2317,1.2585,2316,1277,1039,122926.91,154858.185846,72252.54,91145.733786,50674.37,63712.45206
2019-08-20,1.2585,1.2849,1.228,1.2393,1.2591,1.2849,1.228,1.2393,2819,1515,1304,196730.34,246838.574557,110289.88,138467.20768,86440.46,108371.366877
2019-08-21,1.2393,1.2428,1.1735,1.2178,1.2406,1.2428,1.1735,1.2178,3487,1846,1641,248506.46,301740.051251,120820.76,146612.20396,127685.7,155127.847291
2019-08-22,1.2178,1.3126,1.1631,1.2776,1.22,1.3126,1.1631,1.2776,5218,3058,2160,445099.75,560813.818484,236508.44,298608.674617,208591.31,262205.143867
2019-08-23,1.2776,1.3499,1.1042,1.3004,1.2769,1.3499,1.1042,1.3004,5203,3205,1998,431619.64,552477.407923,232640.75,300521.151178,198978.89,251956.256745
2019-08-24,1.3004,1.355,1.27,1.2988,1.3019,1.355,1.27,1.2988,4254,2547,1707,426066.02,559822.145984,212394.24,279522.070887,213671.78,280300.075097
2019-08-25,1.2988,1.3303,1.2411,1.2536,1.3018,1.3303,1.2411,1.2536,2585,1576,1009,202901.97,261240.924747,92750.28,120059.413124,110151.69,141181.511623
2019-08-26,1.2536,1.3236,1.2458,1.2618,1.252,1.3236,1.2458,1.2618,2213,1266,947,182255.26,235585.438992,98016.21,126829.01876,84239.05,108756.420232
2019-08-27,1.2618,1.2872,1.2177,1.2421,1.2597,1.2872,1.2177,1.2421,2174,1081,1093,131202.69,163781.988023,68868.08,86301.60485,62334.61,77480.383173
2019-08-28,1.2421,1.25,1.1331,1.1689,1.2351,1.25,1.1331,1.1689,3210,1601,1609,264727.85,317422.319496,120438.98,144950.462346,144288.87,172471.85715
2019-08-29,1.1689,1.1755,1.1023,1.1213,1.1755,1.1755,1.1023,1.1213,1982,1043,939,206356.28,231191.121415,130632.34,146085.036692,75723.94,85106.084723
2019-08-30,1.1213,1.1396,1.1049,1.119,1.1224,1.1396,1.1049,1.119,1466,907,559,145887.3,163590.616507,78815.23,88546.105208,67072.07,75044.511299
2019-08-31,1.119,1.1376,1.0666,1.1052,1.112,1.1376,1.0666,1.1052,1395,699,696,135234.68,149958.626308,62803.74,69458.255563,72430.94,80500.370745
2019-09-01,1.1052,1.1193,1.0751,1.111,1.1055,1.1193,1.0751,1.111,1131,556,575,82885.98,91176.785559,44307.3,48829.749948,38578.68,42347.035611
2019-09-02,1.111,1.1485,1.0873,1.1474,1.1092,1.1485,1.0873,1.1474,1781,1104,677,160103.22,179126.580605,110555.86,123902.928743,49547.36,55223.651862
2019-09-03,1.1474,1.1636,1.1153,1.1496,1.1474,1.1636,1.1153,1.1496,2012,1283,729,156477.74,178486.255165,97200.07,111125.289195,59277.67,67360.96597
2019-09-04,1.1496,1.1515,1.1039,1.1259,1.1496,1.1515,1.1039,1.1259,1561,856,705,144573.29,162840.367564,74253.1,83903.624679,70320.19,78936.742885
2019-09-05,1.1259,1.1487,1.0885,1.1149,1.1258,1.1487,1.0885,1.1149,1229,694,535,90911.03,101398.805728,48519.33,54289.803709,42391.7,47109.002019
2019-09-06,1.1149,1.1193,1.0327,1.0498,1.1145,1.1193,1.0327,1.0498,1502,877,625,113031.01,122570.532129,49502.22,53844.457606,63528.79,68726.074523
2019-09-07,1.0498,1.0827,1.04,1.0691,1.0498,1.0827,1.04,1.0691,826,404,422,92295.0,97747.492047,48370.73,51200.409829,43924.27,46547.082218
2019-09-08,1.0691,1.0796,1.0443,1.0654,1.0705,1.0796,1.0443,1.0654,835,405,430,102161.08,108870.57516,42625.86,45483.624382,59535.22,63386.950778
2019-09-09,1.0654,1.1148,1.0393,1.0673,1.065,1.1148,1.0393,1.0673,1738,918,820,200772.8,216471.445777,108720.65,117911.051396,92052.15,98560.394381
2019-09-10,1.0673,1.0839,1.0282,1.0416,1.071,1.0839,1.0282,1.0416,1059,485,574,133166.77,140225.399118,63715.32,67175.774836,69451.45,73049.624282
2019-09-11,1.0416,1.0526,1.01,1.0139,1.0371,1.0526,1.01,1.0139,894,448,446,95566.98,97758.892539,45184.43,46311.900031,50382.55,51446.992508
2019-09-12,1.0139,1.0408,0.9966,1.0298,1.0234,1.0408,0.9966,1.0298,2136,1180,956,319280.13,325934.32281,151704.23,155179.511298,167575.9,170754.811512
2019-09-13,1.0298,1.0428,1.0,1.0345,1.0298,1.0428,1.0,1.0345,1414,864,550,146942.53,150111.623983,63550.82,65122.043515,83391.71,84989.580468
2019-09-14,1.0345,1.0386,1.0045,1.027,1.0262,1.0386,1.0045,1.027,1670,1024,646,157230.23,160858.318433,66483.41,67994.748504,90746.82,92863.569929
2019-09-15,1.027,1.0828,1.0235,1.0738,1.027,1.0828,1.0235,1.0738,2365,1804,561,189118.83,197590.577477,123876.04,129046.644463,65242.79,68543.933014
2019-09-16,1.0738,1.0934,1.0239,1.0593,1.0738,1.0934,1.0239,1.0593,2194,1328,866,250745.06,264372.455865,134112.88,141861.63965,116632.18,122510.816215
2019-09-17,1.0593,1.116,1.0358,1.1002,1.0593,1.116,1.0358,1.1002,1742,1044,698,230411.9,247303.604595,141845.38,152404.005183,88566.52,94899.599412
2019-09-18,1.1002,1.259,1.1002,1.15,1.1059,1.259,1.1005,1.15,3615,1548,2067,368510.27,423511.491106,157070.06,181236.031559,211440.21,242275.459547
2019-09-19,1.15,1.1505,1.0398,1.077,1.1505,1.1505,1.0398,1.077,2901,1196,1705,383167.87,412459.681802,136152.29,146244.037901,247015.58,266215.643901
2019-09-20,1.077,1.0811,1.0263,1.0456,1.075,1.0811,1.0263,1.0456,1739,653,1086,167120.18,175510.229629,67087.49,70266.597862,100032.69,105243.631767
2019-09-21,1.0456,1.0557,1.0122,1.0138,1.0456,1.0557,1.0122,1.0138,1816,756,1060,182865.44,188520.552472,75333.18,77739.598624,107532.26,110780.953848
2019-09-22,1.0138,1.1032,0.9709,1.102,1.0147,1.1032,0.9709,1.102,5410,2547,2863,728914.8,742953.140981,352258.83,360288.661196,376655.97,382664.479785
2019-09-23,1.102,1.2159,0.9904,1.0009,1.1022,1.2159,0.9904,1.0009,10930,5085,5845,1789751.86,1984863.697174,861508.71,959192.181506,928243.15,1025671.515668
2019-09-24,1.0009,1.0421,0.7781,0.826,1.0002,1.0421,0.7781,0.826,5192,2190,3002,637683.25,598039.697564,260979.19,244492.518738,376704.06,353547.178826
2019-09-25,0.826,0.8699,0.8061,0.8612,0.8299,0.8699,0.8061,0.8612,2637,1709,928,318130.25,264851.409931,174151.05,145061.558601,143979.2,119789.85133
2019-09-26,0.8612,0.8879,0.7674,0.8318,0.8642,0.8879,0.7674,0.8318,2845,1351,1494,344484.64,286856.310002,157292.65,131817.31131,187191.99,155038.998692
2019-09-27,0.8318,0.8624,0.8041,0.8392,0.8318,0.8624,0.8041,0.8392,1213,697,516,176093.59,146498.581503,88698.73,74038.653562,87394.86,72459.927941
2019-09-28,0.8392,0.86,0.8276,0.8455,0.8392,0.86,0.8276,0.8455,1526,800,726,237344.24,200231.852895,118574.12,100114.812049,118770.12,100117.040846
2019-09-29,0.8455,0.8455,0.8056,0.8153,0.8416,0.845,0.8056,0.8153,795,463,332,94022.38,77245.802359,44450.14,36525.06449,49572.24,40720.737869
2019-09-30,0.8153,0.8699,0.7829,0.8471,0.8153,0.8699,0.7829,0.8471,2898,1569,1329,523730.42,436983.463061,261845.74,219601.84596,261884.68,217381.617101
2019-10-01,0.8471,0.87,0.8174,0.8267,0.8471,0.87,0.8174,0.8267,1991,1280,711,250871.86,211606.721346,176533.54,148902.569747,74338.32,62704.151599
2019-10-02,0.8267,0.8328,0.8161,0.8321,0.8267,0.8328,0.8161,0.8321,738,455,283,78216.74,64447.863771,50840.27,41881.435481,27376.47,22566.42829
2019-10-03,0.8321,0.8908,0.8172,0.8509,0.8321,0.8908,0.8172,0.8509,4339,2136,2203,610955.8,527462.385466,279614.99,242076.103394,331340.81,285386.282072
2019-10-04,0.8509,0.9072,0.831,0.8859,0.8475,0.9072,0.831,0.8859,2501,1243,1258,258902.63,227884.463475,144814.83,127368.885584,114087.8,100515.577891
2019-10-05,0.8859,0.9302,0.8643,0.9162,0.8834,0.9302,0.8643,0.9162,2404,1397,1007,160829.27,145595.029381,90778.64,82340.741618,70050.63,63254.287763
2019-10-06,0.9162,0.9325,0.8677,0.8713,0.9191,0.9325,0.8677,0.8713,1685,961,724,171339.02,152791.736826,97458.31,86934.6774,73880.71,65857.059426
2019-10-07,0.8713,0.919,0.8675,0.9151,0.8717,0.919,0.8675,0.9151,1546,867,679,126052.21,113731.274784,60920.64,55049.054334,65131.57,58682.22045
2019-10-08,0.9151,0.9298,0.8876,0.9033,0.9118,0.9298,0.8876,0.9033,1995,898,1097,268313.04,243676.834353,115010.27,104319.517399,153302.77,139357.316954
2019-10-09,0.9033,0.9524,0.8985,0.9296,0.8987,0.9524,0.8985,0.9296,3012,1390,1622,342752.58,317152.382136,165491.57,153235.915198,177261.01,163916.466938
2019-10-10,0.9296,0.9836,0.8909,0.9,0.9296,0.9836,0.8909,0.9,3409,1856,1553,560994.87,523513.756871,321796.99,299366.433699,239197.88,224147.323172
2019-10-11,0.9,0.9051,0.84,0.8455,0.8999,0.9051,0.84,0.8455,3003,1167,1836,331620.46,289261.52171,112346.05,98400.338391,219274.41,190861.183319
2019-10-12,0.8455,0.8648,0.84,0.8464,0.8455,0.8648,0.84,0.8464,1357,599,758,118177.04,100514.563233,47267.47,40318.286554,70909.57,60196.276679
2019-10-13,0.8464,0.8548,0.83,0.841,0.8426,0.8548,0.83,0.841,1109,608,501,182581.72,154079.950091,98469.83,83152.420003,84111.89,70927.530088
2019-10-14,0.841,0.8834,0.8322,0.872,0.8376,0.8834,0.8322,0.872,2568,1430,1138,460595.82,395485.246234,257149.73,220932.708024,203446.09,174552.53821
2019-10-15,0.872,0.8969,0.8531,0.8581,0.8687,0.8969,0.8531,0.8581,2609,1159,1450,643587.0,564720.469902,263164.33,231101.459846,380422.67,333619.010056
2019-10-16,0.8581,0.8581,0.7952,0.8185,0.8531,0.857,0.7952,0.8185,1999,803,1196,378461.47,311757.005364,142696.25,117338.833849,235765.22,194418.171515
2019-10-17,0.8185,0.843,0.8101,0.838,0.8166,0.843,0.8101,0.838,1246,661,585,188341.85,155078.601976,79931.67,65899.721359,108410.18,89178.880617
2019-10-18,0.838,0.84,0.7952,0.8044,0.8399,0.84,0.7952,0.8044,1628,957,671,228609.44,186751.840354,112259.95,92279.509871,116349.49,94472.330483
2019-10-19,0.8044,0.8143,0.7851,0.7988,0.8016,0.8143,0.7851,0.7988,973,488,485,152818.55,121823.916458,65920.38,52654.66501,86898.17,69169.251448
2019-10-20,0.7988,0.815,0.7808,0.8122,0.7988,0.815,0.7808,0.8122,1335,731,604,261891.09,209433.370716,143391.09,114697.954501,118500.0,94735.416215
2019-10-21,0.8122,0.8198,0.7888,0.81,0.8071,0.8198,0.7888,0.81,1238,714,524,188355.33,151320.225074,90855.32,73053.688611,97500.01,78266.536463
2019-10-22,0.81,0.8311,0.7916,0.796,0.81,0.8311,0.7916,0.796,1515,716,799,280446.32,226916.837685,124351.73,100995.91612,156094.59,125920.921565
2019-10-23,0.796,0.796,0.6905,0.7187,0.7915,0.793,0.6905,0.7187,2560,1240,1320,449354.04,325815.812021,195143.86,140044.405537,254210.18,185771.406484
2019-10-24,0.7187,0.7227,0.6942,0.719,0.7145,0.7227,0.6942,0.719,2054,1433,621,379517.31,269329.178156,260659.47,185002.288797,118857.84,84326.889359
2019-10-25,0.719,0.771,0.7094,0.7705,0.7162,0.771,0.7094,0.7705,2585,1752,833,518890.21,384720.732898,288817.19,213762.74218,230073.02,170957.990718
2019-10-26,0.7705,0.81,0.7258,0.7513,0.7705,0.81,0.7258,0.7513,3133,1817,1316,575177.07,442160.317617,316382.53,244670.399478,258794.54,197489.918139
2019-10-27,0.7513,0.8278,0.738,0.7956,0.7516,0.8278,0.738,0.7956,2321,1358,963,469987.2,367462.028277,268111.49,210110.607795,201875.71,157351.420482
2019-10-28,0.7956,0.8281,0.7759,0.8058,0.7959,0.8281,0.7759,0.8058,3560,1754,1806,887365.73,716275.208601,479977.28,387570.29722,407388.45,328704.911381
2019-10-29,0.8058,0.879,0.8032,0.8236,0.8058,0.879,0.8032,0.8236,4555,2353,2202,1002397.48,837983.163186,417354.72,347994.046941,585042.76,489989.116245
2019-10-30,0.8236,0.8257,0.7706,0.7813,0.8236,0.8257,0.7706,0.7813,1999,898,1101,356445.18,282370.84777,177445.41,140461.180029,178999.77,141909.667741
2019-10-31,0.7813,0.7931,0.7608,0.7801,0.7813,0.7931,0.7608,0.7801,1455,922,533,313314.65,243560.337722,215391.24,167447.283446,97923.41,76113.054276
2019-11-01,0.7801,0.7943,0.7696,0.792,0.7781,0.7943,0.7696,0.792,1079,565,514,148799.97,116440.118095,67607.18,53041.575912,81192.79,63398.542183
2019-11-02,0.792,0.8041,0.7895,0.8,0.792,0.8041,0.7895,0.8,1083,631,452,183260.08,146140.133055,103081.16,82199.001327,80178.92,63941.131728
2019-11-03,0.8,0.8072,0.7787,0.7932,0.8024,0.8072,0.7787,0.7932,1007,547,460,153211.35,121229.013506,76087.27,60285.0405,77124.08,60943.973006
2019-11-04,0.7932,0.8176,0.7872,0.8085,0.7932,0.8176,0.7872,0.8085,1585,910,675,294342.48,235514.621487,126351.12,101252.643505,167991.36,134261.977982
2019-11-05,0.8085,0.8399,0.7918,0.8256,0.8085,0.8399,0.7918,0.8256,2653,1616,1037,449478.13,368655.609876,256921.54,210948.91508,192556.59,157706.694796
2019-11-06,0.8256,0.8325,0.8056,0.8138,0.826,0.8325,0.8056,0.8138,1948,999,949,341368.4,279448.462405,161161.89,132012.998261,180206.51,147435.464144
2019-11-07,0.8138,0.8319,0.7903,0.8076,0.814,0.8319,0.7903,0.8076,1714,934,780,291722.65,236146.513911,133960.43,108493.694616,157762.22,127652.819295
2019-11-08,0.8076,0.8183,0.746,0.7737,0.8076,0.8183,0.746,0.7737,2119,1009,1110,388404.49,303235.113173,143567.1,111889.264188,244837.39,191345.848985
2019-11-09,0.7737,0.7798,0.7591,0.771,0.7714,0.7798,0.7591,0.771,905,539,366,277918.77,213845.581646,165764.67,127551.460579,112154.1,86294.121067
2019-11-10,0.771,0.8068,0.7638,0.7977,0.7685,0.8068,0.7638,0.7977,1577,1040,537,257535.67,202334.768079,129614.86,101735.068867,127920.81,100599.699212
2019-11-11,0.7977,0.8016,0.7658,0.7823,0.801,0.8016,0.7658,0.7823,963,569,394,128666.3,100286.878429,78469.76,61111.995379,50196.54,39174.88305
