,Time,TRX_Average_Price_USD_2,BNB_Average_Price_USD_2,LINK_Average_Price_USD_2,DOT_Average_Price_USD_2,AVAX_Average_Price_USD_2,EOS_Average_Price_USD_2,ATOM_Average_Price_USD_2,XLM_Average_Price_USD_2,DASH_Average_Price_USD_2,AMP_Average_Price_USD_2
1950,2019-06-24,0.0383,37.048,1.838,,,7.167,6.661,0.127,174.966,
1951,2019-06-25,0.0386,36.587,2.124,,,7.137,6.569,0.126,176.669,
1952,2019-06-26,0.0384,36.456,2.161,,,7.162,6.618,0.126,178.962,
1953,2019-06-27,0.0342,34.21,2.306,,,6.247,5.779,0.112,162.434,
1954,2019-06-28,0.0328,34.229,2.406,,,5.98,5.681,0.11,162.701,
1955,2019-06-29,0.0338,34.387,3.742,,,6.161,5.929,0.11,167.089,
1956,2019-06-30,0.0339,33.929,3.883,,,6.089,5.767,0.11,164.807,
1957,2019-07-01,0.0322,32.663,3.384,,,5.819,5.448,0.106,154.851,
1958,2019-07-02,0.0316,31.879,3.581,,,5.832,5.343,0.102,151.135,
1959,2019-07-03,0.0322,32.41,3.691,,,5.941,5.434,0.104,155.7,
1960,2019-07-04,0.0322,33.305,3.434,,,5.91,5.593,0.103,159.208,
1961,2019-07-05,0.0317,32.97,3.596,,,5.757,5.41,0.1,153.979,
1962,2019-07-06,0.0322,33.007,3.544,,,5.8,5.365,0.103,155.95,
1963,2019-07-07,0.0329,33.162,3.394,,,5.838,5.286,0.104,155.915,
1964,2019-07-08,0.0343,33.95,3.369,,,5.913,5.296,0.105,157.894,
1965,2019-07-09,0.0342,33.143,3.161,,,5.927,5.027,0.102,157.694,
1966,2019-07-10,0.033,31.911,3.077,,,5.599,4.653,0.0974,153.346,
1967,2019-07-11,0.0288,29.906,2.936,,,4.753,4.333,0.0894,142.533,
1968,2019-07-12,0.0289,31.672,2.934,,,4.779,4.472,0.095,144.363,
1969,2019-07-13,0.0286,31.516,3.181,,,4.717,4.369,0.0958,140.595,
1970,2019-07-14,0.0275,30.125,3.015,,,4.479,4.061,0.0912,132.819,
1971,2019-07-15,0.025,27.91,2.75,,,4.28,3.892,0.0856,120.851,
1972,2019-07-16,0.0238,27.436,2.561,,,4.058,3.993,0.0838,113.665,
1973,2019-07-17,0.022,26.253,2.312,,,3.796,3.822,0.0801,101.425,
1974,2019-07-18,0.0242,28.517,2.6,,,3.976,3.956,0.0852,105.675,
1975,2019-07-19,0.0259,29.035,2.601,,,4.011,3.947,0.0899,110.146,
1976,2019-07-20,0.0288,30.725,2.66,,,4.25,4.056,0.094,117.144,
1977,2019-07-21,0.0286,30.458,2.565,,,4.263,4.137,0.0916,117.241,
1978,2019-07-22,0.0288,30.843,2.485,,,4.214,4.122,0.0895,116.208,
1979,2019-07-23,0.0249,29.817,2.356,,,4.117,3.845,0.0856,111.334,
1980,2019-07-24,0.0234,28.529,2.379,,,4.268,3.775,0.0835,108.509,
1981,2019-07-25,0.0234,29.312,2.453,,,4.575,3.904,0.0862,113.67,
1982,2019-07-26,0.0228,28.693,2.387,,,4.564,3.826,0.0858,113.51,
1983,2019-07-27,0.0225,28.255,2.335,,,4.455,3.77,0.0857,112.738,
1984,2019-07-28,0.0223,27.574,2.233,,,4.268,3.618,0.084,110.253,
1985,2019-07-29,0.0222,27.298,2.177,,,4.222,3.602,0.0839,106.677,
1986,2019-07-30,0.022,26.699,2.089,,,4.195,3.576,0.0833,105.578,
1987,2019-07-31,0.0223,27.527,2.167,,,4.28,3.673,0.0839,106.13,
1988,2019-08-01,0.0221,28.17,2.158,,,4.3,3.543,0.0828,106.086,
1989,2019-08-02,0.0218,28.137,2.218,,,4.252,3.654,0.0827,106.435,
1990,2019-08-03,0.0218,27.835,2.572,,,4.284,3.718,0.0823,107.172,
1991,2019-08-04,0.022,27.466,2.497,,,4.235,3.635,0.0818,105.582,
1992,2019-08-05,0.0227,27.884,2.544,,,4.41,3.712,0.0827,109.905,
1993,2019-08-06,0.0223,27.737,2.434,,,4.331,3.647,0.0797,107.205,
1994,2019-08-07,0.0218,28.484,2.417,,,4.212,3.555,0.0783,107.569,
1995,2019-08-08,0.0219,30.672,2.328,,,4.176,3.381,0.0772,105.602,
1996,2019-08-09,0.0211,30.465,2.227,,,3.995,3.171,0.0743,103.739,
1997,2019-08-10,0.0203,29.522,2.279,,,4.015,3.249,0.0732,100.854,
1998,2019-08-11,0.0205,29.94,2.381,,,4.16,3.378,0.0767,103.793,
1999,2019-08-12,0.0206,30.171,2.409,,,4.13,3.454,0.0764,104.569,
2000,2019-08-13,0.0204,29.819,2.364,,,4.064,3.265,0.0746,103.295,
2001,2019-08-14,0.0197,28.392,2.434,,,3.962,3.153,0.0726,99.725,
2002,2019-08-15,0.0173,27.318,2.313,,,3.595,2.868,0.0686,94.529,
2003,2019-08-16,0.017,27.534,2.334,,,3.581,2.929,0.0687,93.511,
2004,2019-08-17,0.017,27.576,2.35,,,3.57,2.872,0.0682,92.329,
2005,2019-08-18,0.0174,27.604,2.453,,,3.638,2.92,0.0695,93.915,
2006,2019-08-19,0.0179,28.563,2.522,,,3.711,2.904,0.0711,95.837,
2007,2019-08-20,0.0176,28.267,2.432,,,3.664,2.851,0.0698,94.95,
2008,2019-08-21,0.0169,27.116,2.258,,,3.549,2.712,0.067,90.159,
2009,2019-08-22,0.0173,26.907,2.225,,,3.577,2.662,0.0674,90.069,
2010,2019-08-23,0.018,27.119,2.247,,,3.673,2.719,0.0686,93.276,
2011,2019-08-24,0.0178,26.52,2.2,,,3.638,2.672,0.0691,91.736,
2012,2019-08-25,0.0178,26.189,2.136,,,3.607,2.678,0.0703,91.972,
2013,2019-08-26,0.0177,26.362,2.094,,,3.609,2.646,0.0698,91.961,
2014,2019-08-27,0.0176,25.407,2.08,,,3.554,2.555,0.0683,90.905,
2015,2019-08-28,0.0171,25.079,2.033,,,3.468,2.478,0.0671,88.928,
2016,2019-08-29,0.0155,22.075,1.814,,,3.211,2.212,0.062,80.746,
2017,2019-08-30,0.0155,22.177,1.821,,,3.225,2.174,0.0624,80.587,
2018,2019-08-31,0.0155,21.914,1.798,,,3.235,2.077,0.0621,79.543,
2019,2019-09-01,0.0155,21.398,1.77,,,3.281,2.073,0.0621,79.565,
2020,2019-09-02,0.0156,21.892,1.787,,,3.281,2.113,0.0622,81.255,
2021,2019-09-03,0.0159,22.566,1.864,,,3.367,2.178,0.0631,81.865,
2022,2019-09-04,0.0157,21.929,1.793,,,3.334,2.073,0.0622,81.613,
2023,2019-09-05,0.0152,22.115,1.809,,,3.271,1.952,0.061,81.378,
2024,2019-09-06,0.0147,22.519,1.784,,,3.281,2.026,0.0601,81.192,
2025,2019-09-07,0.0146,22.294,1.76,,,3.344,2.157,0.0598,82.018,
2026,2019-09-08,0.0156,22.506,1.823,,,3.654,2.459,0.0611,86.563,
2027,2019-09-09,0.0157,22.192,1.818,,,3.812,2.7,0.0606,87.412,
2028,2019-09-10,0.0158,22.051,1.806,,,3.818,2.754,0.0604,85.169,
2029,2019-09-11,0.0152,21.268,1.77,,,3.725,2.522,0.059,84.065,
2030,2019-09-12,0.0148,20.61,1.72,,,3.731,2.742,0.0583,83.981,
2031,2019-09-13,0.015,20.891,1.642,,,3.721,3.14,0.0582,88.699,
2032,2019-09-14,0.0155,20.952,1.591,,,3.841,3.113,0.0582,91.997,
2033,2019-09-15,0.0157,20.814,1.601,,,4.06,3.404,0.0586,90.35,
2034,2019-09-16,0.0156,20.459,1.594,,,4.067,3.376,0.0586,90.237,
2035,2019-09-17,0.0164,20.737,1.601,,,4.109,3.326,0.0609,93.283,
2036,2019-09-18,0.0177,22.043,1.735,,,4.111,3.325,0.0746,96.278,
2037,2019-09-19,0.0172,21.178,1.836,,,3.916,3.094,0.0811,96.715,
2038,2019-09-20,0.0173,21.343,1.819,,,3.913,3.156,0.075,98.505,
2039,2019-09-21,0.0176,21.133,1.841,,,4.014,3.13,0.0716,95.907,
2040,2019-09-22,0.0174,20.523,1.823,,,3.868,2.896,0.0682,94.162,
2041,2019-09-23,0.0167,19.933,1.826,,,3.798,2.785,0.0664,90.309,
2042,2019-09-24,0.0152,18.588,1.87,,,3.437,2.476,0.0614,83.971,
2043,2019-09-25,0.013,15.831,1.736,,,2.848,2.278,0.0548,72.206,
2044,2019-09-26,0.0129,15.648,1.685,,,2.799,2.256,0.0586,71.179,
2045,2019-09-27,0.0132,15.252,1.619,,,2.783,2.226,0.0581,68.964,
2046,2019-09-28,0.0136,15.668,1.675,,,2.833,2.262,0.0585,71.206,
2047,2019-09-29,0.0133,15.444,1.709,,,2.777,2.197,0.0578,69.463,
2048,2019-09-30,0.0138,15.384,1.706,,,2.862,2.371,0.0596,69.353,
2049,2019-10-01,0.0143,15.906,1.815,,,2.991,2.551,0.0602,71.156,
2050,2019-10-02,0.0141,15.704,1.918,,,2.958,2.524,0.0589,69.878,
2051,2019-10-03,0.0142,15.686,1.974,,,2.948,2.581,0.0592,69.89,
2052,2019-10-04,0.0145,15.608,1.942,,,2.986,2.559,0.0592,70.247,
2053,2019-10-05,0.0147,15.592,1.956,,,2.983,2.65,0.059,69.803,
2054,2019-10-06,0.0149,15.44,2.074,,,2.953,2.686,0.0588,73.045,
2055,2019-10-07,0.0156,15.623,2.296,,,3.07,2.737,0.0615,71.439,
2056,2019-10-08,0.0164,15.977,2.447,,,3.17,2.931,0.0624,71.799,
2057,2019-10-09,0.0169,17.018,2.732,,,3.196,2.918,0.0629,72.116,
2058,2019-10-10,0.0164,17.461,2.638,,,3.151,2.873,0.062,72.449,
2059,2019-10-11,0.016,16.958,2.698,,,3.09,2.831,0.0607,71.298,
2060,2019-10-12,0.0159,17.048,2.659,,,3.093,2.823,0.061,71.069,
2061,2019-10-13,0.0161,17.937,2.556,,,3.105,2.864,0.0618,71.882,
2062,2019-10-14,0.0165,18.237,2.559,,,3.147,3.005,0.0632,71.363,
2063,2019-10-15,0.0162,18.578,2.498,,,3.06,3.027,0.0644,71.62,
2064,2019-10-16,0.0154,18.004,2.305,,,2.936,2.84,0.0624,69.555,
2065,2019-10-17,0.0152,18.359,2.4,,,2.937,2.86,0.0633,68.64,
2066,2019-10-18,0.0152,18.237,2.399,,,2.887,2.809,0.0633,68.201,
2067,2019-10-19,0.0156,18.184,2.351,,,2.882,2.761,0.0629,67.821,
2068,2019-10-20,0.0154,18.146,2.351,,,2.887,2.779,0.0628,68.196,
2069,2019-10-21,0.0155,18.198,2.581,,,2.92,2.922,0.0633,69.158,
2070,2019-10-22,0.0155,18.429,2.725,,,2.947,2.959,0.0642,69.066,
2071,2019-10-23,0.0146,17.345,2.578,,,2.792,2.751,0.0607,65.053,
2072,2019-10-24,0.0148,16.697,2.703,,,2.725,2.731,0.0597,62.744,
2073,2019-10-25,0.0158,17.378,2.755,,,2.91,2.903,0.0612,65.587,
2074,2019-10-26,0.0168,18.816,2.795,,,3.2,3.125,0.064,70.469,
2075,2019-10-27,0.0177,19.086,2.699,,,3.232,3.135,0.0637,71.426,
2076,2019-10-28,0.0204,19.768,2.771,,,3.363,3.188,0.0653,73.88,
2077,2019-10-29,0.0212,20.049,2.702,,,3.378,3.137,0.0664,74.321,
2078,2019-10-30,0.0208,19.717,2.599,,,3.311,3.08,0.0645,73.258,
2079,2019-10-31,0.0199,19.946,2.638,,,3.262,3.163,0.0638,71.605,
2080,2019-11-01,0.0196,19.886,2.708,,,3.28,3.235,0.0691,71.426,
2081,2019-11-02,0.0199,20.173,2.718,,,3.348,3.359,0.07,72.082,
2082,2019-11-03,0.0197,20.158,2.675,,,3.292,3.371,0.0694,71.724,
2083,2019-11-04,0.0195,20.56,2.685,,,3.386,3.524,0.0688,72.202,
2084,2019-11-05,0.0198,20.701,2.676,,,3.546,3.698,0.0819,73.577,
2085,2019-11-06,0.02,20.732,2.69,,,3.606,3.837,0.0797,74.765,
2086,2019-11-07,0.0196,20.7,2.689,,,3.513,3.755,0.075,74.288,
2087,2019-11-08,0.0191,20.139,2.687,,,3.469,3.851,0.0732,72.264,
2088,2019-11-09,0.0189,19.812,2.774,,,3.464,3.902,0.0726,71.058,
2089,2019-11-10,0.0193,20.255,2.8,,,3.548,4.079,0.0766,71.173,
2090,2019-11-11,0.0191,20.221,2.735,,,3.499,4.235,0.0785,71.431,
2091,2019-11-12,0.0193,20.395,2.782,,,3.475,4.207,0.0774,71.11,
2092,2019-11-13,0.0198,21.043,2.919,,,3.462,4.089,0.076,70.752,
2093,2019-11-14,0.0196,21.053,3.085,,,3.423,3.924,0.074,69.234,
2094,2019-11-15,0.019,20.656,2.984,,,3.394,3.999,0.0728,68.528,
2095,2019-11-16,0.0187,20.259,2.985,,,3.361,3.929,0.0716,67.902,
2096,2019-11-17,0.0188,20.27,2.94,,,3.405,3.939,0.072,68.186,
2097,2019-11-18,0.0181,19.76,2.876,,,3.343,3.713,0.0689,67.091,
2098,2019-11-19,0.017,18.776,2.71,,,3.148,3.502,0.0651,64.796,
2099,2019-11-20,0.0168,18.464,2.741,,,3.112,3.434,0.065,64.958,
2100,2019-11-21,0.0159,17.462,2.621,,,2.973,3.29,0.0612,62.468,
2101,2019-11-22,0.0148,16.182,2.397,,,2.69,3.072,0.058,57.759,
2102,2019-11-23,0.0145,15.713,2.362,,,2.635,3.04,0.0596,55.525,
2103,2019-11-24,0.0145,15.983,2.337,,,2.592,3.192,0.0587,53.861,
2104,2019-11-25,0.0139,15.211,2.228,,,2.485,3.279,0.0566,50.645,
2105,2019-11-26,0.0148,15.518,2.258,,,2.595,3.547,0.0569,50.567,
2106,2019-11-27,0.0155,15.659,2.23,,,2.616,3.534,0.0574,50.851,
2107,2019-11-28,0.0161,16.014,2.244,,,2.669,3.655,0.0584,51.88,
2108,2019-11-29,0.016,15.991,2.32,,,2.727,3.874,0.0585,55.088,
2109,2019-11-30,0.0157,15.886,2.275,,,2.772,3.942,0.0582,56.333,
2110,2019-12-01,0.0155,15.331,2.171,,,2.735,3.783,0.0566,53.422,
2111,2019-12-02,0.0154,15.34,2.109,,,2.708,3.723,0.0563,52.499,
2112,2019-12-03,0.0154,15.323,2.116,,,2.698,3.706,0.0554,51.929,
2113,2019-12-04,0.0146,15.337,2.075,,,2.655,3.597,0.0548,51.371,
2114,2019-12-05,0.0144,15.465,2.017,,,2.669,3.55,0.0548,50.522,
2115,2019-12-06,0.0146,15.592,2.04,,,2.702,3.59,0.0552,51.403,
2116,2019-12-07,0.0147,15.718,2.076,,,2.737,3.798,0.0557,52.424,
2117,2019-12-08,0.0146,15.665,2.058,,,2.737,3.872,0.0556,52.201,
2118,2019-12-09,0.0145,15.615,2.053,,,2.711,3.839,0.0554,51.761,
2119,2019-12-10,0.0142,15.146,2.206,,,2.638,3.641,0.0537,50.747,
2120,2019-12-11,0.0142,14.951,2.222,,,2.603,3.691,0.0532,50.182,
2121,2019-12-12,0.0139,14.759,2.107,,,2.581,3.969,0.0526,49.752,
2122,2019-12-13,0.014,14.88,2.096,,,2.614,4.104,0.0526,50.371,
2123,2019-12-14,0.0142,14.749,2.053,,,2.606,4.154,0.0519,50.426,
2124,2019-12-15,0.014,14.483,2.054,,,2.574,4.478,0.051,50.121,
2125,2019-12-16,0.0138,14.249,2.042,,,2.518,4.272,0.0501,49.17,
2126,2019-12-17,0.0131,13.011,1.867,,,2.318,3.867,0.0454,44.187,
2127,2019-12-18,0.0128,12.874,1.793,,,2.293,3.943,0.0448,42.735,
2128,2019-12-19,0.013,13.298,1.818,,,2.444,4.25,0.0454,43.156,
2129,2019-12-20,0.0132,13.442,1.861,,,2.477,4.284,0.0457,43.062,
2130,2019-12-21,0.0134,13.454,1.908,,,2.469,4.199,0.0461,43.164,
2131,2019-12-22,0.0143,13.53,1.908,,,2.493,4.171,0.0462,43.386,
2132,2019-12-23,0.0144,13.73,1.929,,,2.547,4.26,0.0463,44.006,
2133,2019-12-24,0.0136,13.483,1.865,,,2.536,4.382,0.0452,42.608,
2134,2019-12-25,0.0134,13.239,1.826,,,2.523,4.305,0.0447,41.489,
2135,2019-12-26,0.0134,13.298,1.829,,,2.519,4.477,0.0447,39.906,
2136,2019-12-27,0.0133,13.26,1.887,,,2.562,4.624,0.0452,39.586,
2137,2019-12-28,0.0135,13.593,1.887,,,2.647,4.596,0.0463,41.665,
2138,2019-12-29,0.0136,13.958,1.888,,,2.688,4.419,0.0463,43.873,
2139,2019-12-30,0.0136,14.19,1.871,,,2.68,4.297,0.0463,43.863,
2140,2019-12-31,0.0133,13.886,1.807,,,2.624,4.253,0.0455,42.256,
2141,2020-01-01,0.0133,13.789,1.809,,,2.621,4.364,0.0452,41.837,
2142,2020-01-02,0.0131,13.418,1.782,,,2.552,4.248,0.0448,41.002,
2143,2020-01-03,0.0133,13.529,1.787,,,2.579,4.227,0.045,42.372,
2144,2020-01-04,0.0134,13.786,1.819,,,2.652,4.319,0.0456,44.341,
2145,2020-01-05,0.0137,14.164,1.831,,,2.715,4.305,0.0459,49.921,
2146,2020-01-06,0.0141,14.6,1.879,,,2.788,4.158,0.0481,54.393,
2147,2020-01-07,0.0145,14.899,2.01,,,2.832,4.155,0.0493,54.953,
2148,2020-01-08,0.0143,14.854,2.219,,,2.856,4.103,0.0484,54.148,
2149,2020-01-09,0.014,14.482,2.164,,,2.751,4.063,0.0478,51.931,
2150,2020-01-10,0.0142,14.595,2.216,,,2.816,4.314,0.047,53.249,
2151,2020-01-11,0.0147,14.998,2.28,,,3.018,4.358,0.0483,61.417,
2152,2020-01-12,0.0148,15.267,2.265,,,3.103,4.276,0.0488,65.232,
2153,2020-01-13,0.0147,15.121,2.189,,,3.12,4.219,0.0482,66.399,
2154,2020-01-14,0.0157,15.897,2.304,,,3.44,4.37,0.0506,80.76,
2155,2020-01-15,0.0173,17.275,2.45,,,3.753,4.623,0.0544,119.922,
2156,2020-01-16,0.0167,16.879,2.412,,,3.696,4.475,0.0533,123.052,
2157,2020-01-17,0.0176,17.884,2.679,,,3.915,4.963,0.0573,120.675,
2158,2020-01-18,0.0176,17.9,2.705,,,3.858,4.743,0.0619,105.086,
2159,2020-01-19,0.0171,17.544,2.693,,,3.7,4.569,0.0612,102.076,
2160,2020-01-20,0.0166,17.238,2.639,,,3.606,4.541,0.0626,106.313,
2161,2020-01-21,0.017,17.621,2.696,,,3.643,4.591,0.0633,110.382,
2162,2020-01-22,0.0173,17.925,2.656,,,3.648,4.625,0.0625,108.891,
2163,2020-01-23,0.0166,17.154,2.497,,,3.56,4.474,0.059,102.525,
2164,2020-01-24,0.0162,16.944,2.458,,,3.55,4.457,0.057,99.927,
2165,2020-01-25,0.0162,16.874,2.459,,,3.564,4.411,0.0564,99.465,
2166,2020-01-26,0.0165,17.198,2.502,,,3.587,4.456,0.0573,107.942,
2167,2020-01-27,0.017,17.539,2.617,,,3.857,4.529,0.0592,115.558,
2168,2020-01-28,0.0179,17.724,2.622,,,4.005,4.544,0.0602,113.771,
2169,2020-01-29,0.019,18.099,2.724,,,4.039,4.48,0.0614,119.336,
2170,2020-01-30,0.0188,18.122,2.842,,,4.164,4.396,0.0612,123.177,
2171,2020-01-31,0.0188,18.282,2.85,,,4.181,4.441,0.0614,117.715,
2172,2020-02-01,0.0188,18.254,2.82,,,4.164,4.379,0.0616,116.909,
2173,2020-02-02,0.0193,18.391,2.837,,,4.215,4.403,0.0639,115.724,
2174,2020-02-03,0.0192,18.402,2.804,,,4.236,4.369,0.0639,115.4,
2175,2020-02-04,0.019,18.227,2.735,,,4.164,4.169,0.0641,112.142,
2176,2020-02-05,0.02,18.935,2.813,,,4.364,4.261,0.0679,117.499,
2177,2020-02-06,0.0215,19.915,2.879,,,4.556,4.468,0.0699,121.297,
2178,2020-02-07,0.0225,21.573,3.187,,,4.6,4.693,0.0721,119.447,
2179,2020-02-08,0.0218,21.724,3.329,,,4.712,4.711,0.0709,125.02,
2180,2020-02-09,0.0221,23.172,3.364,,,4.942,4.712,0.0726,127.612,
2181,2020-02-10,0.0218,24.712,3.384,,,4.877,4.698,0.071,126.201,
2182,2020-02-11,0.0221,24.952,3.635,,,5.015,4.925,0.0715,127.213,
2183,2020-02-12,0.0237,25.731,4.033,,,5.353,5.205,0.0789,133.466,
2184,2020-02-13,0.0243,25.765,3.955,,,5.321,5.006,0.0836,131.688,
2185,2020-02-14,0.0256,25.812,4.12,,,5.34,5.01,0.0842,130.994,
2186,2020-02-15,0.0253,25.432,4.418,,,5.081,4.897,0.0836,127.377,
2187,2020-02-16,0.0231,23.962,4.485,,,4.545,4.506,0.0763,116.75,
2188,2020-02-17,0.0212,22.726,4.239,,,4.265,4.186,0.0707,108.989,
2189,2020-02-18,0.0219,23.618,4.439,,,4.476,4.253,0.074,113.647,
2190,2020-02-19,0.022,23.831,4.666,,,4.461,4.44,0.0758,113.387,
2191,2020-02-20,0.0199,22.019,4.293,,,3.996,4.291,0.0702,104.03,
2192,2020-02-21,0.0201,22.256,4.349,,,4.09,4.701,0.0717,106.225,
2193,2020-02-22,0.02,21.977,4.189,,,4.074,4.902,0.0706,105.721,
2194,2020-02-23,0.0208,22.628,4.243,,,4.275,4.886,0.0721,106.94,
2195,2020-02-24,0.0204,22.437,4.058,,,4.165,4.621,0.0703,104.128,
2196,2020-02-25,0.0194,21.064,3.708,,,4.094,4.235,0.0666,98.791,
2197,2020-02-26,0.0171,19.113,3.542,,,3.785,3.786,0.0605,87.537,
2198,2020-02-27,0.017,18.917,3.803,,,3.605,3.681,0.0603,86.996,
2199,2020-02-28,0.0168,18.876,3.995,,,3.531,3.58,0.0588,88.286,
2200,2020-02-29,0.0169,19.356,4.236,,,3.574,3.569,0.0585,88.137,
2201,2020-03-01,0.0167,19.242,4.006,,,3.542,3.429,0.0569,86.467,
2202,2020-03-02,0.0171,19.575,4.124,,,3.63,3.574,0.0582,88.328,
2203,2020-03-03,0.0173,19.705,4.322,,,3.648,3.613,0.0589,88.791,
2204,2020-03-04,0.0173,19.876,4.73,,,3.608,3.766,0.0585,88.136,
2205,2020-03-05,0.0181,20.923,4.765,,,3.716,3.873,0.0603,90.293,
2206,2020-03-06,0.0182,21.224,4.649,,,3.785,3.798,0.0602,91.646,
2207,2020-03-07,0.0178,20.791,4.571,,,3.757,3.76,0.0603,91.336,
2208,2020-03-08,0.0163,18.893,4.241,,,3.426,3.396,0.0552,82.569,
2209,2020-03-09,0.0147,16.698,4.09,,,3.055,3.03,0.0503,72.389,
2210,2020-03-10,0.015,16.869,4.067,,,3.078,3.044,0.0519,74.059,
2211,2020-03-11,0.0149,16.495,3.909,,,3.037,2.997,0.0508,72.747,
2212,2020-03-12,0.012,13.255,2.86,,,2.463,2.309,0.0419,58.025,
2213,2020-03-13,0.00963,10.008,2.246,,,1.919,1.699,0.0366,46.911,
2214,2020-03-14,0.0101,10.706,2.326,,,2.034,1.824,0.0385,48.098,
2215,2020-03-15,0.01,10.407,2.148,,,2.013,1.911,0.0379,46.766,
2216,2020-03-16,0.00952,9.488,1.805,,,1.897,1.693,0.0352,43.331,
2217,2020-03-17,0.00989,9.985,1.923,,,1.947,1.738,0.0362,44.563,
2218,2020-03-18,0.00983,10.046,1.862,,,1.934,1.709,0.0357,48.792,
2219,2020-03-19,0.0108,11.065,2.1,,,2.095,1.908,0.0386,61.471,
2220,2020-03-20,0.0116,12.288,2.338,,,2.294,2.185,0.041,68.348,
2221,2020-03-21,0.0111,11.895,2.232,,,2.219,2.12,0.0395,71.625,
2222,2020-03-22,0.011,11.869,2.173,,,2.236,2.084,0.0387,68.678,
2223,2020-03-23,0.0108,11.551,2.086,,,2.208,2.005,0.0379,65.884,
2224,2020-03-24,0.0114,12.219,2.289,,,2.322,2.138,0.0398,69.407,
2225,2020-03-25,0.0113,12.306,2.263,,,2.301,2.099,0.04,67.919,
2226,2020-03-26,0.0115,12.406,2.257,,,2.302,2.102,0.0406,67.71,
2227,2020-03-27,0.0117,12.98,2.28,,,2.316,2.116,0.0422,68.98,
2228,2020-03-28,0.0111,12.14,2.105,,,2.174,1.945,0.0397,64.418,
2229,2020-03-29,0.0111,11.842,2.096,,,2.171,1.932,0.0394,63.545,
2230,2020-03-30,0.0113,11.995,2.121,,,2.198,1.963,0.0398,64.39,
2231,2020-03-31,0.0115,12.498,2.172,,,2.219,1.962,0.0405,65.392,
2232,2020-04-01,0.0114,12.337,2.228,,,2.199,1.935,0.04,64.16,
2233,2020-04-02,0.0118,12.92,2.307,,,2.3,1.998,0.0411,66.772,
2234,2020-04-03,0.012,13.263,2.324,,,2.326,2.008,0.0415,68.465,
2235,2020-04-04,0.0119,13.635,2.291,,,2.33,2.006,0.0414,68.147,
2236,2020-04-05,0.0122,13.709,2.287,,,2.35,2.048,0.0421,67.555,
2237,2020-04-06,0.0132,14.307,2.395,,,2.529,2.247,0.0471,70.322,
2238,2020-04-07,0.0136,14.951,2.73,,,2.722,2.386,0.0499,73.524,
2239,2020-04-08,0.0135,14.999,2.904,,,2.702,2.37,0.0497,74.37,
2240,2020-04-09,0.0135,15.033,3.302,,,2.721,2.506,0.0506,78.944,
2241,2020-04-10,0.0126,14.132,3.132,,,2.549,2.343,0.0485,75.55,
2242,2020-04-11,0.0126,13.825,3.257,,,2.497,2.302,0.0488,74.794,
2243,2020-04-12,0.0127,14.195,3.368,,,2.524,2.317,0.0497,75.3,
2244,2020-04-13,0.0123,14.284,3.368,,,2.408,2.223,0.0474,72.27,
2245,2020-04-14,0.0126,15.479,3.361,,,2.46,2.327,0.0483,73.3,
2246,2020-04-15,0.0124,15.284,3.227,,,2.452,2.36,0.0476,72.209,
2247,2020-04-16,0.0126,15.178,3.283,,,2.567,2.344,0.0478,73.341,
2248,2020-04-17,0.0129,15.569,3.457,,,2.627,2.392,0.0489,75.793,
2249,2020-04-18,0.0131,16.079,3.604,,,2.672,2.428,0.0496,78.682,
2250,2020-04-19,0.0131,16.248,3.676,,,2.651,2.455,0.0496,80.692,
2251,2020-04-20,0.0128,15.842,3.632,,,2.596,2.368,0.0507,79.203,
2252,2020-04-21,0.0125,15.173,3.496,,,2.526,2.287,0.0503,74.816,
2253,2020-04-22,0.0128,15.421,3.593,,,2.57,2.334,0.053,78.569,
2254,2020-04-23,0.0132,15.864,3.727,,,2.646,2.401,0.0603,81.341,
2255,2020-04-24,0.014,16.088,3.82,,,2.705,2.589,0.0628,81.932,
2256,2020-04-25,0.014,16.204,3.806,,,2.713,2.821,0.0621,83.734,
2257,2020-04-26,0.0141,16.248,3.743,,,2.716,2.824,0.0619,85.27,
2258,2020-04-27,0.0144,16.314,3.61,,,2.736,2.745,0.0627,82.466,
2259,2020-04-28,0.0148,16.33,3.647,,,2.725,2.778,0.0688,81.782,
2260,2020-04-29,0.0156,16.827,3.745,,,2.871,2.854,0.0703,83.755,
2261,2020-04-30,0.0158,17.317,3.798,,,2.929,2.873,0.0702,84.097,
2262,2020-05-01,0.0158,17.42,3.811,,,2.87,2.844,0.0711,82.588,
2263,2020-05-02,0.016,17.439,3.798,,,2.885,2.845,0.0731,82.652,
2264,2020-05-03,0.0161,17.363,3.758,,,2.896,2.829,0.0738,82.038,
2265,2020-05-04,0.0158,16.801,3.674,,,2.741,2.711,0.0712,78.614,
2266,2020-05-05,0.0162,16.948,3.723,,,2.763,2.716,0.0726,79.465,
2267,2020-05-06,0.0159,16.854,3.688,,,2.764,2.695,0.0719,79.281,
2268,2020-05-07,0.0159,16.667,3.645,,,2.709,2.67,0.0719,77.922,
2269,2020-05-08,0.0162,17.103,3.785,,,2.754,2.766,0.0723,79.304,
2270,2020-05-09,0.0163,17.174,4.024,,,2.781,2.802,0.0723,80.955,
2271,2020-05-10,0.0143,15.224,3.748,,,2.447,2.515,0.0641,72.304,
2272,2020-05-11,0.0141,15.06,3.689,,,2.42,2.44,0.0632,70.797,
