,Time,BTC_Average_Price_USD,USDT_Average_Price_USD,ETH_Average_Price_USD,SOL_Average_Price_USD,XRP_Average_Price_USD,DOGE_Average_Price_USD,ADA_Average_Price_USD,LTC_Average_Price_USD,BCH_Average_Price_USD,XMR_Average_Price_USD
4220,2022-02-04,38631.0,,2832.0,105.969,0.65,0.141,1.075,113.705,288.506,155.879
4221,2022-02-05,41523.0,,3013.0,114.319,0.67,0.148,1.142,121.809,314.839,166.557
4222,2022-02-06,41593.0,,3008.0,113.824,0.685,0.148,1.124,123.762,321.755,169.961
4223,2022-02-07,43092.0,,3096.0,117.927,0.826,0.16,1.177,130.767,334.48,177.975
4224,2022-02-08,43854.0,,3111.0,114.4,0.879,0.16,1.192,135.762,337.769,181.22
4225,2022-02-09,43922.0,,3156.0,113.26,0.881,0.158,1.189,137.727,340.131,181.03
4226,2022-02-10,44331.0,,3187.0,111.302,0.831,0.157,1.183,138.589,347.679,183.472
4227,2022-02-11,43185.0,,3054.0,103.932,0.758,0.151,1.138,131.754,334.35,177.347
4228,2022-02-12,42333.0,,2926.0,96.176,0.817,0.144,1.067,124.881,321.093,170.048
4229,2022-02-13,42336.0,,2912.0,95.216,0.811,0.15,1.055,126.287,330.157,173.01
4230,2022-02-14,42232.0,,2893.0,94.413,0.802,0.146,1.036,124.165,326.484,172.601
4231,2022-02-15,43867.0,,3070.0,101.657,0.852,0.149,1.085,129.288,336.987,178.693
4232,2022-02-16,43998.0,,3127.0,102.038,0.84,0.149,1.09,128.931,336.071,180.995
4233,2022-02-17,42666.0,,3025.0,98.066,0.769,0.145,1.06,123.54,325.235,174.143
4234,2022-02-18,40411.0,,2861.0,93.143,0.788,0.14,1.019,117.335,313.381,163.031
4235,2022-02-19,40065.0,,2774.0,90.829,0.822,0.141,0.997,115.628,311.652,161.594
4236,2022-02-20,38767.0,,2657.0,89.593,0.779,0.138,0.95,111.231,302.8,154.864
4237,2022-02-21,38507.0,,2683.0,90.885,0.704,0.137,0.942,110.926,301.748,156.573
4238,2022-02-22,37400.0,,2579.0,84.292,0.724,0.129,0.86,104.27,286.993,146.664
4239,2022-02-23,38221.0,,2669.0,88.961,0.7,0.132,0.913,108.465,296.829,152.315
4240,2022-02-24,36117.0,,2461.0,83.607,0.696,0.118,0.808,98.618,277.041,140.332
4241,2022-02-25,38813.0,,2662.0,89.748,0.755,0.124,0.863,105.204,299.933,149.625
4242,2022-02-26,39217.0,,2790.0,91.562,0.747,0.128,0.902,110.117,315.935,155.847
4243,2022-02-27,38714.0,,2730.0,88.21,0.723,0.125,0.876,106.454,312.018,155.329
4244,2022-02-28,39337.0,,2700.0,91.358,0.782,0.126,0.896,105.774,315.502,157.131
4245,2022-03-01,43632.0,,2936.0,97.618,0.786,0.133,0.966,112.581,329.071,174.664
4246,2022-03-02,44055.0,,2968.0,101.966,0.768,0.133,0.952,111.728,324.998,177.531
4247,2022-03-03,43130.0,,2882.0,98.022,0.754,0.131,0.915,110.895,315.419,176.212
4248,2022-03-04,40909.0,,2700.0,91.402,0.711,0.126,0.87,105.875,302.47,168.967
4249,2022-03-05,39056.0,,2642.0,88.725,0.753,0.123,0.856,102.85,290.231,159.243
4250,2022-03-06,38897.0,,2631.0,87.319,0.724,0.123,0.846,103.357,289.976,166.068
4251,2022-03-07,38233.0,,2542.0,83.034,0.723,0.119,0.816,100.36,280.203,158.045
4252,2022-03-08,38584.0,,2559.0,83.077,0.72,0.118,0.803,100.376,282.044,165.727
4253,2022-03-09,41317.0,,2706.0,87.21,0.767,0.121,0.838,106.013,302.372,194.661
4254,2022-03-10,39547.0,,2615.0,83.227,0.736,0.117,0.81,102.53,291.198,174.818
4255,2022-03-11,38901.0,,2583.0,81.695,0.802,0.116,0.797,103.104,286.756,171.445
4256,2022-03-12,38996.0,,2586.0,81.649,0.784,0.116,0.794,105.732,291.119,178.245
4257,2022-03-13,38776.0,,2574.0,81.03,0.76,0.114,0.798,105.027,289.168,185.438
4258,2022-03-14,38654.0,,2561.0,80.191,0.773,0.113,0.797,103.469,283.846,180.726
4259,2022-03-15,38933.0,,2571.0,81.07,0.767,0.112,0.797,105.099,286.512,183.609
4260,2022-03-16,40098.0,,2681.0,83.842,0.791,0.114,0.812,107.72,292.355,188.51
4261,2022-03-17,40722.0,,2782.0,88.318,0.792,0.117,0.841,109.583,296.308,187.484
4262,2022-03-18,40678.0,,2836.0,87.286,0.796,0.116,0.836,109.33,297.491,189.255
4263,2022-03-19,41493.0,,2935.0,91.15,0.816,0.121,0.876,111.782,313.578,194.254
4264,2022-03-20,41413.0,,2886.0,89.999,0.807,0.12,0.886,114.096,321.48,197.458
4265,2022-03-21,41100.0,,2894.0,88.912,0.835,0.12,0.895,115.162,331.273,192.429
4266,2022-03-22,42431.0,,2993.0,91.376,0.836,0.123,0.952,120.763,364.819,195.425
4267,2022-03-23,42247.0,,2971.0,92.231,0.838,0.124,1.016,120.838,362.591,193.985
4268,2022-03-24,43324.0,,3064.0,99.023,0.843,0.136,1.137,123.332,360.054,199.93
4269,2022-03-25,44274.0,,3130.0,101.558,0.825,0.134,1.122,125.347,363.547,201.673
4270,2022-03-26,44390.0,,3121.0,100.737,0.833,0.133,1.124,124.078,361.642,204.348
4271,2022-03-27,44930.0,,3169.0,102.131,0.857,0.14,1.14,125.718,363.068,209.747
4272,2022-03-28,47302.0,,3347.0,109.485,0.875,0.149,1.199,130.949,378.782,218.247
4273,2022-03-29,47546.0,,3409.0,111.19,0.857,0.145,1.204,129.682,374.112,221.565
4274,2022-03-30,47240.0,,3390.0,115.356,0.862,0.143,1.19,130.529,377.074,220.267
4275,2022-03-31,46673.0,,3365.0,123.788,0.81,0.143,1.186,127.93,379.225,217.698
4276,2022-04-01,45524.0,,3343.0,128.151,0.826,0.138,1.148,123.45,375.188,216.449
4277,2022-04-02,46450.0,,3479.0,136.583,0.826,0.142,1.175,126.341,377.71,219.156
4278,2022-04-03,46321.0,,3488.0,136.618,0.842,0.143,1.173,126.458,375.934,214.205
4279,2022-04-04,46041.0,,3484.0,133.354,0.827,0.146,1.199,125.109,374.153,215.8
4280,2022-04-05,46345.0,,3491.0,131.905,0.818,0.158,1.199,125.152,374.017,224.207
4281,2022-04-06,44634.0,,3293.0,121.424,0.766,0.155,1.12,117.913,350.559,218.845
4282,2022-04-07,43453.0,,3214.0,115.628,0.789,0.145,1.077,113.327,334.913,220.694
4283,2022-04-08,43305.0,,3255.0,116.951,0.752,0.147,1.074,113.485,333.338,223.703
4284,2022-04-09,42453.0,,3220.0,110.424,0.762,0.143,1.034,111.474,325.199,229.0
4285,2022-04-10,42755.0,,3258.0,112.457,0.758,0.151,1.046,112.707,327.086,237.281
4286,2022-04-11,41238.0,,3088.0,105.617,0.694,0.143,0.977,106.393,307.74,228.13
4287,2022-04-12,39931.0,,3013.0,102.958,0.717,0.138,0.946,103.888,301.839,238.033
4288,2022-04-13,40459.0,,3065.0,103.768,0.724,0.14,0.958,107.487,321.837,233.05
4289,2022-04-14,40705.0,,3070.0,103.663,0.727,0.142,0.955,109.099,340.157,232.929
4290,2022-04-15,40226.0,,3028.0,101.391,0.788,0.146,0.949,110.398,338.956,234.635
4291,2022-04-16,40399.0,,3040.0,101.83,0.783,0.145,0.952,112.026,343.271,233.366
4292,2022-04-17,40318.0,,3049.0,102.678,0.75,0.143,0.948,113.275,343.233,237.778
4293,2022-04-18,39660.0,,2960.0,99.109,0.768,0.137,0.908,108.234,325.511,245.877
4294,2022-04-19,41050.0,,3073.0,104.288,0.775,0.141,0.939,112.328,336.97,257.692
4295,2022-04-20,41462.0,,3093.0,107.549,0.751,0.143,0.948,112.65,337.308,259.308
4296,2022-04-21,41706.0,,3087.0,106.237,0.731,0.14,0.944,111.463,332.733,276.513
4297,2022-04-22,40149.0,,2987.0,101.677,0.719,0.136,0.912,107.265,322.662,273.128
4298,2022-04-23,39684.0,,2960.0,101.322,0.709,0.135,0.899,106.449,318.376,271.527
4299,2022-04-24,39645.0,,2946.0,100.824,0.699,0.133,0.891,105.325,313.113,258.45
4300,2022-04-25,39226.0,,2893.0,97.76,0.695,0.138,0.865,102.294,307.97,248.435
4301,2022-04-26,39694.0,,2942.0,99.232,0.639,0.152,0.868,102.721,310.443,251.841
4302,2022-04-27,38810.0,,2865.0,98.028,0.652,0.14,0.838,100.149,304.664,228.129
4303,2022-04-28,39615.0,,2916.0,98.906,0.644,0.139,0.842,101.909,308.057,230.758
4304,2022-04-29,39101.0,,2873.0,96.143,0.611,0.138,0.822,101.488,301.349,228.051
4305,2022-04-30,38509.0,,2813.0,92.608,0.585,0.134,0.799,100.407,291.64,224.766
4306,2022-05-01,38058.0,,2778.0,88.441,0.607,0.131,0.774,97.304,279.942,216.94
4307,2022-05-02,38684.0,,2834.0,88.261,0.614,0.131,0.782,100.14,284.988,209.599
4308,2022-05-03,38264.0,,2824.0,87.275,0.603,0.13,0.783,100.303,284.912,207.343
4309,2022-05-04,38809.0,,2852.0,88.082,0.649,0.131,0.819,102.419,288.494,214.253
4310,2022-05-05,38452.0,,2862.0,89.719,0.598,0.133,0.844,102.398,291.135,216.599
4311,2022-05-06,36159.0,,2712.0,82.371,0.603,0.127,0.786,96.394,274.336,208.62
4312,2022-05-07,35876.0,,2677.0,80.995,0.582,0.128,0.776,96.146,274.273,213.939
4313,2022-05-08,34566.0,,2555.0,77.361,0.566,0.126,0.746,93.999,265.725,209.712
4314,2022-05-09,32700.0,,2398.0,71.34,0.492,0.117,0.676,87.384,246.308,201.856
4315,2022-05-10,31334.0,,2358.0,68.318,0.513,0.111,0.655,80.626,232.323,176.177
4316,2022-05-11,30593.0,,2282.0,58.629,0.414,0.0977,0.591,75.455,218.264,158.059
4317,2022-05-12,28537.0,,1958.0,45.209,0.386,0.0802,0.471,62.901,190.827,135.252
4318,2022-05-13,30174.0,,2073.0,50.959,0.422,0.0903,0.555,69.321,209.161,147.066
4319,2022-05-14,29393.0,,2018.0,49.928,0.428,0.0883,0.523,67.351,202.227,145.4
4320,2022-05-15,30116.0,,2065.0,53.053,0.447,0.0891,0.549,68.515,208.869,160.602
4321,2022-05-16,29997.0,,2041.0,54.627,0.422,0.0883,0.568,67.587,202.157,167.7
4322,2022-05-17,30281.0,,2068.0,55.814,0.439,0.0896,0.574,70.964,205.373,171.058
4323,2022-05-18,29621.0,,2011.0,53.398,0.407,0.0874,0.547,70.261,198.864,167.057
4324,2022-05-19,29546.0,,1970.0,51.166,0.421,0.085,0.521,68.81,191.346,160.36
4325,2022-05-20,29822.0,,2001.0,51.113,0.411,0.0854,0.525,69.747,193.759,171.897
4326,2022-05-21,29343.0,,1971.0,49.912,0.416,0.0842,0.526,69.557,192.024,175.465
4327,2022-05-22,29797.0,,2003.0,51.221,0.423,0.0852,0.535,71.002,196.567,178.899
4328,2022-05-23,30108.0,,2041.0,52.506,0.405,0.0862,0.542,71.78,199.322,190.894
4329,2022-05-24,29312.0,,1970.0,49.445,0.409,0.0832,0.515,69.521,192.381,190.254
4330,2022-05-25,29758.0,,1973.0,48.852,0.406,0.0832,0.517,69.357,193.311,199.089
4331,2022-05-26,29457.0,,1874.0,45.55,0.394,0.0799,0.495,65.293,185.342,195.103
4332,2022-05-27,28904.0,,1763.0,41.809,0.381,0.0791,0.462,62.539,177.856,184.463
4333,2022-05-28,28888.0,,1771.0,42.334,0.387,0.0818,0.46,62.808,177.081,178.8
4334,2022-05-29,29144.0,,1793.0,43.794,0.389,0.0817,0.469,63.126,180.639,177.156
4335,2022-05-30,30589.0,,1904.0,46.138,0.418,0.0851,0.526,66.463,189.305,195.044
4336,2022-05-31,31711.0,,1969.0,46.393,0.424,0.0862,0.622,68.578,198.077,199.745
4337,2022-06-01,31096.0,,1900.0,43.679,0.399,0.0847,0.589,66.848,196.942,197.174
4338,2022-06-02,30043.0,,1822.0,40.12,0.406,0.0816,0.575,63.396,186.118,198.55
4339,2022-06-03,29998.0,,1789.0,39.248,0.39,0.0812,0.57,63.089,185.557,195.792
4340,2022-06-04,29703.0,,1773.0,37.465,0.392,0.0813,0.56,62.839,185.545,192.971
4341,2022-06-05,29819.0,,1800.0,39.115,0.396,0.0815,0.565,63.019,186.021,188.916
4342,2022-06-06,31237.0,,1876.0,42.416,0.403,0.0828,0.612,65.069,185.527,191.523
4343,2022-06-07,30021.0,,1780.0,39.41,0.408,0.0801,0.6,62.232,178.34,186.506
4344,2022-06-08,30479.0,,1804.0,39.277,0.402,0.0801,0.641,62.549,179.389,185.792
4345,2022-06-09,30258.0,,1799.0,39.951,0.4,0.0798,0.641,61.261,177.036,186.173
4346,2022-06-10,29674.0,,1744.0,38.896,0.382,0.0776,0.604,58.599,172.235,180.152
4347,2022-06-11,28886.0,,1599.0,35.813,0.358,0.0731,0.576,55.23,163.75,171.459
4348,2022-06-12,27638.0,,1482.0,32.667,0.346,0.0664,0.522,50.245,152.571,160.949
4349,2022-06-13,24248.0,,1273.0,28.061,0.308,0.0568,0.466,43.914,134.421,143.707
4350,2022-06-14,22160.0,,1195.0,29.162,0.322,0.0552,0.483,44.361,125.839,123.255
4351,2022-06-15,21325.0,,1138.0,29.501,0.342,0.0545,0.481,45.214,120.223,112.734
4352,2022-06-16,21436.0,,1146.0,32.306,0.309,0.0579,0.502,47.002,116.842,110.221
4353,2022-06-17,20678.0,,1088.0,31.132,0.322,0.0567,0.489,46.509,114.34,112.75
4354,2022-06-18,19340.0,,1009.0,29.72,0.308,0.054,0.465,45.615,117.361,106.424
4355,2022-06-19,19264.0,,1028.0,31.673,0.325,0.0566,0.46,49.813,117.479,107.53
4356,2022-06-20,20292.0,,1106.0,34.058,0.324,0.0593,0.483,52.49,120.002,113.171
4357,2022-06-21,21000.0,,1145.0,36.802,0.328,0.0638,0.495,53.411,119.312,120.558
4358,2022-06-22,20310.0,,1087.0,34.989,0.323,0.0629,0.469,51.889,115.315,114.767
4359,2022-06-23,20512.0,,1102.0,36.481,0.336,0.0635,0.471,54.761,115.845,117.4
4360,2022-06-24,21085.0,,1183.0,39.741,0.37,0.066,0.496,55.819,117.586,125.566
4361,2022-06-25,21256.0,,1216.0,41.264,0.367,0.0673,0.495,56.906,113.542,125.043
4362,2022-06-26,21362.0,,1235.0,40.948,0.36,0.0713,0.507,58.692,116.628,129.693
4363,2022-06-27,21046.0,,1210.0,39.529,0.353,0.0745,0.495,56.968,113.676,125.289
4364,2022-06-28,20700.0,,1191.0,37.656,0.338,0.07,0.483,54.902,109.382,119.483
4365,2022-06-29,20134.0,,1123.0,34.788,0.329,0.0672,0.469,52.75,104.828,119.793
4366,2022-06-30,19344.0,,1047.0,32.14,0.324,0.0652,0.449,51.749,100.978,112.771
4367,2022-07-01,19522.0,,1066.0,33.11,0.315,0.0659,0.453,51.892,101.592,113.264
4368,2022-07-02,19221.0,,1054.0,32.813,0.316,0.0668,0.451,50.623,103.184,116.805
4369,2022-07-03,19154.0,,1062.0,32.875,0.323,0.066,0.451,50.154,103.83,116.006
4370,2022-07-04,19496.0,,1089.0,33.942,0.328,0.0675,0.456,50.784,105.265,119.29
4371,2022-07-05,19996.0,,1133.0,35.073,0.325,0.0679,0.458,50.366,105.325,122.625
4372,2022-07-06,20169.0,,1142.0,35.986,0.332,0.0676,0.458,49.946,104.96,124.275
4373,2022-07-07,20767.0,,1199.0,37.548,0.342,0.0694,0.469,50.673,107.666,128.655
4374,2022-07-08,21753.0,,1235.0,38.079,0.344,0.0702,0.473,52.25,110.071,130.071
4375,2022-07-09,21615.0,,1219.0,38.358,0.345,0.0696,0.478,52.413,110.629,126.805
4376,2022-07-10,21134.0,,1183.0,37.116,0.325,0.0678,0.468,53.36,108.499,124.305
4377,2022-07-11,20470.0,,1144.0,35.242,0.314,0.0647,0.45,50.791,103.933,129.598
4378,2022-07-12,19759.0,,1071.0,33.663,0.312,0.0615,0.433,48.353,99.562,126.253
4379,2022-07-13,19603.0,,1066.0,33.403,0.325,0.0604,0.423,48.183,99.135,122.75
4380,2022-07-14,20173.0,,1126.0,34.973,0.333,0.0611,0.431,49.508,101.433,127.382
4381,2022-07-15,20781.0,,1220.0,37.598,0.335,0.063,0.441,51.456,104.395,135.417
4382,2022-07-16,20866.0,,1257.0,37.8,0.351,0.063,0.443,52.502,106.596,138.926
4383,2022-07-17,21223.0,,1354.0,39.571,0.345,0.0642,0.453,55.514,110.876,138.311
4384,2022-07-18,21806.0,,1456.0,41.111,0.364,0.066,0.475,57.505,116.292,143.678
4385,2022-07-19,22514.0,,1546.0,44.928,0.371,0.0676,0.496,57.495,122.84,144.481
4386,2022-07-20,23568.0,,1560.0,44.511,0.362,0.0717,0.52,58.612,126.698,148.065
4387,2022-07-21,22936.0,,1522.0,41.873,0.367,0.069,0.489,56.866,121.614,150.29
4388,2022-07-22,23145.0,,1584.0,42.446,0.358,0.0694,0.496,57.717,125.772,150.911
4389,2022-07-23,22512.0,,1543.0,40.441,0.359,0.0678,0.489,55.991,122.865,147.318
4390,2022-07-24,22645.0,,1594.0,40.686,0.36,0.0683,0.52,58.047,127.969,150.003
4391,2022-07-25,21960.0,,1525.0,38.652,0.342,0.065,0.494,56.354,125.336,147.125
4392,2022-07-26,21031.0,,1404.0,35.723,0.337,0.0614,0.464,53.065,116.233,143.983
4393,2022-07-27,21639.0,,1494.0,37.271,0.358,0.0633,0.476,54.789,119.802,154.217
4394,2022-07-28,23310.0,,1667.0,40.795,0.372,0.0674,0.507,60.799,145.021,160.885
4395,2022-07-29,23887.0,,1716.0,42.652,0.372,0.0696,0.526,62.109,152.603,162.491
4396,2022-07-30,24035.0,,1712.0,43.497,0.386,0.0706,0.529,61.95,148.198,160.515
4397,2022-07-31,23734.0,,1704.0,43.826,0.382,0.0703,0.53,61.341,146.301,157.014
4398,2022-08-01,23227.0,,1665.0,42.185,0.38,0.0687,0.515,59.467,138.598,156.163
4399,2022-08-02,22973.0,,1611.0,40.874,0.374,0.0669,0.499,58.088,133.416,157.844
4400,2022-08-03,23177.0,,1642.0,39.419,0.369,0.0673,0.507,58.664,136.609,159.076
4401,2022-08-04,22850.0,,1620.0,38.876,0.371,0.0667,0.502,58.983,135.865,158.953
4402,2022-08-05,23064.0,,1670.0,40.033,0.376,0.0688,0.51,61.295,137.491,159.756
4403,2022-08-06,23192.0,,1719.0,40.484,0.372,0.0697,0.518,61.515,141.13,161.862
4404,2022-08-07,23078.0,,1695.0,40.251,0.372,0.0689,0.519,61.076,141.293,165.089
4405,2022-08-08,23788.0,,1757.0,42.319,0.378,0.0703,0.537,62.566,144.302,166.113
4406,2022-08-09,23444.0,,1732.0,41.264,0.369,0.0702,0.523,60.646,138.815,162.471
4407,2022-08-10,23401.0,,1755.0,40.767,0.38,0.0694,0.521,60.053,137.243,163.158
4408,2022-08-11,24376.0,,1891.0,43.75,0.38,0.0717,0.539,62.283,144.221,164.386
4409,2022-08-12,23979.0,,1897.0,43.382,0.379,0.0711,0.532,61.799,141.674,162.504
4410,2022-08-13,24491.0,,1984.0,46.782,0.377,0.0732,0.556,63.954,144.457,165.976
4411,2022-08-14,24509.0,,1975.0,46.273,0.376,0.0779,0.579,64.38,143.046,166.261
4412,2022-08-15,24266.0,,1922.0,44.552,0.375,0.0777,0.561,62.008,137.45,165.173
4413,2022-08-16,23972.0,,1885.0,43.381,0.377,0.0835,0.559,60.938,136.781,168.526
4414,2022-08-17,23706.0,,1871.0,42.38,0.38,0.0837,0.551,61.743,137.611,165.451
4415,2022-08-18,23416.0,,1857.0,40.871,0.371,0.08,0.536,60.892,133.724,166.127
4416,2022-08-19,21851.0,,1736.0,37.083,0.334,0.0706,0.474,56.114,121.028,151.978
4417,2022-08-20,21170.0,,1618.0,36.219,0.337,0.0695,0.455,54.643,116.012,145.95
4418,2022-08-21,21368.0,,1607.0,35.831,0.345,0.0692,0.459,54.812,117.428,153.059
4419,2022-08-22,21263.0,,1580.0,35.064,0.344,0.0673,0.453,55.199,118.984,152.673
4420,2022-08-23,21389.0,,1625.0,35.337,0.347,0.0684,0.459,56.444,129.144,154.074
4421,2022-08-24,21472.0,,1650.0,35.325,0.346,0.0682,0.461,56.564,133.446,152.777
4422,2022-08-25,21598.0,,1696.0,35.74,0.349,0.069,0.465,56.738,130.773,153.289
4423,2022-08-26,21173.0,,1630.0,34.083,0.336,0.0672,0.461,55.324,124.867,150.697
4424,2022-08-27,20119.0,,1492.0,31.63,0.335,0.0634,0.44,52.676,116.182,143.976
4425,2022-08-28,19994.0,,1486.0,31.608,0.324,0.0636,0.446,53.891,116.622,146.086
4426,2022-08-29,19971.0,,1485.0,31.097,0.334,0.0624,0.439,54.848,116.661,148.571
4427,2022-08-30,20141.0,,1552.0,32.079,0.328,0.0629,0.451,54.428,117.149,150.544
4428,2022-08-31,20199.0,,1577.0,32.185,0.327,0.0624,0.456,54.231,116.454,150.706
4429,2022-09-01,19969.0,,1558.0,31.187,0.333,0.0613,0.449,55.585,115.343,152.047
4430,2022-09-02,20088.0,,1593.0,31.519,0.33,0.0619,0.458,58.951,116.921,152.371
4431,2022-09-03,19840.0,,1558.0,31.092,0.33,0.0622,0.472,60.762,117.453,153.547
4432,2022-09-04,19799.0,,1560.0,31.591,0.332,0.0629,0.496,59.665,117.335,154.902
4433,2022-09-05,19790.0,,1580.0,31.819,0.333,0.0623,0.493,60.152,120.399,156.516
4434,2022-09-06,19605.0,,1635.0,32.468,0.322,0.0621,0.491,58.632,122.236,153.806
4435,2022-09-07,18900.0,,1547.0,31.455,0.337,0.0596,0.466,54.939,113.782,146.022
4436,2022-09-08,19254.0,,1630.0,32.935,0.341,0.0607,0.474,57.245,122.996,150.202
4437,2022-09-09,20722.0,,1699.0,34.904,0.356,0.063,0.492,60.407,131.342,155.473
4438,2022-09-10,21389.0,,1730.0,34.765,0.358,0.0641,0.513,62.562,132.814,159.006
4439,2022-09-11,21610.0,,1765.0,34.941,0.355,0.0641,0.512,62.958,130.983,156.976
4440,2022-09-12,22126.0,,1734.0,36.591,0.359,0.0638,0.509,61.518,129.674,160.935
4441,2022-09-13,21546.0,,1662.0,36.438,0.332,0.0621,0.486,61.767,124.763,156.903
4442,2022-09-14,20222.0,,1600.0,33.488,0.342,0.0607,0.476,59.691,119.052,148.184
4443,2022-09-15,19990.0,,1562.0,33.535,0.327,0.0601,0.472,58.628,119.025,147.568
4444,2022-09-16,19705.0,,1455.0,32.531,0.356,0.0595,0.464,55.71,118.297,146.829
4445,2022-09-17,19946.0,,1444.0,32.985,0.374,0.0611,0.479,57.017,121.295,150.368
4446,2022-09-18,19865.0,,1420.0,32.997,0.36,0.0606,0.475,56.423,118.658,146.356
4447,2022-09-19,19002.0,,1330.0,31.695,0.386,0.0574,0.445,51.796,110.049,139.092
4448,2022-09-20,19183.0,,1353.0,32.119,0.414,0.0586,0.446,52.094,112.74,141.516
4449,2022-09-21,19014.0,,1329.0,31.673,0.396,0.0586,0.449,52.555,113.015,141.016
4450,2022-09-22,18974.0,,1285.0,31.786,0.485,0.0586,0.451,52.645,113.673,139.309
4451,2022-09-23,19062.0,,1314.0,32.357,0.508,0.0613,0.459,53.403,116.327,141.529
4452,2022-09-24,19078.0,,1330.0,33.862,0.49,0.0653,0.461,54.894,120.069,142.105
4453,2022-09-25,18985.0,,1315.0,33.306,0.493,0.0625,0.454,53.793,115.997,142.488
4454,2022-09-26,19013.0,,1312.0,32.871,0.466,0.061,0.445,52.965,114.996,143.191
4455,2022-09-27,19740.0,,1361.0,34.05,0.449,0.0617,0.452,54.033,117.353,148.874
4456,2022-09-28,19119.0,,1311.0,32.726,0.452,0.0601,0.434,52.697,113.014,144.229
4457,2022-09-29,19398.0,,1331.0,33.65,0.485,0.0603,0.435,53.432,115.528,147.781
4458,2022-09-30,19527.0,,1337.0,34.052,0.48,0.0607,0.435,53.816,119.015,148.57
4459,2022-10-01,19328.0,,1323.0,32.865,0.475,0.0613,0.433,53.266,118.125,147.509
4460,2022-10-02,19231.0,,1303.0,32.624,0.45,0.0602,0.428,52.776,116.661,140.366
4461,2022-10-03,19310.0,,1304.0,32.585,0.464,0.0599,0.424,53.043,115.388,139.51
4462,2022-10-04,19938.0,,1344.0,33.659,0.48,0.0619,0.432,54.704,119.091,145.151
4463,2022-10-05,20127.0,,1347.0,33.866,0.491,0.0646,0.431,54.469,121.726,146.016
4464,2022-10-06,20154.0,,1365.0,33.975,0.494,0.0647,0.432,54.358,121.15,146.366
4465,2022-10-07,19771.0,,1345.0,33.204,0.517,0.0628,0.427,53.141,117.964,146.619
4466,2022-10-08,19490.0,,1328.0,32.838,0.517,0.0622,0.425,53.159,117.518,147.082
4467,2022-10-09,19445.0,,1320.0,32.794,0.534,0.0619,0.423,53.405,117.507,147.426
4468,2022-10-10,19328.0,,1314.0,32.698,0.498,0.0611,0.418,53.514,115.523,145.54
4469,2022-10-11,19070.0,,1283.0,31.429,0.485,0.0596,0.396,51.933,111.221,142.988
4470,2022-10-12,19117.0,,1295.0,31.155,0.488,0.0602,0.391,52.276,111.907,144.731
4471,2022-10-13,19029.0,,1272.0,30.078,0.481,0.0586,0.372,51.007,108.326,141.206
4472,2022-10-14,19519.0,,1316.0,31.0,0.488,0.0598,0.377,51.717,109.446,142.809
4473,2022-10-15,19143.0,,1288.0,29.914,0.482,0.0588,0.367,51.22,108.218,140.39
4474,2022-10-16,19164.0,,1288.0,29.931,0.476,0.059,0.368,50.932,109.602,141.633
4475,2022-10-17,19397.0,,1317.0,30.542,0.481,0.0594,0.371,51.561,110.177,143.825
4476,2022-10-18,19476.0,,1322.0,30.672,0.466,0.0595,0.367,51.696,109.615,145.177
4477,2022-10-19,19216.0,,1299.0,29.829,0.451,0.0594,0.357,51.44,107.995,146.925
4478,2022-10-20,19122.0,,1290.0,28.897,0.447,0.0596,0.35,51.361,107.089,144.008
4479,2022-10-21,19063.0,,1288.0,27.832,0.461,0.0588,0.341,51.071,106.03,140.53
4480,2022-10-22,19176.0,,1306.0,27.877,0.465,0.0594,0.349,51.945,107.829,141.439
4481,2022-10-23,19264.0,,1318.0,28.376,0.469,0.0595,0.353,52.473,108.975,143.421
4482,2022-10-24,19356.0,,1345.0,28.643,0.454,0.0596,0.36,53.004,108.852,142.97
4483,2022-10-25,19592.0,,1389.0,29.352,0.461,0.0609,0.376,53.681,110.197,144.265
4484,2022-10-26,20542.0,,1527.0,31.257,0.47,0.0677,0.403,56.467,114.573,145.925
4485,2022-10-27,20629.0,,1551.0,31.397,0.463,0.0773,0.403,55.832,114.586,147.429
4486,2022-10-28,20391.0,,1528.0,31.088,0.473,0.0805,0.392,54.648,113.551,145.826
4487,2022-10-29,20785.0,,1608.0,32.916,0.469,0.107,0.411,55.837,117.864,147.794
4488,2022-10-30,20726.0,,1604.0,32.678,0.457,0.123,0.412,56.055,117.781,148.619
4489,2022-10-31,20514.0,,1583.0,33.07,0.465,0.122,0.405,55.046,115.453,148.335
4490,2022-11-01,20504.0,,1584.0,32.666,0.464,0.139,0.406,55.169,115.353,149.678
4491,2022-11-02,20412.0,,1562.0,31.55,0.451,0.134,0.394,58.228,115.295,149.091
4492,2022-11-03,20255.0,,1542.0,31.412,0.455,0.131,0.394,62.071,116.629,149.037
4493,2022-11-04,20697.0,,1597.0,32.591,0.505,0.122,0.411,65.764,121.288,152.506
4494,2022-11-05,21335.0,,1641.0,35.61,0.494,0.128,0.428,69.254,124.187,159.458
4495,2022-11-06,21220.0,,1618.0,35.356,0.471,0.123,0.422,69.359,121.903,158.058
4496,2022-11-07,20772.0,,1581.0,31.807,0.465,0.116,0.407,69.902,117.899,156.226
4497,2022-11-08,19570.0,,1459.0,26.881,0.408,0.1,0.386,63.527,111.095,145.968
4498,2022-11-09,17519.0,,1240.0,17.793,0.33,0.0843,0.354,55.769,98.326,131.051
