TIMESTAMP,KMD_CLOSE_PRICE_USD,KMD_OPEN_PRICE_USD,KMD_HIGH_PRICE_USD,KMD_LOW_PRICE_USD
2022-03-03,0.50064,0.51625,0.51872,0.49032
2022-03-04,0.47205,0.50064,0.5017,0.46758
2022-03-05,0.48247,0.47205,0.48733,0.46601
2022-03-06,0.45947,0.48266,0.48339,0.45776
2022-03-07,0.46195,0.45947,0.49335,0.44945
2022-03-08,0.47288,0.46195,0.47732,0.45796
2022-03-09,0.49958,0.47288,0.52019,0.46926
2022-03-10,0.47733,0.49958,0.50105,0.46984
2022-03-11,0.48721,0.47733,0.5029,0.4649
2022-03-12,0.48175,0.48703,0.50726,0.47802
2022-03-13,0.45953,0.48098,0.48354,0.4575
2022-03-14,0.475,0.45953,0.47685,0.45692
2022-03-15,0.45951,0.475,0.47613,0.45378
2022-03-16,0.47101,0.45951,0.47504,0.45554
2022-03-17,0.47543,0.47101,0.48125,0.45993
2022-03-18,0.47848,0.47543,0.48119,0.46273
2022-03-19,0.48734,0.47808,0.50794,0.47466
2022-03-20,0.49876,0.48713,0.51445,0.47952
2022-03-21,0.50698,0.49876,0.51423,0.48898
2022-03-22,0.50297,0.50698,0.51902,0.50144
2022-03-23,0.51288,0.50297,0.51438,0.49331
2022-03-24,0.51914,0.51288,0.52002,0.5032
2022-03-25,0.50709,0.51914,0.53147,0.50333
2022-03-26,0.57191,0.50709,0.59773,0.50287
2022-03-27,0.56648,0.57102,0.60112,0.5398
2022-03-28,0.56642,0.56648,0.61667,0.56516
2022-03-29,0.5697,0.56642,0.58785,0.56061
2022-03-30,0.62512,0.5697,0.64734,0.55473
2022-03-31,0.59004,0.62512,0.63681,0.57176
2022-04-01,0.61101,0.59004,0.6154,0.57579
2022-04-02,0.61956,0.61175,0.62849,0.6032
2022-04-03,0.62233,0.61956,0.64433,0.59995
2022-04-04,0.60769,0.62233,0.63384,0.59535
2022-04-05,0.5803,0.60769,0.61887,0.57965
2022-04-06,0.54577,0.5803,0.58095,0.54463
2022-04-07,0.54387,0.54577,0.55052,0.52935
2022-04-08,0.5222,0.54387,0.5607,0.52045
2022-04-09,0.53613,0.5222,0.53613,0.51419
2022-04-10,0.52105,0.5357,0.55336,0.52105
2022-04-11,0.48717,0.52105,0.5217,0.46964
2022-04-12,0.48578,0.48717,0.50142,0.475
2022-04-13,0.50267,0.48578,0.50475,0.47697
2022-04-14,0.48063,0.50267,0.50764,0.47625
2022-04-15,0.49169,0.48063,0.49192,0.47982
2022-04-16,0.49334,0.49148,0.49575,0.48815
2022-04-17,0.48153,0.49334,0.49677,0.47446
2022-04-18,0.48225,0.48153,0.48547,0.46366
2022-04-19,0.48942,0.48225,0.50104,0.47847
2022-04-20,0.48614,0.48942,0.49685,0.4777
2022-04-21,0.58846,0.48614,0.63532,0.48258
2022-04-22,0.53574,0.58846,0.66877,0.50786
2022-04-23,0.51459,0.53396,0.56717,0.5101
2022-04-24,0.49112,0.51459,0.51566,0.49035
2022-04-25,0.49029,0.49112,0.49512,0.4644
2022-04-26,0.45425,0.49029,0.49412,0.45094
2022-04-27,0.46371,0.45425,0.46909,0.45129
2022-04-28,0.47276,0.46371,0.4817,0.45695
2022-04-29,0.44541,0.47276,0.49765,0.44329
2022-04-30,0.40474,0.44539,0.44907,0.39902
2022-05-01,0.4175,0.40459,0.42207,0.40406
2022-05-02,0.42835,0.4175,0.44402,0.40456
2022-05-03,0.42038,0.42835,0.43291,0.40436
2022-05-04,0.44345,0.42038,0.44462,0.41325
2022-05-05,0.4159,0.44345,0.46619,0.40884
2022-05-06,0.40961,0.4159,0.41924,0.39618
2022-05-07,0.39177,0.40961,0.41024,0.38611
2022-05-08,0.38328,0.39074,0.39205,0.37132
2022-05-09,0.37877,0.38328,0.52223,0.37679
2022-05-10,0.34145,0.37877,0.39726,0.33364
2022-05-11,0.23527,0.34145,0.3497,0.22777
2022-05-12,0.19817,0.23527,0.24767,0.18056
2022-05-13,0.23682,0.19817,0.26322,0.19392
2022-05-14,0.23443,0.23689,0.24367,0.20424
2022-05-15,0.25971,0.23428,0.27939,0.23308
2022-05-16,0.235,0.25971,0.25979,0.235
2022-05-17,0.25015,0.235,0.25422,0.23437
2022-05-18,0.23366,0.25015,0.2536,0.22214
2022-05-19,0.25121,0.23366,0.25588,0.21779
2022-05-20,0.23526,0.25121,0.25446,0.23146
2022-05-21,0.24507,0.2354,0.25,0.23292
2022-05-22,0.24667,0.24507,0.25294,0.24083
2022-05-23,0.23501,0.24667,0.25995,0.23402
2022-05-24,0.24303,0.23501,0.24449,0.22369
2022-05-25,0.24542,0.24303,0.24706,0.23582
2022-05-26,0.22037,0.24542,0.24851,0.21638
2022-05-27,0.21888,0.22037,0.22455,0.20776
2022-05-28,0.22663,0.21901,0.22788,0.21674
2022-05-29,0.23755,0.22671,0.23869,0.22235
2022-05-30,0.24476,0.23755,0.24556,0.23007
2022-05-31,0.24531,0.24476,0.26283,0.23785
2022-06-01,0.22765,0.24531,0.24777,0.22534
2022-06-02,0.2318,0.22765,0.23385,0.22419
2022-06-03,0.23612,0.2318,0.23669,0.22133
2022-06-04,0.24403,0.23456,0.26134,0.2294
2022-06-05,0.23421,0.24403,0.24485,0.23331
2022-06-06,0.2358,0.23421,0.24448,0.2337
2022-06-07,0.2373,0.2358,0.24181,0.22461
2022-06-08,0.23082,0.2373,0.247,0.2293
2022-06-09,0.23954,0.23082,0.24621,0.22755
2022-06-10,0.23117,0.23954,0.24646,0.22616
2022-06-11,0.22027,0.23117,0.24359,0.21955
2022-06-12,0.19781,0.22031,0.22357,0.19781
2022-06-13,0.17872,0.19781,0.19933,0.17071
2022-06-14,0.18147,0.17872,0.18557,0.16642
2022-06-15,0.18979,0.18147,0.18996,0.16539
2022-06-16,0.1754,0.18979,0.19291,0.17183
2022-06-17,0.17823,0.1754,0.20044,0.1743
2022-06-18,0.16971,0.17819,0.18123,0.15873
2022-06-19,0.17813,0.16971,0.17944,0.16075
2022-06-20,0.18076,0.17813,0.18365,0.1709
2022-06-21,0.19123,0.18076,0.20769,0.17756
2022-06-22,0.18354,0.19123,0.2041,0.18164
2022-06-23,0.19783,0.18354,0.22929,0.18267
2022-06-24,0.20369,0.19783,0.23242,0.196
2022-06-25,0.20623,0.20372,0.20795,0.19814
2022-06-26,0.19613,0.20664,0.21285,0.19572
2022-06-27,0.19246,0.19613,0.20369,0.19126
2022-06-28,0.1834,0.19246,0.19954,0.18312
2022-06-29,0.1829,0.1834,0.18635,0.17853
2022-06-30,0.17755,0.1829,0.18648,0.16789
2022-07-01,0.18422,0.17755,0.23149,0.17151
2022-07-02,0.18681,0.18502,0.21047,0.1767
2022-07-03,0.23199,0.18681,0.33295,0.18493
2022-07-04,0.23069,0.23199,0.2573,0.2102
2022-07-05,0.21369,0.23069,0.23448,0.21067
2022-07-06,0.22013,0.21369,0.24363,0.21051
2022-07-07,0.22191,0.22013,0.23237,0.21741
2022-07-08,0.22715,0.22191,0.24436,0.21661
2022-07-09,0.22545,0.22704,0.23976,0.22517
2022-07-10,0.21242,0.22528,0.22598,0.20873
2022-07-11,0.2002,0.21242,0.2182,0.20006
2022-07-12,0.22773,0.2002,0.32243,0.19618
2022-07-13,0.36045,0.22773,0.6049,0.22035
2022-07-14,0.29905,0.36045,0.4167,0.2847
2022-07-15,0.27597,0.29905,0.33333,0.27344
2022-07-16,0.28724,0.27613,0.31532,0.26978
2022-07-17,0.26803,0.28724,0.28947,0.26459
2022-07-18,0.29498,0.26803,0.36478,0.26771
2022-07-19,0.29232,0.29498,0.30785,0.28051
2022-07-20,0.27548,0.29232,0.30087,0.27351
2022-07-21,0.29676,0.27548,0.30892,0.26232
2022-07-22,0.27934,0.29676,0.30798,0.27807
2022-07-23,0.29874,0.27902,0.30668,0.27768
2022-07-24,0.27987,0.29872,0.30138,0.27504
2022-07-25,0.26476,0.27987,0.28138,0.26476
2022-07-26,0.28196,0.26476,0.33221,0.26163
2022-07-27,0.28398,0.28196,0.28502,0.26956
2022-07-28,0.29144,0.28398,0.29717,0.27646
2022-07-29,0.30331,0.29144,0.3153,0.28826
2022-07-30,0.29775,0.30302,0.33757,0.29278
2022-07-31,0.30368,0.29757,0.32787,0.29649
2022-08-01,0.31078,0.30368,0.35583,0.30042
2022-08-02,0.30905,0.31078,0.31421,0.29838
2022-08-03,0.30222,0.30905,0.31952,0.30093
2022-08-04,0.29545,0.30222,0.30988,0.29346
2022-08-05,0.30701,0.29545,0.3108,0.29543
2022-08-06,0.32149,0.30723,0.33295,0.3048
2022-08-07,0.31618,0.32205,0.32257,0.30936
2022-08-08,0.32286,0.31618,0.32648,0.31611
2022-08-09,0.3171,0.32286,0.32645,0.30531
2022-08-10,0.32036,0.3171,0.32344,0.30617
2022-08-11,0.31614,0.32036,0.32414,0.31396
2022-08-12,0.32081,0.31614,0.32145,0.31401
2022-08-13,0.32234,0.32081,0.35128,0.31881
2022-08-14,0.3113,0.32193,0.32792,0.30572
2022-08-15,0.3113,0.3113,0.32365,0.30564
2022-08-16,0.30919,0.3113,0.31678,0.30538
2022-08-17,0.29211,0.30919,0.31497,0.2894
2022-08-18,0.27824,0.29211,0.29571,0.27824
2022-08-19,0.24984,0.27824,0.27854,0.24922
2022-08-20,0.2655,0.24953,0.27334,0.24953
2022-08-21,0.26544,0.26495,0.27467,0.2589
2022-08-22,0.25669,0.26544,0.26555,0.24361
2022-08-23,0.25759,0.25669,0.25919,0.24979
2022-08-24,0.25561,0.25759,0.27673,0.25132
2022-08-25,0.26224,0.25561,0.30061,0.25513
2022-08-26,0.37166,0.26224,0.42203,0.25931
2022-08-27,0.27534,0.37009,0.38781,0.27276
2022-08-28,0.25713,0.27534,0.28397,0.25373
2022-08-29,0.27597,0.25713,0.29446,0.2501
2022-08-30,0.25713,0.27597,0.27736,0.25142
2022-08-31,0.25707,0.25713,0.26889,0.25483
2022-09-01,0.25896,0.25707,0.2592,0.24878
2022-09-02,0.26252,0.25896,0.27538,0.25336
2022-09-03,0.25411,0.26252,0.26399,0.25271
2022-09-04,0.26365,0.25417,0.26626,0.25351
2022-09-05,0.26212,0.26365,0.27045,0.25487
2022-09-06,0.25122,0.26212,0.29008,0.25028
2022-09-07,0.26037,0.25122,0.26293,0.24492
2022-09-08,0.25729,0.26037,0.265,0.25625
2022-09-09,0.27417,0.25729,0.27535,0.25699
2022-09-10,0.27204,0.27387,0.27804,0.2695
2022-09-11,0.27616,0.27203,0.28092,0.26893
2022-09-12,0.28135,0.27616,0.29198,0.27074
2022-09-13,0.25762,0.28135,0.30811,0.25669
2022-09-14,0.28154,0.25762,0.29633,0.25677
2022-09-15,0.26877,0.28154,0.29441,0.25723
2022-09-16,0.27978,0.26877,0.28784,0.26172
2022-09-17,0.27354,0.2796,0.28714,0.26831
2022-09-18,0.26185,0.27343,0.27353,0.25851
2022-09-19,0.25664,0.26185,0.26185,0.24272
2022-09-20,0.25184,0.25664,0.26385,0.25005
2022-09-21,0.25518,0.25184,0.26833,0.24674
2022-09-22,0.26582,0.25518,0.27476,0.2534
2022-09-23,0.26476,0.26582,0.26808,0.25625
2022-09-24,0.26467,0.26466,0.26829,0.26005
2022-09-25,0.25733,0.26467,0.27799,0.25648
2022-09-26,0.25788,0.25733,0.26412,0.25169
2022-09-27,0.25506,0.25788,0.27081,0.25193
2022-09-28,0.25844,0.25506,0.26279,0.24712
2022-09-29,0.25372,0.25844,0.26488,0.24933
2022-09-30,0.25301,0.25372,0.26,0.25111
2022-10-01,0.25179,0.25291,0.25697,0.25135
2022-10-02,0.25176,0.25183,0.26276,0.24833
2022-10-03,0.26447,0.25176,0.26955,0.25166
2022-10-04,0.26352,0.26447,0.26527,0.25804
2022-10-05,0.26099,0.26352,0.26379,0.25455
2022-10-06,0.25614,0.26099,0.26684,0.25578
2022-10-07,0.25567,0.25614,0.25716,0.25166
2022-10-08,0.25597,0.25557,0.2609,0.25326
2022-10-09,0.25573,0.25587,0.26057,0.25377
2022-10-10,0.25263,0.25573,0.25693,0.24799
2022-10-11,0.24181,0.25263,0.25277,0.23944
2022-10-12,0.2352,0.24181,0.24359,0.23253
2022-10-13,0.23386,0.2352,0.23631,0.21667
2022-10-14,0.23053,0.23386,0.26827,0.22593
2022-10-15,0.23794,0.23087,0.24079,0.22769
2022-10-16,0.26372,0.23818,0.28255,0.23635
2022-10-17,0.25523,0.26372,0.29846,0.25312
2022-10-18,0.24754,0.25523,0.25901,0.2467
2022-10-19,0.24603,0.24754,0.26216,0.24452
2022-10-20,0.24671,0.24603,0.25125,0.24419
2022-10-21,0.25086,0.24671,0.25426,0.24027
2022-10-22,0.24957,0.25081,0.25632,0.24823
2022-10-23,0.25161,0.24957,0.26813,0.24823
2022-10-24,0.25121,0.25161,0.25569,0.24904
2022-10-25,0.25321,0.25121,0.25747,0.24894
2022-10-26,0.2528,0.25321,0.25736,0.2499
2022-10-27,0.24655,0.2528,0.25682,0.24605
2022-10-28,0.25026,0.24655,0.253,0.24493
2022-10-29,0.25349,0.25021,0.25838,0.24984
2022-10-30,0.25211,0.25385,0.26136,0.25067
2022-10-31,0.25021,0.25211,0.2531,0.24629
2022-11-01,0.2501,0.25021,0.25237,0.24608
2022-11-02,0.24788,0.2501,0.25282,0.24572
2022-11-03,0.25116,0.24788,0.25293,0.24753
2022-11-04,0.25915,0.25116,0.25993,0.25066
2022-11-05,0.259,0.25915,0.26435,0.25723
2022-11-06,0.25162,0.259,0.26047,0.25136
2022-11-07,0.25165,0.25162,0.25366,0.24866
2022-11-08,0.21519,0.25165,0.25247,0.19568
2022-11-09,0.18043,0.21519,0.21622,0.17709
2022-11-10,0.20084,0.18043,0.20429,0.17963
2022-11-11,0.183,0.20084,0.20309,0.17946
2022-11-12,0.19494,0.18284,0.19901,0.17404
2022-11-13,0.18223,0.19494,0.20069,0.18128
2022-11-14,0.18478,0.18223,0.18655,0.17334
2022-11-15,0.18663,0.18478,0.19137,0.18423
2022-11-16,0.18692,0.18663,0.19204,0.18133
2022-11-17,0.18353,0.18692,0.19279,0.18306
2022-11-18,0.18223,0.1841,0.18601,0.18094
2022-11-19,0.1844,0.18218,0.18748,0.18218
2022-11-20,0.18309,0.18445,0.19249,0.18248
2022-11-21,0.18019,0.18309,0.19853,0.17879
2022-11-22,0.18427,0.18019,0.18475,0.17464
2022-11-23,0.1923,0.18427,0.19818,0.18348
2022-11-24,0.1997,0.1923,0.20458,0.18718
2022-11-25,0.19001,0.1997,0.2001,0.18825
2022-11-26,0.19404,0.18998,0.20332,0.18998
2022-11-27,0.19612,0.19404,0.21492,0.19404
2022-11-28,0.19788,0.19612,0.21758,0.19079
2022-11-29,0.20302,0.19788,0.20528,0.19671
2022-11-30,0.2131,0.20302,0.21803,0.20227
2022-12-01,0.20555,0.2131,0.21324,0.20454
2022-12-02,0.21364,0.20555,0.21717,0.20306
2022-12-03,0.20973,0.21376,0.22165,0.20882
2022-12-04,0.21201,0.20973,0.21934,0.20949
2022-12-05,0.20967,0.21201,0.21467,0.20766
2022-12-06,0.21545,0.20967,0.22665,0.20957
2022-12-07,0.20805,0.21545,0.21654,0.2071
2022-12-08,0.21073,0.20805,0.2123,0.20701
2022-12-09,0.21433,0.21073,0.22251,0.20992
2022-12-10,0.21639,0.21416,0.2242,0.21277
2022-12-11,0.21916,0.21639,0.22399,0.21623
2022-12-12,0.21022,0.21916,0.21923,0.20801
2022-12-13,0.20667,0.21022,0.21046,0.20133
2022-12-14,0.20649,0.20667,0.20944,0.20411
2022-12-15,0.20201,0.20649,0.21359,0.20175
2022-12-16,0.1918,0.20201,0.2045,0.19086
2022-12-17,0.18965,0.1918,0.19225,0.18104
2022-12-18,0.18963,0.18965,0.19166,0.18806
2022-12-19,0.18379,0.18963,0.19536,0.18153
2022-12-20,0.1892,0.18379,0.18963,0.18201
2022-12-21,0.19744,0.1892,0.21963,0.18636
2022-12-22,0.18646,0.19744,0.19966,0.18292
2022-12-23,0.18926,0.18646,0.18956,0.186
2022-12-24,0.1904,0.18918,0.19406,0.1882
2022-12-25,0.18692,0.1904,0.19109,0.18609
2022-12-26,0.18765,0.18692,0.19204,0.1862
2022-12-27,0.18861,0.18765,0.19029,0.18397
2022-12-28,0.18476,0.18861,0.21633,0.18059
2022-12-29,0.18145,0.18476,0.18476,0.17673
2022-12-30,0.17788,0.18145,0.1845,0.17672
2022-12-31,0.17794,0.17788,0.1801,0.1767
2023-01-01,0.18154,0.17794,0.18436,0.17776
2023-01-02,0.18376,0.18154,0.18615,0.17898
2023-01-03,0.18709,0.18376,0.19831,0.18347
2023-01-04,0.19077,0.18709,0.1919,0.18657
2023-01-05,0.18613,0.19077,0.19098,0.1861
2023-01-06,0.1902,0.18613,0.19048,0.18291
2023-01-07,0.19036,0.1902,0.19207,0.18823
2023-01-08,0.19983,0.19036,0.20389,0.19036
2023-01-09,0.19797,0.19983,0.2036,0.1974
2023-01-10,0.20937,0.19797,0.2106,0.19669
2023-01-11,0.21505,0.20937,0.2159,0.20556
2023-01-12,0.21728,0.21505,0.22192,0.21213
2023-01-13,0.21847,0.21728,0.21986,0.21458
2023-01-14,0.2347,0.21851,0.23969,0.21836
2023-01-15,0.23267,0.2347,0.23521,0.22318
2023-01-16,0.2258,0.23267,0.23554,0.22325
2023-01-17,0.22707,0.2258,0.23379,0.22266
2023-01-18,0.25517,0.22707,0.25789,0.21927
2023-01-19,0.23387,0.25517,0.25517,0.23238
2023-01-20,0.2437,0.23387,0.24513,0.22963
2023-01-21,0.25689,0.24365,0.27749,0.24292
2023-01-22,0.26488,0.25695,0.26977,0.25386
2023-01-23,0.26576,0.26488,0.26696,0.25901
2023-01-24,0.25656,0.26576,0.26886,0.25505
2023-01-25,0.26507,0.25656,0.26866,0.25353
2023-01-26,0.25949,0.26507,0.2689,0.25717
2023-01-27,0.2594,0.25949,0.26219,0.25464
2023-01-28,0.27246,0.25934,0.28622,0.25643
2023-01-29,0.27162,0.27239,0.28124,0.26918
2023-01-30,0.26176,0.27162,0.27805,0.25789
2023-01-31,0.2662,0.26176,0.26644,0.26027
2023-02-01,0.26963,0.2662,0.27093,0.25781
2023-02-02,0.26818,0.26963,0.27989,0.26778
2023-02-03,0.2797,0.26818,0.2811,0.26815
2023-02-04,0.27957,0.27964,0.2846,0.27894
2023-02-05,0.27877,0.27957,0.28538,0.27672
2023-02-06,0.281,0.27877,0.28261,0.27696
2023-02-07,0.289,0.281,0.2896,0.28073
2023-02-08,0.28437,0.289,0.29397,0.27974
2023-02-09,0.25795,0.28437,0.28502,0.25768
2023-02-10,0.26357,0.25795,0.26659,0.25734
2023-02-11,0.27377,0.26341,0.27954,0.26315
2023-02-12,0.27331,0.27377,0.28163,0.27025
2023-02-13,0.26878,0.27331,0.27355,0.26076
2023-02-14,0.2727,0.26878,0.27331,0.26457
2023-02-15,0.28443,0.2727,0.28563,0.27141
2023-02-16,0.2804,0.28443,0.3233,0.27946
2023-02-17,0.30558,0.2804,0.3151,0.27892
2023-02-18,0.29983,0.30536,0.31252,0.29975
2023-02-19,0.29789,0.29975,0.31231,0.29491
2023-02-20,0.32141,0.29789,0.33635,0.29345
2023-02-21,0.3097,0.32141,0.32146,0.30457
2023-02-22,0.30249,0.3097,0.3108,0.29306
2023-02-23,0.30055,0.30249,0.30926,0.29686
2023-02-24,0.28207,0.30055,0.30481,0.27879
2023-02-25,0.27798,0.282,0.28515,0.27192
2023-02-26,0.28598,0.27785,0.28862,0.27726
2023-02-27,0.29911,0.28598,0.30165,0.28254
2023-02-28,0.28689,0.29911,0.30713,0.28362
2023-03-01,0.29043,0.28689,0.29544,0.28367
2023-03-02,0.28426,0.29043,0.29208,0.28125
2023-03-03,0.25279,0.28426,0.28443,0.25178
2023-03-04,0.24899,0.25285,0.25576,0.24651
2023-03-05,0.25174,0.24927,0.26779,0.24766
2023-03-06,0.25583,0.25174,0.25588,0.25006
2023-03-07,0.24728,0.25583,0.25663,0.23827
2023-03-08,0.23535,0.24728,0.24777,0.23348
2023-03-09,0.2197,0.23535,0.24397,0.21749
2023-03-10,0.22802,0.2197,0.22879,0.21122
2023-03-11,0.21772,0.22793,0.23494,0.21073
2023-03-12,0.23158,0.21788,0.23184,0.21076
2023-03-13,0.24,0.23158,0.24278,0.22463
2023-03-14,0.25265,0.24,0.26308,0.23891
2023-03-15,0.23562,0.25265,0.25615,0.23419
2023-03-16,0.24031,0.23562,0.24098,0.23291
2023-03-17,0.25342,0.24031,0.25342,0.23854
2023-03-18,0.25518,0.25349,0.26115,0.25067
2023-03-19,0.25084,0.25552,0.26002,0.24791
2023-03-20,0.23351,0.25084,0.25228,0.23252
2023-03-21,0.24297,0.23351,0.2451,0.22869
2023-03-22,0.22696,0.24297,0.24735,0.22274
2023-03-23,0.23854,0.22696,0.27146,0.22532
2023-03-24,0.23084,0.23854,0.24207,0.22774
2023-03-25,0.22988,0.23078,0.23575,0.22766
2023-03-26,0.23832,0.22995,0.23915,0.22957
2023-03-27,0.30128,0.23832,0.35808,0.23303
2023-03-28,0.27664,0.30128,0.33486,0.26879
2023-03-29,0.29118,0.27664,0.29458,0.26697
2023-03-30,0.27138,0.29118,0.30753,0.26748
2023-03-31,0.31378,0.27138,0.35049,0.26948
2023-04-01,0.30128,0.31378,0.31897,0.30094
2023-04-02,0.29061,0.30128,0.3094,0.28609
2023-04-03,0.28266,0.29061,0.29478,0.27981
2023-04-04,0.29358,0.28266,0.2984,0.28075
2023-04-05,0.28825,0.29358,0.30135,0.28244
2023-04-06,0.27642,0.28825,0.28825,0.27469
2023-04-07,0.2717,0.27642,0.27807,0.27156
2023-04-08,0.26642,0.27184,0.27511,0.26591
2023-04-09,0.2723,0.26628,0.2851,0.26614
2023-04-10,0.27416,0.2723,0.27555,0.26818
2023-04-11,0.27303,0.27416,0.27985,0.27263
2023-04-12,0.26696,0.27303,0.27358,0.26445
2023-04-13,0.2727,0.26696,0.27585,0.26532
2023-04-14,0.28458,0.2727,0.29873,0.27229
2023-04-15,0.28416,0.28458,0.28563,0.27597
2023-04-16,0.28955,0.284,0.32515,0.28214
2023-04-17,0.28546,0.28955,0.28978,0.27824
2023-04-18,0.43543,0.28546,0.51334,0.28447
2023-04-19,0.36798,0.43543,0.48928,0.35811
2023-04-20,0.33992,0.36798,0.39858,0.32837
2023-04-21,0.43071,0.33992,0.44078,0.33236
2023-04-22,0.37357,0.42694,0.43494,0.36546
2023-04-23,0.34299,0.37357,0.37937,0.33855
2023-04-24,0.3771,0.34299,0.41434,0.3364
2023-04-25,0.36102,0.3771,0.3871,0.34549
2023-04-26,0.3447,0.36102,0.37234,0.33192
2023-04-27,0.34041,0.3447,0.35347,0.33713
2023-04-28,0.32229,0.34041,0.34161,0.31637
2023-04-29,0.33426,0.32268,0.35352,0.31113
2023-04-30,0.31974,0.33426,0.34255,0.3161
2023-05-01,0.30306,0.31974,0.33114,0.3023
2023-05-02,0.34318,0.30306,0.39445,0.30064
2023-05-03,0.32908,0.34318,0.36654,0.31623
2023-05-04,0.31488,0.32908,0.33028,0.31446
2023-05-05,0.31381,0.31488,0.32377,0.3107
2023-05-06,0.33093,0.31381,0.34853,0.30246
2023-05-07,0.31273,0.33107,0.344,0.31144
2023-05-08,0.2917,0.31273,0.31555,0.28593
2023-05-09,0.29525,0.2917,0.31495,0.28981
2023-05-10,0.29042,0.29525,0.3053,0.28266
2023-05-11,0.27874,0.29042,0.29064,0.27279
2023-05-12,0.28221,0.27874,0.29294,0.27414
2023-05-13,0.27556,0.28221,0.2824,0.27541
2023-05-14,0.28116,0.27564,0.28434,0.27538
2023-05-15,0.2848,0.28116,0.30575,0.27871
2023-05-16,0.28832,0.2848,0.29965,0.27979
2023-05-17,0.28795,0.28832,0.29518,0.27862
2023-05-18,0.30003,0.28795,0.31477,0.28135
2023-05-19,0.29368,0.30003,0.31817,0.29209
2023-05-20,0.30572,0.29368,0.31652,0.29224
2023-05-21,0.30364,0.30559,0.31035,0.30086
2023-05-22,0.29208,0.30364,0.30423,0.29085
2023-05-23,0.29709,0.29208,0.29913,0.28628
2023-05-24,0.28239,0.29709,0.29763,0.27343
2023-05-25,0.278,0.28239,0.2877,0.27304
2023-05-26,0.28846,0.278,0.30549,0.27648
2023-05-27,0.28437,0.28846,0.29542,0.28235
2023-05-28,0.28742,0.28437,0.29089,0.28303
2023-05-29,0.28641,0.28742,0.29473,0.28272
2023-05-30,0.28455,0.28641,0.2953,0.2839
2023-05-31,0.27164,0.28455,0.28506,0.27018
2023-06-01,0.27332,0.27164,0.28331,0.26993
2023-06-02,0.27867,0.27332,0.28568,0.2725
2023-06-03,0.27877,0.27867,0.28348,0.27623
2023-06-04,0.27624,0.2787,0.28251,0.2733
2023-06-05,0.248,0.27624,0.27651,0.24116
2023-06-06,0.26545,0.248,0.28334,0.24391
2023-06-07,0.26054,0.26545,0.27288,0.25565
2023-06-08,0.2606,0.26054,0.26318,0.25151
2023-06-09,0.25907,0.2606,0.27268,0.25622
2023-06-10,0.27132,0.25907,0.3022,0.2325
2023-06-11,0.26938,0.27093,0.29397,0.25927
2023-06-12,0.24696,0.26938,0.27326,0.24696
2023-06-13,0.24611,0.24696,0.25776,0.244
2023-06-14,0.23618,0.24611,0.24961,0.23373
2023-06-15,0.23451,0.23618,0.24196,0.22471
2023-06-16,0.23301,0.23451,0.23458,0.22564
2023-06-17,0.23097,0.23301,0.23643,0.23051
2023-06-18,0.2286,0.23097,0.24331,0.22805
2023-06-19,0.23336,0.2286,0.24122,0.22714
2023-06-20,0.2357,0.23336,0.23705,0.2289
2023-06-21,0.24152,0.2357,0.24754,0.23523
2023-06-22,0.24035,0.24152,0.2481,0.23805
2023-06-23,0.24962,0.24035,0.24992,0.23875
2023-06-24,0.24794,0.24969,0.26093,0.24137
2023-06-25,0.24429,0.24794,0.2537,0.24165
2023-06-26,0.24198,0.24429,0.24992,0.23946
2023-06-27,0.24732,0.24198,0.26185,0.24024
2023-06-28,0.23158,0.24732,0.2484,0.23016
2023-06-29,0.22922,0.23158,0.23505,0.22824
2023-06-30,0.2468,0.22922,0.2471,0.22704
2023-07-01,0.24457,0.2468,0.25266,0.23962
2023-07-02,0.265,0.24533,0.29323,0.24276
2023-07-03,0.26838,0.265,0.28243,0.2608
2023-07-04,0.25708,0.26838,0.26838,0.25353
2023-07-05,0.25206,0.25708,0.26215,0.24697
2023-07-06,0.25868,0.25206,0.28593,0.24878
2023-07-07,0.25781,0.25868,0.27602,0.25505
2023-07-08,0.25447,0.25842,0.25992,0.2506
2023-07-09,0.25611,0.25439,0.26202,0.25234
2023-07-10,0.25593,0.25611,0.27271,0.25
2023-07-11,0.25842,0.25593,0.27813,0.2538
2023-07-12,0.26277,0.25842,0.26571,0.2563
2023-07-13,0.2725,0.26277,0.27274,0.25696
2023-07-14,0.26205,0.2725,0.27367,0.25539
2023-07-15,0.26378,0.26205,0.27124,0.25969
2023-07-16,0.2531,0.26416,0.26463,0.25219
2023-07-17,0.25949,0.2531,0.26762,0.25195
2023-07-18,0.25955,0.25949,0.27189,0.24911
2023-07-19,0.25329,0.25955,0.26261,0.25239
2023-07-20,0.25611,0.25329,0.26002,0.25277
2023-07-21,0.25164,0.25611,0.25754,0.24963
2023-07-22,0.24509,0.25164,0.25217,0.24421
2023-07-23,0.24285,0.24516,0.24738,0.24229
2023-07-24,0.23286,0.24285,0.24285,0.23027
2023-07-25,0.23874,0.23286,0.24439,0.22962
2023-07-26,0.23775,0.23874,0.23969,0.23147
2023-07-27,0.23904,0.23775,0.24395,0.23592
2023-07-28,0.23967,0.23904,0.24277,0.23695
2023-07-29,0.24347,0.23967,0.24413,0.23661
2023-07-30,0.2347,0.24347,0.24993,0.23042
2023-07-31,0.2337,0.2347,0.23789,0.2307
