TIMESTAMP,GAS_CLOSE_PRICE_USD,GAS_OPEN_PRICE_USD,GAS_HIGH_PRICE_USD,GAS_LOW_PRICE_USD
2022-04-10,4.909,5.1036,5.1184,4.909
2022-04-11,4.5256,4.909,5.042,4.4432
2022-04-12,4.6962,4.526,4.7689,4.404
2022-04-13,4.9367,4.6975,4.9625,4.6307
2022-04-14,4.8529,4.9367,4.9761,4.748
2022-04-15,4.901,4.8529,4.9237,4.7992
2022-04-16,4.9037,4.9021,5.0089,4.8114
2022-04-17,4.759,4.9034,4.9079,4.73
2022-04-18,4.8437,4.759,4.8814,4.5572
2022-04-19,5.0281,4.8472,5.0281,4.7938
2022-04-20,5.0221,5.0281,5.2043,4.8814
2022-04-21,5.0022,5.0221,5.4131,4.8874
2022-04-22,5.003,5.0022,5.0835,4.904
2022-04-23,4.9827,5.0223,5.0356,4.9193
2022-04-24,4.8466,4.9827,4.9897,4.8062
2022-04-25,4.762,4.8498,5.0586,4.4731
2022-04-26,4.4589,4.762,4.7892,4.4374
2022-04-27,4.5403,4.4589,4.5962,4.3694
2022-04-28,4.5786,4.5387,4.7178,4.4808
2022-04-29,4.367,4.5786,4.6968,4.3149
2022-04-30,4.0292,4.3737,4.3814,3.9958
2022-05-01,4.1365,4.0292,4.1415,3.9032
2022-05-02,4.0832,4.1355,4.1814,3.9938
2022-05-03,4.0553,4.0797,4.187,4.0036
2022-05-04,4.3387,4.0536,4.3398,3.9693
2022-05-05,3.9614,4.3401,4.4013,3.9341
2022-05-06,3.8784,3.9614,3.9706,3.7731
2022-05-07,3.718,3.8784,3.8803,3.6634
2022-05-08,3.5585,3.7172,3.7909,3.5193
2022-05-09,3.0037,3.5585,3.7425,3.0027
2022-05-10,3.0616,3.0043,3.3015,2.8906
2022-05-11,2.3168,3.061,3.0939,2.1989
2022-05-12,2.0752,2.3168,2.4576,1.7575
2022-05-13,2.2611,2.0752,2.4202,2.0505
2022-05-14,2.3814,2.2703,2.4062,2.1781
2022-05-15,2.5332,2.3814,2.5487,2.3093
2022-05-16,2.4942,2.5332,2.7502,2.4392
2022-05-17,2.6478,2.4942,2.6493,2.4215
2022-05-18,2.3786,2.6475,2.6601,2.374
2022-05-19,2.475,2.381,2.4779,2.2604
2022-05-20,2.3958,2.475,2.4886,2.3323
2022-05-21,2.4116,2.3958,2.4155,2.3025
2022-05-22,2.6413,2.4116,2.9129,2.398
2022-05-23,2.8139,2.6413,3.6563,2.6231
2022-05-24,2.7449,2.8139,2.8617,2.5087
2022-05-25,2.8955,2.7449,3.1788,2.7449
2022-05-26,2.7496,2.8947,2.9104,2.534
2022-05-27,2.628,2.7496,2.7497,2.5359
2022-05-28,2.7194,2.628,2.7529,2.5725
2022-05-29,2.8585,2.7353,2.8585,2.6341
2022-05-30,3.051,2.8585,3.0624,2.765
2022-05-31,2.9782,3.06,3.0626,2.8614
2022-06-01,2.8452,2.9782,3.1221,2.7825
2022-06-02,2.9337,2.8452,2.9473,2.7612
2022-06-03,2.831,2.9337,2.9995,2.745
2022-06-04,2.8645,2.8453,2.9071,2.7434
2022-06-05,3.1148,2.8645,3.9941,2.7928
2022-06-06,3.2059,3.1148,3.5985,3.1148
2022-06-07,3.0588,3.2064,3.2064,2.8891
2022-06-08,3.0492,3.0588,3.0772,2.9178
2022-06-09,3.021,3.0492,3.0905,2.9714
2022-06-10,2.9356,3.021,3.033,2.8288
2022-06-11,3.1875,2.9576,3.1875,2.8065
2022-06-12,2.9737,3.1875,3.1938,2.822
2022-06-13,2.4049,2.9288,2.9348,2.2997
2022-06-14,2.4386,2.4437,2.4892,2.1202
2022-06-15,2.5989,2.4387,2.6193,2.1319
2022-06-16,2.5115,2.5988,2.6932,2.3934
2022-06-17,2.637,2.5115,2.6388,2.4326
2022-06-18,2.4645,2.637,2.7566,2.3177
2022-06-19,2.5764,2.4645,2.5942,2.3618
2022-06-20,2.6396,2.5764,2.6571,2.4872
2022-06-21,2.722,2.6396,2.7545,2.5946
2022-06-22,2.6428,2.722,2.75,2.5819
2022-06-23,2.7877,2.6429,2.7877,2.6028
2022-06-24,2.8418,2.7877,2.8592,2.7057
2022-06-25,2.8324,2.8418,2.8418,2.7183
2022-06-26,2.8502,2.8324,3.0017,2.8324
2022-06-27,2.912,2.8502,2.9778,2.771
2022-06-28,2.8211,2.912,2.9418,2.8039
2022-06-29,2.7504,2.8173,2.8278,2.6568
2022-06-30,2.629,2.7467,2.7532,2.4345
2022-07-01,2.6021,2.629,2.673,2.4767
2022-07-02,2.6536,2.603,2.6616,2.53
2022-07-03,2.6348,2.6568,2.6594,2.5559
2022-07-04,2.7023,2.628,2.7032,2.5549
2022-07-05,2.704,2.7426,2.8063,2.5835
2022-07-06,2.7248,2.704,2.7307,2.6234
2022-07-07,2.8158,2.7297,2.8461,2.6742
2022-07-08,2.8317,2.8158,2.8647,2.74
2022-07-09,2.887,2.827,2.9002,2.8056
2022-07-10,2.795,2.887,2.8872,2.7456
2022-07-11,2.6261,2.795,2.8129,2.6013
2022-07-12,2.5344,2.6345,2.6352,2.5226
2022-07-13,2.626,2.5313,2.6447,2.4155
2022-07-14,2.659,2.626,2.6757,2.5261
2022-07-15,2.6913,2.6548,2.7079,2.6036
2022-07-16,2.7348,2.6887,2.7408,2.6318
2022-07-17,2.6852,2.7356,2.754,2.6745
2022-07-18,2.8432,2.6787,2.8495,2.665
2022-07-19,2.8937,2.8354,2.9,2.7338
2022-07-20,2.7714,2.8937,3.0421,2.7517
2022-07-21,2.7944,2.7714,2.8225,2.6841
2022-07-22,2.8835,2.7926,2.9767,2.77
2022-07-23,2.8215,2.8835,2.8895,2.747
2022-07-24,2.8075,2.8215,2.8443,2.7754
2022-07-25,2.6467,2.8068,2.8756,2.6444
2022-07-26,2.6215,2.6467,2.6925,2.5515
2022-07-27,2.7623,2.6209,2.7662,2.6011
2022-07-28,2.8771,2.7629,2.8779,2.7207
2022-07-29,2.9239,2.8754,3.0086,2.8167
2022-07-30,2.8968,2.9239,2.9613,2.8617
2022-07-31,2.952,2.8964,2.9967,2.8633
2022-08-01,3.0982,2.9455,3.1417,2.9153
2022-08-02,2.9341,3.0982,3.1074,2.8444
2022-08-03,2.9113,2.9341,2.9647,2.8588
2022-08-04,2.9012,2.9124,2.9442,2.8526
2022-08-05,3.0344,2.9002,3.062,2.8966
2022-08-06,3.0024,3.0344,3.0374,2.9852
2022-08-07,2.9961,3.0024,3.0425,2.9577
2022-08-08,3.0135,2.9961,3.0477,2.9644
2022-08-09,2.902,3.0083,3.0195,2.8578
2022-08-10,3.0321,2.8995,3.0355,2.8524
2022-08-11,3.0938,3.0321,3.1768,3.0193
2022-08-12,3.1578,3.0938,3.1761,3.0264
2022-08-13,3.1779,3.1656,3.2062,3.1046
2022-08-14,3.1108,3.1779,3.1988,3.0853
2022-08-15,3.0862,3.1108,3.1792,3.0113
2022-08-16,3.0387,3.0828,3.1662,2.9856
2022-08-17,2.9147,3.0387,3.1061,2.8815
2022-08-18,2.8686,2.9113,2.9456,2.824
2022-08-19,2.561,2.8666,2.8727,2.5345
2022-08-20,2.5762,2.5615,2.6216,2.5239
2022-08-21,2.6206,2.5753,2.6374,2.5572
2022-08-22,2.5575,2.623,2.6436,2.4696
2022-08-23,2.571,2.5575,2.5927,2.4718
2022-08-24,2.5792,2.571,2.6005,2.5132
2022-08-25,2.665,2.5775,2.672,2.5696
2022-08-26,2.473,2.665,2.6657,2.4575
2022-08-27,2.4586,2.4704,2.7016,2.4015
2022-08-28,2.3931,2.4577,2.4816,2.3923
2022-08-29,2.4741,2.3923,2.4878,2.3665
2022-08-30,2.5485,2.4726,2.8865,2.4649
2022-08-31,2.5278,2.5493,2.5809,2.498
2022-09-01,2.4652,2.5236,2.5323,2.4049
2022-09-02,2.4449,2.4667,2.4815,2.4126
2022-09-03,2.4356,2.4423,2.4545,2.4126
2022-09-04,2.4397,2.4356,2.4449,2.4052
2022-09-05,2.4303,2.4404,2.4496,2.3842
2022-09-06,2.315,2.4303,2.4646,2.3013
2022-09-07,2.3636,2.3157,2.3739,2.2314
2022-09-08,2.4172,2.3636,2.5481,2.3584
2022-09-09,2.5127,2.4196,2.5158,2.4107
2022-09-10,2.5021,2.5127,2.6147,2.4631
2022-09-11,2.505,2.5084,2.5315,2.4517
2022-09-12,2.5222,2.505,2.5437,2.4713
2022-09-13,2.3472,2.5229,2.5812,2.3261
2022-09-14,2.3755,2.3459,2.4565,2.3138
2022-09-15,3.3891,2.376,3.8478,2.3527
2022-09-16,2.8419,3.3855,3.8012,2.7492
2022-09-17,2.6805,2.8392,2.9518,2.627
2022-09-18,2.4209,2.6805,2.6879,2.3631
2022-09-19,2.4292,2.4214,2.4473,2.2279
2022-09-20,2.3263,2.4292,2.432,2.29
2022-09-21,2.2413,2.3283,2.3818,2.196
2022-09-22,2.3618,2.2433,2.3725,2.2143
2022-09-23,2.3266,2.3618,2.3819,2.2493
2022-09-24,2.2995,2.3282,2.336,2.2836
2022-09-25,2.2721,2.302,2.317,2.2515
2022-09-26,2.2721,2.274,2.299,2.2207
2022-09-27,2.3362,2.2743,2.449,2.2618
2022-09-28,2.3103,2.335,2.3362,2.2424
2022-09-29,2.3149,2.306,2.3233,2.2505
2022-09-30,2.2732,2.3149,2.3149,2.1979
2022-10-01,2.262,2.2709,2.2856,2.2485
2022-10-02,2.2326,2.2612,2.298,2.215
2022-10-03,2.2645,2.2326,2.2779,2.2198
2022-10-04,2.2916,2.2637,2.3043,2.2455
2022-10-05,2.2915,2.2916,2.2954,2.2471
2022-10-06,2.2703,2.2915,2.306,2.2649
2022-10-07,2.2671,2.2746,2.2883,2.2404
2022-10-08,2.345,2.2671,2.6596,2.2671
2022-10-09,2.2915,2.3466,2.3466,2.2674
2022-10-10,2.2392,2.2915,2.3174,2.2359
2022-10-11,2.175,2.2416,2.2657,2.14
2022-10-12,2.1684,2.1712,2.1887,2.1547
2022-10-13,2.1219,2.1667,2.1745,1.9663
2022-10-14,2.1012,2.1219,2.1666,2.0882
2022-10-15,2.0998,2.1012,2.1213,2.0828
2022-10-16,2.1218,2.0998,2.1328,2.0892
2022-10-17,2.1591,2.1269,2.2779,2.1163
2022-10-18,2.18,2.1591,2.1997,2.1196
2022-10-19,2.1515,2.1773,2.2239,2.123
2022-10-20,2.164,2.1491,2.2238,2.1146
2022-10-21,2.1932,2.1646,2.1998,2.1161
2022-10-22,2.2124,2.1932,2.3224,2.1711
2022-10-23,2.6287,2.2107,3.8957,2.1855
2022-10-24,2.386,2.6287,2.9158,2.3687
2022-10-25,2.3496,2.386,2.4855,2.3029
2022-10-26,2.3674,2.3496,2.3759,2.3284
2022-10-27,2.3308,2.3674,2.4194,2.3112
2022-10-28,2.3681,2.3367,2.4259,2.2784
2022-10-29,2.3457,2.3695,2.3812,2.3201
2022-10-30,2.305,2.3464,2.3489,2.284
2022-10-31,2.5671,2.305,3.1609,2.2902
2022-11-01,2.4365,2.5703,2.7267,2.4094
2022-11-02,2.3287,2.438,2.5456,2.3155
2022-11-03,2.3578,2.3317,2.3812,2.3041
2022-11-04,2.5096,2.3574,2.5325,2.3567
2022-11-05,2.6264,2.5096,2.8699,2.4916
2022-11-06,2.4762,2.6256,2.6272,2.4716
2022-11-07,2.505,2.4762,2.5406,2.4232
2022-11-08,2.2482,2.505,2.505,2.0746
2022-11-09,1.8127,2.2482,2.2789,1.7497
2022-11-10,2.1434,1.8211,2.155,1.7917
2022-11-11,2.069,2.1455,2.177,1.9638
2022-11-12,2.152,2.0819,2.152,2.0373
2022-11-13,2.0798,2.1527,2.1527,1.9776
2022-11-14,2.0536,2.0772,2.0772,1.8621
2022-11-15,2.122,2.053,2.142,2.0272
2022-11-16,2.0723,2.1226,2.2192,2.0225
2022-11-17,2.0597,2.0723,2.0908,2.0081
2022-11-18,2.0722,2.0623,2.089,2.0458
2022-11-19,2.1787,2.1439,2.1839,2.131
2022-11-20,2.1043,2.1793,2.4148,2.0721
2022-11-21,2.047,2.105,2.1082,1.9798
2022-11-22,2.0967,2.0514,2.1057,1.9851
2022-11-23,2.1854,2.0939,2.1857,2.07
2022-11-24,2.1615,2.1847,2.1946,2.0768
2022-11-25,2.1757,2.1615,2.2161,2.112
2022-11-26,2.1876,2.175,2.1972,2.1434
2022-11-27,2.215,2.1869,2.3192,2.1848
2022-11-28,2.2651,2.2142,2.2724,2.1153
2022-11-29,2.2415,2.2651,2.4928,2.1966
2022-11-30,2.2609,2.2432,2.269,2.209
2022-12-01,2.2232,2.2578,2.2624,2.206
2022-12-02,2.2241,2.2232,2.2301,2.1597
2022-12-03,2.2142,2.2241,2.2252,2.1977
2022-12-04,2.2267,2.2142,2.2276,2.1947
2022-12-05,2.1906,2.2267,2.2319,2.1797
2022-12-06,2.2163,2.193,2.2208,2.1744
2022-12-07,2.1858,2.2143,2.2149,2.0965
2022-12-08,2.221,2.1866,2.2701,2.1171
2022-12-09,2.286,2.221,2.3257,2.2206
2022-12-10,2.3005,2.2897,2.3934,2.2512
2022-12-11,2.3132,2.3005,2.5133,2.2722
2022-12-12,2.2576,2.3132,2.3132,2.1767
2022-12-13,2.344,2.2569,2.4142,2.2266
2022-12-14,2.3098,2.344,2.367,2.2868
2022-12-15,2.2425,2.3113,2.3141,2.2331
2022-12-16,2.0732,2.2425,2.2657,2.0466
2022-12-17,2.0654,2.0794,2.0988,1.9939
2022-12-18,2.0929,2.0614,2.1004,2.0371
2022-12-19,2.0582,2.0946,2.1494,2.0341
2022-12-20,2.165,2.0582,2.172,2.0322
2022-12-21,2.1555,2.1668,2.1678,2.1249
2022-12-22,2.1306,2.1547,2.1589,2.0881
2022-12-23,2.1401,2.1283,2.1527,2.1208
2022-12-24,2.1592,2.1401,2.1637,2.1284
2022-12-25,2.1243,2.1592,2.1821,2.1035
2022-12-26,2.121,2.1243,2.1285,2.0875
2022-12-27,2.0958,2.121,2.1273,2.0859
2022-12-28,2.0081,2.0958,2.1041,1.9823
2022-12-29,2.0011,2.0074,2.0297,1.9482
2022-12-30,1.9458,2.0027,2.0027,1.9008
2022-12-31,1.9715,1.9458,2.1441,1.9281
2023-01-01,2.0068,1.9715,2.025,1.9452
2023-01-02,2.0333,2.0122,2.0374,1.9681
2023-01-03,2.0087,2.0338,2.0348,1.984
2023-01-04,2.0403,2.0066,2.041,2.003
2023-01-05,2.0261,2.0403,2.0432,1.9981
2023-01-06,2.0171,2.0261,2.0261,1.9589
2023-01-07,2.0131,2.0171,2.0285,2.0044
2023-01-08,2.0527,2.0131,2.0544,2.0033
2023-01-09,2.1253,2.0544,2.1513,2.0451
2023-01-10,2.1593,2.1272,2.1697,2.0934
2023-01-11,2.2306,2.1593,2.2355,2.1311
2023-01-12,2.2503,2.2306,2.2542,2.1426
2023-01-13,2.3048,2.2503,2.3174,2.211
2023-01-14,2.3774,2.3048,2.439,2.2766
2023-01-15,2.4404,2.3774,2.5776,2.3251
2023-01-16,2.4186,2.4412,2.4412,2.3473
2023-01-17,2.4379,2.4093,2.4529,2.3621
2023-01-18,2.3629,2.4379,2.5241,2.2801
2023-01-19,2.4605,2.3627,2.4605,2.3301
2023-01-20,2.5763,2.4608,2.587,2.389
2023-01-21,2.6484,2.5743,3.1479,2.5215
2023-01-22,2.5767,2.6484,2.6484,2.5535
2023-01-23,2.5942,2.5754,2.5949,2.5254
2023-01-24,2.4804,2.5942,2.6382,2.4525
2023-01-25,2.5377,2.5013,2.57,2.408
2023-01-26,2.5287,2.5377,2.5708,2.4834
2023-01-27,2.614,2.5287,2.6492,2.4813
2023-01-28,2.569,2.614,2.6151,2.5303
2023-01-29,2.6048,2.5697,2.6085,2.5402
2023-01-30,2.4332,2.6048,2.678,2.3947
2023-01-31,2.462,2.4334,2.4635,2.4005
2023-02-01,2.5112,2.462,2.5126,2.38
2023-02-02,2.5476,2.5119,2.6249,2.5029
2023-02-03,2.608,2.5476,2.6111,2.5302
2023-02-04,2.7207,2.608,2.7305,2.5749
2023-02-05,2.6492,2.723,3.0406,2.5925
2023-02-06,2.6835,2.6492,3.0415,2.6341
2023-02-07,2.6793,2.685,2.6905,2.5812
2023-02-08,2.6945,2.6768,2.6945,2.598
2023-02-09,4.5951,2.7002,6.9172,2.581
2023-02-10,3.2751,4.5986,4.9578,3.2677
2023-02-11,3.1651,3.2751,3.2761,3.0754
2023-02-12,3.0697,3.1651,3.3488,2.9799
2023-02-13,2.9679,3.0697,3.1751,2.8336
2023-02-14,3.0438,2.9679,3.0477,2.8381
2023-02-15,3.2573,3.0438,3.3904,3.0277
2023-02-16,3.1081,3.2573,3.39,3.0968
2023-02-17,3.3245,3.1146,3.3245,3.0756
2023-02-18,3.6063,3.3195,4.1041,3.3195
2023-02-19,3.4842,3.6055,3.6055,3.4492
2023-02-20,3.7588,3.4842,3.8704,3.334
2023-02-21,3.6343,3.7571,4.4361,3.5027
2023-02-22,3.7651,3.6343,3.9587,3.6044
2023-02-23,3.6549,3.7651,3.7651,3.5862
2023-02-24,3.4288,3.6549,3.6549,3.3609
2023-02-25,3.3334,3.4288,3.533,3.2656
2023-02-26,3.52,3.3366,3.5974,3.2924
2023-02-27,3.6411,3.5183,3.9835,3.4634
2023-02-28,3.4071,3.6411,3.6455,3.3976
2023-03-01,3.4978,3.4071,3.563,3.3601
2023-03-02,3.3232,3.4978,3.5014,3.2525
2023-03-03,3.1026,3.3232,3.3419,2.9738
2023-03-04,3.3762,3.1,3.6751,3.1
2023-03-05,3.2289,3.3762,3.4562,3.1372
2023-03-06,3.1741,3.2289,3.2312,3.0905
2023-03-07,3.0959,3.1741,3.2685,3.0164
2023-03-08,2.8963,3.0951,3.0959,2.8773
2023-03-09,2.7462,2.8963,2.9508,2.6233
2023-03-10,2.7699,2.7446,2.8081,2.5731
2023-03-11,2.709,2.7699,2.8183,2.5968
2023-03-12,2.8908,2.709,2.9087,2.6073
2023-03-13,3.1412,2.8908,3.1933,2.7974
2023-03-14,3.2715,3.1379,3.3267,3.0256
2023-03-15,3.0811,3.2732,3.2957,3.0087
2023-03-16,3.5877,3.0811,3.7203,3.0741
2023-03-17,3.7743,3.5806,3.9522,3.5658
2023-03-18,3.5402,3.7743,3.7835,3.5325
2023-03-19,3.6612,3.5371,3.6886,3.4119
2023-03-20,3.4077,3.6612,3.7705,3.3903
2023-03-21,3.4318,3.4077,3.5342,3.2902
2023-03-22,3.3521,3.4318,3.4318,3.259
2023-03-23,3.4767,3.3499,3.4788,3.3274
2023-03-24,3.484,3.4745,3.7294,3.392
2023-03-25,3.3647,3.4901,3.4901,3.3258
2023-03-26,3.4341,3.3647,3.4594,3.3545
2023-03-27,3.287,3.4341,3.468,3.1585
2023-03-28,3.3186,3.2885,3.3474,3.1623
2023-03-29,3.4217,3.3186,3.4237,3.267
2023-03-30,3.3284,3.419,3.4218,3.2801
2023-03-31,3.3524,3.3284,3.3648,3.2506
2023-04-01,3.3924,3.3524,3.4006,3.3237
2023-04-02,3.303,3.3924,3.5088,3.2693
2023-04-03,3.2725,3.303,3.3136,3.2172
2023-04-04,3.319,3.2753,3.3264,3.235
2023-04-05,3.3794,3.319,3.3857,3.296
2023-04-06,3.5057,3.3794,3.7101,3.3694
2023-04-07,3.3758,3.5057,3.5058,3.3117
2023-04-08,3.3763,3.3758,3.4127,3.3552
2023-04-09,3.4345,3.3763,3.5004,3.3537
2023-04-10,3.4578,3.4345,3.4753,3.3587
2023-04-11,3.4377,3.4578,3.4612,3.3948
2023-04-12,3.3652,3.4377,3.4377,3.3113
2023-04-13,3.4305,3.3652,3.4407,3.342
2023-04-14,3.4631,3.4305,3.4805,3.3823
2023-04-15,3.4359,3.4631,3.4631,3.4113
2023-04-16,3.5182,3.4359,3.8314,3.4357
2023-04-17,3.5287,3.5182,3.7812,3.4734
2023-04-18,3.5041,3.5287,3.5343,3.4342
2023-04-19,3.251,3.5041,3.5572,3.2396
2023-04-20,3.2437,3.2462,3.3073,3.1938
2023-04-21,3.162,3.2437,3.2563,3.1379
2023-04-22,3.2294,3.162,3.2503,3.1033
2023-04-23,3.1605,3.2312,3.2653,3.0741
2023-04-24,3.1047,3.1632,3.263,3.0692
2023-04-25,3.1238,3.1047,3.1545,3.0031
2023-04-26,3.1141,3.1212,3.2149,3.0171
2023-04-27,3.1537,3.113,3.1754,3.0988
2023-04-28,3.168,3.1508,3.2104,3.1177
2023-04-29,3.2206,3.168,3.2364,3.1364
2023-04-30,3.1497,3.2206,3.2206,3.1416
2023-05-01,3.0042,3.1541,3.1576,2.9821
2023-05-02,3.0192,3.0097,3.0337,2.9693
2023-05-03,2.9975,3.0177,3.0733,2.8904
2023-05-04,3.002,2.9975,3.0172,2.961
2023-05-05,3.0736,3.002,3.1181,2.995
2023-05-06,2.9673,3.0736,3.1916,2.9306
2023-05-07,2.9394,2.9673,2.9904,2.9394
2023-05-08,2.7512,2.9394,2.9424,2.6823
2023-05-09,2.8238,2.7512,2.9393,2.7118
2023-05-10,2.8394,2.8238,3.1977,2.7278
2023-05-11,2.7206,2.8394,2.8394,2.6747
2023-05-12,2.7171,2.7206,2.7772,2.5746
2023-05-13,2.7067,2.7171,2.7202,2.6819
2023-05-14,2.7034,2.7067,2.7122,2.6724
2023-05-15,2.7907,2.7034,2.7971,2.6641
2023-05-16,2.7465,2.7958,2.8225,2.7189
2023-05-17,2.7795,2.7465,2.7873,2.7117
2023-05-18,2.7351,2.7795,2.7795,2.7096
2023-05-19,2.7537,2.7351,2.762,2.7136
2023-05-20,2.745,2.7537,2.7577,2.7267
2023-05-21,2.6974,2.745,2.8447,2.6968
2023-05-22,2.8067,2.6974,2.8968,2.6956
2023-05-23,2.8649,2.8067,2.9224,2.7941
2023-05-24,2.8175,2.8649,2.8765,2.7273
2023-05-25,2.7203,2.8175,2.826,2.6943
2023-05-26,2.7035,2.7203,2.727,2.653
2023-05-27,2.783,2.7035,2.8008,2.6836
2023-05-28,2.884,2.783,2.8998,2.783
2023-05-29,2.8857,2.8831,2.9743,2.8744
2023-05-30,2.8456,2.8857,2.911,2.8323
2023-05-31,2.7712,2.8456,2.849,2.7384
2023-06-01,2.7439,2.7712,2.7942,2.721
2023-06-02,2.7925,2.7439,2.8002,2.7169
2023-06-03,2.8061,2.7925,2.8249,2.7769
2023-06-04,2.8227,2.8061,2.8433,2.7889
2023-06-05,2.566,2.8227,2.8296,2.5084
2023-06-06,2.6864,2.566,2.7067,2.5434
2023-06-07,2.5371,2.6864,2.6864,2.5271
2023-06-08,2.548,2.5371,2.6025,2.5161
2023-06-09,2.5665,2.548,2.61,2.5409
2023-06-10,2.2176,2.5665,2.5716,2.1
2023-06-11,2.286,2.2176,2.3685,2.2158
2023-06-12,2.2561,2.286,2.2863,2.1918
2023-06-13,2.2671,2.2561,2.3115,2.2454
2023-06-14,2.1863,2.2671,2.2988,2.1635
2023-06-15,2.2552,2.1863,2.4231,2.1699
2023-06-16,2.2743,2.2552,2.2798,2.1943
2023-06-17,2.2879,2.2725,2.3046,2.2412
2023-06-18,2.2795,2.2879,2.3225,2.2759
2023-06-19,2.2995,2.2795,2.3062,2.2659
2023-06-20,2.3411,2.2995,2.3437,2.2502
2023-06-21,2.4585,2.3412,2.5527,2.3364
2023-06-22,2.4401,2.4585,2.5174,2.4086
2023-06-23,2.5614,2.4401,2.5895,2.4255
2023-06-24,2.6377,2.5614,2.6459,2.552
2023-06-25,2.6015,2.6377,2.7192,2.5581
2023-06-26,2.5415,2.6015,2.6054,2.5143
2023-06-27,2.6167,2.5415,2.6231,2.5001
2023-06-28,2.4675,2.6167,2.6193,2.4564
2023-06-29,2.5116,2.4675,2.53,2.4472
2023-06-30,2.635,2.5116,2.7037,2.4597
2023-07-01,2.8188,2.635,3.1499,2.6222
2023-07-02,2.6867,2.8188,2.8188,2.6429
2023-07-03,2.6506,2.688,2.688,2.6184
2023-07-04,2.6407,2.6506,2.7373,2.6116
2023-07-05,2.5765,2.6407,2.6505,2.5473
2023-07-06,2.5548,2.5765,2.6625,2.5373
2023-07-07,2.5861,2.5548,2.595,2.5271
2023-07-08,2.5656,2.5861,2.5861,2.5369
2023-07-09,2.5787,2.5656,2.5896,2.5573
2023-07-10,2.5772,2.5787,2.5937,2.521
2023-07-11,2.7343,2.5772,3.0723,2.5526
2023-07-12,2.6915,2.7343,2.7493,2.658
2023-07-13,2.6981,2.6915,2.8775,2.6609
2023-07-14,2.6702,2.6981,2.7652,2.6424
2023-07-15,2.749,2.6702,2.7763,2.6659
2023-07-16,2.695,2.749,2.755,2.6819
2023-07-17,2.6862,2.695,2.7243,2.6495
2023-07-18,2.6466,2.6862,2.694,2.6118
2023-07-19,2.6665,2.6466,2.6721,2.632
2023-07-20,2.6784,2.6665,2.7539,2.643
2023-07-21,2.674,2.6784,2.6784,2.6441
2023-07-22,2.7744,2.674,2.8454,2.674
2023-07-23,2.7395,2.7744,2.8406,2.719
2023-07-24,2.6193,2.7395,2.7395,2.5914
2023-07-25,2.672,2.6193,2.677,2.5977
2023-07-26,2.6718,2.672,2.7299,2.6253
2023-07-27,2.6572,2.6718,2.6883,2.6349
2023-07-28,2.7004,2.6572,2.7074,2.6409
2023-07-29,2.8014,2.7004,3.8772,2.7004
2023-07-30,2.7352,2.8014,2.8888,2.6852
2023-07-31,2.755,2.7338,2.8003,2.7059
2023-08-01,2.7405,2.755,2.755,2.6647
2023-08-02,2.6775,2.7405,2.7491,2.6602
2023-08-03,2.6585,2.6775,2.6812,2.6285
2023-08-04,2.6628,2.6633,2.6669,2.6203
2023-08-05,2.6484,2.6628,2.6628,2.6251
2023-08-06,2.6287,2.6484,2.6586,2.6226
2023-08-07,2.6311,2.6287,2.676,2.5901
2023-08-08,2.6721,2.6311,2.6765,2.6013
2023-08-09,2.6396,2.6721,2.6721,2.6282
2023-08-10,2.6413,2.6396,2.6524,2.6168
2023-08-11,2.639,2.6413,2.6448,2.6166
2023-08-12,2.6488,2.639,2.6582,2.6264
2023-08-13,2.6329,2.6488,2.6541,2.6268
2023-08-14,2.6351,2.6329,2.6448,2.6134
2023-08-15,2.5435,2.6351,2.6663,2.5423
2023-08-16,2.3576,2.5435,2.5435,2.334
2023-08-17,2.1862,2.3576,2.3842,2.0264
2023-08-18,2.2307,2.1862,2.252,2.165
2023-08-19,2.2606,2.2354,2.2606,2.2334
2023-08-20,2.2821,2.2606,2.2839,2.2496
2023-08-21,2.2397,2.2821,2.2821,2.2124
2023-08-22,2.2092,2.2397,2.2424,2.1577
2023-08-23,2.2394,2.2092,2.2659,2.1866
2023-08-24,2.3195,2.2394,2.4727,2.2394
2023-08-25,2.2786,2.3195,2.3723,2.2495
2023-08-26,2.2622,2.2802,2.2848,2.2492
2023-08-27,2.2541,2.2622,2.2629,2.2415
2023-08-28,2.2367,2.2541,2.2621,2.2108
2023-08-29,2.3075,2.2373,2.3084,2.2018
2023-08-30,2.2568,2.3075,2.3084,2.241
2023-08-31,2.1848,2.2568,2.2587,2.1776
2023-09-01,2.1739,2.1848,2.2081,2.1489
2023-09-02,2.2334,2.1739,2.2473,2.1579
2023-09-03,2.2224,2.2334,2.2743,2.2049
2023-09-04,2.2224,2.2224,2.2397,2.2043
2023-09-05,2.2902,2.2224,2.428,2.2082
2023-09-06,2.2595,2.2902,2.3529,2.2211
2023-09-07,2.2687,2.2595,2.2787,2.2286
2023-09-08,2.2685,2.2687,2.2798,2.2394
2023-09-09,2.2681,2.2685,2.284,2.2531
2023-09-10,2.2413,2.2681,2.2681,2.2193
2023-09-11,2.1758,2.2413,2.2427,2.1653
2023-09-12,2.2071,2.1758,2.2347,2.1712
2023-09-13,2.3349,2.209,2.3565,2.209
2023-09-14,2.365,2.3349,2.3724,2.3172
2023-09-15,2.3775,2.365,2.3798,2.3097
2023-09-16,2.3956,2.3775,2.3973,2.3432
