TIMESTAMP,GAS_OPEN_PRICE_USDT,GAS_HIGH_PRICE_USDT,GAS_LOW_PRICE_USDT,GAS_CLOSE_PRICE_USDT,GAS_FIRST_TRADE_PRICE_USDT,GAS_HIGH_TRADE_PRICE_USDT,GAS_LOW_TRADE_PRICE_USDT,GAS_LAST_TRADE_PRICE_USDT,GAS_TOTAL_TRADE_COUNT,GAS_TOTAL_TRADES_BUY,GAS_TOTAL_TRADES_SELL,GAS_VOLUME_USDT,GAS_QUOTE_VOLUME,GAS_VOLUME_BUY,GAS_QUOTE_VOLUME_BUY,GAS_VOLUME_SELL,GAS_QUOTE_VOLUME_SELL
2025-01-01,4.462,4.6,4.359,4.587,4.462,4.6,4.359,4.587,11667,5350,6317,244787.4,1096844.7694,117814.2,527428.48,126973.2,569416.2894
2025-01-02,4.587,4.759,4.564,4.713,4.584,4.759,4.564,4.713,13072,6146,6926,222913.6,1038475.4079,109590.7,511085.211,113322.9,527390.1969
2025-01-03,4.713,5.068,4.626,5.043,4.72,5.068,4.626,5.043,21666,10482,11184,471595.9,2291737.4007,202587.1,981307.317,269008.8,1310430.0837
2025-01-04,5.043,5.241,4.955,5.135,5.046,5.241,4.955,5.135,23308,11895,11413,439704.5,2248049.4477,202665.3,1037164.443,237039.2,1210885.0047
2025-01-05,5.135,5.161,5.013,5.155,5.132,5.161,5.013,5.155,15420,6558,8862,274293.0,1396695.2072,110274.2,561980.3144,164018.8,834714.8928
2025-01-06,5.155,5.467,5.068,5.354,5.155,5.467,5.068,5.354,41525,24174,17351,768348.0,4092046.0745,344205.3,1828643.5597,424142.7,2263402.5148
2025-01-07,5.354,5.395,4.824,4.869,5.354,5.395,4.824,4.869,25350,11098,14252,396302.3,2019818.4857,175194.1,890195.3808,221108.2,1129623.1049
2025-01-08,4.869,6.26,4.631,5.365,4.871,6.26,4.631,5.365,422745,204975,217770,10627895.6,57716599.9309,5230425.8,28368714.8739,5397469.8,29347885.057
2025-01-09,5.365,6.922,5.304,6.053,5.36,6.922,5.304,6.053,525556,255782,269774,13470795.4,81190307.8994,6778933.0,40878490.9865,6691862.4,40311816.9129
2025-01-10,6.053,6.198,5.126,5.348,6.054,6.198,5.126,5.348,160197,76729,83468,4122891.4,22602705.6545,1993365.5,10927988.545,2129525.9,11674717.1095
2025-01-11,5.348,5.632,5.116,5.533,5.35,5.632,5.116,5.533,104527,53733,50794,2557960.9,13832914.2027,1223339.6,6614810.2821,1334621.3,7218103.9206
2025-01-12,5.533,5.533,5.207,5.254,5.532,5.532,5.207,5.254,56991,23869,33122,1061439.2,5675169.0832,471625.2,2524131.7713,589814.0,3151037.3119
2025-01-13,5.254,5.588,4.641,5.07,5.254,5.588,4.641,5.07,80124,39511,40613,1803281.9,9119572.2658,793981.2,4036263.3158,1009300.7,5083308.95
2025-01-14,5.07,5.527,5.002,5.428,5.07,5.527,5.002,5.428,60591,24650,35941,1365099.2,7227609.0032,642386.0,3403931.4317,722713.2,3823677.5715
2025-01-15,5.428,5.485,5.126,5.463,5.424,5.485,5.126,5.463,38684,17956,20728,902672.1,4820469.459,404852.6,2163268.0472,497819.5,2657201.4118
2025-01-16,5.463,5.463,5.183,5.267,5.461,5.463,5.183,5.267,33733,17290,16443,824401.7,4383013.8168,388255.6,2063386.0391,436146.1,2319627.7777
2025-01-17,5.267,5.462,5.258,5.439,5.27,5.462,5.258,5.439,26878,13508,13370,757742.9,4061183.728,338697.1,1816173.4929,419045.8,2245010.2351
2025-01-18,5.439,5.471,5.011,5.128,5.438,5.471,5.011,5.128,23440,13187,10253,670220.8,3466616.5623,365000.2,1887161.0146,305220.6,1579455.5477
2025-01-19,5.128,5.218,4.579,4.66,5.123,5.218,4.579,4.66,51365,25824,25541,1181517.9,5745527.6353,577144.4,2804972.6322,604373.5,2940555.0031
2025-01-20,4.66,5.1,4.552,4.801,4.66,5.1,4.552,4.801,68100,31779,36321,1595845.2,7680992.6123,796708.6,3835144.2423,799136.6,3845848.37
2025-01-21,4.801,4.989,4.623,4.892,4.796,4.989,4.623,4.892,23202,12613,10589,584577.9,2808190.4303,307002.0,1474565.7051,277575.9,1333624.7252
2025-01-22,4.892,4.916,4.702,4.725,4.889,4.916,4.702,4.725,13126,6418,6708,307866.3,1487157.373,152243.4,735808.1014,155622.9,751349.2716
2025-01-23,4.725,4.781,4.553,4.69,4.727,4.781,4.553,4.69,14570,7373,7197,409952.9,1911061.5626,200321.7,933232.7091,209631.2,977828.8535
2025-01-24,4.69,4.846,4.533,4.666,4.689,4.846,4.533,4.666,9664,5579,4085,291476.2,1371469.4581,155700.4,733410.1724,135775.8,638059.2857
2025-01-25,4.666,4.811,4.598,4.772,4.665,4.811,4.598,4.772,6913,3561,3352,173902.0,819743.2265,91235.2,429918.4127,82666.8,389824.8138
2025-01-26,4.772,4.932,4.7,4.723,4.77,4.932,4.7,4.723,13979,7338,6641,373962.2,1807583.5116,187653.3,906467.8443,186308.9,901115.6673
2025-01-27,4.723,4.984,4.328,4.691,4.719,4.984,4.328,4.691,41051,20382,20669,1051195.8,4896247.6618,510708.2,2383044.7677,540487.6,2513202.8941
2025-01-28,4.691,4.733,4.434,4.484,4.69,4.733,4.434,4.484,9178,4815,4363,224299.8,1036812.8488,111927.6,517707.7955,112372.2,519105.0533
2025-01-29,4.484,4.681,4.454,4.571,4.478,4.681,4.454,4.571,11033,4998,6035,190425.5,870206.4824,89722.8,409935.2127,100702.7,460271.2697
2025-01-30,4.571,4.82,4.508,4.724,4.571,4.82,4.508,4.724,9363,4133,5230,212326.1,993306.1394,83859.6,393558.908,128466.5,599747.2314
2025-01-31,4.724,4.955,4.636,4.739,4.723,4.955,4.636,4.739,27588,16255,11333,568750.3,2730421.341,316161.3,1522878.5026,252589.0,1207542.8384
2025-02-01,4.739,4.99,4.383,4.43,4.741,4.99,4.383,4.43,73454,33778,39676,1537458.2,7424719.6253,717325.3,3469094.8329,820132.9,3955624.7924
2025-02-02,4.43,4.532,3.713,3.933,4.429,4.532,3.713,3.933,35122,16887,18235,915308.2,3819235.7135,459808.1,1918878.4628,455500.1,1900357.2507
2025-02-03,3.933,4.112,2.976,4.039,3.935,4.112,2.976,4.039,79697,38336,41361,1989936.4,7034536.6389,960767.0,3390653.3698,1029169.4,3643883.2691
2025-02-04,4.039,4.18,3.759,3.878,4.038,4.18,3.759,3.878,19749,8746,11003,592827.2,2343287.8931,286776.7,1138310.3799,306050.5,1204977.5132
2025-02-05,3.878,3.979,3.776,3.831,3.879,3.979,3.776,3.831,14102,4910,9192,252007.2,977463.576,105753.7,410447.9608,146253.5,567015.6152
2025-02-06,3.831,3.92,3.662,3.7,3.829,3.92,3.662,3.7,15016,7490,7526,321806.4,1214938.3938,141136.5,533015.8709,180669.9,681922.5229
2025-02-07,3.7,3.908,3.633,3.732,3.699,3.908,3.633,3.732,14776,7780,6996,242531.1,916056.7522,116030.7,438535.0023,126500.4,477521.7499
2025-02-08,3.732,3.869,3.706,3.858,3.726,3.869,3.706,3.858,7816,3116,4700,121625.4,458206.6204,47764.0,179962.7928,73861.4,278243.8276
2025-02-09,3.858,4.058,3.703,3.847,3.858,4.058,3.703,3.847,15024,7546,7478,402011.9,1573262.5413,198948.2,779326.5042,203063.7,793936.0371
2025-02-10,3.847,3.985,3.768,3.965,3.847,3.985,3.768,3.965,15655,7517,8138,339372.2,1321258.9001,171251.2,665697.6518,168121.0,655561.2483
2025-02-11,3.965,4.107,3.846,3.91,3.967,4.107,3.846,3.91,11640,5984,5656,282825.9,1126925.4786,124391.9,496442.2624,158434.0,630483.2162
2025-02-12,3.91,4.1,3.783,4.083,3.912,4.1,3.783,4.083,23520,10435,13085,530037.0,2086941.4033,269367.6,1061745.479,260669.4,1025195.9243
2025-02-13,4.083,4.09,3.91,3.983,4.087,4.09,3.91,3.983,13021,5433,7588,239391.9,956144.1588,103139.1,411778.9653,136252.8,544365.1935
2025-02-14,3.983,4.082,3.956,4.013,3.986,4.082,3.956,4.013,16248,8373,7875,335597.5,1346651.7325,158477.4,636092.3105,177120.1,710559.422
2025-02-15,4.013,4.031,3.901,3.917,4.013,4.031,3.901,3.917,9754,5380,4374,174455.2,690180.3514,94325.9,373094.4876,80129.3,317085.8638
2025-02-16,3.917,4.048,3.872,3.977,3.915,4.048,3.872,3.977,17375,9084,8291,354374.1,1406738.8862,184560.9,732756.748,169813.2,673982.1382
2025-02-17,3.977,4.173,3.909,3.971,3.976,4.173,3.909,3.971,47690,22777,24913,961412.1,3902340.3346,484086.5,1969700.455,477325.6,1932639.8796
2025-02-18,3.971,3.985,3.673,3.822,3.971,3.985,3.673,3.822,26568,15035,11533,422133.5,1609398.9615,240428.3,917793.2947,181705.2,691605.6668
2025-02-19,3.822,3.937,3.79,3.926,3.824,3.937,3.79,3.926,13753,4249,9504,265478.2,1027248.7242,84706.2,328400.8067,180772.0,698847.9175
2025-02-20,3.926,4.023,3.922,3.999,3.927,4.023,3.922,3.999,11080,4171,6909,452861.7,1809191.4414,232796.2,930682.1201,220065.5,878509.3213
2025-02-21,3.999,4.115,3.804,3.912,3.999,4.115,3.804,3.912,15569,7081,8488,381533.0,1525752.6546,177244.8,709461.0424,204288.2,816291.6122
2025-02-22,3.912,4.005,3.892,3.998,3.908,4.005,3.892,3.998,11876,5141,6735,163716.9,648030.4139,79594.2,315119.0629,84122.7,332911.351
2025-02-23,3.998,4.025,3.903,3.949,4.0,4.025,3.903,3.949,11917,5432,6485,144426.0,571979.6218,73155.5,289431.3768,71270.5,282548.245
2025-02-24,3.949,3.972,3.49,3.503,3.952,3.972,3.49,3.503,18589,9276,9313,345881.3,1287775.9937,155019.7,579549.4376,190861.6,708226.5561
2025-02-25,3.503,3.525,3.223,3.482,3.503,3.525,3.223,3.482,22368,12380,9988,427578.9,1445550.9218,202986.3,686946.2735,224592.6,758604.6483
2025-02-26,3.482,3.523,3.342,3.458,3.479,3.523,3.342,3.458,8183,4064,4119,161346.1,557192.6401,76570.8,264560.4258,84775.3,292632.2143
2025-02-27,3.458,3.592,3.395,3.484,3.458,3.592,3.395,3.484,7857,4145,3712,132818.9,467011.8065,67977.5,238841.0549,64841.4,228170.7516
2025-02-28,3.484,3.486,3.179,3.382,3.484,3.486,3.179,3.382,30594,15247,15347,556314.4,1827856.6946,299078.6,981196.2698,257235.8,846660.4248
2025-03-01,3.382,3.43,3.296,3.413,3.381,3.43,3.296,3.413,9189,5707,3482,144116.1,484726.6503,83656.3,281047.5343,60459.8,203679.116
2025-03-02,3.413,3.654,3.342,3.645,3.416,3.654,3.342,3.645,18228,6000,12228,313397.9,1102042.6797,123515.6,432875.6615,189882.3,669167.0182
2025-03-03,3.645,3.659,3.12,3.187,3.645,3.659,3.12,3.187,21667,12840,8827,393822.1,1332484.1359,212143.8,717671.2644,181678.3,614812.8715
2025-03-04,3.187,3.21,2.884,3.141,3.182,3.21,2.884,3.141,20495,10924,9571,390533.6,1192170.4087,197729.3,604297.738,192804.3,587872.6707
2025-03-05,3.141,3.252,3.075,3.239,3.138,3.252,3.075,3.239,12199,5273,6926,255103.9,801549.3205,109193.1,343163.4906,145910.8,458385.8299
2025-03-06,3.239,3.306,3.121,3.179,3.24,3.306,3.121,3.179,10752,4331,6421,192053.7,616066.8272,92386.4,295737.1972,99667.3,320329.63
2025-03-07,3.179,3.28,3.016,3.12,3.179,3.28,3.016,3.12,15327,7827,7500,248379.6,785202.7677,116371.2,367757.6203,132008.4,417445.1474
2025-03-08,3.12,3.14,3.051,3.082,3.118,3.14,3.051,3.082,7754,4245,3509,199108.2,615562.0032,92261.7,285221.7393,106846.5,330340.2639
2025-03-09,3.082,3.103,2.715,2.739,3.085,3.103,2.715,2.739,16188,9024,7164,318833.0,921880.4878,164923.2,476154.3138,153909.8,445726.174
2025-03-10,2.739,2.937,2.598,2.675,2.742,2.937,2.598,2.675,22963,9776,13187,546913.5,1531199.1914,244144.6,682122.9133,302768.9,849076.2781
2025-03-11,2.675,2.887,2.506,2.821,2.678,2.887,2.506,2.821,20383,10848,9535,480305.2,1300855.4915,254450.3,690860.0788,225854.9,609995.4127
2025-03-12,2.821,2.937,2.714,2.87,2.825,2.937,2.714,2.87,25771,12091,13680,349755.0,986665.2422,172521.5,486385.111,177233.5,500280.1312
2025-03-13,2.87,2.924,2.773,2.849,2.87,2.924,2.773,2.849,18720,9323,9397,190993.1,544772.8024,101186.9,289022.0232,89806.2,255750.7792
2025-03-14,2.849,2.949,2.836,2.903,2.85,2.949,2.836,2.903,12575,5557,7018,181515.0,525705.9068,80802.1,234290.3927,100712.9,291415.5141
2025-03-15,2.903,2.993,2.902,2.976,2.902,2.993,2.902,2.976,11205,6133,5072,225164.4,662289.2911,117279.7,344816.5541,107884.7,317472.737
2025-03-16,2.976,2.985,2.827,2.837,2.975,2.985,2.827,2.837,16590,7217,9373,296619.9,856300.0729,109538.2,317035.9507,187081.7,539264.1222
2025-03-17,2.837,2.968,2.833,2.926,2.839,2.968,2.833,2.926,21375,6813,14562,280890.2,816096.555,119348.7,347067.6933,161541.5,469028.8617
2025-03-18,2.926,3.014,2.836,2.986,2.925,3.014,2.836,2.986,29731,16320,13411,399290.2,1174672.6048,233732.8,689504.6404,165557.4,485167.9644
2025-03-19,2.986,3.13,2.967,3.053,2.983,3.13,2.967,3.053,44381,27216,17165,852990.8,2600904.689,501026.1,1532309.2518,351964.7,1068595.4372
2025-03-20,3.053,3.068,2.954,2.983,3.056,3.068,2.954,2.983,11816,3913,7903,164915.1,496618.2921,69525.9,209603.2534,95389.2,287015.0387
2025-03-21,2.983,3.003,2.898,2.899,2.982,3.003,2.898,2.899,10750,4127,6623,188738.5,556941.2188,82563.8,243361.4339,106174.7,313579.7849
2025-03-22,2.899,2.999,2.899,2.974,2.899,2.999,2.899,2.974,5940,2073,3867,85770.7,254230.551,33162.8,98168.3788,52607.9,156062.1722
2025-03-23,2.974,3.013,2.936,2.971,2.972,3.013,2.936,2.971,11484,3799,7685,242867.5,722428.7348,99589.8,296223.765,143277.7,426204.9698
2025-03-24,2.971,3.055,2.925,3.016,2.971,3.055,2.925,3.016,15668,6859,8809,507402.8,1524774.7457,310559.4,932910.8033,196843.4,591863.9424
2025-03-25,3.016,3.106,3.008,3.059,3.017,3.106,3.008,3.059,12373,7011,5362,328384.9,1001528.5613,165207.3,504372.8507,163177.6,497155.7106
2025-03-26,3.059,3.087,2.982,3.007,3.06,3.087,2.982,3.007,9200,4141,5059,235671.0,714472.2289,98405.6,298212.6995,137265.4,416259.5294
2025-03-27,3.007,3.048,2.956,2.978,3.006,3.048,2.956,2.978,6574,3218,3356,167313.3,502525.1049,67676.6,203389.176,99636.7,299135.9289
2025-03-28,2.978,3.043,2.701,2.755,2.978,3.043,2.701,2.755,19500,11493,8007,540188.0,1575711.7044,289646.7,847070.8286,250541.3,728640.8758
2025-03-29,2.755,2.784,2.602,2.647,2.755,2.784,2.602,2.647,7551,4321,3230,222124.6,597161.4851,117480.8,315841.4354,104643.8,281320.0497
2025-03-30,2.647,2.709,2.56,2.591,2.645,2.709,2.56,2.591,12388,4193,8195,305553.2,806641.1231,114552.3,302341.988,191000.9,504299.1351
2025-03-31,2.591,2.62,2.317,2.358,2.595,2.62,2.317,2.358,37911,19568,18343,1167577.0,2830900.2673,533792.0,1291929.2485,633785.0,1538971.0188
2025-04-01,2.358,2.509,2.338,2.451,2.356,2.509,2.338,2.451,22008,12586,9422,539935.4,1305949.9648,271396.8,654858.0926,268538.6,651091.8722
2025-04-02,2.451,2.459,1.967,2.042,2.451,2.459,1.967,2.042,93836,51627,42209,4032992.8,8446471.8484,2470898.6,5167609.6292,1562094.2,3278862.2192
2025-04-03,2.042,2.106,1.956,2.069,2.042,2.106,1.956,2.069,19976,8972,11004,821374.1,1670352.851,382117.6,776529.6538,439256.5,893823.1972
2025-04-04,2.069,2.086,1.989,2.05,2.071,2.086,1.989,2.05,15261,6467,8794,446935.5,914760.3494,190274.0,389493.6909,256661.5,525266.6585
2025-04-05,2.05,2.09,2.027,2.067,2.05,2.09,2.027,2.067,7959,3442,4517,249757.1,513049.1643,119399.6,245469.4764,130357.5,267579.6879
2025-04-06,2.067,2.154,1.871,1.928,2.066,2.154,1.871,1.928,19972,10808,9164,900507.6,1851604.8168,441116.8,911440.2728,459390.8,940164.544
2025-04-07,1.928,2.04,1.752,1.937,1.929,2.04,1.752,1.937,16647,7139,9508,794711.7,1518209.5715,362841.1,692514.9552,431870.6,825694.6163
2025-04-08,1.937,2.047,1.919,1.943,1.938,2.047,1.919,1.943,16435,10103,6332,821290.8,1624760.5146,454992.0,900837.6971,366298.8,723922.8175
2025-04-09,1.943,2.954,1.931,2.452,1.948,2.954,1.931,2.452,249178,122401,126777,10156671.3,25442799.0236,5043831.2,12640437.3947,5112840.1,12802361.6289
2025-04-10,2.452,3.508,2.416,3.297,2.453,3.508,2.416,3.297,406363,204898,201465,12290848.9,38185731.7599,6245381.8,19396276.6731,6045467.1,18789455.0868
2025-04-11,3.297,3.484,2.96,3.264,3.293,3.484,2.96,3.264,219802,114717,105085,5022210.0,16204752.7417,2564998.0,8279088.847,2457212.0,7925663.8947
2025-04-12,3.264,3.465,2.912,3.31,3.262,3.465,2.912,3.31,138266,70401,67865,3068496.7,9530607.6492,1463854.4,4546923.4882,1604642.3,4983684.161
2025-04-13,3.31,3.841,2.951,3.032,3.309,3.841,2.951,3.032,134746,69055,65691,3065551.5,10124339.6926,1533025.6,5075182.603,1532525.9,5049157.0896
2025-04-14,3.032,3.072,2.74,2.779,3.031,3.072,2.74,2.779,47676,23838,23838,1200713.1,3470195.2014,582714.3,1685779.8257,617998.8,1784415.3757
2025-04-15,2.779,3.711,2.703,3.598,2.78,3.711,2.703,3.598,213709,109447,104262,5858437.8,18591748.528,2951266.7,9374214.5664,2907171.1,9217533.9616
2025-04-16,3.598,4.236,3.518,3.921,3.598,4.236,3.518,3.921,261528,131122,130406,6572938.6,25512545.1456,3260965.2,12663650.7772,3311973.4,12848894.3684
2025-04-17,3.921,3.992,3.379,3.411,3.922,3.992,3.379,3.411,80307,39072,41235,2106413.6,7608248.9955,955584.2,3458224.6361,1150829.4,4150024.3594
2025-04-18,3.411,3.942,3.348,3.45,3.41,3.942,3.348,3.45,119358,58113,61245,3470438.1,12571244.7942,1766331.4,6400359.1642,1704106.7,6170885.63
2025-04-19,3.45,3.571,3.305,3.484,3.448,3.571,3.305,3.484,44470,20853,23617,1178044.0,4045418.2153,555506.8,1908617.2357,622537.2,2136800.9796
2025-04-20,3.484,3.758,3.402,3.593,3.482,3.758,3.402,3.593,63307,32965,30342,1498418.1,5308603.7065,772426.5,2744321.0966,725991.6,2564282.6099
2025-04-21,3.593,3.628,3.419,3.434,3.596,3.628,3.419,3.434,42447,19583,22864,980895.6,3452384.429,448321.2,1578664.7776,532574.4,1873719.6514
2025-04-22,3.434,3.437,3.231,3.387,3.435,3.437,3.231,3.387,33268,14605,18663,819145.7,2718551.1926,364590.6,1210277.182,454555.1,1508274.0106
2025-04-23,3.387,3.415,3.265,3.332,3.386,3.415,3.265,3.332,31540,12691,18849,721318.4,2406610.7381,328522.7,1096880.321,392795.7,1309730.4171
2025-04-24,3.332,3.534,3.273,3.393,3.332,3.534,3.273,3.393,60453,33088,27365,1407557.9,4813570.8438,761521.1,2608433.8675,646036.8,2205136.9763
2025-04-25,3.393,3.793,3.349,3.48,3.391,3.793,3.349,3.48,64092,30583,33509,1526682.1,5427386.686,744831.6,2648522.5103,781850.5,2778864.1757
2025-04-26,3.48,3.539,3.334,3.399,3.482,3.539,3.334,3.399,26982,11530,15452,569156.8,1950158.6699,233300.9,799584.9364,335855.9,1150573.7335
2025-04-27,3.399,3.688,3.328,3.497,3.4,3.688,3.328,3.497,58711,25630,33081,1376608.1,4815283.9044,655445.2,2301305.8414,721162.9,2513978.063
2025-04-28,3.497,3.57,3.382,3.469,3.494,3.57,3.382,3.469,22881,10346,12535,681122.4,2366295.4862,309678.9,1076902.6744,371443.5,1289392.8118
2025-04-29,3.469,3.471,3.306,3.35,3.469,3.471,3.306,3.35,13086,6231,6855,400118.9,1363657.6267,182259.9,619951.9834,217859.0,743705.6433
2025-04-30,3.35,3.381,3.18,3.293,3.345,3.381,3.18,3.293,17063,6259,10804,539839.1,1781047.1756,224433.2,741092.2928,315405.9,1039954.8828
2025-05-01,3.293,3.363,3.244,3.334,3.289,3.363,3.244,3.334,13676,5847,7829,375655.5,1244503.9389,194935.1,645961.5447,180720.4,598542.3942
2025-05-02,3.334,3.341,3.243,3.266,3.335,3.341,3.243,3.266,9912,3859,6053,230203.8,757596.5969,97700.0,321359.743,132503.8,436236.8539
2025-05-03,3.266,3.331,3.182,3.187,3.267,3.331,3.182,3.187,18762,10593,8169,516202.7,1687367.2064,277822.6,908350.2333,238380.1,779016.9731
2025-05-04,3.187,3.31,3.103,3.135,3.189,3.31,3.103,3.135,15929,8747,7182,521386.0,1661929.1357,305003.2,974740.4409,216382.8,687188.6948
2025-05-05,3.135,3.244,3.1,3.172,3.132,3.244,3.1,3.172,7962,2810,5152,228431.1,724974.5117,95107.4,301468.3327,133323.7,423506.179
2025-05-06,3.172,3.184,2.927,3.046,3.176,3.184,2.927,3.046,10047,4960,5087,375088.3,1148098.6213,173730.8,532165.3276,201357.5,615933.2937
2025-05-07,3.046,3.121,3.007,3.086,3.047,3.121,3.007,3.086,7934,3357,4577,271151.8,831953.2795,124512.6,382175.3685,146639.2,449777.911
2025-05-08,3.086,3.39,3.077,3.368,3.086,3.39,3.077,3.368,15064,5409,9655,450583.8,1471370.3947,199820.9,652817.9022,250762.9,818552.4925
2025-05-09,3.368,3.51,3.343,3.487,3.366,3.51,3.343,3.487,28812,4993,23819,499629.9,1716454.9604,177748.1,611097.0151,321881.8,1105357.9453
2025-05-10,3.487,3.608,3.418,3.603,3.486,3.608,3.418,3.603,13101,3945,9156,307234.4,1075539.8485,126380.3,442623.3476,180854.1,632916.5009
2025-05-11,3.603,4.08,3.434,3.759,3.603,4.08,3.434,3.759,88965,51462,37503,2654988.3,9933068.0142,1363884.6,5099387.929,1291103.7,4833680.0852
2025-05-12,3.759,3.99,3.544,3.728,3.758,3.99,3.544,3.728,50757,26223,24534,1283743.9,4824885.9501,633998.6,2386087.1128,649745.3,2438798.8373
2025-05-13,3.728,3.892,3.559,3.722,3.73,3.892,3.559,3.722,48476,22884,25592,1065086.4,3950092.738,511671.9,1900556.0931,553414.5,2049536.6449
2025-05-14,3.722,3.722,3.501,3.537,3.721,3.721,3.501,3.537,19963,6867,13096,524983.2,1894115.3011,204822.3,738364.0093,320160.9,1155751.2918
2025-05-15,3.537,3.571,3.311,3.397,3.539,3.571,3.311,3.397,16375,6946,9429,445876.7,1519920.5444,204557.0,697017.2352,241319.7,822903.3092
2025-05-16,3.397,3.471,3.349,3.387,3.39,3.471,3.349,3.387,9883,4174,5709,280505.0,961484.5273,140403.8,481222.5102,140101.2,480262.0171
2025-05-17,3.387,3.393,3.243,3.298,3.386,3.393,3.243,3.298,8578,3073,5505,243748.4,804413.4814,116044.6,382517.9697,127703.8,421895.5117
2025-05-18,3.298,3.419,3.216,3.371,3.298,3.419,3.216,3.371,11292,4866,6426,262073.1,874714.4436,124974.7,417305.4269,137098.4,457409.0167
2025-05-19,3.371,3.375,3.177,3.318,3.37,3.375,3.177,3.318,10137,4154,5983,299542.9,975313.8996,142220.9,464347.7121,157322.0,510966.1875
2025-05-20,3.318,3.404,3.28,3.361,3.32,3.404,3.28,3.361,11083,4733,6350,292147.6,976604.9724,136131.4,455519.0696,156016.2,521085.9028
