TIMESTAMP,MONKEYS24464_OPEN_PRICE_USD,MONKEYS24464_HIGH_PRICE_USD,MONKEYS24464_LOW_PRICE_USD,MONKEYS24464_CLOSE_PRICE_USD,MONKEYS24464_VOLUME_USD,MONKEYS24464_DIVIDENDS_USD,MONKEYS24464_STOCK_SPLITS_USD
2024-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3398,0.0,0.0
2024-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2,0.0,0.0
2024-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,53,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,156,0.0,0.0
2024-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,248,0.0,0.0
2024-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2024-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,457,0.0,0.0
2024-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22,0.0,0.0
2024-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,637,0.0,0.0
2024-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,228,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1371,0.0,0.0
2025-01-01 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,3036,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,2900,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,463,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-01-05 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1652,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,23604,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,1091,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,3460,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1331,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1038,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,404,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,1329,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,6432,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,254,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,551,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,338,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,2722,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,7081,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,2556,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,1873,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,105,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,1367,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,175,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,102,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,541,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,455,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,458,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,59,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,2695,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,83,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,764,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1054,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,675,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,532,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,136,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,82,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,246,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,223,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,113,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,61998,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,90512,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,6003,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,5487,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,1969,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,142880,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,8947,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,1831,0.0,0.0
2025-06-01 00:00:00+00:00,3.208637622265087e-07,3.208637622265087e-07,3.0858208788231423e-07,3.0858208788231423e-07,670,0.0,0.0
