TIMESTAMP,LTC_GOOGLE_TRENDS_FULL_NAME_PER_BIC
2024-04-26,0.0125
2024-04-27,0.0111
2024-04-28,0.00824
2024-04-29,0.0081
2024-04-30,0.00793
2024-05-01,0.00812
2024-05-02,0.00704
2024-05-03,0.00756
2024-05-04,0.00741
2024-05-05,0.00728
2024-05-06,0.00706
2024-05-07,0.00707
2024-05-08,0.00688
2024-05-09,0.0068
2024-05-10,0.00682
2024-05-11,0.00566
2024-05-12,0.00575
2024-05-13,0.00665
2024-05-14,0.00602
2024-05-15,0.0067
2024-05-16,0.00688
2024-05-17,0.00689
2024-05-18,0.00693
2024-05-19,0.00566
2024-05-20,0.00723
2024-05-21,0.00813
2024-05-22,0.00715
2024-05-23,0.00728
2024-05-24,0.00704
2024-05-25,0.00704
2024-05-26,0.00698
2024-05-27,0.00752
2024-05-28,0.00723
2024-05-29,0.00734
2024-05-30,0.00736
2024-05-31,0.00706
2024-06-01,0.00588
2024-06-02,0.00708
2024-06-03,0.00719
2024-06-04,0.00701
2024-06-05,0.00722
2024-06-06,0.00699
2024-06-07,0.00729
2024-06-08,0.00715
2024-06-09,0.00699
2024-06-10,0.00677
2024-06-11,0.0068
2024-06-12,0.007
2024-06-13,0.00622
2024-06-14,0.00662
2024-06-15,0.00643
2024-06-16,0.00609
2024-06-17,0.00674
2024-06-18,0.00719
2024-06-19,0.00674
2024-06-20,0.00702
2024-06-21,0.00667
2024-06-22,0.0062
2024-06-23,0.00607
2024-06-24,0.00697
2024-06-25,0.0068
2024-06-26,0.00632
2024-06-27,0.00623
2024-06-28,0.00608
2024-06-29,0.00678
2024-06-30,0.00651
2024-07-01,0.00643
2024-07-02,0.00636
2024-07-03,0.00641
2024-07-04,0.00642
2024-07-05,0.00767
2024-07-06,0.0062
2024-07-07,0.00648
2024-07-08,0.00623
2024-07-09,0.00623
2024-07-10,0.0064
2024-07-11,0.00577
2024-07-12,0.0057
2024-07-13,0.00533
2024-07-14,0.00548
2024-07-15,0.00488
2024-07-16,0.00526
2024-07-17,0.00551
2024-07-18,0.005
2024-07-19,0.00505
2024-07-20,0.00505
2024-07-21,0.00501
2024-07-22,0.00509
2024-07-23,0.00489
2024-07-24,0.005
2024-07-25,0.00456
2024-07-26,0.00456
2024-07-27,0.00456
2024-07-28,0.0038
2024-07-29,0.00466
2024-07-30,0.00419
2024-07-31,0.00419
2024-08-01,0.00368
2024-08-02,0.0041
2024-08-03,0.00394
2024-08-04,0.00394
2024-08-05,0.00511
2024-08-06,0.00376
2024-08-07,0.00351
2024-08-08,0.007
2024-08-09,0.00339
2024-08-10,0.00263
2024-08-11,0.00332
2024-08-12,0.00238
2024-08-13,0.00297
2024-08-14,0.00301
2024-08-15,0.00308
2024-08-16,0.00289
2024-08-17,0.00293
2024-08-18,0.00283
2024-08-19,0.00231
2024-08-20,0.00265
2024-08-21,0.00254
2024-08-22,0.00234
2024-08-23,0.00237
2024-08-24,0.0025
2024-08-25,0.00234
2024-08-26,0.00213
2024-08-27,0.00215
2024-08-28,0.00217
2024-08-29,0.00199
2024-08-30,0.00216
2024-08-31,0.0022
2024-09-01,0.00225
2024-09-02,0.00206
2024-09-03,0.00204
2024-09-04,0.00213
2024-09-05,0.002
2024-09-06,0.00195
2024-09-07,0.00207
2024-09-08,0.00223
2024-09-09,0.00222
2024-09-10,0.00217
2024-09-11,0.00209
2024-09-12,0.00212
2024-09-13,0.00217
2024-09-14,0.00238
2024-09-15,0.00204
2024-09-16,0.00198
2024-09-17,0.00217
2024-09-18,0.00205
2024-09-19,0.00216
2024-09-20,0.00209
2024-09-21,0.00205
2024-09-22,0.00206
2024-09-23,0.00211
2024-09-24,0.00215
2024-09-25,0.00215
2024-09-26,0.00205
2024-09-27,0.00211
2024-09-28,0.00219
2024-09-29,0.00194
2024-09-30,0.00199
2024-10-01,0.0018
2024-10-02,0.00195
2024-10-03,0.00166
2024-10-04,0.00193
2024-10-05,0.0019
2024-10-06,0.00177
2024-10-07,0.00185
2024-10-08,0.00163
2024-10-09,0.00175
2024-10-10,0.00157
2024-10-11,0.00175
2024-10-12,0.00153
2024-10-13,0.00147
2024-10-14,0.00168
2024-10-15,0.00181
2024-10-16,0.00205
2024-10-17,0.00186
2024-10-18,0.00189
2024-10-19,0.00186
2024-10-20,0.00187
2024-10-21,0.00165
2024-10-22,0.00161
2024-10-23,0.00161
2024-10-24,0.00136
2024-10-25,0.0015
2024-10-26,0.00139
2024-10-27,0.00137
2024-10-28,0.00132
2024-10-29,0.00146
2024-10-30,0.00142
2024-10-31,0.00138
2024-11-01,0.00118
2024-11-02,0.00117
2024-11-03,0.00118
2024-11-04,0.00103
2024-11-05,0.00103
2024-11-06,0.0013
2024-11-07,0.00125
2024-11-08,0.00111
2024-11-09,0.00106
2024-11-10,0.00208
2024-11-11,0.00211
2024-11-12,0.00211
2024-11-13,0.00211
2024-11-14,0.00306
2024-11-15,0.00208
2024-11-16,0.00292
2024-11-17,0.00208
2024-11-18,0.00201
2024-11-19,0.00167
2024-11-20,0.00172
2024-11-21,0.00201
2024-11-22,0.00198
2024-11-23,0.00274
2024-11-24,0.00198
2024-11-25,0.0017
2024-11-26,0.00141
2024-11-27,0.00141
2024-11-28,0.00137
2024-11-29,0.00187
2024-11-30,0.00141
2024-12-01,0.00242
2024-12-02,0.00364
2024-12-03,0.00284
2024-12-04,0.00245
2024-12-05,0.00296
2024-12-06,0.00232
2024-12-07,0.00222
2024-12-08,0.00194
2024-12-09,0.0021
2024-12-10,0.00205
2024-12-11,0.00173
2024-12-12,0.00149
2024-12-13,0.00116
2024-12-14,0.00112
2024-12-15,0.00107
2024-12-16,0.00162
2024-12-17,0.00188
2024-12-18,0.00162
2024-12-19,0.00159
2024-12-20,0.00156
2024-12-21,0.00101
2024-12-22,0.00101
2024-12-23,0.000893
2024-12-24,0.00103
2024-12-25,0.000972
2024-12-26,0.000958
2024-12-27,0.000958
2024-12-28,0.000916
2024-12-29,0.000833
2024-12-30,0.000902
2024-12-31,0.000848
