TIMESTAMP,LSK_OPEN_PRICE_USDT,LSK_HIGH_PRICE_USDT,LSK_LOW_PRICE_USDT,LSK_CLOSE_PRICE_USDT,LSK_FIRST_TRADE_PRICE_USDT,LSK_HIGH_TRADE_PRICE_USDT,LSK_LOW_TRADE_PRICE_USDT,LSK_LAST_TRADE_PRICE_USDT,LSK_TOTAL_TRADE_COUNT,LSK_TOTAL_TRADES_BUY,LSK_TOTAL_TRADES_SELL,LSK_VOLUME_USDT,LSK_QUOTE_VOLUME,LSK_VOLUME_BUY,LSK_QUOTE_VOLUME_BUY,LSK_VOLUME_SELL,LSK_QUOTE_VOLUME_SELL
2024-04-29,1.669,1.731,1.617,1.674,1.67,1.731,1.617,1.674,42371,18713,23658,2753510.1,4597775.7481,1324146.4,2213349.7368,1429363.7,2384426.0113
2024-04-30,1.674,1.699,1.536,1.586,1.674,1.699,1.536,1.586,30415,14513,15902,2182051.4,3492976.0152,974972.7,1564685.2465,1207078.7,1928290.7687
2024-05-01,1.586,1.731,1.547,1.695,1.585,1.731,1.547,1.695,52025,26533,25492,3634822.7,5953849.1428,1864506.0,3050694.2151,1770316.7,2903154.9277
2024-05-02,1.695,1.856,1.664,1.793,1.695,1.856,1.664,1.793,74791,37055,37736,4308953.9,7625407.5113,2132382.9,3769355.1512,2176571.0,3856052.3601
2024-05-03,1.793,1.918,1.789,1.877,1.793,1.918,1.789,1.877,44799,22969,21830,2730834.5,5073563.947,1401068.7,2602498.4023,1329765.8,2471065.5447
2024-05-04,1.877,2.11,1.841,1.959,1.877,2.11,1.841,1.959,80807,38408,42399,4245465.9,8425044.7855,2016939.7,4006522.3994,2228526.2,4418522.3861
2024-05-05,1.959,1.966,1.878,1.913,1.96,1.966,1.878,1.913,35644,18138,17506,2067261.6,3963721.8126,982555.4,1883874.0957,1084706.2,2079847.7169
2024-05-06,1.913,1.986,1.845,1.936,1.913,1.986,1.845,1.936,46309,21853,24456,2549715.6,4875131.0295,1204737.0,2305790.098,1344978.6,2569340.9315
2024-05-07,1.936,1.954,1.84,1.84,1.936,1.954,1.84,1.84,27452,14356,13096,1587284.1,3025997.3292,765209.3,1460272.8421,822074.8,1565724.4871
2024-05-08,1.84,2.01,1.815,1.95,1.84,2.01,1.815,1.95,67472,35279,32193,4512909.6,8745772.0615,2366588.5,4592299.5919,2146321.1,4153472.4696
2024-05-09,1.95,2.058,1.929,2.014,1.95,2.058,1.929,2.014,44847,21952,22895,2885918.4,5745762.7706,1429588.2,2847605.8867,1456330.2,2898156.8839
2024-05-10,2.014,2.016,1.873,1.906,2.013,2.016,1.873,1.906,34926,17549,17377,2269830.2,4412960.5413,1026113.3,1993598.0253,1243716.9,2419362.516
2024-05-11,1.906,1.934,1.827,1.83,1.906,1.934,1.827,1.83,12934,6603,6331,824041.5,1543256.4893,403494.5,755236.228,420547.0,788020.2613
2024-05-12,1.83,1.954,1.822,1.911,1.83,1.954,1.822,1.911,22031,11978,10053,1563891.2,2969326.8678,831838.1,1579399.7401,732053.1,1389927.1277
2024-05-13,1.911,2.021,1.856,1.947,1.911,2.021,1.856,1.947,74908,38411,36497,5145078.8,10056943.5105,2621316.3,5123857.6605,2523762.5,4933085.85
2024-05-14,1.947,2.056,1.882,1.897,1.947,2.056,1.882,1.897,67023,35775,31248,4023557.8,7979578.0247,2154896.6,4277554.0575,1868661.2,3702023.9672
2024-05-15,1.897,1.956,1.768,1.945,1.897,1.956,1.768,1.945,82009,45736,36273,5491129.8,10239446.6979,3059375.0,5706334.6122,2431754.8,4533112.0857
2024-05-16,1.945,2.005,1.899,1.966,1.945,2.005,1.899,1.966,50938,26108,24830,3261702.8,6376065.0202,1718471.4,3363411.4485,1543231.4,3012653.5717
2024-05-17,1.966,2.098,1.931,2.006,1.966,2.098,1.931,2.006,59908,31257,28651,3737227.4,7538208.7312,1870069.1,3772723.4819,1867158.3,3765485.2493
2024-05-18,2.006,2.008,1.91,1.914,2.006,2.008,1.91,1.914,23709,10696,13013,1730469.4,3392160.2038,737386.5,1445219.94,993082.9,1946940.2638
2024-05-19,1.914,1.922,1.758,1.766,1.914,1.922,1.758,1.766,32831,18006,14825,2256484.9,4141503.4767,1125251.1,2063974.6921,1131233.8,2077528.7846
2024-05-20,1.766,1.853,1.707,1.845,1.766,1.853,1.707,1.845,48638,28133,20505,3470378.1,6103933.0559,1942077.2,3411129.3092,1528300.9,2692803.7467
2024-05-21,1.845,1.853,1.653,1.708,1.843,1.853,1.653,1.708,47943,24296,23647,3605101.7,6261145.0334,1718862.0,2980378.1734,1886239.7,3280766.86
2024-05-22,1.708,1.708,1.627,1.663,1.708,1.708,1.627,1.663,23636,11945,11691,1607873.6,2673819.6326,718943.0,1196349.6616,888930.6,1477469.971
2024-05-23,1.663,1.697,1.584,1.654,1.663,1.697,1.584,1.654,24541,12082,12459,1486837.3,2446338.5237,675932.3,1111779.9839,810905.0,1334558.5398
2024-05-24,1.654,1.67,1.605,1.662,1.654,1.67,1.605,1.662,12263,5868,6395,1126854.5,1848071.3353,556355.4,912472.3015,570499.1,935599.0338
2024-05-25,1.662,1.69,1.652,1.677,1.662,1.69,1.652,1.677,8383,3800,4583,684453.2,1143715.4011,325416.9,544045.2318,359036.3,599670.1693
2024-05-26,1.677,1.683,1.62,1.631,1.677,1.683,1.62,1.631,6568,3016,3552,557196.2,921343.7125,223759.6,370541.9438,333436.6,550801.7687
2024-05-27,1.631,1.695,1.609,1.658,1.63,1.695,1.609,1.658,17959,9158,8801,1088573.8,1796448.4242,516555.2,853774.4631,572018.6,942673.9611
2024-05-28,1.658,1.669,1.578,1.601,1.659,1.669,1.578,1.601,20585,12185,8400,1102244.1,1773306.0942,518567.8,835199.4866,583676.3,938106.6076
2024-05-29,1.601,1.62,1.56,1.565,1.601,1.62,1.56,1.565,19042,10927,8115,1226894.1,1952679.2723,538405.7,857153.8551,688488.4,1095525.4172
2024-05-30,1.565,1.586,1.495,1.538,1.565,1.586,1.495,1.538,21141,12334,8807,1396423.7,2155885.3272,697259.0,1075745.5573,699164.7,1080139.7699
2024-05-31,1.538,1.538,1.491,1.518,1.538,1.538,1.491,1.518,14656,6494,8162,920017.1,1396619.3379,384989.9,584352.1698,535027.2,812267.1681
2024-06-01,1.518,1.522,1.484,1.501,1.517,1.522,1.484,1.501,7829,3323,4506,457522.0,685574.2273,225340.4,337688.2294,232181.6,347885.9979
2024-06-02,1.501,1.539,1.498,1.506,1.501,1.539,1.498,1.506,16761,6360,10401,1043443.3,1587680.6721,442922.1,674099.9353,600521.2,913580.7368
2024-06-03,1.506,1.524,1.438,1.449,1.505,1.524,1.438,1.449,25153,13154,11999,2236536.8,3293602.8615,1015608.1,1498450.1881,1220928.7,1795152.6734
2024-06-04,1.449,1.498,1.428,1.494,1.449,1.498,1.428,1.494,19321,11129,8192,1133453.8,1659178.1606,616587.3,902863.8613,516866.5,756314.2993
2024-06-05,1.494,1.537,1.49,1.52,1.495,1.537,1.49,1.52,16358,7433,8925,1217691.6,1845025.5792,619885.8,940442.3801,597805.8,904583.1991
2024-06-06,1.52,1.55,1.481,1.512,1.521,1.55,1.481,1.512,15044,5353,9691,962183.6,1466490.5368,467068.5,712491.7393,495115.1,753998.7975
2024-06-07,1.512,1.532,1.25,1.369,1.512,1.532,1.25,1.369,33197,14482,18715,2412171.1,3346560.5846,1164591.6,1610552.357,1247579.5,1736008.2276
2024-06-08,1.369,1.374,1.267,1.292,1.369,1.374,1.267,1.292,23698,12518,11180,1699506.8,2239835.413,885149.5,1166107.5393,814357.3,1073727.8737
2024-06-09,1.292,1.319,1.268,1.31,1.293,1.319,1.268,1.31,13924,6915,7009,913515.6,1185353.5282,441176.8,572469.7226,472338.8,612883.8056
2024-06-10,1.31,1.317,1.271,1.281,1.31,1.317,1.271,1.281,13850,5070,8780,860894.1,1113918.2698,425327.5,550668.0162,435566.6,563250.2536
2024-06-11,1.281,1.29,1.182,1.212,1.281,1.29,1.182,1.212,23105,8810,14295,1513980.8,1865845.387,689965.2,850208.9889,824015.6,1015636.3981
2024-06-12,1.212,1.281,1.168,1.243,1.212,1.281,1.168,1.243,16374,8356,8018,1097640.4,1355764.4166,523602.6,647441.8917,574037.8,708322.5249
2024-06-13,1.243,1.247,1.168,1.177,1.243,1.247,1.168,1.177,15748,7208,8540,862417.0,1037218.0017,403163.9,485473.8376,459253.1,551744.1641
2024-06-14,1.177,1.208,1.107,1.133,1.178,1.208,1.107,1.133,18743,10727,8016,1120493.6,1300874.6437,591696.6,687883.4054,528797.0,612991.2383
2024-06-15,1.133,1.154,1.107,1.132,1.133,1.154,1.107,1.132,14856,8072,6784,861486.4,979598.7225,389375.5,442762.6254,472110.9,536836.0971
2024-06-16,1.132,1.136,1.101,1.127,1.132,1.136,1.101,1.127,8348,5320,3028,353282.5,396277.1649,178444.7,200206.3582,174837.8,196070.8067
2024-06-17,1.127,1.131,1.001,1.05,1.127,1.131,1.001,1.05,27570,14168,13402,1791364.8,1884491.4738,941773.0,990863.4658,849591.8,893628.008
2024-06-18,1.05,1.07,0.922,0.992,1.051,1.07,0.922,0.992,32268,15554,16714,2357521.7,2309817.7666,1169445.5,1148483.8851,1188076.2,1161333.8815
2024-06-19,0.992,1.091,0.977,1.001,0.991,1.091,0.977,1.001,29862,14168,15694,2357788.1,2372661.6038,1145178.8,1154145.9368,1212609.3,1218515.667
2024-06-20,1.001,1.091,0.992,1.016,1.0,1.091,0.992,1.016,14245,5313,8932,1082373.1,1122663.6394,543011.2,564498.6144,539361.9,558165.025
2024-06-21,1.016,1.115,1.003,1.042,1.016,1.115,1.003,1.042,37179,17073,20106,3265417.9,3481580.3191,1584121.5,1688093.9414,1681296.4,1793486.3777
2024-06-22,1.042,1.068,1.008,1.016,1.042,1.068,1.008,1.016,21412,9725,11687,2429373.5,2508665.7072,944866.5,976324.2657,1484507.0,1532341.4415
2024-06-23,1.016,1.054,0.966,0.983,1.015,1.054,0.966,0.983,11381,5175,6206,1147824.5,1161159.416,586008.5,592775.7406,561816.0,568383.6754
2024-06-24,0.983,1.012,0.949,1.003,0.983,1.012,0.949,1.003,22057,10613,11444,1989885.4,1961405.8299,980757.8,966787.5538,1009127.6,994618.2761
2024-06-25,1.003,1.045,1.002,1.028,1.004,1.045,1.002,1.028,9928,5111,4817,936048.1,957095.7077,500241.4,511337.8447,435806.7,445757.863
2024-06-26,1.028,1.042,0.992,1.0,1.028,1.042,0.992,1.0,5377,2640,2737,515918.2,524297.0358,232733.4,236975.5803,283184.8,287321.4555
2024-06-27,1.0,1.025,0.95,1.013,1.001,1.025,0.95,1.013,25638,14329,11309,2458957.4,2441798.133,1295429.3,1285543.8687,1163528.1,1156254.2643
2024-06-28,1.013,1.18,0.999,1.051,1.013,1.18,0.999,1.051,69765,37194,32571,7746986.8,8393674.3607,4047857.5,4385145.4947,3699129.3,4008528.866
2024-06-29,1.051,1.051,0.979,1.005,1.051,1.051,0.979,1.005,16060,7477,8583,1509243.0,1529137.3848,682444.5,691232.7416,826798.5,837904.6432
2024-06-30,1.005,1.057,0.987,1.049,1.006,1.057,0.987,1.049,12397,5225,7172,1162211.7,1193567.7223,509683.2,523455.0814,652528.5,670112.6409
2024-07-01,1.049,1.058,1.011,1.015,1.049,1.058,1.011,1.015,8817,3390,5427,788223.0,816390.1209,331789.2,343639.7145,456433.8,472750.4064
2024-07-02,1.015,1.053,0.989,0.999,1.014,1.053,0.989,0.999,16789,8776,8013,1561720.1,1583293.5393,792835.4,804791.5258,768884.7,778502.0135
2024-07-03,0.999,1.003,0.951,0.961,0.999,1.003,0.951,0.961,12388,5621,6767,1331101.0,1293795.1083,544216.8,529257.0719,786884.2,764538.0364
2024-07-04,0.961,0.968,0.821,0.83,0.961,0.968,0.821,0.83,21423,10260,11163,2593577.4,2328988.372,1202623.5,1081108.8334,1390953.9,1247879.5386
2024-07-05,0.83,0.834,0.726,0.819,0.831,0.834,0.726,0.819,28520,15317,13203,4186390.6,3261617.3269,1958103.5,1525499.7658,2228287.1,1736117.5611
2024-07-06,0.819,0.9,0.814,0.89,0.818,0.9,0.814,0.89,11241,5374,5867,1376149.6,1176042.9117,684766.7,584833.9117,691382.9,591209.0
2024-07-07,0.89,0.935,0.841,0.846,0.89,0.935,0.841,0.846,19633,8878,10755,2253776.4,2009887.6133,1083126.1,965371.6195,1170650.3,1044515.9938
2024-07-08,0.846,0.899,0.813,0.864,0.847,0.899,0.813,0.864,15993,8332,7661,1730279.5,1492473.8835,834639.2,720129.2599,895640.3,772344.6236
2024-07-09,0.864,0.905,0.855,0.902,0.863,0.905,0.855,0.902,8761,4737,4024,864392.5,762474.1431,444970.6,392222.8054,419421.9,370251.3377
2024-07-10,0.902,0.921,0.886,0.915,0.902,0.921,0.886,0.915,8496,3717,4779,966849.2,875848.0579,560725.3,507870.3727,406123.9,367977.6852
2024-07-11,0.915,0.935,0.892,0.903,0.916,0.935,0.892,0.903,8267,3955,4312,812675.5,745115.2772,415204.2,380739.2304,397471.3,364376.0468
2024-07-12,0.903,0.921,0.881,0.92,0.903,0.921,0.881,0.92,5833,2781,3052,612081.2,550683.5955,272623.2,245218.6523,339458.0,305464.9432
2024-07-13,0.92,0.945,0.914,0.938,0.92,0.945,0.914,0.938,3576,2120,1456,346855.3,321745.2307,180561.5,167579.8597,166293.8,154165.371
2024-07-14,0.938,0.96,0.927,0.954,0.937,0.96,0.927,0.954,5076,2675,2401,390202.6,367465.934,199362.1,187918.6494,190840.5,179547.2846
2024-07-15,0.954,0.999,0.95,0.997,0.954,0.999,0.95,0.997,8866,5343,3523,879637.9,852627.91,495070.7,480036.8337,384567.2,372591.0763
2024-07-16,0.997,1.023,0.958,1.003,0.996,1.023,0.958,1.003,12257,4569,7688,1293119.3,1287478.0899,549534.9,547216.6624,743584.4,740261.4275
2024-07-17,1.003,1.026,0.992,1.001,1.004,1.026,0.992,1.001,8321,4093,4228,832389.0,840052.8542,393874.0,397556.9875,438515.0,442495.8667
2024-07-18,1.001,1.043,0.993,1.027,1.001,1.043,0.993,1.027,13163,7867,5296,1389162.9,1418511.9052,769621.3,786869.6208,619541.6,631642.2844
2024-07-19,1.027,1.094,1.006,1.092,1.027,1.094,1.006,1.092,21078,10856,10222,2748589.1,2899656.7061,1327014.8,1400219.6515,1421574.3,1499437.0546
2024-07-20,1.092,1.106,1.074,1.088,1.091,1.106,1.074,1.088,9342,4111,5231,884200.3,963558.0446,420570.4,458553.4721,463629.9,505004.5725
2024-07-21,1.088,1.1,1.035,1.096,1.089,1.1,1.035,1.096,8511,3565,4946,883592.8,949795.9637,389491.1,418614.9605,494101.7,531181.0032
2024-07-22,1.096,1.097,1.032,1.04,1.096,1.097,1.032,1.04,6779,3583,3196,533102.7,565418.3406,273784.7,290179.4408,259318.0,275238.8998
2024-07-23,1.04,1.055,0.987,1.005,1.04,1.055,0.987,1.005,7882,3787,4095,723844.5,738403.7876,323624.6,330271.1905,400219.9,408132.5971
2024-07-24,1.005,1.039,0.989,0.997,1.004,1.039,0.989,0.997,6048,2651,3397,523662.7,532737.4372,261610.2,266272.7079,262052.5,266464.7293
2024-07-25,0.997,1.019,0.919,0.959,0.996,1.019,0.919,0.959,8832,3876,4956,1113498.2,1071512.7605,485794.6,467629.4767,627703.6,603883.2838
2024-07-26,0.959,1.07,0.955,1.034,0.957,1.07,0.955,1.034,30264,16441,13823,4013405.4,4090480.3935,2015691.0,2058392.2788,1997714.4,2032088.1147
2024-07-27,1.034,1.082,1.016,1.039,1.034,1.082,1.016,1.039,18406,8429,9977,2247968.1,2367557.4932,1063213.1,1120626.5307,1184755.0,1246930.9625
2024-07-28,1.039,1.039,0.998,1.017,1.039,1.039,0.998,1.017,6991,4002,2989,881741.2,893935.9085,436761.3,442847.1731,444979.9,451088.7354
2024-07-29,1.017,1.05,1.004,1.012,1.017,1.05,1.004,1.012,7984,4172,3812,941343.3,969562.7569,463370.4,477434.1284,477972.9,492128.6285
2024-07-30,1.012,1.024,0.966,0.985,1.011,1.024,0.966,0.985,5713,2826,2887,573858.7,572263.4745,275478.5,274768.4336,298380.2,297495.0409
2024-07-31,0.985,1.006,0.954,0.959,0.985,1.006,0.954,0.959,6965,3413,3552,618351.0,607860.8599,289172.2,284337.9636,329178.8,323522.8963
2024-08-01,0.959,0.968,0.891,0.96,0.959,0.968,0.891,0.96,10039,4557,5482,1055381.6,988378.7401,525277.3,491669.4282,530104.3,496709.3119
2024-08-02,0.96,0.964,0.859,0.875,0.96,0.964,0.859,0.875,11275,5116,6159,1345932.8,1222001.2376,612334.8,554469.4755,733598.0,667531.7621
2024-08-03,0.875,0.888,0.807,0.823,0.874,0.888,0.807,0.823,9838,5080,4758,1185059.2,1006213.7492,594032.8,504519.9012,591026.4,501693.848
2024-08-04,0.823,0.837,0.757,0.788,0.822,0.837,0.757,0.788,8811,4828,3983,1095729.2,878854.8657,551543.6,442288.4682,544185.6,436566.3975
2024-08-05,0.788,0.794,0.665,0.767,0.789,0.794,0.665,0.767,25258,13467,11791,4726955.5,3438625.9147,2178373.0,1584070.0438,2548582.5,1854555.8709
2024-08-06,0.767,0.805,0.765,0.79,0.769,0.805,0.765,0.79,9237,5712,3525,1104850.2,873069.1582,610178.5,482389.8092,494671.7,390679.349
2024-08-07,0.79,0.834,0.774,0.788,0.789,0.834,0.774,0.788,7870,3742,4128,1079901.0,867615.0246,529409.6,426166.4026,550491.4,441448.622
2024-08-08,0.788,0.878,0.782,0.871,0.788,0.878,0.782,0.871,9764,4863,4901,1287325.4,1073518.5854,639783.9,534509.0956,647541.5,539009.4898
2024-08-09,0.871,0.922,0.851,0.899,0.871,0.922,0.851,0.899,12510,6498,6012,1340481.5,1182523.8021,718059.8,633083.836,622421.7,549439.9661
2024-08-10,0.899,0.987,0.888,0.983,0.899,0.987,0.888,0.983,13985,6366,7619,1350185.1,1279924.8288,674749.1,639783.6647,675436.0,640141.1641
2024-08-11,0.983,0.986,0.899,0.902,0.983,0.986,0.899,0.902,12802,5953,6849,1367468.7,1292177.6307,611615.0,578090.0794,755853.7,714087.5513
2024-08-12,0.902,0.925,0.873,0.913,0.902,0.925,0.873,0.913,9227,5584,3643,842947.1,761766.3498,435726.7,393761.9836,407220.4,368004.3662
2024-08-13,0.913,0.935,0.891,0.916,0.91,0.935,0.891,0.916,9423,3983,5440,768595.3,701614.7355,348273.2,317858.6171,420322.1,383756.1184
2024-08-14,0.916,0.917,0.871,0.88,0.917,0.917,0.871,0.88,8072,3485,4587,699167.1,624600.8658,280920.6,250978.1304,418246.5,373622.7354
2024-08-15,0.88,0.893,0.832,0.851,0.88,0.893,0.832,0.851,7326,4141,3185,692469.1,598874.8457,345121.7,299244.8953,347347.4,299629.9504
2024-08-16,0.851,0.865,0.821,0.829,0.85,0.865,0.821,0.829,7083,3365,3718,1033645.4,865799.1207,441080.5,369284.7136,592564.9,496514.4071
2024-08-17,0.829,0.836,0.821,0.835,0.83,0.836,0.821,0.835,5264,3840,1424,526268.0,435769.5683,308513.5,255652.3589,217754.5,180117.2094
2024-08-18,0.835,0.874,0.825,0.847,0.834,0.874,0.825,0.847,6536,3617,2919,588392.3,502098.2178,264915.5,226086.7289,323476.8,276011.4889
2024-08-19,0.847,0.847,0.818,0.842,0.847,0.847,0.818,0.842,15378,6723,8655,1773412.6,1471006.8131,686046.8,569021.1649,1087365.8,901985.6482
2024-08-20,0.842,0.863,0.823,0.836,0.842,0.863,0.823,0.836,9294,5072,4222,1199818.5,1013680.0299,480418.4,405944.4263,719400.1,607735.6036
2024-08-21,0.836,0.873,0.828,0.868,0.837,0.873,0.828,0.868,5571,3139,2432,628365.2,533461.0699,267153.4,227289.8787,361211.8,306171.1912
2024-08-22,0.868,0.881,0.851,0.874,0.868,0.881,0.851,0.874,7385,3955,3430,727906.9,632653.2732,355523.2,309171.6079,372383.7,323481.6653
2024-08-23,0.874,0.936,0.873,0.93,0.874,0.936,0.873,0.93,12460,6365,6095,1239219.9,1123972.279,635081.3,576377.8866,604138.6,547594.3924
2024-08-24,0.93,0.951,0.915,0.935,0.931,0.951,0.915,0.935,11888,6460,5428,1064807.0,994642.748,571081.1,533341.9664,493725.9,461300.7816
2024-08-25,0.935,0.937,0.893,0.908,0.935,0.937,0.893,0.908,10422,4546,5876,1068293.9,982188.878,461809.2,424966.6151,606484.7,557222.2629
2024-08-26,0.908,0.915,0.862,0.863,0.908,0.915,0.862,0.863,11754,6801,4953,1162366.3,1032266.1439,579025.4,513738.2624,583340.9,518527.8815
2024-08-27,0.863,0.877,0.784,0.8,0.863,0.877,0.784,0.8,11500,6091,5409,1068987.1,900763.9729,526407.6,443957.4211,542579.5,456806.5518
2024-08-28,0.8,0.82,0.769,0.787,0.797,0.82,0.769,0.787,11106,5733,5373,1399629.9,1113824.6697,790516.7,629735.0039,609113.2,484089.6658
2024-08-29,0.787,0.815,0.774,0.785,0.786,0.815,0.774,0.785,5758,2757,3001,577766.3,459169.6704,289384.8,229943.3116,288381.5,229226.3588
2024-08-30,0.785,0.797,0.752,0.781,0.785,0.797,0.752,0.781,7383,3570,3813,641790.9,498728.2526,305467.5,237747.8372,336323.4,260980.4154
2024-08-31,0.781,0.788,0.764,0.775,0.781,0.788,0.764,0.775,3332,1671,1661,345094.8,268231.8543,168259.3,130868.8303,176835.5,137363.024
2024-09-01,0.775,0.776,0.744,0.747,0.774,0.776,0.744,0.747,6725,2878,3847,558953.7,426520.9842,285025.2,217685.0066,273928.5,208835.9776
2024-09-02,0.747,0.781,0.738,0.776,0.747,0.781,0.738,0.776,6814,3031,3783,734990.8,557929.9849,379235.1,288187.3777,355755.7,269742.6072
2024-09-03,0.776,0.789,0.742,0.744,0.775,0.789,0.742,0.744,5545,2594,2951,689920.2,530442.7087,298750.3,230073.8299,391169.9,300368.8788
2024-09-04,0.744,0.77,0.712,0.753,0.744,0.77,0.712,0.753,7609,3872,3737,788579.8,584637.2796,450817.0,334358.4156,337762.8,250278.864
2024-09-05,0.753,0.758,0.724,0.729,0.753,0.758,0.724,0.729,9411,5050,4361,818162.3,607509.4352,463512.1,344166.318,354650.2,263343.1172
2024-09-06,0.729,0.756,0.694,0.717,0.729,0.756,0.694,0.717,12959,6704,6255,1059038.8,769126.504,575519.6,418363.7201,483519.2,350762.7839
2024-09-07,0.717,0.747,0.714,0.738,0.717,0.747,0.714,0.738,5462,2528,2934,484940.7,356083.18,256056.6,187669.0943,228884.1,168414.0857
2024-09-08,0.738,0.775,0.737,0.766,0.738,0.775,0.737,0.766,7051,3407,3644,578994.2,438873.2946,310761.9,235484.8934,268232.3,203388.4012
2024-09-09,0.766,0.798,0.762,0.789,0.768,0.798,0.762,0.789,8476,4726,3750,772542.6,602920.3355,447005.7,349213.3779,325536.9,253706.9576
2024-09-10,0.789,0.808,0.781,0.798,0.79,0.808,0.781,0.798,5829,3155,2674,610855.5,485669.5249,329851.3,262129.9605,281004.2,223539.5644
2024-09-11,0.798,0.809,0.767,0.784,0.798,0.809,0.767,0.784,17133,8234,8899,2447677.3,1938601.5986,1266500.0,1005581.3828,1181177.3,933020.2158
2024-09-12,0.784,0.801,0.782,0.798,0.785,0.801,0.782,0.798,4960,2550,2410,465213.9,368744.4173,240114.7,190275.9917,225099.2,178468.4256
2024-09-13,0.798,0.814,0.79,0.81,0.799,0.814,0.79,0.81,8045,4193,3852,826183.7,662691.4235,372565.9,299376.0162,453617.8,363315.4073
2024-09-14,0.81,0.816,0.792,0.807,0.81,0.816,0.792,0.807,4638,2484,2154,495273.2,398288.3402,256822.9,206502.3292,238450.3,191786.011
2024-09-15,0.807,0.815,0.772,0.779,0.808,0.815,0.772,0.779,3980,1752,2228,407696.4,326240.486,180032.9,143810.1295,227663.5,182430.3565
2024-09-16,0.779,0.789,0.758,0.765,0.778,0.789,0.758,0.765,5323,2193,3130,606062.9,467669.0593,265671.1,205278.2138,340391.8,262390.8455
2024-09-17,0.765,0.8,0.763,0.79,0.766,0.8,0.763,0.79,7674,3457,4217,950441.2,742330.1033,513058.0,399545.3632,437383.2,342784.7401
2024-09-18,0.79,0.818,0.774,0.813,0.791,0.818,0.774,0.813,13168,5929,7239,1727390.0,1379650.2103,773820.1,617083.0777,953569.9,762567.1326
2024-09-19,0.813,0.848,0.81,0.837,0.814,0.848,0.81,0.837,12433,5801,6632,1646848.6,1362803.9687,769053.9,636511.5636,877794.7,726292.4051
2024-09-20,0.837,0.909,0.834,0.889,0.837,0.909,0.834,0.889,19812,10381,9431,2471257.2,2164538.7648,1267579.0,1112414.4513,1203678.2,1052124.3135
2024-09-21,0.889,0.951,0.881,0.951,0.889,0.951,0.881,0.951,22883,11914,10969,2839246.6,2606936.2949,1502723.3,1378091.2076,1336523.3,1228845.0873
2024-09-22,0.951,0.951,0.871,0.897,0.949,0.949,0.871,0.897,11534,5441,6093,1200020.5,1084706.201,576266.1,521162.4283,623754.4,563543.7727
2024-09-23,0.897,0.931,0.881,0.927,0.897,0.931,0.881,0.927,10830,5648,5182,1038197.8,951081.1475,493542.2,452075.5156,544655.6,499005.6319
2024-09-24,0.927,0.928,0.889,0.926,0.927,0.928,0.889,0.926,15423,7700,7723,2540343.8,2309863.1962,1267877.9,1152722.2167,1272465.9,1157140.9795
2024-09-25,0.926,0.936,0.902,0.909,0.926,0.936,0.902,0.909,11119,6344,4775,1226191.0,1124604.0314,651539.6,596795.3055,574651.4,527808.7259
2024-09-26,0.909,0.952,0.892,0.948,0.909,0.952,0.892,0.948,11532,5680,5852,1192375.6,1111069.7653,648817.1,605192.7991,543558.5,505876.9662
2024-09-27,0.948,0.968,0.938,0.965,0.948,0.968,0.938,0.965,11145,6813,4332,1575537.6,1502116.7813,845285.2,805636.929,730252.4,696479.8523
2024-09-28,0.965,0.972,0.925,0.941,0.965,0.972,0.925,0.941,9869,5516,4353,1226723.0,1160599.4154,613212.3,579305.5287,613510.7,581293.8867
2024-09-29,0.941,0.952,0.919,0.942,0.941,0.952,0.919,0.942,7688,4499,3189,871958.3,816376.0927,474427.4,444198.9247,397530.9,372177.168
2024-09-30,0.942,0.943,0.877,0.884,0.942,0.943,0.877,0.884,10537,6157,4380,1065960.7,969275.7562,535085.6,486654.5773,530875.1,482621.1789
2024-10-01,0.884,0.912,0.792,0.809,0.885,0.912,0.792,0.809,22134,12966,9168,2216958.7,1855441.5033,1161946.4,969488.3359,1055012.3,885953.1674
2024-10-02,0.809,0.836,0.761,0.772,0.808,0.836,0.761,0.772,17740,9007,8733,1808175.4,1446124.5758,863166.9,690463.2953,945008.5,755661.2805
2024-10-03,0.772,0.79,0.742,0.765,0.771,0.79,0.742,0.765,10826,5665,5161,1046396.9,801975.7152,565320.5,432805.7665,481076.4,369169.9487
2024-10-04,0.765,0.802,0.764,0.798,0.766,0.802,0.764,0.798,7962,4505,3457,783501.1,611291.1123,411647.6,320542.936,371853.5,290748.1763
2024-10-05,0.798,0.81,0.78,0.795,0.799,0.81,0.78,0.795,5473,2885,2588,756078.1,602305.3275,339925.4,270313.0173,416152.7,331992.3102
2024-10-06,0.795,0.834,0.792,0.83,0.796,0.834,0.792,0.83,9524,4646,4878,1314204.2,1079440.654,710841.8,583746.8004,603362.4,495693.8536
2024-10-07,0.83,0.841,0.811,0.812,0.83,0.841,0.811,0.812,8011,3274,4737,1293655.6,1067387.2482,627667.3,517874.1151,665988.3,549513.1331
2024-10-08,0.812,0.833,0.803,0.824,0.812,0.833,0.803,0.824,11992,6381,5611,2216729.0,1815980.5445,1168799.4,956926.21,1047929.6,859054.3345
2024-10-09,0.824,0.861,0.799,0.802,0.824,0.861,0.799,0.802,20930,11721,9209,2233482.0,1864418.9021,1114606.9,932538.7307,1118875.1,931880.1714
