TIMESTAMP,ZEN_OPEN_PRICE_USDT,ZEN_HIGH_PRICE_USDT,ZEN_LOW_PRICE_USDT,ZEN_CLOSE_PRICE_USDT,ZEN_FIRST_TRADE_PRICE_USDT,ZEN_HIGH_TRADE_PRICE_USDT,ZEN_LOW_TRADE_PRICE_USDT,ZEN_LAST_TRADE_PRICE_USDT,ZEN_TOTAL_TRADE_COUNT,ZEN_TOTAL_TRADES_BUY,ZEN_TOTAL_TRADES_SELL,ZEN_VOLUME_USDT,ZEN_QUOTE_VOLUME,ZEN_VOLUME_BUY,ZEN_QUOTE_VOLUME_BUY,ZEN_VOLUME_SELL,ZEN_QUOTE_VOLUME_SELL
2024-04-04,12.75,13.3,12.41,13.03,12.74,13.3,12.41,13.03,21012,10870,10142,301254.94,3889210.6473,139526.64,1801770.6024,161728.3,2087440.0449
2024-04-05,13.03,13.03,12.11,12.58,13.01,13.03,12.11,12.58,19498,9575,9923,248934.21,3131555.35,118077.37,1487739.9434,130856.84,1643815.4066
2024-04-06,12.58,12.95,12.47,12.76,12.58,12.95,12.47,12.76,13689,7380,6309,175218.45,2230175.0699,76932.51,980216.7805,98285.94,1249958.2894
2024-04-07,12.76,13.11,12.71,13.03,12.75,13.11,12.71,13.03,15824,8557,7267,213070.19,2747685.383,100376.49,1295235.0673,112693.7,1452450.3157
2024-04-08,13.03,13.04,11.74,12.23,13.01,13.04,11.74,12.23,68466,36166,32300,1186292.03,14542889.2025,520451.83,6378503.8652,665840.2,8164385.3373
2024-04-09,12.23,12.65,11.2,11.66,12.23,12.65,11.2,11.66,34382,18998,15384,554794.47,6583779.2499,261758.9,3114618.5202,293035.57,3469160.7297
2024-04-10,11.66,11.76,10.87,11.53,11.66,11.76,10.87,11.53,30577,13896,16681,490290.18,5581629.3641,213009.72,2429248.846,277280.46,3152380.5181
2024-04-11,11.53,11.69,11.15,11.25,11.53,11.69,11.15,11.25,24154,9900,14254,312725.65,3563009.2974,132851.23,1514676.7008,179874.42,2048332.5966
2024-04-12,11.25,11.4,7.4,8.85,11.25,11.4,7.4,8.85,80770,39947,40823,1571662.86,15451069.381,691159.19,6820680.9676,880503.67,8630388.4134
2024-04-13,8.85,9.1,7.16,8.17,8.86,9.1,7.16,8.17,60848,28858,31990,1290311.58,10814620.2207,632720.08,5348212.0389,657591.5,5466408.1818
2024-04-14,8.17,8.95,7.85,8.81,8.16,8.95,7.85,8.81,32622,14940,17682,618055.26,5162299.4263,294364.07,2459479.8801,323691.19,2702819.5462
2024-04-15,8.81,9.17,8.17,8.6,8.79,9.17,8.17,8.6,25021,12197,12824,483038.46,4223325.5599,242912.7,2122076.8203,240125.76,2101248.7396
2024-04-16,8.6,8.69,8.21,8.48,8.6,8.69,8.21,8.48,21967,10811,11156,290544.39,2448121.9551,133375.83,1124689.9671,157168.56,1323431.988
2024-04-17,8.48,8.64,8.02,8.34,8.48,8.64,8.02,8.34,18116,9526,8590,280942.69,2338157.2464,142320.19,1185520.805,138622.5,1152636.4414
2024-04-18,8.34,8.69,8.17,8.59,8.33,8.69,8.17,8.59,15100,7550,7550,236335.3,1988596.1017,115134.1,969642.8537,121201.2,1018953.248
2024-04-19,8.59,8.93,7.93,8.68,8.58,8.93,7.93,8.68,17780,9336,8444,338159.55,2905963.1528,162025.98,1393057.9426,176133.57,1512905.2102
2024-04-20,8.68,9.43,8.58,9.37,8.67,9.43,8.58,9.37,11760,5740,6020,224592.33,2018543.7767,112004.93,1005964.5991,112587.4,1012579.1776
2024-04-21,9.37,9.37,8.94,9.15,9.37,9.37,8.94,9.15,8526,4229,4297,162319.47,1489497.2936,80173.45,736146.2205,82146.02,753351.0731
2024-04-22,9.15,9.5,9.09,9.42,9.16,9.5,9.09,9.42,9620,4756,4864,189431.95,1761957.0319,93820.74,873564.6026,95611.21,888392.4293
2024-04-23,9.42,9.57,9.26,9.41,9.42,9.57,9.26,9.41,9656,4353,5303,192476.56,1808312.6266,88974.68,836460.9286,103501.88,971851.698
2024-04-24,9.41,9.65,8.84,8.95,9.42,9.65,8.84,8.95,15557,7462,8095,284357.01,2641761.1018,127675.2,1186273.7229,156681.81,1455487.3789
2024-04-25,8.95,9.2,8.6,9.0,8.96,9.2,8.6,9.0,14167,6748,7419,300809.74,2667539.1418,145873.09,1292843.5126,154936.65,1374695.6292
2024-04-26,9.0,9.07,8.61,8.72,9.01,9.07,8.61,8.72,14910,7167,7743,241616.74,2132293.9118,123377.33,1089463.4124,118239.41,1042830.4994
2024-04-27,8.72,8.95,8.4,8.93,8.72,8.95,8.4,8.93,14174,7205,6969,242747.16,2122476.5287,120522.9,1053759.3695,122224.26,1068717.1592
2024-04-28,8.93,9.07,8.68,8.72,8.93,9.07,8.68,8.72,10572,5472,5100,172888.14,1543573.9887,79819.61,712688.7718,93068.53,830885.2169
2024-04-29,8.72,8.79,8.4,8.67,8.71,8.79,8.4,8.67,11729,5132,6597,197099.01,1691203.2991,93777.03,805016.8519,103321.98,886186.4472
2024-04-30,8.67,8.8,7.96,8.24,8.67,8.8,7.96,8.24,18440,8680,9760,323235.49,2665132.1432,151299.24,1247485.5875,171936.25,1417646.5557
2024-05-01,8.24,8.48,7.81,8.43,8.25,8.48,7.81,8.43,18315,9178,9137,365553.81,2978095.5883,179151.37,1459178.2769,186402.44,1518917.3114
2024-05-02,8.43,8.81,8.11,8.68,8.42,8.81,8.11,8.68,9533,4492,5041,168628.82,1429872.3507,82808.16,702600.4831,85820.66,727271.8676
2024-05-03,8.68,8.89,8.48,8.8,8.68,8.89,8.48,8.8,11447,6065,5382,222536.15,1934269.8833,103494.73,902301.4265,119041.42,1031968.4568
2024-05-04,8.8,8.97,8.69,8.78,8.79,8.97,8.69,8.78,8140,4224,3916,146257.55,1289863.7403,68272.88,602348.1674,77984.67,687515.5729
2024-05-05,8.78,9.18,8.6,9.03,8.78,9.18,8.6,9.03,11964,5474,6490,200426.12,1780551.0619,86173.46,765438.2866,114252.66,1015112.7753
2024-05-06,9.03,9.32,8.85,8.93,9.03,9.32,8.85,8.93,15766,7186,8580,232669.83,2105774.3635,106971.86,968885.3908,125697.97,1136888.9727
2024-05-07,8.93,9.1,8.7,8.79,8.93,9.1,8.7,8.79,15233,7498,7735,234107.43,2083292.4452,112863.7,1003343.3459,121243.73,1079949.0993
2024-05-08,8.79,8.99,8.62,8.9,8.79,8.99,8.62,8.9,13059,6024,7035,193062.51,1696573.2546,94486.81,829934.9048,98575.7,866638.3498
2024-05-09,8.9,9.23,8.64,9.16,8.9,9.23,8.64,9.16,15643,7787,7856,231200.36,2069903.0343,106170.58,950603.1305,125029.78,1119299.9038
2024-05-10,9.16,9.33,8.49,8.6,9.16,9.33,8.49,8.6,16551,9011,7540,280581.52,2492701.2908,140605.47,1246080.2744,139976.05,1246621.0164
2024-05-11,8.6,8.77,8.37,8.42,8.61,8.77,8.37,8.42,9125,5322,3803,122448.4,1050905.4241,55371.33,474821.9927,67077.07,576083.4314
2024-05-12,8.42,8.5,8.07,8.14,8.42,8.5,8.07,8.14,13459,8039,5420,199802.51,1654558.9036,94354.43,780263.2647,105448.08,874295.6389
2024-05-13,8.14,8.64,7.83,8.28,8.14,8.64,7.83,8.28,25055,10994,14061,364746.05,3035601.5345,165624.4,1376167.6417,199121.65,1659433.8928
2024-05-14,8.28,8.5,8.06,8.11,8.27,8.5,8.06,8.11,18685,9385,9300,245232.1,2034306.0891,106520.74,883368.189,138711.36,1150937.9001
2024-05-15,8.11,8.65,8.07,8.52,8.11,8.65,8.07,8.52,21331,13227,8104,302309.05,2516638.5319,150228.72,1251502.2131,152080.33,1265136.3188
2024-05-16,8.52,8.67,8.05,8.35,8.53,8.67,8.05,8.35,20130,11276,8854,334012.56,2782005.3295,170791.55,1423881.837,163221.01,1358123.4925
2024-05-17,8.35,8.75,8.23,8.67,8.35,8.75,8.23,8.67,16425,8188,8237,225124.22,1921329.8071,118417.84,1008274.8222,106706.38,913054.9849
2024-05-18,8.67,8.69,8.41,8.55,8.66,8.69,8.41,8.55,11294,6108,5186,119407.48,1023502.0413,54509.26,467103.5893,64898.22,556398.452
2024-05-19,8.55,8.58,8.11,8.23,8.55,8.58,8.11,8.23,16163,8252,7911,185098.14,1547525.0372,92863.89,777560.4303,92234.25,769964.6069
2024-05-20,8.23,9.09,8.07,9.03,8.23,9.09,8.07,9.03,27369,11697,15672,319293.06,2727976.4661,144950.82,1240024.9191,174342.24,1487951.547
2024-05-21,9.03,9.23,8.78,8.9,9.04,9.23,8.78,8.9,26184,10536,15648,331832.24,2994061.0565,143264.06,1294300.2475,188568.18,1699760.809
2024-05-22,8.9,9.6,8.79,9.43,8.9,9.6,8.79,9.43,32587,16454,16133,402587.89,3699951.6569,219406.4,2014281.4304,183181.49,1685670.2265
2024-05-23,9.43,9.79,8.98,9.6,9.43,9.79,8.98,9.6,33737,17420,16317,432232.9,4093294.7083,219816.83,2084413.6206,212416.07,2008881.0877
2024-05-24,9.6,9.87,9.12,9.5,9.59,9.87,9.12,9.5,15663,7068,8595,226241.03,2143532.3899,94768.26,899918.8103,131472.77,1243613.5796
2024-05-25,9.5,9.75,9.41,9.52,9.49,9.75,9.41,9.52,9977,5087,4890,154854.13,1483058.986,76350.92,731387.3803,78503.21,751671.6057
2024-05-26,9.52,9.56,9.27,9.36,9.52,9.56,9.27,9.36,9646,5166,4480,132692.21,1249154.977,63333.23,596609.2649,69358.98,652545.7121
2024-05-27,9.36,9.96,9.33,9.75,9.35,9.96,9.33,9.75,14015,6907,7108,165374.82,1596584.2377,76820.23,742094.7202,88554.59,854489.5175
2024-05-28,9.75,9.82,9.47,9.75,9.76,9.82,9.47,9.75,14374,6582,7792,142335.39,1372578.5512,64423.61,621502.8446,77911.78,751075.7066
2024-05-29,9.75,10.12,9.6,9.61,9.75,10.12,9.6,9.61,18354,8783,9571,208378.43,2055194.9082,98745.36,975371.5306,109633.07,1079823.3776
2024-05-30,9.61,9.76,9.2,9.53,9.62,9.76,9.2,9.53,16920,8865,8055,174895.88,1666858.7364,81210.34,774343.4938,93685.54,892515.2426
2024-05-31,9.53,9.75,9.38,9.68,9.52,9.75,9.38,9.68,10791,5383,5408,102652.2,984927.75,49698.27,476856.3766,52953.93,508071.3734
2024-06-01,9.68,9.69,9.46,9.48,9.68,9.69,9.46,9.48,8120,4271,3849,76754.31,734894.647,33996.59,325817.5822,42757.72,409077.0648
2024-06-02,9.48,9.65,9.08,9.17,9.47,9.65,9.08,9.17,15736,8722,7014,172464.92,1606265.8248,67838.76,633643.4921,104626.16,972622.3327
2024-06-03,9.17,9.42,9.02,9.28,9.17,9.42,9.02,9.28,17848,9709,8139,239638.98,2222803.801,101907.98,945304.7214,137731.0,1277499.0796
2024-06-04,9.28,9.7,9.08,9.47,9.28,9.7,9.08,9.47,15440,7614,7826,199565.47,1872584.3051,99960.33,939420.9002,99605.14,933163.4049
2024-06-05,9.47,9.58,9.3,9.45,9.48,9.58,9.3,9.45,15147,8426,6721,143548.51,1354730.7485,66882.7,631670.7561,76665.81,723059.9924
2024-06-06,9.45,9.46,9.13,9.31,9.46,9.46,9.13,9.31,15208,8434,6774,138824.73,1289471.046,63243.38,587689.5375,75581.35,701781.5085
2024-06-07,9.31,9.57,7.4,8.46,9.31,9.57,7.4,8.46,41537,20725,20812,554067.21,4771094.12,278399.0,2397765.8025,275668.21,2373328.3175
2024-06-08,8.46,8.55,7.79,7.88,8.45,8.55,7.79,7.88,23221,12181,11040,300729.46,2453091.8578,153078.83,1249256.5884,147650.63,1203835.2694
2024-06-09,7.88,8.03,7.67,7.86,7.87,8.03,7.67,7.86,18870,9786,9084,289938.28,2274519.9248,106813.11,838803.9281,183125.17,1435715.9967
2024-06-10,7.86,8.21,7.55,7.89,7.87,8.21,7.55,7.89,20799,9660,11139,304484.44,2401728.2074,163760.46,1293171.2708,140723.98,1108556.9366
2024-06-11,7.89,7.99,7.32,7.59,7.89,7.99,7.32,7.59,25532,10889,14643,365001.74,2794023.3515,176613.09,1353391.0899,188388.65,1440632.2616
2024-06-12,7.59,7.99,7.39,7.87,7.59,7.99,7.39,7.87,21512,10841,10671,245398.39,1905143.4024,111996.86,870162.6467,133401.53,1034980.7557
2024-06-13,7.87,7.94,7.28,7.32,7.87,7.94,7.28,7.32,18819,8078,10741,235378.18,1781656.8826,109244.13,828389.1222,126134.05,953267.7604
2024-06-14,7.32,7.54,7.04,7.27,7.33,7.54,7.04,7.27,15819,7428,8391,179279.14,1310696.7978,90249.12,661787.3002,89030.02,648909.4976
2024-06-15,7.27,7.38,7.2,7.24,7.27,7.38,7.2,7.24,7578,3189,4389,73934.33,538906.0894,34705.33,253033.778,39229.0,285872.3114
2024-06-16,7.24,7.35,7.11,7.32,7.24,7.35,7.11,7.32,7901,3949,3952,79020.75,572059.707,40972.88,296682.8698,38047.87,275376.8372
2024-06-17,7.32,7.37,6.7,6.85,7.33,7.37,6.7,6.85,16500,6040,10460,213166.11,1494184.5193,92372.47,648495.7766,120793.64,845688.7427
2024-06-18,6.85,6.9,5.78,6.29,6.85,6.9,5.78,6.29,32290,16151,16139,557241.45,3494199.91,285533.76,1789617.4479,271707.69,1704582.4621
2024-06-19,6.29,6.63,6.23,6.52,6.29,6.63,6.23,6.52,12819,6951,5868,165805.27,1078310.622,84413.83,548758.527,81391.44,529552.095
2024-06-20,6.52,6.85,6.46,6.62,6.52,6.85,6.46,6.62,10446,4097,6349,115090.07,765711.4402,51508.93,342637.07,63581.14,423074.3702
2024-06-21,6.62,6.81,6.53,6.62,6.63,6.81,6.53,6.62,8076,4297,3779,91443.27,609250.2385,45887.34,305690.9362,45555.93,303559.3023
2024-06-22,6.62,6.63,6.39,6.44,6.62,6.63,6.39,6.44,5659,2868,2791,83813.55,543441.4292,44101.62,285959.5962,39711.93,257481.833
2024-06-23,6.44,6.68,6.26,6.36,6.45,6.68,6.26,6.36,6806,3596,3210,85047.29,551928.5413,41270.95,268274.6551,43776.34,283653.8862
2024-06-24,6.36,6.49,6.0,6.47,6.37,6.49,6.0,6.47,11288,5150,6138,149949.44,942719.5571,61542.18,386701.2774,88407.26,556018.2797
2024-06-25,6.47,6.71,6.43,6.65,6.47,6.71,6.43,6.65,7527,3705,3822,88334.31,581071.6936,47308.5,311502.2777,41025.81,269569.4159
2024-06-26,6.65,6.77,6.42,6.55,6.65,6.77,6.42,6.55,7303,4175,3128,89647.67,590179.828,43690.7,287653.5221,45956.97,302526.3059
2024-06-27,6.55,6.73,6.4,6.7,6.55,6.73,6.4,6.7,8945,3961,4984,119988.09,785563.488,62181.8,407392.6071,57806.29,378170.8809
2024-06-28,6.7,6.83,6.57,6.59,6.71,6.83,6.57,6.59,10537,4510,6027,166611.22,1114495.1709,87501.05,585996.098,79110.17,528499.0729
2024-06-29,6.59,6.68,6.38,6.41,6.59,6.68,6.38,6.41,8438,4761,3677,118211.01,776028.8147,57744.81,379658.1742,60466.2,396370.6405
2024-06-30,6.41,6.75,6.33,6.74,6.41,6.75,6.33,6.74,6899,3372,3527,109468.27,715286.6609,58932.85,384812.9322,50535.42,330473.7287
2024-07-01,6.74,8.05,6.71,7.16,6.74,8.05,6.71,7.16,135697,67570,68127,3119556.4,23314070.111,1467625.04,10970021.2635,1651931.36,12344048.8475
2024-07-02,7.16,7.79,7.0,7.66,7.16,7.79,7.0,7.66,33217,16577,16640,952140.7,6945983.1879,449888.51,3289003.7652,502252.19,3656979.4227
2024-07-03,7.66,8.38,7.66,8.1,7.67,8.38,7.66,8.1,90344,45938,44406,1816789.4,14666317.0777,882466.55,7131516.4329,934322.85,7534800.6448
2024-07-04,8.1,8.72,7.68,7.97,8.1,8.72,7.68,7.97,77259,39967,37292,1743184.71,14170972.9432,875891.99,7130840.7871,867292.72,7040132.1561
2024-07-05,7.97,9.87,7.36,9.61,7.96,9.87,7.36,9.61,139899,69055,70844,3079959.41,26921772.8837,1512503.84,13232429.037,1567455.57,13689343.8467
2024-07-06,9.61,10.2,9.08,9.54,9.62,10.2,9.08,9.54,111204,54039,57165,1984482.12,18985582.1586,931307.06,8915029.1304,1053175.06,10070553.0282
2024-07-07,9.54,10.5,8.29,8.32,9.55,10.5,8.29,8.32,108221,54721,53500,2434917.51,22361669.5446,1227208.22,11293931.8423,1207709.29,11067737.7023
2024-07-08,8.32,9.18,8.03,9.07,8.32,9.18,8.03,9.07,74510,38002,36508,1810390.51,15270862.9221,883747.31,7461976.2186,926643.2,7808886.7035
2024-07-09,9.07,10.99,9.07,10.87,9.07,10.99,9.07,10.87,147327,77502,69825,2771844.46,28436550.4703,1386542.59,14242967.5931,1385301.87,14193582.8772
2024-07-10,10.87,11.63,10.66,10.81,10.86,11.63,10.66,10.81,81890,44461,37429,1324116.86,14530550.1339,636412.41,6991644.214,687704.45,7538905.9199
2024-07-11,10.81,10.99,10.46,10.69,10.81,10.99,10.46,10.69,48821,27225,21596,736410.69,7914022.0548,356998.38,3839568.1559,379412.31,4074453.8989
2024-07-12,10.69,10.8,8.61,9.02,10.69,10.8,8.61,9.02,98264,46878,51386,1543709.61,14620088.6512,726990.88,6884991.9883,816718.73,7735096.6629
2024-07-13,9.02,12.17,8.95,11.14,9.02,12.17,8.95,11.14,239991,126689,113302,3715735.32,40389497.8994,1899224.84,20669034.073,1816510.48,19720463.8264
2024-07-14,11.14,11.99,10.91,11.46,11.14,11.99,10.91,11.46,127433,62746,64687,1884802.0,21669848.6067,921028.31,10596269.3393,963773.69,11073579.2674
2024-07-15,11.46,12.88,11.13,12.04,11.46,12.88,11.13,12.04,106826,56018,50808,1554031.85,18547630.911,795736.31,9491338.7134,758295.54,9056292.1976
2024-07-16,12.04,12.27,11.55,11.73,12.05,12.27,11.55,11.73,68259,34484,33775,991172.41,11786697.8445,465811.88,5545538.4637,525360.53,6241159.3808
2024-07-17,11.73,12.02,11.35,11.65,11.73,12.02,11.35,11.65,42176,21281,20895,549852.58,6403961.0356,258218.99,3011036.445,291633.59,3392924.5906
2024-07-18,11.65,12.62,11.53,12.38,11.66,12.62,11.53,12.38,67611,32360,35251,879446.43,10602744.3448,421752.89,5089646.5556,457693.54,5513097.7892
2024-07-19,12.38,12.66,11.75,12.3,12.37,12.66,11.75,12.3,53384,26355,27029,782588.48,9610043.909,398134.43,4887075.7425,384454.05,4722968.1665
2024-07-20,12.3,13.36,12.17,12.86,12.3,13.36,12.17,12.86,64722,31983,32739,818054.08,10503638.7354,403874.07,5183604.5025,414180.01,5320034.2329
2024-07-21,12.86,12.93,11.86,12.13,12.86,12.93,11.86,12.13,37156,19207,17949,471207.36,5821824.6022,230367.08,2842897.4121,240840.28,2978927.1901
2024-07-22,12.13,12.31,11.55,11.8,12.12,12.31,11.55,11.8,29505,12887,16618,422415.62,5009676.4706,180575.65,2144352.9774,241839.97,2865323.4932
2024-07-23,11.8,11.94,11.12,11.34,11.81,11.94,11.12,11.34,31321,15992,15329,520860.8,5995771.4588,255611.63,2939900.2064,265249.17,3055871.2524
2024-07-24,11.34,11.64,11.15,11.46,11.35,11.64,11.15,11.46,20444,11198,9246,351906.11,4005239.8101,204658.4,2329912.0422,147247.71,1675327.7679
2024-07-25,11.46,11.78,10.45,11.43,11.46,11.78,10.45,11.43,55115,27143,27972,931239.12,10503799.4771,443577.21,5011603.2198,487661.91,5492196.2573
2024-07-26,11.43,11.82,10.82,11.25,11.43,11.82,10.82,11.25,38375,19553,18822,625497.15,7031783.8238,308009.18,3464050.1737,317487.97,3567733.6501
2024-07-27,11.25,11.27,10.55,10.77,11.24,11.27,10.55,10.77,28824,13709,15115,477617.44,5206007.9587,212593.1,2318930.5527,265024.34,2887077.406
2024-07-28,10.77,11.38,10.46,11.03,10.76,11.38,10.46,11.03,27205,13340,13865,388639.72,4249612.6983,202946.33,2220766.2322,185693.39,2028846.4661
2024-07-29,11.03,11.23,10.62,10.84,11.04,11.23,10.62,10.84,33010,16939,16071,518439.4,5624292.2569,250433.61,2714509.2822,268005.79,2909782.9747
2024-07-30,10.84,11.09,9.6,9.69,10.84,11.09,9.6,9.69,61449,33730,27719,943140.28,9659944.81,468454.36,4774937.7377,474685.92,4885007.0723
2024-07-31,9.69,9.88,9.19,9.67,9.68,9.88,9.19,9.67,48407,25021,23386,804709.59,7696681.3469,427548.87,4094973.0632,377160.72,3601708.2837
2024-08-01,9.67,10.21,9.25,9.67,9.67,10.21,9.25,9.67,70988,34192,36796,1168213.93,11458851.1622,551081.1,5406096.2238,617132.83,6052754.9384
2024-08-02,9.67,10.12,9.42,9.67,9.67,10.12,9.42,9.67,42826,19536,23290,599995.78,5884810.1704,294192.97,2888606.5614,305802.81,2996203.609
2024-08-03,9.67,9.71,8.33,8.42,9.67,9.71,8.33,8.42,51535,24340,27195,846135.33,7591134.1016,397449.59,3553905.0312,448685.74,4037229.0704
2024-08-04,8.42,9.12,7.94,8.36,8.41,9.12,7.94,8.36,34498,16157,18341,701015.92,5946399.6949,333419.23,2828991.117,367596.69,3117408.5779
2024-08-05,8.36,8.46,6.63,7.58,8.35,8.46,6.63,7.58,98535,50464,48071,2495035.65,18527462.1473,1238476.37,9188202.9862,1256559.28,9339259.1611
2024-08-06,7.58,8.38,7.57,7.81,7.58,8.38,7.57,7.81,29104,14379,14725,642094.71,5081931.965,306028.58,2424031.8079,336066.13,2657900.1571
2024-08-07,7.81,8.16,7.51,7.66,7.81,8.16,7.51,7.66,21617,9828,11789,502773.82,3940894.8528,238830.92,1875781.8647,263942.9,2065112.9881
2024-08-08,7.66,8.35,7.54,8.3,7.68,8.35,7.54,8.3,18358,9551,8807,377376.3,3047198.3692,209204.45,1691463.3837,168171.85,1355734.9855
2024-08-09,8.3,8.82,8.21,8.54,8.29,8.82,8.21,8.54,30544,13812,16732,660087.58,5627929.7364,332217.88,2831553.2563,327869.7,2796376.4801
2024-08-10,8.54,8.83,8.48,8.72,8.54,8.83,8.48,8.72,17175,8024,9151,292895.59,2531063.7803,143431.8,1240164.4718,149463.79,1290899.3085
2024-08-11,8.72,8.81,8.3,8.3,8.72,8.81,8.3,8.3,13250,5222,8028,249254.41,2134321.7285,84183.81,721918.6531,165070.6,1412403.0754
2024-08-12,8.3,8.74,8.16,8.58,8.31,8.74,8.16,8.58,15059,7620,7439,336857.52,2858996.2859,155492.06,1325454.5748,181365.46,1533541.7111
2024-08-13,8.58,8.65,8.21,8.59,8.58,8.65,8.21,8.59,14920,7003,7917,247995.68,2089309.9563,115130.44,971259.6079,132865.24,1118050.3484
2024-08-14,8.59,8.66,8.25,8.33,8.59,8.66,8.25,8.33,13022,6597,6425,251788.27,2131801.9348,127331.29,1078807.4042,124456.98,1052994.5306
2024-08-15,8.33,8.39,7.4,7.62,8.32,8.39,7.4,7.62,31354,17295,14059,686097.07,5351666.072,348114.3,2715541.1339,337982.77,2636124.9381
2024-08-16,7.62,7.96,7.58,7.81,7.61,7.96,7.58,7.81,19432,8887,10545,322917.11,2509179.6821,149882.86,1165088.8413,173034.25,1344090.8408
2024-08-17,7.81,7.91,7.64,7.82,7.81,7.91,7.64,7.82,11019,6112,4907,176816.6,1376372.8286,94970.75,739845.7091,81845.85,636527.1195
2024-08-18,7.82,7.94,7.69,7.73,7.83,7.94,7.69,7.73,9621,4887,4734,157048.44,1230668.8958,70583.16,553839.4644,86465.28,676829.4314
2024-08-19,7.73,7.96,7.63,7.83,7.73,7.96,7.63,7.83,11676,5228,6448,161249.38,1254365.8946,76063.06,591910.1867,85186.32,662455.7079
2024-08-20,7.83,7.99,7.55,7.71,7.83,7.99,7.55,7.71,16124,8477,7647,288938.8,2245842.7371,132609.47,1030931.6822,156329.33,1214911.0549
2024-08-21,7.71,7.91,7.57,7.87,7.71,7.91,7.57,7.87,20133,8853,11280,209439.88,1616473.5576,98342.1,760957.0879,111097.78,855516.4697
2024-08-22,7.87,8.25,7.75,8.17,7.86,8.25,7.75,8.17,20929,10355,10574,296260.69,2381616.9795,151351.09,1218308.9294,144909.6,1163308.0501
2024-08-23,8.17,8.79,8.16,8.69,8.18,8.79,8.16,8.69,31765,15465,16300,448145.24,3786787.1585,220642.12,1870944.2699,227503.12,1915842.8886
2024-08-24,8.69,9.25,8.63,8.99,8.68,9.25,8.63,8.99,29122,14043,15079,361078.12,3210159.6863,170176.64,1514897.2541,190901.48,1695262.4322
2024-08-25,8.99,9.05,8.59,8.72,8.99,9.05,8.59,8.72,19709,9580,10129,217354.79,1908096.9473,96574.08,848379.1748,120780.71,1059717.7725
2024-08-26,8.72,8.83,7.99,8.01,8.72,8.83,7.99,8.01,21176,10834,10342,322247.82,2704622.1844,161523.65,1352291.9327,160724.17,1352330.2517
2024-08-27,8.01,8.33,7.5,7.7,8.01,8.33,7.5,7.7,18129,9934,8195,278526.87,2233109.3872,129161.34,1034860.2574,149365.53,1198249.1298
2024-08-28,7.7,7.78,7.21,7.41,7.71,7.78,7.21,7.41,22048,11664,10384,307115.05,2315441.2464,136221.7,1027774.1231,170893.35,1287667.1233
2024-08-29,7.41,7.84,7.36,7.52,7.42,7.84,7.36,7.52,14117,8241,5876,276430.97,2103158.3952,150570.64,1146627.3243,125860.33,956531.0709
2024-08-30,7.52,7.63,7.18,7.51,7.52,7.63,7.18,7.51,12155,5374,6781,213376.34,1584830.5659,99047.48,737127.9105,114328.86,847702.6554
2024-08-31,7.51,7.55,7.25,7.29,7.5,7.55,7.25,7.29,6862,3108,3754,101643.47,751846.7489,52976.42,391840.5641,48667.05,360006.1848
2024-09-01,7.29,7.42,7.05,7.07,7.3,7.42,7.05,7.07,11179,4598,6581,182176.42,1313307.96,70400.19,508178.5409,111776.23,805129.4191
2024-09-02,7.07,7.41,7.04,7.36,7.06,7.41,7.04,7.36,9635,4230,5405,211734.66,1536464.5452,90869.08,659038.5096,120865.58,877426.0356
2024-09-03,7.36,7.54,7.15,7.16,7.35,7.54,7.15,7.16,9490,3857,5633,154259.06,1134067.8075,72396.6,533879.349,81862.46,600188.4585
2024-09-04,7.16,7.52,6.83,7.37,7.16,7.52,6.83,7.37,11566,5934,5632,230655.41,1662594.1454,119470.05,864103.5996,111185.36,798490.5458
2024-09-05,7.37,7.49,7.16,7.28,7.37,7.49,7.16,7.28,7896,3914,3982,149492.87,1099695.3804,76181.69,561685.6114,73311.18,538009.769
2024-09-06,7.28,7.94,7.19,7.81,7.28,7.94,7.19,7.81,45095,22191,22904,1077764.24,8251997.0947,505126.88,3851749.4447,572637.36,4400247.65
2024-09-07,7.81,8.17,7.71,7.99,7.8,8.17,7.71,7.99,23254,10849,12405,516051.94,4096276.2641,240064.33,1908604.2821,275987.61,2187671.982
2024-09-08,7.99,8.34,7.92,8.18,8.0,8.34,7.92,8.18,15404,5883,9521,264648.39,2155032.4089,99828.38,812947.5342,164820.01,1342084.8747
2024-09-09,8.18,8.33,8.03,8.23,8.18,8.33,8.03,8.23,11404,4754,6650,179884.25,1471837.799,78293.21,642241.3111,101591.04,829596.4879
2024-09-10,8.23,8.27,8.03,8.09,8.23,8.27,8.03,8.09,10672,5314,5358,179861.54,1462033.8194,84941.56,690919.9567,94919.98,771113.8627
2024-09-11,8.09,8.1,7.61,7.79,8.08,8.1,7.61,7.79,16307,7840,8467,341136.35,2658163.6315,157826.57,1230265.3497,183309.78,1427898.2818
2024-09-12,7.79,8.12,7.76,8.12,7.79,8.12,7.76,8.12,12094,7040,5054,207971.0,1640987.1204,126540.59,998219.0012,81430.41,642768.1192
2024-09-13,8.12,8.25,7.95,8.16,8.12,8.25,7.95,8.16,12200,6601,5599,209977.49,1696698.6521,103127.76,833590.8789,106849.73,863107.7732
2024-09-14,8.16,8.31,8.04,8.09,8.16,8.31,8.04,8.09,8953,4155,4798,139660.64,1139477.792,78304.75,639965.5066,61355.89,499512.2854
