TIMESTAMP,ETC_OPEN_PRICE_USDT,ETC_HIGH_PRICE_USDT,ETC_LOW_PRICE_USDT,ETC_CLOSE_PRICE_USDT,ETC_FIRST_TRADE_PRICE_USDT,ETC_HIGH_TRADE_PRICE_USDT,ETC_LOW_TRADE_PRICE_USDT,ETC_LAST_TRADE_PRICE_USDT,ETC_TOTAL_TRADE_COUNT,ETC_TOTAL_TRADES_BUY,ETC_TOTAL_TRADES_SELL,ETC_VOLUME_USDT,ETC_QUOTE_VOLUME,ETC_VOLUME_BUY,ETC_QUOTE_VOLUME_BUY,ETC_VOLUME_SELL,ETC_QUOTE_VOLUME_SELL
2020-06-11,6.8084,6.8329,6.0457,6.264,6.8088,6.8329,6.0457,6.264,36278,16476,19802,1539494.39,9953813.592438,721941.98,4665828.07318,817552.41,5287985.519258
2020-06-12,6.264,6.4978,6.2094,6.4048,6.2608,6.4978,6.2094,6.4048,21038,10606,10432,982601.11,6282361.2797,480661.35,3073553.928265,501939.76,3208807.351435
2020-06-13,6.4048,6.51,6.3334,6.4923,6.4047,6.51,6.3334,6.4923,14998,7945,7053,605631.0,3885582.5631,308473.81,1979274.449965,297157.19,1906308.113135
2020-06-14,6.4923,6.4958,6.2421,6.3165,6.4941,6.4958,6.2421,6.3165,14714,7202,7512,546649.46,3485255.077593,263999.81,1683229.511615,282649.65,1802025.565978
2020-06-15,6.3165,6.3193,5.98,6.2414,6.3165,6.3193,5.98,6.2414,25854,12616,13238,1174833.24,7231195.654939,574724.0,3540162.841299,600109.24,3691032.81364
2020-06-16,6.2414,6.3066,6.1703,6.2527,6.2414,6.3066,6.1703,6.2527,17797,8932,8865,740100.18,4618287.040913,374609.57,2338450.328057,365490.61,2279836.712856
2020-06-17,6.2527,6.3752,6.1405,6.2823,6.2538,6.3752,6.1405,6.2823,20934,10081,10853,961451.45,6024371.610726,454939.81,2850637.273968,506511.64,3173734.336758
2020-06-18,6.2823,6.2921,6.0963,6.2085,6.2836,6.2921,6.0963,6.2085,18328,8916,9412,699279.88,4338643.071118,335063.55,2079031.79582,364216.33,2259611.275298
2020-06-19,6.2085,6.4213,6.1434,6.3406,6.209,6.4213,6.1434,6.3406,34321,17674,16647,1469088.19,9246056.597246,724952.49,4562630.707669,744135.7,4683425.889577
2020-06-20,6.3406,6.3674,6.1572,6.2619,6.3368,6.3674,6.1572,6.2619,21113,10460,10653,1009125.01,6322270.540302,482798.84,3025996.086681,526326.17,3296274.453621
2020-06-21,6.2619,6.2783,6.1754,6.2125,6.2636,6.2783,6.1754,6.2125,13895,6952,6943,478546.53,2981353.76446,247850.87,1544433.957996,230695.66,1436919.806464
2020-06-22,6.2125,6.411,6.198,6.3745,6.213,6.411,6.198,6.3745,21062,10768,10294,856720.99,5421491.315128,433923.2,2745519.938101,422797.79,2675971.377027
2020-06-23,6.3745,6.4368,6.2857,6.3735,6.3772,6.4368,6.2857,6.3735,18141,9109,9032,723522.84,4607545.1271,356671.1,2271795.582634,366851.74,2335749.544466
2020-06-24,6.3735,6.5203,6.1305,6.2228,6.3716,6.5203,6.1305,6.2228,26866,13071,13795,1270530.83,8031432.227926,588499.89,3721872.127542,682030.94,4309560.100384
2020-06-25,6.2228,6.2545,6.0398,6.1534,6.2203,6.2545,6.0398,6.1534,15718,7584,8134,619337.72,3813268.920401,288605.52,1777586.082064,330732.2,2035682.838337
2020-06-26,6.1534,6.1703,6.0006,6.044,6.1525,6.1703,6.0006,6.044,20739,9926,10813,864324.74,5249160.897649,420078.82,2550326.699819,444245.92,2698834.19783
2020-06-27,6.044,6.0586,5.2912,5.589,6.044,6.0586,5.2912,5.589,38195,17265,20930,2050691.22,11710040.670958,953419.62,5445358.662611,1097271.6,6264682.008347
2020-06-28,5.589,5.8355,5.5579,5.7511,5.5855,5.8355,5.5579,5.7511,17621,9055,8566,800176.42,4570293.047707,402228.35,2299701.91627,397948.07,2270591.131437
2020-06-29,5.7511,5.8936,5.7262,5.8253,5.7511,5.8936,5.7262,5.8253,27684,14236,13448,1466128.5,8501817.82753,738471.54,4282356.60934,727656.96,4219461.21819
2020-06-30,5.8253,5.8521,5.6762,5.7284,5.8289,5.8521,5.6762,5.7284,15394,7540,7854,599062.53,3443916.503991,299645.66,1722449.339651,299416.87,1721467.16434
2020-07-01,5.7284,5.7833,5.6176,5.7095,5.7269,5.7833,5.6176,5.7095,20805,10571,10234,939549.23,5364063.699871,484840.79,2767776.146241,454708.44,2596287.55363
2020-07-02,5.7095,5.7861,5.5371,5.6408,5.7105,5.7861,5.5371,5.6408,27102,13589,13513,1340494.35,7599308.005072,640251.23,3630680.836376,700243.12,3968627.168696
2020-07-03,5.6408,5.7311,5.5977,5.6483,5.6381,5.7311,5.5977,5.6483,17947,9250,8697,886411.6,5025975.890837,455332.39,2581861.263122,431079.21,2444114.627715
2020-07-04,5.6483,5.75,5.6323,5.6977,5.6473,5.75,5.6323,5.6977,16776,8685,8091,685080.04,3894932.683654,353644.51,2010550.257018,331435.53,1884382.426636
2020-07-05,5.6977,5.7179,5.512,5.6498,5.6995,5.7179,5.512,5.6498,21523,10440,11083,928926.17,5232072.711552,439041.13,2473194.727649,489885.04,2758877.983903
2020-07-06,5.6498,6.1938,5.6457,6.1047,5.6498,6.1938,5.6457,6.1047,37906,19156,18750,1766297.26,10405474.671172,907493.81,5346261.440803,858803.45,5059213.230369
2020-07-07,6.1047,6.3198,5.9686,6.2192,6.1037,6.3198,5.9686,6.2192,43688,22866,20822,1859464.06,11431690.962664,923811.16,5678517.763238,935652.9,5753173.199426
2020-07-08,6.2192,6.6464,6.122,6.634,6.2199,6.6464,6.122,6.634,56710,29432,27278,2506010.43,16082904.672663,1318777.67,8468622.172402,1187232.76,7614282.500261
2020-07-09,6.634,6.7987,6.3855,6.6456,6.6359,6.7987,6.3855,6.6456,64531,32320,32211,2873559.61,18942799.143808,1420427.85,9367786.752141,1453131.76,9575012.391667
2020-07-10,6.6456,6.6498,6.2481,6.3821,6.6477,6.6498,6.2481,6.3821,41602,20592,21010,1616323.34,10362880.722611,778347.27,4991486.385993,837976.07,5371394.336618
2020-07-11,6.3821,6.5832,6.3745,6.5017,6.386,6.5832,6.3745,6.5017,28983,14449,14534,1049169.15,6799448.728616,516552.71,3348024.232945,532616.44,3451424.495671
2020-07-12,6.5017,6.5691,6.35,6.4603,6.5073,6.5691,6.35,6.4603,26430,12834,13596,1042671.42,6727116.191382,511984.85,3304584.022321,530686.57,3422532.169061
2020-07-13,6.4603,6.5633,6.1713,6.3015,6.4619,6.5633,6.1713,6.3015,36550,17652,18898,1360318.72,8722596.705875,644864.85,4137896.838332,715453.87,4584699.867543
2020-07-14,6.3015,6.3313,6.17,6.3273,6.3008,6.3313,6.17,6.3273,24501,12842,11659,913200.65,5707267.628295,457205.34,2857675.901674,455995.31,2849591.726621
2020-07-15,6.3273,6.3606,6.1808,6.2219,6.328,6.3606,6.1808,6.2219,20336,10246,10090,844699.27,5283243.823271,400546.73,2506047.454553,444152.54,2777196.368718
2020-07-16,6.2219,6.268,5.88,6.0317,6.2254,6.268,5.88,6.0317,36797,17948,18849,1622357.97,9842652.045411,774462.87,4696213.695606,847895.1,5146438.349805
2020-07-17,6.0317,6.1129,5.9667,6.029,6.0312,6.1129,5.9667,6.029,23198,12317,10881,986142.76,5958865.220903,523902.68,3165678.541066,462240.08,2793186.679837
2020-07-18,6.029,6.1181,5.9403,6.0518,6.0283,6.1181,5.9403,6.0518,21310,11036,10274,822250.43,4961434.35244,416797.49,2515883.688845,405452.94,2445550.663595
2020-07-19,6.0518,6.1224,5.9485,6.1004,6.0503,6.1224,5.9485,6.1004,23586,11843,11743,820704.5,4954073.468091,404616.54,2442867.684839,416087.96,2511205.783252
2020-07-20,6.1004,6.1919,5.99,6.0289,6.1017,6.1919,5.99,6.0289,31347,16222,15125,1093665.89,6671772.998229,519697.57,3172504.077635,573968.32,3499268.920594
2020-07-21,6.0289,6.1932,6.0144,6.1908,6.0295,6.1932,6.0144,6.1908,27933,14608,13325,1100039.4,6734486.88234,546334.47,3345204.31249,553704.93,3389282.56985
2020-07-22,6.1908,6.3926,6.0925,6.3569,6.1899,6.3926,6.0925,6.3569,24544,12578,11966,1140641.3,7092000.422537,588620.26,3661105.224665,552021.04,3430895.197872
2020-07-23,6.3569,6.4915,6.3003,6.4402,6.3585,6.4915,6.3003,6.4402,26711,13773,12938,1325834.35,8461347.753534,667207.59,4260619.894364,658626.76,4200727.85917
2020-07-24,6.4402,6.4446,6.2069,6.2548,6.4419,6.4446,6.2069,6.2548,22802,10739,12063,1102864.61,6952302.177223,513860.51,3238974.605889,589004.1,3713327.571334
2020-07-25,6.2548,6.7267,6.2387,6.7067,6.2512,6.7267,6.2387,6.7067,37635,19462,18173,2114916.51,13780490.935555,1090737.05,7107051.13535,1024179.46,6673439.800205
2020-07-26,6.7067,6.8868,6.3821,6.6358,6.7061,6.8868,6.3821,6.6358,43627,21875,21752,2454857.58,16426868.789232,1198382.89,8021377.685555,1256474.69,8405491.103677
2020-07-27,6.6358,7.3555,6.6306,7.1167,6.6339,7.3555,6.6306,7.1167,89014,44556,44458,5151771.0,36379248.25272,2572584.43,18173490.716434,2579186.57,18205757.536286
2020-07-28,7.1167,7.398,6.8173,7.2125,7.1162,7.398,6.8173,7.2125,78576,38919,39657,3818696.83,27348847.066282,1855658.02,13295851.599117,1963038.81,14052995.467165
2020-07-29,7.2125,7.5457,7.1403,7.2644,7.2124,7.5457,7.1403,7.2644,64308,32011,32297,3254905.33,23933903.7048,1587086.89,11677434.361196,1667818.44,12256469.343604
2020-07-30,7.2644,7.4756,7.0,7.3422,7.2636,7.4756,7.0,7.3422,45788,22435,23353,2377357.37,17096963.067958,1166834.37,8396708.263601,1210523.0,8700254.804357
2020-07-31,7.3422,7.5762,7.252,7.3976,7.346,7.5762,7.252,7.3976,49416,24753,24663,2236198.03,16522302.328227,1113068.57,8229867.354117,1123129.46,8292434.97411
2020-08-01,7.3976,7.9571,7.312,7.833,7.3981,7.9571,7.312,7.833,79993,40396,39597,4005372.89,30673403.795451,2016095.79,15437523.780683,1989277.1,15235880.014768
2020-08-02,7.833,8.3089,6.5,7.1939,7.8349,8.3089,6.5,7.1939,109042,54307,54735,5174928.7,37819989.425324,2505814.97,18329754.412314,2669113.73,19490235.01301
2020-08-03,7.1939,7.3696,7.0444,7.1658,7.1936,7.3696,7.0444,7.1658,50054,24798,25256,2523387.11,18281336.358554,1235869.22,8956254.164091,1287517.89,9325082.194463
2020-08-04,7.1658,7.2769,7.0,7.139,7.1685,7.2769,7.0,7.139,36384,18071,18313,1791801.34,12822187.342766,865301.53,6194041.317493,926499.81,6628146.025273
2020-08-05,7.139,7.36,7.0532,7.2239,7.1372,7.36,7.0532,7.2239,36342,17599,18743,1703583.05,12274058.411508,816792.53,5886987.575913,886790.52,6387070.835595
2020-08-06,7.2239,7.2503,6.996,7.0997,7.2264,7.2503,6.996,7.0997,42178,20684,21494,2215282.57,15776929.3679,1063934.27,7578030.324197,1151348.3,8198899.043703
2020-08-07,7.0997,7.2839,6.58,6.8756,7.1002,7.2839,6.58,6.8756,48298,22193,26105,2379123.03,16711329.005184,1114561.43,7834665.373725,1264561.6,8876663.631459
2020-08-08,6.8756,6.9859,6.768,6.9377,6.8771,6.9859,6.768,6.9377,22256,10728,11528,1155945.08,7942997.472844,551525.41,3790031.371821,604419.67,4152966.101023
2020-08-09,6.9377,7.191,6.6787,6.8798,6.9355,7.191,6.6787,6.8798,33847,16353,17494,1729470.04,11986523.402498,820942.36,5685895.878998,908527.68,6300627.5235
2020-08-10,6.8798,7.1194,6.7073,7.0649,6.8815,7.1194,6.7073,7.0649,31812,15012,16800,1553180.44,10788382.479259,720362.65,5005408.394275,832817.79,5782974.084984
2020-08-11,7.0649,7.18,6.4471,6.743,7.0649,7.18,6.4471,6.743,37004,17268,19736,1849995.57,12716943.138656,838296.07,5774362.310331,1011699.5,6942580.828325
2020-08-12,6.743,6.7963,6.4823,6.7535,6.7436,6.7963,6.4823,6.7535,22686,11784,10902,956069.74,6397430.886592,482588.23,3229016.371327,473481.51,3168414.515265
2020-08-13,6.7535,6.95,6.558,6.9236,6.7536,6.95,6.558,6.9236,33721,16713,17008,1389768.43,9396974.152265,682297.94,4615596.644796,707470.49,4781377.507469
2020-08-14,6.9236,6.9714,6.7878,6.8833,6.9236,6.9714,6.7878,6.8833,27805,13536,14269,1341892.91,9228294.26235,632143.43,4349413.006518,709749.48,4878881.255832
2020-08-15,6.8833,7.2955,6.8555,7.1732,6.8825,7.2955,6.8555,7.1732,42938,20859,22079,2110633.22,14956757.113694,1005659.38,7126179.830409,1104973.84,7830577.283285
2020-08-16,7.1732,7.3,6.91,7.2479,7.1716,7.3,6.91,7.2479,50260,29196,21064,1999286.85,14297377.999816,1029179.17,7361982.616113,970107.68,6935395.383703
2020-08-17,7.2479,7.555,7.0851,7.3884,7.2503,7.555,7.0851,7.3884,55418,28611,26807,2479037.75,18280232.193251,1237537.74,9126704.198476,1241500.01,9153527.994775
2020-08-18,7.3884,7.7775,7.1,7.2702,7.3864,7.7775,7.1,7.2702,54869,27191,27678,2736594.59,20553241.24906,1366152.45,10260484.069189,1370442.14,10292757.179871
2020-08-19,7.2702,7.4073,6.6002,6.798,7.2692,7.4073,6.6002,6.798,43714,20400,23314,2040423.4,14277384.707276,934670.51,6547507.173422,1105752.89,7729877.533854
2020-08-20,6.798,7.0424,6.7388,6.9696,6.7974,7.0424,6.7388,6.9696,23171,11887,11284,870121.42,6003687.841614,434435.29,2997547.369696,435686.13,3006140.471918
2020-08-21,6.9696,7.1,6.5759,6.6324,6.9699,7.1,6.5759,6.6324,35515,17496,18019,1430073.69,9797661.552397,707741.55,4851391.248434,722332.14,4946270.303963
2020-08-22,6.6324,6.7991,6.5171,6.7702,6.6338,6.7991,6.5171,6.7702,29500,14299,15201,1114609.15,7425341.76247,522119.33,3479541.764186,592489.82,3945799.998284
2020-08-23,6.7702,6.8263,6.6003,6.7588,6.7653,6.8263,6.6003,6.7588,28698,11647,17051,860726.38,5789764.393609,415178.94,2795105.894071,445547.44,2994658.499538
2020-08-24,6.7588,6.9,6.7047,6.8537,6.7618,6.9,6.7047,6.8537,25197,11890,13307,821783.76,5608009.589982,390710.88,2666887.741207,431072.88,2941121.848775
2020-08-25,6.8537,6.8706,6.3545,6.4692,6.8543,6.8706,6.3545,6.4692,46699,21835,24864,1890346.71,12437586.891782,921638.83,6065088.082026,968707.88,6372498.809756
2020-08-26,6.4692,6.5519,6.4045,6.46,6.4687,6.5519,6.4045,6.46,30573,15199,15374,1141575.68,7398385.8283,560306.68,3632993.041358,581269.0,3765392.786942
2020-08-27,6.46,6.7527,6.1944,6.3544,6.4579,6.7527,6.1944,6.3544,56736,27135,29601,2355498.86,15243958.782615,1139720.53,7375653.623713,1215778.33,7868305.158902
2020-08-28,6.3544,6.6225,6.2693,6.5278,6.3559,6.6225,6.2693,6.5278,35772,17473,18299,1384413.27,8981208.599007,675594.31,4382022.265119,708818.96,4599186.333888
2020-08-29,6.5278,6.6486,6.4759,6.4926,6.5274,6.6486,6.4759,6.4926,32066,17176,14890,979968.31,6438036.979624,479620.29,3150605.381213,500348.02,3287431.598411
2020-08-30,6.4926,6.7078,6.4395,6.6907,6.4956,6.7078,6.4395,6.6907,40186,18756,21430,1630448.28,10673735.69254,783023.48,5125821.755091,847424.8,5547913.937449
2020-08-31,6.6907,6.7661,6.5476,6.5858,6.6907,6.7661,6.5476,6.5858,33171,17326,15845,1154753.33,7695442.937564,593489.83,3956573.815582,561263.5,3738869.121982
2020-09-01,6.5858,6.8072,6.5,6.7359,6.5847,6.8072,6.5,6.7359,72240,34101,38139,2439415.37,16337494.765663,1188757.83,7964982.813245,1250657.54,8372511.952418
2020-09-02,6.7359,6.8079,6.0456,6.2946,6.7369,6.8079,6.0456,6.2946,62999,27429,35570,2350357.81,15148163.832736,1072720.0,6914466.890984,1277637.81,8233696.941752
2020-09-03,6.2946,6.3571,4.5031,5.4849,6.296,6.3571,4.5031,5.4849,74886,36198,38688,3202167.51,18627046.817573,1540480.17,8979962.03133,1661687.34,9647084.786243
2020-09-04,5.4849,5.5816,4.8499,5.3018,5.4996,5.5816,4.8499,5.3018,92632,46746,45886,4726811.58,24431980.958506,2315068.11,11983397.477329,2411743.47,12448583.481177
2020-09-05,5.3018,5.4102,4.827,5.023,5.3078,5.4102,4.827,5.023,57023,27689,29334,2493667.07,12689059.182945,1225550.59,6233718.580118,1268116.48,6455340.602827
2020-09-06,5.023,5.249,4.8818,5.1492,5.0228,5.249,4.8818,5.1492,42097,19656,22441,1833116.81,9359529.991008,843072.01,4298626.567828,990044.8,5060903.42318
2020-09-07,5.1492,5.188,4.842,5.0983,5.1506,5.188,4.842,5.0983,41600,19102,22498,1430493.89,7185242.425716,674575.21,3388953.001333,755918.68,3796289.424383
2020-09-08,5.0983,5.2,4.9345,5.0882,5.1025,5.2,4.9345,5.0882,47623,23103,24520,1601142.05,8097886.571935,776525.1,3927350.491244,824616.95,4170536.080691
2020-09-09,5.0882,5.1453,4.9633,5.0505,5.0889,5.1453,4.9633,5.0505,21367,10984,10383,855975.28,4336544.70673,432494.35,2191556.442082,423480.93,2144988.264648
2020-09-10,5.0505,5.2329,5.0425,5.1856,5.0463,5.2329,5.0425,5.1856,26593,12440,14153,1131707.91,5815349.928317,547722.19,2814743.148776,583985.72,3000606.779541
2020-09-11,5.1856,5.2355,5.0744,5.2164,5.1844,5.2355,5.0744,5.2164,23829,12183,11646,1027671.19,5297967.844911,530845.63,2737138.460707,496825.56,2560829.384204
2020-09-12,5.2164,5.2582,5.127,5.2316,5.2183,5.2582,5.127,5.2316,22887,10301,12586,990860.41,5139754.080001,471959.09,2448706.593531,518901.32,2691047.48647
2020-09-13,5.2316,5.3896,4.9343,5.06,5.2316,5.3896,4.9343,5.06,34901,15220,19681,1141482.43,5867212.174573,531607.85,2733166.984561,609874.58,3134045.190012
2020-09-14,5.06,5.2103,4.9739,5.1494,5.0597,5.2103,4.9739,5.1494,30574,17457,13117,986298.84,5033058.033163,476843.8,2433902.968991,509455.04,2599155.064172
2020-09-15,5.1494,5.3158,5.1044,5.1688,5.1496,5.3158,5.1044,5.1688,31161,14117,17044,1040487.88,5411422.279378,515629.6,2681664.277488,524858.28,2729758.00189
2020-09-16,5.1688,5.1746,5.0065,5.1179,5.168,5.1746,5.0065,5.1179,26065,13170,12895,750198.0,3824789.041971,391816.03,1998426.931351,358381.97,1826362.11062
2020-09-17,5.1179,5.2223,5.0755,5.2043,5.1188,5.2223,5.0755,5.2043,21836,11499,10337,664439.08,3414527.877807,355505.6,1827376.265805,308933.48,1587151.612002
2020-09-18,5.2043,5.2155,5.048,5.1854,5.2069,5.2155,5.048,5.1854,22593,13213,9380,857566.34,4411394.952533,411247.91,2116132.206636,446318.43,2295262.745897
2020-09-19,5.1854,5.2349,5.1438,5.2177,5.184,5.2349,5.1438,5.2177,13153,7683,5470,453199.53,2350655.701649,242973.53,1260275.639584,210226.0,1090380.062065
2020-09-20,5.2177,5.218,5.001,5.0895,5.2148,5.218,5.001,5.0895,16420,6336,10084,567021.76,2891934.490156,240272.9,1226221.111053,326748.86,1665713.379103
2020-09-21,5.0895,5.1466,4.5861,4.8161,5.0896,5.1466,4.5861,4.8161,34587,14713,19874,1405174.48,6814996.851264,657191.97,3184295.189759,747982.51,3630701.661505
2020-09-22,4.8161,4.9769,4.75,4.9453,4.8197,4.9769,4.75,4.9453,17185,9811,7374,598480.19,2908052.635345,310617.78,1510639.926774,287862.41,1397412.708571
2020-09-23,4.9453,4.992,4.7731,4.8357,4.947,4.992,4.7731,4.8357,17241,8871,8370,593563.63,2908251.110495,313544.39,1536307.789551,280019.24,1371943.320944
2020-09-24,4.8357,4.9885,4.8025,4.9688,4.8379,4.9885,4.8025,4.9688,16730,8240,8490,522179.34,2562195.464485,261952.3,1285053.806469,260227.04,1277141.658016
2020-09-25,4.9688,4.9965,4.8634,4.9772,4.9689,4.9965,4.8634,4.9772,19380,9566,9814,762453.54,3779602.446718,391215.21,1939333.74085,371238.33,1840268.705868
2020-09-26,4.9772,5.4469,4.9747,5.3621,4.9765,5.4469,4.9747,5.3621,55556,29457,26099,2669921.13,13912611.407341,1383617.44,7213765.020812,1286303.69,6698846.386529
2020-09-27,5.3621,5.777,5.3543,5.444,5.3601,5.777,5.3543,5.444,75732,31227,44505,3363369.02,18619081.30346,1671505.15,9252262.979278,1691863.87,9366818.324182
2020-09-28,5.444,5.596,5.3856,5.411,5.444,5.596,5.3856,5.411,35150,21016,14134,1397091.5,7670461.325494,742348.97,4077099.87964,654742.53,3593361.445854
2020-09-29,5.411,5.46,5.3021,5.4137,5.4081,5.46,5.3021,5.4137,19095,10249,8846,739643.69,3992284.244488,395622.6,2135184.281783,344021.09,1857099.962705
2020-09-30,5.4137,5.4343,5.256,5.3972,5.412,5.4343,5.256,5.3972,19626,9717,9909,901492.51,4826001.1068,456069.09,2441495.808258,445423.42,2384505.298542
2020-10-01,5.3972,5.4914,5.18,5.3287,5.402,5.4914,5.18,5.3287,27044,12199,14845,1282359.06,6850822.210627,587860.14,3142390.142733,694498.92,3708432.067894
2020-10-02,5.3287,5.3588,5.012,5.1802,5.326,5.3588,5.012,5.1802,28558,13836,14722,1190969.24,6178822.832934,606669.64,3146819.007276,584299.6,3032003.825658
2020-10-03,5.1802,5.2042,5.0909,5.1341,5.1814,5.2042,5.0909,5.1341,13954,6359,7595,562802.78,2895520.998994,285692.05,1469914.932504,277110.73,1425606.06649
2020-10-04,5.1341,5.2198,5.0775,5.1535,5.1309,5.2198,5.0775,5.1535,14221,6597,7624,638387.97,3284887.545204,307947.61,1583944.825975,330440.36,1700942.719229
2020-10-05,5.1535,5.196,5.0618,5.0997,5.15,5.196,5.0618,5.0997,15942,8789,7153,689571.76,3531872.06687,348242.93,1783709.5741,341328.83,1748162.49277
2020-10-06,5.0997,5.3443,5.07,5.2388,5.1028,5.3443,5.07,5.2388,49892,33540,16352,1425704.59,7409293.276576,744026.85,3866906.038034,681677.74,3542387.238542
2020-10-07,5.2388,5.254,5.146,5.1736,5.242,5.254,5.146,5.1736,29013,15556,13457,1178168.73,6122520.116285,596948.9,3101669.445422,581219.83,3020850.670863
2020-10-08,5.1736,5.2533,5.08,5.1745,5.1736,5.2533,5.08,5.1745,34867,18526,16341,1476367.17,7645684.020588,758880.18,3930912.105497,717486.99,3714771.915091
2020-10-09,5.1745,5.3206,5.1177,5.2674,5.1744,5.3206,5.1177,5.2674,23343,11323,12020,1150852.02,6021914.219338,565151.04,2958337.277848,585700.98,3063576.94149
2020-10-10,5.2674,5.4278,5.2513,5.2712,5.2678,5.4278,5.2513,5.2712,28394,16147,12247,1345791.91,7174773.182195,639470.9,3409800.886393,706321.01,3764972.295802
2020-10-11,5.2712,5.45,5.2467,5.428,5.2749,5.45,5.2467,5.428,27001,12932,14069,1265464.16,6784237.281471,665574.37,3568805.060324,599889.79,3215432.221147
2020-10-12,5.428,5.5309,5.3845,5.4483,5.4272,5.5309,5.3845,5.4483,30833,17614,13219,1540033.83,8408984.03383,811283.13,4432142.154299,728750.7,3976841.879531
2020-10-13,5.4483,5.5067,5.2941,5.3502,5.4486,5.5067,5.2941,5.3502,34340,16174,18166,1298781.8,7015243.621804,655665.92,3542223.851792,643115.88,3473019.770012
2020-10-14,5.3502,5.4457,5.313,5.3812,5.35,5.4457,5.313,5.3812,21838,10978,10860,672291.79,3612375.255125,309949.62,1665089.207973,362342.17,1947286.047152
2020-10-15,5.3812,5.4231,5.2952,5.3321,5.3822,5.4231,5.2952,5.3321,18411,9993,8418,610655.46,3267475.582345,296836.63,1588384.861664,313818.83,1679090.720681
2020-10-16,5.3321,5.3633,5.1275,5.1737,5.3304,5.3633,5.1275,5.1737,23623,14530,9093,930690.93,4863952.239143,514560.93,2691095.944512,416130.0,2172856.294631
2020-10-17,5.1737,5.2591,5.1417,5.1938,5.1741,5.2591,5.1417,5.1938,21676,13595,8081,836507.93,4356181.82777,505005.6,2630455.005789,331502.33,1725726.821981
2020-10-18,5.1938,5.2599,5.1773,5.2282,5.1925,5.2599,5.1773,5.2282,11962,7039,4923,448553.63,2339982.114557,255368.16,1331587.117259,193185.47,1008394.997298
2020-10-19,5.2282,5.2924,5.1576,5.2086,5.2261,5.2924,5.1576,5.2086,20743,8761,11982,689957.53,3610738.843287,360272.28,1885765.989584,329685.25,1724972.853703
2020-10-20,5.2086,5.25,5.0462,5.0687,5.211,5.25,5.0462,5.0687,18536,10199,8337,593365.68,3059701.94104,298183.6,1538671.512038,295182.08,1521030.429002
2020-10-21,5.0687,5.393,5.0558,5.3379,5.0583,5.393,5.0558,5.3379,24478,13546,10932,1049132.66,5514459.859991,531408.62,2795332.247403,517724.04,2719127.612588
2020-10-22,5.3379,5.73,5.3369,5.612,5.3369,5.73,5.3369,5.612,43576,23255,20321,1529413.76,8452793.874292,808907.92,4469354.70078,720505.84,3983439.173512
