TIMESTAMP,TUSD_OPEN_PRICE_USD,TUSD_HIGH_PRICE_USD,TUSD_LOW_PRICE_USD,TUSD_CLOSE_PRICE_USD
2023-06-26,0.99952,0.99978,0.9988,0.99911
2023-06-27,0.99911,0.99958,0.99877,0.99929
2023-06-28,0.99919,0.99929,0.99781,0.99889
2023-06-29,0.99889,0.9992,0.99805,0.99851
2023-06-30,0.99847,0.999,0.997961,0.99846
2023-07-01,0.99846,0.9989,0.998241,0.9987
2023-07-02,0.9988,0.99904,0.99836,0.99895
2023-07-03,1.0001,1.00069,0.99868,1.00006
2023-07-04,1.00006,1.00044,0.99981,1.00002
2023-07-05,1.00011,1.00038,0.99969,1.00016
2023-07-06,1.00026,1.00049,0.99981,0.99991
2023-07-07,1.00002,1.00039,0.99955,1.0001
2023-07-08,1.00009,1.00027,0.99981,0.99997
2023-07-09,0.99996,1.00013,0.99978,0.99987
2023-07-10,0.99987,1.00007,0.9992,1.0
2023-07-11,0.99996,1.00001,0.99905,0.99951
2023-07-12,0.99954,0.99981,0.99913,0.99937
2023-07-13,0.99938,1.00062,0.99906,0.99999
2023-07-14,0.99999,1.00029,0.99936,0.99989
2023-07-15,0.99989,0.99995,0.99946,0.9996
2023-07-16,0.99949,1.0,0.99947,0.99966
2023-07-17,0.99997,1.00017,0.99938,0.99958
2023-07-18,0.99947,0.99993,0.99947,0.99993
2023-07-19,0.99993,1.00009,0.99959,0.99999
2023-07-20,0.99999,1.0003,0.99917,0.99941
2023-07-21,0.99949,0.99976,0.99908,0.99951
2023-07-22,0.99941,1.00019,0.99941,1.0
2023-07-23,1.0,1.00017,0.99969,0.99977
2023-07-24,0.99988,0.99988,0.99896,0.99919
2023-07-25,0.99918,0.99947,0.99902,0.99943
2023-07-26,0.9994,0.99959,0.9989,0.99934
2023-07-27,0.99934,0.99945,0.99877,0.99883
2023-07-28,0.99882,0.99917,0.99859,0.99908
2023-07-29,0.99898,0.9993,0.99866,0.999
2023-07-30,0.99999,1.00007,0.9998,0.99991
2023-07-31,0.99822,0.99873,0.99787,0.99843
2023-08-01,0.99844,1.00013,0.997961,0.9998
2023-08-02,0.99969,1.00146,0.99956,1.00002
2023-08-03,1.00002,1.00068,0.99959,1.00039
2023-08-04,1.00049,1.00086,0.99995,1.00015
2023-08-05,1.00005,1.0043,0.9996,0.9998
2023-08-06,1.0012,1.0043,0.9962,0.9989
2023-08-07,0.9975,0.999399,0.9808,0.99922
2023-08-08,0.99923,1.00108,0.99894,1.00065
2023-08-09,1.00055,1.00076,0.99913,0.99933
2023-08-10,0.99923,0.9996,0.99868,0.99904
2023-08-11,0.99904,0.99908,0.99848,0.999
2023-08-12,0.999,1.00021,0.9989,1.00003
2023-08-13,1.00004,1.00012,0.99957,0.99961
2023-08-14,0.99972,0.999999,0.997402,0.998251
2023-08-15,0.998261,0.99895,0.997831,0.99869
2023-08-16,0.9986,0.999549,0.99854,0.99878
2023-08-17,0.99879,0.99979,0.998021,0.998331
2023-08-18,0.9989,0.99947,0.997991,0.9988
2023-08-19,0.9989,0.99964,0.99872,0.99944
2023-08-20,0.99941,1.00007,0.9993,0.99995
2023-08-21,0.99984,1.00006,0.99911,0.99985
2023-08-22,0.99975,0.99988,0.99879,0.99936
2023-08-23,0.99926,0.99965,0.9987,0.99951
2023-08-24,0.9994,0.9997,0.99884,0.99909
2023-08-25,0.99909,0.99942,0.99867,0.99905
2023-08-26,0.99907,1.00015,0.99892,0.99995
2023-08-27,0.99986,1.00015,0.9998,0.99993
2023-08-28,1.00002,1.00012,0.99955,0.99989
2023-08-29,0.99988,1.00066,0.99908,0.99969
2023-08-30,0.99968,0.99986,0.99865,0.99891
2023-08-31,0.9989,0.99901,0.99797,0.99828
2023-09-01,0.99818,0.99827,0.994882,0.997491
2023-09-02,0.997391,0.9986,0.997231,0.99859
2023-09-03,0.99849,0.99861,0.997981,0.99822
2023-09-04,0.99812,0.99842,0.997971,0.99832
2023-09-05,0.99832,0.99847,0.997891,0.998121
2023-09-06,0.998111,0.998311,0.997681,0.998001
2023-09-07,0.997901,0.998121,0.997471,0.997791
2023-09-08,0.997831,0.99875,0.997721,0.99857
2023-09-09,0.99856,0.99871,0.99819,0.99819
2023-09-10,0.99828,0.99849,0.998001,0.998121
2023-09-11,0.998131,0.99831,0.997861,0.99818
2023-09-12,0.99818,0.99892,0.997901,0.99874
2023-09-13,0.99881,0.99907,0.99848,0.9989
2023-09-14,0.9989,0.998969,0.99834,0.99889
2023-09-15,0.99888,0.999009,0.99832,0.99841
2023-09-16,0.99846,0.99934,0.99836,0.99909
2023-09-17,0.99909,0.99933,0.99898,0.99914
2023-09-18,0.99914,0.99945,0.99881,0.99918
2023-09-19,0.99916,0.9994,0.99889,0.99914
2023-09-20,0.99923,0.9993,0.99883,0.99895
2023-09-21,0.99895,0.99909,0.99839,0.99866
2023-09-22,0.99867,0.9987,0.99825,0.99853
2023-09-23,0.99853,0.99888,0.99832,0.99876
2023-09-24,0.99887,0.99889,0.99862,0.99864
2023-09-25,0.99874,0.99887,0.998181,0.99854
2023-09-26,0.99864,0.99865,0.998021,0.998271
2023-09-27,0.998121,0.998361,0.997681,0.997961
2023-09-28,0.997971,0.99882,0.997611,0.99878
2023-09-29,0.99877,0.99882,0.99839,0.9986
2023-09-30,0.99849,0.99889,0.99845,0.99869
2023-10-01,0.99869,0.99882,0.99847,0.99881
2023-10-02,0.99881,0.999639,0.99848,0.99879
2023-10-03,0.99879,0.9989,0.9984,0.99859
2023-10-04,0.99849,0.99908,0.99847,0.99895
2023-10-05,0.99894,0.99935,0.99867,0.99897
2023-10-06,0.99897,0.99965,0.99857,0.99941
2023-10-07,0.99941,0.999689,0.999289,0.999369
2023-10-08,0.999469,0.999669,0.999149,0.999269
2023-10-09,0.999259,0.999369,0.99879,0.999
2023-10-10,0.99901,1.00057,0.99874,1.00021
2023-10-11,1.0001,1.00039,0.99929,0.99952
2023-10-12,0.99941,0.99961,0.99827,0.99872
2023-10-13,0.99882,0.99914,0.99852,0.99907
2023-10-14,0.99908,0.9993,0.99892,0.99913
2023-10-15,0.99913,0.99924,0.99873,0.99894
2023-10-16,0.99884,1.00002,0.99884,0.99961
2023-10-17,0.99961,0.999749,0.99916,0.99927
2023-10-18,0.99937,0.99955,0.99899,0.99911
2023-10-19,0.99921,0.99981,0.99897,0.9994
2023-10-20,0.99949,0.999949,0.99919,0.99952
2023-10-21,0.99951,0.99968,0.99911,0.99959
2023-10-22,0.99959,0.999639,0.99919,0.99923
2023-10-23,0.99934,0.99997,0.99902,0.99971
2023-10-24,0.99972,1.0001,0.99815,0.99848
2023-10-25,0.99848,0.9994,0.99831,0.99873
2023-10-26,0.99863,0.999,0.9976,0.998
2023-10-27,0.99791,1.00019,0.99712,0.99993
2023-10-28,0.99993,1.0007,0.99962,1.00006
2023-10-29,0.99996,1.00049,0.99993,1.00032
2023-10-30,1.00024,1.00041,0.99907,0.99982
2023-10-31,0.99984,1.0004,0.99966,1.00032
2023-11-01,1.00022,1.00074,0.99953,0.99992
2023-11-02,0.99992,1.00029,0.99839,0.99893
2023-11-03,0.99882,0.9999,0.99838,0.99919
2023-11-04,0.99919,0.9998,0.99894,0.999689
2023-11-05,0.999679,0.99997,0.998918,0.999099
2023-11-06,0.999299,0.999529,0.99845,0.99897
2023-11-07,0.99898,0.99987,0.9985,0.99935
2023-11-08,0.999359,0.99974,0.99873,0.99953
2023-11-09,0.99942,0.99987,0.99829,0.99849
2023-11-10,0.99849,0.999209,0.997719,0.999009
2023-11-11,0.999109,0.999219,0.99812,0.998149
2023-11-12,0.998139,0.998899,0.99809,0.998709
2023-11-13,0.998599,0.99913,0.99852,0.99879
2023-11-14,0.99868,0.99911,0.99805,0.99843
2023-11-15,0.99854,0.99989,0.99846,0.99982
2023-11-16,0.9998,1.00001,0.9985,0.9987
2023-11-17,0.99881,0.9992,0.99836,0.99904
2023-11-18,0.99904,0.99935,0.998489,0.998999
2023-11-19,0.998989,0.999269,0.998779,0.999139
2023-11-20,0.999139,0.999909,0.998879,0.999289
2023-11-21,0.999289,0.999579,0.998439,0.998589
2023-11-22,0.998479,0.99935,0.99819,0.99912
2023-11-23,0.99921,0.99921,0.99863,0.99884
2023-11-24,0.99894,0.999519,0.99848,0.999299
2023-11-25,0.999289,0.999339,0.998439,0.998889
2023-11-26,0.998889,0.999369,0.997879,0.998079
2023-11-27,0.998179,0.998289,0.995639,0.99692
2023-11-28,0.99692,0.998628,0.99647,0.998379
2023-11-29,0.998379,0.998969,0.99743,0.99763
2023-11-30,0.99763,0.99888,0.99745,0.99839
2023-12-01,0.99847,0.99972,0.99834,0.9992
2023-12-02,0.999089,0.99957,0.998639,0.998749
2023-12-03,0.998849,0.99946,0.998389,0.99905
2023-12-04,0.99905,0.9992,0.99693,0.99715
2023-12-05,0.99715,0.9984,0.996261,0.99772
2023-12-06,0.99772,0.99813,0.99695,0.99721
2023-12-07,0.99721,0.99875,0.99673,0.998249
2023-12-08,0.998349,0.99967,0.99799,0.998519
2023-12-09,0.998729,0.99947,0.997969,0.99896
2023-12-10,0.99906,0.99917,0.99831,0.99863
2023-12-11,0.99863,0.99909,0.996472,0.997291
2023-12-12,0.997331,0.99868,0.996801,0.997961
2023-12-13,0.997961,0.99906,0.997181,0.99873
2023-12-14,0.99873,0.99949,0.99834,0.99916
2023-12-15,0.99926,0.99928,0.9977,0.99869
2023-12-16,0.9987,0.99888,0.996492,0.996492
2023-12-17,0.996502,0.997541,0.996204,0.996572
2023-12-18,0.996562,0.99894,0.996303,0.9987
2023-12-19,0.9988,1.00412,0.997951,1.00079
2023-12-20,1.00089,1.00184,0.99942,0.99993
2023-12-21,0.99993,1.00059,0.99911,1.00038
2023-12-22,1.00039,1.0013,0.99962,1.00099
2023-12-23,1.001,1.00108,0.99969,1.0006
2023-12-24,1.0006,1.0006,0.997478,0.998959
2023-12-25,0.998859,0.999039,0.994999,0.997419
2023-12-26,0.997509,1.00053,0.995939,0.9991
2023-12-27,0.9992,1.00107,0.99876,1.00082
2023-12-28,1.00082,1.0013,1.0001,1.00073
2023-12-29,1.00073,1.0009,0.99935,1.0
2023-12-30,1.0,1.00026,0.99892,0.99957
2023-12-31,0.99948,0.99958,0.994931,0.996051
2024-01-01,0.995951,0.99865,0.995801,0.9982
2024-01-02,0.99819,0.999369,0.996236,0.997969
2024-01-03,0.997979,1.01071,0.997079,0.99937
2024-01-04,0.99939,1.0018,0.998729,1.00159
2024-01-05,1.00157,1.00309,1.00037,1.00089
2024-01-06,1.00089,1.00105,1.00031,1.0006
2024-01-07,1.0006,1.0009,0.998589,0.998639
2024-01-08,0.998729,0.999118,0.996987,0.997687
2024-01-09,0.997487,0.997608,0.99533,0.996209
2024-01-10,0.996209,0.997489,0.99496,0.996449
2024-01-11,0.996449,0.998479,0.995233,0.99624
2024-01-12,0.99625,0.996549,0.993706,0.994233
2024-01-13,0.994283,0.995581,0.994203,0.994761
2024-01-14,0.994661,0.99503,0.994124,0.994612
2024-01-15,0.994522,0.998031,0.984583,0.984593
2024-01-16,0.984593,0.990911,0.983493,0.990551
2024-01-17,0.990442,0.991795,0.984066,0.985014
2024-01-18,0.984904,0.992987,0.970628,0.985803
2024-01-19,0.985813,0.988642,0.980142,0.985423
2024-01-20,0.985423,0.988347,0.985304,0.987989
2024-01-21,0.987989,0.988296,0.986077,0.987887
2024-01-22,0.987977,0.988207,0.980923,0.982747
2024-01-23,0.982747,0.985724,0.975886,0.982435
2024-01-24,0.982335,0.986407,0.982235,0.985727
2024-01-25,0.985677,0.985904,0.980601,0.982869
2024-01-26,0.982769,0.994693,0.965591,0.989992
2024-01-27,0.990102,0.990271,0.986083,0.98939
2024-01-28,0.98889,0.990161,0.987021,0.988342
2024-01-29,0.988242,0.99004,0.987093,0.9899
2024-01-30,0.98981,0.99013,0.986093,0.98917
2024-01-31,0.98929,0.98983,0.985559,0.987447
2024-02-01,0.987347,0.987614,0.985252,0.987124
2024-02-02,0.987214,0.988077,0.985908,0.987416
2024-02-03,0.987276,0.987715,0.986798,0.987364
2024-02-04,0.987364,0.987404,0.984645,0.984786
2024-02-05,0.984786,0.986513,0.980113,0.980224
2024-02-06,0.980414,0.985824,0.980324,0.985594
2024-02-07,0.985485,0.987842,0.981645,0.987003
2024-02-08,0.987103,0.987992,0.98049,0.982396
2024-02-09,0.982196,0.989959,0.97891,0.98438
2024-02-10,0.984481,0.985831,0.982614,0.984175
2024-02-11,0.984385,0.985002,0.981685,0.982185
2024-02-12,0.982085,0.984392,0.97952,0.983633
2024-02-13,0.983623,0.988217,0.97865,0.987285
2024-02-14,0.987195,0.991376,0.980417,0.988919
2024-02-15,0.989019,0.98934,0.979891,0.981744
2024-02-16,0.981443,0.981975,0.975595,0.977943
2024-02-17,0.977952,0.978563,0.973611,0.974614
2024-02-18,0.974324,0.986007,0.972982,0.980508
2024-02-19,0.980508,0.981147,0.974866,0.977825
2024-02-20,0.977725,0.980518,0.975224,0.976795
2024-02-21,0.976605,0.977471,0.973849,0.9755
2024-02-22,0.9755,0.976902,0.973474,0.974388
2024-02-23,0.974288,0.98038,0.973167,0.974273
2024-02-24,0.974464,0.974876,0.972567,0.9738
2024-02-25,0.97379,0.9763,0.973312,0.974361
2024-02-26,0.974381,0.980521,0.972735,0.976525
2024-02-27,0.976134,0.977079,0.966506,0.967606
2024-02-28,0.967677,0.975094,0.95037,0.95847
2024-02-29,0.95837,1.00128,0.957465,1.00049
2024-03-01,1.00028,1.00122,0.99944,1.00038
2024-03-02,1.00046,1.00131,1.0002,1.00067
2024-03-03,1.00078,1.00089,1.00015,1.00045
2024-03-04,1.00045,1.00274,1.00013,1.002
2024-03-05,1.002,1.00235,0.99918,1.00039
2024-03-06,1.0004,1.00194,0.9995,1.00024
2024-03-07,1.0003,1.00206,0.9998,1.00135
2024-03-08,1.00123,1.0056,1.00046,1.00448
2024-03-09,1.00469,1.00469,1.0026,1.0035
2024-03-10,1.00335,1.00433,1.00176,1.00176
2024-03-11,1.00161,1.00337,1.00038,1.0018
2024-03-12,1.00192,1.00214,0.99971,1.00059
2024-03-13,1.00046,1.0038,1.00023,1.0021
2024-03-14,1.002,1.00206,0.997381,0.99925
2024-03-15,0.99924,1.00151,0.998361,1.0012
2024-03-16,1.00119,1.00192,0.99918,1.00021
2024-03-17,1.00013,1.00149,0.999188,1.00086
2024-03-18,1.00096,1.00289,1.0,1.00133
2024-03-19,1.00134,1.00709,0.99973,1.00253
2024-03-20,1.00272,1.02445,1.00137,1.0079
2024-03-21,1.00615,1.00767,1.00382,1.00476
2024-03-22,1.00487,1.00804,1.00397,1.00702
2024-03-23,1.00732,1.011,1.00712,1.0109
2024-03-24,1.0108,1.03405,1.00973,1.02543
2024-03-25,1.02544,1.03022,1.01969,1.02026
2024-03-26,1.02034,1.0209,1.01529,1.02012
2024-03-27,1.02022,1.02183,0.99989,1.00074
2024-03-28,1.00074,1.00173,0.99975,1.00151
2024-03-29,1.00151,1.00165,1.00011,1.00109
2024-03-30,1.00097,1.00115,1.00019,1.00019
2024-03-31,1.00019,1.00054,0.99963,0.99982
2024-04-01,0.99972,1.00029,0.99895,0.99977
2024-04-02,0.99968,1.00047,0.99868,0.99989
2024-04-03,0.9998,1.0008,0.99969,1.00019
2024-04-04,1.00009,1.00344,0.99966,1.00024
2024-04-05,1.0,1.00075,0.99982,1.00034
2024-04-06,1.00028,1.00052,0.99995,1.00015
2024-04-07,1.00021,1.00128,1.00011,1.00059
2024-04-08,1.00069,1.00338,1.00015,1.00084
2024-04-09,1.00085,1.0013,0.99925,0.99954
2024-04-10,0.99955,1.00028,0.998481,1.00027
2024-04-11,1.00027,1.00139,0.99934,0.99998
2024-04-12,1.00008,1.00042,0.997991,0.99905
2024-04-13,0.9989,1.00211,0.9985,0.999509
2024-04-14,0.999509,1.0003,0.997709,0.997899
2024-04-15,0.997999,1.00032,0.997999,0.99906
2024-04-16,0.99897,0.9997,0.997589,0.9994
2024-04-17,0.99941,0.99964,0.99853,0.99899
2024-04-18,0.999,1.00098,0.99873,0.99998
2024-04-19,1.00009,1.00515,0.99898,1.00032
2024-04-20,1.00038,1.00111,1.00011,1.0009
2024-04-21,1.0009,1.00106,1.0,1.00037
2024-04-22,1.00037,1.0073,1.00007,1.0019
2024-04-23,1.00189,1.0056,1.00137,1.00287
2024-04-24,1.00267,1.00377,0.99944,1.00029
2024-04-25,1.00028,1.0008,0.9996,1.00032
2024-04-26,1.00032,1.0014,0.9991,1.0003
2024-04-27,0.9999,1.0006,0.9986,0.9995
2024-04-28,0.9993,1.0018,0.9987,0.9999
2024-04-29,0.9999,1.0008,0.998001,0.998401
2024-04-30,0.99874,0.99949,0.996623,0.997102
2024-05-01,0.997112,0.997961,0.996433,0.997202
2024-05-02,0.997202,0.99943,0.996952,0.99925
2024-05-03,0.99934,1.00056,0.99849,1.00023
2024-05-04,1.00023,1.00041,0.99972,0.9998
2024-05-05,0.99989,1.00036,0.99968,0.99981
2024-05-06,0.99972,1.00028,0.99928,0.99962
2024-05-07,0.99965,1.00015,0.99933,0.99957
2024-05-08,0.99956,0.99971,0.99865,0.99898
2024-05-09,0.99909,0.99955,0.998471,0.99941
2024-05-10,0.99944,0.99999,0.998481,0.99879
2024-05-11,0.999,0.99928,0.998461,0.99878
2024-05-12,0.99878,0.99916,0.998471,0.99858
2024-05-13,0.99857,0.99982,0.998491,0.99939
2024-05-14,0.99939,0.99961,0.998411,0.99899
2024-05-15,0.99894,1.00121,0.998481,1.0005
2024-05-16,1.00053,1.00076,0.99976,1.00019
2024-05-17,1.00029,1.00151,1.00005,1.00054
2024-05-18,1.00054,1.00098,1.00009,1.00058
2024-05-19,1.00048,1.00087,0.99995,1.00003
2024-05-20,0.99994,1.00215,0.9998,1.00129
2024-05-21,1.00128,1.00187,0.99929,0.99948
2024-05-22,0.99942,1.00024,0.99896,0.99908
2024-05-23,0.99907,0.9995,0.997921,0.99862
2024-05-24,0.998471,0.99931,0.998201,0.9991
2024-05-25,0.99918,0.99972,0.9986,0.999
2024-05-26,0.9991,0.9993,0.998321,0.9989
2024-05-27,0.99881,0.99914,0.998371,0.99868
2024-05-28,0.99858,0.99892,0.997791,0.997891
2024-05-29,0.997881,0.99885,0.997801,0.997801
2024-05-30,0.997791,0.99942,0.997561,0.99904
2024-05-31,0.99895,0.99924,0.997412,0.998011
2024-06-01,0.997811,0.998511,0.997701,0.998011
2024-06-02,0.998111,0.9986,0.997701,0.99827
2024-06-03,0.99825,0.9994,0.998111,0.99917
2024-06-04,0.99913,0.99953,0.99856,0.99929
2024-06-05,0.9994,0.99958,0.99868,0.99939
2024-06-06,0.99939,0.99949,0.99845,0.99871
2024-06-07,0.99868,0.99927,0.997761,0.99861
2024-06-08,0.99873,0.99919,0.99846,0.99888
2024-06-09,0.99899,0.99911,0.995861,0.99884
2024-06-10,0.99885,0.99887,0.99819,0.99833
2024-06-11,0.9983,0.99835,0.997062,0.9977
2024-06-12,0.99769,0.99891,0.989863,0.998071
2024-06-13,0.998161,0.99823,0.996991,0.997101
2024-06-14,0.997091,0.997101,0.996002,0.996392
2024-06-15,0.996292,0.997191,0.996062,0.996831
2024-06-16,0.996742,0.996972,0.992294,0.996392
2024-06-17,0.996402,0.996901,0.995044,0.996341
2024-06-18,0.996332,0.996621,0.994933,0.995232
2024-06-19,0.995152,0.996021,0.994153,0.995092
2024-06-20,0.995102,0.99813,0.994992,0.997641
2024-06-21,0.997691,0.998201,0.997102,0.997971
2024-06-22,0.997991,0.99845,0.997911,0.9984
2024-06-23,0.99841,0.99841,0.995452,0.997311
2024-06-24,0.997311,0.998251,0.990746,0.998061
2024-06-25,0.998061,0.99841,0.994493,0.99811
2024-06-26,0.99815,0.99843,0.996222,0.997321
2024-06-27,0.997411,0.997961,0.996682,0.997052
2024-06-28,0.997282,0.997931,0.996463,0.996972
2024-06-29,0.997012,0.997701,0.996782,0.997491
2024-06-30,0.997491,0.997751,0.996183,0.997541
2024-07-01,0.997561,0.99849,0.997561,0.997991
2024-07-02,0.997991,0.998181,0.996583,0.997042
2024-07-03,0.997002,0.997581,0.996872,0.997182
2024-07-04,0.997092,0.999799,0.997082,0.99874
2024-07-05,0.99874,0.99971,0.99848,0.99955
2024-07-06,0.99949,0.99983,0.99868,0.99973
2024-07-07,0.99974,0.99993,0.99872,0.9992
2024-07-08,0.99919,0.99963,0.99872,0.99912
2024-07-09,0.999,0.99967,0.99885,0.99928
2024-07-10,0.99918,1.00004,0.99879,0.99903
2024-07-11,0.99902,0.99991,0.9976,0.99867
2024-07-12,0.99868,0.99995,0.99779,0.9988
2024-07-13,0.99869,0.99939,0.99848,0.99927
2024-07-14,0.99918,0.9997,0.99849,0.99926
2024-07-15,0.99927,1.00039,0.997508,0.9996
2024-07-16,0.99959,1.00019,0.998499,0.99905
2024-07-17,0.99905,0.99983,0.99821,0.99859
2024-07-18,0.99859,1.00071,0.99834,0.9995
2024-07-19,0.99959,1.00156,0.99882,1.00102
2024-07-20,1.00103,1.00138,0.999179,1.00072
2024-07-21,1.00072,1.00163,0.99984,1.0009
2024-07-22,1.00091,1.0014,0.99983,1.0012
2024-07-23,1.001,1.00109,0.9979,0.99952
2024-07-24,0.99952,1.0702,0.99899,1.00083
2024-07-25,1.0009,1.00126,0.99944,1.00001
2024-07-26,0.99968,1.00134,0.99958,1.0006
2024-07-27,1.0006,1.00077,0.99909,1.00038
2024-07-28,1.00032,1.00043,0.99964,1.00001
2024-07-29,0.99997,1.00069,0.99941,0.99998
2024-07-30,0.99999,1.00014,0.99876,0.9998
2024-07-31,0.99877,1.00074,0.99853,0.99937
2024-08-01,0.99935,0.99977,0.996982,0.997441
2024-08-02,0.997411,0.999868,0.996612,0.997352
2024-08-03,0.997332,0.999,0.996123,0.99867
2024-08-04,0.998561,0.99911,0.998031,0.9988
2024-08-05,0.9987,0.999909,0.998181,0.99949
2024-08-06,0.99939,0.999889,0.99885,0.99929
2024-08-07,0.9999,1.00046,0.999,0.99949
2024-08-08,0.9994,1.001,0.9989,0.99929
2024-08-09,0.9993,1.00003,0.99899,0.99921
2024-08-10,0.99921,0.99992,0.99913,0.99919
2024-08-11,0.99919,0.99939,0.99889,0.9989
2024-08-12,0.9989,0.99953,0.9988,0.99921
2024-08-13,0.99911,0.99989,0.99895,0.99952
2024-08-14,0.99951,1.0,0.99892,0.99899
2024-08-15,0.99909,0.99938,0.99878,0.99908
2024-08-16,0.99898,0.99979,0.99888,0.99959
2024-08-17,0.99967,0.99967,0.99895,0.99919
2024-08-18,0.99922,0.99944,0.99922,0.99942
2024-08-19,0.99942,0.999889,0.99883,0.99901
2024-08-20,0.99912,1.00013,0.99903,0.9997
2024-08-21,0.99982,1.00015,0.99915,0.99968
2024-08-22,0.99979,1.00005,0.99933,0.99975
2024-08-23,0.99925,1.00105,0.9991,1.0009
2024-08-24,1.00099,1.00101,0.99979,1.00025
2024-08-25,1.0005,1.00066,0.99958,1.00055
2024-08-26,1.00065,1.00068,0.99941,1.00018
2024-08-27,1.00007,1.00043,0.99925,0.99961
2024-08-28,0.99951,0.99997,0.99908,0.99919
2024-08-29,0.99909,1.0,0.99899,0.99949
2024-08-30,0.99948,0.99964,0.9988,0.99897
2024-08-31,0.99897,0.9993,0.99859,0.9988
2024-09-01,0.9991,0.9992,0.997301,0.99874
2024-09-02,0.99863,0.99907,0.99678,0.99874
2024-09-03,0.99864,0.9989,0.996881,0.99841
2024-09-04,0.9985,0.9988,0.997521,0.99858
2024-09-05,0.9986,0.9987,0.99749,0.998031
2024-09-06,0.997941,0.99856,0.995703,0.997691
2024-09-07,0.997681,0.99834,0.996591,0.9982
2024-09-08,0.99764,0.99851,0.997291,0.99845
2024-09-09,0.99827,0.999747,0.99741,0.99888
2024-09-10,0.999299,0.999299,0.99782,0.99853
2024-09-11,0.998329,0.99873,0.996611,0.99829
2024-09-12,0.99829,0.9987,0.99772,0.99822
2024-09-13,0.99794,0.999019,0.997059,0.998799
2024-09-14,0.998789,0.999099,0.996938,0.99868
2024-09-15,0.99879,0.9991,0.997599,0.99821
2024-09-16,0.998899,0.999399,0.997002,0.99831
2024-09-17,0.9984,0.99906,0.99821,0.99879
2024-09-18,0.99889,0.999,0.99809,0.99873
2024-09-19,0.99809,0.99908,0.99722,0.99819
2024-09-20,0.99789,0.9991,0.99728,0.99878
2024-09-21,0.9988,0.999,0.99797,0.9989
2024-09-22,0.9988,0.9992,0.99807,0.99909
2024-09-23,0.9991,0.99921,0.99706,0.99895
2024-09-24,0.99885,0.9995,0.99868,0.99895
2024-09-25,0.99896,0.99943,0.9985,0.99873
2024-09-26,0.99864,0.99925,0.998161,0.999
2024-09-27,0.99899,0.99955,0.99852,0.99918
2024-09-28,0.99908,1.0015,0.9989,0.99897
2024-09-29,0.9987,0.999799,0.997202,0.999559
2024-09-30,0.99864,1.0001,0.997202,0.997981
2024-10-01,0.997891,0.99878,0.997181,0.997341
2024-10-02,0.997351,0.99851,0.996821,0.996831
2024-10-03,0.996931,0.99845,0.994331,0.994991
2024-10-04,0.994981,0.99817,0.993291,0.99798
2024-10-05,0.99807,0.99818,0.99668,0.99745
2024-10-06,0.99755,0.99798,0.996261,0.99774
2024-10-07,0.99773,0.99822,0.996361,0.996421
2024-10-08,0.997201,0.997631,0.995982,0.997281
2024-10-09,0.997701,0.997701,0.995363,0.996113
2024-10-10,0.996272,0.996382,0.994814,0.995823
2024-10-11,0.995823,0.99717,0.995483,0.99696
2024-10-12,0.99696,0.997681,0.995632,0.997601
2024-10-13,0.997491,0.999397,0.996251,0.997591
2024-10-14,0.997701,0.9982,0.995405,0.99764
2024-10-15,0.99754,0.997771,0.995651,0.996941
2024-10-16,0.996881,0.99791,0.996051,0.99749
2024-10-17,0.997301,0.99749,0.995982,0.997051
2024-10-18,0.997051,0.9982,0.995862,0.99797
2024-10-19,0.99798,0.99814,0.995931,0.996821
2024-10-20,0.99708,0.999397,0.996403,0.996481
2024-10-21,0.997471,0.997791,0.996252,0.997291
2024-10-22,0.997191,0.997291,0.995793,0.995793
2024-10-23,0.996022,0.996842,0.994515,0.995634
2024-10-24,0.995713,0.996093,0.994695,0.995602
2024-10-25,0.995592,0.997421,0.993908,0.995405
2024-10-26,0.995505,0.996623,0.994416,0.996093
2024-10-27,0.996093,0.996553,0.995035,0.995524
2024-10-28,0.996003,0.997997,0.994585,0.995802
2024-10-29,0.995802,0.996482,0.993725,0.995671
2024-10-30,0.995681,0.995921,0.993472,0.993482
2024-10-31,0.993482,0.993871,0.991581,0.991899
2024-11-01,0.991889,0.997621,0.990551,0.995912
2024-11-02,0.995912,0.997421,0.995532,0.996221
2024-11-03,0.996241,0.996441,0.994202,0.995212
2024-11-04,0.995212,0.996142,0.993684,0.994324
2024-11-05,0.994702,0.994992,0.993371,0.993481
2024-11-06,0.994421,0.995443,0.99324,0.994596
2024-11-07,0.994596,0.995392,0.993368,0.993787
2024-11-08,0.993896,0.999869,0.992883,0.998749
2024-11-09,0.998849,0.998939,0.997339,0.998399
2024-11-10,0.998389,1.00114,0.997549,0.999559
2024-11-11,0.999459,1.00236,0.999449,1.00075
2024-11-12,1.00074,1.00145,0.99853,1.00025
2024-11-13,1.00015,1.001,0.994935,0.995194
2024-11-14,0.995294,0.99909,0.991098,0.99772
2024-11-15,0.99771,0.99824,0.99617,0.997599
2024-11-16,0.997499,0.998859,0.99609,0.998449
2024-11-17,0.998349,0.998739,0.99691,0.99814
2024-11-18,0.99814,0.999859,0.9971,0.999799
2024-11-19,0.999699,1.00155,0.998109,1.00056
2024-11-20,1.00054,1.00096,0.999489,1.00019
2024-11-21,0.999889,1.00121,0.999369,0.99981
2024-11-22,0.99966,1.0072,0.99961,1.00083
